bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.1968,,,,,,,,,,,,,054476a6-475e-4a53-af62-f75fc5e0351e,159,,"[87.6, 10.6]",22980,3,,,,,1.5707964,,Left Foot,,,"[87.6, 12.9]",Ground Pass,,2.3,,Incomplete,,,,,,,,,,1,From Corner,Ngozi Ebere,25468.0,Left Back,8,Nigeria Women's,1213,['f330d15f-536b-4d3b-96e4-6d73852cf1c2'],27,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:03:27.964,Pass,
,,,,,,,,,,,,,,,,,,0.734771,,,,,,,,,,,,,1f750592-2747-4381-8fac-99d55dffd649,161,,"[22.9, 65.7]",22980,3,,,,,-0.2617135,,Right Foot,,,"[34.1, 62.7]",Ground Pass,,11.594827,,,,Delphine Cascarino,15470.0,,,,,,Recovery,1,Regular Play,Eve Perisset,10418.0,Right Back,9,France Women's,861,['064e4c7a-d98e-4ef0-a259-4ab094b71195'],30,,,,,,,,,,,,,,,,France Women's,861,00:03:30.114,Pass,
,,,,,,,,,,,,,,,,,,1.230431,,,,,,,,,,,,,a94369bb-d695-4d96-94f5-95d473cca7a7,164,,"[33.5, 62.7]",22980,3,,,,,1.8274217,,Right Foot,,,"[29.8, 76.8]",Ground Pass,,14.57738,,,,Valérie Gauvin,25442.0,,,,,,,1,Regular Play,Delphine Cascarino,15470.0,Right Midfield,9,France Women's,861,['7c030d0e-6615-4f6c-bdb7-ee2bc38a28cc'],31,,,,,,,,,,,,,,,,France Women's,861,00:03:31.403,Pass,
,,,,,,,,,,,,,,,,,,0.147803,,,,,,,,,,,,,54d87fae-dd18-47a1-ae68-4fddee9a811b,167,,"[30.0, 75.7]",22980,3,,,,,-2.0344439,,Right Foot,,,"[27.2, 70.1]",Ground Pass,,6.26099,,,,Eve Perisset,10418.0,,,,,,,1,Regular Play,Valérie Gauvin,25442.0,Right Center Forward,9,France Women's,861,['47054c58-3546-42bc-8c1f-8b01b83aecc9'],33,,,,,,,,,,,,,,,,France Women's,861,00:03:33.198,Pass,
,,,,,,,,,,,,,,,,,,1.390192,,,,,,,,,,,,,7700b440-4614-4eea-9149-3693eaa251d0,170,,"[27.0, 69.9]",22980,3,,,,,-1.2153506,,Right Foot,,,"[31.9, 56.7]",Ground Pass,,14.080128,,,,Charlotte Bilbault,25727.0,,,,,,,1,Regular Play,Eve Perisset,10418.0,Right Back,9,France Women's,861,['462635ba-dc73-4d36-a9a2-f2ca6fdfc9e1'],34,,,,,,,,,,,,,,,,France Women's,861,00:03:34.236,Pass,
,,,,,,,,,,,,,,,,,,1.761125,,,,,,,,,,,,,fd2be94d-e412-4c70-9551-2f7f91490b35,173,,"[37.2, 53.8]",22980,3,,,,,-1.2529984,,Right Foot,,,"[42.2, 38.6]",Ground Pass,,16.00125,,,,Amandine Henry,10123.0,,,,,,,1,Regular Play,Charlotte Bilbault,25727.0,Left Center Midfield,9,France Women's,861,['8ace99fc-0a5f-4161-a5b2-ab87a789a5bb'],37,,,,,,,,,,,,,,,,France Women's,861,00:03:37.972,Pass,
,,,,,,,,,,,,,,,,,,2.617782,,,,,,,,,,,,,d54e0814-68dd-432a-b771-912a40e44ba1,177,,"[42.9, 38.1]",22980,3,,,,,-1.5558274,,Right Foot,,,"[43.4, 4.7]",Ground Pass,,33.403744,,,,Amel Majri,15249.0,,,,,,,1,Regular Play,Amandine Henry,10123.0,Right Center Midfield,9,France Women's,861,['cad98c16-6b35-47d7-b671-ad248c8d9740'],40,,,,,,,,,,,,,,,,France Women's,861,00:03:40.119,Pass,
,,,,,,,,,,,,,,,,,,1.140345,,,,,,,,,,,,,e5c23693-15f6-480e-93fb-9e5cb2b9c6e7,180,,"[43.4, 4.4]",22980,3,,,,,1.056075,,Left Foot,,,"[50.3, 16.6]",Ground Pass,,14.016062,,,,Viviane Asseyi,25834.0,,,,,,,1,Regular Play,Amel Majri,15249.0,Left Back,9,France Women's,861,['aefc6416-0abe-4324-a2fb-acd2084bc000'],43,,,,,,,,,,,,,,,,France Women's,861,00:03:43.775,Pass,
,,,,,,,,,,,,,,,,,,1.449566,,,,,,,,,,,,,4e27a239-ffaf-45e5-b41b-67cd8f08cc73,184,,"[50.7, 16.9]",22980,3,,,,,2.4795322,,Right Foot,,,"[37.1, 27.5]",Ground Pass,,17.24297,,,,Wendie Renard,10125.0,,,,,,,1,Regular Play,Viviane Asseyi,25834.0,Left Midfield,9,France Women's,861,['548dfd7e-f72a-45b9-a1ca-f18a06ec4c9c'],46,,,,,,,,,,,,,,,,France Women's,861,00:03:46.051,Pass,
,,,,,,,,,,,,,,,,,,1.994467,,,,,,,,,,,,,ec2ac55c-2848-4487-8bc0-0fdff2275337,187,,"[40.6, 32.5]",22980,3,,,,,1.2690283,,Right Foot,,,"[53.3, 73.3]",High Pass,,42.730904,,,,Eve Perisset,10418.0,,,True,,,,1,Regular Play,Wendie Renard,10125.0,Left Center Back,9,France Women's,861,['ea883457-3204-4fb9-b984-18c44a8c2046'],48,,,,,,,,,,,,,,,,France Women's,861,00:03:48.520,Pass,
,,,,,,,,,,,,,,,,,,1.24237,,,,,,,,,,,,,54ec324a-c8a5-443c-a8af-626dd8e59bf0,190,,"[57.4, 72.9]",22980,3,,,,,0.22471116,,Right Foot,,,"[78.4, 77.7]",Ground Pass,,21.541588,,,,Delphine Cascarino,15470.0,,,,,,,1,Regular Play,Eve Perisset,10418.0,Right Back,9,France Women's,861,['fb6a9f95-fddc-40c3-8858-025648249613'],51,,,,,,,,,,,,,,,,France Women's,861,00:03:51.875,Pass,
,,,,,,,,,,,,,,,,,,1.288122,,,,,,,,,,,,,3608d8e8-6ecb-4514-82c4-4a099d02151d,194,,"[78.2, 77.3]",22980,3,,,,,-2.725154,,Right Foot,,,"[67.8, 72.7]",Ground Pass,,11.371895,,,,Eve Perisset,10418.0,,,,,,,1,Regular Play,Delphine Cascarino,15470.0,Right Midfield,9,France Women's,861,"['656b8c66-dd88-43c7-a1d5-fa25bd4c7898', 'ffa0a9e0-8187-4673-8f79-42b67e493333']",54,,,,,,,,,,,,,,,,France Women's,861,00:03:54.463,Pass,True
,,,,,,,,,,,,,,,,,,0.9005,,,,,,,,,,,,,77a785fc-405e-48c4-adc5-54712af354c9,197,,"[69.7, 72.2]",22980,3,,,,,-0.0685945,,Left Foot,,,"[82.8, 71.3]",Ground Pass,,13.130879,,,,Gaëtane Thiney,10113.0,,,,,,,1,Regular Play,Eve Perisset,10418.0,Right Back,9,France Women's,861,['272cc824-f9de-4a1a-9246-219e63136171'],56,,,,,,,,,,,,,,,,France Women's,861,00:03:56.517,Pass,
,,,,,,,,,,,,,,,,,,1.10852,,,,,,,,,,,,,ef258f46-856f-4fcf-8c20-f9066befa91b,203,,"[87.9, 70.1]",22980,4,,,,,2.5733058,,Right Foot,,,"[79.6, 75.4]",Ground Pass,,9.847842,,,,Eve Perisset,10418.0,,,,,,Recovery,1,Regular Play,Gaëtane Thiney,10113.0,Left Center Forward,9,France Women's,861,['26ce2998-ac24-416b-879b-1c06c37b6c46'],1,,,,,,,,,,,,,,,,France Women's,861,00:04:01.693,Pass,
,,,,,,,,,,,,,,,,,,1.607861,,,,,,,,,,,,,c5c0b16c-56b0-46c8-ab0d-28537a3354ea,206,,"[79.1, 75.4]",22980,4,,,,,-2.2839344,,Right Foot,,,"[61.8, 55.4]",Ground Pass,,26.444092,,,,Griedge Mbock Bathy Nka,10271.0,,,,,,,1,Regular Play,Eve Perisset,10418.0,Right Back,9,France Women's,861,['1ad8e738-3f8c-4abb-ab84-4fe2a223fcc7'],3,,,,,,,,,,,,,,,,France Women's,861,00:04:03.554,Pass,
,,,,,,,,,,,,,,,,,,1.281132,,,,,,,,,,,,,bf27eae1-2471-4060-ad88-57144c0b2f83,209,,"[63.9, 54.5]",22980,4,,,,,-1.4773196,,Right Foot,,,"[65.7, 35.3]",Ground Pass,,19.284191,,,,Amandine Henry,10123.0,,,,,,,1,Regular Play,Griedge Mbock Bathy Nka,10271.0,Right Center Back,9,France Women's,861,['cc9c47f5-41c0-44a7-95e4-413a2f26644a'],6,,,,,,,,,,,,,,,,France Women's,861,00:04:06.856,Pass,
,,,,,,,,,,,,,,,,,,1.2045,,,,,,,,,,,,,4b70f490-36e9-4084-a083-31cb86664786,212,,"[84.0, 21.0]",22980,4,,,,,-0.513606,,Right Foot,,,"[103.5, 10.0]",High Pass,,22.388613,,Incomplete,,Amel Majri,15249.0,,,,,,,1,Regular Play,Amandine Henry,10123.0,Right Center Midfield,9,France Women's,861,"['b6159b53-1191-41e1-907d-ffe1ddb50aa0', 'd569686a-5923-45ff-86a7-4504122b7b45']",12,,,,,,,,,,,,,,,,France Women's,861,00:04:12.717,Pass,
,,,,,,,,,,,,,,,,,,0.757995,,,,,,,,,,,,,a1658251-f0a8-4153-ae63-9de7e78cce6c,219,,"[17.5, 71.3]",22980,4,,True,,,-0.4125001,,Right Foot,,,"[76.0, 45.7]",High Pass,,63.856167,,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Chidinma Nkeruka Okeke,25462.0,Right Back,11,Nigeria Women's,1213,['a8d58d87-c3ef-459d-a888-950fcda43160'],38,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:04:38.671,Pass,
,,,,,,,,,,,,,,,,,,0.966754,,,,,,,,,,,,,d5a230e9-f6e8-4ce0-832a-f14f9e6f1e61,224,,"[63.4, 32.5]",22980,4,,,,,-1.1987286,,Right Foot,,,"[66.6, 24.3]",Ground Pass,,8.802273,,,,Ngozi Sonia Okobi,25471.0,,,,,,,1,From Free Kick,Rita Chikwelu,17312.0,Center Defensive Midfield,11,Nigeria Women's,1213,"['16a7ba93-c2e9-4db3-a9eb-a668fed9e750', '77bc881e-b5f5-4ea9-ad4b-55f1e63d0e3d']",42,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:04:42.903,Pass,True
,,,,,,,,,,,,,,,,,,1.5239,,,,,,,,,,,,,78440cc6-277d-4578-9159-7f4da6010c26,231,,"[65.9, 26.8]",22980,4,,,,,0.79948175,,Right Foot,,,"[83.4, 44.8]",High Pass,,25.10478,,Incomplete,,Asisat Lamina Oshoala,24881.0,,,,,,,1,From Free Kick,Ngozi Sonia Okobi,25471.0,Left Center Midfield,11,Nigeria Women's,1213,"['14c5ba55-d685-4d8e-9b57-299fd46b948d', 'ea764ce6-f442-482b-99a3-acf5e79d1b05']",46,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:04:46.129,Pass,
,,,,,,,,,,,,,,,,,,1.37429,,,,,,,,,,,,,abe5e738-9aec-4b20-8be8-4b3ac71fca09,236,,"[58.5, 59.7]",22980,4,,,,,0.3831766,,Right Foot,,,"[84.3, 70.1]",Ground Pass,,27.81726,,,,Francisca Ordega,5022.0,,,,,,,1,From Free Kick,Chidinma Nkeruka Okeke,25462.0,Right Back,11,Nigeria Women's,1213,['9e4831c5-2868-4398-9d74-7df9f8a98fde'],51,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:04:51.196,Pass,
,,,,,,,,,,,,,,,,,,0.9074,,,,,,,,,,,,,78719508-4575-43cb-919a-fce7a802d6fd,239,,"[84.6, 56.1]",22980,4,,,,,-0.7182348,,Left Foot,,,"[96.5, 45.7]",Ground Pass,,15.804113,,Incomplete,,Ugochi Desire Oparanozie,25472.0,,,,,,,1,From Free Kick,Francisca Ordega,5022.0,Right Wing,11,Nigeria Women's,1213,"['014d2679-caf9-4486-ab40-03226e599937', '3a5310a3-d823-4ae6-92cf-af6eae43de83']",56,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:04:56.151,Pass,
,,,,,,,,,,,,,,,,,,1.757959,,,,,,,,,,,,,a9f8fff8-df62-43c6-875f-ab6c740f1e87,244,,"[46.2, 43.6]",22980,5,,,,,1.6594522,,Left Foot,,,"[43.8, 70.6]",Ground Pass,,27.106457,,,,Delphine Cascarino,15470.0,,,,,,,1,Regular Play,Charlotte Bilbault,25727.0,Left Center Midfield,12,France Women's,861,['c26dee31-af65-444b-8864-4ddefe2ee300'],1,,,,,,,,,,,,,,,,France Women's,861,00:05:01.384,Pass,
,,,,,,,,,,,,,,,,,,0.920581,,,,,,,,,,,,,b24722fb-f921-44f6-bab3-5db23586068a,247,,"[62.8, 65.1]",22980,5,,,,,-1.5519307,,Right Foot,,,"[63.0, 54.5]",Ground Pass,,10.601887,,,,Charlotte Bilbault,25727.0,,,,,,,1,Regular Play,Delphine Cascarino,15470.0,Right Midfield,12,France Women's,861,['9ba69923-6395-441a-887b-4b5f565c14aa'],6,,,,,,,,,,,,,,,,France Women's,861,00:05:06.283,Pass,
,,,,,,,,,,,,,,,,,,3.129806,,,,,,,,,,,,,001b1334-0424-48c2-8e6b-ccfe82c5c2c3,250,,"[65.1, 53.5]",22980,5,,,,,-0.9963815,,Right Foot,,,"[89.5, 15.8]",High Pass,,44.907127,,Incomplete,,Viviane Asseyi,25834.0,,,,,,,1,Regular Play,Charlotte Bilbault,25727.0,Left Center Midfield,12,France Women's,861,"['4c4106c4-32f5-4617-8da8-8dc2e2960d51', 'a1e423dd-c85f-46b2-97f5-ec20c384f000']",8,,,,,,,,,,,,,,,,France Women's,861,00:05:08.368,Pass,
,,,,,,,,,,,,,,,,,,1.249578,,,,,,,,,,,,,4c4106c4-32f5-4617-8da8-8dc2e2960d51,252,,"[30.6, 64.3]",22980,5,,,,,0.11710875,,Head,,,"[39.1, 65.3]",Low Pass,,8.558621,,Incomplete,,,,,,,,,Interception,1,Regular Play,Chidinma Nkeruka Okeke,25462.0,Right Back,12,France Women's,861,"['001b1334-0424-48c2-8e6b-ccfe82c5c2c3', 'b67d8607-5428-44c2-94a4-f3b006c16b53']",11,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:05:11.498,Pass,
,,,,,,,,,,,,,,,,,,0.2827,,,,,,,,,,,,,d530bf7a-fe6b-42c8-be6a-73da9b2aefb5,257,,"[84.4, 24.3]",22980,5,,,,,0.8960554,,Left Foot,,,"[86.0, 26.3]",Ground Pass,,2.5612497,,Incomplete,,Gaëtane Thiney,10113.0,,,,,,,1,Regular Play,Amel Majri,15249.0,Left Back,12,France Women's,861,"['486bb4a9-01cf-4921-945d-f9ddf7eefe89', '5b333546-270e-4695-a165-9c544b67d139', 'e9d6d4b8-59bd-41d5-b728-6130513ae219']",14,,,,,,,,,,,,,,,,France Women's,861,00:05:14.783,Pass,True
,,,,,,,,,,,,,,,,,,1.619234,,,,,,,,,,,,,3ebe5de4-80c0-4d7b-8547-c287d3cdd386,262,,"[64.5, 57.4]",22980,5,,,,,0.29103395,,Right Foot,,,"[86.2, 63.9]",Ground Pass,,22.652594,,,,Asisat Lamina Oshoala,24881.0,,,,,,,1,Regular Play,Halimatu Ibrahim Ayinde,25469.0,Right Center Midfield,12,France Women's,861,['4996a1dd-5b19-4e83-a24c-d97a2ea80930'],19,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:05:19.599,Pass,
,,,,,,,,,,,,,,,,,,1.784386,,,,,,,,,,,,,2ed3e64e-d49c-4119-aa84-4d42c9ee71cc,270,,"[39.7, 21.3]",22980,5,,,,,-0.49024886,,Right Foot,,,"[57.5, 11.8]",Ground Pass,,20.176472,,,,Viviane Asseyi,25834.0,,,,,,,1,Regular Play,Amandine Henry,10123.0,Right Center Midfield,12,France Women's,861,['0248f865-98d6-44b0-8603-ebf123bb5c32'],23,,,,,,,,,,,,,,,,France Women's,861,00:05:23.521,Pass,
,,,,,,,,,,,,,,,,,,1.524087,,,,,,,,,,,,,30f40aad-31de-487a-bb7e-adfe374216ff,274,,"[55.6, 14.1]",22980,5,,,,,1.8203833,,Right Foot,,,"[51.7, 29.4]",Ground Pass,,15.789237,,,,Charlotte Bilbault,25727.0,,,,,,,1,Regular Play,Viviane Asseyi,25834.0,Left Midfield,12,France Women's,861,"['3b3de4a1-1721-4469-a2be-bb4730402b66', '9017f5ef-8cd9-4b03-bcdb-835a91ee5add']",27,,,,,,,,,,,,,,,,France Women's,861,00:05:27.697,Pass,True
,,,,,,,,,,,,,,,,,,2.132297,,,,,,,,,,,,,507929af-ab37-450d-88bc-c10c1c61d882,277,,"[55.4, 35.1]",22980,5,,,,,1.5093354,,Left Foot,,,"[57.0, 61.1]",Ground Pass,,26.049185,,,,Eve Perisset,10418.0,,,,,,,1,Regular Play,Charlotte Bilbault,25727.0,Left Center Midfield,12,France Women's,861,['445f096f-4f38-4528-9a1e-05d5a292f175'],30,,,,,,,,,,,,,,,,France Women's,861,00:05:30.748,Pass,
,,,,,,,,,,,,,,,,,,1.175247,,,,,,,,,,,,,fb965afc-d974-4346-a235-47dcace40b36,280,,"[63.5, 63.4]",22980,5,,,,,0.6426629,,Right Foot,,,"[82.6, 77.7]",Ground Pass,,23.860008,,,,Delphine Cascarino,15470.0,,,,,,,1,Regular Play,Eve Perisset,10418.0,Right Back,12,France Women's,861,['543acdcd-0ab1-4eba-bfd1-9e33e58962a2'],34,,,,,,,,,,,,,,,,France Women's,861,00:05:34.020,Pass,
,,,,,,,,,,,,,,,,,,0.942412,,,,,,,,,,,,,1ee267f5-3765-444e-b7a9-c6445db74481,286,,"[31.6, 13.0]",22980,5,,,,,-0.102579854,,Right Foot,,,"[38.4, 12.3]",Ground Pass,,6.8359346,,,,Ngozi Sonia Okobi,25471.0,,,,,,Recovery,1,Regular Play,Rita Chikwelu,17312.0,Center Defensive Midfield,13,Nigeria Women's,1213,"['c39b5984-687b-4971-bf55-51100d6dcc4c', 'dabad552-add7-497e-bb92-50ca65f26da3']",39,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:05:39.857,Pass,True
,,,,,,,,,,,,,,,,,,1.094469,,,,,,,,,,,,,15f95a0e-6dcb-4ea5-9832-5b634ad3170d,289,,"[44.2, 21.3]",22980,5,,,,,0.69150466,,Right Foot,,,"[56.4, 31.4]",Ground Pass,,15.838244,,,,Ugochi Desire Oparanozie,25472.0,,,,,,,1,Regular Play,Ngozi Sonia Okobi,25471.0,Left Center Midfield,13,Nigeria Women's,1213,['8d2b2574-e216-4300-9560-f7857208b881'],41,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:05:41.759,Pass,
,,,,,,,,,,,,,,,,,,4.457115,,,,,,,,,,,,,bf07ccbb-f6bb-4f23-9551-0c4348efcf97,292,,"[62.0, 32.6]",22980,5,,,,,0.6177557,,Right Foot,,,"[107.6, 65.0]",Ground Pass,,55.938538,,,,Asisat Lamina Oshoala,24881.0,,,,,,,1,Regular Play,Ugochi Desire Oparanozie,25472.0,Left Wing,13,Nigeria Women's,1213,['5beb6bd8-62e2-49f5-a2cd-b5a95257771a'],44,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:05:44.291,Pass,
,,,,,,,,,,,,,,,,,,1.276724,,,,,,,,,,,,,58c71256-1575-41c2-9ec7-3b3160979766,296,,"[107.6, 58.1]",22980,5,,,,,-2.0044801,,Right Foot,,,"[100.7, 43.2]",Ground Pass,,16.420109,,,,Ugochi Desire Oparanozie,25472.0,,,,,,,1,Regular Play,Asisat Lamina Oshoala,24881.0,Center Forward,13,Nigeria Women's,1213,['3e782e38-2e68-4c4a-afd1-399f08e0c50b'],51,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:05:51.899,Pass,
,,,,,,,,,,,,,,,,,,1.244781,,,,,,,,,,,,,e7e55f9b-08b3-4159-8240-b3d6fbb2ab86,300,,"[100.9, 48.7]",22980,5,,,,,1.2776095,,Right Foot,,,"[105.7, 64.6]",Ground Pass,,16.608732,,,,Asisat Lamina Oshoala,24881.0,,,,,,,1,Regular Play,Ugochi Desire Oparanozie,25472.0,Left Wing,13,Nigeria Women's,1213,['d275d2c5-9425-47b9-8c4e-7faa2cad9883'],54,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:05:54.729,Pass,
,,,,,,,,,,,,,,,,,,0.1841,,,,,,,,,,,,,2f1346dd-e96a-4fe3-8306-9cb04437fb9e,304,,"[107.1, 65.1]",22980,5,,,,,-3.0309355,,Right Foot,,,"[104.4, 64.8]",Ground Pass,,2.7166154,,Incomplete,,Francisca Ordega,5022.0,,,,,,,1,Regular Play,Asisat Lamina Oshoala,24881.0,Center Forward,13,Nigeria Women's,1213,"['2fae4d4f-c8f3-4a7e-8d85-103a7205372d', '9d0a7c5a-8b41-4aff-a10b-162338a4660c']",58,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:05:58.285,Pass,
,,,,,,,,,,,,,,,,,,1.251588,,,,,,,,,,,,,4d2b1b64-16d5-4079-a347-fa1ce50c3cd7,309,,"[65.1, 9.5]",22980,6,,,,,-0.27569097,,Right Foot,,,"[80.3, 5.2]",Ground Pass,,15.796518,,,,Valérie Gauvin,25442.0,,,,,,,1,Regular Play,Viviane Asseyi,25834.0,Left Midfield,14,France Women's,861,['baef8114-cfbf-4d04-955d-9e242fdbd688'],10,,,,,,,,,,,,,,,,France Women's,861,00:06:10.021,Pass,
,,,,,,,,,,,,,,,,,,1.029436,,,,,,,,,,,,,74f00032-854e-41d0-9a43-6b5a674c105e,312,,"[80.9, 5.1]",22980,6,,,,,2.9335365,,Right Foot,,,"[71.9, 7.0]",Ground Pass,,9.198369,,,,Viviane Asseyi,25834.0,,,,,,,1,Regular Play,Valérie Gauvin,25442.0,Right Center Forward,14,France Women's,861,['6ea4e8cb-8bb4-4b91-a1cb-1b1ac97e78bd'],12,,,,,,,,,,,,,,,,France Women's,861,00:06:12.589,Pass,
,,,,,,,,,,,,,,,,,,1.528422,,,,,,,,,,,,,aa16cff6-d2c2-4d9a-bb96-0654143ad3b9,315,,"[70.4, 7.2]",22980,6,,,,,2.9721112,,Left Foot,,,"[51.7, 10.4]",Ground Pass,,18.97182,,,,Amel Majri,15249.0,,,,,,,1,Regular Play,Viviane Asseyi,25834.0,Left Midfield,14,France Women's,861,['c2b6ecfd-5ccd-4044-ba27-3402e97c37b5'],14,,,,,,,,,,,,,,,,France Women's,861,00:06:14.942,Pass,
,,,,,,,,,,,,,,,,,,1.096421,,,,,,,,,,,,,a15d874a-d106-418b-9a2b-2fda5caec52e,318,,"[51.7, 10.4]",22980,6,,,,,2.1171563,,Left Foot,,,"[42.7, 25.2]",Ground Pass,,17.321663,,,,Griedge Mbock Bathy Nka,10271.0,,,,,,,1,Regular Play,Amel Majri,15249.0,Left Back,14,France Women's,861,['b5da3c6a-6502-4af1-8225-350c8517cb97'],17,,,,,,,,,,,,,,,,France Women's,861,00:06:17.686,Pass,
,,,,,,,,,,,,,,,,,,1.68805,,,,,,,,,,,,,a4a4dd25-99a5-43bb-b7d9-84ad8b626be2,321,,"[42.7, 25.2]",22980,6,,,,,0.42585048,,Right Foot,,,"[52.4, 29.6]",Ground Pass,,10.651291,,,,Charlotte Bilbault,25727.0,,,,,,,1,Regular Play,Griedge Mbock Bathy Nka,10271.0,Right Center Back,14,France Women's,861,['00fd48d5-c09d-48ac-8d5d-a00af8ab8ec1'],19,,,,,,,,,,,,,,,,France Women's,861,00:06:19.925,Pass,
,,,,,,,,,,,,,,,,,,3.257226,,,,,,,,,,,,,7f6a8cec-7fcd-4229-a309-dec295ce0ad0,324,,"[51.9, 33.0]",22980,6,,,,,1.4460242,,Right Foot,,,"[55.6, 62.5]",Ground Pass,,29.731129,,,,Wendie Renard,10125.0,,,,,,,1,Regular Play,Charlotte Bilbault,25727.0,Left Center Midfield,14,France Women's,861,['7d200e79-4b12-4c94-ab55-7b30ba2c73bd'],22,,,,,,,,,,,,,,,,France Women's,861,00:06:22.527,Pass,
,,,,,,,,,,,,,,,,,,1.940549,,,,,,,,,,,,,d80597a2-3940-45ad-81df-aeadf63bc0d4,327,,"[55.1, 61.8]",22980,6,,,,,-1.5456218,,Right Foot,,,"[55.8, 34.0]",Ground Pass,,27.808811,,,,Griedge Mbock Bathy Nka,10271.0,,,,,,,1,Regular Play,Wendie Renard,10125.0,Left Center Back,14,France Women's,861,['fb8bd95e-c651-4601-a1e2-eeafbd3a3627'],27,,,,,,,,,,,,,,,,France Women's,861,00:06:27.696,Pass,
,,,,,,,,,,,,,,,,,,1.076036,,,,,,,,,,,,,3d8be675-52c0-4769-ad38-0cec64e423ae,330,,"[55.8, 32.3]",22980,6,,,,,-0.8862692,,Right Foot,,,"[66.9, 18.7]",Ground Pass,,17.554771,,,,Amandine Henry,10123.0,,,,,,,1,Regular Play,Griedge Mbock Bathy Nka,10271.0,Right Center Back,14,France Women's,861,['8ee3e794-6393-40a2-8cb7-ada9be5168da'],30,,,,,,,,,,,,,,,,France Women's,861,00:06:30.169,Pass,
,,,,,,,,,,,,,,,,,,1.722122,,,,,,,,,,,,,fec10af0-dd17-495b-8d2c-772c0a5b9a82,333,,"[70.8, 16.2]",22980,6,,,,,-0.60066015,,Right Foot,,,"[94.3, 0.1]",Ground Pass,,28.486137,,Out,,Amel Majri,15249.0,,,,,,,1,Regular Play,Amandine Henry,10123.0,Right Center Midfield,14,France Women's,861,['69c71dfa-21c5-4331-83e4-50eeec871691'],32,,,,,,,,,,,,,,,,France Women's,861,00:06:32.488,Pass,
,,,,,,,,,,,,,,,,,,1.2281,,,,,,,,,,,,,cccc5318-a316-4f48-a5d1-5d7c102ae9fb,335,,"[26.0, 80.0]",22980,6,,,,,-1.0098141,,,,,"[33.1, 68.7]",High Pass,,13.345411,,,,Halimatu Ibrahim Ayinde,25469.0,,,,,,Throw-in,1,From Throw In,Chidinma Nkeruka Okeke,25462.0,Right Back,15,Nigeria Women's,1213,['01b59bd7-e001-4a08-99c4-2e89abd0d04d'],52,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:06:52.738,Pass,
,,,,,,,,,,,,,,,,,,0.794234,,,,,,,,,,,,,d8981548-b113-4a5a-a55c-b12908777583,339,,"[31.5, 69.2]",22980,6,,,,,2.0852478,,Right Foot,,,"[27.6, 76.1]",Ground Pass,,7.9259067,,,,Chidinma Nkeruka Okeke,25462.0,,,,,,,1,From Throw In,Halimatu Ibrahim Ayinde,25469.0,Right Center Midfield,15,Nigeria Women's,1213,['aaf39fe4-b13b-499c-9a29-d32857a1b483'],55,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:06:55.364,Pass,
