ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,0.625081,,,,,,,,,,,,,1affc907-19cd-4f2f-95e1-27f20ca70d14,130,,"[91.5, 73.2]",3900600,2,,,,,2.766322,,Right Foot,,,,"[88.2, 74.5]",Ground Pass,,3.5468295,Incomplete,,Brice Dja Djédjé,7857.0,,,,,,1,From Throw In,Rémy Cabella,3420.0,Center Attacking Midfield,7,Marseille,147,"['bca182c7-2a2d-400d-8b1b-e6c8ddd787b6', 'd8f9e80d-6cef-4f7a-9528-f7f0ec420462']",37,,,,,,,,,,,,,,,,,,Marseille,147,00:02:37.801,Pass,
,,,,,,,,,,,,,2.18649,,,,,,,,,,,,,d8f9e80d-6cef-4f7a-9528-f7f0ec420462,132,,"[31.9, 5.6]",3900600,2,,,,,0.100436114,,Right Foot,,,,"[44.8, 6.9]",Ground Pass,,12.965339,,,Éric Bauthéac,40486.0,,,,,Interception,1,From Throw In,Mounir Obbadi,40697.0,Left Center Midfield,7,Marseille,147,"['1affc907-19cd-4f2f-95e1-27f20ca70d14', 'e2624ce0-0d43-492a-977e-429c447a480c']",38,,,,,,,,,,,,,,,,,,Lille,143,00:02:38.426,Pass,
,,,,,,,,,,,,,0.587524,,,,,,,,,,,,,4f503711-bae3-416a-b870-d9145c61fe84,141,,"[77.4, 74.7]",3900600,2,,,,,0.0,,Right Foot,,,,"[85.9, 74.7]",Ground Pass,,8.5,Incomplete,,Bouna Sarr,4351.0,,,,,,1,From Throw In,Brice Dja Djédjé,7857.0,Right Back,7,Marseille,147,"['897b2595-d80e-4d36-a217-b72c29f1ec72', 'c6e0e444-45fa-4b29-a8cd-361808bb5121', 'e65055a0-9b89-401d-84e1-3d4a0ea961f7']",42,,,,,,,,,,,,,,,,,,Marseille,147,00:02:42.029,Pass,True
,,,,,,,,,,,,,1.092043,,,,,,,,,,,,,722edafd-9720-40b9-81cb-37709f792e4f,144,,"[83.5, 80.0]",3900600,2,,,,,-2.3880985,,,,,,"[73.8, 70.9]",Low Pass,,13.300376,,,Rémy Cabella,3420.0,,,,,Throw-in,1,From Throw In,Brice Dja Djédjé,7857.0,Right Back,8,Marseille,147,['441f14d1-d690-4322-91fc-f15c14928664'],49,,,,,,,,,,,,,,,,,,Marseille,147,00:02:49.428,Pass,
,,,,,,,,,,,,,1.469449,,,,,,,,,,,,,164255c9-6eef-456c-ac86-01f02b1ec4c7,147,,"[73.8, 70.9]",3900600,2,,,,,-3.0932434,,Right Foot,,,,"[55.2, 70.0]",Ground Pass,,18.621761,,,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,,,,,,1,From Throw In,Rémy Cabella,3420.0,Center Attacking Midfield,8,Marseille,147,['e6a57879-11bc-4462-be77-528af0acbef3'],51,,,,,,,,,,,,,,,,,,Marseille,147,00:02:51.494,Pass,
,,,,,,,,,,,,,1.786324,,,,,,,,,,,,,8272f3fd-922d-4e3f-af3e-c49f1f2797c3,150,,"[56.3, 68.7]",3900600,2,,,,,-1.6433958,,Right Foot,,,,"[53.9, 35.7]",Ground Pass,,33.08716,,,Rolando Jorge Pires da Fonseca,19813.0,,,,,,1,From Throw In,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,8,Marseille,147,['0cc3b248-458a-4c76-983f-2df33200112e'],54,,,,,,,,,,,,,,,,,,Marseille,147,00:02:54.144,Pass,
,,,,,,,,,,,,,1.280832,,,,,,,,,,,,,caf7ad40-f8c5-4cb8-9945-7f73faa9269f,153,,"[56.3, 30.5]",3900600,2,,,,,-1.5707964,,Right Foot,,,,"[56.3, 10.8]",Ground Pass,,19.7,,,Javier Manquillo Gaitán,3075.0,,,,,,1,From Throw In,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,8,Marseille,147,['c64c39d4-f842-4fb8-b34c-5e8ac54e90c7'],57,,,,,,,,,,,,,,,,,,Marseille,147,00:02:57.226,Pass,
,,,,,,,,,,,,,1.415566,,,,,,,,,,,,,36a29faa-3d52-4fc8-995a-bc162172e5c5,156,,"[58.0, 10.4]",3900600,3,,,,,2.2333593,,Left Foot,,,,"[50.9, 19.5]",Ground Pass,,11.542097,,,Rolando Jorge Pires da Fonseca,19813.0,,,,,,1,From Throw In,Javier Manquillo Gaitán,3075.0,Left Back,8,Marseille,147,['26787dfd-d2d5-4b63-9943-a4662697e8d0'],0,,,,,,,,,,,,,,,,,,Marseille,147,00:03:00.117,Pass,
,,,,,,,,,,,,,0.824955,,,,,,,,,,,,,4011cd2f-1e1f-485f-a66a-8b0717c85371,160,,"[67.1, 8.0]",3900600,3,,,,,-0.9388221,,Left Foot,,,,"[71.2, 2.4]",Ground Pass,,6.940461,,,Georges-Kévin Nkoudou Mbida,3639.0,,,,,,1,From Throw In,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,8,Marseille,147,"['0de49df1-5961-4f88-9bd7-053a3726da1f', '49a60194-9cee-479e-9eb5-86468ad56b81']",4,,,,,,,,,,,,,,,,,,Marseille,147,00:03:04.326,Pass,True
,,,,,,,,,,,,,0.978812,,,,,,,,,,,,,9026f27c-3d5a-47d4-a2ad-b2006b71b496,163,,"[71.2, 2.4]",3900600,3,,,,,-3.0903554,,Right Foot,,,,"[63.4, 2.0]",Low Pass,,7.81025,,,Javier Manquillo Gaitán,3075.0,,,,,,1,From Throw In,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,8,Marseille,147,['08950402-d0de-4549-b74c-13a67ceb373b'],5,,,,,,,,,,,,,,,,,,Marseille,147,00:03:05.191,Pass,
,,,,,,,,,,,,,1.781866,,,,,,,,,,,,,ce33ccb5-24f2-47af-b695-958a7301d218,166,,"[63.4, 2.0]",3900600,3,,,,,0.31997436,,Right Foot,,,,"[80.3, 7.6]",High Pass,,17.803652,Incomplete,,,,,,,,,1,From Throw In,Javier Manquillo Gaitán,3075.0,Left Back,8,Marseille,147,['ba4eeb44-94be-464a-8dc0-61e8366e7fdc'],6,,,,,,,,,,,,,,,,,,Marseille,147,00:03:06.210,Pass,
,,,,,,,,,,,,,1.114166,,,,,,,,,,,,,ba4eeb44-94be-464a-8dc0-61e8366e7fdc,167,,"[39.8, 72.5]",3900600,3,,,,,-0.12505823,,Head,,,,"[57.3, 70.3]",High Pass,,17.637743,Incomplete,,Yassine Benzia,3673.0,,,,,Recovery,1,From Throw In,Ibrahim Amadou,11332.0,Center Defensive Midfield,8,Marseille,147,"['15d5491f-4cb3-4b68-866a-9e2c3e31c0d1', '1b5873a6-b390-4603-ba41-ad1011f57a4c', 'ce33ccb5-24f2-47af-b695-958a7301d218']",7,,,,,,,,,,,,,,,,,,Lille,143,00:03:07.992,Pass,
,,,,,,,,,,,,,2.785429,,,,,,,,,,,,,1b5873a6-b390-4603-ba41-ad1011f57a4c,169,,"[62.8, 9.8]",3900600,3,,,,,1.6987245,,Right Foot,,,,"[59.7, 33.9]",High Pass,,24.29856,,,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,,,,,Recovery,1,From Throw In,Javier Manquillo Gaitán,3075.0,Left Back,8,Marseille,147,"['ac2d1c08-618f-4da2-afda-7afa3fce189f', 'ba4eeb44-94be-464a-8dc0-61e8366e7fdc']",9,,,,,,,,,,,,,,,,,,Marseille,147,00:03:09.106,Pass,
,,,,,,,,,,,,,1.610139,,,,,,,,,,,,,80e1208c-637b-456e-9a11-495fcebee713,171,,"[59.7, 33.9]",3900600,3,,,,,0.4261317,,Head,,,,"[74.9, 40.8]",High Pass,,16.692812,,,Michy Batshuayi Tunga,3457.0,,,,,,1,From Throw In,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,8,Marseille,147,['1ea6c61a-f011-45f6-99df-ff62af381859'],11,,,,,,,,,,,,,,,,,,Marseille,147,00:03:11.931,Pass,
,,,,,,,,,,,,,2.019976,,,,,,,,,,,,,24371e2d-de25-4496-ae2b-a25e0153cf25,174,,"[74.9, 40.8]",3900600,3,,,,,1.1837871,,Right Foot,,,,"[84.6, 64.6]",Ground Pass,,25.700779,,,Bouna Sarr,4351.0,,,,,,1,From Throw In,Michy Batshuayi Tunga,3457.0,Center Forward,8,Marseille,147,['15f4b1d3-18bd-4b3b-b9ed-11942b066735'],13,,,,,,,,,,,,,,,,,,Marseille,147,00:03:13.622,Pass,
,,,,,,,,,,,,,2.643804,,,,,,,,,,,,,2959ba3f-2f67-4ec0-b694-f35d9ee842de,177,,"[94.5, 65.9]",3900600,3,,,,,-1.285356,00ef1d28-7c3f-42c3-bb8c-ae461d1a3121,Right Foot,True,,,"[107.5, 21.6]",High Pass,,46.168064,,,Rémy Cabella,3420.0,True,True,,,,1,From Throw In,Bouna Sarr,4351.0,Right Wing,8,Marseille,147,['f075a445-b16c-4351-bac4-c1d51a81bf61'],17,,,,,,,,,,,,,,,,,,Marseille,147,00:03:17.574,Pass,
,,,,,,,,,,,,,4.395139,,,,,,,,,,,,,57f61535-6cef-4823-b15e-d3d8366e7438,186,,"[7.0, 44.1]",3900600,3,,,,,-0.34201,,Right Foot,,,,"[82.0, 17.4]",High Pass,,79.61086,Incomplete,,Yassine Benzia,3673.0,,,,,Goal Kick,1,From Goal Kick,Vincent Enyeama,40484.0,Goalkeeper,9,Lille,143,"['8ae47b86-de1f-4f0f-9b40-64f66c6f8c40', 'f451b3f8-1b27-401e-9975-66dd78aecc87']",42,,,,,,,,,,,,,,,,,,Lille,143,00:03:42.659,Pass,
,,,,,,,,,,,,,2.937398,,,,,,,,,,,,,eecde250-8ce9-4158-888c-ec2361e0cb3a,190,,"[27.8, 66.8]",3900600,3,,,,,-2.1701975,,Left Foot,,,,"[12.7, 44.7]",Ground Pass,,26.766024,,,Yohann Pelé,4432.0,,,,,,1,Regular Play,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,10,Marseille,147,['6b762279-1c5d-4921-9bc1-dded70f871c8'],48,,,,,,,,,,,,,,,,,,Marseille,147,00:03:48.585,Pass,
,,,,,,,,,,,,,2.059316,,,,,,,,,,,,,b4c73d2c-9830-4e0f-9837-9d388ca7f44d,193,,"[12.7, 44.7]",3900600,3,,,,,-0.9213956,,Right Foot,,,,"[25.0, 28.5]",Ground Pass,,20.340355,,,Rolando Jorge Pires da Fonseca,19813.0,,,,,,1,Regular Play,Yohann Pelé,4432.0,Goalkeeper,10,Marseille,147,['05a349d0-64d7-468f-9ad1-0d52af57b54b'],51,,,,,,,,,,,,,,,,,,Marseille,147,00:03:51.682,Pass,
,,,,,,,,,,,,,1.231561,,,,,,,,,,,,,3bd01de6-7376-41ec-b8df-7ba2fee71702,196,,"[28.6, 28.3]",3900600,3,,,,,-0.4636476,,Right Foot,,,,"[39.4, 22.9]",Ground Pass,,12.074767,,,Lucas Silva Borges,25199.0,,,,,,1,Regular Play,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,10,Marseille,147,['7cf84147-f66d-4d15-b0da-4644e0a976bd'],55,,,,,,,,,,,,,,,,,,Marseille,147,00:03:55.747,Pass,
,,,,,,,,,,,,,0.91884,,,,,,,,,,,,,54aec564-8e18-4c13-aa4d-6b690bebb2d4,199,,"[39.4, 22.9]",3900600,3,,,,,2.6779451,,Right Foot,,,,"[27.6, 28.8]",Ground Pass,,13.192801,,,Rolando Jorge Pires da Fonseca,19813.0,,,,,,1,Regular Play,Lucas Silva Borges,25199.0,Left Defensive Midfield,10,Marseille,147,['41e41ce9-abc5-4477-9865-0a0891e9f33a'],57,,,,,,,,,,,,,,,,,,Marseille,147,00:03:57.018,Pass,
,,,,,,,,,,,,,0.990205,,,,,,,,,,,,,860e231d-ae08-47ca-9585-afba98b1bcbb,202,,"[27.6, 28.8]",3900600,4,,,,,-0.8422474,,Right Foot,,,,"[33.4, 22.3]",Ground Pass,,8.711487,,,Lucas Silva Borges,25199.0,,,,,,1,Regular Play,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,10,Marseille,147,['4d46a9e8-0fd7-41a1-b208-2ccbf7073e09'],0,,,,,,,,,,,,,,,,,,Marseille,147,00:04:00.532,Pass,
,,,,,,,,,,,,,1.114725,,,,,,,,,,,,,a53ec528-8e11-46fa-bf7b-4fbcfe6a7b48,205,,"[37.3, 19.9]",3900600,4,,,,,-1.0642157,,Right Foot,,,,"[46.4, 3.5]",Ground Pass,,18.755533,,,Javier Manquillo Gaitán,3075.0,,,,,,1,Regular Play,Lucas Silva Borges,25199.0,Left Defensive Midfield,10,Marseille,147,['75f14b3e-f840-4544-84dd-302c8222ec91'],2,,,,,,,,,,,,,,,,,,Marseille,147,00:04:02.773,Pass,
,,,,,,,,,,,,,1.50397,,,,,,,,,,,,,2c6b886b-cf34-469c-8e15-5e8b5fcd4486,208,,"[46.4, 3.5]",3900600,4,,,,,2.346849,,Right Foot,,,,"[35.8, 14.3]",Ground Pass,,15.132746,,,Lucas Silva Borges,25199.0,,,,,,1,Regular Play,Javier Manquillo Gaitán,3075.0,Left Back,10,Marseille,147,['49de1a39-ec66-4739-856c-4c3305daaf99'],4,,,,,,,,,,,,,,,,,,Marseille,147,00:04:04.609,Pass,
,,,,,,,,,,,,,3.218311,,,,,,,,,,,,,90a47541-5fc1-4e67-932f-87c9caa1fe55,212,,"[31.0, 19.7]",3900600,4,,,,,2.429532,,Right Foot,,,,"[4.7, 42.4]",Ground Pass,,34.74162,,,Yohann Pelé,4432.0,,,,,,1,Regular Play,Lucas Silva Borges,25199.0,Left Defensive Midfield,10,Marseille,147,"['9fcaf46b-8507-4b74-9931-29e316d88fe7', 'd3f86ff9-36ea-4362-84b5-eadf48208364']",8,,,,,,,,,,,,,,,,,,Marseille,147,00:04:08.079,Pass,True
,,,,,,,,,,,,,3.740854,,,,,,,,,,,,,f62b05a4-aa3b-42f2-9a03-40ae531667b8,216,,"[5.3, 42.1]",3900600,4,,,,,-0.3716335,,Right Foot,,,,"[63.8, 19.3]",High Pass,,62.786064,Incomplete,,Georges-Kévin Nkoudou Mbida,3639.0,,,,,,1,Regular Play,Yohann Pelé,4432.0,Goalkeeper,10,Marseille,147,"['2a634607-0800-44cd-984a-816c42817718', '6a771235-408c-459d-babc-fdd1209a8d21', 'e96a3d31-0ba3-48a6-9639-300e35c99b85']",11,,,,,,,,,,,,,,,,,,Marseille,147,00:04:11.371,Pass,True
,,,,,,,,,,,,,4.61787,,,,,,,,,,,,,853b3e5a-fd6c-472e-bdc1-61efc31eeda7,226,,"[8.8, 77.5]",3900600,4,,,,,-0.13685109,,Right Foot,,,,"[56.0, 71.0]",High Pass,,47.645462,Incomplete,,Yassine Benzia,3673.0,,,,,Recovery,1,Regular Play,Sébastien Corchia,6716.0,Right Back,10,Marseille,147,"['a3ca6ae2-5111-4dcf-bd84-5e8f5e72c7a8', 'c4ab3a5c-3fd9-45e5-a283-aa108253e220']",25,,,,,,,,,,,,,,,,,,Lille,143,00:04:25.048,Pass,
,,,,,,,,,,,,,4.307417,,,,,,,,,,,,,c430e36e-1d28-4f3c-bf1e-3827eeae1fbf,230,,"[64.3, 5.4]",3900600,4,,,,,2.448196,,Right Foot,,,,"[27.6, 35.9]",Ground Pass,,47.719387,,,Yohann Pelé,4432.0,,,,,,1,Regular Play,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,10,Marseille,147,['e24eb6b0-469a-401d-9733-3baa1f88289e'],31,,,,,,,,,,,,,,,,,,Marseille,147,00:04:31.135,Pass,
,,,,,,,,,,,,,1.286044,,,,,,,,,,,,,df9dc538-6390-496b-b912-03fb70e65add,233,,"[28.6, 35.9]",3900600,4,,,,,0.41241044,,Right Foot,,,,"[41.4, 41.5]",Ground Pass,,13.971399,,,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,,,,,,1,Regular Play,Yohann Pelé,4432.0,Goalkeeper,10,Marseille,147,['d30ab6bd-0c4a-43d5-935a-d580a57a6796'],35,,,,,,,,,,,,,,,,,,Marseille,147,00:04:35.682,Pass,
,,,,,,,,,,,,,1.127671,,,,,,,,,,,,,df0210be-c7fb-44fa-a6d3-6e8cb0135c72,236,,"[41.4, 41.3]",3900600,4,,,,,-1.1951561,,Right Foot,,,,"[44.2, 34.2]",Ground Pass,,7.632169,,,Mauricio Aníbal Isla Isla,18874.0,,,,,,1,Regular Play,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,10,Marseille,147,['8af12eff-c75f-4cbf-8927-2ab7a2a4018e'],38,,,,,,,,,,,,,,,,,,Marseille,147,00:04:38.897,Pass,
,,,,,,,,,,,,,1.147206,,,,,,,,,,,,,dc980f70-406b-4d12-b1d2-115b79b3b78b,239,,"[44.4, 34.6]",3900600,4,,,,,0.94770056,,Right Foot,,,,"[58.7, 54.5]",Ground Pass,,24.505102,,,Bouna Sarr,4351.0,,,,,,1,Regular Play,Mauricio Aníbal Isla Isla,18874.0,Right Defensive Midfield,10,Marseille,147,['d1c007dd-c1c3-44f5-a699-8a8daf5ad3b3'],40,,,,,,,,,,,,,,,,,,Marseille,147,00:04:40.890,Pass,
,,,,,,,,,,,,,1.663594,,,,,,,,,,,,,d72b5ea1-2c7a-4c23-84e3-9bed6e03f910,242,,"[55.6, 54.5]",3900600,4,,,,,2.8555412,,Right Foot,,,,"[40.3, 59.0]",Ground Pass,,15.948041,,,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,,,,,,1,Regular Play,Bouna Sarr,4351.0,Right Wing,10,Marseille,147,['db48b251-200f-4f1e-9162-ee2afef4601c'],43,,,,,,,,,,,,,,,,,,Marseille,147,00:04:43.125,Pass,
,,,,,,,,,,,,,1.090152,,,,,,,,,,,,,f2fb6f80-a0aa-47c5-ab28-b97795d47e1c,245,,"[40.7, 59.4]",3900600,4,,,,,0.6795285,,Right Foot,,,,"[61.0, 75.8]",Ground Pass,,26.096935,,,Brice Dja Djédjé,7857.0,,,,,,1,Regular Play,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,10,Marseille,147,['3aaead19-b410-46d9-bb1f-6ededaa034d8'],45,,,,,,,,,,,,,,,,,,Marseille,147,00:04:45.948,Pass,
,,,,,,,,,,,,,1.775984,,,,,,,,,,,,,f968ff48-11bc-45e6-9817-7585da3bb4fa,248,,"[56.1, 75.0]",3900600,4,,,,,-2.625667,,Right Foot,,,,"[42.7, 67.4]",Ground Pass,,15.405194,,,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,,,,,,1,Regular Play,Brice Dja Djédjé,7857.0,Right Back,10,Marseille,147,['3164b2d6-82cf-4c35-a83f-73570b383aa4'],49,,,,,,,,,,,,,,,,,,Marseille,147,00:04:49.639,Pass,
,,,,,,,,,,,,,1.005441,,,,,,,,,,,,,f0bfd778-22f8-4f81-9a5c-20da7867e720,251,,"[46.8, 67.6]",3900600,4,,,,,-1.2924967,,Right Foot,,,,"[52.4, 48.0]",Ground Pass,,20.384308,,,Mauricio Aníbal Isla Isla,18874.0,,,,,,1,Regular Play,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,10,Marseille,147,['38bc7170-a23c-4d75-97c4-21cbb5db6d03'],54,,,,,,,,,,,,,,,,,,Marseille,147,00:04:54.575,Pass,
,,,,,,,,,,,,,1.146625,,,,,,,,,,,,,880dd8c0-997f-48fc-885f-9d54f91ba938,254,,"[52.4, 48.0]",3900600,4,,,,,-0.9110485,,Right Foot,,,,"[69.0, 26.6]",Low Pass,,27.083574,,,Rémy Cabella,3420.0,,,,,,1,Regular Play,Mauricio Aníbal Isla Isla,18874.0,Right Defensive Midfield,10,Marseille,147,['6cb413ab-ee92-4376-9947-06c976ae3f2e'],56,,,,,,,,,,,,,,,,,,Marseille,147,00:04:56.898,Pass,
,,,,,,,,,,,,,2.569692,,,,,,,,,,,,,71aec9b3-5cb6-49e3-8440-c8e464a18ab7,258,,"[67.7, 26.6]",3900600,4,,,,,-0.87815446,,Right Foot,,,,"[87.2, 3.1]",High Pass,,30.536863,,,Georges-Kévin Nkoudou Mbida,3639.0,,,,,,1,Regular Play,Rémy Cabella,3420.0,Center Attacking Midfield,10,Marseille,147,"['b3a3b613-2921-403e-9ab8-b3a149b14e01', 'e86e839d-ddc3-40ca-a14e-2c49c6c40470']",58,,,,,,,,,,,,,,,,,,Marseille,147,00:04:58.981,Pass,True
,,,,,,,,,,,,,1.001577,,,,,,,,,,,,,66b11b30-ddd3-46e1-b448-fc3ee43381a0,267,,"[114.8, 2.4]",3900600,5,,,,,2.8911495,,Right Foot,,,,"[110.5, 3.5]",Ground Pass,,4.438468,,,Georges-Kévin Nkoudou Mbida,3639.0,,,,,Recovery,1,Regular Play,Javier Manquillo Gaitán,3075.0,Left Back,10,Marseille,147,['1a9fd5b3-d71b-412d-a1c3-17323a7c1f38'],10,,,,,,,,,,,,,,,,,,Marseille,147,00:05:10.501,Pass,
,,,,,,,,,,,,,1.74642,,,,,,,,,,,,,59ad397b-eb0f-4eb3-a3eb-86463ec22761,270,,"[104.4, 5.7]",3900600,5,,,,,2.1667144,,Right Foot,,,,"[92.6, 23.1]",Ground Pass,,21.023796,,,Mauricio Aníbal Isla Isla,18874.0,,,,,,1,Regular Play,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,10,Marseille,147,['66907dec-93ae-4902-99e7-a0867cf9f8cc'],12,,,,,,,,,,,,,,,,,,Marseille,147,00:05:12.766,Pass,
,,,,,,,,,,,,,0.851446,,,,,,,,,,,,,774c6f01-f2c7-4287-a3ab-ba773f2409a0,273,,"[92.6, 26.2]",3900600,5,,,,,0.0,,Right Foot,,,,"[107.5, 26.2]",Ground Pass,,14.9,Pass Offside,,Georges-Kévin Nkoudou Mbida,3639.0,,,Through Ball,True,,1,Regular Play,Mauricio Aníbal Isla Isla,18874.0,Right Defensive Midfield,10,Marseille,147,['21ec25b2-9357-4863-a863-d94d93fbdb0d'],15,,,,,,,,,,,,,,,,,,Marseille,147,00:05:15.205,Pass,
,,,,,,,,,,,,,1.652261,,,,,,,,,,,,,43089722-ccfc-4701-8ce9-812fee2ff675,275,,"[12.9, 53.9]",3900600,5,,,,,0.027241215,,Right Foot,,,,"[86.3, 55.9]",High Pass,,73.427246,Incomplete,,Yassine Benzia,3673.0,,,,,Free Kick,1,From Free Kick,Vincent Enyeama,40484.0,Goalkeeper,11,Lille,143,"['d2ccd008-915a-4215-aacf-7e3aa8d70119', 'f81736c4-03a7-404f-9ca1-f3b84af693b5']",30,,,,,,,,,,,,,,,,,,Lille,143,00:05:30.455,Pass,
,,,,,,,,,,,,,2.100811,,,,,,,,,,,,,f81736c4-03a7-404f-9ca1-f3b84af693b5,277,,"[33.8, 24.2]",3900600,5,,,,,-0.6346518,,Right Foot,,,,"[42.9, 17.5]",Low Pass,,11.300443,,,Javier Manquillo Gaitán,3075.0,,,,,Recovery,1,Regular Play,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,12,Marseille,147,"['43089722-ccfc-4701-8ce9-812fee2ff675', '6cf1d8ee-947b-4c16-ac11-603b144ed6a5']",32,,,,,,,,,,,,,,,,,,Marseille,147,00:05:32.107,Pass,
,,,,,,,,,,,,,0.719245,,,,,,,,,,,,,7c3db36a-6403-4a31-8cb2-6c04dab02848,280,,"[44.8, 17.7]",3900600,5,,,,,-0.15575299,,Right Foot,,,,"[56.9, 15.8]",Ground Pass,,12.248265,,,Georges-Kévin Nkoudou Mbida,3639.0,,,,,,1,Regular Play,Javier Manquillo Gaitán,3075.0,Left Back,12,Marseille,147,['e78eb2d7-5185-4def-ad49-c76a8848b872'],35,,,,,,,,,,,,,,,,,,Marseille,147,00:05:35.355,Pass,
,,,,,,,,,,,,,1.127299,,,,,,,,,,,,,e3d0bd42-ea99-41d7-aeab-9acdefe4301d,285,,"[53.0, 15.4]",3900600,5,,,,,2.714965,,Right Foot,,,,"[46.4, 18.4]",Ground Pass,,7.2498274,,,Lucas Silva Borges,25199.0,,,,,,1,Regular Play,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,12,Marseille,147,['ba9478a2-d619-438e-b019-057913a35f51'],37,,,,,,,,,,,,,,,,,,Marseille,147,00:05:37.113,Pass,
,,,,,,,,,,,,,0.580894,,,,,,,,,,,,,5d27b2da-a947-447f-985f-d68f015ec369,288,,"[46.4, 18.4]",3900600,5,,,,,-1.7924459,,Right Foot,,,,"[44.8, 11.3]",Ground Pass,,7.278049,,,Javier Manquillo Gaitán,3075.0,,,,,,1,Regular Play,Lucas Silva Borges,25199.0,Left Defensive Midfield,12,Marseille,147,['7aca979a-2f63-454d-ba7b-551240f7fe99'],38,,,,,,,,,,,,,,,,,,Marseille,147,00:05:38.320,Pass,
,,,,,,,,,,,,,1.111824,,,,,,,,,,,,,3e5b486e-68d2-41f9-8f0b-634146b14903,294,,"[48.1, 4.1]",3900600,5,,,,,2.835108,,Right Foot,,,,"[32.3, 9.1]",Ground Pass,,16.572266,,,Rolando Jorge Pires da Fonseca,19813.0,,,,,Free Kick,1,From Free Kick,Javier Manquillo Gaitán,3075.0,Left Back,13,Marseille,147,['35937f21-fb48-4f96-a527-22c6642840f9'],52,,,,,,,,,,,,,,,,,,Marseille,147,00:05:52.007,Pass,
,,,,,,,,,,,,,2.169653,,,,,,,,,,,,,a2f78598-9bee-4e3e-8661-29bc475555ad,297,,"[29.9, 14.9]",3900600,5,,,,,2.3666108,,Right Foot,,,,"[10.5, 33.9]",Ground Pass,,27.154373,,,Yohann Pelé,4432.0,,,,,,1,From Free Kick,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,13,Marseille,147,['89618ec8-3305-4ebd-a339-3cf10943a693'],57,,,,,,,,,,,,,,,,,,Marseille,147,00:05:57.760,Pass,
,,,,,,,,,,,,,1.117793,,,,,,,,,,,,,416f32df-767c-4ac0-973c-0911e42552d2,300,,"[10.5, 33.9]",3900600,6,,,,,-0.84898275,,Right Foot,,,,"[23.0, 19.7]",Ground Pass,,18.91798,,,Rolando Jorge Pires da Fonseca,19813.0,,,,,,1,From Free Kick,Yohann Pelé,4432.0,Goalkeeper,13,Marseille,147,['dc43afb1-c255-4ab5-915c-82dcba86381c'],0,,,,,,,,,,,,,,,,,,Marseille,147,00:06:00.009,Pass,
