50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,True,,,,,,0.306998,,,,,,,,,,,,,32ac81ef-e60a-445c-ab4e-a257a9cbe7e7,1353,,,"[30.5, 36.1]",3900542,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sofiane Boufal,3625.0,Right Wing,89,Lille,143,['a465ce4a-6d25-43f7-ba11-e6beb4f2cb9f'],21,,,,,,,,,,,,,,,,Lille,143,00:39:21.975,Pressure,
,,,,,,,,,,,,,,,,,,1.346522,,,,,,,,,,,,,237b244f-6d68-4d06-9072-6dd358b95ebf,1367,,,"[32.4, 75.9]",3900542,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dennis Appiah,22111.0,Right Back,89,Lille,143,['b6c1dc1a-306a-460c-a890-c08bb932c39c'],37,,,,,,,,,,,,,,,,Caen,140,00:39:37.780,Pressure,
,,,,,,,,,,,,,,,,,,0.691235,,,,,,,,,,,,,9924e743-2c4f-486b-87dd-62fdc9de273a,1375,,,"[52.0, 53.1]",3900542,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julien Féret,2959.0,Left Center Midfield,89,Lille,143,"['e15cc421-8fdd-4f63-918a-f1bedef4575f', 'e4e5ca35-af83-4f88-b567-a8befbbbfb84', 'f3c81e87-4bd2-4e89-8c41-2f3a69f55783']",44,,,,,,,,,,,,,,,,Caen,140,00:39:44.829,Pressure,
,,,,,,,,,,,,,,,,,,0.681822,,,,,,,,,,,,,f1470a2e-cff1-4df0-820e-9fd117d3c97e,1425,,,"[57.3, 32.7]",3900542,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mounir Obbadi,40697.0,Right Center Midfield,90,Caen,140,"['409c9305-b995-4e23-b608-817207b12058', '4762145c-a8bc-4033-ba64-47bcd434967c']",30,,,,,,,,,,,,,,,,Lille,143,00:40:30.258,Pressure,
,,,,,,,,,,,,,,,,,,0.130513,,,,,,,,,,,,,37ee87ea-3add-4b94-b332-6b947c587397,1444,,,"[36.0, 23.1]",3900542,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nicolas Seube,40698.0,Center Defensive Midfield,91,Lille,143,,5,,,,,,,,,,,,,,,,Caen,140,00:41:05.488,Pressure,
,,,,,,,,,,,,,,,,,,0.260708,,,,,,,,,,,,,375008cc-ff27-43a1-8b53-6a62a4fa4597,1454,,,"[6.3, 9.1]",3900542,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emmanuel Imorou,4474.0,Left Back,92,Lille,143,"['0dc2ebf3-559f-49d5-b2db-a3fee4e429c4', 'd1439302-d430-4fb7-8648-5f170bb0c187']",26,,,,,,,,,,,,,,,,Caen,140,00:41:26.303,Pressure,
,,,,,,,,,,,,True,,,,,,0.133087,,,,,,,,,,,,,63b51081-3615-415c-b3bd-69b0f0b1a565,1463,,,"[25.0, 19.2]",3900542,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Damien Da Silva,4386.0,Left Center Back,94,Lille,143,"['25e730fc-fc48-4fce-b87e-0ff388e493c0', '83ffc814-3aca-44fa-9207-1fc02149af1e']",49,,,,,,,,,,,,,,,,Caen,140,00:41:49.655,Pressure,
,,,,,,,,,,,,,,,,,,0.813785,,,,,,,,,,,,,1192e700-4440-4280-9e5a-c8dd972bac9c,1476,,,"[27.8, 7.4]",3900542,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hervé Bazile,2991.0,Left Midfield,94,Lille,143,['ac54c33f-3583-431c-895e-df47ef8ec96a'],55,,,,,,,,,,,,,,,,Caen,140,00:41:55.728,Pressure,
,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,2727bc9b-a6a4-46f7-9f32-7c34dc6f2c2b,1485,,,"[108.9, 45.8]",3900542,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Éric Bauthéac,40486.0,Left Wing,96,Lille,143,['43356af9-f02d-4646-a5d3-89648943d683'],14,,,,,,,,,,,,,,,,Lille,143,00:43:14.369,Pressure,
,,,,,,,,,,,,True,,,,,,0.038754,,,,,,,,,,,,,115656de-ca47-4609-8b53-7c6c83c50c37,1498,,,"[84.8, 58.4]",3900542,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andy Delort,3038.0,Center Forward,98,Lille,143,,47,,,,,,,,,,,,,,,,Caen,140,00:43:47.910,Pressure,
,,,,,,,,,,,,,,,,,,0.391015,,,,,,,,,,,,,0870dcff-9a76-4c5b-9d1e-2d5ca0d0bc1b,1518,,,"[85.5, 36.9]",3900542,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andy Delort,3038.0,Center Forward,101,Lille,143,"['6b4ab0b5-ed5c-4cfb-887a-1590498be50e', 'fee97afa-1c04-46b4-b775-0f8d7696766c']",38,,,,,,,,,,,,,,,,Caen,140,00:44:38.970,Pressure,
,,,,,,,,,,,,,,,,,,0.159999,,,,,,,,,,,,,2174bddb-9795-42f0-a131-b35078f35bf3,1538,,,"[38.7, 63.9]",3900542,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rio Antonio Zoba Mavuba,40522.0,Center Defensive Midfield,102,Caen,140,"['1cb6d2f7-020e-40ff-9f3e-bda9c6e5c7c5', '786b54f2-7a90-48e5-a4b6-9cbf702ca9a3']",6,,,,,,,,,,,,,,,,Lille,143,00:45:06.920,Pressure,
,,,,,,,,,,,,True,,,,,,0.260533,,,,,,,,,,,,,7010d84b-9549-4b04-957b-cef34e358f59,1547,,,"[80.6, 14.7]",3900542,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emmanuel Imorou,4474.0,Left Back,102,Caen,140,"['83e8f01a-8993-4981-b93c-575de7954684', 'e71bb1c5-390e-49e2-9ea1-14f3f0b2b966']",9,,,,,,,,,,,,,,,,Caen,140,00:45:09.929,Pressure,
,,,,,,,,,,,,,,,,,,1.853243,,,,,,,,,,,,,2b175b6a-1426-4df9-a9ce-6947520e3a6b,1567,,,"[38.1, 32.0]",3900542,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mounir Obbadi,40697.0,Right Center Midfield,103,Caen,140,['888725b1-2ed4-4546-b50f-cedc4c392960'],38,,,,,,,,,,,,,,,,Lille,143,00:45:38.539,Pressure,
,,,,,,,,,,,,,,,,,,0.475211,,,,,,,,,,,,,9b045184-f7bf-4865-94e3-ed338af5adb5,1588,,,"[65.3, 69.2]",3900542,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Yassine Benzia,3673.0,Center Forward,105,Caen,140,"['affbaa52-182e-434b-bf14-6eb6059d8750', 'c15cef0a-cd2c-40ed-b46f-6d423647a656']",5,,,,,,,,,,,,,,,,Lille,143,00:00:05.230,Pressure,
,,,,,,,,,,,,True,,,,,,1.285344,,,,,,,,,,,,,ef56bd45-29cf-4bb1-aad4-f79a798c09c0,1596,,,"[56.1, 77.3]",3900542,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sébastien Corchia,6716.0,Right Back,107,Caen,140,"['904e298d-c898-4868-95c2-e0c0f8100f28', 'a2af2cae-c8e9-45a9-871c-9fb0373e2c3d']",33,,,,,,,,,,,,,,,,Lille,143,00:00:33.210,Pressure,
,,,,,,,,,,,,,,,,,,0.917181,,,,,,,,,,,,,e8c833b4-8952-4d5f-b2cb-91a08bb7c555,1603,,,"[17.1, 58.1]",3900542,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bakary Adama Soumaoro,3677.0,Left Center Back,107,Caen,140,"['020debdc-5bd4-4419-9e89-4e2d9c50b0da', 'c6d45ae8-8ebf-44b6-bf49-c9e7d1f22afa']",38,,,,,,,,,,,,,,,,Lille,143,00:00:38.997,Pressure,
,,,,,,,,,,,,,,,,,,1.084392,,,,,,,,,,,,,10153f73-0355-4014-b50f-605a458e85ae,1611,,,"[78.2, 63.9]",3900542,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mounir Obbadi,40697.0,Right Center Midfield,107,Caen,140,"['21ffda10-b807-413e-b43c-159a4587a0ed', 'e4b55280-4839-44e7-9284-6d89f8b9fe27']",3,,,,,,,,,,,,,,,,Lille,143,00:01:03.660,Pressure,
,,,,,,,,,,,,,,,,,,0.65849,,,,,,,,,,,,,f4867ce2-9ad4-4589-a26c-8b905318c50d,1615,,,"[89.3, 41.7]",3900542,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yassine Benzia,3673.0,Center Forward,107,Caen,140,"['236a1eb4-7724-4735-96b0-13e0031bc178', '8248674d-3ffb-4b36-bb90-53ac4faa01aa', 'bd5fa1f7-dada-49ee-8c8f-3dc7acf606a6']",6,,,,,,,,,,,,,,,,Lille,143,00:01:06.470,Pressure,
,,,,,,,,,,,,True,,,,,,0.912048,,,,,,,,,,,,,f0ed773d-9cc8-4084-8672-48cf225e31f2,1623,,,"[63.8, 23.5]",3900542,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julien Féret,2959.0,Left Center Midfield,108,Lille,143,"['1e128032-3c05-4b72-aaaa-d49b3488a59e', '4ee79f32-1dee-466b-ba73-f51e59652153']",9,,,,,,,,,,,,,,,,Caen,140,00:01:09.968,Pressure,
,,,,,,,,,,,,True,,,,,,1.059207,,,,,,,,,,,,,867babcc-564e-4ace-8f3d-31666ec440b5,1627,,,"[71.2, 4.9]",3900542,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hervé Bazile,2991.0,Left Midfield,108,Lille,143,"['122abbdb-5835-4389-bcc8-ab25679cf2ab', 'b9141905-c9bf-4849-a26a-afacef845a62']",12,,,,,,,,,,,,,,,,Caen,140,00:01:12.000,Pressure,
,,,,,,,,,,,,,,,,,,0.911337,,,,,,,,,,,,,c6fbba28-214d-4761-b2c2-c077f5bbcf88,1631,,,"[77.3, 5.3]",3900542,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hervé Bazile,2991.0,Left Midfield,108,Lille,143,,14,,,,,,,,,,,,,,,,Caen,140,00:01:14.615,Pressure,
,,,,,,,,,,,,,,,,,,0.533569,,,,,,,,,,,,,426f9954-51bd-4703-8893-e4100fed473d,1637,,,"[65.2, 7.5]",3900542,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emmanuel Imorou,4474.0,Left Back,108,Lille,143,"['5f5366d7-4c00-49a1-a091-650ab0743519', '644275e2-b5b2-47ec-86a6-4e10e9b562df']",18,,,,,,,,,,,,,,,,Caen,140,00:01:18.727,Pressure,
,,,,,,,,,,,,,,,,,,0.659761,,,,,,,,,,,,,74b70244-73c2-460a-8fd4-fe9e2a363cb9,1642,,,"[67.2, 1.4]",3900542,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emmanuel Imorou,4474.0,Left Back,108,Lille,143,['0790b793-d7da-4f39-87ee-6450cfb7c40d'],20,,,,,,,,,,,,,,,,Caen,140,00:01:20.306,Pressure,
,,,,,,,,,,,,,,,,,,0.393432,,,,,,,,,,,,,f683da04-a0bf-4998-bc6e-31005e4071ff,1654,,,"[48.7, 16.7]",3900542,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sofiane Boufal,3625.0,Right Wing,109,Caen,140,['03b6a92d-6f3c-423a-8c85-a61e4bc80159'],48,,,,,,,,,,,,,,,,Lille,143,00:01:48.490,Pressure,
,,,,,,,,,,,,,,,,,,0.390765,,,,,,,,,,,,,9b02fbcd-9104-4eef-a581-fa962bb670ff,1701,,,"[61.4, 15.3]",3900542,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Yassine Benzia,3673.0,Center Forward,111,Caen,140,"['6beb44e8-8f4e-4dd9-b53f-10e1e38b66c3', 'd06740fd-5737-4d9c-9417-c4d227a01dac']",23,,,,,,,,,,,,,,,,Lille,143,00:03:23.469,Pressure,
,,,,,,,,,,,,,,,,,,1.530494,,,,,,,,,,,,,8dd44815-6761-48d7-84dc-d355410fb3de,1708,,,"[80.5, 13.9]",3900542,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Yassine Benzia,3673.0,Center Forward,111,Caen,140,"['abf151fc-2c00-49b3-a387-5c264b89efdd', 'daa56352-1a18-4b97-9f8d-b80c070e1a44']",29,,,,,,,,,,,,,,,,Lille,143,00:03:29.648,Pressure,
,,,,,,,,,,,,True,,,,,,1.046787,,,,,,,,,,,,,aa58c49e-1498-4900-b2cb-55c09e66be59,1717,,,"[50.1, 24.3]",3900542,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julien Féret,2959.0,Left Center Midfield,112,Lille,143,"['545dd484-8c9e-4819-8c08-b6c7774bfb15', 'ae48e951-9f46-449b-9210-3f354e564d2d']",38,,,,,,,,,,,,,,,,Caen,140,00:03:38.819,Pressure,
,,,,,,,,,,,,True,,,,,,0.911779,,,,,,,,,,,,,ad2d3268-4e72-4317-ae7d-6a5c0df2ad95,1721,,,"[37.6, 26.2]",3900542,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julien Féret,2959.0,Left Center Midfield,112,Lille,143,['b5e4999b-03c7-475d-93ef-cbb82ee02526'],41,,,,,,,,,,,,,,,,Caen,140,00:03:41.571,Pressure,
,,,,,,,,,,,,,,,,,,0.393289,,,,,,,,,,,,,0727b8d1-a7ac-4377-be6a-b87ad22928f6,1730,,,"[38.0, 73.4]",3900542,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dennis Appiah,22111.0,Right Back,112,Lille,143,['46a9a8ee-c796-47e6-a6ad-a52fb38311e8'],47,,,,,,,,,,,,,,,,Caen,140,00:03:47.790,Pressure,
,,,,,,,,,,,,,,,,,,0.66531,,,,,,,,,,,,,19091569-a6a8-421f-8f4b-0d512152f6d6,1734,,,"[44.0, 66.2]",3900542,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonathan Delaplace,2979.0,Right Center Midfield,113,Lille,143,"['36550c5c-b8d1-46e0-80e9-e23fdd018792', 'be63e7b0-9aef-4c3f-986e-cd556191df40']",59,,,,,,,,,,,,,,,,Caen,140,00:03:59.093,Pressure,
,,,,,,,,,,,,,,,,,,0.262477,,,,,,,,,,,,,163da86b-56be-434e-86fd-294cca0a6302,1739,,,"[43.1, 73.5]",3900542,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonathan Delaplace,2979.0,Right Center Midfield,113,Lille,143,"['166b8723-2834-490e-b83e-c1198a339a98', 'f86aa482-44f6-4f31-9ab9-77e54c60c9ec']",0,,,,,,,,,,,,,,,,Caen,140,00:04:00.712,Pressure,
,,,,,,,,,,,,,,,,,,0.525827,,,,,,,,,,,,,909ee488-d4d0-4298-a7d3-0ce17cf98c31,1749,,,"[43.6, 49.5]",3900542,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Julien Féret,2959.0,Left Center Midfield,113,Lille,143,"['28770b7e-7f68-4d75-ae98-66aedb9de045', '59186b72-bf26-4da6-a38f-78dd1bc59b3a']",7,,,,,,,,,,,,,,,,Caen,140,00:04:07.298,Pressure,
,,,,,,,,,,,,,,,,,,0.667706,,,,,,,,,,,,,e895e2a9-90dd-42df-9695-9ecc683e9595,1763,,,"[65.8, 15.3]",3900542,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Éric Bauthéac,40486.0,Left Wing,114,Caen,140,"['43dfde5c-d7fb-42e5-9791-23381b2423e4', 'a5734919-3367-481b-b166-1baf0c27a744']",44,,,,,,,,,,,,,,,,Lille,143,00:04:44.830,Pressure,
,,,,,,,,,,,,,,,,,,2.82167,,,,,,,,,,,,,226a92f7-c9c6-4fe0-bf99-886f19de927c,1777,,,"[35.1, 15.3]",3900542,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bakary Adama Soumaoro,3677.0,Left Center Back,117,Caen,140,"['38974447-08de-4f67-8cd0-e24947d9c9f4', '4bfc8642-3e25-4def-8e08-21ecbe2882df', '64a92d90-296f-485f-8473-e33368ffd067']",34,,,,,,,,,,,,,,,,Lille,143,00:05:34.768,Pressure,
,,,,,,,,,,,,,,,,,,0.392405,,,,,,,,,,,,,34096ace-72e3-4411-b801-868878d8b039,1795,,,"[70.0, 55.6]",3900542,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonathan Delaplace,2979.0,Right Center Midfield,119,Lille,143,['5cffdb4b-d58f-4a34-8b58-cfdd0a947bdb'],19,,,,,,,,,,,,,,,,Caen,140,00:06:19.385,Pressure,
,,,,,,,,,,,,,,,,,,1.716009,,,,,,,,,,,,,933598ff-dc9b-4223-96c5-5dc4a2bf9896,1800,,,"[47.6, 62.7]",3900542,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alaeddine Yahia,7444.0,Right Center Back,119,Lille,143,"['8296d9af-6739-4532-8c74-ec8149173043', 'c89809d9-57ab-4d1b-beab-c0f8aa01c2f3']",22,,,,,,,,,,,,,,,,Caen,140,00:06:22.335,Pressure,
,,,,,,,,,,,,True,,,,,,1.259441,,,,,,,,,,,,,42a0c299-ad45-4ebb-9bc5-9237a5c6c3ee,1807,,,"[57.5, 7.2]",3900542,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Éric Bauthéac,40486.0,Left Wing,119,Lille,143,"['d540f930-8640-4cf1-9b6c-263f567dd1bf', 'e4214a3a-bd8e-4f03-8e8a-33e983023377']",26,,,,,,,,,,,,,,,,Lille,143,00:06:26.332,Pressure,
,,,,,,,,,,,,True,,,,,,0.523814,,,,,,,,,,,,,39ab9ee8-0a57-4c73-a1dd-ee6e9727d250,1814,,,"[77.4, 63.8]",3900542,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Delaplace,2979.0,Right Center Midfield,121,Lille,143,"['263958ce-4fd9-4afc-9d7a-6faa44266102', '5624457f-7929-47e9-8278-0dd7cd02c36a']",39,,,,,,,,,,,,,,,,Caen,140,00:06:39.467,Pressure,
,,,,,,,,,,,,True,,,,,,0.65164,,,,,,,,,,,,,e84b5d53-604c-4a50-847f-b6b9e4a2f64b,1818,,,"[79.7, 50.5]",3900542,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Delaplace,2979.0,Right Center Midfield,121,Lille,143,"['0deed509-7538-490d-adf6-864d8ed7d8ec', '5d076730-6bbb-477b-8340-c2d037716009']",41,,,,,,,,,,,,,,,,Caen,140,00:06:41.516,Pressure,
,,,,,,,,,,,,True,,,,,,0.261557,,,,,,,,,,,,,293882d8-9624-412e-b749-4852f41ee58c,1820,,,"[70.1, 50.4]",3900542,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Adéoti,7344.0,Center Defensive Midfield,121,Lille,143,,42,,,,,,,,,,,,,,,,Caen,140,00:06:42.500,Pressure,
,,,,,,,,,,,,,,,,,,0.261541,,,,,,,,,,,,,405efec3-f689-406d-b77b-41c4d860c31a,1846,,,"[42.4, 34.7]",3900542,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordan Adéoti,7344.0,Center Defensive Midfield,122,Lille,143,"['5afa3da7-b104-4e26-be9e-7092392f3150', '5fa94a70-3f5c-42cc-997e-22660be68527']",27,,,,,,,,,,,,,,,,Caen,140,00:07:27.340,Pressure,
,,,,,,,,,,,,,,,,,,1.461836,,,,,,,,,,,,,7591b944-3c17-457b-85b7-fe908c307b94,1850,,,"[33.0, 48.1]",3900542,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alaeddine Yahia,7444.0,Right Center Back,122,Lille,143,['594df309-2383-4616-b9d5-7e2272bdb4c3'],29,,,,,,,,,,,,,,,,Caen,140,00:07:29.302,Pressure,
,,,,,,,,,,,,,,,,,,0.352857,,,,,,,,,,,,,bcf44e15-1fe1-40e5-a60a-48d677fe8a26,1861,,,"[40.1, 44.5]",3900542,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonathan Delaplace,2979.0,Right Center Midfield,122,Lille,143,"['4ca86548-cffd-4b60-83a7-d055f2414da3', 'f3889125-0139-4de2-adc9-deb790bf1413']",39,,,,,,,,,,,,,,,,Caen,140,00:07:39.074,Pressure,
,,,,,,,,,,,,True,,,,,,0.40084,,,,,,,,,,,,,73b8f2b4-bd6b-410a-8922-11a5cbe84572,1880,,,"[69.6, 59.6]",3900542,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julien Féret,2959.0,Left Center Midfield,124,Lille,143,"['19a59fa9-87c5-41a4-9677-5fbb04903773', 'b433e9df-f84d-4133-8999-6fdfc549b67d']",48,,,,,,,,,,,,,,,,Caen,140,00:07:48.563,Pressure,
,,,,,,,,,,,,,,,,,,0.520855,,,,,,,,,,,,,a8df377c-7229-4d0f-a1d1-b9c0aff6ee57,1884,,,"[62.7, 12.4]",3900542,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Adéoti,7344.0,Center Defensive Midfield,124,Lille,143,"['19c72bc3-55cf-444a-8f97-435e9b8301d0', 'fdd3c2c9-11dd-46a0-b282-2e97b7da6983']",55,,,,,,,,,,,,,,,,Caen,140,00:07:55.185,Pressure,
,,,,,,,,,,,,,,,,,,0.783434,,,,,,,,,,,,,a84e7dc0-ffdf-4bfe-8b27-5ceca3fca171,1893,,,"[42.4, 4.4]",3900542,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hervé Bazile,2991.0,Left Midfield,124,Lille,143,"['9f72664e-a56e-449f-8398-77fb99126891', 'a6660937-5c1a-42d6-85e9-f94068113032']",1,,,,,,,,,,,,,,,,Caen,140,00:08:01.803,Pressure,
,,,,,,,,,,,,,,,,,,0.651505,,,,,,,,,,,,,37868ab4-2c72-4738-83f3-824897109773,1914,,,"[35.5, 38.6]",3900542,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordan Adéoti,7344.0,Center Defensive Midfield,125,Lille,143,['bf34a935-0c66-4659-b3b7-96fb60ad005e'],35,,,,,,,,,,,,,,,,Caen,140,00:08:35.753,Pressure,
,,,,,,,,,,,,True,,,,,,0.631556,,,,,,,,,,,,,999220de-1f74-4532-bce0-ab23683ac796,1919,,,"[72.3, 29.7]",3900542,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rio Antonio Zoba Mavuba,40522.0,Center Defensive Midfield,126,Caen,140,"['0bb4650a-0e8d-4df6-83f0-9b51361e23fa', '16cb53e2-5e2e-4665-a5eb-fddaa5613262']",41,,,,,,,,,,,,,,,,Lille,143,00:08:41.298,Pressure,
,,,,,,,,,,,,True,,,,,,0.65232,,,,,,,,,,,,,23124c96-4cc5-4ecb-ac2e-b76b791edd68,1929,,,"[30.2, 33.3]",3900542,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Delaplace,2979.0,Right Center Midfield,126,Caen,140,"['2f086346-08f3-4a24-a2ac-ebe52d294c72', 'deda83f1-d0ef-4715-ab1b-fb34c597f0fe']",51,,,,,,,,,,,,,,,,Caen,140,00:08:51.513,Pressure,
,,,,,,,,,,,,,,,,,,0.265111,,,,,,,,,,,,,36e68044-910d-4bba-8493-29fc3cdf769b,1952,,,"[58.8, 8.0]",3900542,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Djibril Sidibé,3446.0,Left Back,127,Lille,143,,21,,,,,,,,,,,,,,,,Lille,143,00:09:21.664,Pressure,
,,,,,,,,,,,,,,,,,,1.170338,,,,,,,,,,,,,2ebd0c01-7b42-414e-b542-3b89d1aa4cd2,1966,,,"[35.1, 57.7]",3900542,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mounir Obbadi,40697.0,Right Center Midfield,128,Caen,140,"['08334e94-0e51-4f62-8e73-c2bd95eea6ea', '0ba5f189-6407-4a10-8579-687b9f2d4299']",34,,,,,,,,,,,,,,,,Lille,143,00:09:34.457,Pressure,
,,,,,,,,,,,,True,,,,,,0.391935,,,,,,,,,,,,,e60561ab-0fb0-4586-8005-d90c073e6aef,2006,,,"[77.0, 51.2]",3900542,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yassine Benzia,3673.0,Center Forward,132,Caen,140,['e4eea88e-ca54-4ee8-bf48-0b0dc6df55ed'],44,,,,,,,,,,,,,,,,Lille,143,00:10:44.315,Pressure,
,,,,,,,,,,,,,,,,,,0.392048,,,,,,,,,,,,,d7e5a8b1-0600-4668-91e8-8ad2723fe946,2023,,,"[37.5, 61.3]",3900542,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mounir Obbadi,40697.0,Right Center Midfield,134,Caen,140,,55,,,,,,,,,,,,,,,,Lille,143,00:11:55.844,Pressure,
,,,,,,,,,,,,,,,,,,0.782854,,,,,,,,,,,,,95dcc37d-ae65-40c1-b0b3-f3a62fd89f1f,2028,,,"[55.7, 61.7]",3900542,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mounir Obbadi,40697.0,Right Center Midfield,134,Caen,140,,57,,,,,,,,,,,,,,,,Lille,143,00:11:57.630,Pressure,
,,,,,,,,,,,,,,,,,,0.655735,,,,,,,,,,,,,65019880-058e-4fd2-b582-e90f24dde002,2031,,,"[71.7, 71.8]",3900542,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mounir Obbadi,40697.0,Right Center Midfield,134,Caen,140,"['6a5bb761-7610-4008-9766-44a64c1647b0', '9913a05d-5cd5-44e9-bb20-ff541c22f139']",0,,,,,,,,,,,,,,,,Lille,143,00:12:00.293,Pressure,
,,,,,,,,,,,,,,,,,,0.393402,,,,,,,,,,,,,38109a0d-5503-4fb2-965e-2876a6cab61b,2038,,,"[67.1, 17.7]",3900542,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Yassine Benzia,3673.0,Center Forward,134,Caen,140,['ea3f1f14-3038-41d8-bfe5-3d7e22d8703d'],12,,,,,,,,,,,,,,,,Lille,143,00:12:12.174,Pressure,
