ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5ac383f-a0a5-4f26-a33e-e1adb283de08,2926,,,"[50.8, 4.0]",3900540,68,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Layvin Kurzawa,4326.0,Left Back,128,Paris Saint-Germain,131,['be51aa4c-9854-4c39-b3d5-bbfc961145b3'],39,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:23:39.352,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24d32d94-9b80-43e1-a945-9a03abf7fc4b,2929,,,"[76.4, 2.9]",3900540,68,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Edinson Roberto Cavani Gómez,4319.0,Left Wing,128,Paris Saint-Germain,131,['4bc16142-03e5-4f8b-b585-22ea4a0cb9e9'],43,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:23:43.439,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,add0ab27-1783-4773-88bf-48a98b5f9470,2932,,,"[64.7, 24.3]",3900540,68,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,128,Paris Saint-Germain,131,['053ec8f0-8253-4c28-bed9-025ef267e5f9'],45,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:23:45.513,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a941b730-6c51-4350-bb64-21fe09913a80,2935,,,"[70.2, 48.5]",3900540,68,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ángel Fabián Di María Hernández,2995.0,Right Wing,128,Paris Saint-Germain,131,['1371c98b-0416-49a2-8624-90c7d6b5f173'],47,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:23:47.692,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c5fb6a4-c2f7-413f-9c11-23d65877b369,2939,,,"[72.1, 28.0]",3900540,68,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrien Rabiot,3026.0,Left Center Midfield,128,Paris Saint-Germain,131,['6a498fb9-d884-407f-964b-02b6d853f879'],49,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:23:49.622,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14a5a17e-a06b-4d2d-93ff-6a730a0c9ed8,2941,,,"[52.3, 19.8]",3900540,68,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Emiliano da Silva,3295.0,Left Center Back,128,Paris Saint-Germain,131,['c44ded50-c6b1-4ddd-bb0a-77f202db1b87'],51,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:23:51.583,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5abc396-4b42-4118-9418-60d4b4d56dba,2944,,,"[56.1, 33.5]",3900540,68,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,128,Paris Saint-Germain,131,['7b60d57c-d25c-4c9c-911c-16afcb1163bd'],54,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:23:54.308,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db23f7eb-dfeb-46b0-a372-13d397077a89,2947,,,"[81.1, 35.2]",3900540,68,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,128,Paris Saint-Germain,131,['35339c3a-44a8-4db7-aeb4-b58009a46aa8'],58,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:23:58.113,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee631468-c94d-4099-9952-2c6329bd9c86,2949,,,"[75.1, 20.7]",3900540,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrien Rabiot,3026.0,Left Center Midfield,128,Paris Saint-Germain,131,['2363d33c-a350-4ac4-ab55-c02e04ab99c4'],0,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:24:00.583,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,caad5cd2-1f0a-48bf-9cbf-076b766eb740,2951,,,"[97.0, 2.9]",3900540,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Layvin Kurzawa,4326.0,Left Back,128,Paris Saint-Germain,131,['794d4f59-7483-4757-b204-39bc6641dd13'],3,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:24:03.228,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,065ae1df-6b30-49b0-a1d8-ff6b46d94226,2954,,,"[87.3, 4.9]",3900540,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrien Rabiot,3026.0,Left Center Midfield,128,Paris Saint-Germain,131,['aab38a4b-8688-42f9-8ae6-93d724b99fb2'],6,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:24:06.015,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e0a6a92-3688-4542-800c-132c0c0afb82,2957,,,"[90.8, 20.0]",3900540,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,128,Paris Saint-Germain,131,['e6cb4ef5-81af-433e-873c-8ab663510741'],7,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:24:07.997,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b80b1777-82ce-4344-84bb-9542d782ad33,2960,,,"[119.2, 50.8]",3900540,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Edinson Roberto Cavani Gómez,4319.0,Left Wing,128,Paris Saint-Germain,131,['f2bb3dc3-dc84-40db-a3f8-046ad807a43e'],12,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:24:12.347,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1fd077d8-f9c1-4fe2-9377-401432485b60,2962,,,"[18.2, 28.0]",3900540,69,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Maxime Le Marchand,3229.0,Left Center Back,129,OGC Nice,136,['19b6ddd6-dbb6-4348-92fd-b9cb1bded447'],19,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:24:19.686,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21712732-102e-43a2-a844-a0e9ea16e34d,2965,,,"[29.6, 28.8]",3900540,69,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jean Michaël Seri,3359.0,Left Center Midfield,129,OGC Nice,136,['29385d41-f0ea-44c5-8bbf-f9991aa58356'],21,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:24:21.903,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3da81b5d-7239-4930-8b0e-1343c0b880fb,2968,,,"[19.7, 22.2]",3900540,69,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Maxime Le Marchand,3229.0,Left Center Back,129,OGC Nice,136,['13d8fd47-6c2d-433a-a5e8-2c7963f84c91'],23,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:24:23.767,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af44c4b2-a09c-4fd5-bd0d-d39e6e2dd3ba,2970,,,"[35.8, 74.0]",3900540,69,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Paul Baysse,4443.0,Right Back,129,OGC Nice,136,['d6408788-42af-4556-b69d-d6758c9e0645'],27,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:24:27.363,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31427ae0-e8e9-42a9-8481-d3734454be98,2974,,,"[27.4, 61.8]",3900540,69,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mathieu Bodmer,4373.0,Right Center Back,129,OGC Nice,136,['f5dcd9e4-8d82-4e0c-ba7e-13a1b25efbe5'],33,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:24:33.272,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9a27e95-7175-435c-aebd-b803289faf94,2978,,,"[29.3, 54.7]",3900540,69,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nampalys Mendy,4506.0,Center Defensive Midfield,129,OGC Nice,136,"['17533bde-3237-462d-bb10-e38ec11b37c5', 'c5e39143-2b02-4a79-a39d-35cd4706c1e5']",38,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:24:38.268,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7bfd3a8a-7b37-4a33-891d-25bfccc7568d,2981,,,"[46.5, 57.7]",3900540,69,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Vincent Koziello,4264.0,Right Center Midfield,129,OGC Nice,136,"['aa4c60c2-7616-4171-9590-a7ed17a000bd', 'dc84aa9c-1d4e-40f7-bac9-c1f58d2d965f']",39,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:24:39.999,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c94487b9-da54-44ff-9619-04e3cf146857,2984,,,"[84.5, 55.4]",3900540,69,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Valère Germain,3210.0,Left Center Forward,129,OGC Nice,136,['998b3ec7-7d71-43d6-9fc7-cb6c61810ddb'],43,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:24:43.345,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad2f6f26-6387-421d-86d0-29ad87b9affb,2986,,,"[11.8, 35.2]",3900540,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Trapp,4440.0,Goalkeeper,130,Paris Saint-Germain,131,['6741b844-d35c-4559-a816-bab84da1a221'],45,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:24:45.946,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e808181d-0551-4f25-9480-5a04c28d5a9c,2988,,,"[23.4, 55.5]",3900540,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Serge Aurier,3481.0,Right Back,130,Paris Saint-Germain,131,['5215348c-0a74-40c8-84c7-f4dceb8cfd30'],47,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:24:47.698,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b661eb8-046e-4b80-a9a5-57ca7d082c12,2991,,,"[22.7, 45.1]",3900540,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcos Aoás Corrêa,4372.0,Right Center Back,130,Paris Saint-Germain,131,['8c73c4b2-188b-4db1-a8b0-f51fa442051b'],50,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:24:50.091,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8daba724-1c80-4229-9be2-138a19804611,2993,,,"[40.3, 65.8]",3900540,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Serge Aurier,3481.0,Right Back,130,Paris Saint-Germain,131,['9534b411-8353-4909-a0d7-d7d655173c3c'],53,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:24:53.985,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e20351a5-ee7b-42b9-91cd-706a533b2222,2995,,,"[51.8, 20.9]",3900540,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrien Rabiot,3026.0,Left Center Midfield,130,Paris Saint-Germain,131,['600bf159-b8ca-4d29-97de-31bacb0944df'],58,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:24:58.596,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,019b17aa-2a41-4b85-ac6f-502aa384e86d,2998,,,"[54.0, 2.5]",3900540,70,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Layvin Kurzawa,4326.0,Left Back,130,Paris Saint-Germain,131,['3af7b8a2-efe9-41c6-a09d-23788ee66043'],9,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:25:09.290,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9342e53-9f1a-42da-893c-99f38dfd86b9,3001,,,"[41.8, 66.5]",3900540,70,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Serge Aurier,3481.0,Right Back,130,Paris Saint-Germain,131,['e190c45f-d4c8-4a73-b978-4f76a7775fe0'],16,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:25:16.177,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631baad2-e5bc-4342-b520-a99a62018763,3004,,,"[47.8, 57.5]",3900540,70,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcos Aoás Corrêa,4372.0,Right Center Back,130,Paris Saint-Germain,131,['7cd5c683-c30a-4668-bd17-f19b817363c7'],18,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:25:18.987,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e04f4422-4b62-4590-a0de-d660e3c75045,3007,,,"[46.9, 46.6]",3900540,70,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,130,Paris Saint-Germain,131,['fec7aebd-5a0f-4ef2-af9a-526f8fd4e784'],21,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:25:21.739,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49290366-62cd-43ee-998e-17ed490c894e,3009,,,"[27.0, 26.0]",3900540,70,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Emiliano da Silva,3295.0,Left Center Back,130,Paris Saint-Germain,131,['a48717ac-a2e6-4a6b-950a-6701d411413f'],23,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:25:23.479,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca8c6586-f1d2-496d-8de2-493926bd32aa,3011,,,"[50.1, 20.5]",3900540,70,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrien Rabiot,3026.0,Left Center Midfield,130,Paris Saint-Germain,131,['fd997ff4-a22d-4a35-8b96-d2bbf2b60468'],24,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:25:24.962,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90c70d1d-b7d1-4a58-872c-07d3a202262b,3015,,,"[107.0, 21.1]",3900540,70,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,130,Paris Saint-Germain,131,['791db212-6419-493e-95ac-a539f985698f'],30,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:25:30.489,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25e9b505-1fe7-4243-9738-3970e7dc4385,3017,,,"[30.8, 55.4]",3900540,70,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nampalys Mendy,4506.0,Center Defensive Midfield,131,OGC Nice,136,['884ad6e7-e65d-4e44-98b9-fc556389ae94'],35,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:25:35.684,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08d8dc11-1611-4cef-ab33-013e94b815ee,3019,,,"[34.3, 7.4]",3900540,70,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Olivier Boscagli,7323.0,Left Back,131,OGC Nice,136,['a29bfb97-fc30-4afe-b7c2-0e36773aae94'],39,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:25:39.016,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39c1224c-d914-4943-aae2-ab70106457ed,3023,,,"[45.2, 14.5]",3900540,70,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hatem Ben Arfa,16462.0,Right Center Forward,131,OGC Nice,136,['6791da8e-8940-4b65-827b-eab2611468f2'],42,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:25:42.076,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc2afd98-0c4a-4c5f-90ce-698b3c97ff13,3027,,,"[8.0, 32.7]",3900540,70,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yoan Cardinale,4257.0,Goalkeeper,131,OGC Nice,136,['801d0745-7c5f-410a-81ef-197f102adea7'],48,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:25:48.427,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5669733-932b-440e-bce1-893659485afc,3030,,,"[58.2, 11.9]",3900540,70,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Olivier Boscagli,7323.0,Left Back,131,OGC Nice,136,['b05def95-27f3-439e-983f-988f6ca14f81'],53,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:25:53.887,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c53c643-e3b6-4d4f-97b5-7118ff320956,3034,,,"[51.6, 16.2]",3900540,71,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jean Michaël Seri,3359.0,Left Center Midfield,132,OGC Nice,136,['5ba8788d-e023-4d45-957a-02da0db845c0'],8,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:26:08.652,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed73eb8f-9728-4323-b410-ec7c0f93e3ff,3036,,,"[56.1, 22.6]",3900540,71,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vincent Koziello,4264.0,Right Center Midfield,132,OGC Nice,136,['08db997d-3323-470c-8c97-a8ec441f95db'],10,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:26:10.958,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1aadea6-0c22-4409-8eac-1262ab7dc5d3,3038,,,"[64.0, 8.7]",3900540,71,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Olivier Boscagli,7323.0,Left Back,132,OGC Nice,136,['debe6150-db72-45ac-87d4-ff1b42a992ce'],12,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:26:12.830,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c322a6ca-6cf0-42a8-bc26-29daf7c02f0a,3046,,,"[28.5, 53.0]",3900540,71,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcos Aoás Corrêa,4372.0,Right Center Back,133,Paris Saint-Germain,131,['1092d4bc-28c3-4e7e-b4a6-1c965a66fc97'],17,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:26:17.535,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f240577a-522a-48aa-974e-8626cc14f9da,3049,,,"[43.9, 16.0]",3900540,71,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Edinson Roberto Cavani Gómez,4319.0,Left Wing,133,Paris Saint-Germain,131,['c2262d93-e5c8-4b0c-8908-1362ed3939fc'],20,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:26:20.516,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73e68771-4406-4547-957c-f7e348144915,3052,,,"[31.1, 22.6]",3900540,71,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Emiliano da Silva,3295.0,Left Center Back,133,Paris Saint-Germain,131,['d8b357c2-c98a-4742-ad3d-d78376efe11d'],22,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:26:22.544,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01b3675f-a23c-4c03-af18-35e36ef24e50,3055,,,"[31.5, 14.1]",3900540,71,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Layvin Kurzawa,4326.0,Left Back,133,Paris Saint-Germain,131,['3faf301c-6c4c-4bab-8e9e-dc129c3b5e37'],24,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:26:24.415,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554bb07f-051a-4c89-bf67-1a158feb258e,3058,,,"[39.6, 5.3]",3900540,71,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Edinson Roberto Cavani Gómez,4319.0,Left Wing,133,Paris Saint-Germain,131,['436e03e9-477a-45e8-916f-2447e33989bc'],25,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:26:25.745,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f44a826-f604-4be8-acd2-9a262b344092,3061,,,"[48.8, 2.5]",3900540,71,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Layvin Kurzawa,4326.0,Left Back,133,Paris Saint-Germain,131,['90cf8f7d-c7f3-4d1c-93a4-1fe1fafb1714'],31,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:26:31.040,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7a72201-32b1-4c2e-9cc5-c6a671ce3637,3063,,,"[48.4, 6.6]",3900540,71,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Edinson Roberto Cavani Gómez,4319.0,Left Wing,133,Paris Saint-Germain,131,['c7610cf5-62b9-4612-aa08-57e67434a8dc'],32,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:26:32.249,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9b192c8-7b99-4353-8112-389db2b56aa6,3066,,,"[60.6, 35.7]",3900540,71,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ángel Fabián Di María Hernández,2995.0,Right Wing,133,Paris Saint-Germain,131,['c430fdbe-80e2-4f56-8801-a8cb6a595159'],34,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:26:34.930,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc5f8f32-b403-4cd5-b80e-d6c858c4ea96,3076,,,"[46.7, 25.2]",3900540,71,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrien Rabiot,3026.0,Left Center Midfield,133,Paris Saint-Germain,131,['b7b1f073-9d02-4473-a3ab-0ba0565c9eac'],38,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:26:38.692,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09c1c091-7b15-4702-8b1a-d3775a0cafbd,3078,,,"[30.9, 27.5]",3900540,71,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Emiliano da Silva,3295.0,Left Center Back,133,Paris Saint-Germain,131,['b9ea85fc-643e-4342-b1a3-e4063b973b2e'],39,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:26:39.816,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05ab38c0-b9f3-408b-944e-8977a03fff22,3081,,,"[53.3, 0.6]",3900540,71,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Layvin Kurzawa,4326.0,Left Back,133,Paris Saint-Germain,131,['55030ec0-b640-44f6-ad98-ac404f6421de'],43,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:26:43.880,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a3c4e95-ec04-435c-9ff8-974f52336c64,3084,,,"[76.6, 2.1]",3900540,71,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Edinson Roberto Cavani Gómez,4319.0,Left Wing,133,Paris Saint-Germain,131,['26156397-0256-4ee5-9524-bac0f80a9834'],50,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:26:50.201,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f6f5ab3-4ff4-48fc-a3be-269b3557d0b1,3086,,,"[71.5, 3.8]",3900540,71,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Layvin Kurzawa,4326.0,Left Back,133,Paris Saint-Germain,131,['f0f28fe0-1099-4f1b-83fa-d6b1055e58a6'],51,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:26:51.298,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da878ba3-131e-40bc-a482-2e801891b4cf,3089,,,"[68.7, 9.8]",3900540,71,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrien Rabiot,3026.0,Left Center Midfield,133,Paris Saint-Germain,131,"['e05c4ec0-5900-406f-87b8-ffce8bc20005', 'f1b67756-1844-46b0-b2f3-4db86d8f9879']",52,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:26:52.083,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e382b444-cecc-4f43-9219-9273990e15c1,3093,,,"[57.2, 2.7]",3900540,71,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Layvin Kurzawa,4326.0,Left Back,133,Paris Saint-Germain,131,['5c301e0e-e381-48c5-a359-4f37c9c4a9fc'],54,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:26:54.658,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493f303f-3b48-4365-a2db-630b4e16717d,3107,,,"[84.7, 70.5]",3900540,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Valère Germain,3210.0,Left Center Forward,134,OGC Nice,136,['94d3b22c-a445-4b41-9ed1-c99cd598b687'],2,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:27:02.670,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778e2df6-e3e7-490f-97bd-88573bb7a443,3114,,,"[80.5, 66.5]",3900540,72,,,,,,,,,,,,,,,,,,,,,,,2,Other,Vincent Koziello,4264.0,Right Center Midfield,137,Paris Saint-Germain,131,['090d11af-5429-4df7-818a-dd8175deaf91'],26,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:27:26.921,Ball Receipt*,
