50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.757898,,,,,,,,,,,,77e250e0-4c1a-42e0-9360-3f62ec1e0d07,1989,,"[61.1, 37.2]",3901258,41,,,,,-0.7551044,,Left Foot,,"[74.7, 24.4]",,Ground Pass,,18.676188,,,,,Jean Michaël Seri,3359.0,,,,,,1,Regular Play,Hatem Ben Arfa,16462.0,Center Attacking Midfield,82,OGC Nice,136,['aa27d1a0-8774-433d-88ab-d65a1d485d91'],54,,,,,,,,,,,,,,,,,OGC Nice,136,00:41:54.611,Pass,
,,,,,,,,,,,,,,,,1.112782,,,,,,,,,,,,ac7135c4-d70e-41ff-bc1a-39592bc56eb9,1992,,"[85.6, 18.6]",3901258,41,,,,,-0.8721365,,Right Foot,,"[96.1, 6.1]",,Ground Pass,,16.324827,,,,,Alassane Pléa,3230.0,,,,,,1,Regular Play,Jean Michaël Seri,3359.0,Left Center Midfield,82,OGC Nice,136,['2b4319b5-4d51-4638-afe1-94e1fa3fcee2'],58,,,,,,,,,,,,,,,,,OGC Nice,136,00:41:58.059,Pass,
,,,,,,,,,,,,,,,,1.082662,,,,,,,,,,,,326c36d0-3bf2-479e-97e3-80ffa447e67f,1996,,"[93.6, 19.4]",3901258,42,,,,,1.8278388,,Right Foot,,"[89.0, 36.9]",,Ground Pass,,18.094475,,,,,Vincent Koziello,4264.0,,,,,,1,Regular Play,Alassane Pléa,3230.0,Right Center Forward,82,OGC Nice,136,['df90ceec-45d0-40f9-a39e-0d4601fdf865'],2,,,,,,,,,,,,,,,,,OGC Nice,136,00:42:02.248,Pass,
,,,,,,,,,,,,,,,,0.906171,,,,,,,,,,,,bb5924c4-f016-4b20-ab40-1656f7498b73,1999,,"[88.6, 39.2]",3901258,42,,,,,0.10029132,ca598ddd-b4db-4897-b982-d6ad4fb485b1,Right Foot,,"[104.5, 40.8]",,Ground Pass,,15.9803,,,,,Valère Germain,3210.0,True,,,,,1,Regular Play,Vincent Koziello,4264.0,Right Center Midfield,82,OGC Nice,136,['64745375-6cd0-4640-8306-31743452ccd5'],4,,,,,,,,,,,,,,,,,OGC Nice,136,00:42:04.589,Pass,
,,,,,,,,,,,,,,,,5.026899,,,,,,,,,,,,d8f31a31-655d-4f8c-96f7-cea27a2c28a1,2005,,"[7.0, 36.1]",3901258,42,,,,,-0.107979454,,Right Foot,,"[80.8, 28.1]",,High Pass,,74.23234,,,Incomplete,,Jimmy Briand,3213.0,,,,,Goal Kick,1,From Goal Kick,Jonas Lössl,3322.0,Goalkeeper,83,Guingamp,142,"['ed921322-3291-4b25-8733-9b48934641b2', 'fa787478-4282-42b2-911b-3b66b9a42fed']",30,,,,,,,,,,,,,,,,,Guingamp,142,00:42:30.833,Pass,
,,,,,,,,,,,,,,,,1.617064,,,,,,,,,,,,fa787478-4282-42b2-911b-3b66b9a42fed,2007,,"[39.3, 52.0]",3901258,42,,,,True,0.18152387,,,,"[55.1, 54.9]",,Low Pass,,16.063934,,,Incomplete,,,,,,,,Recovery,1,From Goal Kick,Paul Baysse,4443.0,Left Center Back,83,Guingamp,142,"['33a82e1b-b4b9-48cd-afc9-28dd52e101a6', '7a2e0f25-f142-4111-a7aa-91149b967050', 'd8f31a31-655d-4f8c-96f7-cea27a2c28a1']",35,,,,,,,,,,,,,,,,,OGC Nice,136,00:42:35.860,Pass,True
,,,,,,,,,,,,,,,,1.407616,,,,,,,,,,,,7a2e0f25-f142-4111-a7aa-91149b967050,2009,,"[65.0, 25.2]",3901258,42,,,,,-0.45975658,,Right Foot,,"[75.3, 20.1]",,Ground Pass,,11.493477,,,,,Thibault Giresse,4434.0,,,,,Recovery,1,From Goal Kick,Lars Christian Jacobsen,20199.0,Left Back,83,Guingamp,142,"['171dc030-9099-45d6-af72-d0bcf7bafdc1', 'fa787478-4282-42b2-911b-3b66b9a42fed']",37,,,,,,,,,,,,,,,,,Guingamp,142,00:42:37.477,Pass,
,,,,,,,,,,,,,,,,1.570776,,,,,,,,,,,,1c9bf7ba-e9a4-49f7-b9c2-bdae4fbf9c31,2017,,"[52.6, 80.0]",3901258,42,,,,,-2.7911923,,,,"[32.9, 72.8]",,Low Pass,,20.974508,,,,,Romain Genevois,2971.0,,,,,Throw-in,1,From Throw In,Jérémy Pied,4270.0,Right Back,85,OGC Nice,136,['a26397bb-f774-4600-bd83-b21111317972'],50,,,,,,,,,,,,,,,,,OGC Nice,136,00:42:50.913,Pass,
,,,,,,,,,,,,,,,,2.181365,,,,,,,,,,,,bbbeaedb-4e98-4076-84f6-732fd35806d5,2020,,"[33.7, 65.2]",3901258,42,,,,,-1.5737203,,Right Foot,,"[33.6, 31.0]",,Ground Pass,,34.200146,,,,,Paul Baysse,4443.0,,,,,,1,From Throw In,Romain Genevois,2971.0,Right Center Back,85,OGC Nice,136,['b43623c1-fe43-4ab0-bd55-48a1f0f3f5c9'],54,,,,,,,,,,,,,,,,,OGC Nice,136,00:42:54.029,Pass,
,,,,,,,,,,,,,,,,1.025262,,,,,,,,,,,,87e77cbb-3eb0-4c42-bf9d-f3136a8e61cf,2023,,"[39.8, 27.2]",3901258,42,,,,,-0.64675844,,Right Foot,,"[44.7, 23.5]",,Ground Pass,,6.140033,,,,,Jean Michaël Seri,3359.0,,,,,,1,From Throw In,Paul Baysse,4443.0,Left Center Back,85,OGC Nice,136,['c15b6fc8-33b1-40ad-8c87-63f0b7a4ac0c'],58,,,,,,,,,,,,,,,,,OGC Nice,136,00:42:58.474,Pass,
,,,,,,,,,,,,,,,,0.880121,,,,,,,,,,,,81541655-0039-4fff-98bf-644374f554e7,2026,,"[46.4, 20.0]",3901258,43,,,,,-1.0838971,,Right Foot,,"[55.4, 3.0]",,Ground Pass,,19.235384,,,,,Ricardo Domingos Barbosa Pereira,6352.0,,,,,,1,From Throw In,Jean Michaël Seri,3359.0,Left Center Midfield,85,OGC Nice,136,['9575ab56-8836-400f-b2e4-8b46175bfda8'],0,,,,,,,,,,,,,,,,,OGC Nice,136,00:43:00.666,Pass,
,,,,,,,,,,,,,,,,1.486243,,,,,,,,,,,,ecdf9383-0d9a-4bd3-97ba-62351ab1bf22,2030,,"[54.2, 4.5]",3901258,43,,,,,2.37506,,Right Foot,,"[43.4, 14.9]",,Ground Pass,,14.993332,,,,,Paul Baysse,4443.0,,,,,,1,From Throw In,Ricardo Domingos Barbosa Pereira,6352.0,Left Back,85,OGC Nice,136,['493f3df0-d8f1-4702-82fb-174924cf6201'],2,,,,,,,,,,,,,,,,,OGC Nice,136,00:43:02.969,Pass,
,,,,,,,,,,,,,,,,1.07413,,,,,,,,,,,,de3b53dd-4301-407e-92bd-e6d7e74c5fab,2033,,"[42.2, 19.4]",3901258,43,,,,,1.2441359,,Left Foot,,"[48.4, 37.7]",,Ground Pass,,19.321749,,,,,Nampalys Mendy,4506.0,,,,,,1,From Throw In,Paul Baysse,4443.0,Left Center Back,85,OGC Nice,136,['7ebf8a31-cdae-4964-b31a-630f0afb3b46'],4,,,,,,,,,,,,,,,,,OGC Nice,136,00:43:04.663,Pass,
,,,,,,,,,,,,,,,,1.219576,,,,,,,,,,,,e5c52f4f-98bd-4972-b545-b65093472ca4,2036,,"[55.9, 46.7]",3901258,43,,,,,1.0642157,,Right Foot,,"[65.0, 63.1]",,Ground Pass,,18.755533,,,,,Hatem Ben Arfa,16462.0,,,,,,1,From Throw In,Nampalys Mendy,4506.0,Center Defensive Midfield,85,OGC Nice,136,['f47fc8c1-1290-4c55-9131-658cd0a73a24'],9,,,,,,,,,,,,,,,,,OGC Nice,136,00:43:09.056,Pass,
,,,,,,,,,,,,,,,,0.450041,,,,,,,,,,,,a8bc9e97-9bfa-49c7-8b38-e786434b97fa,2051,,"[38.7, 57.4]",3901258,43,,True,,,-1.5544044,,Right Foot,,"[39.3, 20.8]",,Ground Pass,,36.60492,,,,,Ricardo Domingos Barbosa Pereira,6352.0,,,,,Free Kick,1,From Free Kick,Nampalys Mendy,4506.0,Center Defensive Midfield,86,OGC Nice,136,['bbbca580-8949-42e9-b310-86b3ccc33b52'],37,,,,,,,,,,,,,,,,,OGC Nice,136,00:43:37.691,Pass,
,,,,,,,,,,,,,,,,0.773362,,,,,,,,,,,,0b613446-d85b-4a70-84be-b9a538103f51,2053,,"[44.0, 15.5]",3901258,43,,,,,0.7028792,,Right Foot,,"[51.2, 21.6]",,Ground Pass,,9.436631,,,,,Jean Michaël Seri,3359.0,,,,,,1,From Free Kick,Ricardo Domingos Barbosa Pereira,6352.0,Left Back,86,OGC Nice,136,['2ab6def3-de00-4103-811a-a138c3d03bbb'],38,,,,,,,,,,,,,,,,,OGC Nice,136,00:43:38.812,Pass,
,,,,,,,,,,,,,,,,0.860703,,,,,,,,,,,,cb78c783-1e42-48dd-b6c6-d508b88af35b,2056,,"[50.4, 18.0]",3901258,43,,,,,-0.7803731,,Right Foot,,"[60.4, 8.1]",,Ground Pass,,14.071603,,,,,Alassane Pléa,3230.0,,,,,,1,From Free Kick,Jean Michaël Seri,3359.0,Left Center Midfield,86,OGC Nice,136,['44b4ce47-7cf9-4236-be9b-95c4f63f47c8'],40,,,,,,,,,,,,,,,,,OGC Nice,136,00:43:40.486,Pass,
,,,,,,,,,,,,,,,,1.260554,,,,,,,,,,,,741cf0f5-b474-4e3e-8af9-046fbd5e7271,2060,,"[58.4, 8.1]",3901258,43,,,,,2.5226402,,Right Foot,,"[51.1, 13.3]",,Ground Pass,,8.962701,,,,,Jean Michaël Seri,3359.0,,,,,,1,From Free Kick,Alassane Pléa,3230.0,Right Center Forward,86,OGC Nice,136,"['2e137ca3-1f09-45aa-b65e-9796b064e9cd', '6372c61d-f8b4-4e23-bf52-8ceaeb83a638']",42,,,,,,,,,,,,,,,,,OGC Nice,136,00:43:42.875,Pass,True
,,,,,,,,,,,,,,,,2.788751,,,,,,,,,,,,99251eed-91c5-4b35-a4c3-e2d45b7834a0,2063,,"[51.1, 14.1]",3901258,43,,,,,-0.20856261,,Right Foot,,"[88.9, 6.1]",,High Pass,,38.637287,,,,,Alassane Pléa,3230.0,,,,,,1,From Free Kick,Jean Michaël Seri,3359.0,Left Center Midfield,86,OGC Nice,136,['a0ac7993-152f-4b46-bd85-a65bf308293d'],44,,,,,,,,,,,,,,,,,OGC Nice,136,00:43:44.705,Pass,
,,,,,,,,,,,,,,,,0.952162,,,,,,,,,,,,9bb43867-e754-4b2f-a97e-8589fbb79c5a,2067,,"[101.4, 20.5]",3901258,43,,,,,0.33109608,,Right Foot,,"[107.8, 22.7]",,Ground Pass,,6.7675695,,,,,Vincent Koziello,4264.0,,,,,,1,From Free Kick,Alassane Pléa,3230.0,Right Center Forward,86,OGC Nice,136,"['6fd0b024-707b-4a16-8a1d-e9d0344bfe5f', 'c20bbc93-4f1f-4c65-8118-b6cf6bd3cf65']",51,,,,,,,,,,,,,,,,,OGC Nice,136,00:43:51.119,Pass,True
,,,,,,,,,,,,,,,,0.967054,,,,,,,,,,,,89b6444c-1faa-462c-ac7f-be197846333a,2071,,"[110.0, 16.0]",3901258,43,,,,,-2.287338,,Right Foot,,"[99.2, 3.6]",,Ground Pass,,16.443844,,,,,Ricardo Domingos Barbosa Pereira,6352.0,,,,,,1,From Free Kick,Vincent Koziello,4264.0,Right Center Midfield,86,OGC Nice,136,['7aabf822-ee35-4304-b5bc-5a1ac09f2356'],55,,,,,,,,,,,,,,,,,OGC Nice,136,00:43:55.105,Pass,
,,,,,,,,,,,,,,,,0.784894,,,,,,,,,,,,a6da6f65-8e95-4313-b074-81224b8b866e,2075,,"[115.7, 20.6]",3901258,44,,,,,1.7911588,,Left Foot,True,"[112.9, 33.1]",,High Pass,,12.809762,,,Incomplete,,,,,,,,,1,From Free Kick,Ricardo Domingos Barbosa Pereira,6352.0,Left Back,86,OGC Nice,136,['92efa974-5894-4efa-8365-390c67340fe2'],0,,,,,,,,,,,,,,,,,OGC Nice,136,00:44:00.025,Pass,
,,,,,,,,,,,,,,,,2.048803,,,,,,,,,,,,df6ac730-9e73-417c-b8f8-4e298d0faa50,2081,,"[61.0, 40.1]",3901258,44,,True,,,3.1341853,,Right Foot,,"[47.5, 40.2]",,Ground Pass,,13.50037,,,,,Moustapha Elhadji Diallo,3121.0,,,,,Kick Off,1,From Kick Off,Jimmy Briand,3213.0,Left Center Forward,88,Guingamp,142,['8bd8e47f-5101-45b9-97c2-94348dd706f6'],45,,,,,,,,,,,,,,,,,Guingamp,142,00:44:45.079,Pass,
,,,,,,,,,,,,,,,,2.02094,,,,,,,,,,,,210941d4-2edb-42d3-a232-1988974a15f4,2083,,"[45.6, 39.3]",3901258,44,,True,,,-1.7859565,,Right Foot,,"[39.0, 9.1]",,Ground Pass,,30.91278,,,,,Lars Christian Jacobsen,20199.0,,,,,,1,From Kick Off,Moustapha Elhadji Diallo,3121.0,Right Defensive Midfield,88,Guingamp,142,['43a455a1-f98f-485d-a44d-ce98118dcdc7'],47,,,,,,,,,,,,,,,,,Guingamp,142,00:44:47.953,Pass,
,,,,,,,,,,,,,,,,0.98509,,,,,,,,,,,,868cfe11-684d-4479-bcbd-d369634a2b16,2085,,"[43.6, 10.9]",3901258,44,,,,,2.0344439,,Left Foot,,"[39.0, 20.1]",,Ground Pass,,10.2859125,,,,,Jérémy Sorbon,3124.0,,,,,,1,From Kick Off,Lars Christian Jacobsen,20199.0,Left Back,88,Guingamp,142,['8edbdbef-bc54-4f04-9a1d-42d86d6effdf'],50,,,,,,,,,,,,,,,,,Guingamp,142,00:44:50.637,Pass,
,,,,,,,,,,,,,,,,1.45704,,,,,,,,,,,,adc2c0dc-832c-4c1f-9ad2-37cfc395f8e3,2088,,"[39.8, 34.6]",3901258,44,,,,,1.6951513,,Right Foot,,"[37.0, 57.0]",,Ground Pass,,22.574322,,,,,Christophe Kerbrat,2936.0,,,,,,1,From Kick Off,Jérémy Sorbon,3124.0,Left Center Back,88,Guingamp,142,['2edfdb04-5870-4bc3-992a-8f8399541e1a'],52,,,,,,,,,,,,,,,,,Guingamp,142,00:44:52.727,Pass,
,,,,,,,,,,,,,,,,1.561444,,,,,,,,,,,,78e3f0b8-c1ef-434b-905e-94b5f33eed98,2091,,"[36.9, 56.3]",3901258,44,,,,,-1.3606137,,Right Foot,,"[41.7, 33.8]",,Ground Pass,,23.006304,,,,,Jérémy Sorbon,3124.0,,,,,,1,From Kick Off,Christophe Kerbrat,2936.0,Right Center Back,88,Guingamp,142,['68a0437f-d6c0-49ac-a8c1-5fc40d9904df'],55,,,,,,,,,,,,,,,,,Guingamp,142,00:44:55.391,Pass,
,,,,,,,,,,,,,,,,1.700364,,,,,,,,,,,,594954f6-62f3-429c-897e-ac0e8e2df122,2094,,"[43.7, 29.1]",3901258,44,,,,,-0.6435011,,Right Foot,,"[63.7, 14.1]",,High Pass,,25.0,,,,,Lars Christian Jacobsen,20199.0,,,,,,1,From Kick Off,Jérémy Sorbon,3124.0,Left Center Back,88,Guingamp,142,['758f8712-6211-4f42-a2be-a46d8b3d843a'],58,,,,,,,,,,,,,,,,,Guingamp,142,00:44:58.320,Pass,
,,,,,,,,,,,,,,,,0.976287,,,,,,,,,,,,cb129258-60e5-40f9-a896-db3fb7ffbd32,2098,,"[81.4, 8.4]",3901258,45,,,,,-0.34691685,,Right Foot,,"[94.4, 3.7]",,Ground Pass,,13.82353,,,,,Thibault Giresse,4434.0,,,,,,1,From Kick Off,Lars Christian Jacobsen,20199.0,Left Back,88,Guingamp,142,"['8b2f1cd2-9fd1-4a45-b883-9f12554ce195', 'c153078b-269a-4bb8-8f98-f29c572698dd']",2,,,,,,,,,,,,,,,,,Guingamp,142,00:45:02.538,Pass,True
,,,,,,,,,,,,,,,,0.221457,,,,,,,,,,,,0f2a3278-0f0e-4f71-b877-e50d0326f777,2101,,"[96.5, 2.1]",3901258,45,,,,,0.9652517,,Right Foot,,"[99.2, 6.0]",,Ground Pass,,4.7434163,,,Incomplete,,Lars Christian Jacobsen,20199.0,,,,,,1,From Kick Off,Thibault Giresse,4434.0,Left Midfield,88,Guingamp,142,"['0a83e3ae-329b-4ac3-b743-6b0c6389e873', 'e9dfe6c2-b44e-4601-8be7-8edfdc023e3a']",4,,,,,,,,,,,,,,,,,Guingamp,142,00:45:04.132,Pass,
,,,,,,,,,,,,,,,,1.257994,,,,,,,,,,,,2396f5a2-cdc9-4493-915e-9dd5117d19dd,2105,,"[15.0, 73.5]",3901258,45,,,,,-2.1695802,,Left Foot,,"[9.2, 65.0]",,Ground Pass,,10.290287,,,,,Romain Genevois,2971.0,,,,,,1,Regular Play,Jérémy Pied,4270.0,Right Back,89,OGC Nice,136,['2ca365bd-4adf-4d81-b920-1ced5eebd234'],5,,,,,,,,,,,,,,,,,OGC Nice,136,00:45:05.432,Pass,
,,,,,,,,,,,,,,,,1.200629,,,,,,,,,,,,9407125b-92b0-45e4-8a3e-8e3428a8467b,2108,,"[10.1, 65.2]",3901258,45,,,,,-0.33968586,,Right Foot,,"[23.4, 60.5]",,Ground Pass,,14.106027,,,Unknown,,Nampalys Mendy,4506.0,,,,,,1,Regular Play,Romain Genevois,2971.0,Right Center Back,89,OGC Nice,136,,6,,,,,,,,,,,,,,,,,OGC Nice,136,00:45:06.857,Pass,
,,,,,,,,,,,,,,,,0.801014,,,,,,,,,,,,06d619b4-69e8-49f2-a410-4562b6899410,2113,,"[61.0, 40.1]",3901258,45,,,,,1.1737169,,Right Foot,,"[62.3, 43.2]",,Ground Pass,,3.3615472,,,,,Valère Germain,3210.0,,,,,Kick Off,2,From Kick Off,Alassane Pléa,3230.0,Right Center Forward,90,OGC Nice,136,['e7e4ef49-166f-4702-997e-21d615267a36'],0,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:00.877,Pass,
,,,,,,,,,,,,,,,,3.514416,,,,,,,,,,,,63e504a3-2fd8-4252-acb3-8e609c014250,2116,,"[65.3, 43.4]",3901258,45,,,,,0.7051687,,Left Foot,,"[108.3, 80.0]",,High Pass,,56.467335,,,Out,,,,,,,,,2,From Kick Off,Valère Germain,3210.0,Left Center Forward,90,OGC Nice,136,,2,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:02.377,Pass,
,,,,,,,,,,,,,,,,1.59998,,,,,,,,,,,,5f6fd4fb-ea08-4d69-9f76-40341bc78d83,2117,,"[21.9, 0.1]",3901258,45,,,,,0.16045828,,,,"[39.2, 2.9]",,High Pass,,17.525126,,,,,Jimmy Briand,3213.0,,,,,Throw-in,2,From Throw In,Lars Christian Jacobsen,20199.0,Left Back,91,Guingamp,142,['3ab78115-9551-48f9-9fba-9e30c11d07ec'],23,,,,,,,,,,,,,,,,,Guingamp,142,00:00:23.039,Pass,
,,,,,,,,,,,,,,,,1.881996,,,,,,,,,,,,fd92b95a-5d80-4c16-b2e7-c48f264b80df,2123,,"[83.2, 72.9]",3901258,45,,,,,-2.863293,,Right Foot,,"[74.1, 70.3]",,Ground Pass,,9.464143,,,,,Nampalys Mendy,4506.0,,,,,Recovery,2,Regular Play,Vincent Koziello,4264.0,Right Center Midfield,92,OGC Nice,136,"['a3059a25-4282-4d2b-bd04-513e72e16a6b', 'f199f1c8-412f-48bb-862a-c65c2a4202e6']",25,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:25.904,Pass,True
,,,,,,,,,,,,,,,,2.181591,,,,,,,,,,,,67ea2e38-555e-461e-8d1c-58a3c5507e1b,2126,,"[77.3, 34.4]",3901258,45,,,,,-1.306486,,Right Foot,,"[83.2, 12.6]",,Ground Pass,,22.584286,,,,,Ricardo Domingos Barbosa Pereira,6352.0,,,,,,2,Regular Play,Nampalys Mendy,4506.0,Center Defensive Midfield,92,OGC Nice,136,['b6b22653-56dd-416c-890b-d1965dbc8eea'],31,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:31.906,Pass,
,,,,,,,,,,,,,,,,0.729922,,,,,,,,,,,,29744a6f-b870-4fb3-869a-4188ed3c3c81,2129,,"[83.2, 11.3]",3901258,45,,,,,2.6238108,,Right Foot,,"[75.3, 15.8]",,Ground Pass,,9.091755,,,,,Jean Michaël Seri,3359.0,,,,,,2,Regular Play,Ricardo Domingos Barbosa Pereira,6352.0,Left Back,92,OGC Nice,136,['535e25b2-12b3-4c84-84f9-3cbd8d8adffb'],34,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:34.967,Pass,
,,,,,,,,,,,,,,,,2.491264,,,,,,,,,,,,58739b03-9ddc-4f9e-9125-15c6614d54d9,2133,,"[70.4, 19.2]",3901258,45,,,,,1.9756881,,Right Foot,,"[57.2, 50.0]",,Ground Pass,,33.509403,,,,,Romain Genevois,2971.0,,,,,,2,Regular Play,Jean Michaël Seri,3359.0,Left Center Midfield,92,OGC Nice,136,"['124dd2f2-5acf-4e27-9fb7-f47a8a734386', '7e357cfa-7909-4cb6-9aac-632d731290f0']",36,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:36.977,Pass,True
,,,,,,,,,,,,,,,,0.99156,,,,,,,,,,,,2aa2acab-229f-47b7-b4cc-25be011aaeee,2136,,"[61.0, 48.9]",3901258,45,,,,,-0.8003224,,Right Foot,,"[67.6, 42.1]",,Ground Pass,,9.476286,,,,,Nampalys Mendy,4506.0,,,,,,2,Regular Play,Romain Genevois,2971.0,Right Center Back,92,OGC Nice,136,['e001982d-5fa0-4d23-b6b2-f90a4d5955cc'],40,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:40.374,Pass,
,,,,,,,,,,,,,,,,0.730976,,,,,,,,,,,,8affa5d4-33fc-4ab9-81a1-d080c05118ab,2139,,"[76.6, 44.2]",3901258,45,,,,,1.2435514,,Right Foot,,"[80.3, 55.1]",,Ground Pass,,11.510864,,,,,Vincent Koziello,4264.0,,,,,,2,Regular Play,Nampalys Mendy,4506.0,Center Defensive Midfield,92,OGC Nice,136,['c0de674b-68ea-4b39-bdfc-648fd9867269'],44,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:44.060,Pass,
,,,,,,,,,,,,,,,,1.397802,,,,,,,,,,,,ae5ac6eb-cb76-49d9-9886-7244baf190d1,2143,,"[80.7, 56.2]",3901258,45,,,,,2.5767877,,Right Foot,,"[70.6, 62.6]",,Ground Pass,,11.957006,,,,,Romain Genevois,2971.0,,,,,,2,Regular Play,Vincent Koziello,4264.0,Right Center Midfield,92,OGC Nice,136,"['96e35c9e-1a90-4783-8dd9-9d7057006a7f', '986674b8-8bde-4b88-88d7-440e42d4486f']",47,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:47.405,Pass,True
,,,,,,,,,,,,,,,,1.383668,,,,,,,,,,,,2d90f530-2d63-467e-9545-5e2aa4524d59,2146,,"[67.8, 65.8]",3901258,45,,,,,1.3022169,,Right Foot,,"[70.8, 76.7]",,Ground Pass,,11.305308,,,,,Jérémy Pied,4270.0,,,,,,2,Regular Play,Romain Genevois,2971.0,Right Center Back,92,OGC Nice,136,['f6685fd2-d622-4b2c-8b3d-c5e30d9d1e48'],49,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:49.203,Pass,
,,,,,,,,,,,,,,,,1.796189,,,,,,,,,,,,7c8e6a9e-258b-4847-9460-1681c6d420ce,2149,,"[69.1, 74.0]",3901258,45,,,,,-2.9114578,,Right Foot,,"[51.6, 69.9]",,Ground Pass,,17.97387,,,,,Romain Genevois,2971.0,,,,,,2,Regular Play,Jérémy Pied,4270.0,Right Back,92,OGC Nice,136,['0d5a8ba9-11ae-48a3-9f55-d20d6a79dd74'],51,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:51.547,Pass,
,,,,,,,,,,,,,,,,2.657246,,,,,,,,,,,,40b12d79-e7dd-4e6a-9683-b6268d978911,2152,,"[52.2, 67.3]",3901258,45,,,,,-1.6937681,,Right Foot,,"[46.7, 22.8]",,High Pass,,44.8386,,,,,Paul Baysse,4443.0,,True,,,,2,Regular Play,Romain Genevois,2971.0,Right Center Back,92,OGC Nice,136,['2f898ecc-f3ee-4068-8a8a-cb1dbf59d7dd'],54,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:54.451,Pass,
,,,,,,,,,,,,,,,,2.582981,,,,,,,,,,,,ee394d87-ec21-46ee-9196-5ff7625c443b,2156,,"[46.0, 20.1]",3901258,45,,,,,2.7219012,,Right Foot,,"[14.4, 34.2]",,Ground Pass,,34.603035,,,,,Yoan Cardinale,4257.0,,,,,,2,Regular Play,Paul Baysse,4443.0,Left Center Back,92,OGC Nice,136,"['029b7293-67d1-4087-bc04-fc87165c7e12', '8ee852e5-fd58-448e-bc74-e57d719d3423']",59,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:59.268,Pass,True
,,,,,,,,,,,,,,,,1.537561,,,,,,,,,,,,d75cb975-6679-4697-95a9-1c4d69112168,2159,,"[17.8, 38.0]",3901258,46,,,,,1.1781968,,Right Foot,,"[27.2, 60.7]",,Ground Pass,,24.56929,,,,,Romain Genevois,2971.0,,,,,,2,Regular Play,Yoan Cardinale,4257.0,Goalkeeper,92,OGC Nice,136,['952fbe8f-d9d0-4d4c-b7cc-b78e1e4576e2'],3,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:03.425,Pass,
,,,,,,,,,,,,,,,,1.12436,,,,,,,,,,,,a2be1999-5fef-4368-a2a9-a66e5e83fc7e,2162,,"[28.1, 59.8]",3901258,46,,,,,-0.9795043,,Right Foot,,"[32.8, 52.8]",,Ground Pass,,8.431489,,,,,Nampalys Mendy,4506.0,,,,,,2,Regular Play,Romain Genevois,2971.0,Right Center Back,92,OGC Nice,136,['cd53d80b-a8a3-417b-bb27-574aba01fa8f'],5,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:05.188,Pass,
,,,,,,,,,,,,,,,,1.39783,,,,,,,,,,,,0532213e-1905-4657-8a75-6fe223d73c35,2165,,"[39.0, 41.7]",3901258,46,,,,,-0.8944528,,Right Foot,,"[51.2, 26.5]",,Ground Pass,,19.49051,,,,,Jean Michaël Seri,3359.0,,,,,,2,Regular Play,Nampalys Mendy,4506.0,Center Defensive Midfield,92,OGC Nice,136,['7ae3a2f3-6a10-4506-8e14-9391f1d3ecf9'],8,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:08.680,Pass,
