50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f8a68b9-a27b-4363-aa9a-028db747057d,1559,,,"[47.7, 67.8]",3901222,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Léo Dubois,3144.0,Right Back,88,Nantes,144,['b2f93b08-39d0-41ed-bfe5-8a107397a7bf'],56,,,,,,,,,,,,,,,,,Nantes,144,00:40:56.221,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8c07cc1-ec16-4a8c-9fd8-12f913321020,1563,,,"[72.0, 65.8]",3901222,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Birama Touré,7350.0,Left Defensive Midfield,88,Nantes,144,"['5ac4fd9e-e89c-4ca8-b0cf-21c5e2b83230', '7f7dbddc-536d-48b7-9699-b320c6345a1f']",3,,,,,,,,,,,,,,,,,Nantes,144,00:41:03.562,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b49c032-5c63-4366-8647-b90837618fac,1565,,,"[68.5, 77.6]",3901222,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Léo Dubois,3144.0,Right Back,88,Nantes,144,['ed8de9b6-8eed-4c3d-b391-c3d951c0047f'],4,,,,,,,,,,,,,,,,,Nantes,144,00:41:04.702,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72011044-b372-4e69-b50d-24287c15aa13,1568,,,"[110.9, 76.5]",3901222,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Emiliano Sala,3114.0,Center Forward,88,Nantes,144,['59fe83df-fdf4-4194-8d99-617ad41132ce'],11,,,,,,,,,,,,,,,,,Nantes,144,00:41:11.999,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57174aaf-ffd1-4670-8998-b859375e90ce,1572,,,"[108.7, 29.7]",3901222,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Alejandro Bedoya,12351.0,Right Wing,89,Nantes,144,['7a3d96aa-25e0-4943-8728-7bf208e28053'],34,,,,,,,,,,,,,,,,,Nantes,144,00:41:34.491,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7ce09aa-13a4-4790-932a-93226803566c,1576,,,"[25.7, 55.6]",3901222,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Souleymane Camara,3679.0,Right Center Forward,89,Nantes,144,['2e319949-2616-425d-a7ec-1206ac7d324b'],36,,,,,,,,,,,,,,,,,Montpellier,139,00:41:36.731,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6abd8b19-1b12-4a9a-87fa-32ad117d0bbe,1590,,,"[68.0, 56.8]",3901222,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ryad Boudebouz,6661.0,Center Attacking Midfield,91,Nantes,144,['ea4567ba-caa9-44d8-9004-361fddf807e4'],15,,,,,,,,,,,,,,,,,Montpellier,139,00:43:15.058,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349387a8-dd34-4356-a182-291b36ca5567,1594,,,"[37.6, 6.1]",3901222,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Birama Touré,7350.0,Left Defensive Midfield,91,Nantes,144,['401c31c6-80ba-4b5b-b2d7-2204297ffe4b'],16,,,,,,,,,,,,,,,,,Nantes,144,00:43:16.883,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90d60d50-3c03-4777-b486-5cf0583a73f9,1600,,,"[63.8, 76.8]",3901222,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Souleymane Camara,3679.0,Right Center Forward,92,Montpellier,139,['b198e9eb-9984-4ed9-a786-365f66258015'],25,,,,,,,,,,,,,,,,,Montpellier,139,00:43:25.722,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ac9d488-ff19-4684-95f7-606f8d0a7d6c,1602,,,"[75.9, 7.6]",3901222,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emiliano Sala,3114.0,Center Forward,93,Nantes,144,['8ba8441e-3422-4d46-8f36-577413025a85'],37,,,,,,,,,,,,,,,,,Nantes,144,00:43:37.368,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612e6c6a-8a57-4121-b54d-e385a3f35306,1604,,,"[47.0, 68.9]",3901222,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Ellyes Joris Skhiri,3767.0,Center Defensive Midfield,94,Montpellier,139,['272472a0-52a9-4227-84d2-efe4961f5473'],38,,,,,,,,,,,,,,,,,Montpellier,139,00:43:38.103,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0127cc57-c105-46b6-a136-34459b4cd6f5,1608,,,"[61.1, 68.3]",3901222,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Souleymane Camara,3679.0,Right Center Forward,94,Montpellier,139,"['43cee5b5-6723-4a20-9b93-58289dd62e7a', 'e3007994-b953-4e64-bc48-84e04433158f']",39,,,,,,,,,,,,,,,,,Montpellier,139,00:43:39.404,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0258f30a-cb11-4e69-8b62-5ad98ea0fc83,1614,,,"[60.8, 72.2]",3901222,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,William Jean Rémy,4669.0,Right Back,95,Montpellier,139,['89ebf270-4e61-4cdd-85ba-c32fb27cb6ae'],54,,,,,,,,,,,,,,,,,Montpellier,139,00:43:54.429,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d26a08bd-b071-4901-852a-838eecbcb610,1616,,,"[42.9, 48.2]",3901222,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Vitorino Hilton da Silva,3674.0,Right Center Back,95,Montpellier,139,['4e4b0145-3ad8-4158-91d1-a51d9ca6f700'],56,,,,,,,,,,,,,,,,,Montpellier,139,00:43:56.532,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2072c3b3-bf9a-420d-bbc4-8e66962ae2dc,1619,,,"[49.8, 6.1]",3901222,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jérôme Roussillon,3676.0,Left Back,95,Montpellier,139,['6ffb6c33-22b1-4536-8a13-80f94920fb8b'],0,,,,,,,,,,,,,,,,,Montpellier,139,00:44:00.029,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5aee1ced-438a-44ea-9891-7b6b61ce268b,1622,,,"[43.9, 16.2]",3901222,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Congré,3011.0,Left Center Back,95,Montpellier,139,['98b422f5-cf7a-4cc0-9812-d384c44da72b'],1,,,,,,,,,,,,,,,,,Montpellier,139,00:44:01.936,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ac702d9-6040-45e7-bf92-76768f73bdc9,1625,,,"[36.5, 43.5]",3901222,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Vitorino Hilton da Silva,3674.0,Right Center Back,95,Montpellier,139,['f3eb3671-7a07-4284-a13f-9d0621f09b55'],4,,,,,,,,,,,,,,,,,Montpellier,139,00:44:04.653,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65100f24-688e-4052-865e-c1cdb83b2062,1628,,,"[84.5, 75.0]",3901222,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ryad Boudebouz,6661.0,Center Attacking Midfield,95,Montpellier,139,['d6533c3b-0a44-4ef8-a25b-f16e48c7ae5f'],8,,,,,,,,,,,,,,,,,Montpellier,139,00:44:08.728,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781f53fe-f574-4a8d-9991-f9b92f0a3e63,1631,,,"[56.8, 11.2]",3901222,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adryan Oliveira Tavares,31687.0,Left Wing,95,Montpellier,139,['564aa0f7-fd10-4662-8ffc-b990b33f0151'],10,,,,,,,,,,,,,,,,,Nantes,144,00:44:10.171,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52a6357a-c72c-4dce-b9ed-42b8a9efdb22,1635,,,"[69.8, 70.3]",3901222,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ryad Boudebouz,6661.0,Center Attacking Midfield,96,Montpellier,139,['ee2d5f87-9ab4-4a4b-a40b-faa4ebed698c'],21,,,,,,,,,,,,,,,,,Montpellier,139,00:44:21.673,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ab122ec-be14-4df4-aaed-7656afb64d81,1638,,,"[46.7, 16.2]",3901222,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Guillaume Gillet,4380.0,Center Attacking Midfield,97,Nantes,144,['30ae8564-cb8e-4714-b9d8-8d4f8488f9b8'],28,,,,,,,,,,,,,,,,,Nantes,144,00:44:28.321,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c7d3bb7-80dc-4440-b235-1382ba7efa96,1641,,,"[37.6, 12.3]",3901222,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ermir Lenjani,10746.0,Left Back,97,Nantes,144,['5a91e9ce-1e5a-4835-9e70-db0e2d0a8f78'],31,,,,,,,,,,,,,,,,,Nantes,144,00:44:31.940,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d2fcae2-1534-4646-901b-68f1597c051d,1644,,,"[32.9, 24.0]",3901222,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Left Center Back,97,Nantes,144,['7cb64207-f618-4afe-a06d-5d0f50d2fd0f'],33,,,,,,,,,,,,,,,,,Nantes,144,00:44:33.085,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58a008ca-c040-486e-9e21-a2499d2c2118,1647,,,"[41.2, 72.2]",3901222,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Léo Dubois,3144.0,Right Back,97,Nantes,144,['b4885c18-0e3f-48a3-baa5-70037aeecfae'],37,,,,,,,,,,,,,,,,,Nantes,144,00:44:37.061,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371c9aae-e0cc-4b6f-bbd9-8f130d689c2e,1650,,,"[49.9, 64.6]",3901222,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alejandro Bedoya,12351.0,Right Wing,97,Nantes,144,['a1e5e0bf-48a4-4066-a7e7-d94a1f2e509b'],40,,,,,,,,,,,,,,,,,Nantes,144,00:44:40.018,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37c8d802-d940-4b8c-a550-ed658a25cacf,1653,,,"[32.4, 57.8]",3901222,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lévy Koffi Djidji,3174.0,Right Center Back,97,Nantes,144,['4c8dee16-d87a-4e9e-8ecb-35abbcfd4bd1'],43,,,,,,,,,,,,,,,,,Nantes,144,00:44:43.458,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44fa43f5-3369-402d-a8ce-8627fca4d4e2,1655,,,"[30.7, 24.0]",3901222,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Left Center Back,97,Nantes,144,['ae0673fc-f488-4ba1-998c-2aed82451927'],45,,,,,,,,,,,,,,,,,Nantes,144,00:44:45.207,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717ad485-da2b-4be5-b66c-5fb0ecc77dae,1658,,,"[45.0, 41.5]",3901222,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Birama Touré,7350.0,Left Defensive Midfield,97,Nantes,144,['0f654058-85d2-44b9-ae08-6162a13d925a'],47,,,,,,,,,,,,,,,,,Nantes,144,00:44:47.818,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e300cf78-2f84-4eb1-a525-ff836daa5c29,1661,,,"[79.2, 32.4]",3901222,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alejandro Bedoya,12351.0,Right Wing,97,Nantes,144,['78a9d3ec-46b7-4c7b-b349-446fba9f5125'],52,,,,,,,,,,,,,,,,,Nantes,144,00:44:52.099,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31220f05-e86a-4675-860b-1c24e9803a35,1663,,,"[64.8, 40.3]",3901222,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rodrigue Casimir Ninga,3020.0,Left Center Forward,97,Nantes,144,['d3db5713-89e8-47cf-8e05-cefefd2c4da5'],54,,,,,,,,,,,,,,,,,Montpellier,139,00:44:54.125,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143e765e-6918-4610-a67d-d9909132d6c8,1665,,,"[44.7, 71.5]",3901222,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Léo Dubois,3144.0,Right Back,97,Nantes,144,['e26835f1-da7e-4f0d-b9ed-9884e90d8f80'],57,,,,,,,,,,,,,,,,,Nantes,144,00:44:57.455,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2e678b8-685b-4d02-8544-aeebb9e3fbff,1667,,,"[27.1, 59.4]",3901222,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lévy Koffi Djidji,3174.0,Right Center Back,97,Nantes,144,['01af63c2-2069-4a26-8768-2ecab4917afc'],59,,,,,,,,,,,,,,,,,Nantes,144,00:44:59.155,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01623e78-f09f-4d1b-960a-4f0545924b16,1673,,,"[23.6, 27.7]",3901222,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Left Center Back,97,Nantes,144,['98e4e874-bebf-4be6-89f9-721d877e3ef6'],7,,,,,,,,,,,,,,,,,Nantes,144,00:45:07.758,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3a55fb9-31a5-4b00-a3c5-4a4333121aa0,1676,,,"[31.8, 47.0]",3901222,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Birama Touré,7350.0,Left Defensive Midfield,97,Nantes,144,['b7c09c02-c236-4b8b-b883-38340855d674'],11,,,,,,,,,,,,,,,,,Nantes,144,00:45:11.812,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71c5a88c-007a-4db9-a3c4-180b1480f2e1,1679,,,"[39.3, 16.2]",3901222,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Guillaume Gillet,4380.0,Center Attacking Midfield,97,Nantes,144,['235283e4-f415-4aa8-b79a-5179ac831891'],14,,,,,,,,,,,,,,,,,Nantes,144,00:45:14.344,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe5ff697-5f1a-4057-9865-c702bd71d0b1,1683,,,"[49.2, 32.7]",3901222,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Birama Touré,7350.0,Left Defensive Midfield,97,Nantes,144,"['c4e5466b-2d26-4870-94ed-264024763f16', 'da697177-47e0-431c-bfee-607c680fccf5']",15,,,,,,,,,,,,,,,,,Nantes,144,00:45:15.831,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a0c8c74-b44b-477b-9ac0-b42f0d8b8f7f,1685,,,"[47.9, 28.0]",3901222,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adryan Oliveira Tavares,31687.0,Left Wing,97,Nantes,144,['7fccbb17-b66a-41ad-be3c-4eeb5ecdf84d'],16,,,,,,,,,,,,,,,,,Nantes,144,00:45:16.404,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a5ab848-7003-4d6b-965f-4be483535e62,1689,,,"[39.0, 31.9]",3901222,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Birama Touré,7350.0,Left Defensive Midfield,97,Nantes,144,['e489a223-5ec0-49bb-92f0-88afd33915f7'],18,,,,,,,,,,,,,,,,,Nantes,144,00:45:18.402,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d248ae9-ea2e-4886-a6ec-a2b514544e87,1692,,,"[84.6, 12.0]",3901222,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ermir Lenjani,10746.0,Left Back,97,Nantes,144,['07b9d9d1-3a99-47bd-888e-79273dd332c2'],22,,,,,,,,,,,,,,,,,Nantes,144,00:45:22.167,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e515f3ce-0f95-4c01-8259-8bfbcd6e139b,1695,,,"[100.7, 41.3]",3901222,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adryan Oliveira Tavares,31687.0,Left Wing,97,Nantes,144,['f43ee566-4bce-4526-b5f6-fdd09ac50118'],26,,,,,,,,,,,,,,,,,Nantes,144,00:45:26.363,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0511d537-5934-4725-858b-000fda35d4fc,1699,,,"[20.0, 39.4]",3901222,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Congré,3011.0,Left Center Back,98,Montpellier,139,['e9327fdc-eed1-44fb-85da-bad244f73f56'],28,,,,,,,,,,,,,,,,,Montpellier,139,00:45:28.260,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76177abd-1e48-4703-8fd6-e13b2a358e57,1702,,,"[34.3, 45.2]",3901222,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bryan Dabo,3421.0,Right Center Midfield,98,Montpellier,139,['d4ebdd10-d604-43ea-90c7-7f4627737e5a'],29,,,,,,,,,,,,,,,,,Montpellier,139,00:45:29.876,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21c9f641-5583-463c-85a9-c193b656f7d1,1705,,,"[57.4, 64.4]",3901222,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ryad Boudebouz,6661.0,Center Attacking Midfield,98,Montpellier,139,['a4347020-37d1-4702-ad53-eefcf934a7ce'],32,,,,,,,,,,,,,,,,,Montpellier,139,00:45:32.145,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495c9421-56b3-4de5-833a-f917098e5cad,1709,,,"[98.2, 69.1]",3901222,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Souleymane Camara,3679.0,Right Center Forward,98,Montpellier,139,['331518ec-0a07-4580-b956-57b9720b49ce'],38,,,,,,,,,,,,,,,,,Montpellier,139,00:45:38.050,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70dcee53-b7bb-4dea-8471-01fb7f88a707,1729,,,"[58.1, 41.3]",3901222,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Guillaume Gillet,4380.0,Right Defensive Midfield,101,Nantes,144,['9dc6bc17-012b-4b97-97e6-299d1bf70994'],0,,,,,,,,,,,,,,,,,Nantes,144,00:00:00.646,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69b00c91-c4e7-4b24-b91f-07e8c26bd3ab,1731,,,"[49.0, 34.8]",3901222,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Birama Touré,7350.0,Left Defensive Midfield,101,Nantes,144,['8d74da19-cf90-4a59-be02-e62bf76cf604'],2,,,,,,,,,,,,,,,,,Nantes,144,00:00:02.007,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498144a2-f157-4d7f-a663-f5d40a14cc0d,1734,,,"[61.5, 4.2]",3901222,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Adrien Thomasson,3375.0,Left Wing,101,Nantes,144,['60e9fdb0-f679-44e8-bec6-e1752bf159f6'],4,,,,,,,,,,,,,,,,,Nantes,144,00:00:04.464,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc1b54d9-6889-49cf-ae9a-6266863c02d4,1738,,,"[44.2, 7.8]",3901222,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ermir Lenjani,10746.0,Left Back,101,Nantes,144,['f3d6bccd-4950-4067-9aca-2812368fa94a'],6,,,,,,,,,,,,,,,,,Nantes,144,00:00:06.762,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557383a9-fb6f-4913-9e58-c4e83080e3b3,1741,,,"[27.2, 23.5]",3901222,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Left Center Back,101,Nantes,144,['c933852f-225e-4036-a21e-c91fea3384f9'],9,,,,,,,,,,,,,,,,,Nantes,144,00:00:09.185,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9b572ca-79d6-4bfd-8c72-bc01b547344d,1744,,,"[46.7, 72.7]",3901222,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Léo Dubois,3144.0,Right Back,101,Nantes,144,['1e9da9bd-7f3f-4ad2-9c5e-add8446afa36'],13,,,,,,,,,,,,,,,,,Nantes,144,00:00:13.442,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953518dc-8ad0-49ca-bfd5-45ab46479cda,1747,,,"[68.1, 74.0]",3901222,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jules Iloki,3151.0,Right Wing,101,Nantes,144,['2d6caad1-45bb-4182-80af-a13b0acbad4f'],16,,,,,,,,,,,,,,,,,Nantes,144,00:00:16.821,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,013b1a7c-c7dc-450c-88f6-f6721690a281,1751,,,"[56.7, 76.5]",3901222,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Léo Dubois,3144.0,Right Back,101,Nantes,144,['f7ef602c-bcb1-4b43-9913-29c38bceb763'],18,,,,,,,,,,,,,,,,,Nantes,144,00:00:18.733,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34f2fbbe-a64a-496e-84f8-c02ce5587c00,1754,,,"[32.1, 61.9]",3901222,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lévy Koffi Djidji,3174.0,Right Center Back,101,Nantes,144,['3796cf63-6d79-4eb5-8fd8-691d03d116bc'],21,,,,,,,,,,,,,,,,,Nantes,144,00:00:21.768,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d16d1ceb-fe60-4029-8a41-086004d5c300,1757,,,"[8.8, 43.2]",3901222,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Maxime Dupé,4377.0,Goalkeeper,101,Nantes,144,"['0010962e-d99d-47c3-832f-883686d506b7', '1b8ca6a5-112a-48ad-870a-1390d9f0e9b9']",24,,,,,,,,,,,,,,,,,Nantes,144,00:00:24.935,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa8fc1ac-7d66-42b8-83a7-8a265f2a1446,1759,,,"[33.1, 42.8]",3901222,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Birama Touré,7350.0,Left Defensive Midfield,101,Nantes,144,['92ad5cc8-f02b-47a8-aa63-163322653e4a'],26,,,,,,,,,,,,,,,,,Nantes,144,00:00:26.883,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e412ef7-5a9f-4674-a0e0-a36c2b1a4723,1762,,,"[44.8, 76.5]",3901222,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lévy Koffi Djidji,3174.0,Right Center Back,101,Nantes,144,['1b6c6205-4341-46ff-9b58-6f296ad9f01e'],32,,,,,,,,,,,,,,,,,Nantes,144,00:00:32.372,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ab9aafd-157c-4c23-bee3-0f9701ec250b,1765,,,"[39.9, 63.2]",3901222,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Birama Touré,7350.0,Left Defensive Midfield,101,Nantes,144,['74f77480-89e4-45d0-b3ca-c975c2aa6274'],40,,,,,,,,,,,,,,,,,Nantes,144,00:00:40.177,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a62194bf-4217-418c-a34a-15ca59e7a766,1768,,,"[38.9, 21.0]",3901222,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Left Center Back,101,Nantes,144,['8834f008-b003-42d2-b7b9-873aa5bcf74a'],42,,,,,,,,,,,,,,,,,Nantes,144,00:00:42.922,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6527acca-68b1-41bc-b6f5-cb278595da62,1771,,,"[56.9, 5.3]",3901222,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ermir Lenjani,10746.0,Left Back,101,Nantes,144,['d725fc7a-ff76-44f5-83d0-2984d368308c'],45,,,,,,,,,,,,,,,,,Nantes,144,00:00:45.994,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1aebcbbd-31d1-41b8-86b6-b8ba778af8e2,1774,,,"[56.2, 13.6]",3901222,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Adrien Thomasson,3375.0,Left Wing,101,Nantes,144,['c812845a-6d26-4d47-b1d2-08447cdc056a'],47,,,,,,,,,,,,,,,,,Nantes,144,00:00:47.563,Ball Receipt*,
