50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.839993,,,,,,,,,,,,,f62e6237-add8-4b8b-8e8e-c6b634cfa80f,3311,,,"[94.8, 17.5]",3901198,77,,,,,0.90210676,,Other,,"[101.2, 25.6]",Ground Pass,,10.323275,,,,Benjamin Nivet,3002.0,,,,,,2,From Free Kick,Lossémy Karaboué,7301.0,Left Back,191,Troyes,133,['b14850c4-3b9c-4b47-b85e-d9a950012dae'],3,,,,,,,,,,,,,,,,,,Troyes,133,00:32:03.011,Pass,
,,,,,,,,,,,,,,,,,1.229549,,,,,,,,,,,,,785862d8-09aa-4d04-bc29-a252d6d4b2a1,3320,,,"[15.0, 41.2]",3901198,77,,,,,1.0995587,,Left Foot,,"[25.7, 62.2]",Ground Pass,,23.568836,,,,Romain Saïss,5219.0,,,,,,2,From Free Kick,Romain Thomas,3549.0,Left Center Back,191,Troyes,133,"['19697db3-a738-4954-b063-b3e6b0eeace9', 'd1921e90-125a-4d77-9d79-684345abb38a']",7,,,,,,,,,,,,,,,,,,Angers,145,00:32:07.914,Pass,True
,,,,,,,,,,,,,,,,,0.839995,,,,,,,,,,,,,e7a9205c-acd1-467e-861b-7ab4a7e3698e,3325,,,"[91.4, 14.7]",3901198,77,,,,,1.3848506,,Right Foot,,"[93.3, 24.8]",Ground Pass,,10.277159,,,,Chaouki Ben Saada,3161.0,,,,,,2,From Free Kick,Fabien Camus,401470.0,Right Wing,191,Troyes,133,['1fd066c7-f462-4b61-96d2-56f3c75547cb'],11,,,,,,,,,,,,,,,,,,Troyes,133,00:32:11.592,Pass,
,,,,,,,,,,,,,,,,,2.801538,,,,,,,,,,,,,a9e91a68-8341-4aa3-bcf0-d66d56e0100e,3335,,,"[38.8, 64.1]",3901198,77,,True,,,-2.6981444,,Right Foot,,"[10.8, 50.8]",High Pass,,30.998226,,,,Billy Ketkeophomphone,4441.0,,,,,Free Kick,2,From Free Kick,Ismaël Traoré,3045.0,Right Center Back,193,Angers,145,['d276ca60-cbd6-404a-8d80-53e8cbb09560'],42,,,,,,,,,,,,,,,,,,Angers,145,00:32:42.322,Pass,
,,,,,,,,,,,,,,,,,1.759988,,,,,,,,,,,,,25a620b0-485b-452a-bb02-92905a0b63c2,3340,,,"[52.9, 8.7]",3901198,77,,,,,0.0,,Right Foot,,"[52.9, 8.7]",Ground Pass,,0.0,,,,Fabien Camus,401470.0,,,,,,2,From Free Kick,Matthieu Saunier,13730.0,Left Center Back,193,Angers,145,['f940f50a-c65a-4e19-b41d-d02762f1c9cf'],51,,,,,,,,,,,,,,,,,,Troyes,133,00:32:51.634,Pass,
,,,,,,,,,,,,,,,,,1.408905,,,,,,,,,,,,,a5891029-415d-497d-88af-c6eb44df6c95,3346,,,"[57.0, 80.0]",3901198,78,,,,,-0.46942788,,,,"[77.7, 69.5]",High Pass,,23.210773,,,,Charles Diers,401484.0,,,,,Throw-in,2,From Throw In,Aïssa Bilal Laïdouni,44955.0,Right Back,194,Angers,145,['465ca6de-59ed-406b-9c0e-81eb7ef09f39'],27,,,,,,,,,,,,,,,,,,Angers,145,00:33:27.448,Pass,
,,,,,,,,,,,,,,,,,1.328455,,,,,,,,,,,,,1d0874d5-7b8b-414c-9a8b-1875494eb4ac,3350,,,"[78.6, 69.5]",3901198,78,,,,,-1.744292,,Left Foot,,"[76.9, 59.8]",Low Pass,,9.847842,,Incomplete,,,,,,,,,2,From Throw In,Charles Diers,401484.0,Right Wing,194,Angers,145,"['3bb7dd8b-7050-46e1-8087-e0a8df4ce59d', '4edc76a3-3f18-4dae-b21e-8bec94f9526d']",29,,,,,,,,,,,,,,,,,,Angers,145,00:33:29.306,Pass,True
,,,,,,,,,,,,,,,,,0.215772,,,,,,,,,,,,,0a92b27c-d7a3-4670-bf16-98d50e9c84fa,3354,,,"[42.2, 19.8]",3901198,78,,,,,-1.5707964,,Right Foot,,"[42.2, 11.9]",Ground Pass,,7.9,,Incomplete,,Fabien Camus,401470.0,,,,,,2,From Throw In,Chaouki Ben Saada,3161.0,Center Attacking Midfield,194,Angers,145,"['5cf292d6-7a86-4c80-85f5-d39f5994f1ba', 'dc38e35a-24b3-423f-936d-6c48af9151e0']",31,,,,,,,,,,,,,,,,,,Troyes,133,00:33:31.154,Pass,
,,,,,,,,,,,,,,,,,1.081128,,,,,,,,,,,,,09225181-00de-474c-8aea-512ba3c5f46d,3359,,,"[77.5, 64.7]",3901198,78,,,,,-2.3561945,,Left Foot,,"[71.1, 58.3]",Ground Pass,,9.050967,,,,Mohamed Saïd Benrahma,7212.0,,,,,,2,From Throw In,Slimane Sissoko,401481.0,Left Wing,194,Angers,145,"['9b048335-ff78-43a9-bc67-e30964ea5431', 'e3fa0f74-3c6e-4794-b682-9fb1cbfa1e00']",32,,,,,,,,,,,,,,,,,,Angers,145,00:33:32.338,Pass,True
,,,,,,,,,,,,,,,,,0.496924,,,,,,,,,,,,,babadf9f-c7b0-420f-9fea-2bd9ba348d53,3363,,,"[75.4, 59.6]",3901198,78,,,,,-0.5775591,,Left Foot,,"[84.3, 53.8]",Ground Pass,,10.623088,,,,Slimane Sissoko,401481.0,,,,,,2,From Throw In,Mohamed Saïd Benrahma,7212.0,Right Center Midfield,194,Angers,145,['04876bcf-0026-4b76-ba1f-6fc42d587779'],34,,,,,,,,,,,,,,,,,,Angers,145,00:33:34.398,Pass,
,,,,,,,,,,,,,,,,,1.239992,,,,,,,,,,,,,3236739c-f738-4995-b7ca-300fde772d4e,3371,,,"[43.7, 27.8]",3901198,78,,,,,1.2305782,,Right Foot,,"[47.7, 39.1]",Ground Pass,,11.987077,,,,Chaouki Ben Saada,3161.0,,,,,,2,Regular Play,Lossémy Karaboué,7301.0,Left Back,195,Troyes,133,['0710d0f1-d04a-45a8-b4f5-053da03fb768'],36,,,,,,,,,,,,,,,,,,Troyes,133,00:33:36.967,Pass,
,,,,,,,,,,,,,,,,,0.999995,,,,,,,,,,,,,c7d168ba-5015-4d7b-8957-acca9327befb,3374,,,"[56.1, 38.5]",3901198,78,,,,,-1.5248517,,Left Foot,,"[56.9, 21.1]",Ground Pass,,17.41838,,,,Benjamin Nivet,3002.0,,,,,,2,Regular Play,Chaouki Ben Saada,3161.0,Center Attacking Midfield,195,Troyes,133,['8e5dece6-c852-4927-8fa3-daf63f053bec'],39,,,,,,,,,,,,,,,,,,Troyes,133,00:33:39.590,Pass,
,,,,,,,,,,,,,,,,,1.599991,,,,,,,,,,,,,ee02a481-5df3-4268-801a-d315348bd494,3378,,,"[63.4, 20.7]",3901198,78,,,,,-0.3413559,,Right Foot,,"[86.2, 12.6]",Ground Pass,,24.196074,,,,Fabien Camus,401470.0,,,,,,2,Regular Play,Benjamin Nivet,3002.0,Right Defensive Midfield,195,Troyes,133,"['65fcb2f7-af5e-487a-b992-ab8b6951bf3f', '96f4cc72-4d17-4c2f-a799-a596a837aa4d']",41,,,,,,,,,,,,,,,,,,Troyes,133,00:33:41.510,Pass,True
,,,,,,,,,,,,,,,,,1.67999,,,,,,,,,,,,,7902f3c4-8026-4409-92d3-fe35bd1a6642,3381,,,"[87.7, 7.9]",3901198,78,,,,,0.08957998,,Right Foot,,"[104.4, 9.4]",Ground Pass,,16.76723,,,,Stéphane Darbion,2993.0,,,,,,2,Regular Play,Fabien Camus,401470.0,Right Wing,195,Troyes,133,['b6196949-60cb-4612-bb8b-41d308d7da67'],44,,,,,,,,,,,,,,,,,,Troyes,133,00:33:44.790,Pass,
,,,,,,,,,,,,,,,,,1.758182,,,,,,,,,,,,,0239ea61-a2c3-4e3e-879f-cd3cf6170db8,3388,,,"[14.6, 70.7]",3901198,78,,,,,-0.08984754,,Right Foot,,"[25.7, 69.7]",High Pass,,11.144954,,,,Billy Ketkeophomphone,4441.0,,,,,,2,Regular Play,Ismaël Traoré,3045.0,Right Center Back,196,Angers,145,['f5f2fbfd-3b61-4320-b184-be475c38899a'],49,,,,,,,,,,,,,,,,,,Angers,145,00:33:49.487,Pass,
,,,,,,,,,,,,,,,,,1.509711,,,,,,,,,,,,,5a63ba5f-2fdc-41ea-92e6-46460c02d26e,3390,,,"[25.7, 69.7]",3901198,78,,,,,-2.89059,,Right Foot,,"[14.0, 66.7]",Ground Pass,,12.078493,,,,Ismaël Traoré,3045.0,,,,,,2,Regular Play,Billy Ketkeophomphone,4441.0,Center Forward,196,Angers,145,['17be2703-39bb-4464-bb4d-ed97fd40e6ce'],51,,,,,,,,,,,,,,,,,,Angers,145,00:33:51.245,Pass,
,,,,,,,,,,,,,,,,,3.424891,,,,,,,,,,,,,f059c380-c1fb-4ea3-a29a-f0630f8de2bb,3394,,,"[34.1, 19.6]",3901198,78,,,,,-0.11710875,,Right Foot,,"[35.8, 19.4]",Ground Pass,,1.7117243,,,,Arnold Bouka Moutou,4906.0,,,,,,2,Regular Play,Ismaël Traoré,3045.0,Right Center Back,196,Angers,145,"['6a8980cb-19f2-4751-a192-d64205cf561d', 'a4399c92-7763-4919-9cd9-bbf31ddc220a']",53,,,,,,,,,,,,,,,,,,Angers,145,00:33:53.384,Pass,True
,,,,,,,,,,,,,,,,,1.423148,,,,,,,,,,,,,40292b79-7bc8-4d28-881e-35ede6d7bf2e,3397,,,"[70.2, 13.6]",3901198,79,,,,,-0.9139372,,Left Foot,,"[76.6, 5.3]",Ground Pass,,10.480935,,,,Mohamed Saïd Benrahma,7212.0,,,,,,2,Regular Play,Arnold Bouka Moutou,4906.0,Left Back,196,Angers,145,['4ad7fea8-ec80-4fdf-8a96-a5ed332ca093'],0,,,,,,,,,,,,,,,,,,Angers,145,00:34:00.696,Pass,
,,,,,,,,,,,,,,,,,1.202556,,,,,,,,,,,,,4361a27d-2d11-4730-aeef-9159e23cc9bd,3400,,,"[84.1, 4.0]",3901198,79,,,,,2.4067843,,Right Foot,,"[75.8, 11.5]",Ground Pass,,11.186599,,,,Thomas Mangani,3185.0,,,,,,2,Regular Play,Mohamed Saïd Benrahma,7212.0,Right Center Midfield,196,Angers,145,['ec40b121-7ef9-49a4-9a67-b0bf3092d968'],4,,,,,,,,,,,,,,,,,,Angers,145,00:34:04.111,Pass,
,,,,,,,,,,,,,,,,,0.78575,,,,,,,,,,,,,44389835-188f-4566-b051-8dae6ab8dc77,3403,,,"[80.7, 11.5]",3901198,79,,,,,1.1112809,,Left Foot,,"[90.3, 30.9]",Ground Pass,,21.645323,,,,Mohamed Saïd Benrahma,7212.0,,,,,,2,Regular Play,Thomas Mangani,3185.0,Left Center Midfield,196,Angers,145,['254db6a8-e3f7-467b-8118-ceb72d5d70cc'],8,,,,,,,,,,,,,,,,,,Angers,145,00:34:08.038,Pass,
,,,,,,,,,,,,,,,,,0.609998,,,,,,,,,,,,,511b4887-78a6-4fba-9106-d601b6fd80f1,3406,,,"[91.0, 31.4]",3901198,79,,,,,-1.5707964,,Right Foot,,"[91.0, 16.4]",Low Pass,,15.0,,,,Thomas Mangani,3185.0,,,,,,2,Regular Play,Mohamed Saïd Benrahma,7212.0,Right Center Midfield,196,Angers,145,"['4dce4c99-94d3-4f16-9bfd-c633dcadbc6a', 'd52eadd1-7268-4865-8c85-d58a70c4cf55']",8,,,,,,,,,,,,,,,,,,Angers,145,00:34:08.824,Pass,True
,,,,,,,,,,,,,,,,,0.504372,,,,,,,,,,,,,ada2d143-44b9-4954-9d9e-a3c1e339d7e2,3409,,,"[91.0, 30.1]",3901198,79,,,,,0.11065722,,Right Foot,,"[98.2, 30.9]",Low Pass,,7.244308,,Incomplete,,,,,,,,,2,Regular Play,Thomas Mangani,3185.0,Left Center Midfield,196,Angers,145,['5aaa909c-7c70-4b6e-8817-0b483a661f74'],10,,,,,,,,,,,,,,,,,,Angers,145,00:34:10.150,Pass,
,,,,,,,,,,,,,,,,,0.78063,,,,,,,,,,,,,5aaa909c-7c70-4b6e-8817-0b483a661f74,3410,,,"[21.9, 49.2]",3901198,79,,,,,0.7853982,,Head,,"[22.3, 49.6]",Low Pass,,0.56568545,,Unknown,,Benjamin Nivet,3002.0,,,,,Recovery,2,Regular Play,Matthieu Saunier,13730.0,Left Center Back,196,Angers,145,"['14597c9e-61f3-4619-be74-5b023a953dbb', 'ada2d143-44b9-4954-9d9e-a3c1e339d7e2']",10,,,,,,,,,,,,,,,,,,Troyes,133,00:34:10.654,Pass,
,,,,,,,,,,,,,,,,,0.973118,,,,,,,,,,,,,146926f5-48d7-440b-a80e-7d29bb1843f3,3413,,,"[14.6, 51.7]",3901198,79,,True,,,0.1838305,,Right Foot,,"[34.5, 55.4]",Ground Pass,,20.241047,,,,Jessy Pi,7415.0,,,,,Free Kick,2,From Free Kick,Matthieu Dreyer,36553.0,Goalkeeper,197,Troyes,133,['9281c5eb-aabf-4837-b812-34fa31c6d067'],18,,,,,,,,,,,,,,,,,,Troyes,133,00:34:18.974,Pass,
,,,,,,,,,,,,,,,,,2.55998,,,,,,,,,,,,,b97a8bae-2390-4e1f-ae69-b8c0a1dc7b72,3415,,,"[41.1, 51.5]",3901198,79,,True,,,-1.5793798,,Right Foot,,"[40.9, 28.2]",Ground Pass,,23.300858,,,,Benjamin Nivet,3002.0,,,,,,2,From Free Kick,Jessy Pi,7415.0,Left Defensive Midfield,197,Troyes,133,['a25c52c9-b56a-402d-9626-9649bfe14c57'],20,,,,,,,,,,,,,,,,,,Troyes,133,00:34:20.631,Pass,
,,,,,,,,,,,,,,,,,0.719995,,,,,,,,,,,,,d9c94855-fcae-4b2f-b18e-762c000421c5,3417,,,"[55.4, 9.8]",3901198,79,,,,,-0.37433362,,Right Foot,,"[58.2, 8.7]",Ground Pass,,3.0083218,,,,Fabien Camus,401470.0,,,,,,2,From Free Kick,Benjamin Nivet,3002.0,Right Defensive Midfield,197,Troyes,133,['f3661f6c-cd01-4222-b499-05e7f1ea9f9f'],23,,,,,,,,,,,,,,,,,,Troyes,133,00:34:23.911,Pass,
,,,,,,,,,,,,,,,,,0.999993,,,,,,,,,,,,,efb60048-f558-488c-8e70-efb485074968,3420,,,"[56.1, 12.8]",3901198,79,,,,,-0.6578886,,Right Foot,,"[62.7, 7.7]",Ground Pass,,8.340863,,,,Stéphane Darbion,2993.0,,,,,,2,From Free Kick,Fabien Camus,401470.0,Right Wing,197,Troyes,133,['bdcf4286-7bd0-4884-988a-d6cdac7bcca1'],24,,,,,,,,,,,,,,,,,,Troyes,133,00:34:24.711,Pass,
,,,,,,,,,,,,,,,,,1.199991,,,,,,,,,,,,,0926cac3-1cec-49c0-8db4-00fd0def2d6b,3423,,,"[70.2, 8.5]",3901198,79,,,,,0.4433016,,Left Foot,,"[84.1, 15.1]",Ground Pass,,15.387333,,,,Corentin Jean,3010.0,,,,,,2,From Free Kick,Stéphane Darbion,2993.0,Center Forward,197,Troyes,133,['b0f68fc1-0d59-441a-b81a-00ded4765e5f'],26,,,,,,,,,,,,,,,,,,Troyes,133,00:34:26.991,Pass,
,,,,,,,,,,,,,,,,,1.39999,,,,,,,,,,,,,0b3d42b5-d712-41df-8305-3e28044ba23d,3426,,,"[85.2, 12.4]",3901198,79,,,,,-0.6852972,,Left Foot,,"[97.8, 2.1]",Ground Pass,,16.274212,,Out,,Fabien Camus,401470.0,,,,,,2,From Free Kick,Corentin Jean,3010.0,Left Wing,197,Troyes,133,['19aa04c2-88e5-4de2-bdb2-3a231c957b37'],29,,,,,,,,,,,,,,,,,,Troyes,133,00:34:29.270,Pass,
,,,,,,,,,,,,,,,,,1.865026,,,,,,,,,,,,,fa607537-9c42-4886-8016-245fb87b9eee,3429,,,"[24.4, 80.0]",3901198,80,,,,,-0.31322458,,,,"[49.1, 72.0]",High Pass,,25.963243,,Incomplete,,Billy Ketkeophomphone,4441.0,,,,,Throw-in,2,From Throw In,Aïssa Bilal Laïdouni,44955.0,Right Back,198,Angers,145,"['3a617995-b566-415d-b369-e40e3942014c', 'b87ddec3-6832-479b-82f4-573ddde09777']",7,,,,,,,,,,,,,,,,,,Angers,145,00:35:07.653,Pass,
,,,,,,,,,,,,,,,,,0.919994,,,,,,,,,,,,,b736e6b5-c4a5-4c8c-b044-b2772860041f,3433,,,"[70.0, 7.9]",3901198,80,,,,,1.8821666,,Right Foot,,"[67.2, 16.6]",Ground Pass,,9.139475,,,,Lossémy Karaboué,7301.0,,,,,,2,Regular Play,Jessy Pi,7415.0,Left Defensive Midfield,199,Troyes,133,['d026bcb0-be15-4435-a858-b475174a0555'],10,,,,,,,,,,,,,,,,,,Troyes,133,00:35:10.892,Pass,
,,,,,,,,,,,,,,,,,1.039992,,,,,,,,,,,,,995260f5-29e9-4243-8e40-48f573d52cfe,3436,,,"[67.2, 16.6]",3901198,80,,,,,-2.1405528,,Right Foot,,"[63.1, 10.2]",Ground Pass,,7.600658,,,,Jessy Pi,7415.0,,,,,,2,Regular Play,Lossémy Karaboué,7301.0,Left Back,199,Troyes,133,['d952d70b-a8c0-4805-919f-6d3150e7011a'],11,,,,,,,,,,,,,,,,,,Troyes,133,00:35:11.892,Pass,
,,,,,,,,,,,,,,,,,2.319982,,,,,,,,,,,,,4f582e5a-775d-48e3-b19b-4e44081f2322,3439,,,"[63.1, 10.2]",3901198,80,,,,,2.0508358,,Right Foot,,"[50.5, 34.4]",Ground Pass,,27.283695,,,,Carlos Eduardo de Castro Lourenço,401472.0,,,,,,2,Regular Play,Jessy Pi,7415.0,Left Defensive Midfield,199,Troyes,133,['a5474f30-aa06-4e80-a6b7-b609e82033ea'],13,,,,,,,,,,,,,,,,,,Troyes,133,00:35:13.012,Pass,
,,,,,,,,,,,,,,,,,2.039985,,,,,,,,,,,,,2b74752e-44fa-473a-b9db-dc872f3bb351,3442,,,"[61.9, 45.9]",3901198,80,,,,,1.4816294,,Left Foot,,"[64.6, 76.1]",Ground Pass,,30.320456,,,,Aloïs Confais,4413.0,,,,,,2,Regular Play,Carlos Eduardo de Castro Lourenço,401472.0,Right Center Back,199,Troyes,133,['ca9114e2-b1d0-4554-8b36-3e7bf31a8861'],18,,,,,,,,,,,,,,,,,,Troyes,133,00:35:18.572,Pass,
,,,,,,,,,,,,,,,,,0.959993,,,,,,,,,,,,,5acbd187-12a1-4b8d-98c8-8da09ef20d77,3445,,,"[66.6, 78.2]",3901198,80,,,,,0.08572687,,Right Foot,,"[79.4, 79.3]",Ground Pass,,12.847178,,,,Stéphane Darbion,2993.0,,,,,,2,Regular Play,Aloïs Confais,4413.0,Right Back,199,Troyes,133,['8d8ae2a1-3c7b-4ecf-9d32-0f6d336ed6fb'],21,,,,,,,,,,,,,,,,,,Troyes,133,00:35:21.932,Pass,
,,,,,,,,,,,,,,,,,0.201467,,,,,,,,,,,,,e426587a-ef86-4293-90d9-d7a349d26ec7,3448,,,"[79.4, 77.6]",3901198,80,,,,,-0.84089667,,Left Foot,,"[81.1, 75.7]",Ground Pass,,2.5495098,,Incomplete,,,,,,,,,2,Regular Play,Stéphane Darbion,2993.0,Center Forward,199,Troyes,133,['d29226ee-d838-4906-a3df-4d9ef21287c2'],22,,,,,,,,,,,,,,,,,,Troyes,133,00:35:22.957,Pass,
,,,,,,,,,,,,,,,,,1.319991,,,,,,,,,,,,,57a7b25e-41a5-4852-9890-f41d255decab,3450,,,"[71.9, 80.0]",3901198,80,,,,,-1.5707964,,,,"[71.9, 70.5]",Low Pass,,9.5,,,,Stéphane Darbion,2993.0,,,,,Throw-in,2,From Throw In,Aloïs Confais,4413.0,Right Back,200,Troyes,133,['492b5e43-2e92-43f6-987b-478cbdf044f0'],33,,,,,,,,,,,,,,,,,,Troyes,133,00:35:33.351,Pass,
,,,,,,,,,,,,,,,,,1.559989,,,,,,,,,,,,,c6805ddf-819d-41a5-bf9a-531bad1c445b,3454,,,"[70.4, 69.3]",3901198,80,,,,,-1.9895303,,Left Foot,,"[62.3, 51.1]",Ground Pass,,19.921095,,,,Jessy Pi,7415.0,,,,,,2,From Throw In,Stéphane Darbion,2993.0,Center Forward,200,Troyes,133,"['291c66fa-b4a1-4617-acd9-563146732ee5', 'd87731fb-3023-4bcb-912c-72e3ba6eea05']",35,,,,,,,,,,,,,,,,,,Troyes,133,00:35:35.631,Pass,True
,,,,,,,,,,,,,,,,,2.46767,,,,,,,,,,,,,ee51e5ae-bdab-43bd-a8bc-66fe6bf897b8,3457,,,"[63.6, 47.2]",3901198,80,,,,,-0.95864385,,Left Foot,,"[86.7, 14.3]",Ground Pass,,40.199753,,Incomplete,,Lossémy Karaboué,7301.0,,,,,,2,From Throw In,Jessy Pi,7415.0,Left Defensive Midfield,200,Troyes,133,"['2fde661b-1a76-4e72-bce7-d9de66471538', '679a39e1-aa73-4a14-8093-afbfdf41f706']",37,,,,,,,,,,,,,,,,,,Troyes,133,00:35:37.991,Pass,
,,,,,,,,,,,,,,,,,1.296693,,,,,,,,,,,,,ed930906-5851-4e3e-9a38-c631bddfae90,3468,,,"[120.0, 0.1]",3901198,81,,,,,1.7676439,,Right Foot,,"[113.0, 35.2]",High Pass,True,35.7912,,Incomplete,,Karim Azamoum,2969.0,,,Inswinging,,Corner,2,From Corner,Fabien Camus,401470.0,Right Wing,201,Troyes,133,"['466d2e84-dcf6-4699-a25f-830bb20ea46b', 'f10b304a-bde1-405c-82c1-7ce0e2b6b132']",20,,,,,,,,,,,,,,,,,,Troyes,133,00:36:20.513,Pass,
,,,,,,,,,,,,,,,,,0.417363,,,,,,,,,,,,,b52eb193-4d95-4c9c-a3bb-5c3a2316aa94,3471,,,"[88.6, 30.3]",3901198,81,,,,,-0.64651316,,Left Foot,,"[93.9, 26.3]",Ground Pass,,6.64003,,Incomplete,,Stéphane Darbion,2993.0,,,,,Recovery,2,From Corner,Karim Azamoum,2969.0,Left Wing,201,Troyes,133,"['0ad36608-e6f0-4b8b-baab-f790609e73e1', 'e086d1e8-c866-40af-857b-389bf6655353']",23,,,,,,,,,,,,,,,,,,Troyes,133,00:36:23.894,Pass,
,,,,,,,,,,,,,,,,,2.879992,,,,,,,,,,,,,422d6708-59ad-42fc-b627-e2bad838e84a,3476,,,"[50.3, 50.9]",3901198,81,,,,,-0.517821,,Right Foot,,"[99.1, 23.1]",High Pass,,56.162975,,,,Karim Azamoum,2969.0,,,,,,2,From Corner,Jessy Pi,7415.0,Left Defensive Midfield,201,Troyes,133,['3bdd8f1c-1d43-4889-a82b-1be2215589ff'],32,,,,,,,,,,,,,,,,,,Troyes,133,00:36:32.875,Pass,
,,,,,,,,,,,,,,,,,1.97588,,,,,,,,,,,,,4927779e-31bb-43f9-991e-43f0d3697518,3482,,,"[10.5, 55.1]",3901198,81,,True,,,0.4920701,,Right Foot,,"[42.4, 72.2]",Ground Pass,,36.1942,,,,Billy Ketkeophomphone,4441.0,,,,,,2,Regular Play,Ismaël Traoré,3045.0,Right Center Back,202,Angers,145,['8cc65a02-253f-4cae-b723-3d9f5374e199'],41,,,,,,,,,,,,,,,,,,Angers,145,00:36:41.783,Pass,
,,,,,,,,,,,,,,,,,1.058143,,,,,,,,,,,,,41467775-2b54-4676-9563-42c13f987396,3485,,,"[57.3, 66.7]",3901198,81,,,,,-1.628983,,Right Foot,,"[56.1, 46.1]",Ground Pass,,20.634922,,Incomplete,,Thomas Mangani,3185.0,,,,,,2,Regular Play,Billy Ketkeophomphone,4441.0,Center Forward,202,Angers,145,"['0904fda2-9d65-4fe4-8363-260ddb651eaf', 'ed3af0d7-8120-4d36-8d09-016d13bc32c5', 'fcbad23b-fd1f-41a1-8be7-e9a451f1a252']",46,,,,,,,,,,,,,,,,,,Angers,145,00:36:46.011,Pass,True
,,,,,,,,,,,,,,,,,1.637316,,,,,,,,,,,,,c90d117f-1217-448a-a957-f44cfde8b0db,3490,,,"[23.2, 28.2]",3901198,81,,,,,-0.87648034,,Left Foot,,"[42.6, 4.9]",Ground Pass,,30.319136,,,,Arnold Bouka Moutou,4906.0,,,,,,2,Regular Play,Romain Thomas,3549.0,Left Center Back,202,Angers,145,['75561af5-0741-4b4a-ae88-299f93c8f76b'],51,,,,,,,,,,,,,,,,,,Angers,145,00:36:51.179,Pass,
,,,,,,,,,,,,,,,,,1.379798,,,,,,,,,,,,,e68958c6-6b0b-4d8a-9e9b-cc2881e8d616,3493,,,"[42.6, 4.9]",3901198,81,,,,,0.9859187,,Left Foot,,"[47.5, 12.3]",Ground Pass,,8.875246,,,,Romain Saïss,5219.0,,,,,,2,Regular Play,Arnold Bouka Moutou,4906.0,Left Back,202,Angers,145,['a0d12e17-6385-4e37-80a3-ce5e524a3eb5'],54,,,,,,,,,,,,,,,,,,Angers,145,00:36:54.371,Pass,
,,,,,,,,,,,,,,,,,1.12517,,,,,,,,,,,,,752a7685-f175-488a-9f35-588034cb51f4,3496,,,"[48.0, 14.3]",3901198,81,,,,,1.335855,,Left Foot,,"[52.5, 33.1]",Ground Pass,,19.331062,,,,Mohamed Saïd Benrahma,7212.0,,,,,,2,Regular Play,Romain Saïss,5219.0,Center Defensive Midfield,202,Angers,145,['e99a763d-1a4d-4850-af76-f70187c0a662'],56,,,,,,,,,,,,,,,,,,Angers,145,00:36:56.550,Pass,
,,,,,,,,,,,,,,,,,1.010075,,,,,,,,,,,,,b2dd8cdd-e936-4f5d-a824-76575a645592,3499,,,"[52.0, 35.0]",3901198,81,,,,,1.8993495,,Right Foot,,"[49.0, 43.8]",Ground Pass,,9.297312,,,,Romain Saïss,5219.0,,,,,,2,Regular Play,Mohamed Saïd Benrahma,7212.0,Right Center Midfield,202,Angers,145,['4736eff5-6307-4303-af54-9d0930c31299'],59,,,,,,,,,,,,,,,,,,Angers,145,00:36:59.674,Pass,
,,,,,,,,,,,,,,,,,0.885214,,,,,,,,,,,,,706d0bca-8d3e-4520-ae58-7670d4abc56c,3501,,,"[49.0, 43.8]",3901198,82,,,,,-0.96431535,,Right Foot,,"[56.7, 32.7]",Ground Pass,,13.509256,,,,Thomas Mangani,3185.0,,,,,,2,Regular Play,Romain Saïss,5219.0,Center Defensive Midfield,202,Angers,145,['f782f59a-2199-47f4-a120-94c1d8a3398e'],0,,,,,,,,,,,,,,,,,,Angers,145,00:37:00.685,Pass,
