50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.778828,,,,,,,,,,,,,,ed3317bf-7b44-4e7a-af67-4c3fe885fb32,3885,,"[7.5, 35.2]",3893828,96,,,,,-1.0540378,,Right Foot,,"[22.9, 8.1]",,Ground Pass,,31.170017,,,Rachel Daly,5058.0,,,,,,,2,From Throw In,Mary Alexandra Earps,31538.0,Goalkeeper,160,England Women's,865,['b939ced2-6046-4319-8e37-69c5b3af43ce'],41,,,,,,,,,,,,,,,,,England Women's,865,00:51:41.723,Pass,
,,,,,,,,,,,,,,,,,,2.039385,,,,,,,,,,,,,,36e4cc28-7067-413f-a3d9-d43cde401d9d,3891,,"[13.9, 7.1]",3893828,97,,True,,,0.16743177,,Left Foot,,"[21.0, 8.3]",,Ground Pass,,7.2006946,,,Mary Alexandra Earps,31538.0,,,,,,Free Kick,2,From Free Kick,Alex Greenwood,10252.0,Left Center Back,161,England Women's,865,['8519d30d-1a43-4998-a203-daa76c60c794'],15,,,,,,,,,,,,,,,,,England Women's,865,00:52:15.388,Pass,
,,,,,,,,,,,,,,,,,,1.926669,,,,,,,,,,,,,,f0c38a86-92a6-4f95-951f-558f1ee14aad,3893,,"[12.1, 38.3]",3893828,97,,,,,-1.468389,,Right Foot,,"[14.7, 13.0]",,Ground Pass,,25.433247,,,Alex Greenwood,10252.0,,,,,,,2,From Free Kick,Mary Alexandra Earps,31538.0,Goalkeeper,161,England Women's,865,['8ef9d644-3353-4b7b-b02d-cad5260cc42f'],19,,,,,,,,,,,,,,,,,England Women's,865,00:52:19.442,Pass,
,,,,,,,,,,,,,,,,,,2.498312,,,,,,,,,,,,,,33b14b64-5a2b-445f-ac4c-36c9bec68f29,3896,,"[26.9, 18.5]",3893828,97,,,,,1.0998139,,Left Foot,,"[51.8, 67.4]",,High Pass,,54.874584,,,Niamh Charles,15631.0,,,True,,,,2,From Free Kick,Alex Greenwood,10252.0,Left Center Back,161,England Women's,865,['70209754-5eb3-4fd4-ba64-9f07d21463e7'],26,,,,,,,,,,,,,,,,,England Women's,865,00:52:26.865,Pass,
,,,,,,,,,,,,,,,,,,0.713835,,,,,,,,,,,,,,1d2761b6-b432-4154-a89f-e5c12438c766,3901,,"[72.6, 23.8]",3893828,97,,,,,-1.4194208,,Right Foot,,"[73.5, 17.9]",,Ground Pass,,5.9682493,,,Yasha Gu,25488.0,,,,,,Recovery,2,Regular Play,Mengyu Shen,402018.0,Right Center Forward,162,China PR Women's,1207,['01167799-37cd-42ae-a21a-938a68e1cda6'],31,,,,,,,,,,,,,,,,,China PR Women's,1207,00:52:31.855,Pass,
,,,,,,,,,,,,,,,,,,0.706831,,,,,,,,,,,,,,1a97e8bf-0597-4339-8026-05ac7582fa91,3905,,"[78.7, 13.6]",3893828,97,,,,,0.86586916,,Right Foot,,"[84.4, 20.3]",,Ground Pass,,8.79659,,,Mengyu Shen,402018.0,,,,,,,2,Regular Play,Yasha Gu,25488.0,Left Midfield,162,China PR Women's,1207,"['0a3488ac-724e-4cbe-b27a-5e84f428c0f6', '2a346959-04db-4e51-8e0b-259c1d5b0f79']",34,,,,,,,,,,,,,,,,,China PR Women's,1207,00:52:34.412,Pass,True
,,,,,,,,,,,,,,,,,,2.087512,,,,,,,,,,,,,,2ac54192-70f0-4603-bdc9-da0a5eaa94b1,3908,,"[87.0, 21.5]",3893828,97,,,,,-1.19029,,Right Foot,,"[92.2, 8.5]",,Ground Pass,,14.001429,,,Qiaozhu Chen,131583.0,,,,,,,2,Regular Play,Mengyu Shen,402018.0,Right Center Forward,162,China PR Women's,1207,['3caf6cb0-848f-417c-b6aa-f8bb316e62c5'],35,,,,,,,,,,,,,,,,,China PR Women's,1207,00:52:35.309,Pass,
,,,,,,,,,,,,,,,,,,1.534078,,,,,,,,,,,,,,ea6d32a0-878f-431b-bced-e42a62463e78,3911,,"[96.2, 7.2]",3893828,97,,,,,1.5101565,,Left Foot,,"[97.9, 35.2]",,Low Pass,,28.05156,,,Yao Wei,25484.0,,,,,,,2,Regular Play,Qiaozhu Chen,131583.0,Left Back,162,China PR Women's,1207,['eb530abb-c1e9-457b-b012-121e783701a9'],37,,,,,,,,,,,,,,,,,China PR Women's,1207,00:52:37.689,Pass,
,,,,,,,,,,,,,,,,,,1.278695,,,,,,,,,,,,,,433a4501-55d9-474a-a8ea-776070aa9fde,3914,,"[97.4, 35.0]",3893828,97,,,,,-0.5921867,dc7444d0-d4c5-4e57-a740-6a71c66abb58,Left Foot,,"[102.9, 31.3]",,High Pass,,6.6287255,,,Mengyu Shen,402018.0,True,,,,,,2,Regular Play,Yao Wei,25484.0,Right Defensive Midfield,162,China PR Women's,1207,['e4989399-e4c8-414b-afab-4a5fbf253bde'],39,,,,,,,,,,,,,,,,,China PR Women's,1207,00:52:39.303,Pass,
,,,,,,,,,,,,,,,,,,1.55089,,,,,,,,,,,,,,f5974f95-4766-462c-b732-ba547dd396a2,3919,,"[6.0, 44.0]",3893828,98,,,,,-1.3787483,,Right Foot,,"[9.5, 26.0]",,Ground Pass,,18.33712,,,Alex Greenwood,10252.0,,,,,,Goal Kick,2,From Goal Kick,Mary Alexandra Earps,31538.0,Goalkeeper,163,England Women's,865,['f98fcbf0-a0fc-4da5-bc5a-20bccd302f80'],9,,,,,,,,,,,,,,,,,England Women's,865,00:53:09.115,Pass,
,,,,,,,,,,,,,,,,,,2.451177,,,,,,,,,,,,,,e778570e-355f-4d3b-8119-81d459de87cd,3922,,"[23.9, 24.3]",3893828,98,,,,,1.0392598,,Left Foot,,"[51.3, 70.9]",,High Pass,,54.058487,,,Niamh Charles,15631.0,,,True,,,,2,From Goal Kick,Alex Greenwood,10252.0,Left Center Back,163,England Women's,865,['a3167e5e-5533-4d93-beb0-a61bac6f6de6'],15,,,,,,,,,,,,,,,,,England Women's,865,00:53:15.293,Pass,
,,,,,,,,,,,,,,,,,,1.661418,,,,,,,,,,,,,,4acce04c-f899-4607-b078-857f250c7318,3924,,"[52.9, 69.8]",3893828,98,,,,,-0.5565993,,Head,,"[70.9, 58.6]",,High Pass,,21.2,,,Bethany England,15550.0,,,,,,,2,From Goal Kick,Niamh Charles,15631.0,Right Wing Back,163,England Women's,865,['0bb9dad4-d71f-43a7-b07a-816efc621274'],17,,,,,,,,,,,,,,,,,England Women's,865,00:53:17.798,Pass,
,,,,,,,,,,,,,,,,,,2.295084,,,,,,,,,,,,,,9eb9ae2e-0acf-4c13-8107-abc94e07c7b5,3926,,"[69.3, 59.4]",3893828,98,,,,,-1.3128687,,Head,,"[73.6, 43.1]",,High Pass,,16.85764,,,Chloe Kelly,15570.0,,,,,,,2,From Goal Kick,Bethany England,15550.0,Right Center Forward,163,England Women's,865,['42b4285e-64ca-4c41-923e-c4124dd61751'],19,,,,,,,,,,,,,,,,,England Women's,865,00:53:19.513,Pass,
,,,,,,,,,,,,,,,,,,0.864551,,,,,,,,,,,,,,21d18d1d-efe5-4148-b2e2-3857b31f74d2,3928,,"[73.6, 43.1]",3893828,98,,,,,2.4963734,,Head,,"[64.3, 50.1]",,High Pass,,11.6400175,,,Ella Toone,31534.0,,,,,,,2,From Goal Kick,Chloe Kelly,15570.0,Left Center Forward,163,England Women's,865,['9fb51c94-463c-4fe0-ae09-142b729635eb'],21,,,,,,,,,,,,,,,,,England Women's,865,00:53:21.912,Pass,
,,,,,,,,,,,,,,,,,,1.470489,,,,,,,,,,,,,,a831e82e-ae99-4ba3-bc7e-ba7ee91e7b8f,3930,,"[64.3, 50.8]",3893828,98,,,,,-1.0575441,,Head,,"[73.6, 34.3]",,High Pass,,18.940434,,,Laura Coombs,19416.0,,,,,,,2,From Goal Kick,Ella Toone,31534.0,Center Attacking Midfield,163,England Women's,865,['1cfc1392-ce1d-4c49-b922-a630a0fb43ed'],22,,,,,,,,,,,,,,,,,England Women's,865,00:53:22.839,Pass,
,,,,,,,,,,,,,,,,,,1.534446,,,,,,,,,,,,,,270c1b76-0c50-4f86-84a9-40aa6403cb52,3933,,"[69.5, 38.8]",3893828,98,,,,,-0.04303561,,Right Foot,,"[90.4, 37.9]",,High Pass,,20.919369,,,Bethany England,15550.0,,,,,,,2,From Goal Kick,Laura Coombs,19416.0,Right Defensive Midfield,163,England Women's,865,['1063a028-2a0d-4b4a-938b-4f1766917fd0'],24,,,,,,,,,,,,,,,,,England Women's,865,00:53:24.491,Pass,
,,,,,,,,,,,,,,,,,,1.502029,,,,,,,,,,,,,,9a7f5393-207b-4b85-a649-edca088f869c,3935,,"[90.3, 39.3]",3893828,98,,,,,0.3838176,,Head,,"[95.5, 41.4]",,High Pass,,5.60803,,Incomplete,Chloe Kelly,15570.0,,,,,,,2,From Goal Kick,Bethany England,15550.0,Right Center Forward,163,England Women's,865,"['b2ed1b32-17f8-46b3-a97c-8ff9b4da7529', 'dac3ef04-f121-4e2a-bc1b-4b995e0a79cb']",26,,,,,,,,,,,,,,,,,England Women's,865,00:53:26.082,Pass,
,,,,,,,,,,,,,,,,,,1.237075,,,,,,,,,,,,,,dcc5cf2e-2529-4007-9905-a48c241ad054,3940,,"[92.5, 47.7]",3893828,98,,,,,0.79202056,,Right Foot,,"[100.0, 55.3]",,Ground Pass,,10.6775465,,,Niamh Charles,15631.0,,,,,,,2,From Goal Kick,Bethany England,15550.0,Right Center Forward,163,England Women's,865,['62d822e7-7887-4258-b4cf-9be6ae3d2340'],30,,,,,,,,,,,,,,,,,England Women's,865,00:53:30.306,Pass,
,,,,,,,,,,,,,,,,,,0.793578,,,,,,,,,,,,,,984eb98f-e7fb-4f64-9d36-85f5970de8bd,3943,,"[100.7, 57.7]",3893828,98,,,,,-0.45893067,,Left Foot,,"[109.2, 53.5]",,Ground Pass,,9.481033,,,Chloe Kelly,15570.0,,,,,,,2,From Goal Kick,Niamh Charles,15631.0,Right Wing Back,163,England Women's,865,['bcf7ac24-ca81-41e0-849b-db05c6b1ef5a'],32,,,,,,,,,,,,,,,,,England Women's,865,00:53:32.310,Pass,
,,,,,,,,,,,,,,,,,,1.849552,,,,,,,,,,,,,,087d4410-0154-4aec-b99c-1b88bdbd6d70,3960,,"[68.6, 57.0]",3893828,98,,,,,-2.2745054,,Right Foot,,"[52.9, 38.5]",,Ground Pass,,24.263966,,,Alex Greenwood,10252.0,,,,,,,2,From Goal Kick,Millie Bright,4642.0,Center Back,163,England Women's,865,['12265e04-0f1b-4813-b0e1-6ee324b93208'],47,,,,,,,,,,,,,,,,,England Women's,865,00:53:47.013,Pass,
,,,,,,,,,,,,,,,,,,1.627247,,,,,,,,,,,,,,8a9ab3df-4ed5-441b-9382-e2114c95e405,3963,,"[55.1, 39.0]",3893828,98,,,,,1.8885944,,Left Foot,,"[50.1, 54.2]",,Ground Pass,,16.00125,,,Millie Bright,4642.0,,,,,,,2,From Goal Kick,Alex Greenwood,10252.0,Left Center Back,163,England Women's,865,['40048a14-cc17-401e-990d-556de440bf27'],50,,,,,,,,,,,,,,,,,England Women's,865,00:53:50.809,Pass,
,,,,,,,,,,,,,,,,,,3.350447,,,,,,,,,,,,,,2bb32e69-f594-4ccb-b278-5785318cbe16,3966,,"[53.7, 55.6]",3893828,98,,,,,-2.702373,,Right Foot,,"[30.5, 44.7]",,Ground Pass,,25.632986,,,Mary Alexandra Earps,31538.0,,,,,,,2,From Goal Kick,Millie Bright,4642.0,Center Back,163,England Women's,865,['8aedb97a-cbcc-4f7e-a6c6-811b600fa71b'],52,,,,,,,,,,,,,,,,,England Women's,865,00:53:52.487,Pass,
,,,,,,,,,,,,,,,,,,1.357975,,,,,,,,,,,,,,b1689865-18b3-4ef9-b934-4876c5cbc3c1,3969,,"[22.9, 47.7]",3893828,98,,,,,-1.2704849,,Right Foot,,"[27.7, 32.2]",,Ground Pass,,16.226213,,,Alex Greenwood,10252.0,,,,,,,2,From Goal Kick,Mary Alexandra Earps,31538.0,Goalkeeper,163,England Women's,865,['61448996-e444-4dbc-a8ce-3d91abb03d63'],56,,,,,,,,,,,,,,,,,England Women's,865,00:53:56.910,Pass,
,,,,,,,,,,,,,,,,,,1.146854,,,,,,,,,,,,,,5c1570aa-7bb1-47b3-8b35-b2bb06e1ad06,3972,,"[31.0, 28.6]",3893828,98,,,,,0.61320734,,Left Foot,,"[41.8, 36.2]",,Ground Pass,,13.206059,,,Katie Zelem,31540.0,,,,,,,2,From Goal Kick,Alex Greenwood,10252.0,Left Center Back,163,England Women's,865,['c144c5b9-dc97-4894-ab1b-1e80fbffd822'],58,,,,,,,,,,,,,,,,,England Women's,865,00:53:58.867,Pass,
,,,,,,,,,,,,,,,,,,1.481715,,,,,,,,,,,,,,50942331-34da-478f-a739-da6c7b624e00,3975,,"[43.0, 36.7]",3893828,99,,,,,-1.5962454,,Left Foot,,"[42.3, 9.2]",,Ground Pass,,27.508907,,,Rachel Daly,5058.0,,,,,,,2,From Goal Kick,Katie Zelem,31540.0,Left Defensive Midfield,163,England Women's,865,['d950926e-7762-47ec-ad4a-83ef23afaa35'],1,,,,,,,,,,,,,,,,,England Women's,865,00:54:01.108,Pass,
,,,,,,,,,,,,,,,,,,1.222965,,,,,,,,,,,,,,feb81a0f-5b2d-4c79-8a8a-7a5025c13487,3978,,"[42.8, 11.6]",3893828,99,,,,,2.2364383,,Right Foot,,"[32.2, 25.1]",,Ground Pass,,17.164207,,,Alex Greenwood,10252.0,,,,,,,2,From Goal Kick,Rachel Daly,5058.0,Left Wing Back,163,England Women's,865,['4bfa4c66-acd6-4c72-986e-b776d055bc96'],3,,,,,,,,,,,,,,,,,England Women's,865,00:54:03.640,Pass,
,,,,,,,,,,,,,,,,,,1.14059,,,,,,,,,,,,,,1a73b8b4-10ff-40c9-8b0b-b7f325c09fc6,3981,,"[29.3, 27.4]",3893828,99,,,,,1.9347752,,Left Foot,,"[25.3, 37.9]",,Ground Pass,,11.236102,,,Millie Bright,4642.0,,,,,,,2,From Goal Kick,Alex Greenwood,10252.0,Left Center Back,163,England Women's,865,['bfcc70f2-9f53-48b0-9ecc-b598831b1aea'],9,,,,,,,,,,,,,,,,,England Women's,865,00:54:09.253,Pass,
,,,,,,,,,,,,,,,,,,1.635309,,,,,,,,,,,,,,09fd825e-8708-415d-a86f-0d101f2f0447,3985,,"[25.1, 40.4]",3893828,99,,,,,1.7126933,,Right Foot,,"[22.7, 57.2]",,Ground Pass,,16.970562,,,Jessica Carter,19422.0,,,,,,,2,From Goal Kick,Millie Bright,4642.0,Center Back,163,England Women's,865,"['33c63b11-edfc-42e6-93e5-ec21b6710cbf', 'ed2bc908-9b53-45d4-8b70-04adadeb44ec']",11,,,,,,,,,,,,,,,,,England Women's,865,00:54:11.178,Pass,True
,,,,,,,,,,,,,,,,,,1.450483,,,,,,,,,,,,,,682dcc9f-535f-4073-9b4a-861065d7db3f,3989,,"[23.2, 65.8]",3893828,99,,,,,0.6673061,,Right Foot,,"[36.4, 76.2]",,Ground Pass,,16.804762,,,Niamh Charles,15631.0,,,,,,,2,From Goal Kick,Jessica Carter,19422.0,Right Center Back,163,England Women's,865,"['6ad8fa4b-7151-4b3a-83ab-8cb83b700ee4', 'e5df4c40-24e7-4807-9e0f-605f6fe3102b']",13,,,,,,,,,,,,,,,,,England Women's,865,00:54:13.745,Pass,True
,,,,,,,,,,,,,,,,,,0.891559,,,,,,,,,,,,,,32c79e26-2f34-46f5-9b08-9dad371c07f5,3993,,"[38.8, 72.1]",3893828,99,,,,,-1.4454724,,Left Foot,,"[40.4, 59.4]",,Ground Pass,,12.80039,,,Ella Toone,31534.0,,,,,,,2,From Goal Kick,Niamh Charles,15631.0,Right Wing Back,163,England Women's,865,"['353fd92c-3f51-4244-8755-a34cf9caba3f', '6364bc0a-db31-4546-b976-66a9361881db']",16,,,,,,,,,,,,,,,,,England Women's,865,00:54:16.210,Pass,True
,,,,,,,,,,,,,,,,,,1.349164,,,,,,,,,,,,,,09f2a9bd-3ea0-41d5-bbea-2b61636cf0ac,3997,,"[36.4, 61.5]",3893828,99,,,,,2.598746,,Right Foot,,"[24.3, 68.8]",,Ground Pass,,14.131525,,,Jessica Carter,19422.0,,,,,,,2,From Goal Kick,Ella Toone,31534.0,Center Attacking Midfield,163,England Women's,865,"['15b988b1-505e-43f4-9d55-714199d908e1', '83369ad4-a2cb-423e-a1c4-598fc98521e3']",17,,,,,,,,,,,,,,,,,England Women's,865,00:54:17.171,Pass,True
,,,,,,,,,,,,,,,,,,1.676918,,,,,,,,,,,,,,052ad55c-b3b1-40c5-a8be-d6da451e99d1,4001,,"[24.8, 75.0]",3893828,99,,,,,-0.43511936,,Right Foot,,"[57.5, 59.8]",,High Pass,,36.06009,,,Bethany England,15550.0,,,,,,,2,From Goal Kick,Jessica Carter,19422.0,Right Center Back,163,England Women's,865,"['99610e22-3819-4de8-b1e1-40e5e8f88290', 'de3ff871-eb29-4221-b371-0ab0e6a5562a']",19,,,,,,,,,,,,,,,,,England Women's,865,00:54:19.417,Pass,True
,,,,,,,,,,,,,,,,,,2.707164,,,,,,,,,,,,,,37862eba-b997-4aa0-997b-b4f6ff66c17e,4004,,"[56.8, 61.2]",3893828,99,,,,,-1.9086745,,Left Foot,,"[47.7, 35.3]",,Ground Pass,,27.45214,,,Katie Zelem,31540.0,,,,,,,2,From Goal Kick,Bethany England,15550.0,Right Center Forward,163,England Women's,865,['e49172d5-c6b4-4fd4-9bd4-1a91a35dfc31'],22,,,,,,,,,,,,,,,,,England Women's,865,00:54:22.522,Pass,
,,,,,,,,,,,,,,,,,,1.258646,,,,,,,,,,,,,,4c9a1b1d-705e-4688-85d2-fcafc77d9bd6,4008,,"[48.0, 32.8]",3893828,99,,,,,-1.2772074,,Left Foot,,"[53.2, 15.6]",,Ground Pass,,17.968863,,,Alex Greenwood,10252.0,,,,,,,2,From Goal Kick,Katie Zelem,31540.0,Left Defensive Midfield,163,England Women's,865,['5e582541-1681-4e12-a6cc-e3d4c5c9a02d'],25,,,,,,,,,,,,,,,,,England Women's,865,00:54:25.696,Pass,
,,,,,,,,,,,,,,,,,,0.918736,,,,,,,,,,,,,,57526093-3c9f-448d-9fc5-794c53e49e12,4011,,"[75.5, 19.1]",3893828,99,,,,,0.9051543,,Left Foot,,"[86.1, 32.6]",,Ground Pass,,17.164207,,Incomplete,Laura Coombs,19416.0,,,,,,,2,From Goal Kick,Alex Greenwood,10252.0,Left Center Back,163,England Women's,865,"['3effe48e-e6db-44c1-bc7c-099e7b4afaf2', '4f2d6e1a-ff6e-4606-9de1-302e3a8f5f08']",29,,,,,,,,,,,,,,,,,England Women's,865,00:54:29.603,Pass,
,,,,,,,,,,,,,,,,,,0.719104,,,,,,,,,,,,,,7b3f5d38-b10e-474d-8f99-9112e8f15fff,4014,,"[96.5, 23.2]",3893828,99,,,,,1.8857902,eb817d2b-132f-4d86-9419-a6c5a9425c86,Right Foot,,"[93.6, 32.1]",,Ground Pass,,9.360556,,,Laura Coombs,19416.0,True,,,,,Recovery,2,From Goal Kick,Chloe Kelly,15570.0,Left Center Forward,163,England Women's,865,['e4dd8d06-a919-4d11-97ab-a05b2e9b2f0f'],31,,,,,,,,,,,,,,,,,England Women's,865,00:54:31.709,Pass,
,,,,,,,,,,,,,,,,,,3.042329,,,,,,,,,,,,,,afb2dd2e-7274-466a-a235-b9cba0c21230,4022,,"[7.0, 44.1]",3893828,100,,,,,0.30805278,,Right Foot,,"[59.8, 60.9]",,High Pass,,55.408302,,Incomplete,,,,,,,,Goal Kick,2,From Goal Kick,Yu Zhu,131695.0,Goalkeeper,164,China PR Women's,1207,['4ce86a67-1c19-43f3-9fb3-410fd8444e61'],48,,,,,,,,,,,,,,,,,China PR Women's,1207,00:55:48.215,Pass,
,,,,,,,,,,,,,,,,,,6.348116,,,,,,,,,,,,,,00790710-bbad-4a12-9df1-3c6ab2ce144c,4025,,"[57.4, 62.1]",3893828,100,,,,,0.2406567,,Left Foot,,"[101.0, 72.8]",,High Pass,,44.893764,,Incomplete,,,,,,,,Recovery,2,From Goal Kick,Yao Wei,25484.0,Right Defensive Midfield,164,China PR Women's,1207,['70a4c63f-66e9-4ea3-80d4-b9dd41929b95'],52,,,,,,,,,,,,,,,,,China PR Women's,1207,00:55:52.143,Pass,
,,,,,,,,,,,,,,,,,,0.973716,,,,,,,,,,,,,,34994d32-d5eb-4e9b-914f-22571599dd81,4033,,"[19.6, 11.4]",3893828,101,,,,,0.9135267,,Left Foot,,"[26.7, 20.6]",,Ground Pass,,11.621101,,,Rachel Daly,5058.0,,,,,,,2,Regular Play,Alex Greenwood,10252.0,Left Center Back,165,England Women's,865,"['0ede261f-f2b4-4fd9-ba52-76deac5283df', 'f4b3b8dd-222f-4f1f-87eb-266220961230']",0,,,,,,,,,,,,,,,,,England Women's,865,00:56:00.326,Pass,True
,,,,,,,,,,,,,,,,,,0.921522,,,,,,,,,,,,,,2b0cf22a-1b61-4795-8c19-a0fa5f49ad71,4036,,"[31.5, 27.0]",3893828,101,,,,,1.3804678,,Right Foot,,"[33.6, 37.9]",,Ground Pass,,11.1004505,,,Alex Greenwood,10252.0,,,,,,,2,Regular Play,Rachel Daly,5058.0,Left Wing Back,165,England Women's,865,['323c65d3-3c16-49de-ab5f-6ebe670abafb'],1,,,,,,,,,,,,,,,,,England Women's,865,00:56:01.960,Pass,
,,,,,,,,,,,,,,,,,,0.831761,,,,,,,,,,,,,,8ad65087-f4e3-499f-9d68-5af5badb6466,4039,,"[34.3, 41.4]",3893828,101,,,,,-1.0873493,,Left Foot,,"[38.5, 33.4]",,Low Pass,,9.035485,,,Laura Coombs,19416.0,,,,,,,2,Regular Play,Alex Greenwood,10252.0,Left Center Back,165,England Women's,865,['154ed2e7-5176-445b-925e-6b2d97c2670c'],2,,,,,,,,,,,,,,,,,England Women's,865,00:56:02.952,Pass,
,,,,,,,,,,,,,,,,,,0.242049,,,,,,,,,,,,,,ae98e75b-7b63-4e61-ae88-80f6ee3eb4a1,4046,,"[82.3, 37.6]",3893828,101,,,,,-1.2120256,,Right Foot,,"[85.6, 28.8]",,Ground Pass,,9.398404,,Incomplete,Mengyu Shen,402018.0,,,,,,Recovery,2,Regular Play,Lina Yang,131579.0,Left Defensive Midfield,165,England Women's,865,"['2f8bd1d9-4370-4461-9ce1-602301a20090', '3ebdc7cd-9ff0-4a95-b73c-6ee30df1a787', '5d85f428-c4c0-4bf3-a77d-447ba1628c4e']",5,,,,,,,,,,,,,,,,,China PR Women's,1207,00:56:05.437,Pass,True
,,,,,,,,,,,,,,,,,,0.860511,,,,,,,,,,,,,,45dd3cec-a395-4af0-8718-1b0659cde0be,4050,,"[72.6, 16.7]",3893828,101,,,,,0.89478636,,Left Foot,,"[88.0, 35.9]",,Ground Pass,,24.613005,,Incomplete,Mengyu Shen,402018.0,,,,,,Recovery,2,Regular Play,Yasha Gu,25488.0,Left Center Forward,165,England Women's,865,"['2fb5b258-cdbd-46f5-887d-a7f7a315dc00', 'fa7143ee-696a-493f-8f03-656a527aba77']",6,,,,,,,,,,,,,,,,,China PR Women's,1207,00:56:06.751,Pass,
,,,,,,,,,,,,,,,,,,2.934748,,,,,,,,,,,,,,fc065153-a7a9-47ae-b134-7220c2cfbf70,4053,,"[35.4, 46.3]",3893828,101,,,,,-1.3314277,,Left Foot,,"[39.5, 29.5]",,Ground Pass,,17.293062,,,Jessica Carter,19422.0,,,,,,Recovery,2,Regular Play,Katie Zelem,31540.0,Left Defensive Midfield,165,England Women's,865,['3a033a70-8efe-4f20-95c1-638a2596747b'],8,,,,,,,,,,,,,,,,,England Women's,865,00:56:08.337,Pass,
,,,,,,,,,,,,,,,,,,2.276221,,,,,,,,,,,,,,a0742954-5407-48e6-89e5-5dfe704be879,4057,,"[39.3, 33.3]",3893828,101,,,,,0.0,,Right Foot,,"[74.7, 33.3]",,High Pass,,35.4,,Unknown,Chloe Kelly,15570.0,,,,,,,2,Regular Play,Jessica Carter,19422.0,Right Center Back,165,England Women's,865,,11,,,,,,,,,,,,,,,,,England Women's,865,00:56:11.344,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6cd49f9-f355-4182-88d4-01585bd3cb4f,6,,"[46.0, 40.6]",3893828,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Katie Zelem,31540.0,Left Defensive Midfield,2,England Women's,865,['0689a439-45e4-44cb-a449-26c9b035e2f1'],1,,,,,,,,,,,,,,,,,England Women's,865,00:00:01.550,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9299732b-3f47-4a15-ac96-33d1c127877a,9,,"[42.4, 66.5]",3893828,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jessica Carter,19422.0,Right Center Back,2,England Women's,865,['8e730fd0-ef5c-4ae4-9246-936f8a58ebec'],4,,,,,,,,,,,,,,,,,England Women's,865,00:00:04.840,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a805f5b-7ad1-4eb1-a3fe-f273ec54dacb,12,,"[54.6, 75.9]",3893828,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Lucy Bronze,10178.0,Right Wing Back,2,England Women's,865,['444406c0-acbe-4929-9d2a-0e161aa860c4'],6,,,,,,,,,,,,,,,,,England Women's,865,00:00:06.193,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852b48ab-2399-4d70-8e2f-7f477c6445e3,16,,"[33.6, 71.2]",3893828,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jessica Carter,19422.0,Right Center Back,2,England Women's,865,['a407ae23-f926-47e5-9496-2fa5558fceaa'],9,,,,,,,,,,,,,,,,,England Women's,865,00:00:09.634,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31242667-6d7b-49a3-a634-5f922d9afffa,19,,"[27.6, 35.7]",3893828,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Millie Bright,4642.0,Center Back,2,England Women's,865,['af2357eb-2ba5-4c23-987c-699faf9e1d42'],12,,,,,,,,,,,,,,,,,England Women's,865,00:00:12.768,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4825d731-0982-4d23-9774-e16e46670931,22,,"[36.8, 11.1]",3893828,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Alex Greenwood,10252.0,Left Center Back,2,England Women's,865,['b76301e7-b74c-45a4-8d29-5117c0bbf62a'],15,,,,,,,,,,,,,,,,,England Women's,865,00:00:15.262,Ball Receipt*,
