50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.637957,,,,,,,,,,,,,ecde9e0e-9cb7-4855-b143-f65049e8921d,128,,"[53.1, 50.0]",3879848,2,,,,,-0.8491415,,Left Foot,,,,"[64.1, 37.5]",Low Pass,,16.650826,,Incomplete,,Roberto Inglese,7043.0,,,,,Recovery,1,Regular Play,Sergio Pellissier,8644.0,Right Center Forward,7,Fiorentina,239,"['dd09448c-a584-4b8e-886b-1a6afc9c4ba8', 'e34e6e85-190a-48c7-8b53-34b2399b9a8e']",20,,,,,,,,,,,,,,,,Chievo,231,00:02:20.487,Pass,
,,,,,,,,,,,,,,,,,,0.487393,,,,,,,,,,,,,e34e6e85-190a-48c7-8b53-34b2399b9a8e,131,,"[56.0, 42.6]",3879848,2,,,,,-0.21866895,,Left Foot,,,,"[65.0, 40.6]",Low Pass,,9.219544,,,,Milan Badelj,6305.0,,,,,Recovery,1,Regular Play,Nenad Tomović,7056.0,Right Center Back,7,Fiorentina,239,"['95672e26-c12d-4819-88f7-f3db33832bd2', 'c63755ef-3772-49a0-ab3a-7b788b8f14e5', 'ecde9e0e-9cb7-4855-b143-f65049e8921d']",22,,,,,,,,,,,,,,,,Fiorentina,239,00:02:22.125,Pass,True
,,,,,,,,,,,,,,,,,,0.821105,,,,,,,,,,,,,b61537fb-8cea-4421-9937-9b46ea3f7cec,134,,"[67.8, 44.8]",3879848,2,,,,,-0.2856217,,Right Foot,,,,"[80.4, 41.1]",Ground Pass,,13.132022,,,,Mauro Matías Zárate,27853.0,,,,,,1,Regular Play,Milan Badelj,6305.0,Center Defensive Midfield,7,Fiorentina,239,['3ec906c0-2aeb-4a9a-b247-a8541760eba8'],25,,,,,,,,,,,,,,,,Fiorentina,239,00:02:25.208,Pass,
,,,,,,,,,,,,,,,,,,3.377269,,,,,,,,,,,,,09496a29-308a-40f0-8de8-dc66b6a1242c,138,,"[79.6, 43.3]",3879848,2,,,,,0.58513933,,Right Foot,,,,"[111.9, 64.7]",Ground Pass,,38.745968,,Incomplete,,Nikola Kalinić,7033.0,,,,,,1,Regular Play,Mauro Matías Zárate,27853.0,Center Attacking Midfield,7,Fiorentina,239,"['6b43baca-2f5c-4718-9221-9725d33d1be1', '78fd2e2a-466f-4e82-a316-62f64a95cef4', 'f19ae915-176e-4db0-9794-98127f75ff36']",26,,,,,,,,,,,,,,,,Fiorentina,239,00:02:26.902,Pass,True
,,,,,,,,,,,,,,,,,,1.187607,,,,,,,,,,,,,f8f23c08-adcf-42cd-8510-743c304de87a,143,,"[7.7, 14.1]",3879848,2,,,,,0.15922457,,Left Foot,,,,"[21.4, 16.3]",Ground Pass,,13.875518,,,,Perparim Hetemaj,7046.0,,,,,,1,Regular Play,Massimo Gobbi,8645.0,Left Back,8,Chievo,231,"['2ba709c1-a85b-4ef6-986e-b65b642e5e2c', '32c55231-cae7-4c71-a2a2-ef88aa215d10']",30,,,,,,,,,,,,,,,,Chievo,231,00:02:30.782,Pass,True
,,,,,,,,,,,,,,,,,,1.543909,,,,,,,,,,,,,b0852939-b6f1-4029-8473-3c3cc950d0cd,147,,"[20.5, 14.0]",3879848,2,,,,,-2.127698,,Right Foot,,,,"[13.9, 3.4]",Ground Pass,,12.486793,,,,Massimo Gobbi,8645.0,,,,,,1,Regular Play,Perparim Hetemaj,7046.0,Left Center Midfield,8,Chievo,231,"['7c6b8677-c022-4df7-96c2-069b613b17d8', 'c11de3f8-3ef8-469b-bc8b-9330654e615e']",32,,,,,,,,,,,,,,,,Chievo,231,00:02:32.525,Pass,True
,,,,,,,,,,,,,,,,,,0.03058,,,,,,,,,,,,,787804c4-0711-4fe8-9c9d-364f4dc3995f,149,,"[13.7, 3.0]",3879848,2,,,,,0.43240777,,Left Foot,,,,"[15.0, 3.6]",Low Pass,,1.4317821,,Incomplete,,Roberto Inglese,7043.0,,,,,,1,Regular Play,Massimo Gobbi,8645.0,Left Back,8,Chievo,231,"['7c1a84ba-c790-4d27-83be-9266ec34158f', '8d248349-5e64-4abb-a00e-066d706b1922']",34,,,,,,,,,,,,,,,,Chievo,231,00:02:34.069,Pass,
,,,,,,,,,,,,,,,,,,0.908969,,,,,,,,,,,,,47e8b22f-9623-4b4f-814e-c8247df57954,154,,"[94.3, 72.9]",3879848,2,,,,,-1.5096482,,Right Foot,,,,"[94.9, 63.1]",Ground Pass,,9.81835,,,,Mauro Matías Zárate,27853.0,,,,,,1,Regular Play,Matías Ariel Fernández Fernández,26192.0,Right Center Midfield,8,Chievo,231,['061b5106-9926-4394-bbdb-3f6da2494d0c'],36,,,,,,,,,,,,,,,,Fiorentina,239,00:02:36.297,Pass,
,,,,,,,,,,,,,,,,,,0.774931,,,,,,,,,,,,,0cd154d2-5f18-4eca-b063-9bceb50bb009,166,,"[27.8, 23.3]",3879848,2,,True,,,-0.8085154,,Right Foot,,,,"[44.7, 5.6]",Ground Pass,,24.472433,,,,Massimo Gobbi,8645.0,,,,,Free Kick,1,From Free Kick,Boštjan Cesar,8877.0,Left Center Back,9,Chievo,231,['2df5ea20-7146-40e7-95b3-469ba1d62598'],58,,,,,,,,,,,,,,,,Chievo,231,00:02:58.845,Pass,
,,,,,,,,,,,,,,,,,,3.872229,,,,,,,,,,,,,775d17de-6136-47b2-9969-142a6fa674d0,168,,"[44.7, 5.6]",3879848,3,,True,,,-0.11065722,,Left Foot,,,,"[94.2, 0.1]",High Pass,,49.80462,,Out,,Sergio Pellissier,8644.0,,,,,,1,From Free Kick,Massimo Gobbi,8645.0,Left Back,9,Chievo,231,['aac0d871-2e8e-4518-97b3-550bbafd7bf5'],0,,,,,,,,,,,,,,,,Chievo,231,00:03:00.231,Pass,
,,,,,,,,,,,,,,,,,,1.297241,,,,,,,,,,,,,67c6bb81-1431-40a9-85f5-96dd442edcb1,170,,"[30.1, 80.0]",3879848,3,,True,,,-0.41704923,,,,,,"[38.0, 76.5]",Low Pass,,8.640602,,,,Mauro Matías Zárate,27853.0,,,,,Throw-in,1,From Throw In,Cristian Tello Herrera,6658.0,Right Wing Back,10,Fiorentina,239,['524c9188-49c0-4a21-bc59-1833932e728f'],22,,,,,,,,,,,,,,,,Fiorentina,239,00:03:22.951,Pass,
,,,,,,,,,,,,,,,,,,0.817325,,,,,,,,,,,,,f943db88-2a89-4fe6-95bd-702c1c909e33,172,,"[38.0, 76.5]",3879848,3,,True,,,2.8732264,,Right Foot,,,,"[30.0, 78.7]",Ground Pass,,8.296988,,,,Cristian Tello Herrera,6658.0,,,,,,1,From Throw In,Mauro Matías Zárate,27853.0,Center Attacking Midfield,10,Fiorentina,239,['5074263a-0660-477e-9755-0d24a1a270fb'],24,,,,,,,,,,,,,,,,Fiorentina,239,00:03:24.248,Pass,
,,,,,,,,,,,,,,,,,,1.519876,,,,,,,,,,,,,86eef447-c709-47ae-9816-933c97e677f0,176,,"[30.3, 78.9]",3879848,3,,,,,-0.5725342,,Right Foot,,,,"[51.4, 65.3]",High Pass,,25.103188,,,,Nikola Kalinić,7033.0,,,,,,1,From Throw In,Cristian Tello Herrera,6658.0,Right Wing Back,10,Fiorentina,239,['609c206a-4c2b-4d87-a0be-298b63c8d1b6'],25,,,,,,,,,,,,,,,,Fiorentina,239,00:03:25.104,Pass,
,,,,,,,,,,,,,,,,,,1.109537,,,,,,,,,,,,,b6888813-7070-4f18-9c81-dd35e94f2e07,187,,"[68.5, 17.9]",3879848,3,,,,,2.1244776,,Right Foot,,,,"[61.7, 28.9]",Ground Pass,,12.932131,,,,Nicola Rigoni,7041.0,,,,,,1,Regular Play,Ivan Radovanović,7042.0,Center Defensive Midfield,11,Chievo,231,"['176a86ed-85e8-4dab-b0dd-ed1a91d26b30', '222d2401-4a50-404d-9e53-35186e7c90a5']",31,,,,,,,,,,,,,,,,Chievo,231,00:03:31.985,Pass,True
,,,,,,,,,,,,,,,,,,2.247586,,,,,,,,,,,,,9b17a52e-930e-43cc-94f9-68842ca4f15e,190,,"[62.1, 33.1]",3879848,3,,,,,1.868991,,Right Foot,,,,"[55.0, 56.2]",Ground Pass,,24.166506,,,,Fabrizio Cacciatore,7050.0,,,,,,1,Regular Play,Nicola Rigoni,7041.0,Right Center Midfield,11,Chievo,231,['9ac617a6-f148-4882-ac75-6bef3157bde1'],34,,,,,,,,,,,,,,,,Chievo,231,00:03:34.630,Pass,
,,,,,,,,,,,,,,,,,,1.356324,,,,,,,,,,,,,78fa0cdb-729b-4c5c-b399-06be10d35960,193,,"[54.7, 56.0]",3879848,3,,,,,-1.3961241,,Right Foot,,,,"[56.5, 45.8]",Ground Pass,,10.357606,,,,Ivan Radovanović,7042.0,,,,,,1,Regular Play,Fabrizio Cacciatore,7050.0,Right Back,11,Chievo,231,['7a54d3fb-6c88-4b14-82c5-e2b39babfa2b'],37,,,,,,,,,,,,,,,,Chievo,231,00:03:37.045,Pass,
,,,,,,,,,,,,,,,,,,1.278987,,,,,,,,,,,,,17741e4f-fae0-4883-b185-d0ff951f4df4,195,,"[56.5, 45.8]",3879848,3,,,,,2.0831857,,Right Foot,,,,"[49.3, 58.6]",Ground Pass,,14.686048,,,,Fabrizio Cacciatore,7050.0,,,,,,1,Regular Play,Ivan Radovanović,7042.0,Center Defensive Midfield,11,Chievo,231,['7a09c5d8-ff53-4814-88ed-14b9472b5459'],38,,,,,,,,,,,,,,,,Chievo,231,00:03:38.401,Pass,
,,,,,,,,,,,,,,,,,,0.833058,,,,,,,,,,,,,94260afe-d91d-44e5-8427-db949c92381f,198,,"[49.0, 58.6]",3879848,3,,,,,-1.125084,,Right Foot,,,,"[53.3, 49.6]",Ground Pass,,9.974467,,,,Ivan Radovanović,7042.0,,,,,,1,Regular Play,Fabrizio Cacciatore,7050.0,Right Back,11,Chievo,231,['9458fabb-703b-457b-b516-43b386e61696'],41,,,,,,,,,,,,,,,,Chievo,231,00:03:41.278,Pass,
,,,,,,,,,,,,,,,,,,2.033566,,,,,,,,,,,,,1fae7a35-5bbb-4954-95cd-405039e1ad88,202,,"[53.3, 51.3]",3879848,3,,,,,1.6884767,,Right Foot,,,,"[50.9, 71.6]",Ground Pass,,20.44138,,,,Fabrizio Cacciatore,7050.0,,,,,,1,Regular Play,Ivan Radovanović,7042.0,Center Defensive Midfield,11,Chievo,231,['c81c2805-9685-456a-8831-14bf80c87939'],43,,,,,,,,,,,,,,,,Chievo,231,00:03:43.190,Pass,
,,,,,,,,,,,,,,,,,,0.899791,,,,,,,,,,,,,1c5cb8de-f577-4a80-888f-dcd831e91228,205,,"[61.7, 71.3]",3879848,3,,,,,-0.26857942,,Right Foot,,,,"[72.6, 68.3]",Ground Pass,,11.305308,,,,Roberto Inglese,7043.0,,,,,,1,Regular Play,Fabrizio Cacciatore,7050.0,Right Back,11,Chievo,231,['96d726d1-b266-42f9-9f87-466fbb7df289'],48,,,,,,,,,,,,,,,,Chievo,231,00:03:48.413,Pass,
,,,,,,,,,,,,,,,,,,0.767191,,,,,,,,,,,,,34141ed1-c143-4a84-8343-f673123f0a9c,209,,"[70.7, 68.0]",3879848,3,,,,,2.2427595,,Right Foot,,,,"[63.7, 76.8]",Ground Pass,,11.2445545,,,,Nicola Rigoni,7041.0,,,,,,1,Regular Play,Roberto Inglese,7043.0,Left Center Forward,11,Chievo,231,['c17e1ad2-3527-431e-94b7-51a984c256bd'],50,,,,,,,,,,,,,,,,Chievo,231,00:03:50.040,Pass,
,,,,,,,,,,,,,,,,,,1.643248,,,,,,,,,,,,,8405cc09-e9ed-4caf-adf7-257f7366a51b,211,,"[63.3, 76.8]",3879848,3,,,,,-2.2142975,,Right Foot,,,,"[55.5, 66.4]",Ground Pass,,13.0,,,,Fabrizio Cacciatore,7050.0,,,,,,1,Regular Play,Nicola Rigoni,7041.0,Right Center Midfield,11,Chievo,231,['b6955bd3-6e42-40f4-906c-b0bfb068162c'],50,,,,,,,,,,,,,,,,Chievo,231,00:03:50.807,Pass,
,,,,,,,,,,,,,,,,,,1.47094,,,,,,,,,,,,,b20c7e2b-7c4e-457a-81a5-3903af0002a2,215,,"[54.3, 65.0]",3879848,3,,,,,-1.6137806,,Right Foot,,,,"[53.1, 37.1]",Ground Pass,,27.925795,,,,Boštjan Cesar,8877.0,,,,,,1,Regular Play,Fabrizio Cacciatore,7050.0,Right Back,11,Chievo,231,"['316a4195-2576-4ca9-869b-95c6bb56b1cc', '317c6ec5-3a7a-42e3-bab8-668591669eed']",53,,,,,,,,,,,,,,,,Chievo,231,00:03:53.219,Pass,True
,,,,,,,,,,,,,,,,,,1.77808,,,,,,,,,,,,,03087ff2-c8e1-4977-b42c-f017c3238206,222,,"[15.0, 32.7]",3879848,3,,,,,-1.0223941,,Keeper Arm,,,,"[31.8, 5.2]",Low Pass,,32.225613,,,,Massimo Gobbi,8645.0,,,,,,1,Regular Play,Albano Benjamín Bizzarri,7803.0,Goalkeeper,11,Chievo,231,['c7690f62-0882-4a00-b795-d970b9b8f1ff'],59,,,,,,,,,,,,,,,,Chievo,231,00:03:59.893,Pass,
,,,,,,,,,,,,,,,,,,1.251861,,,,,,,,,,,,,045006a2-38ce-4596-b74b-3db16a2fdca5,225,,"[41.9, 2.8]",3879848,4,,,,,0.2547583,,Left Foot,,,,"[61.1, 7.8]",Ground Pass,,19.840363,,Unknown,,Sergio Pellissier,8644.0,,,,,,1,Regular Play,Massimo Gobbi,8645.0,Left Back,11,Chievo,231,['e6e6aaa0-748f-483f-a655-7f2c2cd42aac'],3,,,,,,,,,,,,,,,,Chievo,231,00:04:03.820,Pass,
,,,,,,,,,,,,,,,,,,3.369351,,,,,,,,,,,,,9e34374c-d8d0-4788-b3be-5d8fb14a2e54,230,,"[57.3, 7.5]",3879848,4,,True,,,1.5647358,,Left Foot,,,,"[57.7, 73.5]",High Pass,,66.00121,,,,Fabrizio Cacciatore,7050.0,,True,,,Free Kick,1,From Free Kick,Massimo Gobbi,8645.0,Left Back,12,Chievo,231,['16fa33b7-c75d-4a13-ac82-3cdeacb84eff'],14,,,,,,,,,,,,,,,,Chievo,231,00:04:14.895,Pass,
,,,,,,,,,,,,,,,,,,0.881212,,,,,,,,,,,,,349f5e68-e249-4d98-b2e1-1524386562f8,233,,"[58.5, 68.6]",3879848,4,,,,,-1.8109673,,Right Foot,,,,"[56.1, 58.8]",Low Pass,,10.089599,,,,Nicola Rigoni,7041.0,,,,,,1,From Free Kick,Fabrizio Cacciatore,7050.0,Right Back,12,Chievo,231,['7f771749-d09f-4e2a-95de-36b66fb05a23'],19,,,,,,,,,,,,,,,,Chievo,231,00:04:19.677,Pass,
,,,,,,,,,,,,,,,,,,0.479551,,,,,,,,,,,,,87ef2e11-449f-439d-8772-d318659d72e0,236,,"[55.0, 57.6]",3879848,4,,,,,0.69865984,,Right Foot,,,,"[62.5, 63.9]",Low Pass,,9.794897,,Incomplete,,Roberto Inglese,7043.0,,,,,,1,From Free Kick,Nicola Rigoni,7041.0,Right Center Midfield,12,Chievo,231,"['0764b8a6-5359-4ad6-831c-a7f0690af6d2', 'a188aa9d-2259-4ac0-b693-9a4bc24aa7c2', 'b59bf0cf-4710-4589-8b9f-a80a57f9fbf1']",20,,,,,,,,,,,,,,,,Chievo,231,00:04:20.558,Pass,True
,,,,,,,,,,,,,,,,,,0.82094,,,,,,,,,,,,,d715d2d6-7b62-40dc-86a3-8f9c5c858ca7,241,,"[55.9, 71.0]",3879848,4,,,,,0.11773258,,Right Foot,,,,"[65.2, 72.1]",Ground Pass,,9.364828,,,,Roberto Inglese,7043.0,,,,,,1,From Free Kick,Nicola Rigoni,7041.0,Right Center Midfield,12,Chievo,231,['3363fe47-85c5-4c98-b69c-238a63dbe328'],24,,,,,,,,,,,,,,,,Chievo,231,00:04:24.168,Pass,
,,,,,,,,,,,,,,,,,,0.98212,,,,,,,,,,,,,e9fbb0e1-a771-484e-991a-12f17fe0148f,247,,"[63.2, 0.1]",3879848,4,,,,,0.6000502,,,,,,"[70.8, 5.3]",Low Pass,,9.208692,,,,Mauro Matías Zárate,27853.0,,,,,Throw-in,1,From Throw In,Marcos Alonso Mendoza,3964.0,Left Wing Back,13,Fiorentina,239,['3c1f8f9e-59ef-46b5-96e8-880d95e98eec'],38,,,,,,,,,,,,,,,,Fiorentina,239,00:04:38.486,Pass,
,,,,,,,,,,,,,,,,,,0.855604,,,,,,,,,,,,,286cfd37-975b-4384-9a6d-dd2cba357197,249,,"[71.4, 5.2]",3879848,4,,,,,2.3955443,,Right Foot,,,,"[64.8, 11.3]",Low Pass,,8.987213,,,,Borja Valero Iglesias,6997.0,,,,,,1,From Throw In,Mauro Matías Zárate,27853.0,Center Attacking Midfield,13,Fiorentina,239,['beb16931-7e5f-42cd-a404-ff62184554a7'],39,,,,,,,,,,,,,,,,Fiorentina,239,00:04:39.468,Pass,
,,,,,,,,,,,,,,,,,,4.170602,,,,,,,,,,,,,792f89e9-9940-4de7-9767-319d834ddf19,252,,"[62.8, 13.3]",3879848,4,,,,,1.6875049,,Right Foot,,,,"[56.0, 71.3]",High Pass,,58.39726,,,,Nenad Tomović,7056.0,,True,,,,1,From Throw In,Borja Valero Iglesias,6997.0,Left Center Midfield,13,Fiorentina,239,['093cc121-c5a2-4164-9038-e837a1949074'],40,,,,,,,,,,,,,,,,Fiorentina,239,00:04:40.995,Pass,
,,,,,,,,,,,,,,,,,,0.983984,,,,,,,,,,,,,87f1726e-9250-472f-a7a3-5316c4f95d6a,256,,"[74.9, 73.4]",3879848,4,,,,,0.573799,,Left Foot,,,,"[83.1, 78.7]",Ground Pass,,9.763708,,,,Cristian Tello Herrera,6658.0,,,,,,1,From Throw In,Nenad Tomović,7056.0,Right Center Back,13,Fiorentina,239,['6c40f4de-80d2-4f86-851f-25de03527cb1'],49,,,,,,,,,,,,,,,,Fiorentina,239,00:04:49.657,Pass,
,,,,,,,,,,,,,,,,,,0.816109,,,,,,,,,,,,,f89ef275-59f0-4efd-ad5d-dbc18773002c,259,,"[83.1, 78.7]",3879848,4,,,,,-1.9822526,,Right Foot,,,,"[78.3, 67.7]",Ground Pass,,12.001667,,,,Matías Ariel Fernández Fernández,26192.0,,,,,,1,From Throw In,Cristian Tello Herrera,6658.0,Right Wing Back,13,Fiorentina,239,['e2da55df-4d34-4a29-8a67-4c0110c482f2'],50,,,,,,,,,,,,,,,,Fiorentina,239,00:04:50.754,Pass,
,,,,,,,,,,,,,,,,,,1.810951,,,,,,,,,,,,,b661ab68-e752-4d3d-a243-c5848a1473df,262,,"[74.7, 64.7]",3879848,4,,,,,-2.6661808,,Right Foot,,,,"[57.8, 56.0]",Ground Pass,,19.007893,,,,Gonzalo Javier Rodríguez,25931.0,,,,,,1,From Throw In,Matías Ariel Fernández Fernández,26192.0,Right Center Midfield,13,Fiorentina,239,['d7b99d64-f1ed-4cc1-8ca7-d24471242267'],53,,,,,,,,,,,,,,,,Fiorentina,239,00:04:53.049,Pass,
,,,,,,,,,,,,,,,,,,1.504306,,,,,,,,,,,,,2efc4ff8-f7ed-4b4b-9e82-4c0a9b4c1261,265,,"[57.1, 54.0]",3879848,4,,,,,-1.5593026,,Right Foot,,,,"[57.4, 27.9]",Ground Pass,,26.101725,,,,Davide Astori,8275.0,,,,,,1,From Throw In,Gonzalo Javier Rodríguez,25931.0,Center Back,13,Fiorentina,239,['1d0bd852-2347-4922-92d6-62017b86afbf'],55,,,,,,,,,,,,,,,,Fiorentina,239,00:04:55.452,Pass,
,,,,,,,,,,,,,,,,,,1.00951,,,,,,,,,,,,,ae166ade-fc9a-49c0-86f5-3d61a4e11b8b,268,,"[57.1, 24.7]",3879848,4,,,,,-0.6861581,,Left Foot,,,,"[69.8, 14.3]",Ground Pass,,16.414932,,,,Borja Valero Iglesias,6997.0,,,,,,1,From Throw In,Davide Astori,8275.0,Left Center Back,13,Fiorentina,239,['528d14cd-79c5-4035-9be7-82bcf01f09bd'],58,,,,,,,,,,,,,,,,Fiorentina,239,00:04:58.344,Pass,
,,,,,,,,,,,,,,,,,,2.052412,,,,,,,,,,,,,f4d5ffa7-e58c-4697-ba5f-ffe4b3cd82a7,271,,"[69.4, 8.9]",3879848,5,,,,,2.7798634,,Right Foot,,,,"[54.6, 14.5]",Ground Pass,,15.824033,,,,Davide Astori,8275.0,,,,,,1,From Throw In,Borja Valero Iglesias,6997.0,Left Center Midfield,13,Fiorentina,239,['29e1e5f3-1f44-4d6a-adc7-5aeabd8b3f19'],1,,,,,,,,,,,,,,,,Fiorentina,239,00:05:01.838,Pass,
,,,,,,,,,,,,,,,,,,1.765319,,,,,,,,,,,,,b591af65-640c-42f8-8479-bcefb697b18c,274,,"[53.0, 15.9]",3879848,5,,,,,1.9925836,,Left Foot,,,,"[46.0, 31.5]",Ground Pass,,17.098537,,,,Gonzalo Javier Rodríguez,25931.0,,,,,,1,From Throw In,Davide Astori,8275.0,Left Center Back,13,Fiorentina,239,['a547d8bf-896a-4d10-a336-458452ddd18b'],4,,,,,,,,,,,,,,,,Fiorentina,239,00:05:04.571,Pass,
,,,,,,,,,,,,,,,,,,1.224468,,,,,,,,,,,,,790e74ef-0374-438f-afb1-8fa647694bcf,277,,"[48.1, 33.7]",3879848,5,,,,,-1.1333817,,Right Foot,,,,"[54.6, 19.8]",Ground Pass,,15.344706,,,,Davide Astori,8275.0,,,,,,1,From Throw In,Gonzalo Javier Rodríguez,25931.0,Center Back,13,Fiorentina,239,['2bc868ae-10c5-4952-8f4c-10de52f08dbc'],7,,,,,,,,,,,,,,,,Fiorentina,239,00:05:07.128,Pass,
,,,,,,,,,,,,,,,,,,0.841545,,,,,,,,,,,,,755fefc5-46e0-48ac-88f9-1bd82e53db30,280,,"[56.6, 18.3]",3879848,5,,,,,-0.87090343,,Left Foot,,,,"[69.4, 3.1]",Ground Pass,,19.871588,,,,Marcos Alonso Mendoza,3964.0,,,,,,1,From Throw In,Davide Astori,8275.0,Left Center Back,13,Fiorentina,239,['20464d65-2446-4a1c-8241-55c9a400947d'],10,,,,,,,,,,,,,,,,Fiorentina,239,00:05:10.253,Pass,
,,,,,,,,,,,,,,,,,,1.572299,,,,,,,,,,,,,663f4be2-3b4a-4b32-91f0-47eae8c741f6,284,,"[73.8, 17.0]",3879848,5,,,,,2.4244921,,Left Foot,,,,"[57.4, 31.3]",Ground Pass,,21.758905,,,,Gonzalo Javier Rodríguez,25931.0,,,,,,1,From Throw In,Marcos Alonso Mendoza,3964.0,Left Wing Back,13,Fiorentina,239,"['c816714c-56bb-4062-8488-f7c9c70f9518', 'e28a3997-9320-4ccf-824b-a0e0727d160e']",15,,,,,,,,,,,,,,,,Fiorentina,239,00:05:15.963,Pass,True
,,,,,,,,,,,,,,,,,,1.147134,,,,,,,,,,,,,63f0f042-a349-4f6f-ba3a-887b5659fadf,288,,"[56.4, 31.5]",3879848,5,,,,,-1.6295521,,Right Foot,,,,"[55.8, 21.3]",Ground Pass,,10.217632,,,,Davide Astori,8275.0,,,,,,1,From Throw In,Gonzalo Javier Rodríguez,25931.0,Center Back,13,Fiorentina,239,['28f15380-969a-4653-900f-a506639b4e1d'],17,,,,,,,,,,,,,,,,Fiorentina,239,00:05:17.875,Pass,
,,,,,,,,,,,,,,,,,,1.839097,,,,,,,,,,,,,90689cc1-3407-4cab-9b08-86674087703b,290,,"[55.8, 21.3]",3879848,5,,,,,1.565942,,Right Foot,,,,"[56.0, 62.5]",High Pass,,41.200485,,,,Nenad Tomović,7056.0,,True,,,,1,From Throw In,Davide Astori,8275.0,Left Center Back,13,Fiorentina,239,['ea36acca-64d2-4d56-afa2-dc90adbd7e7e'],19,,,,,,,,,,,,,,,,Fiorentina,239,00:05:19.022,Pass,
,,,,,,,,,,,,,,,,,,0.802455,,,,,,,,,,,,,ff9274ad-5cc5-4009-a91f-3f66dc789554,293,,"[64.6, 63.3]",3879848,5,,,,,1.2351577,,Left Foot,,,,"[67.6, 71.9]",Ground Pass,,9.108238,,,,Matías Ariel Fernández Fernández,26192.0,,,,,,1,From Throw In,Nenad Tomović,7056.0,Right Center Back,13,Fiorentina,239,['da6b9c2c-7c81-48a4-ae4f-c05bd4d00e8c'],25,,,,,,,,,,,,,,,,Fiorentina,239,00:05:25.460,Pass,
,,,,,,,,,,,,,,,,,,0.511419,,,,,,,,,,,,,f4238899-0a95-4b19-b508-e36a79de048b,296,,"[69.5, 72.9]",3879848,5,,,,,-0.3113703,,Right Foot,,,,"[78.2, 70.1]",Ground Pass,,9.139475,,Incomplete,,Mauro Matías Zárate,27853.0,,,,,,1,From Throw In,Matías Ariel Fernández Fernández,26192.0,Right Center Midfield,13,Fiorentina,239,"['4457221c-598e-412f-b463-ba7d9db033af', 'c0f07169-a433-4c0e-9f1e-c6355b35f138']",27,,,,,,,,,,,,,,,,Fiorentina,239,00:05:27.329,Pass,
,,,,,,,,,,,,,,,,,,1.044576,,,,,,,,,,,,,8ef0e603-7a4a-4bc8-ab62-e97156668b84,299,,"[69.4, 71.9]",3879848,5,,,,,-2.6328628,,Right Foot,,,,"[59.0, 66.1]",Ground Pass,,11.907981,,,,Nenad Tomović,7056.0,,,,,Recovery,1,From Throw In,Matías Ariel Fernández Fernández,26192.0,Right Center Midfield,13,Fiorentina,239,['0c3ae152-9c2c-4ef8-bd73-920b6e1b8fc0'],29,,,,,,,,,,,,,,,,Fiorentina,239,00:05:29.306,Pass,
,,,,,,,,,,,,,,,,,,1.185948,,,,,,,,,,,,,bc4e1bd3-454a-4211-bcec-5d1ce6f9e49b,302,,"[59.0, 66.1]",3879848,5,,,,,-1.4166882,,Right Foot,,,,"[60.6, 55.8]",Ground Pass,,10.423532,,,,Milan Badelj,6305.0,,,,,,1,From Throw In,Nenad Tomović,7056.0,Right Center Back,13,Fiorentina,239,['1976487e-6193-4695-892f-bfe26b7bbd1f'],30,,,,,,,,,,,,,,,,Fiorentina,239,00:05:30.366,Pass,
,,,,,,,,,,,,,,,,,,1.501115,,,,,,,,,,,,,a4b939e9-11c3-4e84-b53a-9f554de725d5,306,,"[60.2, 56.0]",3879848,5,,,,,-2.819842,,Right Foot,,,,"[46.7, 51.5]",Ground Pass,,14.230249,,,,Gonzalo Javier Rodríguez,25931.0,,,,,,1,From Throw In,Milan Badelj,6305.0,Center Defensive Midfield,13,Fiorentina,239,"['bb0ebba5-0be2-4cf3-b4d5-987f434b1de2', 'feb91eaf-a1f5-41fb-9f5a-eb3a498e6b56']",31,,,,,,,,,,,,,,,,Fiorentina,239,00:05:31.613,Pass,True
