50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.75887,,,,,,,,,,,,,05a2fec8-26e4-46c3-a1b5-a7c4d46c24ad,2782,,,"[71.0, 16.2]",3879734,77,,,,,0.50959224,,Right Foot,,,"[84.6, 23.8]",,Ground Pass,,15.5794735,,,,,Mario Barwuah Balotelli,3371.0,,,,,,2,Regular Play,Riccardo Montolivo,7166.0,Right Defensive Midfield,165,AC Milan,243,['b04cc212-cb7b-4ef6-97fa-adfd1437f80e'],23,,,,,,,,,,,,,,,,,,AC Milan,243,00:32:23.421,Pass,
,,,,,,,,,,,,,,,1.566589,,,,,,,,,,,,,eb5f963f-2ad5-4bcc-a3ee-9f5ef3464cb0,2785,,,"[84.6, 23.8]",3879734,77,,,,,0.0,,Right Foot,,,"[99.5, 23.8]",,High Pass,,14.9,,,Incomplete,,Carlos Arturo Bacca Ahumada,5688.0,,,,,,2,Regular Play,Mario Barwuah Balotelli,3371.0,Right Center Forward,165,AC Milan,243,"['5ced3c54-9ff9-44fc-8304-d5d9a259fa79', '67798579-1f4f-46b5-a4b6-f14a31f76033']",24,,,,,,,,,,,,,,,,,,AC Milan,243,00:32:24.267,Pass,
,,,,,,,,,,,,,,,1.429342,,,,,,,,,,,,,99e27bf0-dfac-4884-b6fc-166b0021ac6c,2789,,,"[23.1, 51.7]",3879734,77,,,,True,0.18697926,,,,,"[30.5, 53.1]",,High Pass,,7.531268,,,,,Guilherme dos Santos Torres,6729.0,,,,,,2,Regular Play,Molla Wagué,3577.0,Right Center Back,165,AC Milan,243,"['485b972a-c513-4eee-bd7c-3851d376378b', '7568228c-486d-4cd4-8385-02a0011bfd74']",27,,,,,,,,,,,,,,,,,,Udinese,230,00:32:27.913,Pass,True
,,,,,,,,,,,,,,,0.621377,,,,,,,,,,,,,e74823dc-dfd6-4fc3-882c-463aebb33446,2799,,,"[98.0, 13.0]",3879734,77,,,,,1.4659194,,Left Foot,,,"[98.8, 20.6]",,Ground Pass,,7.641989,,,,,Kevin-Prince Boateng,8668.0,,,,,,2,Regular Play,Andrea Bertolacci,7147.0,Left Defensive Midfield,165,AC Milan,243,['38bd7de8-46e7-4ab8-ae35-669725cbd792'],34,,,,,,,,,,,,,,,,,,AC Milan,243,00:32:34.081,Pass,
,,,,,,,,,,,,,,,0.534575,,,,,,,,,,,,,4672ddc7-17e3-43c8-bdfc-e767b5f5da35,2802,,,"[103.8, 22.4]",3879734,77,,,,,1.2524587,,Right Foot,,,"[106.7, 31.2]",,Ground Pass,,9.265528,,,Incomplete,,Mario Barwuah Balotelli,3371.0,,,,,,2,Regular Play,Kevin-Prince Boateng,8668.0,Left Midfield,165,AC Milan,243,"['0fb2dff2-74c2-43b5-8035-781285909a6c', 'c2afae26-780c-4f4c-b7e5-0338600ce8b1']",35,,,,,,,,,,,,,,,,,,AC Milan,243,00:32:35.519,Pass,
,,,,,,,,,,,,,,,1.896281,,,,,,,,,,,,,2d1bc588-7608-407c-ae1e-e90477f02a48,2805,,,"[104.7, 21.2]",3879734,77,,,,,1.4219064,,Head,,,"[106.8, 35.2]",,High Pass,,14.156624,,,Incomplete,,Mario Barwuah Balotelli,3371.0,,,,,Recovery,2,Regular Play,Carlos Arturo Bacca Ahumada,5688.0,Left Center Forward,165,AC Milan,243,"['3f5d38a0-8940-4e8b-a717-2e04405d2a86', '6df7e898-7d40-4e12-a4b6-6b005c6f5bcb']",38,,,,,,,,,,,,,,,,,,AC Milan,243,00:32:38.324,Pass,
,,,,,,,,,,,,,,,3.401115,,,,,,,,,,,,,3f5cab74-aa2f-4a93-83b8-9b5df7b400d0,2813,,,"[7.0, 36.1]",3879734,78,,,,,-0.16859694,,Right Foot,,,"[63.4, 26.5]",,High Pass,,57.21119,,,Incomplete,,Duván Esteban Zapata Banguera,7017.0,,,,,Goal Kick,2,From Goal Kick,Orestis Karnezis,3742.0,Goalkeeper,166,Udinese,230,"['09400d2e-0258-4f4e-9ed4-6c2a90ba0a99', '3ea05b34-0a16-49d5-952f-26acc044b299']",6,,,,,,,,,,,,,,,,,,Udinese,230,00:33:06.775,Pass,
,,,,,,,,,,,,,,,2.344894,,,,,,,,,,,,,3ea05b34-0a16-49d5-952f-26acc044b299,2816,,,"[56.7, 53.6]",3879734,78,,,,True,-0.4446797,,,,,"[71.6, 46.5]",,High Pass,,16.50515,,,,,Mario Barwuah Balotelli,3371.0,,,,,Recovery,2,Regular Play,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,167,AC Milan,243,"['2db58256-8909-47df-b7dc-fb55e1e3db91', '3f5cab74-aa2f-4a93-83b8-9b5df7b400d0', 'c3845c78-f9bb-44b9-9a5c-798d814fa3e1']",10,,,,,,,,,,,,,,,,,,AC Milan,243,00:33:10.176,Pass,True
,,,,,,,,,,,,,,,0.358347,,,,,,,,,,,,,8bbac131-7079-49ac-809e-099b41ddc93e,2820,,,"[71.8, 47.3]",3879734,78,,,,,-1.9756881,,Right Foot,,,"[68.2, 38.9]",,Ground Pass,,9.138927,,,,,Kevin-Prince Boateng,8668.0,,,,,,2,Regular Play,Mario Barwuah Balotelli,3371.0,Right Center Forward,167,AC Milan,243,['e28469a7-f647-4e24-b865-562468c7dbce'],13,,,,,,,,,,,,,,,,,,AC Milan,243,00:33:13.354,Pass,
,,,,,,,,,,,,,,,1.323441,,,,,,,,,,,,,2ca572f9-0635-47f2-ab5e-60d815ec271f,2823,,,"[68.2, 38.9]",3879734,78,,,,,0.5247958,,Right Foot,,,"[87.2, 49.9]",,Ground Pass,,21.954498,,,,,Riccardo Montolivo,7166.0,,,,,,2,Regular Play,Kevin-Prince Boateng,8668.0,Left Midfield,167,AC Milan,243,['eabbbaa3-5c51-4e28-911d-f610e3cd0247'],13,,,,,,,,,,,,,,,,,,AC Milan,243,00:33:13.806,Pass,
,,,,,,,,,,,,,,,0.73807,,,,,,,,,,,,,2748482d-f7f4-470a-a565-5d771e60cff5,2829,,,"[24.3, 36.2]",3879734,78,,,,,0.2046418,,Right Foot,,,"[34.9, 38.4]",,Ground Pass,,10.825895,,,Incomplete,,Emmanuel Agyemang-Badu,24722.0,,,,,Recovery,2,Regular Play,Guilherme dos Santos Torres,6729.0,Center Defensive Midfield,167,AC Milan,243,"['4bcf962b-bff7-4b5e-aedd-6e2250d125af', 'd684b866-2116-49a3-84b1-af4e354e190f']",17,,,,,,,,,,,,,,,,,,Udinese,230,00:33:17.091,Pass,
,,,,,,,,,,,,,,,0.951075,,,,,,,,,,,,,7bdd0f06-6ed7-4be5-97db-dc48eec6ab0a,2837,,,"[91.5, 43.0]",3879734,78,,,,,1.0776007,,Right Foot,,,"[95.8, 51.0]",,Ground Pass,,9.0824,,,,,Carlos Arturo Bacca Ahumada,5688.0,,,,,,2,Regular Play,Kevin-Prince Boateng,8668.0,Left Midfield,167,AC Milan,243,['1a8e63aa-59a6-472b-8b07-2cc485b74486'],18,,,,,,,,,,,,,,,,,,AC Milan,243,00:33:18.987,Pass,
,,,,,,,,,,,,,,,0.737708,,,,,,,,,,,,,242dbe57-224b-47ad-b0ac-ee3f7ea10d8b,2843,,,"[94.9, 65.2]",3879734,78,,,,,0.38289872,,Right Foot,,,"[102.1, 68.1]",,Ground Pass,,7.7620873,,,,,Keisuke Honda,5683.0,,,,,Recovery,2,Regular Play,Ignazio Abate,7463.0,Right Back,167,AC Milan,243,['63418a97-7a73-44cb-a31d-508cc5f4ef6d'],23,,,,,,,,,,,,,,,,,,AC Milan,243,00:33:23.255,Pass,
,,,,,,,,,,,,,,,1.286089,,,,,,,,,,,,,6689d2b6-32c0-467b-92ae-44d930377db5,2846,,,"[98.2, 67.0]",3879734,78,,,,,-1.5464109,,Left Foot,,,"[98.8, 42.4]",,Ground Pass,,24.607315,,,,,Riccardo Montolivo,7166.0,,,,,,2,Regular Play,Keisuke Honda,5683.0,Right Midfield,167,AC Milan,243,['3ecb0575-b615-4947-8f86-943e28408657'],26,,,,,,,,,,,,,,,,,,AC Milan,243,00:33:26.737,Pass,
,,,,,,,,,,,,,,,0.988051,,,,,,,,,,,,,2f056c98-2c03-4e3e-9da1-c74ddfe6aee2,2849,,,"[98.8, 42.4]",3879734,78,,,,,1.0636978,,Right Foot,,,"[103.8, 51.4]",,Ground Pass,,10.29563,,,,,Andrea Bertolacci,7147.0,,,,,,2,Regular Play,Riccardo Montolivo,7166.0,Right Defensive Midfield,167,AC Milan,243,['62efc182-6f5a-48fe-9d61-35651c9c0b38'],28,,,,,,,,,,,,,,,,,,AC Milan,243,00:33:28.097,Pass,
,,,,,,,,,,,,,,,1.638742,,,,,,,,,,,,,ea0834d3-371a-4796-9dc3-1ffe4a273447,2854,,,"[13.9, 36.0]",3879734,78,,,,,0.056278538,,Left Foot,,,"[56.5, 38.4]",,High Pass,,42.667553,,,Unknown,,Cyril Théréau,8272.0,,,,,Recovery,2,Regular Play,Felipe Dias da Silva dal Belo,6938.0,Left Center Back,167,AC Milan,243,['1fb46ef5-ae7f-4844-b23d-f0edb033ce4c'],32,,,,,,,,,,,,,,,,,,Udinese,230,00:33:32.162,Pass,
,,,,,,,,,,,,,,,3.139673,,,,,,,,,,,,,3cc4fbc4-e0c9-4bfb-b364-cb3b11480575,2858,,,"[56.9, 38.4]",3879734,79,,,,,0.5195957,,Right Foot,,,"[104.8, 65.8]",,High Pass,,55.18306,,,Injury Clearance,,Silvan Widmer,7796.0,,,,,Free Kick,2,From Free Kick,Danilo Larangeira,7799.0,Center Back,168,Udinese,230,['ec20dead-c4d7-4f0a-bf21-bb1648960e01'],9,,,,,,,,,,,,,,,,,,Udinese,230,00:34:09.542,Pass,
,,,,,,,,,,,,,,,1.725399,,,,,,,,,,,,,581c6290-4273-4db9-a50d-ed48602594bd,2862,,,"[15.5, 12.8]",3879734,79,,True,,,-1.3979357,,Right Foot,,,"[16.6, 6.5]",,Ground Pass,,6.395311,,,,,Luca Antonelli,8874.0,,,,,Free Kick,2,From Free Kick,Gianluigi Donnarumma,7036.0,Goalkeeper,169,AC Milan,243,['36e61cd5-20e4-4ae0-92f4-a2d5802a3b2f'],22,,,,,,,,,,,,,,,,,,AC Milan,243,00:34:22.663,Pass,
,,,,,,,,,,,,,,,0.723332,,,,,,,,,,,,,730439f1-1a0a-43c1-9b0a-5e290370ebd8,2864,,,"[20.7, 5.2]",3879734,79,,,,,-0.26188526,,Left Foot,,,"[30.4, 2.6]",,Ground Pass,,10.04241,,,,,Kevin-Prince Boateng,8668.0,,,,,,2,From Free Kick,Luca Antonelli,8874.0,Left Back,169,AC Milan,243,['f8bede96-6b39-4848-8a41-fe1842737bdc'],24,,,,,,,,,,,,,,,,,,AC Milan,243,00:34:24.789,Pass,
,,,,,,,,,,,,,,,0.955731,,,,,,,,,,,,,0df12042-77f4-4bf1-afd5-d60490b6abec,2867,,,"[30.4, 2.6]",3879734,79,,,,,2.8689828,,Left Foot,,,"[21.1, 5.2]",,Ground Pass,,9.656604,,,,,Luca Antonelli,8874.0,,,,,,2,From Free Kick,Kevin-Prince Boateng,8668.0,Left Midfield,169,AC Milan,243,['ddc09842-9fb4-4ca7-a8cd-a337e84fa387'],25,,,,,,,,,,,,,,,,,,AC Milan,243,00:34:25.586,Pass,
,,,,,,,,,,,,,,,1.23788,,,,,,,,,,,,,aa96b961-964d-45ea-9c08-ed22a2a5913b,2870,,,"[20.9, 5.2]",3879734,79,,,,,2.114994,,Left Foot,,,"[6.8, 28.5]",,Ground Pass,,27.234169,,,,,Gianluigi Donnarumma,7036.0,,,,,,2,From Free Kick,Luca Antonelli,8874.0,Left Back,169,AC Milan,243,['f88fcfc5-1ebf-41ea-8566-7c51eaca0730'],27,,,,,,,,,,,,,,,,,,AC Milan,243,00:34:27.760,Pass,
,,,,,,,,,,,,,,,1.484236,,,,,,,,,,,,,dec7db4d-8976-4a1c-9052-00c0e1557bbc,2873,,,"[6.8, 30.1]",3879734,79,,,,,1.2750447,,Right Foot,,,"[14.6, 55.7]",,Ground Pass,,26.761913,,,,,Alex Rodrigo Dias da Costa,40945.0,,,,,,2,From Free Kick,Gianluigi Donnarumma,7036.0,Goalkeeper,169,AC Milan,243,['69fa7b55-b03e-41b5-925a-7ab8eac12726'],30,,,,,,,,,,,,,,,,,,AC Milan,243,00:34:30.541,Pass,
,,,,,,,,,,,,,,,0.752906,,,,,,,,,,,,,720cce7c-4017-4f6a-8b69-6713620f9735,2877,,,"[17.8, 60.5]",3879734,79,,,,,1.2063887,,Right Foot,,,"[21.5, 70.2]",,Ground Pass,,10.381715,,,,,Ignazio Abate,7463.0,,,,,,2,From Free Kick,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,169,AC Milan,243,['c94b48a0-2258-428d-b92a-050aa43058b2'],33,,,,,,,,,,,,,,,,,,AC Milan,243,00:34:33.410,Pass,
,,,,,,,,,,,,,,,2.355365,,,,,,,,,,,,,025d07dc-78f7-4140-9e38-97b593a73c8b,2880,,,"[22.8, 74.1]",3879734,79,,,,,-0.14652501,,Right Foot,,,"[62.1, 68.3]",,High Pass,,39.725685,,,Incomplete,,Mario Barwuah Balotelli,3371.0,,,,,,2,From Free Kick,Ignazio Abate,7463.0,Right Back,169,AC Milan,243,"['770131dd-46d8-4866-bebc-c52b30888aa8', 'e54fe3b1-872b-4e29-8293-dd33f59dc5cf']",35,,,,,,,,,,,,,,,,,,AC Milan,243,00:34:35.531,Pass,
,,,,,,,,,,,,,,,0.61515,,,,,,,,,,,,,81a66812-e12d-4240-891b-cf80656b3d6b,2883,,,"[62.1, 80.0]",3879734,79,,True,,,-0.8685394,,,,,"[75.3, 64.4]",,High Pass,,20.435265,,,,,Andrea Bertolacci,7147.0,,,,,Throw-in,2,From Throw In,Ignazio Abate,7463.0,Right Back,170,AC Milan,243,['1c272578-657a-4616-8c76-d6420aaa5488'],53,,,,,,,,,,,,,,,,,,AC Milan,243,00:34:53.317,Pass,
,,,,,,,,,,,,,,,0.821531,,,,,,,,,,,,,058eaead-121b-4c49-922d-8a920e773e40,2885,,,"[75.3, 64.4]",3879734,79,,,,,-0.5147841,,Head,,,"[85.2, 58.8]",,High Pass,,11.374093,,,,,Carlos Arturo Bacca Ahumada,5688.0,,,,,,2,From Throw In,Andrea Bertolacci,7147.0,Left Defensive Midfield,170,AC Milan,243,['d15196ac-82e8-4f50-8aa1-f54562faf088'],53,,,,,,,,,,,,,,,,,,AC Milan,243,00:34:53.932,Pass,
,,,,,,,,,,,,,,,0.622435,,,,,,,,,,,,,d5c297dc-554c-4b2d-ad09-22ea8edcdc8e,2889,,,"[86.5, 62.0]",3879734,79,,,,,0.62707067,,Right Foot,,,"[93.4, 67.0]",,Ground Pass,,8.521151,,,,,Mario Barwuah Balotelli,3371.0,,,,,,2,From Throw In,Carlos Arturo Bacca Ahumada,5688.0,Left Center Forward,170,AC Milan,243,['422f53b8-44a5-4cda-84c9-623644936413'],56,,,,,,,,,,,,,,,,,,AC Milan,243,00:34:56.730,Pass,
,,,,,,,,,,,,,,,2.111565,,,,,,,,,,,,,ba6abb21-a097-4bad-9c47-cb9bd9272e5f,2892,,,"[112.9, 70.4]",3879734,80,,,,,-1.5148548,,Right Foot,True,,"[115.0, 32.9]",,High Pass,,37.558754,,,Incomplete,,Kevin-Prince Boateng,8668.0,,,,,,2,From Throw In,Mario Barwuah Balotelli,3371.0,Right Center Forward,170,AC Milan,243,"['019c2bf6-9c15-46bd-bd0c-71805bb00bb9', '1e15d7eb-8f83-4543-be55-921b61f5370e']",0,,,,,,,,,,,,,,,,,,AC Milan,243,00:35:00.157,Pass,
,,,,,,,,,,,,,,,1.43842,,,,,,,,,,,,,4cfd4a39-dd91-4ebb-a556-70ad25b74f06,2895,,,"[120.0, 0.1]",3879734,80,,,,,1.6791239,,Right Foot,,,"[115.9, 37.8]",,High Pass,True,37.92229,,,Incomplete,,,,,,Inswinging,,Corner,2,From Corner,Mario Barwuah Balotelli,3371.0,Right Center Forward,171,AC Milan,243,['84a14605-e07a-4cd8-b680-c79049bf5409'],30,,,,,,,,,,,,,,,,,,AC Milan,243,00:35:30.373,Pass,
,,,,,,,,,,,,,,,1.66124,,,,,,,,,,,,,3344c7f9-daec-4775-9b24-84d7c751240f,2900,,,"[38.6, 31.6]",3879734,80,,,,,2.3447664,,Right Foot,,,"[21.3, 49.3]",,Ground Pass,,24.750353,,,,,Gianluigi Donnarumma,7036.0,,,,,,2,From Corner,Ignazio Abate,7463.0,Right Back,171,AC Milan,243,['35d052c5-a39a-4bbf-934a-75374cbc3a82'],41,,,,,,,,,,,,,,,,,,AC Milan,243,00:35:41.461,Pass,
,,,,,,,,,,,,,,,2.188966,,,,,,,,,,,,,b650f627-4cd9-46e9-b95c-1c8ce51ad958,2904,,,"[21.5, 51.9]",3879734,80,,,,,0.1381191,,Right Foot,,,"[69.7, 58.6]",,High Pass,,48.663437,,,,,Kevin-Prince Boateng,8668.0,,,,,,2,From Corner,Gianluigi Donnarumma,7036.0,Goalkeeper,171,AC Milan,243,['637e5599-b0c8-4e1f-b313-333442cea150'],45,,,,,,,,,,,,,,,,,,AC Milan,243,00:35:45.892,Pass,
,,,,,,,,,,,,,,,1.186357,,,,,,,,,,,,,0974c9c9-6f2c-466c-bac8-1fdc48d73989,2908,,,"[68.4, 59.2]",3879734,80,,,,,-0.3335843,,Right Foot,,,"[78.5, 55.7]",,Ground Pass,,10.689247,,,Incomplete,,Carlos Arturo Bacca Ahumada,5688.0,,,,,,2,From Corner,Kevin-Prince Boateng,8668.0,Left Midfield,171,AC Milan,243,"['0f4ac73b-8bae-4bd6-9b85-d8eb65815cd3', '5dc8a4e8-1372-437a-835f-62023577e1d5']",48,,,,,,,,,,,,,,,,,,AC Milan,243,00:35:48.145,Pass,
,,,,,,,,,,,,,,,2.023457,,,,,,,,,,,,,7f71a62c-8064-49ad-90b8-79d1104aa029,2914,,,"[54.6, 54.0]",3879734,80,,,,,0.58430713,,Left Foot,,,"[85.9, 74.7]",,High Pass,,37.525726,,,,,Carlos Arturo Bacca Ahumada,5688.0,,,,,,2,From Corner,Alessio Romagnoli,7458.0,Left Center Back,171,AC Milan,243,['ea009e44-8696-4a88-89ed-f991fe6f8ab4'],52,,,,,,,,,,,,,,,,,,AC Milan,243,00:35:52.874,Pass,
,,,,,,,,,,,,,,,1.447276,,,,,,,,,,,,,5eaf3116-d9e5-4211-987e-800ef6e968cd,2917,,,"[85.4, 67.0]",3879734,80,,,,,-1.8925469,,Right Foot,,,"[75.3, 36.7]",,Ground Pass,,31.939005,,,,,Riccardo Montolivo,7166.0,,,,,,2,From Corner,Carlos Arturo Bacca Ahumada,5688.0,Left Center Forward,171,AC Milan,243,['23352983-b54b-4537-a5aa-53f628907b8f'],57,,,,,,,,,,,,,,,,,,AC Milan,243,00:35:57.955,Pass,
,,,,,,,,,,,,,,,0.866449,,,,,,,,,,,,,28ba0714-2886-40dc-9917-891c9aa0ec2a,2920,,,"[78.3, 36.1]",3879734,81,,,,,-0.9409263,,Right Foot,,,"[90.4, 19.5]",,Ground Pass,,20.541908,,,,,Kevin-Prince Boateng,8668.0,,,,,,2,From Corner,Riccardo Montolivo,7166.0,Right Defensive Midfield,171,AC Milan,243,['b9c462e0-4c65-41a9-9ce7-3804f5243d9a'],0,,,,,,,,,,,,,,,,,,AC Milan,243,00:36:00.379,Pass,
,,,,,,,,,,,,,,,0.797613,,,,,,,,,,,,,31e90e3a-0262-48f4-9d29-4b1133d5c9e9,2923,,,"[92.1, 25.5]",3879734,81,,,,,0.0,,Right Foot,,,"[99.3, 25.5]",,Ground Pass,,7.2,,,,,Andrea Bertolacci,7147.0,,,,,,2,From Corner,Kevin-Prince Boateng,8668.0,Left Midfield,171,AC Milan,243,['e4a82f29-acc5-4241-9043-4bbb5636c94e'],5,,,,,,,,,,,,,,,,,,AC Milan,243,00:36:05.498,Pass,
,,,,,,,,,,,,,,,0.609112,,,,,,,,,,,,,020f5f39-cc97-471a-a6a2-92af34c0acba,2927,,,"[98.8, 24.4]",3879734,81,,,,,0.43157306,4efe7b22-11d2-4c5d-a24d-3836d6de6b61,Left Foot,,,"[106.4, 27.9]",,Ground Pass,,8.367198,,,,,Carlos Arturo Bacca Ahumada,5688.0,True,,,,,2,From Corner,Andrea Bertolacci,7147.0,Left Defensive Midfield,171,AC Milan,243,"['0e846717-df41-40b1-833b-05c3f1bb8062', '4e25dada-413d-4c11-8d69-7fb87086f04c']",6,,,,,,,,,,,,,,,,,,AC Milan,243,00:36:06.744,Pass,True
,,,,,,,,,,,,,,,1.327225,,,,,,,,,,,,,5b6015a5-4a21-4720-a6e9-0d29087aeaf1,2943,,,"[9.6, 33.0]",3879734,81,,True,,,-0.07606116,,Drop Kick,,,"[63.4, 28.9]",,High Pass,,53.956,,,Incomplete,,,,,,,,,2,From Corner,Orestis Karnezis,3742.0,Goalkeeper,171,AC Milan,243,['b86197a2-49a0-4f3b-919b-fa6bc6c97dfb'],33,,,,,,,,,,,,,,,,,,Udinese,230,00:36:33.993,Pass,
,,,,,,,,,,,,,,,0.730056,,,,,,,,,,,,,b86197a2-49a0-4f3b-919b-fa6bc6c97dfb,2944,,,"[56.7, 51.2]",3879734,81,,True,,,0.7357935,,Right Foot,,,"[64.1, 57.9]",,Ground Pass,,9.982485,,,,,Kevin-Prince Boateng,8668.0,,,,,Recovery,2,Regular Play,Riccardo Montolivo,7166.0,Right Defensive Midfield,172,AC Milan,243,"['06676cfd-9604-4a8d-983d-f4bb653c603d', '5b6015a5-4a21-4720-a6e9-0d29087aeaf1']",35,,,,,,,,,,,,,,,,,,AC Milan,243,00:36:35.320,Pass,
,,,,,,,,,,,,,,,0.64069,,,,,,,,,,,,,ae7af484-5e7a-4e42-90d9-60a4918fe018,2946,,,"[61.5, 59.4]",3879734,81,,,,,-0.39644128,,Right Foot,,,"[74.4, 54.0]",,Ground Pass,,13.984634,,,,,Andrea Bertolacci,7147.0,,,,,,2,Regular Play,Kevin-Prince Boateng,8668.0,Left Midfield,172,AC Milan,243,['13b61ec0-5b05-4f3e-8ef9-cac938645e4b'],37,,,,,,,,,,,,,,,,,,AC Milan,243,00:36:37.685,Pass,
,,,,,,,,,,,,,,,0.787158,,,,,,,,,,,,,5a60f607-2604-43af-a27a-071d25e91704,2949,,,"[72.0, 54.7]",3879734,81,,,,,2.1141715,,Left Foot,,,"[63.0, 69.6]",,Ground Pass,,17.407183,,,,,Ignazio Abate,7463.0,,,,,,2,Regular Play,Andrea Bertolacci,7147.0,Left Defensive Midfield,172,AC Milan,243,['59bfc144-b823-4cd9-81a4-40e700bb156e'],39,,,,,,,,,,,,,,,,,,AC Milan,243,00:36:39.366,Pass,
,,,,,,,,,,,,,,,0.600757,,,,,,,,,,,,,84746b3a-77d7-43c1-90a6-47d1c4d395c0,2952,,,"[58.4, 73.0]",3879734,81,,,,,-1.674086,,Left Foot,,,"[56.7, 56.6]",,Ground Pass,,16.487875,,,,,Riccardo Montolivo,7166.0,,,,,,2,Regular Play,Ignazio Abate,7463.0,Right Back,172,AC Milan,243,['c6e09a00-e278-4415-aa6b-3bd88793ce52'],41,,,,,,,,,,,,,,,,,,AC Milan,243,00:36:41.632,Pass,
,,,,,,,,,,,,,,,0.958689,,,,,,,,,,,,,ca6b896f-f14d-4042-ba99-7e9c61c00638,2956,,,"[62.8, 52.3]",3879734,81,,,,,-1.4474586,,Left Foot,,,"[65.8, 28.1]",,Ground Pass,,24.38524,,,,,Keisuke Honda,5683.0,,,,,,2,Regular Play,Riccardo Montolivo,7166.0,Right Defensive Midfield,172,AC Milan,243,['0ee542dd-90e3-4e15-9277-778681babfee'],44,,,,,,,,,,,,,,,,,,AC Milan,243,00:36:44.965,Pass,
,,,,,,,,,,,,,,,1.076634,,,,,,,,,,,,,423a99c9-f474-439f-9b21-8561dbdc7005,2959,,,"[73.1, 21.2]",3879734,81,,,,,-1.6614562,,Left Foot,,,"[71.8, 6.9]",,Ground Pass,,14.35897,,,,,Luca Antonelli,8874.0,,,,,,2,Regular Play,Keisuke Honda,5683.0,Right Midfield,172,AC Milan,243,['d5e0c599-2eac-461f-bc03-9c0e464785d9'],48,,,,,,,,,,,,,,,,,,AC Milan,243,00:36:48.815,Pass,
,,,,,,,,,,,,,,,1.284945,,,,,,,,,,,,,38fef7d8-35cf-4f27-85a0-0b08a5accf48,2962,,,"[76.1, 8.5]",3879734,81,,,,,-0.26339763,,Right Foot,,,"[93.9, 3.7]",,Ground Pass,,18.435835,,,,,Keisuke Honda,5683.0,,,,,,2,Regular Play,Luca Antonelli,8874.0,Left Back,172,AC Milan,243,['c062093c-1bc1-4b98-a59c-0cb6487ac3ef'],51,,,,,,,,,,,,,,,,,,AC Milan,243,00:36:51.734,Pass,
,,,,,,,,,,,,,,,0.098733,,,,,,,,,,,,,86549d0c-de29-4d80-a939-c574493e644c,2965,,,"[112.6, 4.4]",3879734,81,,,,,1.6879051,,Left Foot,,,"[112.2, 7.8]",,Low Pass,,3.4234486,,,Incomplete,,,,,,,,,2,Regular Play,Keisuke Honda,5683.0,Right Midfield,172,AC Milan,243,['c992b95c-1b86-4bf8-ba7d-1882e5464702'],57,,,,,,,,,,,,,,,,,,AC Milan,243,00:36:57.341,Pass,
,,,,,,,,,,,,,,,1.385053,,,,,,,,,,,,,4a9abcd4-cd2b-41df-9a60-c47b0d051a84,2967,,,"[120.0, 0.1]",3879734,82,,,,,1.6500819,,Right Foot,,,"[117.1, 36.6]",,High Pass,True,36.615025,,,Incomplete,,,,,,Inswinging,,Corner,2,From Corner,Mario Barwuah Balotelli,3371.0,Right Center Forward,173,AC Milan,243,['fe4baba8-b7d8-4e28-9b4a-fd9aa2a4fcfa'],20,,,,,,,,,,,,,,,,,,AC Milan,243,00:37:20.717,Pass,
,,,,,,,,,,,,,,,0.603185,,,,,,,,,,,,,7f808232-5e5f-48fb-bf12-d58c7268622a,2978,,,"[64.9, 0.1]",3879734,82,,True,,,0.21130876,,,,,"[96.6, 6.9]",,Low Pass,,32.421135,,,,,Duván Esteban Zapata Banguera,7017.0,,,,,Throw-in,2,From Throw In,Edenílson Andrade dos Santos,25116.0,Left Wing Back,174,Udinese,230,['c3eedcce-164d-4af8-be00-aa8d9fc35a83'],52,,,,,,,,,,,,,,,,,,Udinese,230,00:37:52.227,Pass,
