bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.185292,,,,,,,,,,,,,ce5148c1-4443-4c4d-9856-83cb3fb814ef,115,,,"[64.2, 70.7]",3879685,2,,,,,2.7622926,,Left Foot,,,"[49.9, 76.4]",,Ground Pass,15.394155,,,,,Gianpaolo Bellini,386607.0,,,,,,1,Regular Play,Marco D''Alessandro,8184.0,Right Wing,10,Atalanta,228,"['3828d24b-4787-447c-aeeb-7c9ffec735c0', 'fe3e7594-0dc4-42ee-8ba2-be8417c563b8']",32,,,,,,,,,,,,,,,,,,,Atalanta,228,00:02:32.953,Pass,True
,,,,,,,,,,,,,,,,,,1.27224,,,,,,,,,,,,,26851130-a3f5-4eb3-ac3a-cfec539640ba,117,,,"[50.2, 76.4]",3879685,2,,,,,-0.077582486,,Right Foot,,,"[78.5, 74.2]",,Ground Pass,28.385384,,,,,Germán Gustavo Denis,49439.0,,,,,,1,Regular Play,Gianpaolo Bellini,386607.0,Right Back,10,Atalanta,228,['3e8de0be-08b2-41fc-a12e-5f9884e7d76c'],35,,,,,,,,,,,,,,,,,,,Atalanta,228,00:02:35.138,Pass,
,,,,,,,,,,,,,,,,,,1.720623,,,,,,,,,,,,,a8c43bd5-8f20-4eb5-833a-66d466dd730c,125,,,"[49.9, 13.1]",3879685,2,,,,,1.5707964,,Right Foot,,,"[49.9, 28.6]",,Ground Pass,15.5,,,,,Panagiotis Tachtsidis,30772.0,,,,,,1,Regular Play,Tomás Eduardo Rincón Hernández,7475.0,Left Defensive Midfield,11,Genoa,233,['2d58c219-7543-4b2b-935d-7e567268b2c0'],43,,,,,,,,,,,,,,,,,,,Genoa,233,00:02:43.940,Pass,
,,,,,,,,,,,,,,,,,,0.728457,,,,,,,,,,,,,a38d1870-bd06-481d-9dc6-3b9cb3bdd83d,128,,,"[55.3, 26.6]",3879685,2,,,,,0.32855317,,Left Foot,,,"[64.1, 29.6]",,Ground Pass,9.297312,,,,,Jesús Joaquín Fernández Sáez de la Torre,7022.0,,,,,,1,Regular Play,Panagiotis Tachtsidis,30772.0,Left Attacking Midfield,11,Genoa,233,['9beaa267-2975-410b-bde9-4e8e1e8d1f2a'],46,,,,,,,,,,,,,,,,,,,Genoa,233,00:02:46.532,Pass,
,,,,,,,,,,,,,,,,,,0.577846,,,,,,,,,,,,,85967a55-7ba3-485b-a52d-eda070e3593e,132,,,"[65.1, 28.6]",3879685,2,,,,,-2.5283854,,Left Foot,,,"[62.4, 26.7]",,Ground Pass,3.3015149,,,,,Panagiotis Tachtsidis,30772.0,,,,,,1,Regular Play,Jesús Joaquín Fernández Sáez de la Torre,7022.0,Right Attacking Midfield,11,Genoa,233,"['5905ee13-532f-4df3-9bef-6cf1016ca3da', 'baf1dfeb-c6af-44b2-a0ec-e69de13d7e71']",48,,,,,,,,,,,,,,,,,,,Genoa,233,00:02:48.093,Pass,True
,,,,,,,,,,,,,,,,,,0.869444,,,,,,,,,,,,,6e7ca527-d494-4069-a023-cbb192e58180,136,,,"[63.8, 23.2]",3879685,2,,,,,-1.0385869,,Left Foot,,,"[69.1, 14.2]",,Ground Pass,10.444615,,,,,Tomás Eduardo Rincón Hernández,7475.0,,,,,,1,Regular Play,Panagiotis Tachtsidis,30772.0,Left Attacking Midfield,11,Genoa,233,['6b1ddd00-89ec-42d7-a04a-bd35819f5000'],49,,,,,,,,,,,,,,,,,,,Genoa,233,00:02:49.875,Pass,
,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,f9079049-5453-4bf9-8b5b-cd1d0edf68d2,143,,,"[63.2, 24.5]",3879685,2,,,,,1.9383285,,Right Foot,,,"[56.0, 43.2]",,Ground Pass,20.038214,,,,,Luca Rigoni,7461.0,,,,,,1,Regular Play,Tomás Eduardo Rincón Hernández,7475.0,Left Defensive Midfield,11,Genoa,233,['ba733b67-21fd-4a60-a448-59bcea1091fb'],54,,,,,,,,,,,,,,,,,,,Genoa,233,00:02:54.389,Pass,
,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,40e9ba76-0a8d-4623-83b7-25afa9356040,146,,,"[57.8, 46.7]",3879685,2,,,,,1.4413866,,Right Foot,,,"[61.6, 75.9]",,Ground Pass,29.446222,,,,,Ezequiel Muñoz,6894.0,,,,,,1,Regular Play,Luca Rigoni,7461.0,Right Defensive Midfield,11,Genoa,233,['ff4d0e11-67e4-4f7c-99bf-62f6da0ecd50'],57,,,,,,,,,,,,,,,,,,,Genoa,233,00:02:57.455,Pass,
,,,,,,,,,,,,,,,,,,0.862384,,,,,,,,,,,,,7a4ec50b-176f-4b9e-bb61-9c05d857661f,156,,,"[57.7, 4.8]",3879685,3,,,,,0.27246314,,Left Foot,,,"[64.5, 6.7]",,Ground Pass,7.0604534,,,,,Jasmin Kurtič,6941.0,,,,,Free Kick,1,From Free Kick,Davide Brivio,31231.0,Left Back,13,Atalanta,228,['4cdee02e-c308-4438-b52d-618a42abfb4a'],22,,,,,,,,,,,,,,,,,,,Atalanta,228,00:03:22.119,Pass,
,,,,,,,,,,,,,,,,,,0.759303,,,,,,,,,,,,,245989f1-a2a9-457d-a248-f3211b93496e,159,,,"[64.1, 6.7]",3879685,3,,,,,-2.6239436,,Right Foot,,,"[56.9, 2.6]",,Ground Pass,8.285529,,,,,Davide Brivio,31231.0,,,,,,1,From Free Kick,Jasmin Kurtič,6941.0,Left Center Midfield,13,Atalanta,228,"['1270b444-d991-47f4-86e0-bd1909e4cbf5', '364a8eaf-25a3-4d67-8698-c225d537085f']",22,,,,,,,,,,,,,,,,,,,Atalanta,228,00:03:22.982,Pass,True
,,,,,,,,,,,,,,,,,,1.505385,,,,,,,,,,,,,eae558d4-ca79-4aa7-a05b-cc3aac6e5b62,163,,,"[15.6, 78.6]",3879685,3,,,,,-1.815775,,Left Foot,,,"[10.8, 59.4]",,Ground Pass,19.790907,,,,,Nicolás Andrés Burdisso,7467.0,,,,,Recovery,1,Regular Play,Cristian Daniel Ansaldi,7464.0,Right Wing Back,14,Genoa,233,['49b4cda1-7aac-4b1a-aea4-f03727ab1977'],29,,,,,,,,,,,,,,,,,,,Genoa,233,00:03:29.880,Pass,
,,,,,,,,,,,,,,,,,,1.746546,,,,,,,,,,,,,b2c37f98-37be-41d6-9026-a4371c5a2d06,166,,,"[11.8, 63.2]",3879685,3,,,,,1.7880898,,Left Foot,,,"[8.4, 78.6]",,Ground Pass,15.770859,,,,,Cristian Daniel Ansaldi,7464.0,,,,,,1,Regular Play,Nicolás Andrés Burdisso,7467.0,Center Back,14,Genoa,233,['d92d91cd-e1f7-453c-a1aa-f73b15b6fce7'],31,,,,,,,,,,,,,,,,,,,Genoa,233,00:03:31.770,Pass,
,,,,,,,,,,,,,,,,,,5.195761,,,,,,,,,,,,,92d72ed9-c10a-45cd-af0e-f6680bc43a38,169,,,"[8.9, 72.9]",3879685,3,,,,,-0.0849563,,Left Foot,,,"[86.4, 66.3]",,High Pass,77.780525,,,Incomplete,,Leonardo Pavoletti,8180.0,,,,,,1,Regular Play,Cristian Daniel Ansaldi,7464.0,Right Wing Back,14,Genoa,233,"['5b0a278f-25a0-4069-ac18-9c9209154987', '5b43e4c3-53db-4e3e-b5fe-dc0f2660f544']",37,,,,,,,,,,,,,,,,,,,Genoa,233,00:03:37.054,Pass,
,,,,,,,,,,,,,,,,,,2.850054,,,,,,,,,,,,,5b43e4c3-53db-4e3e-b5fe-dc0f2660f544,171,,,"[33.7, 13.8]",3879685,3,,,,,2.3057323,,Right Foot,,,"[14.9, 34.6]",,Ground Pass,28.037119,,,,,Marco Sportiello,7157.0,,,,,Recovery,1,Regular Play,Gabriel Alejandro Paletta,38237.0,Left Center Back,15,Atalanta,228,"['92d72ed9-c10a-45cd-af0e-f6680bc43a38', 'c9796228-5987-4549-9de9-e8860522b315']",42,,,,,,,,,,,,,,,,,,,Atalanta,228,00:03:42.250,Pass,
,,,,,,,,,,,,,,,,,,2.191673,,,,,,,,,,,,,cde219de-e29a-4889-b1c7-1a2b71473f28,174,,,"[15.2, 39.4]",3879685,3,,,,,0.6852057,,Right Foot,,,"[36.0, 56.4]",,Ground Pass,26.863358,,,,,Gianpaolo Bellini,386607.0,,,,,,1,Regular Play,Marco Sportiello,7157.0,Goalkeeper,15,Atalanta,228,['ed958cb8-7bc5-4aad-8bbe-294d7c39b530'],45,,,,,,,,,,,,,,,,,,,Atalanta,228,00:03:45.687,Pass,
,,,,,,,,,,,,,,,,,,1.353859,,,,,,,,,,,,,09b608d9-f1ba-479c-b6e8-1c0659db7497,178,,,"[51.0, 68.6]",3879685,3,,,,,0.4274643,,Right Foot,,,"[69.0, 76.8]",,Ground Pass,19.779787,,,,,Marco D''Alessandro,8184.0,,,,,,1,Regular Play,Gianpaolo Bellini,386607.0,Right Back,15,Atalanta,228,"['85e06a68-224b-47b7-9553-82a39ebf2403', 'b6a2f2de-1459-4f0d-8dad-d1fd4b927989']",50,,,,,,,,,,,,,,,,,,,Atalanta,228,00:03:50.546,Pass,True
,,,,,,,,,,,,,,,,,,5.06417,,,,,,,,,,,,,0a1031b0-d89d-4532-b84a-b774a65e6ede,190,,,"[108.3, 64.3]",3879685,3,,,,,-1.8626087,,Right Foot,True,,"[92.8, 12.7]",,High Pass,53.87773,,,,,Jasmin Kurtič,6941.0,,True,,,,1,Regular Play,Marco D''Alessandro,8184.0,Right Wing,15,Atalanta,228,"['14ed998b-933c-48f9-9a26-8ed14d1408e5', '59ae938a-244b-4962-93bb-e88733646917']",57,,,,,,,,,,,,,,,,,,,Atalanta,228,00:03:57.898,Pass,True
,,,,,,,,,,,,,,,,,,0.693785,,,,,,,,,,,,,f2ca8bea-d59e-479c-83e6-6416e58a7cc9,193,,,"[91.7, 13.8]",3879685,4,,,,,0.96170914,,Right Foot,True,,"[106.0, 34.3]",,High Pass,24.994799,,,Incomplete,,,,,,,,,1,Regular Play,Jasmin Kurtič,6941.0,Left Center Midfield,15,Atalanta,228,['73e1f1d8-e63f-4723-9d52-41c60242ff42'],6,,,,,,,,,,,,,,,,,,,Atalanta,228,00:04:06.553,Pass,
,,,,,,,,,,,,,,,,,,0.971216,,,,,,,,,,,,,4ce13493-1c6f-4a57-a1b7-30c020be02ad,195,,,"[98.3, 0.1]",3879685,4,,,,,2.7610862,,,,,"[89.3, 3.7]",,Low Pass,9.693296,,,,,Luca Cigarini,8420.0,,,,,Throw-in,1,From Throw In,Davide Brivio,31231.0,Left Back,16,Atalanta,228,['d8067e71-02c9-485f-b000-66414b92772d'],20,,,,,,,,,,,,,,,,,,,Atalanta,228,00:04:20.149,Pass,
,,,,,,,,,,,,,,,,,,0.770411,,,,,,,,,,,,,f1dc529c-4a34-4556-8149-4b3d7eeac9ef,199,,,"[87.1, 2.6]",3879685,4,,,,,-0.24497867,,Right Foot,,,"[93.1, 1.1]",,Low Pass,6.1846585,,,,,Davide Brivio,31231.0,,,,,,1,From Throw In,Luca Cigarini,8420.0,Center Defensive Midfield,16,Atalanta,228,"['4249a4aa-f198-4df1-a120-75e79113a73b', 'd6748ed5-cb5e-4f5a-a12a-1fbe14a52bbb']",21,,,,,,,,,,,,,,,,,,,Atalanta,228,00:04:21.723,Pass,True
,,,,,,,,,,,,,,,,,,0.870334,,,,,,,,,,,,,1c7c6887-710a-4c91-bd30-cefa5547bba0,202,,,"[95.0, 1.5]",3879685,4,,,,,0.075328894,,Left Foot,,,"[105.6, 2.3]",,Ground Pass,10.630146,,,,,Jasmin Kurtič,6941.0,,,,,,1,From Throw In,Davide Brivio,31231.0,Left Back,16,Atalanta,228,['03e31689-9050-496b-a9d2-d71043bf5a7f'],24,,,,,,,,,,,,,,,,,,,Atalanta,228,00:04:24.160,Pass,
,,,,,,,,,,,,,,,,,,0.76491,,,,,,,,,,,,,d6c86466-08ab-41fa-ac36-a388b572a3ea,208,,,"[120.0, 0.1]",3879685,4,,,,,2.7004132,,Right Foot,,,"[116.4, 1.8]",,Ground Pass,3.981206,,,,,Marco D''Alessandro,8184.0,,,,,Corner,1,From Corner,Alejandro Darío Gómez,7006.0,Left Wing,17,Atalanta,228,['caf4e826-b373-496d-b5ea-458f6d2a7ec7'],59,,,,,,,,,,,,,,,,,,,Atalanta,228,00:04:59.231,Pass,
,,,,,,,,,,,,,,,,,,1.819572,,,,,,,,,,,,,7b99f3d1-0fcd-4b27-b703-2debf3f43da0,211,,,"[111.3, 4.5]",3879685,5,,,,,1.4954674,071e138d-34b1-44be-be13-534d6edf9978,Right Foot,True,,"[114.1, 41.6]",,High Pass,37.20551,,,,,Alberto Grassi,6952.0,True,,,,,1,From Corner,Marco D''Alessandro,8184.0,Right Wing,17,Atalanta,228,['46406cd7-ce27-44a1-9bc2-2801caac2a0c'],1,,,,,,,,,,,,,,,,,,,Atalanta,228,00:05:01.837,Pass,
,,,,,,,,,,,,,,,,,,0.844046,,,,,,,,,,,,,fd37ba10-6d10-4534-97d1-3d7837a2f551,216,,,"[7.0, 36.1]",3879685,5,,True,,,-1.4161476,,Right Foot,,,"[11.1, 9.8]",,Ground Pass,26.617662,,,,,Armando Izzo,9940.0,,,,,Goal Kick,1,From Goal Kick,Mattia Perin,7148.0,Goalkeeper,18,Genoa,233,['8233ef20-ba46-46af-85f4-95c1f2a1ddaa'],22,,,,,,,,,,,,,,,,,,,Genoa,233,00:05:22.606,Pass,
,,,,,,,,,,,,,,,,,,0.982985,,,,,,,,,,,,,5b262e5d-0137-497f-9a72-a919f8a30700,218,,,"[28.9, 19.9]",3879685,5,,,,,0.9183,,Left Foot,,,"[37.0, 30.5]",,Ground Pass,13.34054,,,,,Tomás Eduardo Rincón Hernández,7475.0,,,,,,1,From Goal Kick,Armando Izzo,9940.0,Left Center Back,18,Genoa,233,['fd006fcf-5222-42b0-b7f5-b861c9717699'],27,,,,,,,,,,,,,,,,,,,Genoa,233,00:05:27.624,Pass,
,,,,,,,,,,,,,,,,,,0.990264,,,,,,,,,,,,,60d604d2-a4bf-4b27-8e43-4bdd083a92c1,222,,,"[43.2, 35.8]",3879685,5,,,,,0.5657015,,Right Foot,,,"[62.1, 47.8]",,Ground Pass,22.38772,,,,,Jesús Joaquín Fernández Sáez de la Torre,7022.0,,,,,,1,From Goal Kick,Tomás Eduardo Rincón Hernández,7475.0,Left Defensive Midfield,18,Genoa,233,['d4f79453-a3b2-4406-b3f9-5679f9374ad7'],31,,,,,,,,,,,,,,,,,,,Genoa,233,00:05:31.050,Pass,
,,,,,,,,,,,,,,,,,,1.029067,,,,,,,,,,,,,643c73fa-5329-4696-85cc-bb543088412a,226,,,"[58.3, 43.6]",3879685,5,,,,,-0.32994708,,Left Foot,,,"[72.9, 38.6]",,Ground Pass,15.432433,,,,,Panagiotis Tachtsidis,30772.0,,,,,,1,From Goal Kick,Jesús Joaquín Fernández Sáez de la Torre,7022.0,Right Attacking Midfield,18,Genoa,233,['d1407d9b-eb10-4ad5-9077-6f1f5e4b7043'],34,,,,,,,,,,,,,,,,,,,Genoa,233,00:05:34.954,Pass,
,,,,,,,,,,,,,,,,,,0.836513,,,,,,,,,,,,,cd78dfb2-fa7b-4b26-8dc0-f9426dd0bd5e,230,,,"[79.2, 42.8]",3879685,5,,,,,-0.25209597,,Left Foot,,,"[92.4, 39.4]",,Ground Pass,13.630847,,,,,Leonardo Pavoletti,8180.0,,,,,,1,From Goal Kick,Panagiotis Tachtsidis,30772.0,Left Attacking Midfield,18,Genoa,233,['d7cead92-6923-4376-b0d4-868e13f46ab2'],37,,,,,,,,,,,,,,,,,,,Genoa,233,00:05:37.899,Pass,
,,,,,,,,,,,,,,,,,,2.76829,,,,,,,,,,,,,965ab914-1660-41f0-b468-79ffe7222af1,247,,,"[29.8, 62.4]",3879685,6,,,,,-1.457511,,Right Foot,,,"[35.5, 12.3]",,High Pass,50.42321,,,,,Gabriel Alejandro Paletta,38237.0,,True,,,Free Kick,1,From Free Kick,Rafael Tolói,7002.0,Right Center Back,20,Atalanta,228,['7e072271-caed-4a8d-93fb-089382c6d853'],15,,,,,,,,,,,,,,,,,,,Atalanta,228,00:06:15.017,Pass,
,,,,,,,,,,,,,,,,,,0.793855,,,,,,,,,,,,,7d4f8011-7015-426b-a161-93d869ef5d83,250,,,"[57.1, 7.0]",3879685,6,,,,,0.6570749,,Left Foot,,,"[64.1, 12.4]",,Ground Pass,8.840815,,,,,Jasmin Kurtič,6941.0,,,,,,1,From Free Kick,Gabriel Alejandro Paletta,38237.0,Left Center Back,20,Atalanta,228,['a0800120-efe7-4ed4-83f4-0298d1fa565e'],22,,,,,,,,,,,,,,,,,,,Atalanta,228,00:06:22.242,Pass,
,,,,,,,,,,,,,,,,,,1.003421,,,,,,,,,,,,,7e21d1e4-3ff5-4516-b0ba-da8cf27db14e,253,,,"[62.6, 9.7]",3879685,6,,,,,-0.5380442,,Left Foot,,,"[75.0, 2.3]",,Ground Pass,14.440222,,,,,Alejandro Darío Gómez,7006.0,,,,,,1,From Free Kick,Jasmin Kurtič,6941.0,Left Center Midfield,20,Atalanta,228,"['03cbeca9-ba92-48fa-98bb-62ebebad4436', '780a4b31-4733-41eb-9c40-ab3e924d018c']",23,,,,,,,,,,,,,,,,,,,Atalanta,228,00:06:23.036,Pass,True
,,,,,,,,,,,,,,,,,,1.434175,,,,,,,,,,,,,23796450-86f0-4335-b855-fe4cc4ade043,257,,,"[68.3, 5.1]",3879685,6,,,,,3.1240506,,Right Foot,,,"[56.9, 5.3]",,Ground Pass,11.401754,,,,,Jasmin Kurtič,6941.0,,,,,,1,From Free Kick,Alejandro Darío Gómez,7006.0,Left Wing,20,Atalanta,228,"['42406e0c-16ba-4380-844c-a8caf4c5d1d1', '66c0b5be-613e-4bbd-8b68-c33379ffca54']",26,,,,,,,,,,,,,,,,,,,Atalanta,228,00:06:26.074,Pass,True
,,,,,,,,,,,,,,,,,,1.009639,,,,,,,,,,,,,4319533b-2d08-453f-9835-b882d5b2fdc9,260,,,"[56.9, 5.3]",3879685,6,,,,,-0.21005312,,Right Foot,,,"[76.6, 1.1]",,Ground Pass,20.14274,,,,,Davide Brivio,31231.0,,,,,,1,From Free Kick,Jasmin Kurtič,6941.0,Left Center Midfield,20,Atalanta,228,['7508a290-0913-42aa-8bcb-4757b0aa4ed2'],27,,,,,,,,,,,,,,,,,,,Atalanta,228,00:06:27.607,Pass,
,,,,,,,,,,,,,,,,,,1.207124,,,,,,,,,,,,,c66e19e0-b508-4fe6-ab3f-6b3c22955bc8,266,,,"[54.5, 80.0]",3879685,6,,,,,-0.7283174,,,,,"[61.9, 73.4]",,Low Pass,9.915645,,,,,Jesús Joaquín Fernández Sáez de la Torre,7022.0,,,,,Throw-in,1,From Throw In,Cristian Daniel Ansaldi,7464.0,Right Wing Back,21,Genoa,233,['b13430b4-b9a1-4d09-b4c8-c4459934575a'],37,,,,,,,,,,,,,,,,,,,Genoa,233,00:06:37.686,Pass,
,,,,,,,,,,,,,,,,,,1.566943,,,,,,,,,,,,,e8a9fd38-b00a-4563-9ec7-72a55d074ed4,268,,,"[62.4, 73.1]",3879685,6,,,,,2.5991611,,Left Foot,,,"[55.1, 77.5]",,Ground Pass,8.523497,,,,,Cristian Daniel Ansaldi,7464.0,,,,,,1,From Throw In,Jesús Joaquín Fernández Sáez de la Torre,7022.0,Right Attacking Midfield,21,Genoa,233,['b95651d8-432e-4a05-8820-55efdcc64463'],38,,,,,,,,,,,,,,,,,,,Genoa,233,00:06:38.893,Pass,
,,,,,,,,,,,,,,,,,,1.405774,,,,,,,,,,,,,d0508cc0-7db1-41ef-8bba-a5d1d44940fd,273,,,"[79.4, 78.6]",3879685,6,,,,,-1.0675654,,Right Foot,,,"[90.3, 58.8]",,Ground Pass,22.601992,,,,,Leonardo Pavoletti,8180.0,,,,,,1,From Throw In,Cristian Daniel Ansaldi,7464.0,Right Wing Back,21,Genoa,233,['41d51433-b003-479f-8516-871fccdfb099'],44,,,,,,,,,,,,,,,,,,,Genoa,233,00:06:44.993,Pass,
,,,,,,,,,,,,,,,,,,0.725379,,,,,,,,,,,,,dee031d6-e28f-4ec3-b749-c77340df435b,277,,,"[91.8, 60.2]",3879685,6,,,,,2.7728968,,Right Foot,,,"[83.0, 63.6]",,Ground Pass,9.433981,,,,,Jesús Joaquín Fernández Sáez de la Torre,7022.0,,,,,,1,From Throw In,Leonardo Pavoletti,8180.0,Center Forward,21,Genoa,233,"['407c0e19-8013-4307-a81d-c4015819cbf9', '4c7dbb2a-c2e8-440c-afea-9cfd1cc63524']",46,,,,,,,,,,,,,,,,,,,Genoa,233,00:06:46.910,Pass,True
,,,,,,,,,,,,,,,,,,1.912611,,,,,,,,,,,,,b801bdb2-bef0-427d-bb5b-ba7d6c1119e4,283,,,"[88.7, 56.4]",3879685,6,,,,,-1.328172,,Left Foot,,,"[98.6, 16.4]",,Low Pass,41.206917,,,,,Diego Sebastián Laxalt Suárez,5717.0,,True,,,,1,From Throw In,Jesús Joaquín Fernández Sáez de la Torre,7022.0,Right Attacking Midfield,21,Genoa,233,['c02afd01-7132-4140-b787-2360cf59e735'],51,,,,,,,,,,,,,,,,,,,Genoa,233,00:06:51.656,Pass,
,,,,,,,,,,,,,,,,,,0.089216,,,,,,,,,,,,,87ff7a99-003d-4438-870c-5c46634de243,286,,,"[115.1, 12.5]",3879685,6,,,,,1.6475682,,Left Foot,,,"[114.8, 16.4]",,Low Pass,3.9115214,,,Incomplete,,,,,,,,,1,From Throw In,Diego Sebastián Laxalt Suárez,5717.0,Left Wing Back,21,Genoa,233,['65a4bfd0-ef09-4594-b266-b62b121db064'],57,,,,,,,,,,,,,,,,,,,Genoa,233,00:06:57.114,Pass,
,,,,,,,,,,,,,,,,,,1.20268,,,,,,,,,,,,,8f7a9217-3f21-4f02-a860-c1f6b0698565,288,,,"[120.0, 0.1]",3879685,7,,,,,1.7842143,8de3279f-c1fe-4176-a936-f623bdfe4c24,Left Foot,,,"[113.0, 32.4]",,Low Pass,33.049812,,,,True,Panagiotis Tachtsidis,30772.0,True,,Outswinging,,Corner,1,From Corner,Jesús Joaquín Fernández Sáez de la Torre,7022.0,Right Attacking Midfield,22,Genoa,233,['5481318d-20e3-4a7c-bbc9-d2993c7d4f58'],25,,,,,,,,,,,,,,,,,,,Genoa,233,00:07:25.379,Pass,
,,,,,,,,,,,,,,,,,,1.282009,,,,,,,,,,,,,81d20c61-e7f4-45b7-974b-3d09c799b727,297,,,"[104.1, 18.0]",3879685,7,,,,,-1.5102643,,Right Foot,,,"[104.9, 4.8]",,Ground Pass,13.22422,,,,,Jesús Joaquín Fernández Sáez de la Torre,7022.0,,,,,,1,From Corner,Tomás Eduardo Rincón Hernández,7475.0,Left Defensive Midfield,22,Genoa,233,"['8b9a843b-8753-46c5-9dac-7ccfe94ea9af', 'e1b801d5-9efd-4185-b8e1-9ffe3a965d79']",33,,,,,,,,,,,,,,,,,,,Genoa,233,00:07:33.609,Pass,True
,,,,,,,,,,,,,,,,,,2.02311,,,,,,,,,,,,,0731c3c0-f2d7-447a-a1ea-073bb2165bdd,303,,,"[120.0, 0.1]",3879685,7,,,,,1.7465538,,Left Foot,,,"[111.6, 47.4]",,High Pass,48.04009,,,Incomplete,True,Luca Rigoni,7461.0,,True,Outswinging,,Corner,1,From Corner,Jesús Joaquín Fernández Sáez de la Torre,7022.0,Right Attacking Midfield,23,Genoa,233,"['64b13366-0dba-40a2-a984-2e75e830b026', 'cd0e4ea7-3e66-4bcc-a8f2-571a8c491922']",50,,,,,,,,,,,,,,,,,,,Genoa,233,00:07:50.946,Pass,
,,,,,,,,,,,,,,,,,,2.057554,,,,,,,,,,,,,76f6685e-a892-432f-bd88-20363bd37e0b,307,,,"[92.1, 47.7]",3879685,7,,,,,1.706324,,Head,,,"[90.3, 60.9]",,Low Pass,13.322162,,,,,Cristian Daniel Ansaldi,7464.0,,,,,Recovery,1,From Corner,Tomás Eduardo Rincón Hernández,7475.0,Left Defensive Midfield,23,Genoa,233,['6642969e-6649-455c-a4b9-987e0a7081c1'],55,,,,,,,,,,,,,,,,,,,Genoa,233,00:07:55.457,Pass,
,,,,,,,,,,,,,,,,,,2.754799,,,,,,,,,,,,,dbf15e07-17de-4cd7-bf4d-44c023cfd923,310,,,"[98.4, 76.1]",3879685,8,,,,,-1.1615504,,Left Foot,True,,"[120.0, 26.3]",,High Pass,54.282593,,,Out,,,,,True,,,,1,From Corner,Cristian Daniel Ansaldi,7464.0,Right Wing Back,23,Genoa,233,,1,,,,,,,,,,,,,,,,,,,Genoa,233,00:08:01.394,Pass,
,,,,,,,,,,,,,,,,,,2.826405,,,,,,,,,,,,,53eed54d-ef5c-4d18-8288-de36afc9d2be,311,,,"[6.0, 44.0]",3879685,8,,True,,,-1.0084604,,Right Foot,,,"[30.2, 5.6]",,High Pass,45.389427,,,,,Davide Brivio,31231.0,,,,,Goal Kick,1,From Goal Kick,Marco Sportiello,7157.0,Goalkeeper,24,Atalanta,228,['9ec1d0a6-6b77-4fbe-a400-f011f207f110'],13,,,,,,,,,,,,,,,,,,,Atalanta,228,00:08:13.771,Pass,
,,,,,,,,,,,,,,,,,,1.445045,,,,,,,,,,,,,3fb234a2-455e-44e1-84d9-e0933d346a88,313,,,"[44.2, 9.7]",3879685,8,,,,,0.65773803,,Left Foot,,,"[63.1, 24.3]",,Ground Pass,23.88242,,,,,Alejandro Darío Gómez,7006.0,,,,,,1,From Goal Kick,Davide Brivio,31231.0,Left Back,24,Atalanta,228,['935b2c65-d9c3-4acf-9086-96b7e002657f'],20,,,,,,,,,,,,,,,,,,,Atalanta,228,00:08:20.946,Pass,
,,,,,,,,,,,,,,,,,,1.463059,,,,,,,,,,,,,4dc57a41-5bc6-4548-a0d7-ade8f7a09c9e,320,,,"[87.1, 20.3]",3879685,8,,,,,-1.0111645,,Left Foot,,,"[98.0, 2.9]",,Ground Pass,20.53217,,,,,Jasmin Kurtič,6941.0,,,,,,1,From Goal Kick,Alejandro Darío Gómez,7006.0,Left Wing,24,Atalanta,228,['0b0b5693-b817-4c9f-a4b4-f8c1f7a9279b'],27,,,,,,,,,,,,,,,,,,,Atalanta,228,00:08:27.140,Pass,
