50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.910289,,,,,,,,,,,,,,7d537ab2-10d8-4e13-8165-ccec17895296,1956,,"[37.4, 75.5]",3879822,50,,,,,-0.24781151,,Right Foot,,,"[87.2, 62.9]",High Pass,,51.36925,,Incomplete,,Riccardo Meggiorini,11643.0,,,,,,,2,Regular Play,Alessandro Gamberini,7052.0,Right Center Back,115,Chievo,231,"['4955eb03-cc9b-45b0-b50b-017316f7a0e8', '81c51924-761e-4d23-8548-b7967e398cac']",56,,,,,,,,,,,,,,,,,Chievo,231,00:05:56.310,Pass,
,,,,,,,,,,,,,,,,,2.701703,,,,,,,,,,,,,,81c51924-761e-4d23-8548-b7967e398cac,1958,,"[32.9, 17.2]",3879822,50,,,,True,0.10626486,,,,,"[55.4, 19.6]",High Pass,,22.627638,,Incomplete,,Cyril Théréau,8272.0,,,,,,Recovery,2,Regular Play,Zdravko Kuzmanović,6577.0,Center Defensive Midfield,115,Chievo,231,"['7d537ab2-10d8-4e13-8165-ccec17895296', 'a066d440-f119-4eac-b48b-9bd16740fb5b', 'e41ec9fe-74a0-4727-ad55-222bd323ca5d', 'f3e67f6f-f971-471b-8219-305af08f1386']",59,,,,,,,,,,,,,,,,,Udinese,230,00:05:59.220,Pass,True
,,,,,,,,,,,,,,,,,1.849695,,,,,,,,,,,,,,db9642d1-2adf-45b0-85d1-b9b9d07503d3,1963,,"[65.6, 60.6]",3879822,51,,,,,1.3534269,,Right Foot,,,"[69.2, 76.9]",Ground Pass,,16.692812,,,,Fabrizio Cacciatore,7050.0,,,,,,,2,Regular Play,Ivan Radovanović,7042.0,Center Defensive Midfield,115,Chievo,231,['9cabe576-e60b-4eb0-a23c-5a1b544f24b8'],2,,,,,,,,,,,,,,,,,Chievo,231,00:06:02.783,Pass,
,,,,,,,,,,,,,,,,,1.47459,,,,,,,,,,,,,,af2ee823-b3a5-4c64-a86f-866aacac0074,1966,,"[69.2, 76.9]",3879822,51,,,,,-1.1836762,,Right Foot,,,"[79.8, 50.9]",Ground Pass,,28.07775,,,,Valter Birsa,7045.0,,,,,,,2,Regular Play,Fabrizio Cacciatore,7050.0,Right Back,115,Chievo,231,['9044cec9-58c2-488e-936a-45fd8332f839'],5,,,,,,,,,,,,,,,,,Chievo,231,00:06:05.521,Pass,
,,,,,,,,,,,,,,,,,1.688109,,,,,,,,,,,,,,f5fc240d-800e-46b4-a86f-550be96719fc,1970,,"[77.3, 52.3]",3879822,51,,,,,-0.7534941,,Right Foot,,,"[87.0, 43.2]",Ground Pass,,13.300376,,Incomplete,,Fabrizio Cacciatore,7050.0,,,,,,,2,Regular Play,Valter Birsa,7045.0,Center Attacking Midfield,115,Chievo,231,"['33caa064-aeaf-4d9c-9261-5434314022dd', '7ed4c095-8b00-49c4-acc4-a2590ab30725', 'a7fc483a-bd40-4633-8983-4e9e3b09d164']",7,,,,,,,,,,,,,,,,,Chievo,231,00:06:07.075,Pass,True
,,,,,,,,,,,,,,,,,1.379679,,,,,,,,,,,,,,33caa064-aeaf-4d9c-9261-5434314022dd,1972,,"[33.1, 36.9]",3879822,51,,,,,0.4214192,,Right Foot,,,"[41.8, 40.8]",Ground Pass,,9.534149,,,,Bruno Miguel Borges Fernandes,5204.0,,,,,,Recovery,2,Regular Play,Molla Wagué,3577.0,Right Center Back,116,Udinese,230,"['7a83f9bd-e0cd-4e73-be20-01414f744e79', 'f5fc240d-800e-46b4-a86f-550be96719fc']",8,,,,,,,,,,,,,,,,,Udinese,230,00:06:08.763,Pass,
,,,,,,,,,,,,,,,,,1.799104,,,,,,,,,,,,,,322de0ae-9632-4f6a-8fb7-226246c8f8d7,1975,,"[42.8, 40.3]",3879822,51,,,,,1.9032227,,Right Foot,,,"[37.0, 57.1]",Ground Pass,,17.773014,,,,Silvan Widmer,7796.0,,,,,,,2,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Right Center Midfield,116,Udinese,230,['6a2e5cad-9b94-4a8f-a5e2-2e2b1b9bad65'],10,,,,,,,,,,,,,,,,,Udinese,230,00:06:10.143,Pass,
,,,,,,,,,,,,,,,,,0.135315,,,,,,,,,,,,,,0c15984c-1bf1-4477-8749-2607c1163e96,1978,,"[42.6, 51.8]",3879822,51,,,,,-0.42826414,,Right Foot,,,"[47.2, 49.7]",Low Pass,,5.056679,,Incomplete,,,,,,,,,,2,Regular Play,Silvan Widmer,7796.0,Right Wing Back,116,Udinese,230,['3d06ec97-141c-4617-ba61-b6b688ca5a1a'],16,,,,,,,,,,,,,,,,,Udinese,230,00:06:16.328,Pass,
,,,,,,,,,,,,,,,,,1.452239,,,,,,,,,,,,,,cc57cd3b-ac06-4488-be2b-26ddb6f71aab,1980,,"[38.0, 80.0]",3879822,51,,,,,-0.43501583,,,,,"[55.0, 72.1]",High Pass,,18.745934,,,,Cyril Théréau,8272.0,,,,,,Throw-in,2,From Throw In,Silvan Widmer,7796.0,Right Wing Back,117,Udinese,230,['e6a013e4-0cda-4dfa-8a46-93f050c2b851'],37,,,,,,,,,,,,,,,,,Udinese,230,00:06:37.073,Pass,
,,,,,,,,,,,,,,,,,0.902435,,,,,,,,,,,,,,6494430f-5eb4-49b0-a4b2-ff759ef987f9,1986,,"[53.2, 80.0]",3879822,51,,,,,-0.64651316,,,,,"[74.4, 64.0]",High Pass,,26.56012,,Incomplete,,Duván Esteban Zapata Banguera,7017.0,,,,,,Throw-in,2,From Throw In,Silvan Widmer,7796.0,Right Wing Back,118,Udinese,230,"['b66fbc97-7407-480f-bc29-b5531e1fafcb', 'fe54c35e-29ae-4520-a164-abf2406bc0da']",45,,,,,,,,,,,,,,,,,Udinese,230,00:06:45.834,Pass,
,,,,,,,,,,,,,,,,,1.01376,,,,,,,,,,,,,,b66fbc97-7407-480f-bc29-b5531e1fafcb,1988,,"[45.7, 16.1]",3879822,51,,,,,0.5008206,,Head,,,"[55.2, 21.3]",Low Pass,,10.83005,,,,Ivan Radovanović,7042.0,,,,,,Recovery,2,Regular Play,Massimo Gobbi,8645.0,Left Back,119,Chievo,231,"['6494430f-5eb4-49b0-a4b2-ff759ef987f9', 'ccd11606-0d58-429f-8a91-558ef98a092c']",46,,,,,,,,,,,,,,,,,Chievo,231,00:06:46.736,Pass,
,,,,,,,,,,,,,,,,,3.819423,,,,,,,,,,,,,,f1afbab5-008e-4aab-b87d-5a55c3ad972b,1992,,"[52.0, 22.0]",3879822,51,,,,,2.715742,,Right Foot,,,"[13.2, 39.6]",Ground Pass,,42.605164,,,,Albano Benjamín Bizzarri,7803.0,,,,,,,2,Regular Play,Ivan Radovanović,7042.0,Center Defensive Midfield,119,Chievo,231,"['3afd654d-9fc4-4970-b312-affaf39c9dac', '7afb2deb-cc11-4f06-a91f-420df32d8db0']",48,,,,,,,,,,,,,,,,,Chievo,231,00:06:48.159,Pass,True
,,,,,,,,,,,,,,,,,1.909383,,,,,,,,,,,,,,a0bdb6fc-a0fa-4a34-b1ac-63d71e9a3590,1995,,"[14.2, 41.0]",3879822,51,,,,,1.1071488,,Right Foot,,,"[24.3, 61.2]",Ground Pass,,22.584286,,,,Fabrizio Cacciatore,7050.0,,,,,,,2,Regular Play,Albano Benjamín Bizzarri,7803.0,Goalkeeper,119,Chievo,231,['d610393b-34d2-4ab1-aec9-e77b673c2998'],52,,,,,,,,,,,,,,,,,Chievo,231,00:06:52.058,Pass,
,,,,,,,,,,,,,,,,,1.457409,,,,,,,,,,,,,,62269080-2583-4901-a896-e33b609da3c0,1998,,"[27.0, 62.4]",3879822,51,,,,,-1.3489016,,Right Foot,,,"[30.7, 46.0]",Ground Pass,,16.812199,,,,Alessandro Gamberini,7052.0,,,,,,,2,Regular Play,Fabrizio Cacciatore,7050.0,Right Back,119,Chievo,231,['0d9d53f9-ab63-4375-a14f-fd1e0337c87f'],55,,,,,,,,,,,,,,,,,Chievo,231,00:06:55.581,Pass,
,,,,,,,,,,,,,,,,,2.008328,,,,,,,,,,,,,,58ea85ce-db58-4cba-a06f-232d796a46e9,2001,,"[37.9, 41.9]",3879822,51,,,,,-1.1458994,,Right Foot,,,"[51.7, 11.4]",Ground Pass,,33.476707,,,,Massimo Gobbi,8645.0,,,,,,,2,Regular Play,Alessandro Gamberini,7052.0,Right Center Back,119,Chievo,231,['5e6529e3-303e-4f9d-a6ab-de97f5852cfd'],59,,,,,,,,,,,,,,,,,Chievo,231,00:06:59.715,Pass,
,,,,,,,,,,,,,,,,,2.575749,,,,,,,,,,,,,,2db86288-1602-4f7f-9555-e044f9dc8896,2004,,"[69.7, 6.2]",3879822,52,,,,,0.72645533,,Left Foot,,,"[102.9, 35.7]",High Pass,,44.412724,,Incomplete,,Lucas Nahuel Castro,7049.0,,,,,,,2,Regular Play,Massimo Gobbi,8645.0,Left Back,119,Chievo,231,"['37494c09-1e26-4096-8563-1923f6946918', 'a00714d7-05d0-4460-91a4-1ce5a1bf0fb1']",6,,,,,,,,,,,,,,,,,Chievo,231,00:07:06.752,Pass,
,,,,,,,,,,,,,,,,,1.477721,,,,,,,,,,,,,,37494c09-1e26-4096-8563-1923f6946918,2006,,"[17.2, 44.4]",3879822,52,,,,,0.367723,,Head,,,"[29.4, 49.1]",High Pass,,13.07402,,,,Zdravko Kuzmanović,6577.0,,,,,,Recovery,2,Regular Play,Felipe Dias da Silva dal Belo,6938.0,Left Center Back,119,Chievo,231,"['2db86288-1602-4f7f-9555-e044f9dc8896', '86eac8e5-1275-449b-bfa3-ad6b7608eeac']",9,,,,,,,,,,,,,,,,,Udinese,230,00:07:09.328,Pass,
,,,,,,,,,,,,,,,,,1.093262,,,,,,,,,,,,,,aebff690-9b6e-4540-ae57-f24de5b3531d,2017,,"[30.3, 52.0]",3879822,52,,,,,-0.38352752,,Right Foot,,,"[53.1, 42.8]",Ground Pass,,24.586176,,,,Cyril Théréau,8272.0,,,,,,,2,Regular Play,Zdravko Kuzmanović,6577.0,Center Defensive Midfield,120,Udinese,230,['37905dcd-5c34-4607-8779-287aae2f1f6f'],18,,,,,,,,,,,,,,,,,Udinese,230,00:07:18.376,Pass,
,,,,,,,,,,,,,,,,,1.335777,,,,,,,,,,,,,,7d353bd4-2c27-4a94-8668-06c21e564de4,2019,,"[52.7, 42.8]",3879822,52,,,,,-2.0768714,,Right Foot,,,"[48.1, 34.5]",Ground Pass,,9.489468,,,,Emil Hallfreðsson,5512.0,,,,,,,2,Regular Play,Cyril Théréau,8272.0,Left Center Forward,120,Udinese,230,['6ba7ad15-62a6-45da-b81c-8fc0907ef42a'],19,,,,,,,,,,,,,,,,,Udinese,230,00:07:19.470,Pass,
,,,,,,,,,,,,,,,,,1.328858,,,,,,,,,,,,,,876fff33-a104-4ff2-8284-ff8d4b08aee4,2022,,"[80.4, 11.3]",3879822,52,,,,,-0.5880026,,Left Foot,,,"[93.0, 2.9]",Ground Pass,,15.143315,,,,Cyril Théréau,8272.0,,,,,,,2,Regular Play,Emil Hallfreðsson,5512.0,Left Center Midfield,120,Udinese,230,['a7a42c94-32e1-4041-9199-c57a44ca6336'],26,,,,,,,,,,,,,,,,,Udinese,230,00:07:26.366,Pass,
,,,,,,,,,,,,,,,,,0.877242,,,,,,,,,,,,,,c3ed4b7c-4655-4ab8-928b-a5155aff6759,2025,,"[113.3, 13.8]",3879822,52,,,,,1.6609468,,Left Foot,True,,"[111.7, 31.5]",High Pass,,17.77217,,Incomplete,,Duván Esteban Zapata Banguera,7017.0,,,,,,,2,Regular Play,Cyril Théréau,8272.0,Left Center Forward,120,Udinese,230,"['1c86ea57-229b-49e0-9ab8-4c3abef1c724', '5b84f694-25b2-496e-ad94-4e51ed33625f']",31,,,,,,,,,,,,,,,,,Udinese,230,00:07:31.788,Pass,
,,,,,,,,,,,,,,,,,1.746805,,,,,,,,,,,,,,5f6089a6-9392-4d92-9583-89e319582dc2,2030,,"[67.2, 10.8]",3879822,52,,,,,0.5191461,,Left Foot,,,"[83.3, 20.0]",High Pass,,18.543192,,Incomplete,,Bruno Miguel Borges Fernandes,5204.0,,,,,,Recovery,2,Regular Play,Felipe Dias da Silva dal Belo,6938.0,Left Center Back,120,Udinese,230,"['1278d834-b3ea-4730-9452-8140ec7f8e8a', 'b0b568a3-95e0-48fa-83d5-7c45b73f7ce5']",37,,,,,,,,,,,,,,,,,Udinese,230,00:07:37.140,Pass,
,,,,,,,,,,,,,,,,,1.67629,,,,,,,,,,,,,,8620202d-6338-4907-8d45-27b5b7e1a04c,2034,,"[39.0, 58.9]",3879822,52,,,,,0.8812078,,Left Foot,,,"[56.4, 80.0]",High Pass,,27.349041,,Out,,Riccardo Meggiorini,11643.0,,,,,,,2,Regular Play,Valter Birsa,7045.0,Center Attacking Midfield,120,Udinese,230,['50d4c995-4618-4da8-bbff-905896ec2daf'],39,,,,,,,,,,,,,,,,,Chievo,231,00:07:39.381,Pass,
,,,,,,,,,,,,,,,,,1.859823,,,,,,,,,,,,,,9aafbe7d-2b8b-473b-a3f1-6983ef6c2808,2036,,"[57.1, 0.1]",3879822,52,,,,,2.1490192,,,,,"[50.9, 9.6]",Low Pass,,11.344161,,,,Zdravko Kuzmanović,6577.0,,,,,,Throw-in,2,From Throw In,Giovanni Pasquale,386656.0,Left Wing Back,121,Udinese,230,['aebd767a-d9ad-49f2-b5e4-b33c3f4a8ab1'],46,,,,,,,,,,,,,,,,,Udinese,230,00:07:46.129,Pass,
,,,,,,,,,,,,,,,,,1.32394,,,,,,,,,,,,,,67feaa5c-cef9-4ae8-96a3-5f49c4cc7b0e,2039,,"[52.5, 13.8]",3879822,52,,,,,1.0596638,,Right Foot,,,"[63.1, 32.7]",Ground Pass,,21.669563,,,,Bruno Miguel Borges Fernandes,5204.0,,,,,,,2,From Throw In,Zdravko Kuzmanović,6577.0,Center Defensive Midfield,121,Udinese,230,['bf10fd19-2266-485c-bf80-c1159ae0a6e6'],49,,,,,,,,,,,,,,,,,Udinese,230,00:07:49.731,Pass,
,,,,,,,,,,,,,,,,,3.339372,,,,,,,,,,,,,,c65dc824-89d1-4cec-9ba6-12e92ebcd320,2041,,"[65.8, 33.2]",3879822,52,,,,,-3.048489,,Right Foot,,,"[32.6, 30.1]",High Pass,,33.344414,,,,Danilo Larangeira,7799.0,,,,,,,2,From Throw In,Bruno Miguel Borges Fernandes,5204.0,Right Center Midfield,121,Udinese,230,['53112fbc-ae12-4bd2-b050-248f1e943a19'],51,,,,,,,,,,,,,,,,,Udinese,230,00:07:51.055,Pass,
,,,,,,,,,,,,,,,,,3.266122,,,,,,,,,,,,,,206051f7-1196-4d0c-b2ba-a2db86c1d12c,2044,,"[34.9, 32.9]",3879822,52,,,,,0.6317247,,Right Foot,,,"[81.5, 67.0]",High Pass,,57.744003,,,,Silvan Widmer,7796.0,,,,,,,2,From Throw In,Danilo Larangeira,7799.0,Center Back,121,Udinese,230,['36229f33-134f-46d1-ae4b-16f559599d29'],57,,,,,,,,,,,,,,,,,Udinese,230,00:07:57.202,Pass,
,,,,,,,,,,,,,,,,,1.220948,,,,,,,,,,,,,,bb21b258-21c1-4a52-87e5-769712d75966,2047,,"[81.7, 68.6]",3879822,53,,,,True,0.73230803,,,,,"[92.6, 78.4]",High Pass,,14.657763,,Out,,Cyril Théréau,8272.0,,,,,,,2,From Throw In,Silvan Widmer,7796.0,Right Wing Back,121,Udinese,230,"['9baf5e14-f880-47a3-9e0b-a37da4a42b23', 'bdeeee9a-7e63-433c-9d59-e5aff7e2f35d']",0,,,,,,,,,,,,,,,,,Udinese,230,00:08:00.468,Pass,True
,,,,,,,,,,,,,,,,,1.077214,,,,,,,,,,,,,,ab9e4d98-7296-44ca-abe0-7d5b77220278,2049,,"[34.5, 0.1]",3879822,53,,,,,1.5594332,,,,,"[34.7, 17.7]",Low Pass,,17.601137,,,,Ivan Radovanović,7042.0,,,,,,Throw-in,2,From Throw In,Massimo Gobbi,8645.0,Left Back,122,Chievo,231,['cd91b2b9-796d-401b-b088-7e897fc63ddf'],7,,,,,,,,,,,,,,,,,Chievo,231,00:08:07.679,Pass,
,,,,,,,,,,,,,,,,,0.725831,,,,,,,,,,,,,,c6854d3c-3965-4f47-9d60-9b5ec5ae3269,2052,,"[34.7, 16.0]",3879822,53,,,,,-1.7719232,,Right Foot,,,"[32.6, 5.7]",Ground Pass,,10.511898,,,,Massimo Gobbi,8645.0,,,,,,,2,From Throw In,Ivan Radovanović,7042.0,Center Defensive Midfield,122,Chievo,231,['a6865d5d-19a3-4dee-b86e-2bc75387d609'],9,,,,,,,,,,,,,,,,,Chievo,231,00:08:09.931,Pass,
,,,,,,,,,,,,,,,,,1.317708,,,,,,,,,,,,,,816aa8be-f784-46a6-b517-95af43e60a12,2056,,"[32.1, 6.1]",3879822,53,,,,,0.39479113,,Left Foot,,,"[54.9, 15.6]",Ground Pass,,24.7,,,,Valter Birsa,7045.0,,,,,,,2,From Throw In,Massimo Gobbi,8645.0,Left Back,122,Chievo,231,"['bb8a0e8b-f1ce-48dc-af34-20d2bb70930d', 'fe926349-3c95-46dc-9534-318a16b7b799']",10,,,,,,,,,,,,,,,,,Chievo,231,00:08:10.697,Pass,True
,,,,,,,,,,,,,,,,,1.160698,,,,,,,,,,,,,,4cfe5f0f-3360-4980-882e-aba431044fd7,2059,,"[55.9, 17.2]",3879822,53,,,,,-2.1862519,,Left Foot,,,"[48.9, 7.3]",Ground Pass,,12.124768,,,,Perparim Hetemaj,7046.0,,,,,,,2,From Throw In,Valter Birsa,7045.0,Center Attacking Midfield,122,Chievo,231,['acd0fe29-a604-47a2-a931-5dba6e4a1674'],12,,,,,,,,,,,,,,,,,Chievo,231,00:08:12.067,Pass,
,,,,,,,,,,,,,,,,,0.798589,,,,,,,,,,,,,,e6280b13-a5d6-4708-8bfb-bdb7fc543330,2066,,"[64.9, 68.2]",3879822,53,,,,,2.812543,,Right Foot,,,"[60.8, 69.6]",Ground Pass,,4.3324356,,,,Bruno Miguel Borges Fernandes,5204.0,,,,,,Recovery,2,Regular Play,Silvan Widmer,7796.0,Right Wing Back,123,Udinese,230,"['361c22e5-5124-4620-b26b-342b227a756b', '6767aff0-f9a7-4fc0-932b-5d8690710d6d']",15,,,,,,,,,,,,,,,,,Udinese,230,00:08:15.773,Pass,True
,,,,,,,,,,,,,,,,,1.119169,,,,,,,,,,,,,,d039386a-e664-4c4a-a497-25eba16d8fbf,2071,,"[56.1, 80.0]",3879822,53,,,,,-0.9958284,,,,,"[64.2, 67.5]",Low Pass,,14.894965,,,,Bruno Miguel Borges Fernandes,5204.0,,,,,,Throw-in,2,From Throw In,Silvan Widmer,7796.0,Right Wing Back,124,Udinese,230,['a46936d6-0226-46a4-a02d-16ae54865bcf'],26,,,,,,,,,,,,,,,,,Udinese,230,00:08:26.157,Pass,
,,,,,,,,,,,,,,,,,0.753992,,,,,,,,,,,,,,0f91f124-efda-45f2-9eab-e94dd0140894,2074,,"[63.5, 69.8]",3879822,53,,,,,2.0458071,,Right Foot,,,"[61.7, 73.3]",Low Pass,,3.9357338,,,,Silvan Widmer,7796.0,,,,,,,2,From Throw In,Bruno Miguel Borges Fernandes,5204.0,Right Center Midfield,124,Udinese,230,"['4f52f292-e139-49f8-81e6-50dfe301d7b1', '84e0ac48-4f18-4edd-b250-9afe3256c1ab']",27,,,,,,,,,,,,,,,,,Udinese,230,00:08:27.276,Pass,True
,,,,,,,,,,,,,,,,,2.009153,,,,,,,,,,,,,,41094f9c-1c56-40ee-9873-6afe8b95be1b,2076,,"[61.4, 74.4]",3879822,53,,,,,-0.43958223,,Right Foot,,,"[79.9, 65.7]",High Pass,,20.44358,,,,Cyril Théréau,8272.0,,,,,,,2,From Throw In,Silvan Widmer,7796.0,Right Wing Back,124,Udinese,230,['0939e932-29bc-4792-8263-141def92134a'],28,,,,,,,,,,,,,,,,,Udinese,230,00:08:28.030,Pass,
,,,,,,,,,,,,,,,,,1.211781,,,,,,,,,,,,,,bbd2552b-e52f-4126-869c-d60d9751c782,2078,,"[80.8, 65.7]",3879822,53,,,,True,-0.6049024,,,,,"[88.9, 60.1]",Low Pass,,9.847335,,Incomplete,,Duván Esteban Zapata Banguera,7017.0,,,,,,,2,From Throw In,Cyril Théréau,8272.0,Left Center Forward,124,Udinese,230,"['96588b35-665c-4975-b516-5600a3692ec1', 'e8631fbc-f175-4cb2-845f-fe9debe8ae1a', 'fc46317d-c8b6-4d79-ba88-65198455e8ac']",30,,,,,,,,,,,,,,,,,Udinese,230,00:08:30.039,Pass,True
,,,,,,,,,,,,,,,,,2.555035,,,,,,,,,,,,,,fc46317d-c8b6-4d79-ba88-65198455e8ac,2081,,"[31.2, 20.0]",3879822,53,,,,,0.6248862,,Left Foot,,,"[43.4, 28.8]",High Pass,,15.042606,,Unknown,,Lucas Nahuel Castro,7049.0,,,,,,Interception,2,From Throw In,Boštjan Cesar,8877.0,Left Center Back,124,Udinese,230,"['a851828b-0425-4b6a-a8c6-c72de10df1a3', 'bbd2552b-e52f-4126-869c-d60d9751c782']",31,,,,,,,,,,,,,,,,,Chievo,231,00:08:31.251,Pass,
,,,,,,,,,,,,,,,,,1.286007,,,,,,,,,,,,,,7b811ac4-592b-40b0-b43d-15f428b7a6c9,2087,,"[40.7, 27.6]",3879822,54,,True,,,-0.66562414,,Right Foot,,,"[66.3, 7.5]",Ground Pass,,32.547966,,,,Massimo Gobbi,8645.0,,,,,,Free Kick,2,From Free Kick,Boštjan Cesar,8877.0,Left Center Back,125,Chievo,231,['a10a9fe4-7d41-4dc9-a9fa-79a860c7ab1f'],1,,,,,,,,,,,,,,,,,Chievo,231,00:09:01.092,Pass,
,,,,,,,,,,,,,,,,,1.659649,,,,,,,,,,,,,,a5674d94-5c58-4e51-9962-d3ee8b329e81,2089,,"[72.9, 7.5]",3879822,54,,,,,0.52758473,,Left Foot,,,"[98.3, 22.3]",Ground Pass,,29.397278,,,,Roberto Inglese,7043.0,,,,,,,2,From Free Kick,Massimo Gobbi,8645.0,Left Back,125,Chievo,231,['c1904757-7f9b-4145-9c03-4dd698056c9c'],4,,,,,,,,,,,,,,,,,Chievo,231,00:09:04.904,Pass,
,,,,,,,,,,,,,,,,,0.764992,,,,,,,,,,,,,,f1614692-9e6e-46d2-b016-a515031f6101,2093,,"[96.4, 12.8]",3879822,54,,,,,-1.3935709,,Left Foot,,,"[97.6, 6.1]",Ground Pass,,6.8066144,,,,Massimo Gobbi,8645.0,,,,,,,2,From Free Kick,Roberto Inglese,7043.0,Left Center Forward,125,Chievo,231,['c9737484-6d0d-4fcf-a54a-1b0404dc7cdb'],8,,,,,,,,,,,,,,,,,Chievo,231,00:09:08.514,Pass,
,,,,,,,,,,,,,,,,,2.64222,,,,,,,,,,,,,,15f3b63d-b7a4-490d-8b42-fa1b5dd8b6a3,2096,,"[107.0, 6.2]",3879822,54,,,,,1.5323538,,Left Foot,True,,"[108.4, 42.6]",High Pass,,36.426914,,Incomplete,,Riccardo Meggiorini,11643.0,,,,,,,2,From Free Kick,Massimo Gobbi,8645.0,Left Back,125,Chievo,231,"['1ef29e99-0ae3-45a2-8d2b-4e62e22598f1', 'd03da24d-e48c-468b-bb43-e72ef3c5f469']",10,,,,,,,,,,,,,,,,,Chievo,231,00:09:10.124,Pass,
,,,,,,,,,,,,,,,,,4.125643,,,,,,,,,,,,,,a14951ee-a19d-4d71-943c-4e7c2b20d12a,2101,,"[21.4, 4.6]",3879822,54,,,,,0.050237026,,Left Foot,,,"[75.1, 7.3]",High Pass,,53.767834,,Incomplete,,Duván Esteban Zapata Banguera,7017.0,,,,,,,2,From Free Kick,Giovanni Pasquale,386656.0,Left Wing Back,125,Chievo,231,"['1b1365b8-658a-41f0-a6a3-889ff25a6f1b', 'c10807e3-cded-42ef-8a4c-87069ad4ec32']",18,,,,,,,,,,,,,,,,,Udinese,230,00:09:18.336,Pass,
,,,,,,,,,,,,,,,,,2.072542,,,,,,,,,,,,,,1b1365b8-658a-41f0-a6a3-889ff25a6f1b,2104,,"[45.0, 72.8]",3879822,54,,,,True,0.52728707,,,,,"[52.9, 77.4]",High Pass,,9.141663,,,,Fabrizio Cacciatore,7050.0,,,,,,Recovery,2,From Free Kick,Alessandro Gamberini,7052.0,Right Center Back,125,Chievo,231,"['685f6c1d-9ae2-407c-99cb-db04a6542371', 'a14951ee-a19d-4d71-943c-4e7c2b20d12a', 'ec0dea67-7dcd-494c-ac78-cf1bcf382e03']",22,,,,,,,,,,,,,,,,,Chievo,231,00:09:22.462,Pass,True
,,,,,,,,,,,,,,,,,0.891352,,,,,,,,,,,,,,ac69153c-15c8-4126-b972-634a706d4949,2107,,"[52.6, 76.9]",3879822,54,,,,,-1.8263454,,Right Foot,,,"[49.7, 65.8]",Low Pass,,11.472576,,,,Ivan Radovanović,7042.0,,,,,,,2,From Free Kick,Fabrizio Cacciatore,7050.0,Right Back,125,Chievo,231,['8ed8f0df-8cbb-4b71-b246-78e8a8d26166'],25,,,,,,,,,,,,,,,,,Chievo,231,00:09:25.552,Pass,
,,,,,,,,,,,,,,,,,1.585771,,,,,,,,,,,,,,c13f2487-70e5-4d52-9e33-22d656dc4283,2110,,"[61.2, 65.1]",3879822,54,,,,,1.1071488,,Right Foot,,,"[67.6, 77.9]",Ground Pass,,14.310835,,,,Fabrizio Cacciatore,7050.0,,,,,,,2,From Free Kick,Ivan Radovanović,7042.0,Center Defensive Midfield,125,Chievo,231,['6ae66b74-0ad0-4c3f-8cd7-4fc319c97864'],30,,,,,,,,,,,,,,,,,Chievo,231,00:09:30.227,Pass,
,,,,,,,,,,,,,,,,,1.319675,,,,,,,,,,,,,,f3bb0b67-1eed-4d93-bcd7-26669232638b,2113,,"[71.1, 77.8]",3879822,54,,,,,-2.106216,,Right Foot,,,"[67.6, 71.9]",Ground Pass,,6.860029,,,,Ivan Radovanović,7042.0,,,,,,,2,From Free Kick,Fabrizio Cacciatore,7050.0,Right Back,125,Chievo,231,['62d343ab-4f17-4d95-bddd-85afd31d441c'],32,,,,,,,,,,,,,,,,,Chievo,231,00:09:32.126,Pass,
