bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.426727,,,,,,,,,,,,,,,ed08d0cf-1d89-4d81-9fc2-39911a461aa4,1672,,"[17.3, 77.6]",3890360,54,,,,,-0.07796663,,Right Foot,,,,"[23.7, 77.1]",,Ground Pass,,6.4195013,,,Incomplete,,Jan Rosenthal,40477.0,,,,,2,From Throw In,György Garics,20522.0,Right Back,105,Darmstadt 98,872,"['aa866a13-d3eb-42bd-a6d8-388f10c87a1a', 'abe82ddc-b581-43a0-82c8-4e01a2c86034']",8,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:09:08.640,Pass,
,,,,,,,,,,,,,,,1.246669,,,,,,,,,,,,,,,b1ab0462-8f8e-4146-bc93-860b0e754032,1675,,"[30.9, 80.0]",3890360,54,,,,,-0.15225172,,,,,,"[49.8, 77.1]",,High Pass,,19.121193,,,Incomplete,,Sandro Wagner,9723.0,,,,Throw-in,2,From Throw In,György Garics,20522.0,Right Back,106,Darmstadt 98,872,"['09206752-de16-41a6-be9a-dcd6cd58ee0f', '54284841-3908-4b25-9bbf-a22725f9ce81']",16,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:09:16.368,Pass,
,,,,,,,,,,,,,,,0.827369,,,,,,,,,,,,,,,09206752-de16-41a6-be9a-dcd6cd58ee0f,1677,,"[70.3, 3.0]",3890360,54,,,,,0.41822433,,Head,,,,"[74.8, 5.0]",,High Pass,,4.924429,,,,,Lewis Harry Holtby,8891.0,,,,Recovery,2,Regular Play,Michael Gregoritsch,8309.0,Left Midfield,107,Hamburger SV,171,"['089db003-f99f-4d67-a77a-31aab39fc734', 'b1ab0462-8f8e-4146-bc93-860b0e754032']",17,,,,,,,,,,,,,,,,,Hamburger SV,171,00:09:17.615,Pass,
,,,,,,,,,,,,,,,1.502223,,,,,,,,,,,,,,,82063a54-d0fa-408b-9e4a-8fbd8f358ac9,1679,,"[74.8, 5.0]",3890360,54,,,,,0.38954774,,Head,,,,"[84.3, 8.9]",,High Pass,,10.269372,,,,,Pierre-Michel Lasogga,8895.0,,,,,2,Regular Play,Lewis Harry Holtby,8891.0,Left Defensive Midfield,107,Hamburger SV,171,['6f748464-88cb-4575-8548-41bbf6a6156d'],18,,,,,,,,,,,,,,,,,Hamburger SV,171,00:09:18.442,Pass,
,,,,,,,,,,,,,,,0.700719,,,,,,,,,,,,,,,f496561f-21f8-4212-8c5b-cbc2ac3d0fbb,1687,,"[37.2, 68.7]",3890360,54,,,,,-0.036569055,,Right Foot,,,,"[45.4, 68.4]",,Ground Pass,,8.205486,,,,,Jan Rosenthal,40477.0,,,,,2,Regular Play,Aytac Sulu,9217.0,Right Center Back,108,Darmstadt 98,872,"['96e91a21-6ced-4ce5-bf19-8946f6988077', 'a7cf3885-1e56-4f83-8647-fb91beed9f89']",22,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:09:22.870,Pass,True
,,,,,,,,,,,,,,,1.220842,,,,,,,,,,,,,,,484eb8b4-7f30-40e9-8dac-675f627a56a4,1690,,"[45.4, 68.4]",3890360,54,,,,,1.6492864,,Right Foot,,,,"[44.7, 77.3]",,Ground Pass,,8.927485,,,,,György Garics,20522.0,,,,,2,Regular Play,Jan Rosenthal,40477.0,Center Attacking Midfield,108,Darmstadt 98,872,['36420319-ac63-44f4-85ae-74ca682f5384'],24,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:09:24.129,Pass,
,,,,,,,,,,,,,,,0.241127,,,,,,,,,,,,,,,adf23de2-f8f7-4210-9c14-1db211b2bca8,1693,,"[44.4, 77.1]",3890360,54,,,,,-0.24497867,,Right Foot,,,,"[47.6, 76.3]",,Low Pass,,3.2984846,,,Incomplete,,Sandro Wagner,9723.0,,,,,2,Regular Play,György Garics,20522.0,Right Back,108,Darmstadt 98,872,"['849a58db-6370-4743-b31c-e16ec11851c8', 'cdf551ae-b089-4b8d-a768-b7571cfd2493', 'e8521bb7-403c-4cb6-9260-4db9e626ce1c']",25,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:09:25.350,Pass,True
,,,,,,,,,,,,,,,1.44815,,,,,,,,,,,,,,,d631fd5f-dc4c-4d0b-b347-8defedf0cc2f,1696,,"[64.7, 80.0]",3890360,54,,,,,-0.104167044,,,,,,"[86.7, 77.7]",,Low Pass,,22.1199,,,Incomplete,,Marcel Heller,9401.0,,,,Throw-in,2,From Throw In,Sandro Wagner,9723.0,Center Forward,109,Darmstadt 98,872,"['9c19e3fc-765b-4f43-a61a-b2a3d84c0bef', 'aa6d314b-4f0e-409b-ba1d-ba2f1473ab12']",30,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:09:30.633,Pass,
,,,,,,,,,,,,,,,1.213636,,,,,,,,,,,,,,,520a940f-310d-4d0c-92dd-2dcacd9912c5,1699,,"[89.2, 80.0]",3890360,54,,,,,-2.8886986,,,,,,"[80.3, 77.7]",,Low Pass,,9.192389,,,,,György Garics,20522.0,,,,Throw-in,2,From Throw In,Jérôme Gondorf,8388.0,Left Defensive Midfield,110,Darmstadt 98,872,['1a70515a-f991-4423-adb1-205764610c78'],37,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:09:37.776,Pass,
,,,,,,,,,,,,,,,0.817272,,,,,,,,,,,,,,,94695565-9b03-44e0-b56c-67512994a013,1702,,"[80.3, 77.7]",3890360,54,,,,,-0.4895318,,Right Foot,,,,"[92.5, 71.2]",,Ground Pass,,13.82353,,,,,Sandro Wagner,9723.0,,,,,2,From Throw In,György Garics,20522.0,Right Back,110,Darmstadt 98,872,['b1ae1e44-886c-4e0c-8e48-e67f1c04ecdf'],40,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:09:40.510,Pass,
,,,,,,,,,,,,,,,2.738909,,,,,,,,,,,,,,,916da1c1-ff69-425a-9b2e-812c81c5140a,1706,,"[91.7, 70.7]",3890360,54,,,,,-1.457539,,Left Foot,,,,"[96.5, 28.5]",,High Pass,,42.472107,,,,,Konstantin Rausch,11134.0,,True,,,2,From Throw In,Sandro Wagner,9723.0,Center Forward,110,Darmstadt 98,872,['0fc8dbb7-e2ee-4cbd-a11d-aba008604bac'],42,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:09:42.922,Pass,
,,,,,,,,,,,,,,,1.468838,,,,,,,,,,,,,,,89cfce20-3e63-45db-a5ec-4cc3caa34315,1709,,"[97.8, 19.1]",3890360,54,,,,,-2.2926962,,Left Foot,,,,"[89.7, 9.9]",,Ground Pass,,12.25765,,,,,Júnior Enrique Díaz Campbell,108336.0,,,,,2,From Throw In,Konstantin Rausch,11134.0,Left Midfield,110,Darmstadt 98,872,['9706d594-bfbf-43b7-afeb-733f3712038c'],49,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:09:49.515,Pass,
,,,,,,,,,,,,,,,2.066991,,,,,,,,,,,,,,,3d73f37c-cf42-4d95-ba52-e20adb0b9a12,1711,,"[90.1, 9.1]",3890360,54,,,,,0.9127059,,Left Foot,True,,,"[111.9, 37.3]",,High Pass,,35.643795,,,Incomplete,,Jan Rosenthal,40477.0,,,,,2,From Throw In,Júnior Enrique Díaz Campbell,108336.0,Left Back,110,Darmstadt 98,872,"['261aad00-a26c-4603-8a78-40a4b5eb2f23', '77d34e2f-90f7-4e88-a0c6-279af2301f7f']",50,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:09:50.984,Pass,
,,,,,,,,,,,,,,,3.323288,,,,,,,,,,,,,,,0d0b82b0-a41b-4cc7-afc7-58df33a274ea,1725,,"[5.4, 27.2]",3890360,55,,True,,,0.2908815,,Right Foot,,,,"[69.2, 46.3]",,High Pass,,66.59767,,,Incomplete,,Pierre-Michel Lasogga,8895.0,,,,Free Kick,2,From Free Kick,René Adler,8560.0,Goalkeeper,111,Hamburger SV,171,"['6a8e19f0-4504-4fd3-a16e-ec634dcdd370', 'ee35c537-5c13-4cee-be6b-de426c1f1607']",42,,,,,,,,,,,,,,,,,Hamburger SV,171,00:10:42.036,Pass,
,,,,,,,,,,,,,,,0.424656,,,,,,,,,,,,,,,7a395026-bae2-4abe-b5bb-f3918fcb4266,1736,,"[5.8, 4.5]",3890360,55,,,,,-0.09406123,,Left Foot,,,,"[11.1, 4.0]",,Low Pass,,5.3235326,,,Incomplete,,Konstantin Rausch,11134.0,,,,,2,Regular Play,Luca Caldirola,9404.0,Left Center Back,112,Darmstadt 98,872,"['37c456fa-d5a7-4265-a363-10b90b6bddab', 'b00d90d0-7613-4b56-8424-b380dccf91e4', 'b7fb46bd-7411-4683-977c-d081aa93dade']",55,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:10:55.158,Pass,True
,,,,,,,,,,,,,,,1.502704,,,,,,,,,,,,,,,3585b650-34c4-400a-a2d8-4b09cc17aa3c,1739,,"[10.0, 0.1]",3890360,56,,,,,0.28106055,,,,,,"[33.9, 7.0]",,High Pass,,24.876093,,,,,Sandro Wagner,9723.0,,,,Throw-in,2,From Throw In,Júnior Enrique Díaz Campbell,108336.0,Left Back,113,Darmstadt 98,872,['fc4ccc81-4898-4481-8f17-c90a482ada4e'],17,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:11:17.874,Pass,
,,,,,,,,,,,,,,,1.981593,,,,,,,,,,,,,,,16b41150-fb3d-42ac-96ac-ca090d808227,1742,,"[33.3, 7.0]",3890360,56,,,,True,0.35255313,,,,,,"[54.5, 14.8]",,High Pass,,22.589378,,,,,Marcel Heller,9401.0,,,,,2,From Throw In,Sandro Wagner,9723.0,Center Forward,113,Darmstadt 98,872,"['adbaa5cd-36f4-4d9b-8400-b2163712ce55', 'ec9dcb6d-6f3a-4907-8f32-ec535389b85d']",19,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:11:19.377,Pass,True
,,,,,,,,,,,,,,,0.901803,,,,,,,,,,,,,,,0bcc7d3d-5dc8-49fe-9936-373e90c9376f,1746,,"[55.9, 16.3]",3890360,56,,,,,3.1142023,,Right Foot,,,,"[48.6, 16.5]",,Low Pass,,7.302739,,,,,Jan Rosenthal,40477.0,,,,,2,From Throw In,Marcel Heller,9401.0,Right Midfield,113,Darmstadt 98,872,"['7d48522a-179e-402b-ae70-04728abd97c2', 'ee0042b8-e187-4d41-9326-fe9f78977aae']",21,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:11:21.398,Pass,True
,,,,,,,,,,,,,,,1.240191,,,,,,,,,,,,,,,e3d2df37-dc62-4d29-b684-6ed3528f931c,1750,,"[49.5, 14.8]",3890360,56,,,,,-0.65042144,,Left Foot,,,,"[63.3, 4.3]",,Low Pass,,17.340416,,,,,Konstantin Rausch,11134.0,,,,,2,From Throw In,Jan Rosenthal,40477.0,Center Attacking Midfield,113,Darmstadt 98,872,"['1cd5f859-3083-473a-bb13-a96798170cc5', '3dba1771-a981-4cdc-86f2-53bad54226a1']",23,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:11:23.587,Pass,True
,,,,,,,,,,,,,,,1.726889,,,,,,,,,,,,,,,a1f28820-0a99-450f-ab1a-f9dc12307a73,1753,,"[63.3, 4.3]",3890360,56,,,,,0.088311374,,Right Foot,,,,"[82.5, 6.0]",,Ground Pass,,19.275114,,,,,Jérôme Gondorf,8388.0,,,,,2,From Throw In,Konstantin Rausch,11134.0,Left Midfield,113,Darmstadt 98,872,['9a03ed44-2dc9-49a8-89b4-ae6fc1026dc1'],25,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:11:25.627,Pass,
,,,,,,,,,,,,,,,1.317592,,,,,,,,,,,,,,,ea8f6d42-1d06-49bf-a3ab-b0e6f4f90e40,1756,,"[81.9, 5.4]",3890360,56,,,,,0.7309067,,Right Foot,,,,"[90.6, 13.2]",,Ground Pass,,11.684606,,,,,Konstantin Rausch,11134.0,,,,,2,From Throw In,Jérôme Gondorf,8388.0,Left Defensive Midfield,113,Darmstadt 98,872,['e6a07d90-0698-43f3-a328-6f65fdc1ef8b'],28,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:11:28.245,Pass,
,,,,,,,,,,,,,,,1.138788,,,,,,,,,,,,,,,a1cc2df2-cd0e-4df0-99a6-cf34de377b1d,1762,,"[45.7, 71.6]",3890360,56,,,,,-2.0747678,,Right Foot,,,,"[38.2, 58.0]",,Ground Pass,,15.530937,,,,,Lewis Harry Holtby,8891.0,,,,,2,Regular Play,Nicolai Müller,8302.0,Right Midfield,114,Hamburger SV,171,['3aa29a1a-05ce-40fa-bd6e-ac88609fef22'],31,,,,,,,,,,,,,,,,,Hamburger SV,171,00:11:31.695,Pass,
,,,,,,,,,,,,,,,0.88804,,,,,,,,,,,,,,,3975f924-f933-45c5-9a7d-ecaa0a67e658,1766,,"[43.4, 59.1]",3890360,56,,,,,-0.8078159,,Left Foot,,,,"[54.3, 47.7]",,Ground Pass,,15.772445,,,,,Pierre-Michel Lasogga,8895.0,,,,,2,Regular Play,Lewis Harry Holtby,8891.0,Left Defensive Midfield,114,Hamburger SV,171,"['147f9ad4-c35b-4bff-ac52-21e1e93c2794', 'c74c6ed7-c782-4f86-9c39-326f869f1625']",33,,,,,,,,,,,,,,,,,Hamburger SV,171,00:11:33.423,Pass,True
,,,,,,,,,,,,,,,1.419245,,,,,,,,,,,,,,,8074356b-0801-4c2e-a5cb-09b62814fa69,1768,,"[54.2, 48.0]",3890360,56,,,,,0.30986208,,Right Foot,,,,"[77.0, 55.3]",,Low Pass,,23.940134,,,Incomplete,,Sven Schipplock,8321.0,,,,,2,Regular Play,Pierre-Michel Lasogga,8895.0,Right Center Forward,114,Hamburger SV,171,"['1b5aaabc-63ac-4be2-9bda-99d4e95f7d9b', '8de21ce2-b55b-4da0-974f-281e41bf17b2']",34,,,,,,,,,,,,,,,,,Hamburger SV,171,00:11:34.311,Pass,
,,,,,,,,,,,,,,,1.697736,,,,,,,,,,,,,,,1b5aaabc-63ac-4be2-9bda-99d4e95f7d9b,1770,,"[43.1, 24.8]",3890360,56,,,,,0.118220106,,Left Foot,,,,"[69.2, 27.9]",,High Pass,,26.283455,,,,,Jérôme Gondorf,8388.0,,,,Recovery,2,Regular Play,Júnior Enrique Díaz Campbell,108336.0,Left Back,115,Darmstadt 98,872,"['8074356b-0801-4c2e-a5cb-09b62814fa69', '89694aaa-fa43-4fd8-ae48-92d6786c1465']",35,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:11:35.731,Pass,
,,,,,,,,,,,,,,,0.542697,,,,,,,,,,,,,,,38100e2e-81c7-46e1-ba11-f659522860ac,1773,,"[81.5, 7.1]",3890360,56,,,,,-0.36990607,,Right Foot,,,,"[86.4, 5.2]",,Ground Pass,,5.255473,,,,,Konstantin Rausch,11134.0,,,,,2,Regular Play,Jérôme Gondorf,8388.0,Left Defensive Midfield,115,Darmstadt 98,872,['47b28af7-5f24-4300-ad09-b6b22cd562aa'],42,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:11:42.514,Pass,
,,,,,,,,,,,,,,,2.003213,,,,,,,,,,,,,,,127c6621-cf17-4676-bb46-f45e38fbf799,1776,,"[86.4, 5.2]",3890360,56,,,,,-0.13522413,,Right Foot,,,,"[101.1, 3.2]",,Ground Pass,,14.83543,,,,,Marcel Heller,9401.0,,,,,2,Regular Play,Konstantin Rausch,11134.0,Left Midfield,115,Darmstadt 98,872,['f80f053f-239c-41a1-a19c-ad4701e09b47'],43,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:11:43.096,Pass,
,,,,,,,,,,,,,,,0.239945,,,,,,,,,,,,,,,cec92fd9-5dd6-4ebb-b787-dc6e6cdcede4,1780,,"[98.9, 3.2]",3890360,56,,,,,0.85399264,,Left Foot,,,,"[105.0, 10.2]",,Ground Pass,,9.284934,,,Incomplete,,,,,,,,2,Regular Play,Marcel Heller,9401.0,Right Midfield,115,Darmstadt 98,872,"['16c15674-3ffa-4a5b-9980-a30ff791d783', '355d6db5-06eb-4e70-aafc-2a8a3b88c3ab']",45,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:11:45.486,Pass,True
,,,,,,,,,,,,,,,0.941435,,,,,,,,,,,,,,,b46d0cd5-0ae3-4330-92cb-d62513a5c2c5,1783,,"[107.9, 5.1]",3890360,57,,,,,1.2887272,ac08d32d-bf78-4b29-802e-e9bcc1376f54,Left Foot,,,,"[115.0, 29.6]",,High Pass,,25.508038,,,,,Luca Caldirola,9404.0,True,,,Free Kick,2,From Free Kick,Konstantin Rausch,11134.0,Left Midfield,116,Darmstadt 98,872,['829b2d98-024f-4bbe-8122-1d3ceb7f8289'],38,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:12:38.625,Pass,
,,,,,,,,,,,,,,,3.651026,,,,,,,,,,,,,,,21d347ca-e0d2-420a-b2e0-ed5a87949bd3,1788,,"[6.0, 44.0]",3890360,58,,,,,-0.56079584,,Right Foot,,,,"[67.3, 5.5]",,High Pass,,72.38743,,,,,Michael Gregoritsch,8309.0,,,,Goal Kick,2,From Goal Kick,René Adler,8560.0,Goalkeeper,117,Hamburger SV,171,['7b3db683-9f3b-4545-92ee-63c92e69fd49'],9,,,,,,,,,,,,,,,,,Hamburger SV,171,00:13:09.474,Pass,
,,,,,,,,,,,,,,,0.796223,,,,,,,,,,,,,,,6534f43f-308e-448e-ad0b-ca768b9faf4f,1791,,"[66.7, 7.2]",3890360,58,,,,True,0.3932794,,,,,,"[76.1, 11.1]",,Low Pass,,10.176934,,,Incomplete,,Pierre-Michel Lasogga,8895.0,,,,,2,From Goal Kick,Michael Gregoritsch,8309.0,Left Midfield,117,Hamburger SV,171,"['2a506201-070a-4939-b068-aaafac55fc0d', '7dbb3e06-bf51-4237-bf42-0ff040d9e828', '9434b382-1007-4137-b70c-6d83dbb8fe0c']",13,,,,,,,,,,,,,,,,,Hamburger SV,171,00:13:13.125,Pass,True
,,,,,,,,,,,,,,,0.988751,,,,,,,,,,,,,,,9434b382-1007-4137-b70c-6d83dbb8fe0c,1793,,"[44.0, 69.0]",3890360,58,,,,,-0.43984258,,Head,,,,"[55.9, 63.4]",,Low Pass,,13.151806,,,,,Jérôme Gondorf,8388.0,,,,Recovery,2,Regular Play,György Garics,20522.0,Right Back,118,Darmstadt 98,872,"['6534f43f-308e-448e-ad0b-ca768b9faf4f', '8cda735e-992a-471a-8001-ff67612f73bb']",13,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:13:13.921,Pass,
,,,,,,,,,,,,,,,0.776925,,,,,,,,,,,,,,,8e656a6e-db25-4141-9640-22fa100bb231,1796,,"[57.0, 62.6]",3890360,58,,,,,2.0516837,,Right Foot,,,,"[52.2, 71.8]",,Ground Pass,,10.376898,,,,,Peter Niemeyer,40467.0,,,,,2,Regular Play,Jérôme Gondorf,8388.0,Left Defensive Midfield,118,Darmstadt 98,872,['0fd0902f-3be3-4b1e-a40f-8ff29efb098d'],14,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:13:14.950,Pass,
,,,,,,,,,,,,,,,1.052952,,,,,,,,,,,,,,,7c5476b8-39bd-4f95-a86c-dbe97170bdca,1800,,"[54.5, 72.4]",3890360,58,,,,,0.009569086,,Right Foot,,,,"[75.4, 72.6]",,Ground Pass,,20.900957,,,,,Sandro Wagner,9723.0,,,,,2,Regular Play,Peter Niemeyer,40467.0,Right Defensive Midfield,118,Darmstadt 98,872,"['3633c001-9798-479c-b959-1b88ca42cca5', '5a838a25-ec88-4fcf-8d28-bbb9d023b0bf']",16,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:13:16.247,Pass,True
,,,,,,,,,,,,,,,2.38128,,,,,,,,,,,,,,,f4db1121-173c-49bb-8396-3cde3d2b880d,1803,,"[68.4, 73.1]",3890360,58,,,,,-1.4379796,,Left Foot,,,,"[75.0, 23.7]",,Ground Pass,,49.83894,,,,,Konstantin Rausch,11134.0,,True,,,2,Regular Play,Sandro Wagner,9723.0,Center Forward,118,Darmstadt 98,872,['a6ec844f-a735-4ac2-948c-7e34469f5c6e'],20,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:13:20.075,Pass,
,,,,,,,,,,,,,,,0.845781,,,,,,,,,,,,,,,a8a38888-b5cd-41eb-b3aa-175da32f570a,1806,,"[90.6, 21.6]",3890360,58,,,,,0.5404195,,Left Foot,,,,"[100.1, 27.3]",,Ground Pass,,11.078809,,,,,Jérôme Gondorf,8388.0,,,,,2,Regular Play,Konstantin Rausch,11134.0,Left Midfield,118,Darmstadt 98,872,['c5577c5c-60c4-4e8b-b9b9-432ae68c57db'],24,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:13:24.734,Pass,
,,,,,,,,,,,,,,,0.619375,,,,,,,,,,,,,,,861ead2d-788b-4fd9-9740-5bc2217dfb90,1808,,"[100.1, 27.3]",3890360,58,,,,,2.8370817,,Right Foot,,,,"[93.1, 29.5]",,Ground Pass,,7.3375745,,,,,Konstantin Rausch,11134.0,,,,,2,Regular Play,Jérôme Gondorf,8388.0,Left Defensive Midfield,118,Darmstadt 98,872,['344d3ee9-95f7-4e85-874e-da530ceaea20'],25,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:13:25.580,Pass,
,,,,,,,,,,,,,,,0.884156,,,,,,,,,,,,,,,de7c2637-2650-47b3-864c-67d755aacbf0,1811,,"[90.1, 45.1]",3890360,58,,,,,0.5743048,72004a65-4608-431e-b28c-a9fabcd7dd36,Left Foot,,,,"[96.9, 49.5]",,Ground Pass,,8.099382,,,,,Jan Rosenthal,40477.0,True,,,,2,Regular Play,Konstantin Rausch,11134.0,Left Midfield,118,Darmstadt 98,872,['548161c5-9424-4bea-8bb5-8bdca47642d9'],28,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:13:28.901,Pass,
,,,,,,,,,,,,,,,3.751256,,,,,,,,,,,,,,,4e3b363d-9c0d-4e04-883a-934dd8c0c8a0,1816,,"[6.0, 44.0]",3890360,58,,,,,0.12770009,,Right Foot,,,,"[72.2, 52.5]",,High Pass,,66.74346,,,Incomplete,,Pierre-Michel Lasogga,8895.0,,,,Goal Kick,2,From Goal Kick,René Adler,8560.0,Goalkeeper,119,Hamburger SV,171,"['0e720326-05b7-4dd6-85b7-031758d53f29', 'b125c001-8b01-4276-8c69-7552443bcbf6']",58,,,,,,,,,,,,,,,,,Hamburger SV,171,00:13:58.915,Pass,
,,,,,,,,,,,,,,,1.21013,,,,,,,,,,,,,,,0e720326-05b7-4dd6-85b7-031758d53f29,1818,,"[47.9, 27.6]",3890360,59,,,,,-0.39810455,,Head,,,,"[58.6, 23.1]",,Low Pass,,11.607756,,,Incomplete,,Jan Rosenthal,40477.0,,,,Recovery,2,From Goal Kick,Jérôme Gondorf,8388.0,Left Defensive Midfield,119,Hamburger SV,171,"['0bb6f5f6-22a2-4265-8216-d9cae871308e', '29a8c9e4-bf94-42cc-bda8-25fea63ebb47', '4e3b363d-9c0d-4e04-883a-934dd8c0c8a0']",2,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:14:02.667,Pass,
,,,,,,,,,,,,,,,0.863929,,,,,,,,,,,,,,,1a14edea-dfa6-4823-b2a4-9ede34aec8ee,1822,,"[63.4, 57.0]",3890360,59,,,,,-1.234554,,Right Foot,,,,"[67.0, 46.7]",,Ground Pass,,10.911004,,,,,Pierre-Michel Lasogga,8895.0,,,,,2,From Goal Kick,Gotoku Sakai,6339.0,Right Back,119,Hamburger SV,171,['75673055-5510-43d3-a0a4-826285cd9207'],4,,,,,,,,,,,,,,,,,Hamburger SV,171,00:14:04.574,Pass,
,,,,,,,,,,,,,,,0.790132,,,,,,,,,,,,,,,cb3c1319-f28e-483c-8610-a2d97c30a785,1825,,"[67.6, 47.7]",3890360,59,,,,,2.7492526,,Right Foot,,,,"[58.9, 51.3]",,Ground Pass,,9.415413,,,,,Marcelo Alfonso Díaz Rojas,27341.0,,,,,2,From Goal Kick,Pierre-Michel Lasogga,8895.0,Right Center Forward,119,Hamburger SV,171,['90fc5bee-b29b-4c82-9324-901d73227680'],5,,,,,,,,,,,,,,,,,Hamburger SV,171,00:14:05.493,Pass,
,,,,,,,,,,,,,,,1.109472,,,,,,,,,,,,,,,93a05982-b21f-49e9-baa6-13825846bbee,1829,,"[63.7, 41.1]",3890360,59,,,,,-1.2667207,,Right Foot,,,,"[71.2, 17.2]",,Ground Pass,,25.049152,,,Incomplete,,Matthias Ostrzolek,8547.0,,,,,2,From Goal Kick,Marcelo Alfonso Díaz Rojas,27341.0,Right Defensive Midfield,119,Hamburger SV,171,"['15c91dd8-e95e-4315-9adb-4fdbf047e5e2', '4662f2fa-46dc-4e7f-8f70-ea8ab696f193', 'e7e62967-919b-41dc-947f-deb6433b184e']",7,,,,,,,,,,,,,,,,,Hamburger SV,171,00:14:07.768,Pass,True
,,,,,,,,,,,,,,,0.878198,,,,,,,,,,,,,,,39d8c568-52be-4d28-b7c1-cac67234c38f,1834,,"[78.1, 7.5]",3890360,59,,,,,1.6588037,,Left Foot,,,,"[77.2, 17.7]",,Ground Pass,,10.239629,,,,,Michael Gregoritsch,8309.0,,,,,2,From Goal Kick,Matthias Ostrzolek,8547.0,Left Back,119,Hamburger SV,171,['2c3b731c-5974-466c-a8d9-11000adf09a9'],11,,,,,,,,,,,,,,,,,Hamburger SV,171,00:14:11.876,Pass,
,,,,,,,,,,,,,,,2.991995,,,,,,,,,,,,,,,d7cad689-adfd-4f5c-81cb-2c3bb55b74e0,1836,,"[77.2, 16.6]",3890360,59,,,,,-0.4452361,,Left Foot,,,,"[105.7, 3.0]",,High Pass,,31.578632,,,,,Matthias Ostrzolek,8547.0,,,,,2,From Goal Kick,Michael Gregoritsch,8309.0,Left Midfield,119,Hamburger SV,171,['ae27518a-6f3b-4806-8472-e66a2c8d4b09'],12,,,,,,,,,,,,,,,,,Hamburger SV,171,00:14:12.754,Pass,
,,,,,,,,,,,,,,,2.567864,,,,,,,,,,,,,,,e130fdd1-3632-471c-beed-eaecd3c6db12,1840,,"[106.7, 1.9]",3890360,59,,,,,1.443411,,Right Foot,,,,"[109.3, 22.2]",,Low Pass,,20.465826,,,Incomplete,,Pierre-Michel Lasogga,8895.0,,,,,2,From Goal Kick,Matthias Ostrzolek,8547.0,Left Back,119,Hamburger SV,171,"['44874f4c-a611-4409-990f-28f14135cc88', 'b7011047-9e6d-470d-865d-cb5a99bcaab0', 'f15dd78d-0913-4cd8-9772-d5e968e0131d']",15,,,,,,,,,,,,,,,,,Hamburger SV,171,00:14:15.751,Pass,True
