50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,a661adae-4037-42a8-9fcc-f17b45e9ab4b,2534,,"[29.8, 27.3]",3890449,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,187,Ingolstadt,189,['67dc1114-e451-4b15-b65f-a1a04528f15a'],24,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:34:24.269,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,4bbb540f-0530-42d2-a02b-43e6c5e4ee0f,2584,,"[94.4, 23.1]",3890449,81,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Claudio Miguel Pizarro Bossio,11132.0,Left Center Forward,193,Werder Bremen,176,['01a097c8-54c8-417d-b2a8-da540a15fa74'],53,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:36:53.031,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,3ef5a051-6974-426f-950d-aea3d411f7e9,2647,,"[105.3, 58.3]",3890449,83,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Zlatko Junuzović,8762.0,Center Attacking Midfield,199,Werder Bremen,176,['335f5bdd-f3db-4030-b43d-c20bc8c88e26'],44,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:38:44.215,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,dc7b090c-30c7-4f7c-a6a6-6c41cc0257ff,2692,,"[57.6, 48.3]",3890449,84,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fin Bartels,8389.0,Left Center Midfield,200,Ingolstadt,189,['f6d90747-4486-485f-b2a4-241eb0fec6da'],53,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:39:53.762,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,4ba2e832-a3b0-4868-8392-ec91a21939ce,2751,,"[114.5, 34.2]",3890449,86,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lukas Fröde,9257.0,Center Defensive Midfield,203,Werder Bremen,176,['d9355186-7d4b-4efe-82ed-9fcb027348fd'],35,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:41:35.227,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,0524456f-aaa7-4064-b40f-5e23e4440c5b,2758,,"[9.0, 31.2]",3890449,86,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Stefan Lex,40463.0,Left Wing,203,Werder Bremen,176,['56a17e0c-96cd-48e7-9a2d-2563228fbd64'],43,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:41:43.363,Duel,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,93cb9e22-40a6-4084-a873-b643bf303204,17,,"[27.6, 5.1]",3890449,0,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Almog Cohen,20485.0,Left Center Midfield,3,Werder Bremen,176,"['07270aff-ca12-4080-8981-d02f6b14269f', '568ba734-fde7-4940-b10c-e5fd791f7489']",17,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:17.642,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,97c1bd04-ec76-4103-ac06-fb032a0a6dcd,71,,"[18.9, 55.8]",3890449,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Papiss Mison Djilobodji,3774.0,Left Center Back,7,Ingolstadt,189,['06ffd916-4286-4994-b7a6-ad9800709b07'],44,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:44.580,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,5c6a7fbc-4919-4b1d-8654-7b93a3774eda,92,,"[15.0, 6.1]",3890449,2,,,True,,,,,,,,,,,,,,,,,,,,1,Regular Play,Papiss Mison Djilobodji,3774.0,Left Center Back,7,Ingolstadt,189,['579c7234-efc7-4f48-b1e6-e5f7b7fba73f'],10,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:10.727,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,adc6f4dc-4fd5-4248-b822-a964245cd0bb,132,,"[23.1, 31.6]",3890449,3,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marvin Matip,9106.0,Right Center Back,12,Werder Bremen,176,['3a41ad62-6103-4234-a20a-12597c88fab1'],38,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:03:38.291,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,4fbf69c0-6521-406d-a9f6-fea8c0d49d04,205,,"[37.7, 20.9]",3890449,5,,,True,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robert Bauer,8394.0,Left Back,16,Werder Bremen,176,"['b485c422-65a8-4631-b4ef-cda8e7ee27af', 'e798a9fe-b1c7-40ac-bcf2-0e106ea83f0e']",22,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:05:22.896,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,4d68e258-a1f4-45ee-aceb-ff7f111a859d,377,,"[11.6, 45.7]",3890449,11,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jannik Vestergaard,8815.0,Left Defensive Midfield,32,Ingolstadt,189,"['58dc2036-c84d-4637-bfec-d1a9092263f7', '6f252856-5eb8-4934-aeec-d6c27b8605fd']",21,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:11:21.608,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,c0a2ada5-a39d-45dc-b8c3-d9fd7bdb9e93,395,,"[26.6, 46.8]",3890449,12,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Marvin Matip,9106.0,Right Center Back,33,Werder Bremen,176,['ac1e7aac-c12f-4b09-a177-0e058422a199'],34,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:12:34.166,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,935952a4-5508-4845-86f2-79358ce3aa3f,486,,"[9.5, 41.9]",3890449,14,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Benjamin Hübner,8405.0,Left Center Back,41,Werder Bremen,176,['28baff84-c6aa-4e18-8589-0e3c12081762'],26,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:14:26.134,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,ac4e99cd-914a-4ecf-a761-3881c810b238,505,,"[36.6, 16.8]",3890449,15,,True,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Papiss Mison Djilobodji,3774.0,Left Center Back,43,Ingolstadt,189,['85496366-94ed-4a53-89f2-c4472666e775'],55,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:15:55.575,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,c3b5731b-2668-4234-9e08-b3af10f88610,512,,"[15.7, 33.3]",3890449,16,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alejandro Gálvez Jimena,6924.0,Right Center Back,44,Ingolstadt,189,['81311e5b-18e9-400d-b979-79046b0cb058'],20,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:16:20.671,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,79aacb4c-8dbd-47b2-be0b-eb1b40aaf635,515,,"[19.1, 41.9]",3890449,16,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anthony Ujah,12624.0,Center Forward,44,Ingolstadt,189,,21,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:16:21.803,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,f6ede56d-4be2-49ee-ab76-8c1c84f8bfdb,536,,"[56.5, 57.3]",3890449,16,,,True,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,45,Werder Bremen,176,"['815ab7b0-26ef-4b98-9a70-3975fa07dcdd', 'fc0b5558-54af-4440-88df-7f429249bef0']",53,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:16:53.097,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,a58f9f75-b75c-45df-b49d-321a2bdb1779,552,,"[22.3, 7.6]",3890449,17,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Santiago García,26359.0,Left Back,47,Ingolstadt,189,"['0fcd58e0-1cef-4408-957a-8792a19415e1', '91513740-7501-4b7f-a13e-69597c80fbf9']",45,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:17:45.000,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,ae0ef40f-04a1-4ae5-b179-1e7f3b100e64,676,,"[20.1, 42.5]",3890449,20,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,54,Werder Bremen,176,['11463b77-f55d-4b73-a9c7-6cb0d4e4dd81'],20,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:20:20.931,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,3d2ab1ef-16ac-4acd-8e0c-66404bc47dbf,779,,"[14.6, 26.5]",3890449,23,,,True,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marvin Matip,9106.0,Right Center Back,60,Werder Bremen,176,['9f4032e6-95c1-438e-9ac5-a794e4d948ad'],51,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:23:51.280,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,ea3531f1-ab1d-4c85-8640-599b742b4a55,781,,"[6.7, 35.5]",3890449,24,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Marvin Matip,9106.0,Right Center Back,61,Werder Bremen,176,['607cddc8-c809-4ddc-9daf-4c86dd8e50a4'],18,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:24:18.542,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,1e724cab-8329-45e6-9be5-3f6de9a48a58,806,,"[21.4, 32.0]",3890449,24,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Robert Bauer,8394.0,Left Back,61,Werder Bremen,176,['df6356c5-70a6-41fa-b6d3-9c2f5fbb819f'],32,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:24:32.603,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,ea8b40eb-67a2-4e3e-83eb-9a703e33fa19,872,,"[8.0, 36.7]",3890449,28,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Lukas Fröde,9257.0,Right Defensive Midfield,69,Ingolstadt,189,['1b162108-bde9-4723-b3a5-c44d09063042'],37,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:28:37.399,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,7815b5b1-ce02-480e-9c2d-3863bae7a4f3,886,,"[5.4, 35.9]",3890449,28,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Papiss Mison Djilobodji,3774.0,Left Center Back,70,Ingolstadt,189,['6f5da8e8-ab8b-4c9e-8d5e-edd8a223ffb1'],48,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:28:48.896,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,,a18a55da-ac3b-4dac-8bc2-addcad9e0bd7,1028,,"[12.3, 55.8]",3890449,33,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Papiss Mison Djilobodji,3774.0,Left Center Back,80,Werder Bremen,176,['c5fcbaa5-f60d-4a72-a46f-5a154def0ec2'],21,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:33:21.541,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,3bd7209a-2664-4848-943d-b00f6a57c21c,1151,,"[12.5, 42.9]",3890449,36,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Papiss Mison Djilobodji,3774.0,Left Center Back,87,Ingolstadt,189,['6d497d98-16e7-4471-8436-a35cb40e6080'],44,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:36:44.170,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,a9f55b3d-7f40-469f-bc52-4bfe8b2d056c,1153,,"[28.1, 45.3]",3890449,36,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Levin Mete Öztunali,8554.0,Right Wing,87,Ingolstadt,189,['39be876a-d72b-466f-af9c-ccf6e9fcb28c'],45,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:36:45.400,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,c4ec0f6e-286f-4b42-b0f4-472bbe5601d6,1185,,"[62.1, 73.7]",3890449,37,,,True,,,,,,,,,,,,,,,,,,,,1,From Throw In,Theodor Gebre Selassie,8396.0,Right Back,89,Ingolstadt,189,"['5bd6134b-d538-4c4e-ae06-11ce56119856', '873988a5-20b3-4766-ad1d-117b2d681819']",38,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:37:38.327,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,77167c0b-c1c2-4052-8daf-474892001772,1251,,"[7.3, 25.4]",3890449,39,,,True,,,,,,,,,,,,,,,,,,,,1,From Throw In,Robert Bauer,8394.0,Left Back,93,Werder Bremen,176,"['0b017574-4bf8-48ef-baa0-e129b8422ca5', 'a505ddea-d2fc-46f4-9403-bb1fffef68d5']",8,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:39:08.512,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,,1429a918-79fc-4f01-9d78-af1861ed605a,1265,,"[10.1, 34.0]",3890449,39,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Moritz Hartmann,40464.0,Right Wing,94,Werder Bremen,176,,28,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:39:28.983,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,b45d3a70-d5f3-482d-913c-2621afcafcc2,1296,,"[19.7, 41.7]",3890449,40,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Benjamin Hübner,8405.0,Left Center Back,94,Werder Bremen,176,['5ee07919-7f87-4b66-b8ba-847d8f23b3bd'],1,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:40:01.781,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,f5fd5bc3-a927-41a8-9650-d78d3aef2a27,1314,,"[12.9, 44.4]",3890449,41,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Santiago García,26359.0,Left Back,96,Ingolstadt,189,['dd14f1aa-f143-4190-a496-e21a1472e27b'],20,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:41:20.885,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,3ab81afc-4cfb-4c12-8f39-0a6aa989f69b,1367,,"[7.5, 37.8]",3890449,42,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Benjamin Hübner,8405.0,Left Center Back,99,Werder Bremen,176,['c6be624f-8f7d-4f91-a3d6-ef54a5a667e2'],35,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:42:35.863,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,28607557-0929-45aa-8dfb-29cc0dce2d79,1370,,"[18.2, 29.9]",3890449,42,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Almog Cohen,20485.0,Left Center Midfield,99,Werder Bremen,176,,38,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:42:38.296,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,6912940f-112b-46c9-adbc-498091e2c9bc,1512,,"[15.2, 49.1]",3890449,46,,,True,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dario Lezcano,9113.0,Center Forward,107,Werder Bremen,176,['1b2d3611-bded-452a-be16-d0ae1c317cdc'],30,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:30.165,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,4af5dcda-f679-42e6-8901-8191d9e0ad22,1516,,"[7.5, 56.4]",3890449,46,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danny Vieira da Costa,8676.0,Right Back,108,Werder Bremen,176,"['78307170-8c0d-42fd-83a4-41ce9ea6283b', '7cb9dfbd-e19a-4683-9ea0-794954571bbb']",46,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:46.186,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,34c386d4-6ae6-4235-a8b4-d1b7df841628,1518,,"[11.8, 48.9]",3890449,46,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pascal Groß,3097.0,Right Center Midfield,108,Werder Bremen,176,,47,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:47.561,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,d2fc254a-0730-4667-bdff-579ffef6e211,1544,,"[40.3, 71.4]",3890449,47,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jannik Vestergaard,8815.0,Right Defensive Midfield,109,Ingolstadt,189,"['4c39b58c-eb35-4f6f-b4e8-a59e13832c7c', 'e3163fba-ebc0-4fb8-bcb0-347492b65889']",34,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:34.621,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,301418c0-7358-4c23-8e9e-dcbd66b25640,1559,,"[35.1, 4.4]",3890449,48,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Benjamin Hübner,8405.0,Left Center Back,111,Werder Bremen,176,"['54f00d32-3b65-47e1-8a01-3ac92ab60729', '90b51983-8523-48c7-b4c9-76f19e95b791']",0,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:03:00.510,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,526b20d8-e141-487c-aea5-515913637d54,1674,,"[5.8, 39.1]",3890449,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Benjamin Hübner,8405.0,Left Center Back,119,Werder Bremen,176,['4e49d0e4-1b47-4a24-bc9c-ced8c6c98d76'],37,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:05:37.184,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,,f90dcf97-3886-4171-a6d0-306cbf965e0d,1676,,"[3.7, 17.5]",3890449,50,,,True,,,,,,,,,,,,,,,,,,,,2,From Throw In,Robert Bauer,8394.0,Left Back,119,Werder Bremen,176,,40,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:05:40.751,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,9d39e319-7c97-46b8-abb6-f5150351886c,1717,,"[37.5, 29.2]",3890449,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Bauer,8394.0,Left Back,124,Werder Bremen,176,,32,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:07:32.588,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,fa604792-6b91-4809-b499-cb9d95f00499,1731,,"[47.3, 27.7]",3890449,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Bauer,8394.0,Left Back,125,Ingolstadt,189,['b93804ec-5aaf-4c2d-a52e-3527b0f216ae'],45,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:07:45.675,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,1a1e8145-e051-4705-8609-6b618d3ef06d,1736,,"[38.5, 52.4]",3890449,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Gálvez Jimena,6924.0,Right Center Back,125,Ingolstadt,189,"['633e29ae-6315-4388-81a3-4c7819d90dd9', 'bf9f358c-ee56-4217-947c-4873db831728']",49,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:07:49.919,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,4055293d-ad40-426b-970b-888dfb04c56f,1761,,"[26.2, 14.1]",3890449,53,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Benjamin Hübner,8405.0,Left Center Back,126,Werder Bremen,176,"['34d72fad-75e2-48d4-b9cf-0d611a2994f5', 'a9214413-9c31-4275-8cec-e80fd2e1c0b8']",31,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:08:31.890,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,944bed9a-1251-449e-8885-6c3e53f8916b,1763,,"[33.4, 10.6]",3890449,53,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Benjamin Hübner,8405.0,Left Center Back,126,Werder Bremen,176,['b8fb385d-3a2f-40f1-be14-885254ccea9e'],34,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:08:34.165,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,9079fe7d-6374-4342-b03d-741ab58627ba,1772,,"[13.3, 39.3]",3890449,54,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Papiss Mison Djilobodji,3774.0,Left Center Back,128,Ingolstadt,189,['2aaa282c-7bff-4666-af28-f21625fae919'],42,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:09:42.688,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,,2f221023-72a7-40f5-9d50-dfbdfdba06d7,1774,,"[6.5, 28.2]",3890449,54,,,True,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Santiago García,26359.0,Left Back,128,Ingolstadt,189,,44,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:09:44.156,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,4bcd245d-a416-4257-983c-9e7f439afa2c,1818,,"[47.3, 67.1]",3890449,56,,,True,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jannik Vestergaard,8815.0,Right Defensive Midfield,131,Ingolstadt,189,"['7dade05c-e8ff-4da6-85fb-82f93932064c', '957e857e-d04a-49b9-aa5c-9d3f5ab1c601']",21,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:11:21.393,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,361c4cd9-f976-46f1-a001-7ef20da8c14a,1848,,"[13.3, 50.9]",3890449,57,,,True,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Gálvez Jimena,6924.0,Right Center Back,135,Ingolstadt,189,,7,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:12:07.522,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,b0e24a5f-b67a-469b-952f-bafb2dfde3cb,1871,,"[74.7, 73.5]",3890449,57,,,True,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,138,Werder Bremen,176,['e6af67e7-953c-4c23-a575-2c32f4e5216f'],53,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:12:53.561,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,60a38731-0566-4b57-984e-5518b666a216,1940,,"[10.3, 41.6]",3890449,59,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danny Vieira da Costa,8676.0,Right Back,143,Werder Bremen,176,"['6d9fd9be-1498-430c-903d-260736c18223', 'ffcfcb07-f052-4a4c-adbe-9c6b2a289f66']",29,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:14:29.230,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,0da96c91-801c-48a8-af25-5b8e4d3388e7,1941,,"[20.2, 37.8]",3890449,59,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,143,Werder Bremen,176,,31,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:14:31.712,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,5123e84d-046a-4adf-a076-4d0f0ad410cb,1945,,"[19.3, 42.3]",3890449,59,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marvin Matip,9106.0,Right Center Back,143,Werder Bremen,176,"['c0838c5e-2092-422b-a5b8-8f45892f9035', 'f749033e-179f-4d94-9603-0d1e0432cdaf']",35,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:14:35.439,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,916e6955-407c-40a4-bc08-029d8fab9cd5,1946,,"[15.5, 34.6]",3890449,59,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Benjamin Hübner,8405.0,Left Center Back,143,Werder Bremen,176,,37,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:14:37.383,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,56e9e080-0150-4ab6-9887-a82a876fb50f,1962,,"[34.7, 73.5]",3890449,60,,,True,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danny Vieira da Costa,8676.0,Right Back,145,Werder Bremen,176,"['45d83da2-02a0-4ed5-829e-6a372728e9dd', 'e11c995d-e698-4dad-8a60-003cf99a8612']",28,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:15:28.904,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,6cf4f779-330d-4d1d-8867-bea124fe5645,2031,,"[58.5, 11.5]",3890449,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benjamin Hübner,8405.0,Left Center Back,149,Ingolstadt,189,,19,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:17:19.563,Clearance,True
