50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.880817,,,,,,,,,,,,,,13116bb6-3d11-4624-86aa-17b8f7598d04,112,,"[20.0, 64.4]",3890546,2,,,,-1.731559,,Right Foot,,,,"[18.2, 53.3]",,Ground Pass,,11.244999,,,,,Georg Niedermeier,40470.0,,,,,,1,Regular Play,Lukas Rupp,11395.0,Right Center Midfield,10,VfB Stuttgart,174,['b329e906-20fa-4da4-8e74-77cea7ca9863'],20,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:20.685,Pass,
,,,,,,,,,,,,,,,,,1.523565,,,,,,,,,,,,,,1d751f05-9fd3-4618-87de-f7ed56c0f9ba,115,,"[19.8, 53.3]",3890546,2,,,,0.121909015,,Right Foot,,,,"[50.0, 57.0]",,Ground Pass,,30.425812,,,,,Martin Harnik,8557.0,,,,,,1,Regular Play,Georg Niedermeier,40470.0,Right Center Back,10,VfB Stuttgart,174,['56e4c9e6-9a3a-453d-9522-6cbad3ee5877'],22,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:22.262,Pass,
,,,,,,,,,,,,,,,,,1.682289,,,,,,,,,,,,,,295876ba-54eb-488c-afa1-c2f05970a9e9,118,,"[50.0, 57.2]",3890546,2,,,,1.8983049,,Right Foot,,,,"[44.7, 72.8]",,Ground Pass,,16.47574,,,,,Alexandru Iulian Maxim,8550.0,,,,,,1,Regular Play,Martin Harnik,8557.0,Center Forward,10,VfB Stuttgart,174,"['358aa6ca-411e-4674-a584-af82fbbe6128', '5ba4baf8-4c61-42e8-8bd1-557aa122f175']",23,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:23.786,Pass,True
,,,,,,,,,,,,,,,,,0.696123,,,,,,,,,,,,,,17d58ec1-9140-483c-988d-aef3dafa6775,121,,"[44.7, 73.6]",3890546,2,,,,-1.5579765,,Right Foot,,,,"[44.8, 65.8]",,Ground Pass,,7.800641,,,,,Lukas Rupp,11395.0,,,,,,1,Regular Play,Alexandru Iulian Maxim,8550.0,Right Midfield,10,VfB Stuttgart,174,['9377efe4-4f14-47ae-b9af-8b87061a6bdb'],25,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:25.509,Pass,
,,,,,,,,,,,,,,,,,0.607132,,,,,,,,,,,,,,2e38fbfd-3196-42ea-a85c-8e5af2a8bddf,125,,"[50.9, 74.4]",3890546,2,,,,0.3270981,,Right Foot,,,,"[56.5, 76.3]",,Ground Pass,,5.9135437,,,,,Alexandru Iulian Maxim,8550.0,,,,,,1,Regular Play,Lukas Rupp,11395.0,Right Center Midfield,10,VfB Stuttgart,174,['d1bed674-f5f4-47b9-bd07-6026e2fd9bc2'],30,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:30.005,Pass,
,,,,,,,,,,,,,,,,,0.987713,,,,,,,,,,,,,,009b1e8e-6b88-4c0c-81e1-fd6752fcc6e6,128,,"[56.5, 76.3]",3890546,2,,,,-1.7554808,,Right Foot,,,,"[54.8, 67.2]",,Ground Pass,,9.257429,,,,,Lukas Rupp,11395.0,,,,,,1,Regular Play,Alexandru Iulian Maxim,8550.0,Right Midfield,10,VfB Stuttgart,174,['39b2db07-f9c1-49c3-b158-c5740f0c529f'],31,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:31.577,Pass,
,,,,,,,,,,,,,,,,,1.221917,,,,,,,,,,,,,,ddc83acc-bef9-4a1e-9848-68464bda1cf1,134,,"[62.9, 12.4]",3890546,2,,,,-1.3503026,,Right Foot,,,,"[64.2, 6.6]",,Ground Pass,,5.9439044,,,,,Fin Bartels,8389.0,,,,,Recovery,1,Regular Play,Florian Grillitsch,11396.0,Right Defensive Midfield,11,Werder Bremen,176,['e878f596-dac1-4e96-b7fa-2e4e56b50740'],34,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:34.635,Pass,
,,,,,,,,,,,,,,,,,1.460474,,,,,,,,,,,,,,af08faf2-3fa1-4b70-82b9-0a50c32b4014,136,,"[64.2, 6.6]",3890546,2,,,,1.5173881,,Right Foot,,,,"[65.9, 38.4]",,Ground Pass,,31.845407,,,,,Claudio Miguel Pizarro Bossio,11132.0,,,,,,1,Regular Play,Fin Bartels,8389.0,Left Wing,11,Werder Bremen,176,['d50cd0ec-3ac8-40a2-8cdd-d07b64e1d10d'],35,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:35.857,Pass,
,,,,,,,,,,,,,,,,,1.303262,,,,,,,,,,,,,,8770c4b3-948c-4d35-9b98-8a32dd75ae15,142,,"[63.3, 46.3]",3890546,2,,,,0.53581125,,Right Foot,,,,"[69.7, 50.1]",,Ground Pass,,7.4431176,,,,,Florian Grillitsch,11396.0,,,,,Free Kick,1,From Free Kick,Jannik Vestergaard,8815.0,Right Center Back,12,Werder Bremen,176,['9f20ee3f-f524-4c1c-befe-18fd88594089'],57,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:57.829,Pass,
,,,,,,,,,,,,,,,,,1.833798,,,,,,,,,,,,,,112ab1f3-a62d-4d51-98d2-d2be4680f876,145,,"[69.8, 53.1]",3890546,2,,,,1.7211678,,Right Foot,,,,"[67.8, 66.3]",,Ground Pass,,13.350656,,,,,Jannik Vestergaard,8815.0,,,,,,1,From Free Kick,Florian Grillitsch,11396.0,Right Defensive Midfield,12,Werder Bremen,176,['f1f6e238-7e4c-4f4b-935b-e927d45844b0'],59,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:59.510,Pass,
,,,,,,,,,,,,,,,,,1.040081,,,,,,,,,,,,,,5647a6ca-9322-4ad4-966b-cf6bf3eb3626,150,,"[77.0, 61.2]",3890546,3,,,,1.6421038,,Right Foot,,,,"[76.2, 72.4]",,Ground Pass,,11.228535,,,,,Theodor Gebre Selassie,8396.0,,,,,,1,From Free Kick,Jannik Vestergaard,8815.0,Right Center Back,12,Werder Bremen,176,"['227d63b6-ce43-4bcf-bfde-adfafc0e9208', '3c2dc07e-52b9-423a-b50c-816bb2d04559', '73f7d243-a196-44d9-b471-849b982d0b0c']",3,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:03:03.889,Pass,True
,,,,,,,,,,,,,,,,,1.857484,,,,,,,,,,,,,,9bbc6e32-3a4b-4b5a-85c4-c8c290086bb0,152,,"[76.2, 72.4]",3890546,3,,,,-2.1920788,,Right Foot,,,,"[63.1, 54.1]",,Ground Pass,,22.505554,,,,,Florian Grillitsch,11396.0,,,,,,1,From Free Kick,Theodor Gebre Selassie,8396.0,Right Back,12,Werder Bremen,176,['fd509c58-2680-4549-afb9-202129aa6af0'],4,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:03:04.930,Pass,
,,,,,,,,,,,,,,,,,2.706953,,,,,,,,,,,,,,d30ab19e-6ce8-4429-945d-78331f9c6222,156,,"[77.0, 49.0]",3890546,3,,,,-0.91536057,,Right Foot,,,,"[105.6, 11.8]",,High Pass,,46.92334,,,,,Santiago García,26359.0,,,,,,1,From Free Kick,Florian Grillitsch,11396.0,Right Defensive Midfield,12,Werder Bremen,176,"['7e352dd0-649a-4f5a-aeb3-98e98a5d19ac', 'b4d4ed2c-3abe-436a-a439-c5e35037713d']",9,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:03:09.671,Pass,True
,,,,,,,,,,,,,,,,,1.106049,,,,,,,,,,,,,,9cb95bfa-29ba-41cb-bc07-accf923d2efc,159,,"[98.6, 12.6]",3890546,3,,,,1.1997031,,Right Foot,True,,,"[107.9, 36.5]",,High Pass,,25.645662,,,Pass Offside,,Claudio Miguel Pizarro Bossio,11132.0,,,,,,1,From Free Kick,Santiago García,26359.0,Left Back,12,Werder Bremen,176,['d7c40be6-9ac0-4f24-9e85-92f82cbf4a15'],14,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:03:14.623,Pass,
,,,,,,,,,,,,,,,,,2.991905,,,,,,,,,,,,,,31b34bf6-b73a-406e-8c4a-2345c4d72895,161,,"[15.4, 44.4]",3890546,3,,,,0.21634066,,Right Foot,,,,"[70.0, 56.4]",,High Pass,,55.90313,,,Incomplete,,Lukas Rupp,11395.0,,,,,Free Kick,1,From Free Kick,Przemysław Tytoń,9082.0,Goalkeeper,13,VfB Stuttgart,174,"['b3d3a64f-d031-482c-b713-9eb2b1cd856b', 'cc86e6a3-4bf4-494b-bc5f-be341fbc4535']",44,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:03:44.936,Pass,
,,,,,,,,,,,,,,,,,0.104804,,,,,,,,,,,,,,cc86e6a3-4bf4-494b-bc5f-be341fbc4535,164,,"[50.1, 23.7]",3890546,3,,,True,-0.094951704,,,,,,"[52.2, 23.5]",,High Pass,,2.1095023,,,Incomplete,,Claudio Miguel Pizarro Bossio,11132.0,,,,,Recovery,1,From Free Kick,Papiss Mison Djilobodji,3774.0,Left Center Back,13,VfB Stuttgart,174,"['07660ceb-ec90-418c-ab67-ebcba1270819', '31b34bf6-b73a-406e-8c4a-2345c4d72895', '9d6d9094-ef44-4f10-8eb8-81c46fe1854c', 'bd36e531-a3fc-4573-aabf-56857a32ebf9']",47,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:03:47.928,Pass,True
,,,,,,,,,,,,,,,,,4.194869,,,,,,,,,,,,,,f96123e0-6ebc-4341-8e92-487ce4ee9dc3,167,,"[50.6, 36.0]",3890546,3,,,,-0.6979471,,Left Foot,,,,"[93.4, 0.1]",,High Pass,,55.862778,,,Out,,Filip Kostić,5591.0,,,,,Recovery,1,From Free Kick,Federico Barba,17520.0,Left Center Back,13,VfB Stuttgart,174,['9a99345e-f686-4aa7-bc1c-8e149a8d55ae'],51,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:03:51.082,Pass,
,,,,,,,,,,,,,,,,,1.46197,,,,,,,,,,,,,,79d03375-b809-403f-96d8-a1e84c31a9e1,169,,"[28.4, 80.0]",3890546,4,,,,-0.19739556,,,,,,"[45.9, 76.5]",,High Pass,,17.84657,,,,,Sambou Yatabaré,23660.0,,,,,Throw-in,1,From Throw In,Theodor Gebre Selassie,8396.0,Right Back,14,Werder Bremen,176,['028225da-5745-442f-a0e3-05ca6296997a'],5,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:04:05.333,Pass,
,,,,,,,,,,,,,,,,,0.595812,,,,,,,,,,,,,,a2e9aacc-a910-47c5-86f2-3285fde252fb,171,,"[45.9, 76.5]",3890546,4,,,,-0.12927501,,Head,,,,"[55.9, 75.2]",,Low Pass,,10.084146,,,,,Zlatko Junuzović,8762.0,,,,,,1,From Throw In,Sambou Yatabaré,23660.0,Right Wing,14,Werder Bremen,176,['e03c9cc0-344d-4e3f-817f-4d0b20b22ff0'],6,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:04:06.795,Pass,
,,,,,,,,,,,,,,,,,0.343731,,,,,,,,,,,,,,2c1e137a-3f57-47f2-8c19-785d6358e99d,177,,"[56.7, 74.0]",3890546,4,,,,3.1415927,,Right Foot,,,,"[54.0, 74.0]",,High Pass,,2.7,,,Incomplete,,Sambou Yatabaré,23660.0,,,,,,1,From Throw In,Zlatko Junuzović,8762.0,Center Attacking Midfield,14,Werder Bremen,176,"['67411254-9168-43f5-99e4-766139a55e96', '8301a8db-e63e-417f-b624-0467c3accf58', 'fdfb562a-031d-41db-b55e-5f38e0d3f614']",8,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:04:08.711,Pass,True
,,,,,,,,,,,,,,,,,1.278285,,,,,,,,,,,,,,6efa23d0-dd26-4f6a-a945-8476eed7d8b2,184,,"[63.1, 15.0]",3890546,4,,,,2.3321028,,Left Foot,,,,"[55.0, 23.5]",,Ground Pass,,11.74138,,,,,Georg Niedermeier,40470.0,,,,,,1,Regular Play,Filip Kostić,5591.0,Left Midfield,15,VfB Stuttgart,174,"['15813af8-d74b-48d5-80a1-8ac59b553375', 'f58ac080-4e21-4438-be88-0aabf1361b73']",13,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:04:13.468,Pass,True
,,,,,,,,,,,,,,,,,1.098126,,,,,,,,,,,,,,4ee30545-3f7e-4da2-b705-cb187511b8ab,187,,"[55.0, 24.5]",3890546,4,,,,0.35650137,,Right Foot,,,,"[69.5, 29.9]",,Ground Pass,,15.472879,,,,,Lukas Rupp,11395.0,,,,,,1,Regular Play,Georg Niedermeier,40470.0,Right Center Back,15,VfB Stuttgart,174,"['ce919eac-c9a1-456c-a646-99c1d9f5e461', 'eea8f17b-b931-4c8d-8074-153970881a7c']",14,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:04:14.747,Pass,True
,,,,,,,,,,,,,,,,,1.876248,,,,,,,,,,,,,,c84571c8-cd03-4252-84dc-b20e8250d6c0,189,,"[69.5, 30.0]",3890546,4,,,,2.3162158,,Left Foot,,,,"[50.3, 50.8]",,Ground Pass,,28.30689,,,,,Matthias Zimmermann,11370.0,,,,,,1,Regular Play,Lukas Rupp,11395.0,Right Center Midfield,15,VfB Stuttgart,174,['32c43aff-6ac7-4053-9bcd-67a7b70124c9'],15,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:04:15.845,Pass,
,,,,,,,,,,,,,,,,,0.862636,,,,,,,,,,,,,,a6eb807d-bd79-45dd-b1ab-c96120b5d1fe,192,,"[50.6, 53.1]",3890546,4,,,,-2.0024912,,Left Foot,,,,"[46.5, 44.2]",,Ground Pass,,9.79898,,,,,Georg Niedermeier,40470.0,,,,,,1,Regular Play,Matthias Zimmermann,11370.0,Right Back,15,VfB Stuttgart,174,['3657fe22-4471-48a4-ae18-c3ad990ce806'],18,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:04:18.754,Pass,
,,,,,,,,,,,,,,,,,0.990245,,,,,,,,,,,,,,74012257-31a5-4024-a382-8ffb9e55ee9e,195,,"[51.5, 41.7]",3890546,4,,,,-0.89213383,,Right Foot,,,,"[56.5, 35.5]",,Ground Pass,,7.964923,,,,,Daniel Schwaab,8270.0,,,,,,1,Regular Play,Georg Niedermeier,40470.0,Right Center Back,15,VfB Stuttgart,174,['cc932637-6b5d-42ce-871b-bf14ea5a8cf0'],21,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:04:21.096,Pass,
,,,,,,,,,,,,,,,,,1.097357,,,,,,,,,,,,,,6f495ca1-66cf-45aa-b375-2bebd6e0f9e2,199,,"[51.8, 45.3]",3890546,4,,,,-0.16977827,,Left Foot,,,,"[72.8, 41.7]",,Ground Pass,,21.306337,,,,,Alexandru Iulian Maxim,8550.0,,,,,,1,Regular Play,Daniel Schwaab,8270.0,Center Defensive Midfield,15,VfB Stuttgart,174,"['ce584a95-cec6-4f9e-ac51-1f346936a21a', 'd53ba2d1-6a5c-4f89-b10a-96a9d7e94ddc']",28,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:04:28.646,Pass,True
,,,,,,,,,,,,,,,,,0.859051,,,,,,,,,,,,,,5cb36d77-5ff0-48ff-bbcb-f58932199fd8,201,,"[72.8, 41.7]",3890546,4,,,,1.8409495,,Right Foot,,,,"[69.2, 54.7]",,Ground Pass,,13.489255,,,,,Daniel Didavi,8243.0,,,,,,1,Regular Play,Alexandru Iulian Maxim,8550.0,Right Midfield,15,VfB Stuttgart,174,['1e3a7ec9-0bee-4da9-85de-4cae75d76ab5'],29,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:04:29.743,Pass,
,,,,,,,,,,,,,,,,,1.802176,,,,,,,,,,,,,,357402fd-6f68-4bb2-a256-b145538dbaf3,205,,"[62.9, 33.9]",3890546,4,,,,-1.5707964,,Left Foot,,,,"[62.9, 7.5]",,Ground Pass,,26.4,,,,,Emiliano Adrián Insúa Zapata,12626.0,,,,,,1,Regular Play,Daniel Didavi,8243.0,Left Center Midfield,15,VfB Stuttgart,174,['4840db85-c62f-4f8c-86fc-a3bc94139919'],33,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:04:33.098,Pass,
,,,,,,,,,,,,,,,,,1.95272,,,,,,,,,,,,,,cd9282fc-ddf2-429f-a4cb-f756c2790036,208,,"[63.1, 7.5]",3890546,4,,,,0.5259487,,Left Foot,,,,"[83.6, 19.4]",,Ground Pass,,23.703587,,,Incomplete,,Lukas Rupp,11395.0,,,,,,1,Regular Play,Emiliano Adrián Insúa Zapata,12626.0,Left Back,15,VfB Stuttgart,174,"['880cef65-72f5-4f84-8f0d-246ebb5a224f', 'b919d4eb-f34d-40c4-8946-5e6e6c2c1236']",34,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:04:34.981,Pass,
,,,,,,,,,,,,,,,,,1.043115,,,,,,,,,,,,,,b919d4eb-f34d-40c4-8946-5e6e6c2c1236,211,,"[36.5, 60.7]",3890546,4,,,,2.1380472,,Right Foot,,,,"[28.6, 73.1]",,Ground Pass,,14.702721,,,,,Theodor Gebre Selassie,8396.0,,,,,Recovery,1,Regular Play,Florian Grillitsch,11396.0,Right Defensive Midfield,16,Werder Bremen,176,"['cd9282fc-ddf2-429f-a4cb-f756c2790036', 'edec10f7-b01a-4df2-a6a6-4c07daa91c8a']",36,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:04:36.933,Pass,
,,,,,,,,,,,,,,,,,1.535707,,,,,,,,,,,,,,7d62e702-3bbb-4a88-94fc-e078c8c9b0a3,215,,"[27.8, 72.3]",3890546,4,,,,0.16150239,,Right Foot,,,,"[45.6, 75.2]",,High Pass,,18.034689,,,Incomplete,,Sambou Yatabaré,23660.0,,,,,,1,Regular Play,Theodor Gebre Selassie,8396.0,Right Back,16,Werder Bremen,176,"['7b171056-1c13-4e16-8334-1382abc90189', '92de6f0f-6ad9-45b2-9f55-4074f03694a0', 'eb7bd936-e12b-41b2-9f87-0c2ac22211f9']",38,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:04:38.655,Pass,True
,,,,,,,,,,,,,,,,,1.890797,,,,,,,,,,,,,,92de6f0f-6ad9-45b2-9f55-4074f03694a0,218,,"[74.5, 4.9]",3890546,4,,,True,-0.37206775,,,,,,"[86.8, 0.1]",,Low Pass,,13.203408,,,Out,,Filip Kostić,5591.0,,,,,Recovery,1,Regular Play,Emiliano Adrián Insúa Zapata,12626.0,Left Back,16,Werder Bremen,176,"['6a1084fa-e031-4b24-97ff-5a5e32ac383e', '7d62e702-3bbb-4a88-94fc-e078c8c9b0a3', 'ac8fd174-b861-4626-a861-9401df3c48b8']",40,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:04:40.191,Pass,True
,,,,,,,,,,,,,,,,,1.221917,,,,,,,,,,,,,,5a506ca5-6cd3-4789-86e1-703e490fb188,220,,"[34.2, 80.0]",3890546,4,,,,-1.5478119,,,,,,"[34.4, 71.3]",,Low Pass,,8.702298,,,,,Florian Grillitsch,11396.0,,,,,Throw-in,1,From Throw In,Theodor Gebre Selassie,8396.0,Right Back,17,Werder Bremen,176,['b410bff0-86e2-4d2c-863f-bf889115437a'],47,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:04:47.385,Pass,
,,,,,,,,,,,,,,,,,1.35436,,,,,,,,,,,,,,db355444-09f0-49a9-852f-6ceebfddc645,224,,"[33.1, 71.8]",3890546,4,,,,0.028563658,,Right Foot,,,,"[50.6, 72.3]",,Ground Pass,,17.507141,,,,,Sambou Yatabaré,23660.0,,,,,,1,From Throw In,Florian Grillitsch,11396.0,Right Defensive Midfield,17,Werder Bremen,176,['f108dd5c-8426-401b-9422-87b6eab97dc3'],49,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:04:49.624,Pass,
,,,,,,,,,,,,,,,,,2.292894,,,,,,,,,,,,,,e5b505e0-1ed5-460f-8f1e-dde15dd9164a,228,,"[44.7, 61.2]",3890546,4,,,,-2.4076395,,Right Foot,,,,"[25.3, 43.7]",,Ground Pass,,26.126806,,,,,Papiss Mison Djilobodji,3774.0,,,,,,1,From Throw In,Sambou Yatabaré,23660.0,Right Wing,17,Werder Bremen,176,"['3de4a09c-e79f-4e47-9dc5-f8b7d721a5e1', 'cd4b0613-e15f-4e7b-a7cb-d510f0d0f3c9']",51,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:04:51.873,Pass,True
,,,,,,,,,,,,,,,,,2.147138,,,,,,,,,,,,,,64f6c930-3508-4c4c-bce2-5fc0d8d1090f,231,,"[29.0, 39.9]",3890546,4,,,,-0.941423,,Left Foot,,,,"[51.5, 9.0]",,Ground Pass,,38.223816,,,,,Santiago García,26359.0,,,,,,1,From Throw In,Papiss Mison Djilobodji,3774.0,Left Center Back,17,Werder Bremen,176,['8388b325-c7bc-42d9-b32f-9904223a14a3'],55,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:04:55.788,Pass,
,,,,,,,,,,,,,,,,,1.354722,,,,,,,,,,,,,,ef636c73-fe23-40e8-a03e-fac274e67b2b,234,,"[60.3, 8.4]",3890546,5,,,,2.4436898,,Left Foot,,,,"[47.9, 18.8]",,Ground Pass,,16.183943,,,,,Papiss Mison Djilobodji,3774.0,,,,,,1,From Throw In,Santiago García,26359.0,Left Back,17,Werder Bremen,176,['282e2a94-03ea-49f9-a562-dc0f92a39bbd'],0,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:05:00.736,Pass,
,,,,,,,,,,,,,,,,,2.716771,,,,,,,,,,,,,,135b19c9-877d-41c4-8ece-42c537d077f6,238,,"[51.9, 13.7]",3890546,5,,,,1.3793105,,Left Foot,,,,"[63.9, 75.6]",,High Pass,,63.052437,,,,,Theodor Gebre Selassie,8396.0,,True,,,,1,From Throw In,Papiss Mison Djilobodji,3774.0,Left Center Back,17,Werder Bremen,176,"['4075895d-6961-4dc9-9192-967cd4018076', 'a9ff78ca-7c76-4ca6-a89f-462553a84163']",3,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:05:03.283,Pass,True
,,,,,,,,,,,,,,,,,1.617295,,,,,,,,,,,,,,aad67162-1bcc-4179-bbd9-b1d360f3e037,242,,"[63.1, 67.4]",3890546,5,,,,-1.8441975,,Right Foot,,,,"[57.8, 48.5]",,Ground Pass,,19.62906,,,,,Florian Grillitsch,11396.0,,,,,,1,From Throw In,Theodor Gebre Selassie,8396.0,Right Back,17,Werder Bremen,176,['eb253500-352f-4885-b6a7-e970b6264ce3'],7,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:05:07.999,Pass,
,,,,,,,,,,,,,,,,,0.995595,,,,,,,,,,,,,,0693f55e-82f5-4b81-a0ed-111ef6ec775c,245,,"[59.7, 50.1]",3890546,5,,,,2.6392903,,Left Foot,,,,"[52.6, 54.0]",,Ground Pass,,8.100617,,,,,Jannik Vestergaard,8815.0,,,,,,1,From Throw In,Florian Grillitsch,11396.0,Right Defensive Midfield,17,Werder Bremen,176,['43613bc2-6da9-4561-b135-4f218ead36fa'],11,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:05:11.857,Pass,
,,,,,,,,,,,,,,,,,0.89435,,,,,,,,,,,,,,72b8ccf1-2ae6-4632-a2d8-2f635025671b,248,,"[53.1, 54.0]",3890546,5,,,,-0.5770381,,Right Foot,,,,"[63.7, 47.1]",,Ground Pass,,12.647924,,,,,Florian Grillitsch,11396.0,,,,,,1,From Throw In,Jannik Vestergaard,8815.0,Right Center Back,17,Werder Bremen,176,['1e3db64f-8f17-49e8-93db-41c77ef92499'],14,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:05:14.040,Pass,
,,,,,,,,,,,,,,,,,0.760823,,,,,,,,,,,,,,71df8297-8a93-4f79-8565-8132a95db610,252,,"[64.5, 45.9]",3890546,5,,,,0.18742912,,Right Foot,,,,"[76.1, 48.1]",,Ground Pass,,11.806778,,,,,Fin Bartels,8389.0,,,,,,1,From Throw In,Florian Grillitsch,11396.0,Right Defensive Midfield,17,Werder Bremen,176,"['56a005ab-40f7-47f7-a55d-4de6c36a7c62', 'af04a7da-663a-4356-b4a0-658b4912d259']",15,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:05:15.394,Pass,True
,,,,,,,,,,,,,,,,,0.990933,,,,,,,,,,,,,,86195191-17c2-422c-a675-de822e50a440,256,,"[78.3, 45.1]",3890546,5,,,,-0.0145975035,,Right Foot,,,,"[92.0, 44.9]",,Ground Pass,,13.70146,,,Incomplete,,Claudio Miguel Pizarro Bossio,11132.0,,,Through Ball,True,,1,From Throw In,Fin Bartels,8389.0,Left Wing,17,Werder Bremen,176,"['18ece6db-b78d-48dd-a74d-cbdc24956037', '5ac0344a-06a6-4a92-b1f3-2cec5b9da97c', '957020ee-f493-4131-8455-f04cac0ff739']",16,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:05:16.981,Pass,True
,,,,,,,,,,,,,,,,,0.736728,,,,,,,,,,,,,,c10b33dd-99ff-41dd-ad4b-3042c7e8c67f,260,,"[33.2, 35.0]",3890546,5,,,,-0.3752708,,Right Foot,,,,"[43.1, 31.1]",,Ground Pass,,10.640489,,,,,Lukas Rupp,11395.0,,,,,,1,Regular Play,Georg Niedermeier,40470.0,Right Center Back,18,VfB Stuttgart,174,['541e3ec8-0266-41df-ac82-96b0535785ce'],19,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:05:19.312,Pass,
,,,,,,,,,,,,,,,,,0.093533,,,,,,,,,,,,,,3b305bbe-0b13-418e-93fe-b5041b32a7be,264,,"[44.1, 30.5]",3890546,5,,,,-0.13863973,,Left Foot,,,,"[48.4, 29.9]",,Ground Pass,,4.3416586,,,Incomplete,,Daniel Didavi,8243.0,,,,,,1,Regular Play,Lukas Rupp,11395.0,Right Center Midfield,18,VfB Stuttgart,174,"['0595cb62-2568-490b-b89f-a5bb3ab6f98f', '06304bd2-7662-4753-a646-aec7f91dd4d8', 'fae0bd30-adf3-47a8-aa79-9a89d27e8a03']",21,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:05:21.202,Pass,True
