ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,cfa7bd62-d904-4213-b330-4412cb8dd09d,1746,,,"[52.2, 16.5]",3775658,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Katie Zelem,31540.0,Right Center Midfield,100,Manchester United,1475,['eec208ab-72d9-4760-8e45-3f4e34603caa'],22,,,,,,,,,,,,,,,,,,Manchester United,1475,00:45:22.662,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,d0d7e6ba-1e20-4c74-a638-77ca6216415e,1798,,,"[41.9, 51.3]",3775658,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,102,Manchester City WFC,746,"['2f4b3c17-f2b0-40fc-a5a4-d57c78b1198d', '82de214a-aac4-46ba-85cb-c8d56528f3ac']",26,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:46:26.844,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,161637ae-eab7-4615-844a-90170e3acb3c,1850,,,"[38.0, 73.5]",3775658,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jackie Groenen,10654.0,Center Attacking Midfield,107,Manchester United,1475,"['54841cac-77da-422d-ad1d-da9f66931f5b', 'bd32cff0-b2b0-407f-9b04-2670ba8e1ffc']",42,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:42.897,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,d7d7ebe6-92ca-46ed-a8da-144448200369,2065,,,"[66.3, 11.7]",3775658,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ellen White,10180.0,Center Forward,115,Manchester City WFC,746,['f7ad52e4-3959-47b2-b098-adc6b00092e9'],25,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:25.303,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,d6ac6be1-862d-4d7d-92f8-b5d8c3ba7c25,2094,,,"[26.5, 21.3]",3775658,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Greenwood,10252.0,Left Back,116,Manchester United,1475,['fb8c2a9d-945c-4b95-863e-b0a04ec6e8ee'],54,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:54.617,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,2b7c5aa2-fe47-440e-96fc-0afa6648fd78,2134,,,"[41.4, 9.7]",3775658,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kirsty Hanson,31532.0,Left Wing,118,Manchester United,1475,['fd7c7752-a6da-44ce-bf7b-f09c52147447'],2,,,,,,,,,,,,,,,,,,Manchester United,1475,00:06:02.766,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,baf16097-f867-4065-82e3-46a5d5e37104,2339,,,"[40.3, 51.3]",3775658,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Georgia Stanway,4643.0,Right Center Midfield,127,Manchester City WFC,746,['244922c9-dd56-4159-b705-3153641c2e7a'],36,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:10:36.792,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,d6d35483-f7f1-418c-adcc-9c1d70f416e4,2424,,,"[63.0, 76.1]",3775658,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ella Toone,31534.0,Right Wing,132,Manchester United,1475,['cb4a4334-e122-4cd2-99d2-2d36da08295d'],36,,,,,,,,,,,,,,,,,,Manchester United,1475,00:12:36.043,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,e50dc882-2c05-4b09-b3f8-7f8b20f849d2,2641,,,"[41.8, 2.8]",3775658,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kirsty Hanson,31532.0,Left Wing,147,Manchester United,1475,['bf62d95f-4eb2-4c09-b5bc-b7627632f191'],25,,,,,,,,,,,,,,,,,,Manchester United,1475,00:20:25.028,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,670ad722-8c05-4bdb-b170-81be479aa035,2675,,,"[57.4, 78.0]",3775658,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Chloe Kelly,15570.0,Right Wing,149,Manchester City WFC,746,['e3bc8b80-de26-4a64-ae32-2384f0528b56'],13,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:21:13.399,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,1f189248-7d25-4e9b-9299-bb1fb6b44979,2918,,,"[57.5, 27.4]",3775658,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jackie Groenen,10654.0,Right Center Midfield,162,Manchester United,1475,['9086fa1d-7cbe-45b3-8328-11180d37c5cb'],45,,,,,,,,,,,,,,,,,,Manchester United,1475,00:26:45.196,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,bc8ac7aa-3881-442b-9d29-bd54ade75e8b,2988,,,"[114.3, 70.6]",3775658,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chloe Kelly,15570.0,Right Wing,166,Manchester City WFC,746,['28abe0d0-eb41-4ab5-9184-31b7d6e06271'],51,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:28:51.811,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,2d5d791f-86a9-4532-bf80-3a5bde4cf8e3,3170,,,"[45.2, 3.8]",3775658,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Katie Zelem,31540.0,Left Center Midfield,190,Manchester United,1475,['166ead3e-5428-4ed0-88ef-acf6aeb9cb70'],0,,,,,,,,,,,,,,,,,,Manchester United,1475,00:38:00.673,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,8d0cdef2-75fd-4b3f-8213-6b65bc70902e,3410,,,"[79.3, 14.5]",3775658,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Katie Zelem,31540.0,Left Center Midfield,204,Manchester United,1475,['d14290dd-7c00-4c4b-bb6f-a60c92c85d08'],53,,,,,,,,,,,,,,,,,,Manchester United,1475,00:43:53.290,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,7a2c0216-71b6-4a86-ae7e-e2f2c34f21ae,3500,,,"[72.9, 57.1]",3775658,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jessica Sigsworth,31535.0,Right Center Forward,212,Manchester United,1475,['67a513fe-5cd4-428d-aac7-dca350feacc6'],46,,,,,,,,,,,,,,,,,,Manchester United,1475,00:46:46.392,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,cf1f9d53-dd86-4f0b-b9dd-56f7c9486e4b,3606,,,"[73.2, 42.1]",3775658,94,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georgia Stanway,4643.0,Right Center Midfield,220,Manchester City WFC,746,['66090a11-ba3c-4410-beea-2385609da4f9'],28,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:49:28.839,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,139b72d5-ad4b-4d93-9475-54691637b5a3,3637,,,"[94.9, 44.4]",3775658,94,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Katie Zelem,31540.0,Left Center Midfield,222,Manchester City WFC,746,"['01d1ec33-553b-407a-8850-7dd4f6cd2954', '7069d749-e158-4589-8d45-932d1f3d5736']",48,,,,,,,,,,,,,,,,,,Manchester United,1475,00:49:48.264,Dispossessed,True
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,6ee72677-24e5-4b7c-a65f-81e3dcefb622,38,,,"[3.1, 10.4]",3775658,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alex Greenwood,10252.0,Left Back,4,Manchester United,1475,['0ec5ed98-267f-4657-8ad3-8b8ec734188a'],2,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:02.010,Duel,True
,,,,,,,,,,True,,,,Lost In Play,Tackle,0.0,,,,,,,,,a5e2645f-5caa-468c-a1df-1166ab051ec2,232,,,"[48.8, 20.1]",3775658,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Katie Zelem,31540.0,Right Center Midfield,11,Manchester United,1475,['04364760-e1a9-4b09-902b-b6a4425d43bd'],40,,,,,,,,,,,,,,,,,,Manchester United,1475,00:04:40.121,Duel,True
,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,be695d95-2f4e-45a2-9e8c-b71f80661820,243,,,"[57.9, 64.3]",3775658,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,13,Manchester City WFC,746,['3b2a5e94-feaa-432f-82db-338fe6b4b329'],52,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:52.663,Duel,True
,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,a10302f9-0386-49ee-9ec2-3963f0806a70,593,,,"[40.9, 69.4]",3775658,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christen Annemarie Press,6817.0,Center Forward,27,Manchester United,1475,['d24169ff-e23b-45c4-afd5-080d3e4b588d'],27,,,,,,,,,,,,,,,,,,Manchester United,1475,00:11:27.558,Duel,True
,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,5798b614-9406-41f2-986f-241f2aeb38b8,767,,,"[54.3, 67.6]",3775658,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hayley Ladd,19501.0,Left Center Midfield,34,Manchester United,1475,['9286472f-e881-46e6-b032-b175494b2e19'],53,,,,,,,,,,,,,,,,,,Manchester United,1475,00:15:53.807,Duel,True
,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,c97a77f9-a035-45d6-b6de-ab6391700789,779,,,"[39.7, 4.0]",3775658,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lauren Hemp,15555.0,Left Wing,36,Manchester City WFC,746,['a09e158a-1dcf-48f2-8f9e-6d1da55378b5'],17,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:16:17.866,Duel,True
,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,fbcd3e28-a120-4c23-9c8d-b32330143b76,833,,,"[18.5, 68.1]",3775658,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucy Bronze,10178.0,Right Back,40,Manchester United,1475,['085ad922-9442-4e2b-8925-824f8f3f1bdd'],15,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:18:15.534,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,e6d9c9f2-b5c2-4c10-a5e2-b41f08dc3093,840,,,"[74.0, 9.2]",3775658,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ona Batlle Pascual,46639.0,Left Back,41,Manchester City WFC,746,['cd8c3cba-c404-4148-ab12-100ebaf50249'],37,,,,,,,,,,,,,,,,,,Manchester United,1475,00:18:37.608,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,165a4038-e5ed-4cee-a187-740a16e19d0a,1011,,,"[115.7, 33.1]",3775658,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lucy Bronze,10178.0,Right Back,49,Manchester City WFC,746,['1dfc63fb-3b94-4360-8f34-fc55ccb78518'],45,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:22:45.887,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,7963a6a2-e79b-49d7-b801-9d29ad0e3518,1013,,,"[4.4, 46.7]",3775658,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Amy Turner,31533.0,Right Center Back,49,Manchester City WFC,746,['9918bbdc-cb89-4d3a-b4be-ad51b8601a51'],48,,,,,,,,,,,,,,,,,,Manchester United,1475,00:22:48.226,Duel,True
,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,34cf278c-a930-4a1e-a299-b5d46b0b2895,1048,,,"[79.2, 4.7]",3775658,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lauren Hemp,15555.0,Left Wing,54,Manchester City WFC,746,['bacac92b-dc86-464b-866f-bac336813990'],2,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:24:02.769,Duel,True
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,d592be80-a38b-4506-a6e4-65d39c330fc9,1087,,,"[17.0, 12.7]",3775658,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Katie Zelem,31540.0,Right Center Midfield,56,Manchester City WFC,746,['111caaa0-7dda-41f8-9cad-e7079d4dd65f'],37,,,,,,,,,,,,,,,,,,Manchester United,1475,00:25:37.202,Duel,True
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,8bb13d5f-f7e8-4255-b906-a85bff0b11b2,1151,,,"[66.9, 70.5]",3775658,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Chloe Kelly,15570.0,Right Wing,58,Manchester United,1475,['95b54049-1efa-4a07-961b-86cfaa1bdfdf'],2,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:27:02.837,Duel,True
,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,b6824edd-cefd-4fda-be47-204cb795e6ec,1160,,,"[75.0, 48.2]",3775658,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georgia Stanway,4643.0,Right Center Midfield,60,Manchester City WFC,746,['b82e1877-7e06-4b97-9240-624244a3d6d3'],19,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:27:19.252,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,06d3b3ce-b88f-40b6-9548-ea0297381a0d,1373,,,"[5.8, 51.7]",3775658,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lucy Bronze,10178.0,Right Back,69,Manchester United,1475,['9aa6b52b-b824-4e5f-b2db-1622ca869c17'],47,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:32:47.440,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,7d55a50b-960b-4f80-8c8c-3ea207c6177a,1386,,,"[80.8, 13.6]",3775658,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ona Batlle Pascual,46639.0,Left Back,70,Manchester City WFC,746,['7903c86b-717a-49af-90f1-829d685fabb8'],21,,,,,,,,,,,,,,,,,,Manchester United,1475,00:33:21.568,Duel,True
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,af9976c7-7f84-4d25-9128-2620b36c8c41,1415,,,"[73.0, 14.4]",3775658,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Katie Zelem,31540.0,Right Center Midfield,72,Manchester City WFC,746,['66dc38e4-f0ee-4830-ada1-207605c09751'],59,,,,,,,,,,,,,,,,,,Manchester United,1475,00:33:59.944,Duel,True
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,504888cc-7cee-46cd-8a5b-822ac4443b26,1466,,,"[31.0, 2.4]",3775658,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alex Greenwood,10252.0,Left Back,77,Manchester United,1475,['a9bfc163-d710-41ff-aa2b-60ca841aa65c'],31,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:35:31.468,Duel,True
,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,70c971d4-0aec-426f-ae8d-74688a7ed012,1482,,,"[113.9, 76.5]",3775658,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jackie Groenen,10654.0,Center Attacking Midfield,78,Manchester United,1475,['c6deb740-d90a-4be0-b28f-5b2009d38710'],55,,,,,,,,,,,,,,,,,,Manchester United,1475,00:35:55.987,Duel,True
,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,b15a0b21-5b63-4c33-8b0a-d10770d40f3c,1554,,,"[75.2, 10.9]",3775658,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alex Greenwood,10252.0,Left Back,91,Manchester United,1475,['558581f1-ca4b-4b07-855e-f735c69b0057'],36,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:37:36.220,Duel,True
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,677c4abe-fe35-4f0f-8d46-431551ccc283,1605,,,"[11.3, 28.8]",3775658,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Millie Turner,31536.0,Left Center Back,95,Manchester City WFC,746,['d0ed0602-6b42-4248-9ae9-fc7299a01a99'],4,,,,,,,,,,,,,,,,,,Manchester United,1475,00:39:04.008,Duel,True
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,c9f43435-0cb2-4334-a5b7-ce83deb3476f,1722,,,"[30.9, 77.1]",3775658,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jackie Groenen,10654.0,Center Attacking Midfield,98,Manchester City WFC,746,['14920247-c11d-4293-a3a0-40b8b5a6f791'],43,,,,,,,,,,,,,,,,,,Manchester United,1475,00:44:43.542,Duel,True
,,,,,,,,,,True,,,,Lost Out,Tackle,0.0,,,,,,,,,eec208ab-72d9-4760-8e45-3f4e34603caa,1747,,,"[67.9, 63.6]",3775658,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucy Bronze,10178.0,Right Back,100,Manchester United,1475,['cfa7bd62-d904-4213-b330-4412cb8dd09d'],22,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:45:22.662,Duel,True
,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,82de214a-aac4-46ba-85cb-c8d56528f3ac,1799,,,"[78.2, 28.8]",3775658,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christen Annemarie Press,6817.0,Center Forward,103,Manchester United,1475,['d0d7e6ba-1e20-4c74-a638-77ca6216415e'],26,,,,,,,,,,,,,,,,,,Manchester United,1475,00:46:26.844,Duel,True
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,54841cac-77da-422d-ad1d-da9f66931f5b,1851,,,"[82.1, 6.6]",3775658,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Greenwood,10252.0,Left Back,107,Manchester United,1475,['161637ae-eab7-4615-844a-90170e3acb3c'],42,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:42.897,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,8f0e9d5d-3e82-4b6f-93f2-dca4e1e985e1,1855,,,"[71.7, 61.2]",3775658,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christen Annemarie Press,6817.0,Center Forward,107,Manchester United,1475,['5efd297b-3dfc-48ed-b59d-1c3737748651'],48,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:48.103,Duel,True
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,0b4bda36-ea37-41cd-a52b-7bc90c34a0b7,1900,,,"[49.5, 23.0]",3775658,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caroline Weir,10188.0,Left Center Midfield,109,Manchester United,1475,['bca07650-a5e5-4e6b-ac72-bdd350264c92'],22,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:22.140,Duel,True
,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,0b571534-f83b-456c-a1d2-d63872bd668b,1915,,,"[2.4, 23.4]",3775658,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ona Batlle Pascual,46639.0,Left Back,110,Manchester City WFC,746,['c9229050-d837-411b-9472-c91894b8b089'],34,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:34.984,Duel,True
,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,2bbdf13e-c13e-4be3-a2f8-f1c683e9d25d,2036,,,"[54.6, 51.6]",3775658,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chloe Kelly,15570.0,Right Wing,114,Manchester United,1475,['c4744d2c-d334-40a4-a88a-570a7305f361'],44,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:44.323,Duel,True
,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,f7ad52e4-3959-47b2-b098-adc6b00092e9,2066,,,"[53.8, 68.4]",3775658,49,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Amy Turner,31533.0,Right Center Back,116,Manchester United,1475,['d7d7ebe6-92ca-46ed-a8da-144448200369'],25,,,,,,,,,,,,,,,,,,Manchester United,1475,00:04:25.303,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,b5257ae1-fcfd-4265-866f-1d6372ad2e03,2075,,,"[74.2, 42.1]",3775658,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caroline Weir,10188.0,Left Center Midfield,116,Manchester United,1475,['3b711f88-00cf-4f28-a3b6-d518657fc98f'],38,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:38.470,Duel,True
,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,fb8c2a9d-945c-4b95-863e-b0a04ec6e8ee,2095,,,"[93.6, 58.8]",3775658,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jackie Groenen,10654.0,Center Attacking Midfield,116,Manchester United,1475,['d6ac6be1-862d-4d7d-92f8-b5d8c3ba7c25'],54,,,,,,,,,,,,,,,,,,Manchester United,1475,00:04:54.617,Duel,True
,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,fd7c7752-a6da-44ce-bf7b-f09c52147447,2135,,,"[78.7, 70.4]",3775658,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Bronze,10178.0,Right Back,119,Manchester City WFC,746,['2b7c5aa2-fe47-440e-96fc-0afa6648fd78'],2,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:06:02.766,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,d4110346-ac3c-4cf2-8b2e-bb5b3b9c268f,2175,,,"[53.5, 8.5]",3775658,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kirsty Hanson,31532.0,Left Wing,120,Manchester United,1475,['d3bfe1d2-807a-47fb-a8e6-352a1cfe0bc3'],1,,,,,,,,,,,,,,,,,,Manchester United,1475,00:07:01.488,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,8d22f1a7-78a0-4107-ad76-ced5070abcf5,2191,,,"[69.4, 70.6]",3775658,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Chloe Kelly,15570.0,Right Wing,120,Manchester United,1475,['b732c4fa-b13a-4dd8-bce6-25e7956efd72'],12,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:07:12.846,Duel,True
,,,,,,,,,,,,,,Success In Play,Tackle,1.248649,,,,,,,,,244922c9-dd56-4159-b705-3153641c2e7a,2340,,,"[79.8, 28.8]",3775658,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Katie Zelem,31540.0,Right Center Midfield,127,Manchester City WFC,746,['baf16097-f867-4065-82e3-46a5d5e37104'],36,,,,,,,,,,,,,,,,,,Manchester United,1475,00:10:36.792,Duel,True
,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,3032f2b9-eb1c-46e5-a640-8f6553f4063b,2345,,,"[44.3, 63.3]",3775658,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Georgia Stanway,4643.0,Right Center Midfield,127,Manchester City WFC,746,['40793124-47a4-4391-b63b-68b37735b00d'],38,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:10:38.888,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,e0b8f7c1-9b65-47f2-ba40-ee3c37a77de7,2413,,,"[66.9, 6.6]",3775658,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lauren Hemp,15555.0,Left Wing,132,Manchester United,1475,['d184f813-1f7d-4f5b-ac0b-4a5d4ddd857e'],29,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:12:29.691,Duel,True
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,cb4a4334-e122-4cd2-99d2-2d36da08295d,2425,,,"[57.1, 4.0]",3775658,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alex Greenwood,10252.0,Left Back,132,Manchester United,1475,['d6d35483-f7f1-418c-adcc-9c1d70f416e4'],36,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:12:36.043,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,6e726a49-32ef-4c4d-8e7a-0fdd1f421e8b,2435,,,"[13.7, 51.8]",3775658,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lucy Bronze,10178.0,Right Back,134,Manchester United,1475,['17ab43b0-cd35-48b2-92bf-bba0abaf72e0'],48,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:13:48.654,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,d3e9eb0a-cfc6-4d19-b2c3-d7e3a776b7b3,2475,,,"[64.1, 24.6]",3775658,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Katie Zelem,31540.0,Right Center Midfield,137,Manchester City WFC,746,['091bf7e6-513a-4dd8-b3f0-a84136df4570'],45,,,,,,,,,,,,,,,,,,Manchester United,1475,00:15:45.304,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,274610a6-fc67-4bfc-87a5-8c37e3121bcf,2478,,,"[56.6, 52.7]",3775658,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Caroline Weir,10188.0,Left Center Midfield,137,Manchester City WFC,746,['9f901e6d-5cc4-423c-8af3-119af62c6ecf'],47,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:15:47.052,Duel,True
,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,8188970c-29a6-42f5-a72e-d11921ee0b1f,2603,,,"[77.7, 76.7]",3775658,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chloe Kelly,15570.0,Right Wing,144,Manchester United,1475,['3a9ae60c-0fe7-4e04-9581-6a17ff945b9b'],25,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:18:25.729,Duel,True
