50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.531735,,,,,,,,,,,b2167a14-b15d-433a-900b-570ae4b1ed6d,3359,,,"[79.0, 43.6]",3825838,77,,,,,-1.0954534,,Right Foot,,,,"[96.5, 9.6]",,High Pass,,38.239376,,Incomplete,,Mikel Balenziaga Oruesagasti,6789.0,,,,,,2,From Corner,Eneko Bóveda Altube,6386.0,Right Center Back,169,Athletic Club,215,"['0bbea6e7-40e5-4fc9-9126-b505cf38baec', '245f125b-8652-4d6e-87b0-38abd8334ec8']",7,,,,,,,,,,,,,,,,Athletic Club,215,00:32:07.711,Pass,
,,,,,,,,,,,,,,,,,,1.062217,,,,,,,,,,,5faf8f35-7c3b-4e36-bd22-00841b26817e,3363,,,"[46.9, 74.6]",3825838,77,,,,,-2.0430398,,Right Foot,,,,"[39.8, 60.7]",,Ground Pass,,15.608331,,,,Jorge Resurrección Merodio,5199.0,,,,,,2,Regular Play,Juan Francisco Torres Belén,6375.0,Right Back,170,Atlético Madrid,212,['3cf9229d-04ec-49a0-8972-492680e3d9f1'],13,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:13.332,Pass,
,,,,,,,,,,,,,,,,,,1.381367,,,,,,,,,,,f280a753-bcb5-41e7-b492-49e9919878cc,3367,,,"[41.6, 63.7]",3825838,77,,,,,0.5926974,,Right Foot,,,,"[51.4, 70.3]",,High Pass,,11.815245,,Incomplete,,Juan Francisco Torres Belén,6375.0,,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Right Center Midfield,170,Atlético Madrid,212,"['3200f1e0-1269-456c-8660-81fedfd6d6b4', '793ea904-c18e-4d49-ac7b-e500f1a42d3a', 'b898943b-bdf0-4d20-aca3-393218438a8e']",15,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:15.557,Pass,True
,,,,,,,,,,,,,,,,,,0.756697,,,,,,,,,,,1e10b4de-b89c-4d75-b4e6-482c7f9a2d45,3371,,,"[51.2, 80.0]",3825838,77,,True,,,-0.32329616,,,,,,"[70.6, 73.5]",,High Pass,,20.45996,,,,Antoine Griezmann,5487.0,,,,,Throw-in,2,From Throw In,Juan Francisco Torres Belén,6375.0,Right Back,171,Atlético Madrid,212,['4acc86c5-1d66-4008-b170-94724d9238a6'],38,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:38.751,Pass,
,,,,,,,,,,,,,,,,,,2.380669,,,,,,,,,,,3edbb56b-ab81-4dc1-b91a-680579e9a5c3,3373,,,"[69.2, 73.5]",3825838,77,,True,,,-0.25933173,,Head,,,,"[79.0, 70.9]",,High Pass,,10.139033,,,,Fernando José Torres Sanz,6382.0,,,,,,2,From Throw In,Antoine Griezmann,5487.0,Right Midfield,171,Atlético Madrid,212,['b68f9a00-c7b4-49d1-a16a-f13031c0c5d9'],39,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:39.507,Pass,
,,,,,,,,,,,,,,,,,,4.150703,,,,,,,,,,,53c558cf-6043-40e8-9b83-2fba60468fb6,3378,,,"[27.2, 14.9]",3825838,77,,,,,1.9954753,,Right Foot,,,,"[9.7, 53.6]",,Ground Pass,,42.472816,,,,Gorka Iraizoz Moreno,6576.0,,,,,Recovery,2,Regular Play,Mikel San José Domínguez,6389.0,Left Center Back,172,Athletic Club,215,"['1c2a64a9-84ab-4105-b4fd-035a9453023f', 'ac3f603e-c5b0-4e73-a179-cbdcf79be387']",44,,,,,,,,,,,,,,,,Athletic Club,215,00:32:44.429,Pass,True
,,,,,,,,,,,,,,,,,,0.800942,,,,,,,,,,,ab35c136-b0f5-454f-9cf0-fca202468d15,3381,,,"[21.4, 59.2]",3825838,77,,,,,-0.6627295,,Right Foot,,,,"[25.5, 56.0]",,Ground Pass,,5.2009616,,,,Eneko Bóveda Altube,6386.0,,,,,,2,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,172,Athletic Club,215,['4948c692-ef78-47aa-b961-35b1a77a8ff2'],52,,,,,,,,,,,,,,,,Athletic Club,215,00:32:52.855,Pass,
,,,,,,,,,,,,,,,,,,1.130666,,,,,,,,,,,38c87a19-640a-4d55-aaad-58790c6d76a0,3384,,,"[44.1, 55.1]",3825838,77,,,,,-0.056016102,,Right Foot,,,,"[54.8, 54.5]",,Ground Pass,,10.716809,,,,Ander Iturraspe Derteano,6388.0,,,,,,2,Regular Play,Eneko Bóveda Altube,6386.0,Right Center Back,172,Athletic Club,215,['70c05768-d71a-4117-9c6e-1dc9728b77b0'],56,,,,,,,,,,,,,,,,Athletic Club,215,00:32:56.877,Pass,
,,,,,,,,,,,,,,,,,,1.588433,,,,,,,,,,,a8285dc9-c881-47f2-b643-bd0cda7fbe3b,3387,,,"[55.4, 55.4]",3825838,77,,,,,0.9390335,,Right Foot,,,,"[71.5, 77.4]",,Ground Pass,,27.261879,,,,Óscar de Marcos Arana,6649.0,,,,,,2,Regular Play,Ander Iturraspe Derteano,6388.0,Right Defensive Midfield,172,Athletic Club,215,['8b4efcbb-be6c-495b-9a24-1b38b54812fa'],59,,,,,,,,,,,,,,,,Athletic Club,215,00:32:59.535,Pass,
,,,,,,,,,,,,,,,,,,1.076407,,,,,,,,,,,7b6a0ced-b4e7-434d-b517-d634516e6954,3390,,,"[82.8, 78.5]",3825838,78,,,,,-1.3671378,,Right Foot,,,,"[84.7, 69.3]",,Ground Pass,,9.394147,,Incomplete,,Iñaki Williams Arthuer,6393.0,,,,,,2,Regular Play,Óscar de Marcos Arana,6649.0,Right Back,172,Athletic Club,215,"['67e5e5ff-aea5-4d4b-8e56-0e8601b3f951', '6c558329-1c5e-4185-a245-4f063d9414d1']",2,,,,,,,,,,,,,,,,Athletic Club,215,00:33:02.578,Pass,
,,,,,,,,,,,,,,,,,,0.536188,,,,,,,,,,,f0d7d88a-ab89-4419-95e8-a9d7afc47066,3394,,,"[36.4, 21.3]",3825838,78,,,,,0.8519663,,Left Foot,,,,"[41.3, 26.9]",,Ground Pass,,7.441102,,,,Jorge Resurrección Merodio,5199.0,,,,,Recovery,2,Regular Play,Saúl Ñíguez Esclapez,6381.0,Left Center Midfield,173,Atlético Madrid,212,"['52f85e1a-d4e6-4c93-97bf-e1f81c49928f', '8f9c6b01-a472-4532-815c-cc0c768cb749']",5,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:05.291,Pass,True
,,,,,,,,,,,,,,,,,,0.573146,,,,,,,,,,,83a428cc-1cc7-46b4-a293-0b8fb3f1f922,3396,,,"[41.1, 27.1]",3825838,78,,,,,-3.056691,,Right Foot,,,,"[36.4, 26.7]",,Ground Pass,,4.7169905,,,,Saúl Ñíguez Esclapez,6381.0,,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Right Center Midfield,173,Atlético Madrid,212,['36f78229-7f9d-42a6-86e8-107ded213d75'],5,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:05.827,Pass,
,,,,,,,,,,,,,,,,,,1.195876,,,,,,,,,,,75df1046-ad85-457f-9669-6fc5e8f015b1,3399,,,"[36.4, 28.2]",3825838,78,,,,,1.5441359,,Left Foot,,,,"[36.6, 35.7]",,Ground Pass,,7.502666,,,,Antoine Griezmann,5487.0,,,,,,2,Regular Play,Saúl Ñíguez Esclapez,6381.0,Left Center Midfield,173,Atlético Madrid,212,['46e2ebbd-bf3b-426c-a92d-3db8256dd41d'],6,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:06.443,Pass,
,,,,,,,,,,,,,,,,,,3.102864,,,,,,,,,,,a1e317fa-3665-43cc-b272-62f02510cbf2,3403,,,"[35.1, 33.3]",3825838,78,,,,,-1.3116943,,Left Foot,,,,"[43.9, 0.1]",,High Pass,,34.34647,,Out,,Filipe Luís Kasmirski,6320.0,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Right Midfield,173,Atlético Madrid,212,"['7ec994c2-ffa6-430e-a7a3-2a6353137535', 'd2aa7d51-73d4-42da-975a-4a4843d58d86']",8,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:08.534,Pass,True
,,,,,,,,,,,,,,,,,,1.607175,,,,,,,,,,,772ea084-49cb-477c-a3d3-9c36babf3b0a,3405,,,"[74.7, 80.0]",3825838,78,,True,,,-2.0623038,,,,,,"[55.0, 43.2]",,Low Pass,,41.741226,,,,Mikel San José Domínguez,6389.0,,,,,Throw-in,2,From Throw In,Óscar de Marcos Arana,6649.0,Right Back,174,Athletic Club,215,['45231308-b059-473e-a4fe-a3d06cd7eb4d'],18,,,,,,,,,,,,,,,,Athletic Club,215,00:33:18.320,Pass,
,,,,,,,,,,,,,,,,,,2.306177,,,,,,,,,,,99767a00-3ae4-441d-a001-600448d3b423,3407,,,"[56.9, 41.7]",3825838,78,,,,,-0.9081377,,Right Foot,,,,"[73.6, 20.3]",,Ground Pass,,27.144981,,,,Mikel Balenziaga Oruesagasti,6789.0,,,,,,2,From Throw In,Mikel San José Domínguez,6389.0,Left Center Back,174,Athletic Club,215,['b84c3548-d26a-4b11-929f-9bc5e8d13193'],21,,,,,,,,,,,,,,,,Athletic Club,215,00:33:21.272,Pass,
,,,,,,,,,,,,,,,,,,1.260027,,,,,,,,,,,6611738e-092e-4af8-873c-d0c6a9cb7a2a,3410,,,"[73.8, 14.9]",3825838,78,,,,,-0.62715787,,Left Foot,,,,"[84.7, 7.0]",,Ground Pass,,13.461798,,,,Íñigo Lekue Martínez,6392.0,,,,,,2,From Throw In,Mikel Balenziaga Oruesagasti,6789.0,Left Back,174,Athletic Club,215,['a01e43c5-6de0-4d50-a1ab-ff284268dbc7'],24,,,,,,,,,,,,,,,,Athletic Club,215,00:33:24.287,Pass,
,,,,,,,,,,,,,,,,,,1.172138,,,,,,,,,,,f2affe8e-779e-4e9a-8997-196c3679c548,3412,,,"[85.2, 7.4]",3825838,78,,,,,2.6847477,,Left Foot,,,,"[73.4, 13.2]",,Ground Pass,,13.148384,,,,Mikel Balenziaga Oruesagasti,6789.0,,,,,,2,From Throw In,Íñigo Lekue Martínez,6392.0,Left Wing,174,Athletic Club,215,['45bbc295-2a98-4c8b-a00f-394821bb0c77'],25,,,,,,,,,,,,,,,,Athletic Club,215,00:33:25.547,Pass,
,,,,,,,,,,,,,,,,,,1.209633,,,,,,,,,,,dcbf169e-58f8-4a7b-991e-c635aa1eb32d,3415,,,"[73.0, 12.8]",3825838,78,,,,,-0.8748143,,Left Foot,,,,"[79.6, 4.9]",,Ground Pass,,10.294173,,,,Íñigo Lekue Martínez,6392.0,,,,,,2,From Throw In,Mikel Balenziaga Oruesagasti,6789.0,Left Back,174,Athletic Club,215,['d890a9b4-681d-48e9-9077-ed476d4281a6'],27,,,,,,,,,,,,,,,,Athletic Club,215,00:33:27.558,Pass,
,,,,,,,,,,,,,,,,,,1.106363,,,,,,,,,,,c93cc7cd-ba24-4f4e-acd7-6c34459e7567,3418,,,"[79.8, 10.4]",3825838,78,,,,,2.3665035,,Right Foot,,,,"[65.1, 24.8]",,Ground Pass,,20.5779,,,,Beñat Etxebarria Urkiaga,6396.0,,,,,,2,From Throw In,Íñigo Lekue Martínez,6392.0,Left Wing,174,Athletic Club,215,['667fb12b-15b8-49e0-8c2f-55ddf28e20d3'],30,,,,,,,,,,,,,,,,Athletic Club,215,00:33:30.944,Pass,
,,,,,,,,,,,,,,,,,,1.593367,,,,,,,,,,,e8f8eec8-12fa-4968-b458-be64f533f1de,3421,,,"[66.6, 28.2]",3825838,78,,,,,1.3734008,,Right Foot,,,,"[71.9, 54.7]",,Ground Pass,,27.024803,,,,Eneko Bóveda Altube,6386.0,,,,,,2,From Throw In,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,174,Athletic Club,215,['a71e858b-cb4c-4fc6-a63d-9f674610326b'],34,,,,,,,,,,,,,,,,Athletic Club,215,00:33:34.095,Pass,
,,,,,,,,,,,,,,,,,,0.181985,,,,,,,,,,,085ed2fb-0a32-4e52-b05d-5a6f8d1f73ab,3424,,,"[85.0, 52.8]",3825838,78,,,,,-0.07006058,,Right Foot,,,,"[90.7, 52.4]",,Ground Pass,,5.714018,,Incomplete,,Borja Viguera Manzanares,23833.0,,,,,,2,From Throw In,Eneko Bóveda Altube,6386.0,Right Center Back,174,Athletic Club,215,"['3f269b4b-85aa-4273-b8c7-2b8ee1269da3', 'baef3a59-d564-4e8f-89ab-a6140693f15c']",39,,,,,,,,,,,,,,,,Athletic Club,215,00:33:39.130,Pass,
,,,,,,,,,,,,,,,,,,3.060174,,,,,,,,,,,628501a4-15ba-4d98-9884-c635bb79916a,3431,,,"[8.8, 29.7]",3825838,78,,,,,0.6235607,,Drop Kick,,,,"[71.5, 74.8]",,High Pass,,77.23535,,,,Fernando José Torres Sanz,6382.0,,True,,,,2,From Throw In,Jan Oblak,6378.0,Goalkeeper,174,Athletic Club,215,['d2891e18-f1de-4bbf-b769-e6d2f3f26a55'],59,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:59.623,Pass,
,,,,,,,,,,,,,,,,,,1.8348,,,,,,,,,,,7f32fd4e-d601-4dc3-bd4f-de546571f052,3436,,,"[30.0, 0.1]",3825838,79,,,,,1.9406242,,,,,,"[21.2, 22.8]",,Low Pass,,24.346046,,,,Mikel San José Domínguez,6389.0,,,,,Throw-in,2,From Throw In,Mikel Balenziaga Oruesagasti,6789.0,Left Back,175,Athletic Club,215,['84bea759-16df-4207-b670-8be74c2b3b5f'],9,,,,,,,,,,,,,,,,Athletic Club,215,00:34:09.375,Pass,
,,,,,,,,,,,,,,,,,,1.286366,,,,,,,,,,,5f43b80d-af79-43b0-a89f-c6c34f3d8ba5,3439,,,"[21.9, 22.8]",3825838,79,,,,,0.5284338,,Right Foot,,,,"[39.2, 32.9]",,Ground Pass,,20.032475,,,,Beñat Etxebarria Urkiaga,6396.0,,,,,,2,From Throw In,Mikel San José Domínguez,6389.0,Left Center Back,175,Athletic Club,215,['f885da5f-25c3-4aa0-8848-5629c6386458'],11,,,,,,,,,,,,,,,,Athletic Club,215,00:34:11.871,Pass,
,,,,,,,,,,,,,,,,,,3.345847,,,,,,,,,,,6f56f0b0-f033-4cfc-a313-332652accd57,3442,,,"[35.1, 36.7]",3825838,79,,,,,0.9175868,,Right Foot,,,,"[66.4, 77.6]",,Ground Pass,,51.502426,,,,Óscar de Marcos Arana,6649.0,,True,,,,2,From Throw In,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,175,Athletic Club,215,['e60ee023-b29d-4b4b-b288-74630ec8d633'],14,,,,,,,,,,,,,,,,Athletic Club,215,00:34:14.500,Pass,
,,,,,,,,,,,,,,,,,,2.126979,,,,,,,,,,,9edea352-a1b3-4488-a00f-d703c0aa54fe,3445,,,"[70.2, 77.2]",3825838,79,,,,,-0.30001485,,Right Foot,,,,"[98.0, 68.6]",,Ground Pass,,29.099829,,,,Iñaki Williams Arthuer,6393.0,,,,,,2,From Throw In,Óscar de Marcos Arana,6649.0,Right Back,175,Athletic Club,215,['b406efc4-8ca1-4bf1-87c9-f3bd7b19e11b'],19,,,,,,,,,,,,,,,,Athletic Club,215,00:34:19.673,Pass,
,,,,,,,,,,,,,,,,,,0.410021,,,,,,,,,,,424969a5-5446-4e1a-8b08-9609e5e6a1f9,3448,,,"[109.8, 72.3]",3825838,79,,,,,-1.4767351,,Right Foot,,,,"[111.3, 56.4]",,Ground Pass,,15.970598,,Incomplete,,Raúl García Escudero,6391.0,,,,,,2,From Throw In,Iñaki Williams Arthuer,6393.0,Right Wing,175,Athletic Club,215,"['198b83f1-4e42-4e11-b6ee-aa2cb9e20fd4', '946dda41-4d33-4ea5-9f72-a6a85aec7374']",23,,,,,,,,,,,,,,,,Athletic Club,215,00:34:23.419,Pass,
,,,,,,,,,,,,,,,,,,1.936436,,,,,,,,,,,297ec1d2-6648-4a42-bb31-69716c06aec2,3451,,,"[120.0, 80.0]",3825838,79,,,,,-1.8514957,,Right Foot,,,,"[108.9, 41.5]",,High Pass,,40.06819,,Incomplete,True,,,,,Outswinging,,Corner,2,From Corner,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,176,Athletic Club,215,['5b56db77-57f2-4bee-b39e-d544d09bf8f4'],43,,,,,,,,,,,,,,,,Athletic Club,215,00:34:43.244,Pass,
,,,,,,,,,,,,,,,,,,1.243476,,,,,,,,,,,467e5194-64a2-4065-a6d9-87811edf114e,3460,,,"[106.8, 40.4]",3825838,79,,,,,-2.961739,74511f72-1ae7-40dd-aac8-177d74840e31,Right Foot,,,,"[104.6, 40.0]",,Ground Pass,,2.236068,,,,Mikel San José Domínguez,6389.0,True,,,,,2,From Corner,Raúl García Escudero,6391.0,Center Attacking Midfield,176,Athletic Club,215,"['509e9d9b-27d0-48f9-bb94-6023eb7feb5c', 'cf0cea83-7e92-482f-8296-e6196dbaa7f8', 'd3b32496-cc28-45e1-8729-1bbffeae25f7', 'e524a6a0-3132-459a-8b15-f5ac925f168e']",46,,,,,,,,,,,,,,,,Athletic Club,215,00:34:46.660,Pass,True
,,,,,,,,,,,,,,,,,,2.84992,,,,,,,,,,,862cfaf6-a407-4dfc-954b-46734c2d1413,3478,,,"[67.4, 17.9]",3825838,80,,,,,2.6790788,,Left Foot,,,,"[32.1, 35.5]",,Ground Pass,,39.444263,,,,Gorka Iraizoz Moreno,6576.0,,,,,Recovery,2,From Corner,Íñigo Lekue Martínez,6392.0,Left Wing,176,Athletic Club,215,"['098cde64-868d-4301-97b9-c78e53a0622e', 'cb9a77df-68f6-4b40-88e9-84b311dbeca7']",0,,,,,,,,,,,,,,,,Athletic Club,215,00:35:00.003,Pass,True
,,,,,,,,,,,,,,,,,,2.344181,,,,,,,,,,,08c91df2-98bd-4416-b116-0962a2bc10c8,3481,,,"[34.5, 37.0]",3825838,80,,,,,0.9776009,,Right Foot,,,,"[55.4, 68.0]",,Ground Pass,,37.3873,,,,Ander Iturraspe Derteano,6388.0,,,,,,2,From Corner,Gorka Iraizoz Moreno,6576.0,Goalkeeper,176,Athletic Club,215,['89312c1e-2a03-43ff-abdb-260c0f745e18'],4,,,,,,,,,,,,,,,,Athletic Club,215,00:35:04.288,Pass,
,,,,,,,,,,,,,,,,,,1.832502,,,,,,,,,,,24d10150-4a96-4679-b844-bfc33b7b8c5e,3485,,,"[68.3, 53.9]",3825838,80,,,,,-1.7441363,,Right Foot,,,,"[63.8, 28.2]",,Ground Pass,,26.090994,,,,Mikel San José Domínguez,6389.0,,,,,,2,From Corner,Ander Iturraspe Derteano,6388.0,Right Defensive Midfield,176,Athletic Club,215,"['9d4b921e-0f0f-432f-974f-5f814f4bf6f0', 'c8b926e8-286e-4165-ac6b-f640ce7c8583']",10,,,,,,,,,,,,,,,,Athletic Club,215,00:35:10.475,Pass,True
,,,,,,,,,,,,,,,,,,2.105295,,,,,,,,,,,07e13ae0-f898-4db6-8f0f-11cd3a591794,3488,,,"[63.6, 26.3]",3825838,80,,,,,-0.7490945,,Right Foot,,,,"[85.0, 6.4]",,Ground Pass,,29.222765,,,,Íñigo Lekue Martínez,6392.0,,,,,,2,From Corner,Mikel San José Domínguez,6389.0,Left Center Back,176,Athletic Club,215,['a490d82d-3621-4a05-bac5-92419ca094a6'],13,,,,,,,,,,,,,,,,Athletic Club,215,00:35:13.305,Pass,
,,,,,,,,,,,,,,,,,,1.248271,,,,,,,,,,,ad909ffd-3059-4f24-a8db-ce202842e30e,3491,,,"[84.1, 8.1]",3825838,80,,,,,2.4519012,,Left Foot,,,,"[70.4, 19.4]",,Ground Pass,,17.758942,,,,Ander Iturraspe Derteano,6388.0,,,,,,2,From Corner,Íñigo Lekue Martínez,6392.0,Left Wing,176,Athletic Club,215,['7e97836e-2fa0-4436-8b07-3e8beff499e4'],17,,,,,,,,,,,,,,,,Athletic Club,215,00:35:17.078,Pass,
,,,,,,,,,,,,,,,,,,1.529779,,,,,,,,,,,fa25270c-597d-4de6-a3d3-ecc5ae4b9f25,3493,,,"[70.4, 20.3]",3825838,80,,,,,1.4240332,,Left Foot,,,,"[72.1, 31.8]",,Ground Pass,,11.624973,,,,Beñat Etxebarria Urkiaga,6396.0,,,,,,2,From Corner,Ander Iturraspe Derteano,6388.0,Right Defensive Midfield,176,Athletic Club,215,['6959edf4-1392-46e1-9eef-b50a30e4c9ad'],18,,,,,,,,,,,,,,,,Athletic Club,215,00:35:18.326,Pass,
,,,,,,,,,,,,,,,,,,1.053009,,,,,,,,,,,2adb4929-1f80-402a-93ab-5cb922d7d15c,3495,,,"[72.1, 31.8]",3825838,80,,,,,-2.6430247,,Right Foot,,,,"[63.1, 26.9]",,Ground Pass,,10.247438,,,,Mikel San José Domínguez,6389.0,,,,,,2,From Corner,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,176,Athletic Club,215,['06044d44-665b-4cf6-b700-56bd0ba1e634'],19,,,,,,,,,,,,,,,,Athletic Club,215,00:35:19.856,Pass,
,,,,,,,,,,,,,,,,,,2.070969,,,,,,,,,,,19d8dbbd-103f-4487-b193-58ada681cd5b,3498,,,"[63.1, 26.9]",3825838,80,,,,,1.4715071,,Right Foot,,,,"[65.7, 53.0]",,Ground Pass,,26.229181,,,,Eneko Bóveda Altube,6386.0,,,,,,2,From Corner,Mikel San José Domínguez,6389.0,Left Center Back,176,Athletic Club,215,['7ce5381d-25b9-4d8f-928d-ab79deba741c'],20,,,,,,,,,,,,,,,,Athletic Club,215,00:35:20.910,Pass,
,,,,,,,,,,,,,,,,,,1.709452,,,,,,,,,,,a07db275-8a60-4b8e-8ce2-1ff5d903869a,3501,,,"[84.5, 58.6]",3825838,80,,,,,1.0826001,,Left Foot,,,,"[93.9, 76.3]",,Ground Pass,,20.041208,,,,Óscar de Marcos Arana,6649.0,,,,,,2,From Corner,Eneko Bóveda Altube,6386.0,Right Center Back,176,Athletic Club,215,['664c755e-a280-4232-8973-ba2548493ae3'],26,,,,,,,,,,,,,,,,Athletic Club,215,00:35:26.936,Pass,
,,,,,,,,,,,,,,,,,,1.336634,,,,,,,,,,,24c5f3b9-0bb7-4258-a0b6-fa8df1004455,3503,,,"[93.9, 76.3]",3825838,80,,,,,-1.0568181,,Right Foot,,,,"[105.7, 55.4]",,Ground Pass,,24.001041,,Incomplete,,Borja Viguera Manzanares,23833.0,,,,,,2,From Corner,Óscar de Marcos Arana,6649.0,Right Back,176,Athletic Club,215,"['7a8612e6-5374-47e5-9b50-a3c041130389', 'e458de57-8f5c-46cc-92df-a97785ac5aad']",28,,,,,,,,,,,,,,,,Athletic Club,215,00:35:28.645,Pass,
,,,,,,,,,,,,,,,,,,0.812325,,,,,,,,,,,3e157942-2f5c-4322-8ffa-358371e453a2,3515,,,"[10.5, 10.0]",3825838,80,,,,,-0.82619184,,Left Foot,,,,"[15.2, 4.9]",,Ground Pass,,6.935416,,,,Augusto Matías Fernández,19668.0,,,,,,2,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,177,Atlético Madrid,212,['93ccd946-970d-4bc7-9451-875bc5ec2d59'],34,,,,,,,,,,,,,,,,Atlético Madrid,212,00:35:34.014,Pass,
,,,,,,,,,,,,,,,,,,2.738829,,,,,,,,,,,e98d20db-5891-4e62-93c3-6ab7063a264f,3518,,,"[18.5, 3.8]",3825838,80,,,,,-0.012986283,,Right Foot,,,,"[49.3, 3.4]",,Low Pass,,30.802597,,,,Yannick Ferreira Carrasco,5633.0,,,,,,2,Regular Play,Augusto Matías Fernández,19668.0,Center Defensive Midfield,177,Atlético Madrid,212,['ab97aade-677f-46fc-83d3-9db7dae6980c'],35,,,,,,,,,,,,,,,,Atlético Madrid,212,00:35:35.529,Pass,
,,,,,,,,,,,,,,,,,,0.904515,,,,,,,,,,,af0373fd-3f0a-4631-b940-2518bb180e34,3526,,,"[63.6, 64.1]",3825838,80,,,,,-0.093187265,,Right Foot,,,,"[74.3, 63.1]",,Ground Pass,,10.746628,,,,Raúl García Escudero,6391.0,,,,,,2,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,178,Athletic Club,215,['7036f109-bcd4-4d91-91f3-0cf7535622c0'],45,,,,,,,,,,,,,,,,Athletic Club,215,00:35:45.892,Pass,
,,,,,,,,,,,,,,,,,,1.569132,,,,,,,,,,,00b90202-e939-4e39-943a-35e2ee4abcd2,3528,,,"[74.7, 63.1]",3825838,80,,,,,1.555646,,Right Foot,,,,"[74.9, 76.3]",,Ground Pass,,13.201515,,,,Iñaki Williams Arthuer,6393.0,,,,,,2,Regular Play,Raúl García Escudero,6391.0,Center Attacking Midfield,178,Athletic Club,215,['a4103ee8-815f-49fe-b683-1e8ae684caee'],46,,,,,,,,,,,,,,,,Athletic Club,215,00:35:46.797,Pass,
,,,,,,,,,,,,,,,,,,1.037677,,,,,,,,,,,fc8fc467-fa03-4eb5-bd17-053845bc4cdb,3531,,,"[80.3, 74.8]",3825838,80,,,,,-0.3706155,,Right Foot,,,,"[97.8, 68.0]",,Ground Pass,,18.774717,,Incomplete,,Borja Viguera Manzanares,23833.0,,,,,,2,Regular Play,Iñaki Williams Arthuer,6393.0,Right Wing,178,Athletic Club,215,"['7b53d2b8-90c8-4764-a809-909a8b604c1e', 'fd0d1dcf-57f9-4961-9b80-53d7c7fd0bc3']",50,,,,,,,,,,,,,,,,Athletic Club,215,00:35:50.025,Pass,
,,,,,,,,,,,,,,,,,,3.033344,,,,,,,,,,,7ef6f414-0ed3-49f3-af19-948b88d41e08,3538,,,"[32.4, 15.1]",3825838,81,,,,,-0.24543907,,Right Foot,,,,"[83.5, 2.3]",,High Pass,,52.67874,,Incomplete,,Saúl Ñíguez Esclapez,6381.0,,,,,Free Kick,2,From Free Kick,Jan Oblak,6378.0,Goalkeeper,180,Atlético Madrid,212,"['9f1e3bd8-f65b-495f-8b57-b7e6744caabf', 'a92b7f2a-7c59-4e06-a5f5-1669df842fd7']",29,,,,,,,,,,,,,,,,Atlético Madrid,212,00:36:29.488,Pass,
,,,,,,,,,,,,,,,,,,0.959583,,,,,,,,,,,49302e27-fcbd-475d-a373-c94208d62435,3541,,,"[86.5, 0.1]",3825838,81,,,,,1.4300661,,,,,,"[88.2, 12.1]",,Low Pass,,12.119819,,,,Jorge Resurrección Merodio,5199.0,,,,,Throw-in,2,From Throw In,Filipe Luís Kasmirski,6320.0,Left Back,181,Atlético Madrid,212,['430d4cea-8803-4095-99e7-06f5e9005b85'],46,,,,,,,,,,,,,,,,Atlético Madrid,212,00:36:46.638,Pass,
