ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.034744,,,,,,,,,,,,13c9d35e-c731-4d6f-a6f2-21a7bf423cf3,108,,"[56.7, 53.9]",3825863,2,,,,,2.2550912,,Right Foot,,,,"[47.4, 65.3]",,Ground Pass,,14.71224,,,,,David García Santana,6927.0,,,,,,1,Regular Play,Pedro Taunausú Domínguez Placeres,6928.0,Right Center Midfield,7,Las Palmas,208,['e5eef5c1-f6e6-4c9f-82bb-2d0ed1c86a42'],33,,,,,,,,,,,,,,,,,,Las Palmas,208,00:02:33.416,Pass,
,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,81df9c50-f75f-429c-8409-50b3a7c26e66,111,,"[47.4, 65.3]",3825863,2,,,,,-2.394751,,Right Foot,,,,"[29.9, 49.1]",,Ground Pass,,23.847221,,,,,Mauricio Lemos Merladet,7692.0,,,,,,1,Regular Play,David García Santana,6927.0,Right Back,7,Las Palmas,208,['60a441da-1da0-40a1-9616-493cdaad514d'],35,,,,,,,,,,,,,,,,,,Las Palmas,208,00:02:35.160,Pass,
,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,7e1712e5-cd94-438f-a8ee-4b9a0b53877e,114,,"[32.6, 49.1]",3825863,2,,,,,-1.4785142,,Right Foot,,,,"[36.2, 10.2]",,Ground Pass,,39.066227,,,,,Aythami Artiles Oliva,8440.0,,,,,,1,Regular Play,Mauricio Lemos Merladet,7692.0,Right Center Back,7,Las Palmas,208,['33c3563a-0340-434d-b142-e736004d2a62'],38,,,,,,,,,,,,,,,,,,Las Palmas,208,00:02:38.272,Pass,
,,,,,,,,,,,,,,,,1.413938,,,,,,,,,,,,489d0907-996c-4e0a-b865-f567408bfc41,117,,"[43.5, 8.2]",3825863,2,,,,,1.782754,,Right Foot,,,,"[40.1, 24.0]",,Ground Pass,,16.161682,,,,,Roque Mesa Quevedo,3610.0,,,,,,1,Regular Play,Aythami Artiles Oliva,8440.0,Left Center Back,7,Las Palmas,208,['6d623584-a2e3-40e6-97b7-8d6a40cfc810'],43,,,,,,,,,,,,,,,,,,Las Palmas,208,00:02:43.466,Pass,
,,,,,,,,,,,,,,,,3.6,,,,,,,,,,,,fed02a39-516d-42f3-8dee-baaf0f2ffec3,120,,"[40.1, 25.2]",3825863,2,,,,,1.4744191,,Right Foot,,,,"[43.3, 58.3]",,Ground Pass,,33.254322,,,,,Mauricio Lemos Merladet,7692.0,,,,,,1,Regular Play,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,7,Las Palmas,208,['ebac805b-687d-4512-bb51-2983271809b0'],46,,,,,,,,,,,,,,,,,,Las Palmas,208,00:02:46.083,Pass,
,,,,,,,,,,,,,,,,1.792972,,,,,,,,,,,,2cabde99-0c6a-485a-b0f3-7e9e54a9a65b,123,,"[53.2, 63.9]",3825863,2,,,,,0.69192135,,Right Foot,,,,"[63.7, 72.6]",,Ground Pass,,13.635982,,,,,David García Santana,6927.0,,,,,,1,Regular Play,Mauricio Lemos Merladet,7692.0,Right Center Back,7,Las Palmas,208,['65372760-65cf-43b5-9915-36e37d008f03'],50,,,,,,,,,,,,,,,,,,Las Palmas,208,00:02:50.413,Pass,
,,,,,,,,,,,,,,,,0.947824,,,,,,,,,,,,159c4299-d03b-4af3-85ed-84bb9082a0f4,125,,"[63.7, 72.6]",3825863,2,,,,,-0.51012576,,Right Foot,,,,"[80.5, 63.2]",,Low Pass,,19.250975,,,Incomplete,,Pedro Taunausú Domínguez Placeres,6928.0,,,,,,1,Regular Play,David García Santana,6927.0,Right Back,7,Las Palmas,208,"['418dbf93-8e8a-41cd-ad5e-79f0cd93b23f', 'e599f849-74e0-41e5-8dc5-34fd5569b956']",52,,,,,,,,,,,,,,,,,,Las Palmas,208,00:02:52.206,Pass,
,,,,,,,,,,,,,,,,0.931007,,,,,,,,,,,,b19ac33e-5753-4724-93b2-c69e901fa0b2,130,,"[70.5, 64.1]",3825863,2,,,,,-2.008306,,Right Foot,,,,"[64.7, 51.7]",,Ground Pass,,13.689412,,,,,Roque Mesa Quevedo,3610.0,,,,,,1,Regular Play,Francisco José Perdomo Borges,27251.0,Right Midfield,7,Las Palmas,208,['ab9868cd-f56e-48b5-9f84-924822029cf5'],55,,,,,,,,,,,,,,,,,,Las Palmas,208,00:02:55.952,Pass,
,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,67599344-ba98-4722-a408-895b943f0f23,133,,"[64.9, 51.5]",3825863,2,,,,,-1.6328082,,Right Foot,,,,"[63.0, 20.9]",,Ground Pass,,30.65893,,,,,Jonathan Viera Ramos,10755.0,,,,,,1,Regular Play,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,7,Las Palmas,208,['3703ea4d-7544-4eb6-893a-63a042df6f80'],57,,,,,,,,,,,,,,,,,,Las Palmas,208,00:02:57.620,Pass,
,,,,,,,,,,,,,,,,1.68808,,,,,,,,,,,,6d92af6e-60a0-4cd3-bab4-9dda0c5b33cb,136,,"[63.0, 20.9]",3825863,3,,,,,-1.0091728,,Left Foot,,,,"[74.2, 3.1]",,Ground Pass,,21.030455,,,,,Jerónimo Figueroa Cabrera,6934.0,,,,,,1,Regular Play,Jonathan Viera Ramos,10755.0,Left Center Midfield,7,Las Palmas,208,['db59b293-7c78-4e37-a9e5-c1458f9b023b'],0,,,,,,,,,,,,,,,,,,Las Palmas,208,00:03:00.463,Pass,
,,,,,,,,,,,,,,,,1.572558,,,,,,,,,,,,308209b1-c375-4396-9654-f4f288143c91,140,,"[85.8, 7.0]",3825863,3,,,,,1.9890207,,Left Foot,,,,"[84.6, 9.7]",,Ground Pass,,2.9546573,True,,Incomplete,,Jonathan Viera Ramos,10755.0,,,,,,1,Regular Play,Jerónimo Figueroa Cabrera,6934.0,Left Midfield,7,Las Palmas,208,"['0b9897c5-bfcc-4024-b659-ccbf5d2b8307', 'e5f639a2-67bf-4190-bd1f-374ec981fe89', 'fcc5d92f-8202-49dc-b4ea-a543699258a0']",4,,,,,,,,,,,,,,,,,,Las Palmas,208,00:03:04.707,Pass,True
,,,,,,,,,,,,,,,,0.126459,,,,,,,,,,,,7adb86ac-a6a2-420b-862d-f4c6034fd5b7,145,,"[35.7, 59.0]",3825863,3,,,,,0.7328151,,Left Foot,,,,"[38.7, 61.7]",,Ground Pass,,4.036087,,,Incomplete,,,,,,,,,1,Regular Play,Pedro Mosquera Parada,6733.0,Right Defensive Midfield,7,Las Palmas,208,['b5010744-b3f1-4df5-a5e9-6f275a1f64bc'],8,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:08.220,Pass,
,,,,,,,,,,,,,,,,1.131601,,,,,,,,,,,,e282fcb1-e04a-4ebd-84f9-9f9a8cb67c6a,149,,"[68.3, 19.9]",3825863,3,,,,,-0.9474623,,Right Foot,,,,"[79.3, 4.6]",,Ground Pass,,18.843832,,,,,Jerónimo Figueroa Cabrera,6934.0,,,,,,1,Regular Play,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,7,Las Palmas,208,['310940fd-905b-49f7-ac29-867648188db3'],10,,,,,,,,,,,,,,,,,,Las Palmas,208,00:03:10.772,Pass,
,,,,,,,,,,,,,,,,0.12835,,,,,,,,,,,,5184dce8-fadb-4075-88fb-e7bf987eae21,152,,"[78.3, 5.8]",3825863,3,,,,,-2.9014215,,Left Foot,,,,"[73.4, 4.6]",,Ground Pass,,5.0447993,,,Incomplete,,Dani Castellano Betancor,6932.0,,,,,,1,Regular Play,Jerónimo Figueroa Cabrera,6934.0,Left Midfield,7,Las Palmas,208,"['6c24d2b8-3b05-4520-894a-b6bd0428c73c', '9f476277-5b39-419b-8154-4237afd0ef0e']",16,,,,,,,,,,,,,,,,,,Las Palmas,208,00:03:16.832,Pass,
,,,,,,,,,,,,,,,,1.272086,,,,,,,,,,,,e658e06f-66d1-40cf-ae6d-bbcb685ed4c7,155,,"[61.3, 0.1]",3825863,3,,,,,1.0480072,,,,,,"[64.7, 6.0]",,Low Pass,,6.809552,,,,,Jonathan Viera Ramos,10755.0,,,,,Throw-in,1,From Throw In,Dani Castellano Betancor,6932.0,Left Back,8,Las Palmas,208,['4de20fd5-86a3-47eb-ae2e-af9c9593aa9b'],21,,,,,,,,,,,,,,,,,,Las Palmas,208,00:03:21.333,Pass,
,,,,,,,,,,,,,,,,0.841628,,,,,,,,,,,,a72e42f6-56dc-4e35-b546-032dcc9019c8,163,,"[55.7, 60.0]",3825863,3,,,,,0.098966405,,Right Foot,,,,"[69.8, 61.4]",,Low Pass,,14.169333,,,,,Lucas Pérez Martínez,6732.0,,,,,Recovery,1,From Throw In,Celso Borges Mora,5582.0,Left Defensive Midfield,8,Las Palmas,208,['ccdc6324-8690-4316-8183-081282af9041'],28,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:28.063,Pass,
,,,,,,,,,,,,,,,,1.623095,,,,,,,,,,,,97613ef8-1467-47f6-a3d6-1f11581edb9b,165,,"[70.5, 60.0]",3825863,3,,,,,-1.7853892,,Left Foot,,,,"[68.8, 52.2]",,Low Pass,,7.983107,,,Incomplete,,Rubén Gracia Calmache,25921.0,,,,,,1,From Throw In,Lucas Pérez Martínez,6732.0,Right Center Forward,8,Las Palmas,208,"['99df6d46-49b6-4453-a244-6759305061d8', 'ae9753ca-3a9c-486e-a906-5035941e1258']",28,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:28.904,Pass,
,,,,,,,,,,,,,,,,0.677327,,,,,,,,,,,,339357aa-de72-408e-a43c-5eb39d059537,173,,"[56.2, 34.2]",3825863,3,,,,,-0.8855907,,Right Foot,,,,"[64.7, 23.8]",,Ground Pass,,13.431679,,,,,Jonathan Viera Ramos,10755.0,,,,,,1,From Throw In,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,8,Las Palmas,208,['234f9859-77ee-4bbe-9bc7-fb7b2961421a'],33,,,,,,,,,,,,,,,,,,Las Palmas,208,00:03:33.385,Pass,
,,,,,,,,,,,,,,,,1.922525,,,,,,,,,,,,0a961894-fd8d-4396-9f09-91f3f1df67f8,176,,"[64.7, 23.8]",3825863,3,,,,,-1.0732296,,Right Foot,,,,"[75.4, 4.1]",,Ground Pass,,22.418297,,,,,Jerónimo Figueroa Cabrera,6934.0,,,,,,1,From Throw In,Jonathan Viera Ramos,10755.0,Left Center Midfield,8,Las Palmas,208,['b0671053-518e-4357-8fc6-15795673a48b'],35,,,,,,,,,,,,,,,,,,Las Palmas,208,00:03:35.664,Pass,
,,,,,,,,,,,,,,,,1.111199,,,,,,,,,,,,abb63956-d5b5-4073-991b-f6b9ed64a354,179,,"[75.4, 4.1]",3825863,3,,,,,2.4356728,,Left Foot,,,,"[63.2, 14.5]",,Ground Pass,,16.03122,,,,,Jonathan Viera Ramos,10755.0,,,,,,1,From Throw In,Jerónimo Figueroa Cabrera,6934.0,Left Midfield,8,Las Palmas,208,['223e8e01-0025-4229-b758-1de9badc23e9'],38,,,,,,,,,,,,,,,,,,Las Palmas,208,00:03:38.307,Pass,
,,,,,,,,,,,,,,,,0.696299,,,,,,,,,,,,977675dd-8291-444b-95ce-dfef1f71df45,182,,"[63.2, 14.5]",3825863,3,,,,,1.380808,,Right Foot,,,,"[64.7, 22.3]",,Ground Pass,,7.942921,,,,,Roque Mesa Quevedo,3610.0,,,,,,1,From Throw In,Jonathan Viera Ramos,10755.0,Left Center Midfield,8,Las Palmas,208,['cffc3ea1-c72c-40ad-abe3-3a890193ad27'],40,,,,,,,,,,,,,,,,,,Las Palmas,208,00:03:40.444,Pass,
,,,,,,,,,,,,,,,,2.767295,,,,,,,,,,,,9031aba3-3247-4bf2-a114-a244205b83bd,185,,"[62.0, 32.3]",3825863,3,,,,,1.0349851,,Right Foot,,,,"[84.8, 70.7]",,Ground Pass,,44.658707,,,,,Francisco José Perdomo Borges,27251.0,,,,,,1,From Throw In,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,8,Las Palmas,208,['2911db80-4fba-45af-9289-5d07bc7b17f5'],42,,,,,,,,,,,,,,,,,,Las Palmas,208,00:03:42.987,Pass,
,,,,,,,,,,,,,,,,0.974463,,,,,,,,,,,,72b52487-2a4b-44ee-839c-630b2e5cbe65,192,,"[88.0, 62.9]",3825863,3,,,,,-2.1187506,,Right Foot,,,,"[79.7, 49.3]",,Ground Pass,,15.932671,,,,,Roque Mesa Quevedo,3610.0,,,,,,1,From Throw In,Francisco José Perdomo Borges,27251.0,Right Midfield,8,Las Palmas,208,['d5d15157-2a0a-4901-bf02-e2b305cb207f'],49,,,,,,,,,,,,,,,,,,Las Palmas,208,00:03:49.726,Pass,
,,,,,,,,,,,,,,,,1.664588,,,,,,,,,,,,1b88129a-4d8b-40a9-8b95-0cacd2fdb580,196,,"[80.0, 52.0]",3825863,3,,,,,1.5614508,,Right Foot,,,,"[80.2, 73.4]",,Ground Pass,,21.400934,,,,,David García Santana,6927.0,,,,,,1,From Throw In,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,8,Las Palmas,208,"['c5c88be1-adf0-4e08-a1a4-4f2066905d0e', 'd43db991-6278-48cc-a9c4-b91169fcf151']",51,,,,,,,,,,,,,,,,,,Las Palmas,208,00:03:51.639,Pass,True
,,,,,,,,,,,,,,,,0.548589,,,,,,,,,,,,791836f2-4a54-4ed0-9433-88032de036b3,199,,"[80.0, 73.1]",3825863,3,,,,,-0.23655781,,Right Foot,,,,"[91.2, 70.4]",,Ground Pass,,11.520851,,,Incomplete,,Francisco José Perdomo Borges,27251.0,,,,,,1,From Throw In,David García Santana,6927.0,Right Back,8,Las Palmas,208,"['48b25bf7-662f-41da-a95a-21d925784b4a', 'c5d185f4-552d-4eb2-a502-ae611203e3d0']",54,,,,,,,,,,,,,,,,,,Las Palmas,208,00:03:54.623,Pass,
,,,,,,,,,,,,,,,,1.26207,,,,,,,,,,,,c0a864a5-4326-4fac-b25e-871b1a4f9f64,202,,"[84.6, 80.0]",3825863,4,,True,,,-2.3349211,,,,,,"[75.4, 70.4]",,Low Pass,,13.296617,,,,,Mauricio Lemos Merladet,7692.0,,,,,Throw-in,1,From Throw In,David García Santana,6927.0,Right Back,9,Las Palmas,208,['29338d8d-c564-4c9b-852b-5b0c336ff8d8'],1,,,,,,,,,,,,,,,,,,Las Palmas,208,00:04:01.795,Pass,
,,,,,,,,,,,,,,,,3.612073,,,,,,,,,,,,c746c1d7-5894-42b5-9445-f58aff80d6b0,204,,"[72.5, 70.4]",3825863,4,,,,,-1.3836538,,Right Foot,,,,"[84.6, 6.5]",,High Pass,,65.03553,,,,,Jerónimo Figueroa Cabrera,6934.0,,True,,,,1,From Throw In,Mauricio Lemos Merladet,7692.0,Right Center Back,9,Las Palmas,208,['1742714a-1598-4c51-a4af-de95f62519f3'],5,,,,,,,,,,,,,,,,,,Las Palmas,208,00:04:05.191,Pass,
,,,,,,,,,,,,,,,,0.960763,,,,,,,,,,,,5c39bd1b-93ae-4721-98ce-19e59fdf0f89,207,,"[84.6, 6.5]",3825863,4,,,,,2.1025205,,Left Foot,,,,"[77.6, 18.4]",,Ground Pass,,13.806158,,,,,Jonathan Viera Ramos,10755.0,,,,,,1,From Throw In,Jerónimo Figueroa Cabrera,6934.0,Left Midfield,9,Las Palmas,208,['b09a4ad9-a706-4293-af32-bb23e8c5fbad'],10,,,,,,,,,,,,,,,,,,Las Palmas,208,00:04:10.270,Pass,
,,,,,,,,,,,,,,,,2.158934,,,,,,,,,,,,861a2850-0c9d-49fd-bcd1-c34eb3ec0f88,210,,"[77.6, 18.4]",3825863,4,,,,,1.0576203,,Right Foot,,,,"[98.0, 54.6]",,High Pass,,41.552376,,,,,Pedro Taunausú Domínguez Placeres,6928.0,,,,,,1,From Throw In,Jonathan Viera Ramos,10755.0,Left Center Midfield,9,Las Palmas,208,['0c51b662-ab9d-4d5d-8e38-d54c2a4f9231'],13,,,,,,,,,,,,,,,,,,Las Palmas,208,00:04:13.387,Pass,
,,,,,,,,,,,,,,,,0.964566,,,,,,,,,,,,ac28922e-e07d-48fd-b847-d0ee4bad61d2,213,,"[93.1, 49.1]",3825863,4,,,,,-1.0903906,,Right Foot,,,,"[96.8, 42.0]",,Ground Pass,,8.0062475,,,,,Sergio Ezequiel Araújo,8167.0,,,,,,1,From Throw In,Pedro Taunausú Domínguez Placeres,6928.0,Right Center Midfield,9,Las Palmas,208,['cd3b821c-8d99-4a7c-8aa1-9cc1d884da32'],18,,,,,,,,,,,,,,,,,,Las Palmas,208,00:04:18.925,Pass,
,,,,,,,,,,,,,,,,0.965857,,,,,,,,,,,,dbeeb9ce-1a43-477d-bfc6-482950ff031d,215,,"[96.8, 42.0]",3825863,4,,,,,3.0535853,,Left Foot,,,,"[93.4, 42.3]",,Ground Pass,,3.4132097,,,,,Pedro Taunausú Domínguez Placeres,6928.0,,,,,,1,From Throw In,Sergio Ezequiel Araújo,8167.0,Center Forward,9,Las Palmas,208,['1993f8db-944e-4aaf-85bf-2fcda37f178a'],19,,,,,,,,,,,,,,,,,,Las Palmas,208,00:04:19.890,Pass,
,,,,,,,,,,,,,,,,0.601837,,,,,,,,,,,,7d648a9f-b5a2-49fa-8083-394d72ddb3d7,218,,"[93.1, 42.0]",3825863,4,,,,,0.7076332,,Right Foot,,,,"[101.4, 49.1]",,High Pass,,10.922454,,,Incomplete,,Francisco José Perdomo Borges,27251.0,,,Through Ball,True,,1,From Throw In,Pedro Taunausú Domínguez Placeres,6928.0,Right Center Midfield,9,Las Palmas,208,"['4e5c0e2b-6031-43a4-b593-97afa17c44e0', '5c2b5a3e-0576-4cf8-a2fc-0b510f9d6cce']",21,,,,,,,,,,,,,,,,,,Las Palmas,208,00:04:21.340,Pass,
,,,,,,,,,,,,,,,,1.757606,,,,,,,,,,,,110ef1be-4ba7-476f-ae91-b8f1ac5f2de7,222,,"[24.3, 20.3]",3825863,4,,,,,-0.65238535,,Left Foot,,,,"[40.4, 8.0]",,Ground Pass,,20.2608,,,,,Luis Alberto Romero Alconchel,7782.0,,,,,Recovery,1,From Throw In,Rubén Gracia Calmache,25921.0,Left Midfield,9,Las Palmas,208,"['7156217f-c563-486b-a198-df5a25a824b4', 'abb2c3f9-a57f-4ad7-91b4-c77406b6a553']",24,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:24.193,Pass,True
,,,,,,,,,,,,,,,,1.118646,,,,,,,,,,,,25dfaf6a-2ab0-4151-b6fa-4b9f41dd01ff,229,,"[40.6, 59.8]",3825863,4,,,,,-0.9110485,,Right Foot,,,,"[48.9, 49.1]",,Ground Pass,,13.541787,,,,,Pedro Taunausú Domínguez Placeres,6928.0,,,,,,1,From Throw In,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,9,Las Palmas,208,['1f516ff8-9629-4853-98a7-f6b0dc57c515'],33,,,,,,,,,,,,,,,,,,Las Palmas,208,00:04:33.070,Pass,
,,,,,,,,,,,,,,,,1.479007,,,,,,,,,,,,df253cd1-a2b3-48d4-8c9a-7b600b3c8cd3,232,,"[49.4, 48.3]",3825863,4,,,,,-1.180546,,Right Foot,,,,"[55.2, 34.2]",,Ground Pass,,15.246311,,,,,Jonathan Viera Ramos,10755.0,,,,,,1,From Throw In,Pedro Taunausú Domínguez Placeres,6928.0,Right Center Midfield,9,Las Palmas,208,['66340641-8786-4394-bcc5-563caa414c30'],35,,,,,,,,,,,,,,,,,,Las Palmas,208,00:04:35.621,Pass,
,,,,,,,,,,,,,,,,0.982304,,,,,,,,,,,,c41041fe-0402-45e1-8da7-eddb32e86d63,235,,"[56.2, 32.8]",3825863,4,,,,,-0.6365082,,Left Foot,,,,"[70.0, 22.6]",,Ground Pass,,17.16042,,,,,Roque Mesa Quevedo,3610.0,,,,,,1,From Throw In,Jonathan Viera Ramos,10755.0,Left Center Midfield,9,Las Palmas,208,['2420746d-76f7-4340-93fa-c5d2d2c6786d'],38,,,,,,,,,,,,,,,,,,Las Palmas,208,00:04:38.571,Pass,
,,,,,,,,,,,,,,,,0.820147,,,,,,,,,,,,4539256b-d38c-4fe1-81f2-dd6ad05b3042,237,,"[70.0, 22.6]",3825863,4,,,,,3.095648,,Right Foot,,,,"[61.3, 23.0]",,Ground Pass,,8.70919,,,,,Jonathan Viera Ramos,10755.0,,,,,,1,From Throw In,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,9,Las Palmas,208,['faa3293a-757a-4966-b850-c78407307212'],39,,,,,,,,,,,,,,,,,,Las Palmas,208,00:04:39.553,Pass,
,,,,,,,,,,,,,,,,1.281106,,,,,,,,,,,,51dca33f-3cde-4a6f-a2b0-38cf63c349f8,241,,"[71.5, 14.8]",3825863,4,,,,,-2.3086114,,Right Foot,,,,"[61.5, 3.8]",,Ground Pass,,14.866069,,,,,Dani Castellano Betancor,6932.0,,,,,,1,From Throw In,Jonathan Viera Ramos,10755.0,Left Center Midfield,9,Las Palmas,208,['40b721d2-9a16-44cb-b6bc-304600692e8f'],43,,,,,,,,,,,,,,,,,,Las Palmas,208,00:04:43.223,Pass,
,,,,,,,,,,,,,,,,0.714725,,,,,,,,,,,,39b149b1-0332-4820-b4b6-91bc9346fb53,244,,"[65.9, 3.8]",3825863,4,,,,,1.1609688,,Left Foot,,,,"[71.2, 16.0]",,Ground Pass,,13.301504,,,,,Pedro Taunausú Domínguez Placeres,6928.0,,,,,,1,From Throw In,Dani Castellano Betancor,6932.0,Left Back,9,Las Palmas,208,['03d100e6-c3a9-4a28-a9f2-679277cfa676'],46,,,,,,,,,,,,,,,,,,Las Palmas,208,00:04:46.774,Pass,
,,,,,,,,,,,,,,,,3.292344,,,,,,,,,,,,cc306d32-c3ab-419c-a4a5-5c6c0cd9610c,247,,"[70.7, 16.5]",3825863,4,,,,,1.0303768,,Right Foot,,,,"[102.8, 70.0]",,High Pass,,62.391186,,,,,Francisco José Perdomo Borges,27251.0,,True,,,,1,From Throw In,Pedro Taunausú Domínguez Placeres,6928.0,Right Center Midfield,9,Las Palmas,208,['05fc786c-a5c9-4a3c-b0e5-57cc705db7d7'],48,,,,,,,,,,,,,,,,,,Las Palmas,208,00:04:48.957,Pass,
,,,,,,,,,,,,,,,,1.047881,,,,,,,,,,,,c897fce2-b737-447a-a18f-a207842e80d9,250,,"[107.2, 67.5]",3825863,4,,,,,-1.488585,,Right Foot,True,,,"[109.4, 40.8]",,High Pass,,26.790483,,,Incomplete,,,,,,,,,1,From Throw In,Francisco José Perdomo Borges,27251.0,Right Midfield,9,Las Palmas,208,['d2058359-086a-4d0e-aeeb-b883ad2919a9'],54,,,,,,,,,,,,,,,,,,Las Palmas,208,00:04:54.003,Pass,
,,,,,,,,,,,,,,,,1.848666,,,,,,,,,,,,caeb94e1-9f90-4a8d-bdbf-ba5d54d86a57,255,,"[12.4, 52.2]",3825863,4,,,,,0.8462367,,Right Foot,,,,"[30.9, 73.1]",,High Pass,,27.911646,,,Incomplete,,Federico Nicolás Cartabia,6728.0,,,,,,1,Regular Play,Juan Francisco Moreno Fuertes,6738.0,Right Back,10,RC Deportivo La Coruña,219,"['12d6e25d-9b26-4028-a72b-0d3fba5343df', '13d73992-c756-4008-9762-53aaad830715', '83693b69-8770-4622-bb9c-18f40053a6cf']",57,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:57.254,Pass,True
,,,,,,,,,,,,,,,,2.137134,,,,,,,,,,,,12d6e25d-9b26-4028-a72b-0d3fba5343df,257,,"[89.2, 7.0]",3825863,4,,,,True,0.38909724,,,,,,"[99.2, 11.1]",,Low Pass,,10.807867,,,Incomplete,,,,,,,,Recovery,1,Regular Play,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,10,RC Deportivo La Coruña,219,"['0ec6add1-583f-432c-9309-b452f29dcb03', '801faa70-8a53-4246-9c40-4589555682fd', 'caeb94e1-9f90-4a8d-bdbf-ba5d54d86a57']",59,,,,,,,,,,,,,,,,,,Las Palmas,208,00:04:59.103,Pass,True
,,,,,,,,,,,,,,,,1.866709,,,,,,,,,,,,1d4b1656-35a3-495a-b4c5-6486bc868155,261,,"[30.6, 78.7]",3825863,5,,,,,-0.3936265,,Right Foot,,,,"[48.9, 71.1]",,High Pass,,19.815397,,,,,Lucas Pérez Martínez,6732.0,,,,,,1,Regular Play,Juan Francisco Moreno Fuertes,6738.0,Right Back,10,RC Deportivo La Coruña,219,['ce58ee0c-f83c-44ac-b736-498382f06204'],3,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:05:03.698,Pass,
,,,,,,,,,,,,,,,,1.371689,,,,,,,,,,,,683d97e4-8fb9-4cd5-81b9-debb2d48b127,264,,"[49.1, 70.7]",3825863,5,,,,,-1.5849798,,Left Foot,,,,"[48.9, 56.6]",,Ground Pass,,14.1014185,,,,,Pedro Mosquera Parada,6733.0,,,,,,1,Regular Play,Lucas Pérez Martínez,6732.0,Right Center Forward,10,RC Deportivo La Coruña,219,['02fac1e1-ddbe-4d39-9802-4c58b2043f47'],6,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:05:06.721,Pass,
,,,,,,,,,,,,,,,,1.093574,,,,,,,,,,,,cda95904-7f27-44f2-ba03-84a15850d76e,267,,"[64.4, 50.7]",3825863,5,,,,,0.9539093,,Left Foot,,,,"[74.4, 64.8]",,Ground Pass,,17.286121,,,,,Lucas Pérez Martínez,6732.0,,,,,,1,Regular Play,Pedro Mosquera Parada,6733.0,Right Defensive Midfield,10,RC Deportivo La Coruña,219,['24b026f1-ea4f-4ec1-9804-81218ecf8718'],10,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:05:10.852,Pass,
,,,,,,,,,,,,,,,,1.234045,,,,,,,,,,,,228cf0f9-6a0e-460f-8635-8b45d6e6ebd6,270,,"[89.9, 67.5]",3825863,5,,,,,0.5997437,,Left Foot,,,,"[101.6, 75.5]",,Ground Pass,,14.173567,,,,,Federico Nicolás Cartabia,6728.0,,,,,,1,Regular Play,Lucas Pérez Martínez,6732.0,Right Center Forward,10,RC Deportivo La Coruña,219,['16161283-aa00-40ab-8a3f-a7b1dddec797'],14,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:05:14.348,Pass,
