bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,1450689d-a67d-425a-9b3f-abab5c1a46ba,839,,"[63.7, 67.1]",3825631,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,53,Atlético Madrid,212,['c2415970-7c5f-4565-9304-e1c61307c087'],14,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:21:14.456,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6ffd1b8b-dbfa-4828-9c08-689f0a32ab2e,887,,"[30.3, 1.9]",3825631,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jorge Resurrección Merodio,5199.0,Left Midfield,56,Real Sociedad,210,['02cac3f5-ecf9-49d1-a9a2-82d14c190d86'],45,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:22:45.574,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f2ff35ce-9c1c-447f-b5e0-3597ac745d71,900,,"[41.8, 11.1]",3825631,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tiago Cardoso Mendes,20669.0,Left Defensive Midfield,56,Real Sociedad,210,['cb658669-1711-4f4b-81c3-0caa40286fbd'],58,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:22:58.678,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e32d0d27-66c4-4840-aff4-67e505b8ada3,905,,"[14.9, 29.9]",3825631,24,,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,57,Real Sociedad,210,['eb1ea016-21de-4de9-94ec-d78934fff759'],19,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:24:19.495,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c107bfeb-fc8c-4156-a0c8-3b3911dc6342,927,,"[40.2, 69.7]",3825631,24,,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ángel Martín Correa,6377.0,Right Midfield,58,Real Sociedad,210,['fe608b73-c1a6-4fca-9717-4a4e7501f6f5'],42,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:24:42.490,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d053dab6-604a-4a79-a038-4e8ff830a8fe,1307,,"[16.5, 38.2]",3825631,34,,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Diego Antonio Reyes Rosales,16539.0,Right Center Back,74,Atlético Madrid,212,['f2bc4f88-da95-413c-adda-1b9c9757c516'],38,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:38.181,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,48996416-0ece-4961-bc7b-cb02948e8236,1450,,"[83.8, 6.2]",3825631,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alberto De La Bella Madureño,6674.0,Left Back,81,Real Sociedad,210,['cddc6e91-ab41-4d82-b761-f466a35e1628'],12,,,,,,,,,,,,,,,,,Real Sociedad,210,00:38:12.327,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,75ff818f-7781-400e-9a2b-a0ee52956130,1716,,"[17.1, 14.1]",3825631,43,,,True,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Asier Illarramendi Andonegi,6671.0,Left Defensive Midfield,93,Atlético Madrid,212,['226226b4-f030-4e8c-89a7-8a134ef3f260'],41,,,,,,,,,,,,,,,,,Real Sociedad,210,00:43:41.240,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a0391e41-84a4-493d-9332-e6b7481d37c4,1808,,"[19.6, 57.0]",3825631,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José María Giménez de Vargas,5259.0,Right Center Back,101,Real Sociedad,210,['7f1862ac-8033-4673-936f-ed418bc8bb89'],9,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:09.686,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,591189bb-c471-4ff0-b82b-ab4fa61825bc,1828,,"[28.3, 9.1]",3825631,46,,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jorge Resurrección Merodio,5199.0,Left Midfield,101,Real Sociedad,210,['59a2c9df-d8bb-4ea8-a5f2-a91404ffe16b'],28,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:28.671,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8fbeb342-9c75-47a2-b910-9ce0e0bd36d0,1872,,"[62.2, 42.5]",3825631,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Alberto Vela Garrido,5560.0,Right Wing,105,Atlético Madrid,212,['f4a28797-8278-4c5e-8ac6-c37e1b71b4ca'],18,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:18.196,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2dbfdea3-56dc-4312-ac90-3b315b46df20,2053,,"[35.1, 70.5]",3825631,52,,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ángel Martín Correa,6377.0,Right Midfield,116,Real Sociedad,210,['19cf27eb-79b8-42cd-af7b-accaf90c651a'],52,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:07:52.189,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,944f2975-da4a-48e6-98ec-f7f8d19f43cd,2093,,"[7.7, 72.7]",3825631,53,,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Francisco Torres Belén,6375.0,Right Back,118,Real Sociedad,210,['99f1c874-ad61-4b2b-8004-c6701b39a82a'],27,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:27.172,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,bb66e6af-3a5a-441a-8848-9ff009381558,2112,,"[14.8, 72.7]",3825631,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Francisco Torres Belén,6375.0,Right Back,119,Real Sociedad,210,['851c470e-e719-4010-b8f3-1b09cd1bfbcf'],45,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:45.728,Block,
,,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,24e19e58-f21d-4fde-ad7c-86b2553ef701,2123,,"[49.6, 16.0]",3825631,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jackson Arley Martínez Valencia,17622.0,Left Center Forward,119,Real Sociedad,210,['14d46a59-9da9-4bb0-8adf-daabaabcbcb9'],58,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:58.282,Block,
,,,True,,,,,,,True,,,,,,0.0,,,,,,,,,,,,fc2ba492-ff32-410f-9c0b-c848b93008b4,2344,,"[65.5, 20.5]",3825631,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,131,Real Sociedad,210,['3aa4aa96-d4d9-46e2-ad10-bdef33add2ab'],20,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:20.209,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,70727baf-745e-4a63-afaa-e2eb82c806eb,2417,,"[14.4, 70.2]",3825631,59,,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Francisco Torres Belén,6375.0,Right Back,132,Real Sociedad,210,['0141854c-845e-486e-8971-76dad1580657'],34,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:14:34.907,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,cbbb19ee-11fc-45c5-a64d-e94d9b777046,2429,,"[24.5, 48.2]",3825631,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Juan Francisco Torres Belén,6375.0,Right Back,134,Real Sociedad,210,['e44eb55b-4254-4048-ac89-a5a7a29398ff'],44,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:15:44.788,Block,
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,5cdf8ecd-939f-4ac1-aa7f-ef867594cb42,2535,,"[40.0, 74.6]",3825631,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Juan Francisco Torres Belén,6375.0,Right Back,141,Atlético Madrid,212,['1155998b-3b48-453f-8064-0da4570338ed'],9,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:20:09.215,Block,
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,5652d5ee-5dc2-40a5-8335-969c61d8f89d,2881,,"[67.7, 18.4]",3825631,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Midfield,152,Real Sociedad,210,['f0ee63fd-ed66-4267-bb5b-301c79f19652'],49,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:27:49.544,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,62f2771c-2d96-489b-b6d7-8351764f018f,2924,,"[28.8, 5.3]",3825631,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Asier Illarramendi Andonegi,6671.0,Left Defensive Midfield,154,Atlético Madrid,212,['8b944186-b950-4160-97b7-5ff0e111336e'],18,,,,,,,,,,,,,,,,,Real Sociedad,210,00:29:18.791,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7a9996b5-ba4a-4103-9902-0fca5b67c55a,3002,,"[29.9, 50.1]",3825631,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Asier Illarramendi Andonegi,6671.0,Left Defensive Midfield,157,Atlético Madrid,212,['37f7bed1-9a93-46e0-ac02-8399d816a1ed'],32,,,,,,,,,,,,,,,,,Real Sociedad,210,00:31:32.418,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a2e437ac-10de-48e1-b08f-7e4107f984ad,3086,,"[23.1, 21.5]",3825631,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,160,Real Sociedad,210,['779e2088-2c1b-4e69-850b-4f36760f5e68'],10,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:10.905,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8fb913a5-c66b-429b-83f8-e8b929d3aa23,3144,,"[21.1, 54.9]",3825631,79,,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,162,Real Sociedad,210,['2c85cccf-50d9-4745-8140-19d1f0d1df04'],14,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:14.170,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,147829d0-cf8e-4c36-af24-719983bc2648,3150,,"[9.8, 43.4]",3825631,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,José María Giménez de Vargas,5259.0,Right Center Back,163,Real Sociedad,210,['1c4ca06e-50f0-4e9d-ba4e-1b0a232327f1'],49,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:49.413,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,32967c61-a484-4456-973b-3dc131610896,3199,,"[23.9, 71.6]",3825631,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Armindo Tué Na Bangna,8522.0,Center Attacking Midfield,164,Atlético Madrid,212,['7a40550d-fa30-4bfd-a507-531476d3ee39'],47,,,,,,,,,,,,,,,,,Real Sociedad,210,00:35:47.777,Block,
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,6e65331b-e467-418f-999b-944c53e5c910,3208,,"[86.6, 4.7]",3825631,80,,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,165,Real Sociedad,210,['a7c728f1-ddbd-45e9-bd59-72fba373014f'],51,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:35:51.158,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0e0ad0b7-9921-4660-a6f2-a4e7a94edfa5,3232,,"[39.3, 43.0]",3825631,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fernando José Torres Sanz,6382.0,Left Center Forward,166,Real Sociedad,210,,20,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:36:20.700,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7b0b5e4e-6dc6-4e5b-b44e-1ecea5a57b93,3258,,"[100.0, 27.4]",3825631,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Asier Illarramendi Andonegi,6671.0,Left Defensive Midfield,166,Real Sociedad,210,,45,,,,,,,,,,,,,,,,,Real Sociedad,210,00:36:45.796,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8e1d36b9-3055-4170-9040-d2891eb722af,3332,,"[56.2, 0.6]",3825631,82,,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Zurutuza Veillet,6669.0,Left Wing,167,Atlético Madrid,212,['a0611dcb-0eb1-4c22-874f-f3546ceedc5b'],53,,,,,,,,,,,,,,,,,Real Sociedad,210,00:37:53.946,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,69ff2415-6a40-4da2-9ad5-e0a41f6daf43,3431,,"[26.4, 31.2]",3825631,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jorge Resurrección Merodio,5199.0,Right Midfield,174,Real Sociedad,210,['9eb5c3f6-800a-4fd1-8ba2-a366c467fe42'],34,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:40:34.140,Block,
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,01bb62dc-3463-4ed1-b198-6f539c268dd9,3449,,"[54.6, 75.0]",3825631,86,,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Francisco Torres Belén,6375.0,Right Back,176,Real Sociedad,210,['ba43d9f2-bef8-471a-86ee-665356a25071'],26,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:26.878,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b7a31a79-712e-4e7e-b47c-5342e9c8b78a,3552,,"[12.1, 44.8]",3825631,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José María Giménez de Vargas,5259.0,Right Center Back,183,Real Sociedad,210,['29ff245f-258f-44c4-bb1e-ece6738590bb'],32,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:45:32.655,Block,
,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,d214c9f6-7c45-4f61-aaa9-fd193bc7fbb0,78,,"[22.5, 22.5]",3825631,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Asier Illarramendi Andonegi,6671.0,Left Defensive Midfield,6,Atlético Madrid,212,['b91f1796-61af-4236-a989-11899b623d83'],23,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:23.016,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,b67a1bdb-9b43-4b63-ab6e-9c368e44c4a4,110,,"[13.8, 33.4]",3825631,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,7,Real Sociedad,210,['5050d1b2-7fa5-4957-8140-7d6c596c8ec1'],54,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:54.062,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,4cb77c76-5616-4c78-a619-66e47c0c847d,255,,"[8.0, 40.2]",3825631,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tiago Cardoso Mendes,20669.0,Left Defensive Midfield,15,Real Sociedad,210,['7dd57f07-744e-4b69-b9e1-11519444ed44'],0,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:00.070,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,27c40b64-40aa-4f90-bd7b-9e712e6d9682,256,,"[13.8, 45.4]",3825631,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jackson Arley Martínez Valencia,17622.0,Left Center Forward,15,Real Sociedad,210,,0,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:00.844,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,9f0fc6fc-a50e-41db-9aa0-b84e1a996322,414,,"[35.3, 24.7]",3825631,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Íñigo Martínez Berridi,6665.0,Left Center Back,26,Atlético Madrid,212,['ff91f0a0-f5b8-4b1d-aa0a-586825ee0c61'],26,,,,,,,,,,,,,,,,,Real Sociedad,210,00:10:26.695,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,801f08e9-85b5-45d9-ad10-aa2078064ce9,795,,"[3.2, 60.4]",3825631,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Diego Antonio Reyes Rosales,16539.0,Right Center Back,51,Atlético Madrid,212,,28,,,,,,,,,,,,,,,,,Real Sociedad,210,00:20:28.223,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,82b10dd9-bb05-441f-87af-20c6a4e7fe10,933,,"[12.5, 42.8]",3825631,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Diego Roberto Godín Leal,5249.0,Left Center Back,59,Real Sociedad,210,['bf04666e-ade5-4900-92cd-8947f0f0d426'],51,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:24:51.746,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,044c98c7-db37-4134-be46-61f496568f89,940,,"[15.0, 37.8]",3825631,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tiago Cardoso Mendes,20669.0,Left Defensive Midfield,59,Real Sociedad,210,['007381b2-9353-491b-b8a7-f9fcc672a443'],0,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:25:00.126,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,856edbe8-d856-4368-874f-bbba9db643b2,942,,"[22.5, 47.8]",3825631,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ángel Martín Correa,6377.0,Right Midfield,59,Real Sociedad,210,['44716b7d-562a-4865-b8dc-65727fa7eadd'],1,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:25:01.670,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,e1a97cef-68df-40af-b0ae-cc53c73a3b06,953,,"[48.4, 18.8]",3825631,26,,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Asier Illarramendi Andonegi,6671.0,Left Defensive Midfield,60,Atlético Madrid,212,['7edf1e25-ad62-4ae4-89cc-3ff8f158cbd9'],29,,,,,,,,,,,,,,,,,Real Sociedad,210,00:26:29.794,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,635f5f16-decb-4d03-8b7e-360e5607d130,1003,,"[4.5, 45.6]",3825631,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Íñigo Martínez Berridi,6665.0,Left Center Back,62,Atlético Madrid,212,['05da4274-48e4-428d-99c4-80263674da0d'],33,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:33.957,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,df501ed8-4533-4521-b684-be40159eb358,1065,,"[27.6, 56.8]",3825631,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José María Giménez de Vargas,5259.0,Right Center Back,63,Real Sociedad,210,['ec3eea4e-73f9-4f74-9d9e-a0d9cc2406e0'],46,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:28:46.494,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,0fc5d5c9-c4cb-4b1b-863e-d6020d55f10e,1138,,"[27.6, 7.3]",3825631,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Roberto Godín Leal,5249.0,Left Center Back,64,Atlético Madrid,212,['f59164d7-2619-4ea3-8c42-8fb87dcd3804'],47,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:29:47.111,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,cfc77346-a28e-46a9-9e5b-44f9ce0acdc1,1250,,"[5.8, 31.2]",3825631,31,,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jorge Resurrección Merodio,5199.0,Left Midfield,69,Real Sociedad,210,,50,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:31:50.763,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,83b46e4e-5867-410b-bb17-1f955f85a72f,1311,,"[14.8, 49.5]",3825631,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Asier Illarramendi Andonegi,6671.0,Left Defensive Midfield,75,Atlético Madrid,212,"['6c40c1c0-e03a-45cf-8334-070c9ac584a0', 'bc7e9e0c-b42e-44fb-8e27-6c054f0ecd85']",15,,,,,,,,,,,,,,,,,Real Sociedad,210,00:35:15.061,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,e7ca0d26-958b-4157-94aa-3dfd1eada588,1511,,"[6.1, 38.3]",3825631,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,83,Real Sociedad,210,"['35cdeb3b-0bea-4ba4-8b2d-e01b70558293', 'c6134a44-1515-486e-81fa-446d4b4080c5']",9,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:09.412,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,938f65e1-e911-422a-a04b-9cabc43ccc9c,1512,,"[10.8, 47.6]",3825631,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José María Giménez de Vargas,5259.0,Right Center Back,83,Real Sociedad,210,,11,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:11.147,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,422677c8-19c1-41a4-a766-94ba7bd786ea,1515,,"[15.0, 41.2]",3825631,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José María Giménez de Vargas,5259.0,Right Center Back,83,Real Sociedad,210,"['3fb7dc61-416d-4e0d-929a-3c14c7fe8b49', 'adac19b8-3f66-4a38-94e5-3468229cf7e2']",17,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:17.021,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,d197f568-7b07-40ee-b352-e78c42e786ba,1522,,"[19.5, 33.1]",3825631,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Roberto Godín Leal,5249.0,Left Center Back,83,Real Sociedad,210,,21,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:21.615,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,efc668ae-93fd-461f-98c2-7a7227f29a30,1619,,"[4.2, 42.4]",3825631,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José María Giménez de Vargas,5259.0,Right Center Back,88,Real Sociedad,210,['30146d3c-c179-45e6-b593-18893ea8d844'],26,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:26.665,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,0db345ce-312e-4b95-8fd2-37798276f29b,1621,,"[8.7, 37.8]",3825631,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,88,Real Sociedad,210,['204aca7e-aa2b-495c-9249-841af7c57eb5'],31,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:31.034,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,cc53bf55-0011-466f-9e61-58ff0c8cd1b9,1739,,"[13.8, 53.1]",3825631,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Asier Illarramendi Andonegi,6671.0,Left Defensive Midfield,97,Atlético Madrid,212,['6c4454a2-508c-4ff3-a228-e60ac828f392'],53,,,,,,,,,,,,,,,,,Real Sociedad,210,00:44:53.561,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,0e0b0418-8d67-4db5-a8b9-960f55f0a673,1899,,"[6.7, 48.7]",3825631,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Antoine Griezmann,5487.0,Right Center Forward,107,Real Sociedad,210,['d829475c-6b4e-401b-a6f8-0ebc69e2ee5a'],18,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:18.532,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,be6724bf-d788-4b9b-912d-9036974e9694,1901,,"[11.3, 47.6]",3825631,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Diego Roberto Godín Leal,5249.0,Left Center Back,107,Real Sociedad,210,['dec5b370-aaa9-442d-a56e-3a600e430e20'],22,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:22.743,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,4551d676-dfaa-427f-b038-86ca7098dcc8,1907,,"[18.9, 32.0]",3825631,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Diego Roberto Godín Leal,5249.0,Left Center Back,107,Real Sociedad,210,['ab8e98cd-80b6-4010-b993-8ac1116bbcdf'],31,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:31.408,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,266824c0-7080-479f-b3f5-fb4494695a56,2353,,"[11.3, 47.2]",3825631,58,,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José María Giménez de Vargas,5259.0,Right Center Back,131,Real Sociedad,210,['a6035ea1-6216-4d48-ba3e-7848500fe361'],34,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:34.221,Clearance,True
