50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.455832,,,,,,,,,,,,,,,,aeb48480-d6aa-471c-98f5-7ab1be0813b9,2369,,,"[55.6, 34.5]",3825870,65,,,,,-2.1964724,,Head,,,,"[41.8, 15.4]",,High Pass,,23.563744,,,,Jonathan Castro Otto,6802.0,,,,,Recovery,2,Regular Play,Marcelo Alfonso Díaz Rojas,27341.0,Right Defensive Midfield,132,Celta Vigo,209,['6ea4b94d-336f-46ee-b947-a324ed07534d'],2,,,,,,,,,,,,,,,,,Celta Vigo,209,00:20:02.875,Pass,
,,,,,,,,,,,,,,,,,,1.315091,,,,,,,,,,,,,,,,d594b5a6-cdb5-4cda-9204-c2b41d51999a,2372,,,"[41.8, 15.4]",3825870,65,,,,,2.1730838,,Right Foot,,,,"[37.4, 21.8]",,Ground Pass,,7.7665954,,,,Sergi Gómez Solà,6804.0,,,,,,2,Regular Play,Jonathan Castro Otto,6802.0,Left Back,132,Celta Vigo,209,['d62d980a-c04e-4ac0-bad0-d6853299b597'],4,,,,,,,,,,,,,,,,,Celta Vigo,209,00:20:04.586,Pass,
,,,,,,,,,,,,,,,,,,2.920632,,,,,,,,,,,,,,,,e94267a8-db6f-42dc-baba-8a483ac5f808,2375,,,"[37.1, 23.1]",3825870,65,,,,,0.15792447,,Right Foot,,,,"[79.8, 29.9]",,High Pass,,43.238064,,Incomplete,,,,,,,,,2,Regular Play,Sergi Gómez Solà,6804.0,Left Center Back,132,Celta Vigo,209,['f53d9d1c-2824-4b1b-b665-14292dfa912e'],7,,,,,,,,,,,,,,,,,Celta Vigo,209,00:20:07.241,Pass,
,,,,,,,,,,,,,,,,,,1.288506,,,,,,,,,,,,,,,,cf94a1e0-adc2-45a8-9faf-a585507024bd,2380,,,"[46.8, 35.6]",3825870,65,,,,,0.64689666,,Right Foot,,,,"[56.2, 42.7]",,High Pass,,11.780067,,,,Raúl García Escudero,6391.0,,,,,,2,From Counter,Ander Iturraspe Derteano,6388.0,Left Defensive Midfield,133,Athletic Club,215,['ffcf7ca7-7104-40f8-9844-12642160b1bb'],13,,,,,,,,,,,,,,,,,Athletic Club,215,00:20:13.617,Pass,
,,,,,,,,,,,,,,,,,,1.489119,,,,,,,,,,,,,,,,ffd2692b-65d5-4de9-86c6-1e4db2138460,2386,,,"[74.6, 40.6]",3825870,65,,,,,-1.0097898,,Right Foot,,,,"[91.0, 14.5]",,Ground Pass,,30.824827,,,,Mikel Balenziaga Oruesagasti,6789.0,,,,,Free Kick,2,From Free Kick,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,134,Athletic Club,215,['7adea712-9d77-4970-9f9d-2cc87b76f9e4'],44,,,,,,,,,,,,,,,,,Athletic Club,215,00:20:44.349,Pass,
,,,,,,,,,,,,,,,,,,2.103374,,,,,,,,,,,,,,,,88b112b6-f841-4846-8e78-711c0749824f,2389,,,"[92.6, 14.8]",3825870,65,,,,,1.1124963,05b07846-5da1-49c0-8dd0-597d8aa3c62b,Left Foot,True,,,"[111.1, 52.3]",,High Pass,,41.815067,,,,Raúl García Escudero,6391.0,True,,,,,2,From Free Kick,Mikel Balenziaga Oruesagasti,6789.0,Left Back,134,Athletic Club,215,['ca2b83a0-82d4-47d8-af8e-00fb087c855b'],47,,,,,,,,,,,,,,,,,Athletic Club,215,00:20:47.234,Pass,
,,,,,,,,,,,,,,,,,,2.926272,,,,,,,,,,,,,,,,d1f8c71c-6464-4a91-9222-cdc136013288,2394,,,"[6.0, 36.0]",3825870,66,,,,,0.3807485,,Right Foot,,,,"[77.2, 64.5]",,High Pass,,76.69218,,Incomplete,,,,,,,,Goal Kick,2,From Goal Kick,Sergio Álvarez Conde,6884.0,Goalkeeper,135,Celta Vigo,209,['504eb7b6-8082-4b43-88e3-5068408994a0'],22,,,,,,,,,,,,,,,,,Celta Vigo,209,00:21:22.439,Pass,
,,,,,,,,,,,,,,,,,,1.276111,,,,,,,,,,,,,,,,504eb7b6-8082-4b43-88e3-5068408994a0,2395,,,"[42.9, 15.6]",3825870,66,,,,,-0.29410112,,Left Foot,,,,"[63.7, 9.3]",,High Pass,,21.733154,,Incomplete,,,,,,,,Recovery,2,From Goal Kick,Mikel Balenziaga Oruesagasti,6789.0,Left Back,135,Celta Vigo,209,"['804d4a89-4abb-40b2-a46b-2588f63196b5', 'd1f8c71c-6464-4a91-9222-cdc136013288']",25,,,,,,,,,,,,,,,,,Athletic Club,215,00:21:25.365,Pass,
,,,,,,,,,,,,,,,,,,2.400451,,,,,,,,,,,,,,,,804d4a89-4abb-40b2-a46b-2588f63196b5,2396,,,"[56.4, 70.8]",3825870,66,,,,,-0.31249157,,Head,,,,"[62.9, 68.7]",,High Pass,,6.8308125,,Incomplete,,Daniel Wass,6797.0,,,,,Recovery,2,From Goal Kick,Hugo Mallo Novegil,6805.0,Right Back,135,Celta Vigo,209,"['0d679105-38fb-4116-9a1d-b4330c88181a', '504eb7b6-8082-4b43-88e3-5068408994a0', '8b4cbc43-8866-4b61-826a-10af6cd41fdc']",26,,,,,,,,,,,,,,,,,Celta Vigo,209,00:21:26.642,Pass,
,,,,,,,,,,,,,,,,,,2.014726,,,,,,,,,,,,,,,,3465d3d2-63f8-4453-97fb-1f1c71139502,2400,,,"[69.4, 80.0]",3825870,66,,,,,-0.32971397,,,,,,"[95.7, 71.0]",,High Pass,,27.797302,,Incomplete,,,,,,,,Throw-in,2,From Throw In,Hugo Mallo Novegil,6805.0,Right Back,136,Celta Vigo,209,['a70db8f5-dea2-4a60-982f-05785e461edf'],54,,,,,,,,,,,,,,,,,Celta Vigo,209,00:21:54.780,Pass,
,,,,,,,,,,,,,,,,,,1.815921,,,,,,,,,,,,,,,,a70db8f5-dea2-4a60-982f-05785e461edf,2401,,,"[24.4, 9.1]",3825870,66,,,,,0.6495494,,Left Foot,,,,"[48.1, 27.1]",,High Pass,,29.760544,,Incomplete,,,,,,,,Recovery,2,From Throw In,Mikel Balenziaga Oruesagasti,6789.0,Left Back,136,Celta Vigo,209,"['3465d3d2-63f8-4453-97fb-1f1c71139502', 'd75ef06f-145b-4c03-a58f-5467def792e5']",56,,,,,,,,,,,,,,,,,Athletic Club,215,00:21:56.794,Pass,
,,,,,,,,,,,,,,,,,,2.853166,,,,,,,,,,,,,,,,d75ef06f-145b-4c03-a58f-5467def792e5,2402,,,"[72.0, 53.0]",3825870,66,,,,,0.12637214,,Right Foot,,,,"[96.4, 56.1]",,High Pass,,24.596138,,Incomplete,,,,,,,,Recovery,2,From Throw In,Marcelo Alfonso Díaz Rojas,27341.0,Right Defensive Midfield,136,Celta Vigo,209,"['8d4de82f-c406-458a-b72d-6e99ad42877c', 'a70db8f5-dea2-4a60-982f-05785e461edf']",58,,,,,,,,,,,,,,,,,Celta Vigo,209,00:21:58.610,Pass,
,,,,,,,,,,,,,,,,,,1.828112,,,,,,,,,,,,,,,,8d4de82f-c406-458a-b72d-6e99ad42877c,2403,,,"[23.7, 24.0]",3825870,67,,,,,0.6513236,,Head,,,,"[35.9, 33.3]",,High Pass,,15.340469,,,,Beñat Etxebarria Urkiaga,6396.0,,,,,Recovery,2,Regular Play,Mikel San José Domínguez,6389.0,Left Center Back,137,Athletic Club,215,"['a56e02f3-3553-4aa9-a1cc-9269a332a6e2', 'd75ef06f-145b-4c03-a58f-5467def792e5']",1,,,,,,,,,,,,,,,,,Athletic Club,215,00:22:01.463,Pass,
,,,,,,,,,,,,,,,,,,0.981828,,,,,,,,,,,,,,,,ceec2fe1-cf6b-4d7c-b209-eb2df924026e,2406,,,"[35.9, 33.3]",3825870,67,,,,True,0.94812554,,,,,,"[38.7, 37.2]",,Low Pass,,4.8010416,,,,Iñaki Williams Arthuer,6393.0,,,,,,2,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,137,Athletic Club,215,"['0cbbbc1a-4904-47cd-b6b2-9e22a2c4b399', '2c5057ca-3944-4494-aafe-873d25150db9']",3,,,,,,,,,,,,,,,,,Athletic Club,215,00:22:03.309,Pass,True
,,,,,,,,,,,,,,,,,,1.27757,,,,,,,,,,,,,,,,5358a01c-7075-4ef0-9804-eea8a4b77ec4,2408,,,"[38.7, 37.2]",3825870,67,,,,,1.5563742,,Right Foot,,,,"[39.0, 58.0]",,Ground Pass,,20.802164,,Incomplete,,,,,,,,,2,Regular Play,Iñaki Williams Arthuer,6393.0,Right Wing,137,Athletic Club,215,['4d2c99e4-ee23-46a9-8198-66ef68965f0b'],4,,,,,,,,,,,,,,,,,Athletic Club,215,00:22:04.291,Pass,
,,,,,,,,,,,,,,,,,,0.814026,,,,,,,,,,,,,,,,86606d13-9da9-4634-ac8b-19d15886ca24,2411,,,"[83.2, 23.1]",3825870,67,,,,,0.71883,,Right Foot,,,,"[92.8, 31.5]",,Ground Pass,,12.756175,,Incomplete,,Manuel Agudo Durán,6724.0,,,,,,2,Regular Play,Pedro Pablo Hernández,6801.0,Center Attacking Midfield,138,Celta Vigo,209,"['df5aa865-2bb7-4bf1-9b47-87e9376c300c', 'fdb90771-11e2-4bf9-9748-2519b3ac96a1']",6,,,,,,,,,,,,,,,,,Celta Vigo,209,00:22:06.269,Pass,
,,,,,,,,,,,,,,,,,,4.645939,,,,,,,,,,,,,,,,e1250d24-bc9c-4755-bf53-a37725670eca,2416,,,"[65.8, 23.4]",3825870,67,,,,,-0.51510847,,Left Foot,,,,"[105.9, 0.7]",,High Pass,,46.07928,,,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,2,Regular Play,Nemanja Radoja,6796.0,Right Center Back,138,Celta Vigo,209,['9e491cf2-46af-4a7d-8f72-8c4490a059bb'],10,,,,,,,,,,,,,,,,,Celta Vigo,209,00:22:10.308,Pass,
,,,,,,,,,,,,,,,,,,1.892623,,,,,,,,,,,,,,,,413b1b92-65ec-497e-8b5a-5f63a3b0d100,2418,,,"[105.9, 0.7]",3825870,67,,,,,2.8593352,,Right Foot,,,,"[95.9, 3.6]",,Low Pass,,10.412012,,,,Manuel Agudo Durán,6724.0,,,,,,2,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Right Wing,138,Celta Vigo,209,['764b967f-db58-4d98-9a33-03474476e98b'],14,,,,,,,,,,,,,,,,,Celta Vigo,209,00:22:14.954,Pass,
,,,,,,,,,,,,,,,,,,0.350785,,,,,,,,,,,,,,,,46881468-04e6-4080-a35a-e42149530e4d,2425,,,"[96.4, 6.7]",3825870,67,,,,,0.82537687,,Right Foot,,,,"[98.8, 9.3]",,Ground Pass,,3.5383613,,Incomplete,,Pedro Pablo Hernández,6801.0,,,,,,2,Regular Play,Manuel Agudo Durán,6724.0,Left Wing,138,Celta Vigo,209,"['517fbeb1-b27f-4985-8567-8a300c65fa52', '6ba54516-443f-4716-96a2-310b14eb7de5']",20,,,,,,,,,,,,,,,,,Celta Vigo,209,00:22:20.348,Pass,
,,,,,,,,,,,,,,,,,,2.519148,,,,,,,,,,,,,,,,cf81853d-3faa-439d-998b-732db1a1759a,2431,,,"[23.9, 76.0]",3825870,67,,,,,-0.034950797,,Right Foot,,,,"[38.2, 75.5]",,Ground Pass,,14.308739,,,,Iñaki Williams Arthuer,6393.0,,,,,,2,Regular Play,Raúl García Escudero,6391.0,Center Attacking Midfield,139,Athletic Club,215,"['e4e14499-75d4-4621-bc58-b740a793876d', 'f88f2840-4cb1-40a9-bff7-f1241f12430b']",23,,,,,,,,,,,,,,,,,Athletic Club,215,00:22:23.114,Pass,True
,,,,,,,,,,,,,,,,,,0.830183,,,,,,,,,,,,,,,,6186a19d-1e8a-47ea-bec2-5d9f9e244ba0,2434,,,"[54.6, 77.5]",3825870,67,,,,,-0.9723774,,Right Foot,,,,"[66.6, 59.9]",,Ground Pass,,21.301643,,Incomplete,,Aritz Aduriz Zubeldia,6394.0,,,,,,2,Regular Play,Iñaki Williams Arthuer,6393.0,Right Wing,139,Athletic Club,215,"['b2e4a80d-d9a6-4f03-8f04-2f28e17a56c3', 'c436d6c8-b4ab-43b6-bf79-31ed828ac6da']",26,,,,,,,,,,,,,,,,,Athletic Club,215,00:22:26.981,Pass,
,,,,,,,,,,,,,,,,,,1.637939,,,,,,,,,,,,,,,,9e2bb4e4-a571-4a82-bfc2-571bf1e3b084,2438,,,"[53.0, 27.0]",3825870,67,,,,True,2.3466709,,,,,,"[47.8, 32.3]",,Low Pass,,7.4249578,,Incomplete,,Nemanja Radoja,6796.0,,,,,Interception,2,Regular Play,Pedro Pablo Hernández,6801.0,Center Attacking Midfield,139,Athletic Club,215,"['2ab5a525-85c3-4148-9d8d-d2f279e18f5a', '69eb9618-96a1-4917-9e9f-438b886928e2', '7d9b36bf-2b37-42da-abae-509c9bc85a7a']",29,,,,,,,,,,,,,,,,,Celta Vigo,209,00:22:29.078,Pass,True
,,,,,,,,,,,,,,,,,,3.69317,,,,,,,,,,,,,,,,c7a6071c-6e5b-4a8d-b057-30a593522560,2443,,,"[72.0, 55.9]",3825870,67,,,,,0.49934673,,Right Foot,,,,"[105.0, 73.9]",,Ground Pass,,37.589893,,,,Iñaki Williams Arthuer,6393.0,,,,,,2,Regular Play,Markel Susaeta Laskurain,6390.0,Left Wing,139,Athletic Club,215,['ee18deb7-ed30-4b91-a340-7d696c95c7b7'],32,,,,,,,,,,,,,,,,,Athletic Club,215,00:22:32.342,Pass,
,,,,,,,,,,,,,,,,,,1.456376,,,,,,,,,,,,,,,,f7ebc811-e4d8-498d-a5ee-40651dbb66c3,2445,,,"[105.0, 73.9]",3825870,67,,,,,-1.3462731,,Right Foot,True,,,"[111.6, 45.0]",,High Pass,,29.644054,,Incomplete,,Mikel Balenziaga Oruesagasti,6789.0,,,,,,2,Regular Play,Iñaki Williams Arthuer,6393.0,Right Wing,139,Athletic Club,215,"['38d28539-1225-4679-b347-ee9a33c94534', '3bd81d03-0745-4400-b960-dffaf60a2dc3']",36,,,,,,,,,,,,,,,,,Athletic Club,215,00:22:36.035,Pass,
,,,,,,,,,,,,,,,,,,2.20486,,,,,,,,,,,,,,,,246234cc-dfc9-401f-bf94-66713038328d,2449,,,"[11.1, 35.6]",3825870,67,,,,,0.50026363,,Drop Kick,,,,"[72.2, 69.0]",,High Pass,,69.63311,,Incomplete,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,2,From Keeper,Sergio Álvarez Conde,6884.0,Goalkeeper,140,Celta Vigo,209,"['7e5b335c-97ad-4486-a0bb-0792603d935e', 'ceaa92d6-458c-4a5d-b881-662e3b578391']",55,,,,,,,,,,,,,,,,,Celta Vigo,209,00:22:55.625,Pass,
,,,,,,,,,,,,,,,,,,1.74413,,,,,,,,,,,,,,,,ceaa92d6-458c-4a5d-b881-662e3b578391,2451,,,"[47.9, 11.1]",3825870,67,,,True,,-0.98279375,,Head,,,,"[55.1, 0.3]",,High Pass,,12.979984,,Injury Clearance,,,,,,,,Recovery,2,From Keeper,Mikel Balenziaga Oruesagasti,6789.0,Left Back,140,Celta Vigo,209,['246234cc-dfc9-401f-bf94-66713038328d'],57,,,,,,,,,,,,,,,,,Athletic Club,215,00:22:57.829,Pass,
,,,,,,,,,,,,,,,,,,1.053623,,,,,,,,,,,,,,,,e2f7e437-4247-42b0-853a-956bba919330,2453,,,"[65.0, 80.0]",3825870,69,,,,,-1.0303768,,,,,,"[69.2, 73.0]",,Low Pass,,8.163333,,,,Daniel Wass,6797.0,,,,,Throw-in,2,From Throw In,Fabián Ariel Orellana Valenzuela,7105.0,Right Wing,141,Celta Vigo,209,['fe2b8d2a-fada-47fe-bbd2-c3276f48b08c'],0,,,,,,,,,,,,,,,,,Celta Vigo,209,00:24:00.817,Pass,
,,,,,,,,,,,,,,,,,,2.41217,,,,,,,,,,,,,,,,3a8de6a0-34a0-4122-b6ea-280e9a3d49ed,2456,,,"[70.7, 75.9]",3825870,69,,,True,,0.11289007,,Right Foot,,,,"[105.1, 79.8]",,High Pass,,34.62037,,Injury Clearance,,,,,,,,,2,From Throw In,Daniel Wass,6797.0,Left Defensive Midfield,141,Celta Vigo,209,,3,,,,,,,,,,,,,,,,,Celta Vigo,209,00:24:03.591,Pass,
,,,,,,,,,,,,,,,,,,0.988188,,,,,,,,,,,,,,,,a1ccc0a1-13da-49b7-b474-a5ab722baa63,2457,,,"[17.6, 0.1]",3825870,69,,True,,,0.43805078,,,,,,"[44.5, 12.7]",,Low Pass,,29.704714,,,,Ander Iturraspe Derteano,6388.0,,,,,Throw-in,2,From Throw In,Mikel Balenziaga Oruesagasti,6789.0,Left Back,142,Athletic Club,215,['10ef3966-71f9-4211-9275-b4897b45e43c'],12,,,,,,,,,,,,,,,,,Athletic Club,215,00:24:12.008,Pass,
,,,,,,,,,,,,,,,,,,1.303571,,,,,,,,,,,,,,,,8c2950e5-a830-487a-8663-86267e6e4cc8,2459,,,"[45.0, 12.7]",3825870,69,,,,,1.915015,,Right Foot,,,,"[39.3, 28.6]",,Ground Pass,,16.890825,,,,Mikel San José Domínguez,6389.0,,,,,,2,From Throw In,Ander Iturraspe Derteano,6388.0,Left Defensive Midfield,142,Athletic Club,215,['59e99201-628a-4a71-8df1-b5886ff6db9b'],14,,,,,,,,,,,,,,,,,Athletic Club,215,00:24:14.710,Pass,
,,,,,,,,,,,,,,,,,,1.222649,,,,,,,,,,,,,,,,bc708f15-948b-4a3f-8ee4-b2a59597dcc5,2462,,,"[54.3, 41.4]",3825870,69,,,,,-1.4510024,,Right Foot,,,,"[56.9, 19.8]",,Ground Pass,,21.755919,,,,Ander Iturraspe Derteano,6388.0,,,,,,2,From Throw In,Mikel San José Domínguez,6389.0,Left Center Back,142,Athletic Club,215,['90edf2cf-e985-4b67-b00b-f78d47125481'],20,,,,,,,,,,,,,,,,,Athletic Club,215,00:24:20.324,Pass,
,,,,,,,,,,,,,,,,,,1.312722,,,,,,,,,,,,,,,,f319ca2d-65ee-4f88-ac22-74eb9bc33c62,2465,,,"[56.9, 19.8]",3825870,69,,,,,1.3215442,,Right Foot,,,,"[65.3, 52.8]",,Ground Pass,,34.05231,,,,Beñat Etxebarria Urkiaga,6396.0,,,,,,2,From Throw In,Ander Iturraspe Derteano,6388.0,Left Defensive Midfield,142,Athletic Club,215,['9758c23d-11ef-432a-aec7-290d50528db6'],22,,,,,,,,,,,,,,,,,Athletic Club,215,00:24:22.431,Pass,
,,,,,,,,,,,,,,,,,,1.310044,,,,,,,,,,,,,,,,f4761670-8043-4a6e-b9b2-7f3ce1d62b15,2468,,,"[74.6, 60.6]",3825870,69,,,,,-1.4925252,,Right Foot,,,,"[75.4, 50.4]",,Ground Pass,,10.231324,,,,Ander Iturraspe Derteano,6388.0,,,,,,2,From Throw In,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,142,Athletic Club,215,['062a1392-c1f5-411f-a189-e8aa44a13273'],27,,,,,,,,,,,,,,,,,Athletic Club,215,00:24:27.334,Pass,
,,,,,,,,,,,,,,,,,,1.365347,,,,,,,,,,,,,,,,d4ef9405-5167-497d-b44f-d24faa77741f,2471,,,"[75.4, 50.4]",3825870,69,,,,,2.7334435,,Left Foot,,,,"[64.3, 55.2]",,Ground Pass,,12.093387,,,,Eneko Bóveda Altube,6386.0,,,,,,2,From Throw In,Ander Iturraspe Derteano,6388.0,Left Defensive Midfield,142,Athletic Club,215,['e684efe7-643b-4356-8563-f45e56e5d299'],28,,,,,,,,,,,,,,,,,Athletic Club,215,00:24:28.724,Pass,
,,,,,,,,,,,,,,,,,,1.566209,,,,,,,,,,,,,,,,4c4b65bc-70c6-4f82-9690-d2bf92553698,2473,,,"[64.3, 55.2]",3825870,69,,,,,-1.6105106,,Right Foot,,,,"[63.7, 40.1]",,Ground Pass,,15.111916,,,,Mikel San José Domínguez,6389.0,,,,,,2,From Throw In,Eneko Bóveda Altube,6386.0,Right Center Back,142,Athletic Club,215,['3a90278f-da65-4bfc-b9e2-851f7b04c62b'],30,,,,,,,,,,,,,,,,,Athletic Club,215,00:24:30.090,Pass,
,,,,,,,,,,,,,,,,,,1.235768,,,,,,,,,,,,,,,,15dd2c51-64b0-41fc-ad43-992074b45de5,2475,,,"[63.7, 40.1]",3825870,69,,,,,1.0216434,,Left Foot,,,,"[67.8, 46.8]",,Ground Pass,,7.8549347,,,,Beñat Etxebarria Urkiaga,6396.0,,,,,,2,From Throw In,Mikel San José Domínguez,6389.0,Left Center Back,142,Athletic Club,215,['25ea1fbd-0143-43d3-bbaa-663ec4313fc4'],31,,,,,,,,,,,,,,,,,Athletic Club,215,00:24:31.656,Pass,
,,,,,,,,,,,,,,,,,,1.812199,,,,,,,,,,,,,,,,017d2d9a-1256-4ba6-957c-d85e8496026d,2478,,,"[71.2, 53.6]",3825870,69,,,,,1.2455615,,Left Foot,,,,"[77.0, 70.8]",,Ground Pass,,18.151585,,,,Eneko Bóveda Altube,6386.0,,,,,,2,From Throw In,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,142,Athletic Club,215,['66f65d2c-65af-49ca-b767-b470789bdbd8'],36,,,,,,,,,,,,,,,,,Athletic Club,215,00:24:36.513,Pass,
,,,,,,,,,,,,,,,,,,1.364489,,,,,,,,,,,,,,,,078a5338-6a11-4632-8332-81918cba9314,2481,,,"[89.2, 72.8]",3825870,69,,,,,1.6525807,,Right Foot,,,,"[88.7, 78.9]",,Ground Pass,,6.1204576,,,,Óscar de Marcos Arana,6649.0,,,,,,2,From Throw In,Eneko Bóveda Altube,6386.0,Right Center Back,142,Athletic Club,215,['adafc0a0-89a7-44f7-8cc0-7c3619391b62'],41,,,,,,,,,,,,,,,,,Athletic Club,215,00:24:41.099,Pass,
,,,,,,,,,,,,,,,,,,1.450866,,,,,,,,,,,,,,,,17e89da5-e771-4607-8f9e-8a600564a4c3,2484,,,"[88.7, 78.9]",3825870,69,,,,,-2.3048112,,Right Foot,,,,"[80.4, 69.7]",,Ground Pass,,12.390722,,,,Ander Iturraspe Derteano,6388.0,,,,,,2,From Throw In,Óscar de Marcos Arana,6649.0,Right Back,142,Athletic Club,215,['3cb103e7-375a-4be8-bd06-1f66eefb46ad'],43,,,,,,,,,,,,,,,,,Athletic Club,215,00:24:43.411,Pass,
,,,,,,,,,,,,,,,,,,2.675903,,,,,,,,,,,,,,,,934ddca4-0191-4a40-9adc-90fc0b9cb0a3,2487,,,"[80.4, 69.7]",3825870,69,,,,,-0.38454473,,Right Foot,,,,"[114.5, 55.9]",,High Pass,,36.786545,,Incomplete,,Óscar de Marcos Arana,6649.0,,,Through Ball,True,,2,From Throw In,Ander Iturraspe Derteano,6388.0,Left Defensive Midfield,142,Athletic Club,215,"['545b3d19-e175-41dd-9c3a-d0480e1fb414', 'fe084353-c1f0-4f45-a750-b338934dde53']",46,,,,,,,,,,,,,,,,,Athletic Club,215,00:24:46.657,Pass,
,,,,,,,,,,,,,,,,,,3.016977,,,,,,,,,,,,,,,,ac5ff5b7-0a40-4dc7-a6b7-fddcabdd4842,2491,,,"[10.6, 27.0]",3825870,70,,,,,-0.2259409,,Drop Kick,,,,"[70.2, 13.3]",,High Pass,,61.154312,,Incomplete,,Manuel Agudo Durán,6724.0,,,,,,2,From Keeper,Sergio Álvarez Conde,6884.0,Goalkeeper,143,Celta Vigo,209,"['47cb877a-21ca-4075-95a5-a8ddcb762114', '9db2cff2-ff3b-4d65-8d93-82fc762ad25d']",1,,,,,,,,,,,,,,,,,Celta Vigo,209,00:25:01.775,Pass,
,,,,,,,,,,,,,,,,,,2.138468,,,,,,,,,,,,,,,,47cb877a-21ca-4075-95a5-a8ddcb762114,2493,,,"[49.9, 66.8]",3825870,70,,,,,2.8871405,,Head,,,,"[27.6, 72.6]",,Low Pass,,23.041918,,,,Eneko Bóveda Altube,6386.0,,,,,Recovery,2,Regular Play,Ander Iturraspe Derteano,6388.0,Left Defensive Midfield,144,Athletic Club,215,"['3a1b804e-8ad0-479e-ba2b-dfb0e4944846', 'ac5ff5b7-0a40-4dc7-a6b7-fddcabdd4842']",4,,,,,,,,,,,,,,,,,Athletic Club,215,00:25:04.792,Pass,
,,,,,,,,,,,,,,,,,,1.658217,,,,,,,,,,,,,,,,9589a566-a618-46ee-a1d0-47a3decd3207,2496,,,"[25.8, 71.3]",3825870,70,,,,,-2.0734575,,Left Foot,,,,"[14.2, 50.2]",,Ground Pass,,24.078413,,,,Gorka Iraizoz Moreno,6576.0,,,,,,2,Regular Play,Eneko Bóveda Altube,6386.0,Right Center Back,144,Athletic Club,215,['8824a664-5004-4cf8-9bad-38c474dfb39c'],7,,,,,,,,,,,,,,,,,Athletic Club,215,00:25:07.490,Pass,
,,,,,,,,,,,,,,,,,,2.431613,,,,,,,,,,,,,,,,0f049573-e8b8-4649-af24-f23770beedec,2499,,,"[17.1, 48.9]",3825870,70,,,,,-1.0798827,,Right Foot,,,,"[40.3, 5.5]",,High Pass,,49.21179,,,,Mikel Balenziaga Oruesagasti,6789.0,,True,,,,2,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,144,Athletic Club,215,['5cb7bbef-6e9f-48c8-8cca-ac573138bdfd'],10,,,,,,,,,,,,,,,,,Athletic Club,215,00:25:10.856,Pass,
,,,,,,,,,,,,,,,,,,2.155774,,,,,,,,,,,,,,,,1adee549-5dd9-4dc5-a78e-b1d9f73e59b3,2502,,,"[35.6, 6.0]",3825870,70,,,,,2.1131613,,Right Foot,,,,"[26.5, 21.1]",,Ground Pass,,17.630089,,,,Mikel San José Domínguez,6389.0,,,,,,2,Regular Play,Mikel Balenziaga Oruesagasti,6789.0,Left Back,144,Athletic Club,215,['4e3eb5de-1153-42e8-88af-01932fbcdc3e'],14,,,,,,,,,,,,,,,,,Athletic Club,215,00:25:14.755,Pass,
,,,,,,,,,,,,,,,,,,2.590148,,,,,,,,,,,,,,,,ff8f232d-bdd0-450c-8af9-d3466d4db22b,2505,,,"[50.4, 21.6]",3825870,70,,,,,2.534341,,Left Foot,,,,"[29.1, 36.4]",,Ground Pass,,25.937038,,,,Gorka Iraizoz Moreno,6576.0,,,,,,2,Regular Play,Mikel San José Domínguez,6389.0,Left Center Back,144,Athletic Club,215,['a7f19432-9773-4b00-b2be-2a35cf95143a'],24,,,,,,,,,,,,,,,,,Athletic Club,215,00:25:24.661,Pass,
