bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.679997,,,,,,,,,,,8375288e-bc17-4da8-8c9f-209c33294780,109,,"[113.4, 0.1]",3825630,2,,,,,2.6476512,,,,,"[103.0, 5.7]",,Low Pass,,11.811858,,,,Beñat Etxebarria Urkiaga,6396.0,,,,,,Throw-in,1,From Throw In,Mikel Balenziaga Oruesagasti,6789.0,Left Back,7,Athletic Club,215,['68731755-a984-4e7a-8cd1-768a2e7887c0'],31,,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:31.855,Pass,
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,90464892-261f-4f76-be6c-0e470787e43a,112,,"[101.2, 6.1]",3825630,2,,,,,0.10427161,,Right Foot,,,"[109.8, 7.0]",,Ground Pass,,8.646965,,,,Mikel Balenziaga Oruesagasti,6789.0,,,,,,,1,From Throw In,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,7,Athletic Club,215,['e044e5ec-3174-42c6-88d8-61e9f8d8e26e'],32,,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:32.575,Pass,
,,,,,,,,,,,,,,,,,1.143909,,,,,,,,,,,06a684ac-f79f-410b-8d54-98c695515a28,118,,"[120.0, 0.1]",3825630,2,,,,,1.658715,d369b5aa-48f2-4a2b-ab68-52783b54f14d,Right Foot,,,"[117.1, 33.0]",,High Pass,True,33.027565,,,,Xabier Etxeita Gorritxategi,6788.0,True,,,Inswinging,,Corner,1,From Corner,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,8,Athletic Club,215,['35b0b108-1985-4039-a94c-01e991a65155'],59,,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:59.175,Pass,
,,,,,,,,,,,,,,,,,3.4455,,,,,,,,,,,3346841c-df67-4009-804f-2a4713e259da,123,,"[6.0, 36.0]",3825630,3,,True,,,0.41277218,,Right Foot,,,"[64.0, 61.4]",,High Pass,,63.31793,,Incomplete,,Rubén Gracia Calmache,25921.0,,,,,,Goal Kick,1,From Goal Kick,Germán Darío Lux,27305.0,Goalkeeper,9,RC Deportivo La Coruña,219,"['09b290fc-6906-4340-94ec-f2c0e8a61d5b', 'b50946fb-cc43-4749-8e66-0c81f228932d']",20,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:20.031,Pass,
,,,,,,,,,,,,,,,,,2.599997,,,,,,,,,,,09b290fc-6906-4340-94ec-f2c0e8a61d5b,126,,"[56.1, 18.7]",3825630,3,,,,True,-0.35425943,,,,,"[63.4, 16.0]",,High Pass,,7.7833157,,,,Markel Susaeta Laskurain,6390.0,,,,,,Recovery,1,From Goal Kick,Mikel Balenziaga Oruesagasti,6789.0,Left Back,9,RC Deportivo La Coruña,219,"['3346841c-df67-4009-804f-2a4713e259da', '60796e14-c0d2-4cef-bdf5-3c92c8b2c2f4', '7355ab5c-ea97-486b-baf5-d843efbfe541']",23,,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:23.476,Pass,True
,,,,,,,,,,,,,,,,,0.136622,,,,,,,,,,,32bc4552-cc66-438b-ab8b-396cf430eff8,130,,"[61.2, 14.5]",3825630,3,,,,,-0.20902294,,Right Foot,,,"[64.5, 13.8]",,Low Pass,,3.3734255,,Incomplete,,,,,,,,,,1,From Goal Kick,Markel Susaeta Laskurain,6390.0,Left Wing,9,RC Deportivo La Coruña,219,['6fa400b9-7222-4e9a-b34a-40090d13e64f'],26,,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:26.826,Pass,
,,,,,,,,,,,,,,,,,0.675679,,,,,,,,,,,ce9dc71d-a025-4753-a6c8-ddea009eee7b,134,,"[56.7, 75.1]",3825630,3,,,,,-0.622032,,Right Foot,,,"[62.0, 71.3]",,Ground Pass,,6.521503,,,,Lucas Pérez Martínez,6732.0,,,,,,,1,From Goal Kick,Rubén Gracia Calmache,25921.0,Right Wing,9,RC Deportivo La Coruña,219,['c06ff49f-84a0-43c7-af9b-77d3a71662a2'],28,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:28.820,Pass,
,,,,,,,,,,,,,,,,,1.723249,,,,,,,,,,,7a9470a5-246d-4988-a20b-f2d5fbc908bb,137,,"[68.6, 71.6]",3825630,3,,,,,-2.544416,,Left Foot,,,"[53.6, 61.4]",,Low Pass,,18.13946,,,,Pedro Mosquera Parada,6733.0,,,,,,,1,From Goal Kick,Lucas Pérez Martínez,6732.0,Center Forward,9,RC Deportivo La Coruña,219,['8daf0b92-6e1b-4f69-9b16-c8d8187952c6'],29,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:29.536,Pass,
,,,,,,,,,,,,,,,,,0.683471,,,,,,,,,,,f88ef638-e4bc-41d8-9d0f-2e3f79ddb169,139,,"[53.6, 59.9]",3825630,3,,,,,1.6751775,,Left Foot,,,"[52.5, 70.4]",,Ground Pass,,10.557462,,,,Juan Francisco Moreno Fuertes,6738.0,,,,,,,1,From Goal Kick,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,9,RC Deportivo La Coruña,219,['d2c563ea-73e0-4da8-bee3-283be9b481c8'],31,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:31.259,Pass,
,,,,,,,,,,,,,,,,,3.290121,,,,,,,,,,,2b426937-108f-45bc-97c0-a3f621a580ad,141,,"[52.6, 70.4]",3825630,3,,,,,-2.2414927,,Right Foot,,,"[33.4, 46.2]",,Ground Pass,,30.891422,,,,Sidnei Rechel da Silva Júnior,6777.0,,,,,,,1,From Goal Kick,Juan Francisco Moreno Fuertes,6738.0,Right Back,9,RC Deportivo La Coruña,219,['ee8eef9f-ea45-4e01-bc14-7264cb5e2a30'],31,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:31.943,Pass,
,,,,,,,,,,,,,,,,,2.415034,,,,,,,,,,,b636df91-a377-4673-b595-700bfbfc162f,144,,"[31.9, 21.3]",3825630,3,,,,,1.5298357,,Right Foot,,,"[33.4, 57.9]",,Low Pass,,36.630726,,,,Alejandro Arribas Garrido,6869.0,,,,,,,1,From Goal Kick,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,9,RC Deportivo La Coruña,219,['b4760cd3-bbac-4155-b2d6-a08fb4f7fa4c'],42,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:42.384,Pass,
,,,,,,,,,,,,,,,,,1.005934,,,,,,,,,,,67be121f-9a81-4330-a207-3161f3aa069f,147,,"[44.4, 64.7]",3825630,3,,,,,0.37147257,,Right Foot,,,"[69.3, 74.4]",,Low Pass,,26.722649,,,,Juan Francisco Moreno Fuertes,6738.0,,,,,,,1,From Goal Kick,Alejandro Arribas Garrido,6869.0,Right Center Back,9,RC Deportivo La Coruña,219,['30e7320d-25fa-4d50-824d-628e5cfc77de'],47,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:47.247,Pass,
,,,,,,,,,,,,,,,,,2.147801,,,,,,,,,,,089978cf-6031-4d1f-8455-316e77ba6025,155,,"[89.7, 71.3]",3825630,3,,,,,-0.36219093,,Left Foot,,,"[115.3, 61.6]",,Ground Pass,,27.376085,,,,Rubén Gracia Calmache,25921.0,,,,,,,1,From Goal Kick,Lucas Pérez Martínez,6732.0,Center Forward,9,RC Deportivo La Coruña,219,['06e563e7-0dbf-4abc-b5aa-4a2b90e33793'],53,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:53.076,Pass,
,,,,,,,,,,,,,,,,,0.808546,,,,,,,,,,,b9264d97-7f6e-48a9-b39a-52f44d8ecddf,158,,"[116.4, 58.3]",3825630,3,,,,,1.9208412,,Left Foot,,,"[111.8, 70.9]",,Ground Pass,,13.413426,,,,Juan Francisco Moreno Fuertes,6738.0,,,,,,,1,From Goal Kick,Rubén Gracia Calmache,25921.0,Right Wing,9,RC Deportivo La Coruña,219,['1c80c338-31f9-4505-a106-00ea99b6b27c'],55,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:55.565,Pass,
,,,,,,,,,,,,,,,,,3.549148,,,,,,,,,,,0d4e1198-60c0-42e6-bb9a-8e15dee8f8b8,160,,"[112.0, 70.9]",3825630,3,,,,,-1.6024759,,Right Foot,True,,"[110.2, 14.1]",,High Pass,,56.828514,,,,Fernando Navarro i Corbacho,6913.0,,,True,,,,1,From Goal Kick,Juan Francisco Moreno Fuertes,6738.0,Right Back,9,RC Deportivo La Coruña,219,['b6dc0d58-834e-419e-b72f-802125f66547'],56,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:56.373,Pass,
,,,,,,,,,,,,,,,,,0.750593,,,,,,,,,,,e733ca6f-b676-4a8c-a8e1-ef9186a45be2,163,,"[110.2, 14.1]",3825630,4,,,,,2.4459002,791875a6-efb3-4895-b5a9-aff51ddcac7a,Left Foot,,,"[99.9, 22.7]",,Low Pass,,13.418271,,,,Fayçal Fajr,5724.0,True,,,,,,1,From Goal Kick,Fernando Navarro i Corbacho,6913.0,Left Back,9,RC Deportivo La Coruña,219,['03e59435-9af8-4343-8db8-ea33538320c4'],0,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:00.002,Pass,
,,,,,,,,,,,,,,,,,0.583429,,,,,,,,,,,13a97ce0-dd74-4cff-b0a3-39225e9efef6,171,,"[99.9, 5.5]",3825630,4,,,,,-0.36083677,,Left Foot,,,"[105.2, 3.5]",,Ground Pass,,5.6648035,,,,Fayçal Fajr,5724.0,,,,,,,1,From Goal Kick,Fernando Navarro i Corbacho,6913.0,Left Back,9,RC Deportivo La Coruña,219,['3708d818-938c-4aef-ba42-9eb84a39e943'],7,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:07.679,Pass,
,,,,,,,,,,,,,,,,,0.681441,,,,,,,,,,,7ba438b5-b8ff-46ef-9b3f-ab8bf65f5ffe,174,,"[104.3, 3.8]",3825630,4,,,,,1.6525807,11fa2016-6c84-4a82-b363-35eef9caa5bf,Right Foot,,,"[103.8, 9.9]",,Ground Pass,,6.1204576,,,,Luis Alberto Romero Alconchel,7782.0,True,,,,,,1,From Goal Kick,Fayçal Fajr,5724.0,Left Wing,9,RC Deportivo La Coruña,219,['b1a43c9f-82f2-4671-86b6-812e1702d198'],9,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:09.490,Pass,
,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,00ce5e06-4639-4101-9fb0-5b4b20184573,181,,"[7.0, 44.1]",3825630,4,,True,,,0.85296434,,Right Foot,,,"[19.4, 58.3]",,Ground Pass,,18.852057,,,,Xabier Etxeita Gorritxategi,6788.0,,,,,,Goal Kick,1,From Goal Kick,Gorka Iraizoz Moreno,6576.0,Goalkeeper,10,Athletic Club,215,['2ab5ed7f-2aea-49c0-9b4e-138fac8dfc48'],31,,,,,,,,,,,,,,,,,,Athletic Club,215,00:04:31.725,Pass,
,,,,,,,,,,,,,,,,,1.639999,,,,,,,,,,,103327b8-6d0f-4455-863b-bcea5ca2ae27,183,,"[22.2, 60.7]",3825630,4,,,,,-0.97622925,,Right Foot,,,"[29.3, 50.2]",,Ground Pass,,12.675173,,,,Mikel San José Domínguez,6389.0,,,,,,,1,From Goal Kick,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,10,Athletic Club,215,['796c535d-eb44-40e3-ace7-0dfc559a28d7'],32,,,,,,,,,,,,,,,,,,Athletic Club,215,00:04:32.616,Pass,
,,,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,4d196290-fab0-46a4-b87a-8f2ca4039b3d,186,,"[32.1, 50.2]",3825630,4,,,,,1.1487913,,Right Foot,,,"[38.7, 64.9]",,Ground Pass,,16.113659,,,,Xabier Etxeita Gorritxategi,6788.0,,,,,,,1,From Goal Kick,Mikel San José Domínguez,6389.0,Right Defensive Midfield,10,Athletic Club,215,['260d33f3-e33d-4c3c-b81b-9d483c645eae'],36,,,,,,,,,,,,,,,,,,Athletic Club,215,00:04:36.336,Pass,
,,,,,,,,,,,,,,,,,1.359999,,,,,,,,,,,c14d54cc-1acd-4741-92f0-6a4602c7c18e,189,,"[41.8, 65.8]",3825630,4,,,,,0.41388032,,Right Foot,,,"[63.2, 75.2]",,Ground Pass,,23.37349,,,,Óscar de Marcos Arana,6649.0,,,,,,,1,From Goal Kick,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,10,Athletic Club,215,['ba652f77-1b0c-40ef-9509-b41ddf21df38'],39,,,,,,,,,,,,,,,,,,Athletic Club,215,00:04:39.496,Pass,
,,,,,,,,,,,,,,,,,2.039998,,,,,,,,,,,6f088599-9ecf-4281-a511-643ff445b690,196,,"[56.6, 73.5]",3825630,4,,,,,-2.8526173,,Right Foot,,,"[45.5, 70.2]",,Ground Pass,,11.580155,,,,Xabier Etxeita Gorritxategi,6788.0,,,,,,Recovery,1,From Goal Kick,Óscar de Marcos Arana,6649.0,Right Back,10,Athletic Club,215,['33a37040-c24a-49a4-a1a7-71617d344a24'],42,,,,,,,,,,,,,,,,,,Athletic Club,215,00:04:42.656,Pass,
,,,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,ee63961b-eef5-4b1a-b75e-ecca6be5384c,200,,"[49.7, 69.3]",3825630,4,,,,,-2.1794856,,Right Foot,,,"[40.5, 56.1]",,Ground Pass,,16.089748,,,,Mikel San José Domínguez,6389.0,,,,,,,1,From Goal Kick,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,10,Athletic Club,215,['d96da6d9-7ad3-412b-88ab-419628e70e72'],44,,,,,,,,,,,,,,,,,,Athletic Club,215,00:04:44.816,Pass,
,,,,,,,,,,,,,,,,,0.282343,,,,,,,,,,,7778c85a-6c79-4750-9470-44242b43a863,203,,"[41.8, 54.1]",3825630,4,,,,,-0.25811112,,Right Foot,,,"[54.3, 50.8]",,Ground Pass,,12.928264,,Incomplete,,,,,,,,,,1,From Goal Kick,Mikel San José Domínguez,6389.0,Right Defensive Midfield,10,Athletic Club,215,['e9a7e36e-f1cd-4dfa-bdab-de2a71d8d112'],50,,,,,,,,,,,,,,,,,,Athletic Club,215,00:04:50.056,Pass,
,,,,,,,,,,,,,,,,,0.84,,,,,,,,,,,c74438b5-ac84-43da-8ba1-5af0ff754c47,207,,"[52.4, 53.9]",3825630,4,,,,,1.9009149,,Right Foot,,,"[47.5, 68.2]",,Ground Pass,,15.116217,,,,Xabier Etxeita Gorritxategi,6788.0,,,,,,,1,From Goal Kick,Mikel San José Domínguez,6389.0,Right Defensive Midfield,10,Athletic Club,215,['6d4dd87c-33b3-45cf-ac76-a9a65d897e89'],52,,,,,,,,,,,,,,,,,,Athletic Club,215,00:04:52.456,Pass,
,,,,,,,,,,,,,,,,,0.879998,,,,,,,,,,,6c328922-b510-465a-aad8-150ebbff0549,210,,"[46.6, 66.2]",3825630,4,,,,,-0.11010565,,Right Foot,,,"[66.5, 64.0]",,Ground Pass,,20.021238,,,,Iñaki Williams Arthuer,6393.0,,,,,,,1,From Goal Kick,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,10,Athletic Club,215,['dcba1a80-7c98-46d5-babf-00eab14f26be'],54,,,,,,,,,,,,,,,,,,Athletic Club,215,00:04:54.416,Pass,
,,,,,,,,,,,,,,,,,1.049938,,,,,,,,,,,1ccaca32-a2c2-4817-b8ce-c4c94d2e3654,212,,"[66.9, 63.4]",3825630,4,,,,,0.56173605,,Right Foot,,,"[81.2, 72.4]",,Ground Pass,,16.89645,,Incomplete,,,,,,,,,,1,From Goal Kick,Iñaki Williams Arthuer,6393.0,Right Wing,10,Athletic Club,215,['630f873d-9451-4c96-be14-af2ef118d0ed'],55,,,,,,,,,,,,,,,,,,Athletic Club,215,00:04:55.296,Pass,
,,,,,,,,,,,True,,,,,,0.990766,,,,,,,,,,,630f873d-9451-4c96-be14-af2ef118d0ed,213,,"[38.9, 7.7]",3825630,4,,,,,0.07418792,,Left Foot,,,"[53.7, 8.8]",,Low Pass,,14.840822,,,,Luis Alberto Romero Alconchel,7782.0,,,,,,Interception,1,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,11,RC Deportivo La Coruña,219,"['1ccaca32-a2c2-4817-b8ce-c4c94d2e3654', '70b011fc-9562-48e5-80b0-fce794d3d77d']",56,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:56.346,Pass,
,,,,,,,,,,,,,,,,,1.464622,,,,,,,,,,,5b3ca1e8-804d-46ed-ad36-746baf4c4dec,216,,"[57.0, 9.7]",3825630,4,,,,,2.762847,,Right Foot,,,"[47.2, 13.6]",,Low Pass,,10.547511,,,,Fayçal Fajr,5724.0,,,,,,,1,Regular Play,Luis Alberto Romero Alconchel,7782.0,Center Attacking Midfield,11,RC Deportivo La Coruña,219,['77c242bd-e393-4540-8e48-86f6915808a0'],57,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:57.407,Pass,
,,,,,,,,,,,,,,,,,1.105135,,,,,,,,,,,17a3a88f-bcd9-4fb2-b7fa-89caa1f1516d,219,,"[43.7, 17.0]",3825630,4,,,,,-1.9460671,,Right Foot,,,"[39.8, 7.1]",,Low Pass,,10.640489,,,,Fernando Navarro i Corbacho,6913.0,,,,,,,1,Regular Play,Fayçal Fajr,5724.0,Left Wing,11,RC Deportivo La Coruña,219,['e55d213d-5c44-4b1d-a4d9-d3647a17bf68'],58,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:58.911,Pass,
,,,,,,,,,,,,,,,,,0.951695,,,,,,,,,,,368ba031-dee0-409d-a149-1c5be30fbee6,222,,"[41.3, 4.9]",3825630,5,,,,,0.041933447,,Left Foot,,,"[55.6, 5.5]",,Ground Pass,,14.312582,,,,Luis Alberto Romero Alconchel,7782.0,,,,,,,1,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,11,RC Deportivo La Coruña,219,['9dc0cd05-beb4-4fb8-907c-17afdf93fc56'],0,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:05:00.885,Pass,
,,,,,,,,,,,,,,,,,0.073055,,,,,,,,,,,3bd7fa40-eff4-40c8-8acd-565126913042,225,,"[57.0, 5.7]",3825630,5,,,,,0.104876935,,Right Foot,,,"[58.9, 5.9]",,Ground Pass,,1.9104973,,Incomplete,,,,,,,,,,1,Regular Play,Luis Alberto Romero Alconchel,7782.0,Center Attacking Midfield,11,RC Deportivo La Coruña,219,['d3814d7d-8831-4099-b701-ed31fd159fea'],1,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:05:01.916,Pass,
,,,,,,,,,,,,,,,,,0.544361,,,,,,,,,,,d3814d7d-8831-4099-b701-ed31fd159fea,226,,"[61.2, 74.2]",3825630,5,,,,,0.9357696,,Right Foot,,,"[65.4, 79.9]",,Ground Pass,,7.080254,,Out,,,,,,,,,Recovery,1,Regular Play,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,11,RC Deportivo La Coruña,219,['3bd7fa40-eff4-40c8-8acd-565126913042'],1,,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:01.989,Pass,
,,,,,,,,,,,,,,,,,1.143834,,,,,,,,,,,cacae7d6-7335-4f9c-b09a-d6560ad9bd76,227,,"[55.0, 0.1]",3825630,5,,,,,0.7195594,,,,,"[64.7, 8.6]",,High Pass,,12.897286,,,,Fayçal Fajr,5724.0,,,,,,Throw-in,1,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,12,RC Deportivo La Coruña,219,['e26fbc6b-154d-4d7e-89aa-b29bac7c6c83'],15,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:05:15.579,Pass,
,,,,,,,,,,,,,,,,,0.718311,,,,,,,,,,,6f5b0578-e0fc-4f79-a667-e1a2a0c88565,230,,"[66.2, 9.7]",3825630,5,,,,,-2.7455113,,Left Foot,,,"[55.2, 5.1]",,Ground Pass,,11.923087,,,,Fernando Navarro i Corbacho,6913.0,,,,,,,1,From Throw In,Fayçal Fajr,5724.0,Left Wing,12,RC Deportivo La Coruña,219,['3981eaf0-11ad-42c0-8e8a-c4d54713abbe'],18,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:05:18.682,Pass,
,,,,,,,,,,,,,,,,,5.019993,,,,,,,,,,,6a36dd3b-1698-4c6f-851f-81f36f0300df,232,,"[53.9, 5.7]",3825630,5,,,,,0.054650124,,Right Foot,,,"[99.6, 8.2]",,High Pass,,45.76833,,Incomplete,,Lucas Pérez Martínez,6732.0,,,,,,,1,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,12,RC Deportivo La Coruña,219,"['85d35cb1-2f81-46d4-b47b-49548d4ae322', 'bd1b6968-42c1-4832-8ac6-92c6f886d53f']",19,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:05:19.400,Pass,
,,,,,,,,,,,,,,,,,1.759998,,,,,,,,,,,85d35cb1-2f81-46d4-b47b-49548d4ae322,234,,"[20.5, 71.9]",3825630,5,,,,,-2.1642995,,Left Foot,,,"[6.4, 51.0]",,Ground Pass,,25.211506,,,,Gorka Iraizoz Moreno,6576.0,,,,,,Recovery,1,Regular Play,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,13,Athletic Club,215,"['6a36dd3b-1698-4c6f-851f-81f36f0300df', '94d1bf8a-5cd7-47da-8c15-0c40527ec786']",24,,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:24.420,Pass,
,,,,,,,,,,,,,,,,,3.119996,,,,,,,,,,,9b5d8030-e031-420a-b8c9-fe6494d645ce,237,,"[18.0, 54.6]",3825630,5,,,,,0.1900498,,Right Foot,,,"[78.3, 66.2]",,High Pass,,61.405617,,,,Raúl García Escudero,6391.0,,,,,,,1,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,13,Athletic Club,215,['96c10b89-b056-4c12-8f8b-1678f7955714'],38,,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:38.980,Pass,
,,,,,,,,,,,,,,,,,1.479705,,,,,,,,,,,d1c61e58-7d31-4d13-9df2-2ec4b636b236,246,,"[91.8, 78.5]",3825630,6,,,,,-1.2144632,069d192d-8643-495d-a2dc-38a4665bdc5f,Right Foot,True,,"[105.2, 42.5]",,High Pass,,38.413017,,,,Aritz Aduriz Zubeldia,6394.0,True,,,,,Free Kick,1,From Free Kick,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,14,Athletic Club,215,['4800ecb7-29b6-4ba1-8d01-0cb0a3eb7edf'],17,,,,,,,,,,,,,,,,,,Athletic Club,215,00:06:17.739,Pass,
,,,,,,,,,,,,,,,,,1.241564,,,,,,,,,,,6ead71a3-35aa-4bf2-86da-024638ddbe55,250,,"[6.0, 36.0]",3825630,6,,,,,1.1085732,,Right Foot,,,"[20.0, 64.1]",,Ground Pass,,31.394426,,,,Alejandro Arribas Garrido,6869.0,,,,,,Goal Kick,1,From Goal Kick,Germán Darío Lux,27305.0,Goalkeeper,15,RC Deportivo La Coruña,219,['89d3d28f-0279-4671-a767-ebd3c299bf91'],41,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:06:41.364,Pass,
,,,,,,,,,,,,,,,,,1.818298,,,,,,,,,,,5cb0b685-f490-4c5e-98b8-f022bbb6666c,253,,"[19.3, 63.8]",3825630,6,,,,,-2.0292804,,Right Foot,,,"[7.8, 40.5]",,Ground Pass,,25.983456,,,,Germán Darío Lux,27305.0,,,,,,,1,From Goal Kick,Alejandro Arribas Garrido,6869.0,Right Center Back,15,RC Deportivo La Coruña,219,['9510d233-0bbd-46d8-81f4-1475aebb0c98'],43,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:06:43.554,Pass,
,,,,,,,,,,,,,,,,,4.286646,,,,,,,,,,,8119903f-6892-41f5-b8bb-cf8216f61d5a,256,,"[7.8, 40.5]",3825630,6,,,,,0.38321152,,Right Foot,,,"[65.1, 63.6]",,High Pass,,61.781067,,Incomplete,,Rubén Gracia Calmache,25921.0,,,,,,,1,From Goal Kick,Germán Darío Lux,27305.0,Goalkeeper,15,RC Deportivo La Coruña,219,"['3921e05e-ff1b-4099-b4e1-b9548ca4bdc1', '3b3553f8-d451-4a44-a077-3fab3dd1b119']",45,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:06:45.452,Pass,
,,,,,,,,,,,,,,,,,2.305867,,,,,,,,,,,3b3553f8-d451-4a44-a077-3fab3dd1b119,258,,"[55.0, 16.5]",3825630,6,,,,True,0.8392878,,,,,"[66.4, 29.2]",,High Pass,,17.066048,,Incomplete,,,,,,,,,Recovery,1,From Goal Kick,Mikel Balenziaga Oruesagasti,6789.0,Left Back,15,RC Deportivo La Coruña,219,"['1b699e56-b501-4a08-b966-6a851dfe7d89', '4fb00bba-f59d-48a0-93f2-5da0a3adb60e', '8119903f-6892-41f5-b8bb-cf8216f61d5a']",49,,,,,,,,,,,,,,,,,,Athletic Club,215,00:06:49.738,Pass,True
,,,,,,,,,,,,,,,,,1.598062,,,,,,,,,,,1b699e56-b501-4a08-b966-6a851dfe7d89,260,,"[53.7, 50.9]",3825630,6,,,,,-0.9478339,,Head,,,"[66.2, 33.5]",,Low Pass,,21.424519,,,,Luis Alberto Romero Alconchel,7782.0,,,,,,Recovery,1,From Goal Kick,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,15,RC Deportivo La Coruña,219,"['3b3553f8-d451-4a44-a077-3fab3dd1b119', '9c9f83b2-826b-48ee-b8de-04474206375a']",52,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:06:52.044,Pass,
,,,,,,,,,,,,,,,,,0.696993,,,,,,,,,,,95d7186d-230b-43fc-a7e5-e9a475ad901c,263,,"[70.6, 25.1]",3825630,6,,,,,0.5695621,,Right Foot,,,"[82.0, 32.4]",,Ground Pass,,13.536986,,,,Lucas Pérez Martínez,6732.0,,,,,,,1,From Goal Kick,Luis Alberto Romero Alconchel,7782.0,Center Attacking Midfield,15,RC Deportivo La Coruña,219,['5fd3b3f9-7959-447b-97f4-00f6c0c7aed1'],55,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:06:55.625,Pass,
