50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,Claim,,,Keeper Sweeper,af32c47c-7b99-4aa6-a731-84c167fde79e,712,,"[8.9, 43.8]",3825594,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Sergio Álvarez Conde,6884.0,Goalkeeper,35,Celta Vigo,209,['b58f0c6e-7820-444e-be9b-db134d883383'],22,,,,,,,,,,,,,,,,,Celta Vigo,209,00:18:22.612,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,Saved Twice,Set,Diving,Shot Saved,d12686a8-71a0-4892-b9a2-4e91ba170209,867,,"[6.8, 38.6]",3825594,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Rico González,6823.0,Goalkeeper,39,Celta Vigo,209,['cff0ff4e-efb3-4d6c-ba03-af2e0642e67a'],8,,,,,,,,,,,,,,,,,Sevilla,213,00:21:08.524,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[2.1, 42.2]",,Set,,Shot Faced,b1102e57-efd5-4c94-bd38-359b169801e2,904,,"[2.1, 42.2]",3825594,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Rico González,6823.0,Goalkeeper,42,Celta Vigo,209,['e04bc718-3fef-4b40-bf11-83bdfd4767da'],48,,,,,,,,,,,,,,,,,Sevilla,213,00:21:48.884,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,No Touch,Set,Diving,Goal Conceded,3a96c812-93a2-4f7d-82c8-8a1f5cc30d1e,1081,,"[3.2, 36.6]",3825594,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Rico González,6823.0,Goalkeeper,46,Celta Vigo,209,['6564f5e9-26d0-4457-9f7f-c5071358517e'],4,,,,,,,,,,,,,,,,,Sevilla,213,00:25:04.793,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.6, 39.1]",,Set,,Shot Faced,b19e63de-89cc-4440-bda8-889459527209,1148,,"[1.6, 39.1]",3825594,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Rico González,6823.0,Goalkeeper,51,Celta Vigo,209,['f4c7bc16-880a-46d9-9763-4a3e53833854'],15,,,,,,,,,,,,,,,,,Sevilla,213,00:27:15.501,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,In Play Danger,,,Punch,5b755287-629e-43e2-beae-19427262a742,1251,,"[2.0, 43.4]",3825594,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sergio Rico González,6823.0,Goalkeeper,52,Celta Vigo,209,['f7580096-605d-4219-a4a7-e7bb059b9674'],35,,,,,,,,,,,,,,,,,Sevilla,213,00:29:35.841,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,Left Foot,,Clear,,,Keeper Sweeper,bc9d34c4-1629-4be2-80c2-5356f1bf25ee,1417,,"[16.3, 14.8]",3825594,33,,,True,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Álvarez Conde,6884.0,Goalkeeper,61,Sevilla,213,['2ba89aad-d0b2-4aa1-839a-6d0bfccb7a45'],30,,,,,,,,,,,,,,,,,Celta Vigo,209,00:33:30.818,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.7, 38.6]",,Set,,Shot Faced,4c3abc25-bf35-4d89-88af-f312d898eeaa,1447,,"[1.7, 38.6]",3825594,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Rico González,6823.0,Goalkeeper,63,Celta Vigo,209,['bf9d83d8-4fc9-4ce4-8b78-44ee9f2a99b1'],12,,,,,,,,,,,,,,,,,Sevilla,213,00:34:12.171,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[4.5, 37.0]",,Set,,Shot Faced,fa2953bf-ff10-4bf0-a0de-7b7c2363e8fa,1621,,"[4.5, 37.0]",3825594,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sergio Rico González,6823.0,Goalkeeper,70,Celta Vigo,209,['3cdbfb02-655b-4bcc-b21f-674c39b11d84'],18,,,,,,,,,,,,,,,,,Sevilla,213,00:38:18.979,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,Right Foot,,In Play Danger,Set,Standing,Shot Saved,8b3f0da5-7a06-4b7a-848e-955b904d6211,1878,,"[6.8, 45.2]",3825594,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Sergio Álvarez Conde,6884.0,Goalkeeper,82,Sevilla,213,['23a2808d-c7a3-4b56-a36f-e9baf3ac6c53'],17,,,,,,,,,,,,,,,,,Celta Vigo,209,00:44:17.095,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,Touched Out,Moving,Standing,Shot Saved,d293739e-7ab0-405e-9dda-7e8f58e5c1b3,2092,,"[3.2, 41.5]",3825594,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sergio Álvarez Conde,6884.0,Goalkeeper,94,Sevilla,213,['8f66fd61-bae3-4a2b-aeac-d8dcf11e1542'],7,,,,,,,,,,,,,,,,,Celta Vigo,209,00:04:07.083,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,Saved Twice,Set,Diving,Shot Saved,7a6969ca-f5e8-4a3b-9a59-2c00db5b9d81,2121,,"[6.3, 36.1]",3825594,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Álvarez Conde,6884.0,Goalkeeper,97,Celta Vigo,209,['7fc69a88-238c-4c21-bcdf-03e14475368d'],58,,,,,,,,,,,,,,,,,Celta Vigo,209,00:04:58.190,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,Success,Set,Standing,Shot Saved,0993d980-7d51-4e17-b169-0110bfac177c,2163,,"[2.7, 36.1]",3825594,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Álvarez Conde,6884.0,Goalkeeper,101,Sevilla,213,['12748ef5-4ed3-4ed6-a35b-fdc2d05f7ef0'],39,,,,,,,,,,,,,,,,,Celta Vigo,209,00:06:39.698,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,In Play Safe,Set,Standing,Shot Saved,1534c5a6-f7f1-4e15-813e-46a6ca707856,2227,,"[2.1, 43.1]",3825594,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Álvarez Conde,6884.0,Goalkeeper,105,Sevilla,213,['e813019f-0056-48af-87fc-5ad736db9165'],59,,,,,,,,,,,,,,,,,Celta Vigo,209,00:07:59.774,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,No Touch,Moving,Diving,Goal Conceded,042c5aaa-9cc8-4392-856d-7ddb04228977,2253,,"[1.7, 40.5]",3825594,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Álvarez Conde,6884.0,Goalkeeper,107,Sevilla,213,['93102c9c-b1bb-479b-b5aa-f2f39730dfc6'],19,,,,,,,,,,,,,,,,,Celta Vigo,209,00:08:19.103,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.5, 38.7]",,Set,,Shot Faced,c1dd9c00-5a7a-4aa8-9af8-385f3200ef65,2343,,"[1.5, 38.7]",3825594,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Álvarez Conde,6884.0,Goalkeeper,114,Sevilla,213,['85b1bdda-1a65-4c72-8a15-a878350c33d9'],33,,,,,,,,,,,,,,,,,Celta Vigo,209,00:13:33.422,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[2.0, 42.4]",,Set,,Shot Faced,614f6ab7-d580-490d-8ef1-36f761ec9250,2460,,"[2.0, 42.4]",3825594,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Álvarez Conde,6884.0,Goalkeeper,119,Sevilla,213,['e373913a-a56e-441a-a4c8-c7b5bd79c5fe'],22,,,,,,,,,,,,,,,,,Celta Vigo,209,00:17:22.392,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[2.1, 43.2]",,Set,,Shot Faced,5443ce23-6b46-4b91-aec0-bcbb14dadef0,2512,,"[2.1, 43.2]",3825594,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Álvarez Conde,6884.0,Goalkeeper,125,Sevilla,213,['2a5540ac-d092-4513-88a3-073af6ccced9'],5,,,,,,,,,,,,,,,,,Celta Vigo,209,00:20:05.703,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[4.6, 35.4]",,Set,,Shot Faced,1eb57185-adab-4b83-a400-6321e061caee,2582,,"[4.6, 35.4]",3825594,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Rico González,6823.0,Goalkeeper,129,Celta Vigo,209,['fa42d421-a2c5-4094-b658-8af81edbf549'],5,,,,,,,,,,,,,,,,,Sevilla,213,00:22:05.706,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[2.1, 39.8]",,Set,,Shot Faced,325a80b2-0d4d-463e-bfab-329ca4969501,2587,,"[2.1, 39.8]",3825594,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sergio Rico González,6823.0,Goalkeeper,130,Celta Vigo,209,['bdfac743-2baa-44e0-87a6-38dbe686e739'],51,,,,,,,,,,,,,,,,,Sevilla,213,00:22:51.485,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,In Play Safe,Set,Diving,Shot Saved,6a7c7975-1413-4f82-9ec3-c81ab208c722,2612,,"[2.6, 43.1]",3825594,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sergio Rico González,6823.0,Goalkeeper,130,Celta Vigo,209,['a3a6908d-6457-4750-b5bd-d05e6c5b3eb6'],16,,,,,,,,,,,,,,,,,Sevilla,213,00:23:16.771,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.4, 36.4]",,Set,,Shot Faced,ec3560af-9b4f-4843-915f-9a3dd30cbd74,2796,,"[1.4, 36.4]",3825594,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sergio Álvarez Conde,6884.0,Goalkeeper,147,Sevilla,213,['cd047294-0dd9-4dec-b033-e072e1e21187'],1,,,,,,,,,,,,,,,,,Celta Vigo,209,00:30:01.115,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,In Play Safe,,,Punch,f26d05ce-4463-4eb1-89fa-2884fabb9844,2827,,"[1.7, 37.3]",3825594,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Rico González,6823.0,Goalkeeper,149,Celta Vigo,209,['c18002ab-5123-4906-8512-146e8e277851'],18,,,,,,,,,,,,,,,,,Sevilla,213,00:31:18.788,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,Success,,,Collected,27cdaf7e-3837-4d83-9d10-78a9cfb20165,2838,,"[4.8, 39.8]",3825594,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Sergio Rico González,6823.0,Goalkeeper,152,Sevilla,213,['362ae8ec-9da5-4758-aa78-4e8591e5497a'],36,,,,,,,,,,,,,,,,,Sevilla,213,00:32:36.066,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[0.8, 40.3]",,Set,,Shot Faced,3f3f59fd-77f8-4b1d-834a-d30e3f763c01,2857,,"[0.8, 40.3]",3825594,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sergio Álvarez Conde,6884.0,Goalkeeper,153,Sevilla,213,['6e7a58a3-3ed6-4bca-8f36-e975887da4bc'],53,,,,,,,,,,,,,,,,,Celta Vigo,209,00:33:53.906,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,Touched Out,Set,Diving,Shot Saved,910db564-b573-41bd-8e11-07d46d766f6e,2918,,"[1.7, 38.9]",3825594,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Rico González,6823.0,Goalkeeper,156,Celta Vigo,209,['6a90ef8d-ecd7-494c-8598-4dfa95b4415b'],56,,,,,,,,,,,,,,,,,Sevilla,213,00:35:56.536,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.1, 40.4]",,Set,,Shot Faced,a6c5ee89-8692-4958-872d-9f7039543460,2934,,"[1.1, 40.4]",3825594,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sergio Rico González,6823.0,Goalkeeper,157,Celta Vigo,209,['f3212e27-03c5-44b0-92dc-99678d65a39d'],25,,,,,,,,,,,,,,,,,Sevilla,213,00:36:25.865,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.2, 41.6]",,Set,,Shot Faced,e25c7b07-6451-4149-8e7d-aef2a7213cc9,3254,,"[1.2, 41.6]",3825594,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Álvarez Conde,6884.0,Goalkeeper,173,Sevilla,213,['a75565f7-684a-4dd4-8690-d18b9fed0321'],30,,,,,,,,,,,,,,,,,Celta Vigo,209,00:44:30.426,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,Claim,,,Keeper Sweeper,6e81d506-0223-4b98-966a-b1b5c6158ad0,3305,,"[5.3, 42.1]",3825594,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Sergio Álvarez Conde,6884.0,Goalkeeper,177,Celta Vigo,209,['21ea5d22-522d-4968-8ded-c4a2336f3a6a'],48,,,,,,,,,,,,,,,,,Celta Vigo,209,00:46:48.168,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7f7655fa-9a6d-4c4f-8b52-65ba02335787,94,Won,"[86.6, 73.9]",3825594,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Fabián Ariel Orellana Valenzuela,7105.0,Right Wing,5,Sevilla,213,['74bd347e-fc64-4079-b825-488211c05df4'],44,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:44.115,Interception,
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,f09b2a0f-57de-4f9c-a2e9-7760888fa5c6,112,Won,"[49.9, 35.7]",3825594,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Grzegorz Krychowiak,3637.0,Right Defensive Midfield,8,Sevilla,213,['b94df04f-c11e-49ff-837c-2f563e0e0b2c'],3,,,,,,,,,,,,,,,,,Sevilla,213,00:03:03.061,Interception,
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,c6557835-99bc-40af-88d8-a138021d46ad,170,Won,"[33.4, 65.3]",3825594,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,9,Celta Vigo,209,"['71533861-b4f4-4fac-af50-d7d0be68d7d3', '948d3f04-8c0d-4b90-9328-bf32a160e03c']",38,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:38.468,Interception,True
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,0eb2539f-3752-4738-8eca-f0888770bf32,303,Won,"[66.1, 30.9]",3825594,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Augusto Matías Fernández,19668.0,Left Defensive Midfield,16,Celta Vigo,209,['dd58a6ac-cba5-4dfd-ac7f-3925b600dd8f'],41,,,,,,,,,,,,,,,,,Celta Vigo,209,00:07:41.096,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d1127f62-814a-48dd-a2df-f185a676ab8d,349,Won,"[7.6, 12.3]",3825594,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jorge Andújar Moreno,6672.0,Left Back,17,Celta Vigo,209,"['42776326-5a76-4123-85c3-2d22ed7c004e', 'ee9c2482-3e01-46fd-91cb-bbad40fca303']",38,,,,,,,,,,,,,,,,,Sevilla,213,00:08:38.583,Interception,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,cf0c651b-65d6-4a36-9db4-7e618dda9f31,532,Lost In Play,"[42.8, 77.2]",3825594,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mariano Ferreira Filho,21210.0,Right Back,26,Celta Vigo,209,['480c4cb4-b11c-4c0c-97de-cd13af047e33'],54,,,,,,,,,,,,,,,,,Sevilla,213,00:12:54.405,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,93b768d0-9d19-4b44-92f6-055e030ccc5b,647,Won,"[39.4, 7.9]",3825594,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Manuel Agudo Durán,6724.0,Left Wing,29,Sevilla,213,['8b3618e3-04d7-4df8-8673-00f968d8ead2'],6,,,,,,,,,,,,,,,,,Celta Vigo,209,00:16:06.018,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,194a83b1-b701-48e2-bd29-09f8483f67aa,687,Lost In Play,"[62.0, 10.9]",3825594,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Grzegorz Krychowiak,3637.0,Right Defensive Midfield,33,Celta Vigo,209,['8b87c93a-db38-4b13-84da-929228754479'],57,,,,,,,,,,,,,,,,,Sevilla,213,00:17:57.878,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3d440236-81f4-4f49-8b61-8fb3dd3651dc,966,Lost In Play,"[25.5, 31.6]",3825594,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,42,Celta Vigo,209,['91aacaaf-ae15-40d9-8d7a-d8e8a43e2daf'],46,,,,,,,,,,,,,,,,,Sevilla,213,00:22:46.160,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,14e471d7-8454-4302-9252-4974709f2cda,1034,Won,"[24.3, 57.6]",3825594,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Gómez Solà,6804.0,Left Center Back,46,Celta Vigo,209,['0c46cfaf-febf-483b-8aab-b2c60e2169b6'],13,,,,,,,,,,,,,,,,,Celta Vigo,209,00:24:13.782,Interception,
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,bc570772-872b-4d54-86b4-95ca07250a8c,1153,Won,"[88.1, 48.1]",3825594,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Augusto Matías Fernández,19668.0,Left Defensive Midfield,51,Celta Vigo,209,['4a076a48-e1eb-4a08-839e-ad07952a0bef'],19,,,,,,,,,,,,,,,,,Celta Vigo,209,00:27:19.829,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ec1d32dc-d301-4c6e-9cfa-1af1d91f8ef6,1247,Lost Out,"[7.6, 45.7]",3825594,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Timothée Kolodziejczak,10476.0,Left Center Back,51,Celta Vigo,209,['fb76ee89-f42b-42af-8909-beb44466dad3'],46,,,,,,,,,,,,,,,,,Sevilla,213,00:28:46.174,Interception,
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,4f9c49c8-d337-441a-ae30-53fab1e11cd0,1617,Won,"[92.8, 58.8]",3825594,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,70,Celta Vigo,209,['e7f21764-967c-48a7-af51-7f098833f472'],16,,,,,,,,,,,,,,,,,Celta Vigo,209,00:38:16.278,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2c598fba-ae9a-48ed-930b-3cc0ab9934ce,1630,Lost In Play,"[16.4, 25.0]",3825594,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Andújar Moreno,6672.0,Left Back,72,Celta Vigo,209,['16921e94-2c99-4a0d-830a-70732468feb4'],54,,,,,,,,,,,,,,,,,Sevilla,213,00:38:54.506,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,cf4dacb4-e937-4b9a-9e0f-db375bb998ff,1673,Lost Out,"[4.6, 59.5]",3825594,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marco Andreolli,7948.0,Right Center Back,75,Celta Vigo,209,"['2d930691-563a-403e-a16e-4af0d6ba5e58', 'e93578b8-5291-429b-9700-3a02fe7dd40b']",29,,,,,,,,,,,,,,,,,Sevilla,213,00:40:29.833,Interception,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,40a3dcbb-0166-41a8-9b24-1355db0356b0,1693,Lost In Play,"[10.7, 55.3]",3825594,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marco Andreolli,7948.0,Right Center Back,76,Celta Vigo,209,['198531f1-df90-4d0c-93f7-e8694a24e959'],53,,,,,,,,,,,,,,,,,Sevilla,213,00:40:53.207,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1685264e-12ef-4909-8a93-5c2deace5dbe,1891,Won,"[53.3, 58.8]",3825594,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mariano Ferreira Filho,21210.0,Right Back,84,Celta Vigo,209,['cf4352de-0f97-4b5e-9195-7e6a979e9176'],21,,,,,,,,,,,,,,,,,Sevilla,213,00:45:21.017,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e7b6a1ca-a590-49a2-a7b3-6813c60e3f5c,2100,Success In Play,"[70.4, 48.3]",3825594,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Fernando Llorente Torres,3486.0,Left Center Forward,95,Celta Vigo,209,['80f2b03e-227e-4830-b78b-ef93e5d21515'],46,,,,,,,,,,,,,,,,,Sevilla,213,00:04:46.945,Interception,
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,acc89d54-fd98-40c9-a051-f8621b2e598d,2110,Won,"[80.9, 44.4]",3825594,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Michael Krohn-Dehli,6356.0,Left Midfield,96,Sevilla,213,"['457e7200-b260-4fe7-aac7-e596071ce69b', '71583f77-edd1-441a-912d-e9597825898a']",52,,,,,,,,,,,,,,,,,Sevilla,213,00:04:52.904,Interception,True
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,92e21b26-7bca-4f98-93dd-8a10f180a10f,2117,Lost In Play,"[16.1, 34.8]",3825594,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Gómez Solà,6804.0,Left Center Back,96,Sevilla,213,['790d1a4a-271a-448f-b4b7-a0e614c01e33'],56,,,,,,,,,,,,,,,,,Celta Vigo,209,00:04:56.174,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,19b80d61-4ced-4f4c-be3c-a5ab50999e19,2280,Won,"[70.5, 14.2]",3825594,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Agudo Durán,6724.0,Left Wing,110,Celta Vigo,209,['decf0703-2113-436b-a467-3134b9927053'],7,,,,,,,,,,,,,,,,,Celta Vigo,209,00:10:07.164,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6f4d6fa5-a399-4afe-9e42-730b54784b20,2391,Success In Play,"[8.9, 35.5]",3825594,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonathan Castro Otto,6802.0,Left Back,114,Sevilla,213,['f0b5da6c-0c4d-4a28-a580-eb37f91f1986'],33,,,,,,,,,,,,,,,,,Celta Vigo,209,00:14:33.492,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,329e3baf-3882-4af9-9fcf-26e263f9d7c9,2422,Lost In Play,"[79.3, 40.6]",3825594,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Wass,6797.0,Right Defensive Midfield,118,Sevilla,213,['8d6a9a9d-fcb4-473f-a66a-42f1b8842298'],30,,,,,,,,,,,,,,,,,Celta Vigo,209,00:15:30.999,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7248292b-a576-4a90-8cf5-1f1db19b91d3,2490,Lost Out,"[5.2, 34.2]",3825594,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonathan Castro Otto,6802.0,Left Back,122,Sevilla,213,['1e59d530-fa67-4bd9-b7c2-416e95c240f6'],33,,,,,,,,,,,,,,,,,Celta Vigo,209,00:18:33.829,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a1a60b78-9c55-408f-a666-be286935c463,2517,Won,"[4.1, 29.0]",3825594,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Castro Otto,6802.0,Left Back,125,Sevilla,213,['1aaf40ed-25c1-4638-be49-b2045b5ddab9'],9,,,,,,,,,,,,,,,,,Celta Vigo,209,00:20:09.895,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,67628e3e-6ccd-4915-9567-a4eda2aafd63,2605,Won,"[81.0, 13.4]",3825594,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Manuel Agudo Durán,6724.0,Left Wing,130,Celta Vigo,209,['9798382a-0ceb-40f6-aa2a-2310fdef6e7f'],11,,,,,,,,,,,,,,,,,Celta Vigo,209,00:23:11.423,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,58bbef13-1b5b-4849-952b-87fe8ac0c6b1,2634,Won,"[79.8, 26.5]",3825594,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Left Defensive Midfield,132,Sevilla,213,['1e48e8be-7d60-4a04-9235-799d443f1b09'],47,,,,,,,,,,,,,,,,,Sevilla,213,00:23:47.152,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,805a838d-c8c6-4eca-9ed2-fccdad8f07a0,2711,Won,"[66.8, 20.9]",3825594,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Llorente Torres,3486.0,Left Center Forward,137,Sevilla,213,"['80d47c64-0c5a-4fb5-b038-43dc9447e290', 'eec9fc69-9642-4996-8b0d-9230be515457']",57,,,,,,,,,,,,,,,,,Sevilla,213,00:25:57.141,Interception,True
