50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.600302,,,,,,,,,,,,594632f3-8b3c-44f3-a990-fbcec7fc9856,124,,"[55.9, 21.6]",3825571,2,,,,,1.0807304,,Right Foot,,,"[81.4, 69.4]",,High Pass,,54.17647,,,,Francisco Montañés Claverías,24578.0,,True,,,,1,Regular Play,Javier López Rodríguez,6791.0,Left Defensive Midfield,6,Espanyol,214,['8f9e07cf-ba7e-4f1e-ac9f-fd4c4e270f6d'],9,,,,,,,,,,,,,,,,,Espanyol,214,00:02:09.785,Pass,
,,,,,,,,,,,,,,,,,,1.443637,,,,,,,,,,,,12ba9be8-59ee-40d9-993c-78796aa1b789,127,,"[88.3, 57.5]",3825571,2,,,,,0.64845157,,Right Foot,,,"[104.4, 69.7]",,Ground Pass,,20.200247,,,,Anaitz Arbilla Zabala,6709.0,,,,,,1,Regular Play,Francisco Montañés Claverías,24578.0,Right Midfield,6,Espanyol,214,['0f791538-5688-43c5-89ab-e10f841f7216'],14,,,,,,,,,,,,,,,,,Espanyol,214,00:02:14.969,Pass,
,,,,,,,,,,,,,,,,,,1.463285,,,,,,,,,,,,853a3516-bdba-44c3-a905-0a4f210869f9,130,,"[104.4, 69.7]",3825571,2,,,,,-1.7764367,,Right Foot,,,"[101.0, 53.4]",,Ground Pass,,16.650826,,,,Francisco Montañés Claverías,24578.0,,,,,,1,Regular Play,Anaitz Arbilla Zabala,6709.0,Right Back,6,Espanyol,214,['c88f2790-040b-4854-b619-72b9a67d779e'],16,,,,,,,,,,,,,,,,,Espanyol,214,00:02:16.492,Pass,
,,,,,,,,,,,,,,,,,,1.735675,,,,,,,,,,,,d6e869fc-287a-4dc3-ab5d-b1d4a8e4001b,133,,"[116.6, 57.5]",3825571,2,,,,,-1.8188022,,Right Foot,True,,"[110.7, 34.2]",,High Pass,,24.03539,,Incomplete,,Víctor Guillermo Álvarez Delgado,27241.0,,,,,,1,Regular Play,Francisco Montañés Claverías,24578.0,Right Midfield,6,Espanyol,214,"['5fcd5c25-867f-461c-aeea-3a9bb91a5d4e', '759b8e83-4e31-4a5c-a2b6-054dd61336af']",20,,,,,,,,,,,,,,,,,Espanyol,214,00:02:20.148,Pass,
,,,,,,,,,,,,,,,,,,0.529397,,,,,,,,,,,,7d02f0b1-536f-4f6d-adff-9cef92c2c0bf,144,,"[30.7, 52.8]",3825571,2,,,,,-0.47569522,,Right Foot,,,"[34.0, 51.1]",,Ground Pass,,3.7121422,,,,Manuel Trigueros Muñoz,6771.0,,,,,Recovery,1,Regular Play,Matías Nahuel Leiva Esquivel,18867.0,Right Midfield,6,Espanyol,214,"['86940c62-bc7a-43bb-a5e1-fa0f83fb9572', 'd2d590fa-a8c9-4f75-9932-5ff40efafb40']",29,,,,,,,,,,,,,,,,,Villarreal,222,00:02:29.020,Pass,True
,,,,,,,,,,,,,,,,,,0.027266,,,,,,,,,,,,eeac5092-220e-4401-ab92-835cc8295d31,146,,"[34.0, 51.1]",3825571,2,,,,,-1.5707964,,Left Foot,,,"[34.0, 49.6]",,Low Pass,,1.5,,Incomplete,,,,,,,,,1,Regular Play,Manuel Trigueros Muñoz,6771.0,Left Defensive Midfield,6,Espanyol,214,"['001cd2df-d287-45ad-a189-fe6e8565a88e', 'd2d590fa-a8c9-4f75-9932-5ff40efafb40']",29,,,,,,,,,,,,,,,,,Villarreal,222,00:02:29.549,Pass,True
,,,,,,,,,,,,,,,,,,1.386435,,,,,,,,,,,,7ecae70a-0fd5-49c4-83fd-971978b7e169,148,,"[79.4, 34.2]",3825571,2,,,,,-1.4016951,,Right Foot,,,"[83.6, 9.6]",,Ground Pass,,24.955961,,,,Rubén Duarte Sánchez,6612.0,,,,,Recovery,1,Regular Play,Víctor Sánchez Mata,6758.0,Right Defensive Midfield,6,Espanyol,214,['21f3229a-b158-4718-9ee1-6070ba83b9af'],30,,,,,,,,,,,,,,,,,Espanyol,214,00:02:30.663,Pass,
,,,,,,,,,,,,,,,,,,4.358176,,,,,,,,,,,,6902d0d7-cd8c-4ade-bc89-c9b4091e07e0,151,,"[89.2, 7.3]",3825571,2,,,,,1.0716976,,Left Foot,True,,"[120.0, 63.8]",,High Pass,,64.34975,,Out,,,,,True,,,,1,Regular Play,Rubén Duarte Sánchez,6612.0,Left Back,6,Espanyol,214,,33,,,,,,,,,,,,,,,,,Espanyol,214,00:02:33.843,Pass,
,,,,,,,,,,,,,,,,,,2.850254,,,,,,,,,,,,53c870af-da0a-45ae-90b9-f7a7a1df5150,153,,"[7.0, 44.1]",3825571,3,,True,,,0.3893167,,Right Foot,,,"[65.5, 68.1]",,High Pass,,63.231716,,,,Roberto Soldado Rillo,26009.0,,,,,Goal Kick,1,From Goal Kick,Alphonse Areola,3379.0,Goalkeeper,7,Villarreal,222,['30048648-9889-4c69-9a15-7d12d0e5b978'],25,,,,,,,,,,,,,,,,,Villarreal,222,00:03:25.382,Pass,
,,,,,,,,,,,,,,,,,,3.838785,,,,,,,,,,,,78ad637e-2c6b-4c28-97c0-16d97b78f216,157,,"[49.6, 3.6]",3825571,3,,,,,0.9605848,,Left Foot,,,"[86.1, 55.8]",,High Pass,,63.69529,,Incomplete,,,,,True,,,Recovery,1,From Goal Kick,Rubén Duarte Sánchez,6612.0,Left Back,7,Villarreal,222,"['c03ad757-4dac-45a8-a363-ba8ae5a84184', 'e95da510-c031-4962-b452-8d6eef15f200']",29,,,,,,,,,,,,,,,,,Espanyol,214,00:03:29.884,Pass,True
,,,,,,,,,,,,,,,,,,2.375833,,,,,,,,,,,,e95da510-c031-4962-b452-8d6eef15f200,158,,"[34.0, 24.3]",3825571,3,,,,,2.7756002,,Head,,,"[11.3, 33.0]",,Low Pass,,24.31008,,,,Alphonse Areola,3379.0,,,,,Recovery,1,From Goal Kick,Jaume Vicent Costa Jordá,6828.0,Left Back,7,Villarreal,222,"['31d71984-eb1c-4ce4-969b-7b17dbbfc528', '78ad637e-2c6b-4c28-97c0-16d97b78f216']",33,,,,,,,,,,,,,,,,,Villarreal,222,00:03:33.723,Pass,
,,,,,,,,,,,,,,,,,,3.912666,,,,,,,,,,,,9de8b4aa-8fe3-43b7-921b-4cd3bf4f90b3,161,,"[19.4, 53.1]",3825571,3,,,,,0.18171303,,Right Foot,,,"[80.9, 64.4]",,High Pass,,62.529514,,,,Roberto Soldado Rillo,26009.0,,,,,,1,From Goal Kick,Alphonse Areola,3379.0,Goalkeeper,7,Villarreal,222,['01e84a60-de4a-446c-8084-bf0e420cc0ec'],52,,,,,,,,,,,,,,,,,Villarreal,222,00:03:52.582,Pass,
,,,,,,,,,,,,,,,,,,1.038178,,,,,,,,,,,,8346b0f7-dd8a-49f4-9c8c-129752d70d96,166,,"[78.5, 56.1]",3825571,3,,,,,-0.633633,838a4e7e-fbd9-461d-937d-1fc1ac28e84b,Right Foot,,,"[88.3, 48.9]",,Low Pass,,12.160592,,,,Samuel Castillejo Azuaga,6829.0,True,,,,Recovery,1,From Goal Kick,Manuel Trigueros Muñoz,6771.0,Left Defensive Midfield,7,Villarreal,222,"['1f4306db-6805-4cc7-baf9-3b31fc5b0c90', '6f809195-a3d0-4a47-a6ec-909efb50a715']",59,,,,,,,,,,,,,,,,,Villarreal,222,00:03:59.303,Pass,True
,,,,,,,,,,,,,,,,,,2.221884,,,,,,,,,,,,ce44f54a-f3ea-436c-91ac-3895659dbd07,171,,"[5.9, 39.7]",3825571,4,,True,,,-0.6305148,,Keeper Arm,,,"[37.0, 17.0]",,Ground Pass,,38.503246,,,,Antonio José Raillo Arenas,24086.0,,,,,,1,From Keeper,Pau López Sabata,6792.0,Goalkeeper,9,Espanyol,214,['d7f21c1c-3a96-42fb-aaef-fdd7e6318cf0'],11,,,,,,,,,,,,,,,,,Espanyol,214,00:04:11.217,Pass,
,,,,,,,,,,,,,,,,,,2.257319,,,,,,,,,,,,1f14e1e8-c0b1-435e-bdca-f0149d5e1386,173,,"[36.8, 17.0]",3825571,4,,,,,1.7085326,,Left Foot,,,"[32.6, 47.3]",,Ground Pass,,30.589705,,,,Javier López Rodríguez,6791.0,,,,,,1,Regular Play,Antonio José Raillo Arenas,24086.0,Left Center Back,10,Espanyol,214,['e237fd89-15fd-40ae-a350-60cf1d134bd5'],19,,,,,,,,,,,,,,,,,Espanyol,214,00:04:19.337,Pass,
,,,,,,,,,,,,,,,,,,2.055384,,,,,,,,,,,,5834c3fe-91e4-4ecc-91ea-6cd5d5c5ec52,176,,"[32.7, 47.3]",3825571,4,,,,,1.009393,,Right Foot,,,"[48.8, 72.9]",,Ground Pass,,30.241858,,,,Álvaro González Soberón,6762.0,,,,,,1,Regular Play,Javier López Rodríguez,6791.0,Left Defensive Midfield,11,Espanyol,214,['b205a5d7-1e24-4b29-97b9-457337bc29fe'],22,,,,,,,,,,,,,,,,,Espanyol,214,00:04:22.040,Pass,
,,,,,,,,,,,,,,,,,,2.843947,,,,,,,,,,,,9e7a8b3c-ecfa-4786-9717-4f13daa52087,178,,"[48.8, 72.9]",3825571,4,,True,,,-1.7652202,,Right Foot,,,"[43.7, 47.0]",,Ground Pass,,26.397348,,,,Javier López Rodríguez,6791.0,,,,,,1,Regular Play,Álvaro González Soberón,6762.0,Right Center Back,12,Espanyol,214,['89061d39-5c15-427e-a1f6-84e7aedada82'],27,,,,,,,,,,,,,,,,,Espanyol,214,00:04:27.032,Pass,
,,,,,,,,,,,,,,,,,,1.316397,,,,,,,,,,,,2b9d7201-66a4-4e2b-8e4d-2bf5ec910c75,180,,"[45.9, 46.0]",3825571,4,,,,,-1.4051262,,Right Foot,,,"[51.1, 14.9]",,Ground Pass,,31.53173,,,,Antonio José Raillo Arenas,24086.0,,,,,,1,Regular Play,Javier López Rodríguez,6791.0,Left Defensive Midfield,13,Espanyol,214,['c7a7635c-735d-4afb-8c27-89885f8dfcbe'],30,,,,,,,,,,,,,,,,,Espanyol,214,00:04:30.324,Pass,
,,,,,,,,,,,,,,,,,,1.129922,,,,,,,,,,,,0da9eef5-e57a-451e-9d37-95436eb7593c,183,,"[58.5, 13.6]",3825571,4,,,,,-0.8054758,,Right Foot,,,"[70.7, 0.9]",,Ground Pass,,17.610508,,,,Rubén Duarte Sánchez,6612.0,,,,,,1,Regular Play,Antonio José Raillo Arenas,24086.0,Left Center Back,14,Espanyol,214,['65f6ae7a-4d1a-46e8-a4d6-23c7cddb5d59'],34,,,,,,,,,,,,,,,,,Espanyol,214,00:04:34.478,Pass,
,,,,,,,,,,,,,,,,,,1.181344,,,,,,,,,,,,e9581689-bed3-4f51-967e-14754047841a,187,,"[71.1, 0.3]",3825571,4,,,,,0.88019514,,Left Foot,,,"[84.9, 17.0]",,Ground Pass,,21.664026,,,,Víctor Guillermo Álvarez Delgado,27241.0,,,,,,1,Regular Play,Rubén Duarte Sánchez,6612.0,Left Back,15,Espanyol,214,['4ac54573-27a2-4c32-9774-697ed31ae475'],36,,,,,,,,,,,,,,,,,Espanyol,214,00:04:36.659,Pass,
,,,,,,,,,,,,,,,,,,1.138568,,,,,,,,,,,,9c21b15e-72fd-4f7a-af20-6cb71b81d92f,194,,"[36.5, 62.6]",3825571,4,,,,,-3.0928507,,Right Foot,,,"[28.3, 62.2]",,Ground Pass,,8.20975,,,,Mario Gaspar Pérez Martínez,6772.0,,,,,Recovery,1,Regular Play,Matías Nahuel Leiva Esquivel,18867.0,Right Midfield,16,Villarreal,222,['abd80843-1e24-4979-aad0-44aebd4c701d'],40,,,,,,,,,,,,,,,,,Villarreal,222,00:04:40.715,Pass,
,,,,,,,,,,,,,,,,,,0.82739,,,,,,,,,,,,d4dfaf48-024f-4458-84af-27bfe86d4321,197,,"[28.3, 62.2]",3825571,4,,,,,-1.0998362,,Right Foot,,,"[39.4, 40.4]",,Ground Pass,,24.463238,,,,Samuel Castillejo Azuaga,6829.0,,,,,,1,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,16,Villarreal,222,['13683e46-9579-4f80-8ec8-9f99fad03215'],41,,,,,,,,,,,,,,,,,Villarreal,222,00:04:41.857,Pass,
,,,,,,,,,,,,,,,,,,1.29532,,,,,,,,,,,,2704f346-ccf5-4061-99ae-cdaf7396511f,200,,"[41.8, 44.1]",3825571,4,,,,,0.94824344,,Left Foot,,,"[62.4, 72.8]",,High Pass,,35.32775,,Incomplete,,Leonardo Carrilho Baptistão,6761.0,,,,,,1,Regular Play,Samuel Castillejo Azuaga,6829.0,Left Midfield,16,Villarreal,222,"['182cc790-ad65-4044-a6d4-e66c4f3d5c0e', 'b3a04067-65b5-4f0f-90df-92fb7e9a1f9c']",44,,,,,,,,,,,,,,,,,Villarreal,222,00:04:44.648,Pass,
,,,,,,,,,,,,True,,,,,,1.679551,,,,,,,,,,,,b3a04067-65b5-4f0f-90df-92fb7e9a1f9c,202,,"[57.7, 7.3]",3825571,4,,,,,1.2241288,,Right Foot,,,"[64.6, 26.4]",,Ground Pass,,20.308126,,,,Gerard Moreno Balaguero,6766.0,,,,,Interception,1,From Counter,Rubén Duarte Sánchez,6612.0,Left Back,17,Espanyol,214,"['2704f346-ccf5-4061-99ae-cdaf7396511f', '973a4673-3b25-4c32-9f45-a28758da9aa1']",45,,,,,,,,,,,,,,,,,Espanyol,214,00:04:45.943,Pass,
,,,,,,,,,,,,,,,,,,2.302293,,,,,,,,,,,,51428451-72c2-4e2b-ba70-1f24e6b38206,205,,"[64.6, 26.4]",3825571,4,,,,,0.14279151,c923e0de-fbea-4760-a284-7c90ab6eadf7,Left Foot,,,"[95.9, 30.9]",True,Ground Pass,,31.621828,,,,Felipe Salvador Caicedo Corozo,7781.0,,,Through Ball,True,,1,From Counter,Gerard Moreno Balaguero,6766.0,Left Center Forward,17,Espanyol,214,['6ea27cf0-42fb-4aa9-b9b7-f46e3a7ed580'],48,,,,,,,,,,,,,,,,,Espanyol,214,00:04:48.816,Pass,
,,,,,,,,,,,,,,,,,,2.692223,,,,,,,,,,,,3ca9e0ac-0db6-4c59-83cf-427c7174976e,211,,"[61.0, 40.1]",3825571,5,,True,,,2.7928216,,Right Foot,,,"[32.4, 50.5]",,Ground Pass,,30.43222,,,,Eric Bertrand Bailly,3324.0,,,,,Kick Off,1,From Kick Off,Roberto Soldado Rillo,26009.0,Left Center Forward,18,Villarreal,222,['8a6cd0ba-378d-4ae4-ae35-8255520b4f36'],42,,,,,,,,,,,,,,,,,Villarreal,222,00:05:42.797,Pass,
,,,,,,,,,,,,,,,,,,4.101224,,,,,,,,,,,,97174fe0-ccc1-411a-9e26-cab9b9788517,213,,"[32.4, 50.5]",3825571,5,,True,,,0.37847975,,Left Foot,,,"[92.0, 74.2]",,High Pass,,64.139305,,Incomplete,,,,,,,,,1,From Kick Off,Eric Bertrand Bailly,3324.0,Right Center Back,18,Villarreal,222,['6f20f6b5-29ca-4b0f-a7f9-826ab7d38b4d'],45,,,,,,,,,,,,,,,,,Villarreal,222,00:05:45.490,Pass,
,,,,,,,,,,,,,,,,,,3.574685,,,,,,,,,,,,4760a0a6-878e-4d24-9ce5-222f9950ccda,217,,"[98.8, 62.2]",3825571,5,,,,,-1.065251,,Right Foot,True,,"[120.0, 23.9]",,Low Pass,,43.775906,,Out,,Roberto Soldado Rillo,26009.0,,,,,,1,From Kick Off,Matías Nahuel Leiva Esquivel,18867.0,Right Midfield,18,Villarreal,222,['426c4df8-33ed-4ad2-be13-400753de03fd'],52,,,,,,,,,,,,,,,,,Villarreal,222,00:05:52.111,Pass,
,,,,,,,,,,,,,,,,,,3.498462,,,,,,,,,,,,c51f72de-637e-41d9-9625-bdc5599eedcf,219,,"[6.0, 44.0]",3825571,6,,,,,0.09936493,,Left Foot,,,"[71.2, 50.5]",,High Pass,,65.5232,,Incomplete,,Gerard Moreno Balaguero,6766.0,,,,,Goal Kick,1,From Goal Kick,Pau López Sabata,6792.0,Goalkeeper,19,Espanyol,214,"['52b1adad-cca0-49f3-95cf-286c9f18a985', '54b1fe79-dbdb-4496-ab05-3883e0ec2639']",24,,,,,,,,,,,,,,,,,Espanyol,214,00:06:24.056,Pass,
,,,,,,,,,,,,,,,,,,0.636677,,,,,,,,,,,,54b1fe79-dbdb-4496-ab05-3883e0ec2639,221,,"[48.9, 29.6]",3825571,6,,,,,-0.49934673,,Head,,,"[57.7, 24.8]",,High Pass,,10.023972,,Incomplete,,,,,,,,Recovery,1,From Goal Kick,Tomás Pina Isla,6622.0,Right Defensive Midfield,19,Espanyol,214,"['330b6362-5255-4fa4-a6c6-5c2af5823ce0', 'c51f72de-637e-41d9-9625-bdc5599eedcf']",27,,,,,,,,,,,,,,,,,Villarreal,222,00:06:27.554,Pass,
,,,,,,,,,,,,,,,,,,2.146214,,,,,,,,,,,,330b6362-5255-4fa4-a6c6-5c2af5823ce0,222,,"[62.4, 55.3]",3825571,6,,,,,1.5075008,,Head,,,"[63.3, 69.5]",,Low Pass,,14.228493,,Incomplete,,Anaitz Arbilla Zabala,6709.0,,,,,Recovery,1,From Goal Kick,Víctor Sánchez Mata,6758.0,Right Defensive Midfield,19,Espanyol,214,"['54b1fe79-dbdb-4496-ab05-3883e0ec2639', 'bf4e2695-bf20-4ee5-817e-878141988b61', 'c95a2ff6-46c4-46ff-9c85-985220335744']",28,,,,,,,,,,,,,,,,,Espanyol,214,00:06:28.191,Pass,
,,,,,,,,,,,,,,,,,,1.260339,,,,,,,,,,,,1a2dc32f-a02c-4f13-99d1-16f8ebe68f68,228,,"[56.6, 10.4]",3825571,6,,True,,,1.7233031,,Left Foot,,,"[48.5, 63.1]",,Ground Pass,,53.31885,,,,Eric Bertrand Bailly,3324.0,,True,,,Free Kick,1,From Free Kick,Jaume Vicent Costa Jordá,6828.0,Left Back,20,Villarreal,222,['532e4431-4ed4-4f7a-8289-a43dba5c6670'],49,,,,,,,,,,,,,,,,,Villarreal,222,00:06:49.668,Pass,
,,,,,,,,,,,,,,,,,,1.130262,,,,,,,,,,,,7aceb861-c80d-4c5a-a8de-4280a33cee0e,230,,"[56.8, 68.7]",3825571,6,,,,,0.5252436,,Right Foot,,,"[74.4, 78.9]",,Low Pass,,20.342075,,,,Mario Gaspar Pérez Martínez,6772.0,,,,,,1,From Free Kick,Eric Bertrand Bailly,3324.0,Right Center Back,20,Villarreal,222,['27178a26-c215-42c8-9248-e006af43ba37'],54,,,,,,,,,,,,,,,,,Villarreal,222,00:06:54.007,Pass,
,,,,,,,,,,,,,,,,,,0.523939,,,,,,,,,,,,621e4758-3317-4ac9-9773-ae3b3d192d7a,232,,"[74.4, 78.9]",3825571,6,,,,,0.2504431,,Left Foot,,,"[78.7, 80.0]",,Low Pass,,4.438468,,Out,,,,,,,,,1,From Free Kick,Mario Gaspar Pérez Martínez,6772.0,Right Back,20,Villarreal,222,,55,,,,,,,,,,,,,,,,,Villarreal,222,00:06:55.137,Pass,
,,,,,,,,,,,,,,,,,,1.009615,,,,,,,,,,,,d04b4eef-5303-4e44-a91a-bb0325bf5b40,233,,"[41.4, 0.1]",3825571,7,,True,,,0.54636,,,,,"[48.8, 4.6]",,Low Pass,,8.660831,,,,Javier López Rodríguez,6791.0,,,,,Throw-in,1,From Throw In,Rubén Duarte Sánchez,6612.0,Left Back,21,Espanyol,214,['96bf702a-80de-42a1-a20a-50a7a5935304'],3,,,,,,,,,,,,,,,,,Espanyol,214,00:07:03.483,Pass,
,,,,,,,,,,,,,,,,,,1.071632,,,,,,,,,,,,03dfca06-5887-4a29-b590-ac6a7b1066dc,235,,"[48.8, 4.6]",3825571,7,,,,,-2.3049574,,Right Foot,,,"[45.1, 0.5]",,Ground Pass,,5.5226803,,,,Rubén Duarte Sánchez,6612.0,,,,,,1,From Throw In,Javier López Rodríguez,6791.0,Left Defensive Midfield,21,Espanyol,214,['c8d42e52-8057-4ba8-bd56-25628bcc4ba2'],5,,,,,,,,,,,,,,,,,Espanyol,214,00:07:05.146,Pass,
,,,,,,,,,,,,,,,,,,2.147333,,,,,,,,,,,,3471981b-950b-4819-bcf8-810ceb575b06,238,,"[45.1, 0.5]",3825571,7,,,,,0.5870601,,Left Foot,,,"[69.6, 16.8]",,High Pass,,29.426859,,,,Felipe Salvador Caicedo Corozo,7781.0,,,,,,1,From Throw In,Rubén Duarte Sánchez,6612.0,Left Back,21,Espanyol,214,['070b2408-d604-494f-a37f-3baa06b76747'],6,,,,,,,,,,,,,,,,,Espanyol,214,00:07:06.418,Pass,
,,,,,,,,,,,,,,,,,,1.011806,,,,,,,,,,,,0e456089-4276-4f27-9368-9a9658fe71f2,240,,"[69.6, 16.8]",3825571,7,,,,,-0.58075637,,Head,,,"[79.2, 10.5]",,Low Pass,,11.482595,,Incomplete,,Gerard Moreno Balaguero,6766.0,,,,,,1,From Throw In,Felipe Salvador Caicedo Corozo,7781.0,Right Center Forward,21,Espanyol,214,"['1253e708-38da-43c1-8c27-d2fe4b108fd5', '43b38f4f-eba7-4953-957b-3348cb6c9a43']",8,,,,,,,,,,,,,,,,,Espanyol,214,00:07:08.605,Pass,
,,,,,,,,,,,,,,,,,,0.624325,,,,,,,,,,,,2eaa37fc-32c5-4ff0-b706-db7eb05e820d,244,,"[39.4, 61.5]",3825571,7,,,,,0.05258306,,Right Foot,,,"[48.9, 62.0]",,Low Pass,,9.513149,,,,Manuel Trigueros Muñoz,6771.0,,,,,,1,Regular Play,Eric Bertrand Bailly,3324.0,Right Center Back,22,Villarreal,222,['29644bc2-9af5-4fe5-87bc-606313e11576'],12,,,,,,,,,,,,,,,,,Villarreal,222,00:07:12.224,Pass,
,,,,,,,,,,,,,,,,,,2.237894,,,,,,,,,,,,f3932488-1e47-4b61-b70f-fde5c1b11a39,248,,"[49.4, 60.7]",3825571,7,,,,,1.9379702,,Right Foot,,,"[42.4, 78.9]",,High Pass,,19.499744,,,,Mario Gaspar Pérez Martínez,6772.0,,,,,,1,Regular Play,Manuel Trigueros Muñoz,6771.0,Left Defensive Midfield,22,Villarreal,222,"['22d7be3f-a92a-48f0-b51a-998320f3f7ec', '9bd81754-3958-413a-b1d2-9f1e02a67a27']",13,,,,,,,,,,,,,,,,,Villarreal,222,00:07:13.312,Pass,True
,,,,,,,,,,,,,,,,,,0.993287,,,,,,,,,,,,29b30f71-9a1b-4c98-ab37-5329f8e36f5b,251,,"[42.4, 78.9]",3825571,7,,,,,0.08377294,,Right Foot,,,"[55.5, 80.0]",,Low Pass,,13.146102,,,,Matías Nahuel Leiva Esquivel,18867.0,,,,,,1,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,22,Villarreal,222,['2a6764fb-a6b1-4026-88b7-530a6a631e7a'],15,,,,,,,,,,,,,,,,,Villarreal,222,00:07:15.563,Pass,
,,,,,,,,,,,,,,,,,,2.089735,,,,,,,,,,,,7923da85-baf2-4f6b-94a3-92a50eafbd24,254,,"[51.3, 77.6]",3825571,7,,,,,-2.172866,,Right Foot,,,"[37.9, 58.1]",,Ground Pass,,23.660305,,,,Eric Bertrand Bailly,3324.0,,,,,,1,Regular Play,Matías Nahuel Leiva Esquivel,18867.0,Right Midfield,22,Villarreal,222,['be72c294-4287-40f2-8b00-9e47a90a6bed'],18,,,,,,,,,,,,,,,,,Villarreal,222,00:07:18.768,Pass,
,,,,,,,,,,,,,,,,,,1.941119,,,,,,,,,,,,8ec8d015-fed2-413f-8773-5d685fb479ff,257,,"[39.0, 54.4]",3825571,7,,,,,-1.5069734,,Right Foot,,,"[40.7, 27.8]",,Ground Pass,,26.654268,,,,Víctor Ruíz Torre,6752.0,,,,,,1,Regular Play,Eric Bertrand Bailly,3324.0,Right Center Back,22,Villarreal,222,['cda69c5b-a836-4a46-99d6-1f84bf4adc46'],22,,,,,,,,,,,,,,,,,Villarreal,222,00:07:22.192,Pass,
,,,,,,,,,,,,,,,,,,1.278873,,,,,,,,,,,,cac92818-48a9-4c27-b384-21e3699b344f,260,,"[43.5, 28.5]",3825571,7,,,,,1.5149539,,Left Foot,,,"[45.3, 60.7]",,Ground Pass,,32.25027,,,,Eric Bertrand Bailly,3324.0,,,,,,1,Regular Play,Víctor Ruíz Torre,6752.0,Left Center Back,22,Villarreal,222,['59a8b40b-4315-4905-9a95-d9e9a401fd13'],28,,,,,,,,,,,,,,,,,Villarreal,222,00:07:28.281,Pass,
,,,,,,,,,,,,,,,,,,0.924121,,,,,,,,,,,,27b6c56e-3fac-48aa-8f58-87ab56e80677,263,,"[53.3, 66.3]",3825571,7,,,,,0.8132794,,Right Foot,,,"[65.5, 79.2]",,Ground Pass,,17.755281,,,,Matías Nahuel Leiva Esquivel,18867.0,,,,,,1,Regular Play,Eric Bertrand Bailly,3324.0,Right Center Back,22,Villarreal,222,['52a69fcb-4925-4ac4-a0b8-305005ca98d1'],32,,,,,,,,,,,,,,,,,Villarreal,222,00:07:32.613,Pass,
,,,,,,,,,,,,,,,,,,0.929292,,,,,,,,,,,,f8788428-1035-43bd-a27c-9271fa290272,265,,"[65.5, 79.2]",3825571,7,,,,,-0.9229849,,Right Foot,,,"[71.1, 71.8]",,Ground Pass,,9.2800865,,,,Roberto Soldado Rillo,26009.0,,,,,,1,Regular Play,Matías Nahuel Leiva Esquivel,18867.0,Right Midfield,22,Villarreal,222,['e587db3f-99e1-4f2d-911b-81cf5a8b858e'],33,,,,,,,,,,,,,,,,,Villarreal,222,00:07:33.537,Pass,
,,,,,,,,,,,,,,,,,,0.984453,,,,,,,,,,,,acdcd922-b8cb-490b-8eef-66b86c2c74fc,268,,"[71.6, 73.3]",3825571,7,,,,,-2.8387077,,Left Foot,,,"[70.0, 72.8]",,Ground Pass,,1.6763054,,,,Matías Nahuel Leiva Esquivel,18867.0,,,,,,1,Regular Play,Roberto Soldado Rillo,26009.0,Left Center Forward,22,Villarreal,222,['faff1012-b81a-48ac-aa7e-a85accb7c15f'],34,,,,,,,,,,,,,,,,,Villarreal,222,00:07:34.530,Pass,
,,,,,,,,,,,,,,,,,,2.100019,,,,,,,,,,,,a552e9d9-7668-48e0-b79f-7023b31b682f,271,,"[79.8, 66.6]",3825571,7,,,,,-0.13072434,,Left Foot,,,"[104.9, 63.3]",,Ground Pass,,25.316002,,,,Leonardo Carrilho Baptistão,6761.0,,,,,,1,Regular Play,Matías Nahuel Leiva Esquivel,18867.0,Right Midfield,22,Villarreal,222,['b51cffaa-4f95-45ac-9a1c-a4d7fb89bcaf'],37,,,,,,,,,,,,,,,,,Villarreal,222,00:07:37.013,Pass,
