bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,player_off_permanent,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,e9e288f4-f9a3-43ed-a03f-3b345a7e4b1d,2557,,"[8.2, 39.7]",3825781,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,José Eduardo Rosa Vale de Castro,26222.0,,Right Center Back,191,Sevilla,213,['2c85a4bf-b73d-4d8b-9cf3-cd4a052fea74'],43,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:38:43.067,Clearance,True
,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,8e511842-ef01-48b4-aa66-73192414db41,2610,,"[13.7, 39.5]",3825781,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Filipe Martins Carriço,6825.0,,Right Defensive Midfield,196,Rayo Vallecano,360,"['6cb9ee02-ab68-4727-b996-468ff42f05af', 'bb0a7908-c227-49be-bc3c-a24d82d5a65b']",36,,,,,,,,,,,,,,,,,Sevilla,213,00:40:36.750,Clearance,True
,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,48cfc29e-61eb-4049-99a2-c67b944c6b7a,2686,,"[9.0, 39.2]",3825781,87,,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Javier Llorente Ríos,6713.0,,Left Center Back,201,Sevilla,213,['b34cf70b-b410-48c3-93c4-fbb786c3ee72'],18,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:42:18.431,Clearance,True
,,,,,Right Foot,,,True,,,,,,,,0.0,,,,,,,,,,,,,ad349898-7635-4ec1-9637-284d37e14ed1,2691,,"[9.2, 43.5]",3825781,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Nicolás Ladislao Fedor Flores,26685.0,,Right Center Forward,202,Sevilla,213,['7813e34f-75d7-495f-8392-18ce53abfc98'],31,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:42:31.261,Clearance,True
,,,,,Right Foot,,,True,,,,,,,,0.0,,,,,,,,,,,,,a87068bb-b645-44ea-8cf7-6d533c69a1fd,2721,,"[19.9, 43.1]",3825781,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Federico Julián Fazio,6349.0,,Left Center Back,204,Rayo Vallecano,360,,24,,,,,,,,,,,,,,,,,Sevilla,213,00:43:24.613,Clearance,True
,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,2423bb9d-95b9-4028-992c-70d0dc0ae5ac,2769,,"[8.7, 39.3]",3825781,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,,Left Defensive Midfield,209,Rayo Vallecano,360,['637cb95f-d93a-45ff-9331-ff423d1d5e27'],16,,,,,,,,,,,,,,,,,Sevilla,213,00:46:16.197,Clearance,True
,,,,,Right Foot,,,True,,,,,,,,0.0,,,,,,,,,,,,,6f3f33cb-11e9-4dc0-9f5d-194c6f7e0255,2775,,"[81.5, 64.3]",3825781,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Eduardo Rosa Vale de Castro,26222.0,,Right Center Back,209,Rayo Vallecano,360,['8bc5b99b-8f84-4c42-9485-0520917c6940'],22,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:46:22.319,Clearance,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,61d41953-c92e-418b-8fd6-06422ff44d7e,95,,"[106.4, 34.1]",3825781,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vicente Iborra De La Fuente,3497.0,,Center Attacking Midfield,5,Sevilla,213,['a3945481-725c-4d5f-ad3e-bd39f4ce7169'],46,,,,,,,,,,,,,,,,,Sevilla,213,00:01:46.911,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,True,Handball,,,,,,,,,944c1369-95e1-4324-870f-8ddc16f477f9,117,,"[72.0, 61.3]",3825781,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Raúl Baena Urdiales,26607.0,,Right Defensive Midfield,6,Rayo Vallecano,360,,25,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:25.566,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4c4d5650-56d8-4b3d-ace4-03bec41747b1,150,,"[65.9, 12.8]",3825781,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Raúl Baena Urdiales,26607.0,,Right Defensive Midfield,9,Rayo Vallecano,360,['9d648a99-dabc-4fd7-8b1a-d91c2956ae57'],33,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:33.916,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,625f4141-7894-47df-990f-cd0b0632dc4e,429,,"[58.2, 3.6]",3825781,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Trashorras Gayoso,26848.0,,Left Defensive Midfield,32,Rayo Vallecano,360,['0a65599e-d2a9-4f73-982f-c7003d9e93fb'],48,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:12:48.592,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,359ba5c0-a35b-413a-9f8e-80cc592be9d0,433,,"[103.7, 26.3]",3825781,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Michael Krohn-Dehli,6356.0,,Left Wing,33,Sevilla,213,['6e5515c8-4b38-40e2-b75a-81f8d22753c4'],23,,,,,,,,,,,,,,,,,Sevilla,213,00:13:23.115,Foul Committed,
,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,,,,16e8ab9a-8050-4c57-9e7d-f0e6a29c9700,448,,"[77.9, 66.0]",3825781,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nicolás Ladislao Fedor Flores,26685.0,,Center Forward,34,Rayo Vallecano,360,"['cbac5f43-7ad4-41f5-a46b-69a79f55f81f', 'd85df3ad-e663-4efb-b7b1-ea9d1dbdcb6a']",37,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:13:37.151,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1edc6ef0-ed6d-4c79-bc69-50050a345fcd,480,,"[78.7, 3.1]",3825781,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Michael Krohn-Dehli,6356.0,,Left Wing,36,Rayo Vallecano,360,['f1ce56ad-1010-4991-81d2-af173c2864d8'],46,,,,,,,,,,,,,,,,,Sevilla,213,00:14:46.312,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,,1dccecaa-252e-481f-b6e1-92381c044536,485,,"[57.2, 68.6]",3825781,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Raúl Baena Urdiales,26607.0,,Right Defensive Midfield,37,Rayo Vallecano,360,['c278116f-f85f-412f-840f-e070c3dd1233'],4,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:15:04.020,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3860fe86-633a-4508-8ace-933643456e3c,786,,"[97.2, 36.2]",3825781,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Kevin Gameiro,6401.0,,Center Forward,57,Sevilla,213,['362b0b7a-834e-4289-85d1-4cecd43b3f13'],46,,,,,,,,,,,,,,,,,Sevilla,213,00:23:46.426,Foul Committed,
,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,,,,d239c320-9a36-416a-b006-4484c4267109,971,,"[55.7, 75.5]",3825781,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolás Ladislao Fedor Flores,26685.0,,Center Forward,70,Sevilla,213,"['a14c47db-a3e3-43ea-8522-10a5785a8a06', 'eb1b4058-8906-410f-b720-6ccaeafa904b']",45,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:28:45.415,Foul Committed,
,,,,,,,,,True,,,,,,,0.0,True,,,,,,,,,,,,655fbca3-0c01-48eb-9de9-2abf0d41295c,987,,"[68.3, 4.5]",3825781,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nicolás Ladislao Fedor Flores,26685.0,,Center Forward,72,Rayo Vallecano,360,"['1034a4e6-cb3b-4a4c-ac51-9bd627da885c', '17033b68-93a7-4580-afa0-18f2454678c9', 'bfdf7aae-88c4-47d1-b38a-cb01f00922c8']",55,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:29:55.939,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4fc0901b-810e-4276-a8c0-1949dd45494c,1068,,"[35.7, 75.0]",3825781,32,,True,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Machín Pérez,6841.0,,Right Wing,78,Rayo Vallecano,360,['20e617a3-f084-4b81-b600-72b490a3d6b2'],13,,,,,,,,,,,,,,,,,Sevilla,213,00:32:13.807,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,bbf26766-5b08-4b2e-a88d-9341649c3a67,1104,,"[81.9, 48.7]",3825781,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vicente Iborra De La Fuente,3497.0,,Center Attacking Midfield,81,Rayo Vallecano,360,['4851de79-227a-48bf-8fdc-c2e34d1b9b03'],52,,,,,,,,,,,,,,,,,Sevilla,213,00:33:52.873,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,816685d0-8f05-4756-82e7-ae427ca7c185,1233,,"[111.0, 26.9]",3825781,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vicente Iborra De La Fuente,3497.0,,Center Attacking Midfield,92,Sevilla,213,['132f4ed4-3538-41ce-92fe-292f97146d07'],47,,,,,,,,,,,,,,,,,Sevilla,213,00:38:47.157,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e1260021-14d3-4124-9af3-8e5ad5350c3a,1247,,"[48.1, 5.8]",3825781,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Benoît Trémoulinas,27483.0,,Left Back,93,Rayo Vallecano,360,"['40589b58-cd44-4494-a22f-6c3bb3ccf2b9', '4ae9beae-54d5-4005-8cfc-9da5b36d11cc']",19,,,,,,,,,,,,,,,,,Sevilla,213,00:39:19.058,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d8bb4560-2d63-41f0-a353-077925ec34d6,1378,,"[35.8, 28.1]",3825781,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roberto Román Triguero,6914.0,,Right Back,100,Sevilla,213,['350901d1-493b-4edb-8ed2-9cd644a73f69'],31,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:43:31.259,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,cc351430-37f9-43ce-8e12-cc36566b3aec,1387,,"[112.9, 51.5]",3825781,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Adil Rami,3253.0,,Right Center Back,102,Sevilla,213,['e2e1eb06-a0f7-4525-8fbc-b0b5e94a3cb1'],52,,,,,,,,,,,,,,,,,Sevilla,213,00:44:52.633,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d137a9fc-7bf4-433c-aa54-da9ae77e7575,1484,,"[29.8, 68.0]",3825781,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,,Left Defensive Midfield,106,Rayo Vallecano,360,['d80f1114-e005-4e2c-9206-ccbc8dfe8f9d'],58,,,,,,,,,,,,,,,,,Sevilla,213,00:00:58.864,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ada2b12a-3a95-48a0-865b-3e4e4c73677b,1605,,"[23.0, 11.3]",3825781,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sebastián Carlos Cristóforo Pepe,7154.0,,Right Defensive Midfield,121,Rayo Vallecano,360,['b806743d-030d-4676-a002-2f06437ff737'],57,,,,,,,,,,,,,,,,,Sevilla,213,00:04:57.456,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1fa88fb3-0813-4fa0-9455-bdc0feb5348d,1767,,"[115.1, 41.0]",3825781,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Roberto Trashorras Gayoso,26848.0,,Right Defensive Midfield,132,Rayo Vallecano,360,['0cb2bbbd-aa72-4f98-b481-2f85ce0a897d'],53,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:10:53.471,Foul Committed,
,,,,,,,,,True,,,,,,,0.0,,Yellow Card,,,,,,,,,,,3e1ba05e-70fd-4167-ad31-859e30b5451b,1796,,"[74.5, 12.8]",3825781,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolás Ladislao Fedor Flores,26685.0,,Right Center Forward,135,Sevilla,213,['7f66cf52-530c-40f3-9090-c439a15bca83'],40,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:11:40.028,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d14d18cc-0225-4dc4-853f-1c6562e93ede,1812,,"[54.8, 11.7]",3825781,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,,Left Defensive Midfield,137,Rayo Vallecano,360,['0e4d6a56-ae69-4a24-8f46-87bf33ddf43a'],55,,,,,,,,,,,,,,,,,Sevilla,213,00:12:55.069,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,,429d4adc-d316-4cb2-a7bf-297e0edc7948,1826,,"[23.9, 71.0]",3825781,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jorge Andújar Moreno,6672.0,,Right Back,138,Rayo Vallecano,360,"['b1f03fd3-e69b-40c6-8a93-ef5df51ea066', 'c575051e-67ac-4d48-8f01-42cf16db10f1']",15,,,,,,,,,,,,,,,,,Sevilla,213,00:13:15.672,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6bdb2c68-0594-4d73-a59b-77b07c0944c2,1875,,"[104.2, 2.5]",3825781,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Víctor Machín Pérez,6841.0,,Right Wing,142,Rayo Vallecano,360,['048b211a-7899-43aa-9167-01e47a059b26'],22,,,,,,,,,,,,,,,,,Sevilla,213,00:15:22.923,Foul Committed,
,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,,,,70cc1da1-5577-43f6-999d-84823d6b7f95,1947,,"[52.8, 18.3]",3825781,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Benoît Trémoulinas,27483.0,,Left Back,145,Sevilla,213,"['07150d5d-ed3a-4b38-b3df-58d2a1529b7d', 'e4c652c6-98bd-4fe9-aeaf-b7ddf2bf2f02']",0,,,,,,,,,,,,,,,,,Sevilla,213,00:18:00.829,Foul Committed,
,,,,,,,,,True,,,,,,,0.0,,Yellow Card,,,,,,,,,,,e6866a70-dd6d-4bff-818b-12f083e18b3c,1958,,"[76.7, 7.7]",3825781,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrián Embarba Blázquez,11539.0,,Right Midfield,147,Sevilla,213,['f6b8608e-7ad5-4126-a7f4-a23b6398eee8'],41,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:18:41.820,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d8074c81-3626-4a18-bb88-1f372357093c,1968,,"[73.3, 45.3]",3825781,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sebastián Carlos Cristóforo Pepe,7154.0,,Right Defensive Midfield,148,Sevilla,213,['55e8aa41-57c7-4739-b794-dfb2389885b2'],27,,,,,,,,,,,,,,,,,Sevilla,213,00:19:27.780,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,221d8672-51e8-42af-8b4e-e0442e035f3f,2013,,"[73.8, 15.4]",3825781,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Michael Krohn-Dehli,6356.0,,Left Wing,152,Sevilla,213,['97f3648b-52cd-4c0b-943b-ed46482c5f53'],54,,,,,,,,,,,,,,,,,Sevilla,213,00:21:54.751,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5a7aeb4b-2289-4493-a1fa-c2adf589ebe8,2065,,"[115.6, 56.2]",3825781,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,,Left Defensive Midfield,157,Sevilla,213,['11b046d0-cb81-4790-a673-a2d7309a085a'],32,,,,,,,,,,,,,,,,,Sevilla,213,00:23:32.575,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,caa336e6-dbf9-4c9f-af5d-563dab4e9eff,2094,,"[69.4, 38.9]",3825781,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Hernández Domínguez,4711.0,,Left Midfield,159,Sevilla,213,['613c7ced-1528-40a5-930c-4a555747af2c'],14,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:24:14.174,Foul Committed,
,,,,,,,,,,,,,,,,1.512581,,,,,,,,,,,,,21b8e8b8-5467-449a-a6f7-84da6b00cf17,2173,,"[113.3, 34.3]",3825781,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Federico Julián Fazio,6349.0,,Left Center Back,165,Sevilla,213,['7c316b58-fad4-457d-ad2c-0dd1f7e20d72'],40,,,,,,,,,,,,,,,,,Sevilla,213,00:27:40.519,Foul Committed,
,,,,,,,,,True,,,,,,,0.0,,Yellow Card,,,,,,,,,,,156358b8-03b5-460f-b0ed-3eb62f8b6ab0,2284,,"[55.3, 6.8]",3825781,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Diego Javier Llorente Ríos,6713.0,,Left Center Back,171,Sevilla,213,['15121f59-d14b-4a85-bd43-d17341d8dec3'],53,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:29:53.917,Foul Committed,
,,,,,,,,,True,,,,,,,0.0,True,,,,,,,,,,,,1bfcf425-2642-4642-851e-0b623759a4b6,2340,,"[73.0, 48.9]",3825781,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tiago Manuel Dias Correia,7900.0,,Left Back,174,Rayo Vallecano,360,"['c4c46592-3deb-460f-8dbd-a111689c8841', 'c90024a6-e517-4f2a-88e9-6ae7aaabf7a6']",37,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:31:37.771,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,712ee0d2-b632-4f48-8aa9-807b442c5df9,2367,,"[35.2, 73.3]",3825781,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jorge Andújar Moreno,6672.0,,Right Back,175,Rayo Vallecano,360,"['043d033f-75e3-4a45-ab03-d607988004f1', '519e3b1d-e6a3-4bf1-be5a-c6e8e47083cc']",8,,,,,,,,,,,,,,,,,Sevilla,213,00:32:08.305,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3cf3a866-da9b-4251-8124-7ca5a0dc3e03,2525,,"[64.1, 78.5]",3825781,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto Trashorras Gayoso,26848.0,,Right Defensive Midfield,186,Sevilla,213,"['7060dae1-15e1-4aa4-9f41-9ba26f6ce839', 'e8f76e5f-e4f6-401f-b185-8b6b3c3788d5']",28,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:36:28.897,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,355094e3-4dc3-4b24-8204-6cd394494f5f,2606,,"[53.2, 73.6]",3825781,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jorge Andújar Moreno,6672.0,,Right Back,195,Rayo Vallecano,360,['e1bbf2ff-8957-460e-bf77-f61d4c1f38af'],13,,,,,,,,,,,,,,,,,Sevilla,213,00:40:13.154,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,,e69f78dc-8764-41ad-94aa-e93d60a7eb74,2765,,"[36.4, 63.9]",3825781,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Éver Maximiliano David Banega,5504.0,,Center Attacking Midfield,208,Rayo Vallecano,360,['6c69c4b7-3f04-454d-9b4c-cd7c18748ff2'],23,,,,,,,,,,,,,,,,,Sevilla,213,00:45:23.016,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,126550be-ffcc-4f9f-abd5-c2f5de165ecb,2787,,"[51.1, 4.3]",3825781,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,,Left Defensive Midfield,210,Rayo Vallecano,360,['0cd3b816-6c08-4ae7-9a6d-b9c990be0a9d'],42,,,,,,,,,,,,,,,,,Sevilla,213,00:46:42.898,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,Yellow Card,True,Handball,,,,,,,,,c01a3964-0ddb-493d-9a92-0d14add5d149,2797,,"[76.7, 24.6]",3825781,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pablo Hernández Domínguez,4711.0,,Left Midfield,211,Rayo Vallecano,360,,8,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:47:08.696,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,a3945481-725c-4d5f-ad3e-bd39f4ce7169,96,,"[13.7, 46.0]",3825781,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Raúl Baena Urdiales,26607.0,,Right Defensive Midfield,5,Sevilla,213,"['61d41953-c92e-418b-8fd6-06422ff44d7e', 'f2a1d3d2-7b8f-4c9f-bd6d-2ac7a6cd2180']",46,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:46.911,Foul Won,True
,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,9d648a99-dabc-4fd7-8b1a-d91c2956ae57,151,,"[54.2, 67.3]",3825781,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sebastián Carlos Cristóforo Pepe,7154.0,,Right Defensive Midfield,9,Rayo Vallecano,360,"['46bf7a32-7fd5-4f12-8c69-85ea87dc7f1e', '4c4d5650-56d8-4b3d-ace4-03bec41747b1']",33,,,,,,,,,,,,,,,,,Sevilla,213,00:03:33.916,Foul Won,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0a65599e-d2a9-4f73-982f-c7003d9e93fb,430,,"[61.9, 76.5]",3825781,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,,Left Defensive Midfield,32,Rayo Vallecano,360,['625f4141-7894-47df-990f-cd0b0632dc4e'],48,,,,,,,,,,,,,,,,,Sevilla,213,00:12:48.592,Foul Won,True
,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,6e5515c8-4b38-40e2-b75a-81f8d22753c4,434,,"[16.4, 53.8]",3825781,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Roberto Román Triguero,6914.0,,Right Back,33,Sevilla,213,['359ba5c0-a35b-413a-9f8e-80cc592be9d0'],23,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:13:23.115,Foul Won,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d85df3ad-e663-4efb-b7b1-ea9d1dbdcb6a,449,,"[42.2, 14.1]",3825781,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sebastián Carlos Cristóforo Pepe,7154.0,,Right Defensive Midfield,34,Rayo Vallecano,360,['16e8ab9a-8050-4c57-9e7d-f0e6a29c9700'],37,,,,,,,,,,,,,,,,,Sevilla,213,00:13:37.151,Foul Won,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f1ce56ad-1010-4991-81d2-af173c2864d8,481,,"[41.4, 77.0]",3825781,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Roberto Trashorras Gayoso,26848.0,,Left Defensive Midfield,36,Rayo Vallecano,360,['1edc6ef0-ed6d-4c79-bc69-50050a345fcd'],46,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:14:46.312,Foul Won,True
,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,c278116f-f85f-412f-840f-e070c3dd1233,486,,"[62.9, 11.5]",3825781,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Vicente Iborra De La Fuente,3497.0,,Center Attacking Midfield,37,Rayo Vallecano,360,"['1dccecaa-252e-481f-b6e1-92381c044536', 'f5747c35-06e5-4c38-abf8-1f92089f959a']",4,,,,,,,,,,,,,,,,,Sevilla,213,00:15:04.020,Foul Won,True
,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,362b0b7a-834e-4289-85d1-4cecd43b3f13,787,,"[22.9, 43.9]",3825781,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Juan Carlos Martín Corral,24255.0,,Goalkeeper,57,Sevilla,213,['3860fe86-633a-4508-8ace-933643456e3c'],46,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:23:46.426,Foul Won,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a14c47db-a3e3-43ea-8522-10a5785a8a06,972,,"[64.4, 4.6]",3825781,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sebastián Carlos Cristóforo Pepe,7154.0,,Right Defensive Midfield,70,Sevilla,213,['d239c320-9a36-416a-b006-4484c4267109'],45,,,,,,,,,,,,,,,,,Sevilla,213,00:28:45.415,Foul Won,True
,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,bfdf7aae-88c4-47d1-b38a-cb01f00922c8,988,,"[51.8, 75.6]",3825781,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,,Left Defensive Midfield,72,Rayo Vallecano,360,['655fbca3-0c01-48eb-9de9-2abf0d41295c'],55,,,,,,,,,,,,,,,,,Sevilla,213,00:29:55.939,Foul Won,True
