50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.413142,,,,,,,,,,,,,abde7b06-7de7-4775-9810-803b7415beb8,1371,,"[71.6, 17.7]",3825831,37,,,,-1.851634,,Right Foot,,,"[70.1, 12.5]",,Ground Pass,,5.4120235,,,,,Éver Maximiliano David Banega,5504.0,,,,,,1,From Goal Kick,Sebastián Carlos Cristóforo Pepe,7154.0,Left Defensive Midfield,81,Sevilla,213,['241d98b1-5ca8-4244-b07b-9357ecdc0dfd'],23,,,,,,,,,,,,,,,,,,Sevilla,213,00:37:23.192,Pass,
,,,,,,,,,,,,,,,,,3.434663,,,,,,,,,,,,,dee9d1a5-d9e4-488c-8cd4-84d405a67f10,1377,,"[63.6, 22.5]",3825831,37,,,,0.90206206,,Right Foot,,,"[103.9, 73.5]",,High Pass,,65.000694,,,,,Jorge Andújar Moreno,6672.0,,True,,,,1,From Goal Kick,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,81,Sevilla,213,['1942c455-65d2-4da0-868c-3f16b32971c9'],25,,,,,,,,,,,,,,,,,,Sevilla,213,00:37:25.735,Pass,
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,fc12da17-285f-43cb-ba09-2dc19d5d9447,1380,,"[104.4, 72.4]",3825831,37,,,,-3.009041,,Right Foot,,,"[78.9, 69.0]",,Ground Pass,,25.725668,,,,,Michael Krohn-Dehli,6356.0,,,,,,1,From Goal Kick,Jorge Andújar Moreno,6672.0,Right Back,81,Sevilla,213,['f681588a-3f4b-4e09-a5bd-07c35f595a86'],31,,,,,,,,,,,,,,,,,,Sevilla,213,00:37:31.169,Pass,
,,,,,,,,,,,,,,,,,2.043245,,,,,,,,,,,,,2f54b3f7-e64c-43b5-9fa5-796758261d38,1383,,"[77.8, 68.1]",3825831,37,,,,-2.848157,,Right Foot,,,"[63.9, 63.9]",,Ground Pass,,14.520675,,,,,Adil Rami,3253.0,,,,,,1,From Goal Kick,Michael Krohn-Dehli,6356.0,Left Wing,81,Sevilla,213,['25a8c297-f5ac-478e-a4e9-68630529b0b9'],33,,,,,,,,,,,,,,,,,,Sevilla,213,00:37:33.847,Pass,
,,,,,,,,,,,,,,,,,2.8891,,,,,,,,,,,,,e77511b5-19bd-472d-9f3f-0d1a1f36ca23,1386,,"[76.4, 64.1]",3825831,37,,,,-1.1127588,,Right Foot,,,"[104.6, 6.9]",,High Pass,,63.773663,,,,,Sergio Escudero Palomo,6718.0,,True,,,,1,From Goal Kick,Adil Rami,3253.0,Right Center Back,81,Sevilla,213,['0741826f-42fd-4f8d-b6d5-945469d7a672'],38,,,,,,,,,,,,,,,,,,Sevilla,213,00:37:38.717,Pass,
,,,,,,,,,,,,,,,,,1.331202,,,,,,,,,,,,,b277fbdb-fa38-458a-9a98-d5dd246aec55,1389,,"[110.1, 5.3]",3825831,37,,,,1.6189518,,Left Foot,True,,"[108.5, 38.5]",,High Pass,,33.238533,,,,,Fernando Llorente Torres,3486.0,,,,,,1,From Goal Kick,Sergio Escudero Palomo,6718.0,Left Back,81,Sevilla,213,['fb7dd9f0-57f8-43fd-a749-f4d0e4590c2d'],43,,,,,,,,,,,,,,,,,,Sevilla,213,00:37:43.138,Pass,
,,,,,,,,,,,,,,,,,0.58852,,,,,,,,,,,,,9b798fdf-4fb3-4e00-be69-871b43bd9d9a,1394,,"[24.8, 23.8]",3825831,37,,,,0.6121525,,Right Foot,,,"[29.5, 27.1]",,Ground Pass,,5.7428217,,,,,André Filipe Tavares Gomes,10802.0,,,,,,1,Regular Play,Santiago Mina Lorenzo,6594.0,Left Wing,82,Valencia,207,['a6fb55d8-a33c-443a-a08e-e03c6f52fdfd'],47,,,,,,,,,,,,,,,,,,Valencia,207,00:37:47.627,Pass,
,,,,,,,,,,,,,,,,,2.539538,,,,,,,,,,,,,cfa55341-7b93-40bc-ac85-e7ab5e59b351,1397,,"[32.0, 25.9]",3825831,37,,,,-1.7294515,,Left Foot,,,"[28.8, 5.9]",,Ground Pass,,20.254383,,,,,Guilherme Magdalena Siqueira,26780.0,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Left Center Midfield,82,Valencia,207,['3785b8b9-605d-4c73-b820-39732e437756'],49,,,,,,,,,,,,,,,,,,Valencia,207,00:37:49.322,Pass,
,,,,,,,,,,,,,,,,,0.940927,,,,,,,,,,,,,4ed1dbc1-d486-4ad0-a247-3aed27379dc8,1400,,"[31.3, 5.8]",3825831,37,,,,0.14189705,,Left Foot,,,"[42.5, 7.4]",,Ground Pass,,11.313708,,,Incomplete,,Santiago Mina Lorenzo,6594.0,,,,,,1,Regular Play,Guilherme Magdalena Siqueira,26780.0,Left Back,82,Valencia,207,"['6ec64a53-8dd2-447b-bab5-6299a3f5abad', '7871d6c5-bc75-40ed-bc28-af34639b9560']",53,,,,,,,,,,,,,,,,,,Valencia,207,00:37:53.004,Pass,
,,,,,,,,,,,,,,,,,2.57564,,,,,,,,,,,,,6739619a-7cfc-4115-b885-e28e7a9d3980,1404,,"[42.5, 0.1]",3825831,37,,,,2.6942039,,,,,"[17.7, 12.0]",,Low Pass,,27.50727,,,,,Aymen Abdennour,4406.0,,,,,Throw-in,1,From Throw In,Guilherme Magdalena Siqueira,26780.0,Left Back,83,Valencia,207,['7e76dce3-5e94-472b-b35f-24d98e651bd3'],59,,,,,,,,,,,,,,,,,,Valencia,207,00:37:59.760,Pass,
,,,,,,,,,,,,,,,,,2.179332,,,,,,,,,,,,,19ede215-8722-4e3e-90ec-b51a15d6b951,1407,,"[17.8, 12.6]",3825831,38,,,,1.9203582,,Left Foot,,,"[10.4, 32.9]",,Ground Pass,,21.606712,,,,,Diego Alves Carreira,25144.0,,,,,,1,From Throw In,Aymen Abdennour,4406.0,Left Center Back,83,Valencia,207,['aac5e66b-b8ae-4a46-909b-7bffdf15ecba'],4,,,,,,,,,,,,,,,,,,Valencia,207,00:38:04.377,Pass,
,,,,,,,,,,,,,,,,,3.004243,,,,,,,,,,,,,75d28bda-df7a-4502-bb29-8e4aeb46e8b3,1410,,"[21.9, 34.5]",3825831,38,,,,-0.7838234,,Left Foot,,,"[53.7, 2.8]",,High Pass,,44.901337,,,,,Guilherme Magdalena Siqueira,26780.0,,,,,,1,From Throw In,Diego Alves Carreira,25144.0,Goalkeeper,83,Valencia,207,['0945cad7-22e1-4a0b-907d-85bc6f9abd5b'],12,,,,,,,,,,,,,,,,,,Valencia,207,00:38:12.464,Pass,
,,,,,,,,,,,,,,,,,0.893997,,,,,,,,,,,,,85e0dcba-13ad-4c60-bc33-8aa477f38991,1413,,"[68.9, 3.4]",3825831,38,,,,2.0963802,,Left Foot,,,"[66.0, 8.4]",,Ground Pass,,5.7801385,,,,,André Filipe Tavares Gomes,10802.0,,,,,,1,From Throw In,Guilherme Magdalena Siqueira,26780.0,Left Back,83,Valencia,207,['af076008-ab50-4b51-b43b-0089f37a63e0'],18,,,,,,,,,,,,,,,,,,Valencia,207,00:38:18.585,Pass,
,,,,,,,,,,,,,,,,,2.390781,,,,,,,,,,,,,fd1c368d-a624-4349-a9fa-255d2f1721aa,1416,,"[56.3, 7.5]",3825831,38,,,,1.8599497,,Right Foot,,,"[48.0, 35.4]",,Ground Pass,,29.108418,,,,,Shkodran Mustafi,3638.0,,,,,,1,From Throw In,André Filipe Tavares Gomes,10802.0,Left Center Midfield,83,Valencia,207,['baf81d3e-1e93-40b3-9c88-8856f6df789b'],21,,,,,,,,,,,,,,,,,,Valencia,207,00:38:21.745,Pass,
,,,,,,,,,,,,,,,,,0.46207,,,,,,,,,,,,,fe015d09-9ff2-423b-85a0-397e48dd3b75,1419,,"[64.7, 51.6]",3825831,38,,,,-0.5010134,,Right Foot,,,"[73.1, 47.0]",,Ground Pass,,9.577056,,,,,Daniel Parejo Muñoz,6595.0,,,,,,1,From Throw In,Shkodran Mustafi,3638.0,Right Center Back,83,Valencia,207,['993c0ccc-8596-4e26-a7d8-a7c0acb5e26e'],29,,,,,,,,,,,,,,,,,,Valencia,207,00:38:29.466,Pass,
,,,,,,,,,,,,,,,,,0.963021,,,,,,,,,,,,,49985f84-b8c6-43bb-96fc-afd7db0752ee,1422,,"[70.7, 47.4]",3825831,38,,,,-0.7759347,,Right Foot,,,"[86.7, 31.7]",,Ground Pass,,22.416288,,,,,André Filipe Tavares Gomes,10802.0,,,,,,1,From Throw In,Daniel Parejo Muñoz,6595.0,Right Center Midfield,83,Valencia,207,['08af7f2a-48d3-4b31-9fa9-387d8f1f871d'],32,,,,,,,,,,,,,,,,,,Valencia,207,00:38:32.793,Pass,
,,,,,,,,,,,,,,,,,1.732819,,,,,,,,,,,,,5f57078e-8b4f-4ad4-954e-1754173db08e,1429,,"[87.5, 28.6]",3825831,38,,,,-1.0067804,,Right Foot,,,"[101.1, 7.1]",,Ground Pass,,25.440323,,,,,Santiago Mina Lorenzo,6594.0,,,,,,1,From Throw In,André Filipe Tavares Gomes,10802.0,Left Center Midfield,83,Valencia,207,['17cf3f83-2f01-4005-9087-45fed7af6d4b'],35,,,,,,,,,,,,,,,,,,Valencia,207,00:38:35.847,Pass,
,,,,,,,,,,,,,,,,,0.334166,,,,,,,,,,,,,a5e492e2-5051-4a52-a2d4-6f4ebd3041d2,1432,,"[106.1, 16.9]",3825831,38,,,,1.3205957,,Right Foot,,,"[108.4, 25.9]",,High Pass,,9.289241,,,Incomplete,,Francisco Alcácer García,6402.0,,,,,,1,From Throw In,Santiago Mina Lorenzo,6594.0,Left Wing,83,Valencia,207,"['35eecc18-c70d-48f0-a582-a2466132e3c1', '417aa9ad-ab39-430c-af8c-1a6f46590648']",39,,,,,,,,,,,,,,,,,,Valencia,207,00:38:39.648,Pass,
,,,,,,,,,,,,,,,,,0.978454,,,,,,,,,,,,,ef0ebc2b-28e1-4f64-ac99-8bbf0f0ea8a5,1435,,"[108.2, 0.1]",3825831,38,True,,,2.7106438,,,,,"[99.5, 4.1]",,Low Pass,,9.57549,,,,,Santiago Mina Lorenzo,6594.0,,,,,Throw-in,1,From Throw In,Guilherme Magdalena Siqueira,26780.0,Left Back,84,Valencia,207,['1c65dadb-78a2-4878-bf4d-fd97906b117b'],46,,,,,,,,,,,,,,,,,,Valencia,207,00:38:46.921,Pass,
,,,,,,,,,,,,,,,,,1.764986,,,,,,,,,,,,,6ba9fb0f-3b17-47ba-8cfa-19d444720e08,1437,,"[91.3, 4.1]",3825831,38,,,,2.7536926,,Right Foot,,,"[72.7, 11.7]",,Ground Pass,,20.092785,,,,,Aymen Abdennour,4406.0,,,,,,1,From Throw In,Santiago Mina Lorenzo,6594.0,Left Wing,84,Valencia,207,['cf4277ce-748e-43f5-9cd7-15eaa38076f1'],49,,,,,,,,,,,,,,,,,,Valencia,207,00:38:49.516,Pass,
,,,,,,,,,,,,,,,,,1.299431,,,,,,,,,,,,,ab4881e3-f4ea-44b9-883f-81b13d59d367,1440,,"[72.7, 12.4]",3825831,38,,,,1.5214537,,Left Foot,,,"[73.5, 28.6]",,Ground Pass,,16.219742,,,,,Javier Fuego Martínez,6751.0,,,,,,1,From Throw In,Aymen Abdennour,4406.0,Left Center Back,84,Valencia,207,['099dfc27-8d29-4484-b9da-97898a21be1f'],52,,,,,,,,,,,,,,,,,,Valencia,207,00:38:52.087,Pass,
,,,,,,,,,,,,,,,,,2.169924,,,,,,,,,,,,,0bf5e992-a087-45c1-a3f2-3c3604e1a841,1443,,"[75.6, 24.9]",3825831,38,,,,-0.90283287,,Right Foot,,,"[91.3, 5.0]",,Ground Pass,,25.347584,,,,,Guilherme Magdalena Siqueira,26780.0,,,,,,1,From Throw In,Javier Fuego Martínez,6751.0,Center Defensive Midfield,84,Valencia,207,['df4785c1-9a36-45d0-997e-b23b60630263'],54,,,,,,,,,,,,,,,,,,Valencia,207,00:38:54.938,Pass,
,,,,,,,,,,,,,,,,,0.894998,,,,,,,,,,,,,207cf7e7-590a-4221-88d8-a34b68a61de0,1446,,"[101.7, 8.9]",3825831,39,,,,2.9352686,,Left Foot,,,"[88.8, 11.6]",,Ground Pass,,13.179529,,,,,Santiago Mina Lorenzo,6594.0,,,,,,1,From Throw In,Guilherme Magdalena Siqueira,26780.0,Left Back,84,Valencia,207,['ae6a3eb3-aab9-4abb-9ebc-f4333da6f5a0'],0,,,,,,,,,,,,,,,,,,Valencia,207,00:39:00.966,Pass,
,,,,,,,,,,,,,,,,,1.193514,,,,,,,,,,,,,30c19ed1-c440-4e23-88e6-bebe482dd818,1449,,"[91.9, 13.9]",3825831,39,,,,2.2702003,,Right Foot,,,"[81.3, 26.5]",,Ground Pass,,16.465721,,,,,Javier Fuego Martínez,6751.0,,,,,,1,From Throw In,Santiago Mina Lorenzo,6594.0,Left Wing,84,Valencia,207,['3f19a235-0305-4485-8803-ba9452057684'],3,,,,,,,,,,,,,,,,,,Valencia,207,00:39:03.112,Pass,
,,,,,,,,,,,,,,,,,1.944965,,,,,,,,,,,,,78b62d90-d51f-4bd1-9619-db86c491738f,1452,,"[81.3, 32.7]",3825831,39,,,,1.0920745,,Right Foot,,,"[101.8, 72.2]",,High Pass,,44.502808,,,Incomplete,,Antonio Barragán Fernández,6663.0,,,,,,1,From Throw In,Javier Fuego Martínez,6751.0,Center Defensive Midfield,84,Valencia,207,"['493f1aee-4d67-45a6-bb3d-2fe0bc50212e', 'b9c69afb-f234-4453-b122-6aa035a7ddd8']",5,,,,,,,,,,,,,,,,,,Valencia,207,00:39:05.890,Pass,
,,,,,,,,,,,,,,,,,2.350618,,,,,,,,,,,,,6fb2e735-5aca-400a-a326-9317fdce02a6,1455,,"[99.9, 80.0]",3825831,39,True,,,-0.9789253,,,,,"[115.9, 56.2]",,Low Pass,,28.678215,,,,,Francisco Alcácer García,6402.0,,,,,Throw-in,1,From Throw In,Antonio Barragán Fernández,6663.0,Right Back,85,Valencia,207,['926dbcb3-d4b1-4771-ace4-a393ae5c911d'],12,,,,,,,,,,,,,,,,,,Valencia,207,00:39:12.850,Pass,
,,,,,,,,,,,,,,,,,1.28,,,,,,,,,,,,,40387552-af9e-444e-9a47-1ba5414352a8,1460,,"[3.3, 23.3]",3825831,39,,,,-1.5573744,,Right Foot,,,"[3.5, 8.4]",,Ground Pass,,14.901342,,,,,Sergio Escudero Palomo,6718.0,,,,,Recovery,1,Regular Play,Federico Julián Fazio,6349.0,Left Center Back,86,Sevilla,213,['2b53722d-bd7c-4d21-ad50-4108f1f239c9'],17,,,,,,,,,,,,,,,,,,Sevilla,213,00:39:17.612,Pass,
,,,,,,,,,,,,,,,,,2.103455,,,,,,,,,,,,,7fd73992-6265-4260-b584-a74c7981e67c,1463,,"[1.8, 5.6]",3825831,39,,,,-0.0021459195,,Left Foot,,,"[48.4, 5.5]",,High Pass,,46.60011,,,,,Fernando Llorente Torres,3486.0,,,,,,1,Regular Play,Sergio Escudero Palomo,6718.0,Left Back,86,Sevilla,213,['a2d30cbe-8a42-4510-907c-62b0c8bca606'],20,,,,,,,,,,,,,,,,,,Sevilla,213,00:39:20.006,Pass,
,,,,,,,,,,,,,,,,,0.593659,,,,,,,,,,,,,4e46c41f-1826-4959-989f-1c6d157b3a36,1466,,"[47.3, 4.2]",3825831,39,,,True,1.9359977,,,,,"[44.7, 11.0]",,High Pass,,7.28011,,,Incomplete,,,,,,,,,1,Regular Play,Fernando Llorente Torres,3486.0,Center Forward,86,Sevilla,213,"['822083cb-eb0c-437a-93c7-5d8e238db47c', '8f84aa82-6e37-4ce8-90e9-4646e150a591']",22,,,,,,,,,,,,,,,,,,Sevilla,213,00:39:22.270,Pass,True
,,,,,,,,,,,,,,,,,3.116463,,,,,,,,,,,,,a85fcb11-9726-4720-998b-63d63af30af7,1469,,"[55.9, 60.0]",3825831,39,,,,-2.5247056,,Left Foot,,,"[27.7, 40.0]",,Ground Pass,,34.572243,,,,,Diego Alves Carreira,25144.0,,,,,,1,Regular Play,Javier Fuego Martínez,6751.0,Center Defensive Midfield,87,Valencia,207,['4fb3f67d-415d-459b-9b43-141830d31d41'],25,,,,,,,,,,,,,,,,,,Valencia,207,00:39:25.547,Pass,
,,,,,,,,,,,,,,,,,2.215899,,,,,,,,,,,,,e76a4511-447b-43bc-b7e7-bcb519189d3f,1472,,"[30.7, 40.3]",3825831,39,,,,-0.8291658,,Left Foot,,,"[56.9, 11.7]",,Ground Pass,,38.786594,,,,,Guilherme Magdalena Siqueira,26780.0,,,,,,1,Regular Play,Diego Alves Carreira,25144.0,Goalkeeper,87,Valencia,207,['ebfdd9bc-85f6-435a-bd71-b9eb11992a35'],29,,,,,,,,,,,,,,,,,,Valencia,207,00:39:29.776,Pass,
,,,,,,,,,,,,,,,,,0.860638,,,,,,,,,,,,,f5bb95f0-8890-4ec5-9c72-c33a61127240,1475,,"[71.8, 10.2]",3825831,39,,,,-0.6452193,,Left Foot,,,"[81.1, 3.2]",,Ground Pass,,11.6400175,,,,,Santiago Mina Lorenzo,6594.0,,,,,,1,Regular Play,Guilherme Magdalena Siqueira,26780.0,Left Back,87,Valencia,207,['21e82748-63ed-458a-bd61-bc85eae9692e'],35,,,,,,,,,,,,,,,,,,Valencia,207,00:39:35.293,Pass,
,,,,,,,,,,,,,,,,,0.832688,,,,,,,,,,,,,d76b83ff-bcf4-4622-99cb-1a1de829bb6c,1482,,"[92.1, 0.1]",3825831,39,True,,,1.5211477,,,,,"[92.9, 16.2]",,Low Pass,,16.119864,,,,,Santiago Mina Lorenzo,6594.0,,,,,Throw-in,1,From Throw In,Guilherme Magdalena Siqueira,26780.0,Left Back,88,Valencia,207,['e5824638-5053-4a44-969c-1a4d2bd52f78'],47,,,,,,,,,,,,,,,,,,Valencia,207,00:39:47.810,Pass,
,,,,,,,,,,,,,,,,,3.906631,,,,,,,,,,,,,3d78ab30-e526-4afc-8470-93ac6b531fcf,1484,,"[93.1, 16.7]",3825831,39,True,,,1.6295521,,Right Foot,,,"[92.8, 21.8]",,Ground Pass,,5.108816,,,,,Francisco Alcácer García,6402.0,,,,,,1,From Throw In,Santiago Mina Lorenzo,6594.0,Left Wing,88,Valencia,207,['e71dc9c3-52a3-4d1d-913f-a6ec52826ae6'],49,,,,,,,,,,,,,,,,,,Valencia,207,00:39:49.842,Pass,
,,,,,,,,,,,,,,,,,0.28,,,,,,,,,,,,,416f0d9d-714c-4d87-9de5-d7be8800573d,1486,,"[94.1, 21.2]",3825831,39,True,,,1.8568478,,Right Foot,,,"[93.1, 24.6]",,Low Pass,,3.544009,,,Incomplete,,,,,,,,,1,From Throw In,Francisco Alcácer García,6402.0,Center Forward,88,Valencia,207,['cf39e42a-c3c9-48df-9da0-e061b50383e7'],53,,,,,,,,,,,,,,,,,,Valencia,207,00:39:53.840,Pass,
,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,66467378-ff04-4520-b2a5-be8df2708c2d,1492,,"[61.0, 40.1]",3825831,41,,,,1.8588518,,Right Foot,,,"[60.2, 42.8]",,Ground Pass,,2.8160255,,,,,Juan Muñoz Muñoz,23802.0,,,,,Kick Off,1,From Kick Off,Fernando Llorente Torres,3486.0,Center Forward,91,Sevilla,213,['9b725663-516a-4a35-bf43-f905ad6587ee'],52,,,,,,,,,,,,,,,,,,Sevilla,213,00:41:52.433,Pass,
,,,,,,,,,,,,,,,,,0.8904,,,,,,,,,,,,,0a2772f5-5d2f-4cae-9a7a-1423e691fd97,1494,,"[59.9, 42.8]",3825831,41,,,,-2.5869806,,Right Foot,,,"[48.6, 35.8]",,Ground Pass,,13.2924795,,,,,Grzegorz Krychowiak,3637.0,,,,,,1,From Kick Off,Juan Muñoz Muñoz,23802.0,Right Wing,91,Sevilla,213,['9ad01232-4e10-4b17-a7b9-8faaa568f86f'],52,,,,,,,,,,,,,,,,,,Sevilla,213,00:41:52.633,Pass,
,,,,,,,,,,,,,,,,,1.64,,,,,,,,,,,,,dfe86c27-35e6-4b03-b16d-b1b5ee28986b,1497,,"[47.9, 36.5]",3825831,41,,,,2.1979203,,Left Foot,,,"[35.0, 54.3]",,Ground Pass,,21.982948,,,,,Adil Rami,3253.0,,,,,,1,From Kick Off,Grzegorz Krychowiak,3637.0,Right Defensive Midfield,91,Sevilla,213,['62002229-5418-4c95-b821-f3feb67dba6b'],55,,,,,,,,,,,,,,,,,,Sevilla,213,00:41:55.283,Pass,
,,,,,,,,,,,,,,,,,2.04,,,,,,,,,,,,,5417529a-76b0-4244-aa7d-1499579b517b,1500,,"[35.0, 54.5]",3825831,41,,,,-1.603495,,Right Foot,,,"[34.3, 33.1]",,Low Pass,,21.411446,,,,,Federico Julián Fazio,6349.0,,,,,,1,From Kick Off,Adil Rami,3253.0,Right Center Back,91,Sevilla,213,['129a971e-cc2e-4e4b-aef4-30ca5aa34f47'],57,,,,,,,,,,,,,,,,,,Sevilla,213,00:41:57.988,Pass,
,,,,,,,,,,,,,,,,,3.378698,,,,,,,,,,,,,5c8bc4d5-27f8-4151-a4fc-ad0be0a62ee3,1503,,"[43.6, 26.9]",3825831,42,,,,0.11831553,,Right Foot,,,"[110.9, 34.9]",,High Pass,,67.77381,,,Incomplete,,Fernando Llorente Torres,3486.0,,,,,,1,From Kick Off,Federico Julián Fazio,6349.0,Left Center Back,91,Sevilla,213,"['13f0fde1-43f2-4814-aa35-b6a09ddda960', '2aecdf43-b4a7-472a-abc8-c6dbe58408b7']",4,,,,,,,,,,,,,,,,,,Sevilla,213,00:42:04.855,Pass,
,,,,,,,,,,,,,,,,,2.697835,,,,,,,,,,,,,61f5515a-5900-4f54-a723-d3ee4e26b81c,1507,,"[11.9, 47.8]",3825831,42,,,,-1.0024097,,Keeper Arm,,,"[39.3, 4.9]",,Low Pass,,50.903538,,,,,Guilherme Magdalena Siqueira,26780.0,,True,,,,1,Regular Play,Diego Alves Carreira,25144.0,Goalkeeper,92,Valencia,207,['d9721f30-e907-4503-95e9-e325618e3be5'],9,,,,,,,,,,,,,,,,,,Valencia,207,00:42:09.666,Pass,
,,,,,,,,,,,,,,,,,1.297248,,,,,,,,,,,,,daee97a1-b2f5-4172-b93c-455de49b67ee,1510,,"[78.4, 9.6]",3825831,42,,,,-0.6332099,,Left Foot,,,"[87.8, 2.7]",,Ground Pass,,11.660618,,,,,Santiago Mina Lorenzo,6594.0,,,,,,1,Regular Play,Guilherme Magdalena Siqueira,26780.0,Left Back,92,Valencia,207,['140ad8c2-80b7-4415-b551-dab5476ccb89'],17,,,,,,,,,,,,,,,,,,Valencia,207,00:42:17.739,Pass,
,,,,,,,,,,,,,,,,,0.743338,,,,,,,,,,,,,afa6f389-5464-4c1e-ac20-4b18dc99d489,1513,,"[92.6, 4.9]",3825831,42,,,,2.83354,,Right Foot,,,"[86.0, 7.0]",,Ground Pass,,6.926038,,,,,André Filipe Tavares Gomes,10802.0,,,,,,1,Regular Play,Santiago Mina Lorenzo,6594.0,Left Wing,92,Valencia,207,['cd22bb4b-5f11-42df-ad4c-73261ec05e19'],20,,,,,,,,,,,,,,,,,,Valencia,207,00:42:20.576,Pass,
,,,,,,,,,,,,,,,,,0.734436,,,,,,,,,,,,,18a6d0d5-3614-4e97-9de2-a9a5fdf6ed9d,1516,,"[86.9, 6.8]",3825831,42,,,,0.063743316,,Right Foot,,,"[96.3, 7.4]",,Ground Pass,,9.419129,,,,,Guilherme Magdalena Siqueira,26780.0,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Left Center Midfield,92,Valencia,207,['02427844-f7e7-458f-83a6-1736284386f5'],21,,,,,,,,,,,,,,,,,,Valencia,207,00:42:21.873,Pass,
,,,,,,,,,,,,,,,,,0.882236,,,,,,,,,,,,,9ef01691-89ee-4aad-a607-7e0412d49c47,1518,,"[96.2, 6.1]",3825831,42,,,,-1.7975951,,Left Foot,,,"[95.0, 0.9]",,Ground Pass,,5.3366656,,,,,Santiago Mina Lorenzo,6594.0,,,,,,1,Regular Play,Guilherme Magdalena Siqueira,26780.0,Left Back,92,Valencia,207,['505127a9-5fbd-4a46-94c9-c4a1a2a0762f'],22,,,,,,,,,,,,,,,,,,Valencia,207,00:42:22.607,Pass,
,,,,,,,,,,,,,,,,,0.960329,,,,,,,,,,,,,02b1b0ea-beb6-4875-bd35-acef9c912094,1521,,"[95.5, 1.6]",3825831,42,,,,2.3728597,,Right Foot,,,"[89.4, 7.5]",,Ground Pass,,8.48646,,,,,André Filipe Tavares Gomes,10802.0,,,,,,1,Regular Play,Santiago Mina Lorenzo,6594.0,Left Wing,92,Valencia,207,['4d5ed111-5715-4d88-98a7-eb646a7d048c'],24,,,,,,,,,,,,,,,,,,Valencia,207,00:42:24.363,Pass,
,,,,,,,,,,,,,,,,,0.633452,,,,,,,,,,,,,4b6616f0-3c7e-48d3-8248-7bb266adba25,1523,,"[90.3, 7.7]",3825831,42,,,,-0.9936041,,Right Foot,,,"[93.1, 3.4]",,Ground Pass,,5.1312766,,,,,Santiago Mina Lorenzo,6594.0,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Left Center Midfield,92,Valencia,207,['df489d6a-aba5-4565-94cf-799423cd3f9b'],25,,,,,,,,,,,,,,,,,,Valencia,207,00:42:25.323,Pass,
,,,,,,,,,,,,,,,,,0.882791,,,,,,,,,,,,,65611782-bfbf-41bd-bd97-68d15793aeb5,1526,,"[93.3, 3.2]",3825831,42,,,,1.8766752,,Right Foot,,,"[91.5, 8.9]",,Ground Pass,,5.9774575,,,,,André Filipe Tavares Gomes,10802.0,,,,,,1,Regular Play,Santiago Mina Lorenzo,6594.0,Left Wing,92,Valencia,207,['db39a5b2-7900-4daf-b430-564150d3f654'],26,,,,,,,,,,,,,,,,,,Valencia,207,00:42:26.937,Pass,
,,,,,,,,,,,,,,,,,0.211561,,,,,,,,,,,,,033d0242-c451-495a-9e8a-c1011acffd66,1529,,"[92.2, 8.3]",3825831,42,,,,-2.164546,,Right Foot,,,"[89.5, 4.3]",,Ground Pass,,4.8259716,,,,,Santiago Mina Lorenzo,6594.0,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Left Center Midfield,92,Valencia,207,['6f6fde30-5ff1-45d3-bb9c-9918919b1ea3'],28,,,,,,,,,,,,,,,,,,Valencia,207,00:42:28.722,Pass,
