bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[62.0, 36.0]",,,,,,,,1.307,,,,,,,,,,,02f580a4-e839-4706-8a10-9b8c0eb361bd,292,,"[58.0, 41.0]",7546,5,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Yoshimar Yotún Flores,5529.0,Left Defensive Midfield,15,Peru,784,"['4a459715-ebd6-4c0d-8094-b32df20ad81d', 'c180e53f-8a50-4e94-85c2-be9faa90dd21', 'cca2a840-7740-446d-b47a-c222ad3b80f4']",45,,,,,,,,,,,,,,,,,,Peru,784,00:05:45.433,Carry,True
,,,,,"[23.0, 65.0]",,,,,,,,2.0,,,,,,,,,,,fc166ef4-cd1a-4475-95ae-de140c3624ba,298,,"[15.0, 62.0]",7546,5,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Raphaël Varane,5485.0,Right Center Back,16,France,771,"['5f5ec371-26d4-46f2-b3fd-d86530246707', '90b725d4-c5cd-4542-a835-43548e655395']",59,,,,,,,,,,,,,,,,,,France,771,00:05:59.753,Carry,
,,,,,"[35.0, 73.0]",,,,,,,,1.76,,,,,,,,,,,b357cc7e-77df-413a-9ca8-c60b1edede3c,301,,"[35.0, 76.0]",7546,6,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Benjamin Pavard,5476.0,Right Back,16,France,771,"['2d35e788-2da0-4019-8586-3ed5259521e0', '318dfc70-f6a7-4d36-beb2-b9cb658cfd14']",2,,,,,,,,,,,,,,,,,,France,771,00:06:02.953,Carry,
,,,,,"[45.0, 56.0]",,,,,,,,0.121,,,,,,,,,,,1ad3c17e-1457-4ec3-87a5-e99c5322404c,305,,"[45.0, 56.0]",7546,6,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,N''Golo Kanté,3961.0,Right Center Midfield,16,France,771,"['57f64541-5f36-4ee3-988f-8cb189df8abc', '95bc66b5-c695-422a-ad61-e6c4328cdec4', 'db04e4ef-37aa-40d5-866b-3afdda301f3c']",5,,,,,,,,,,,,,,,,,,France,771,00:06:05.832,Carry,True
,,,,,"[44.0, 57.0]",,,,,,,,4.467,,,,,,,,,,,eeb8c029-1883-4241-b157-0d63a6b7ee34,308,,"[32.0, 58.0]",7546,6,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Raphaël Varane,5485.0,Right Center Back,16,France,771,"['38462aa7-1dd2-48c5-b5f4-6528c5421e37', '3fbea23f-6c7c-4647-88e2-5e18dc639f18']",6,,,,,,,,,,,,,,,,,,France,771,00:06:06.873,Carry,
,,,,,"[55.0, 76.0]",,,,,,,,1.12,,,,,,,,,,,6dbbba12-342c-4b0c-9101-9847e483ae83,311,,"[53.0, 76.0]",7546,6,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Benjamin Pavard,5476.0,Right Back,16,France,771,"['0166c25f-dd95-4d61-b702-4a09e71c2fbc', 'e329cd1d-0701-4d71-8515-36a1356cfa58']",12,,,,,,,,,,,,,,,,,,France,771,00:06:12.753,Carry,
,,,,,"[69.0, 77.0]",,,,,,,,0.6,,,,,,,,,,,410366e0-728e-4955-a0d9-36614a26fa90,314,,"[69.0, 77.0]",7546,6,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Kylian Mbappé Lottin,3009.0,Right Wing,16,France,771,"['e75e2a6d-1e82-4e0d-a1b4-111c3b16dde3', 'fe301986-1708-4570-bf9e-5019466258f8']",14,,,,,,,,,,,,,,,,,,France,771,00:06:14.593,Carry,
,,,,,"[45.0, 72.0]",,,,,,,,1.159,,,,,,,,,,,49fdd2ec-033c-42dd-8724-2cd12d88e807,317,,"[49.0, 76.0]",7546,6,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Benjamin Pavard,5476.0,Right Back,16,France,771,"['a43db406-0385-47ce-902b-689594005c68', 'cf3db0f1-de06-4ce3-87e2-18898f7791f0']",16,,,,,,,,,,,,,,,,,,France,771,00:06:16.353,Carry,
,,,,,"[34.0, 64.0]",,,,,,,,1.521,,,,,,,,,,,8cc6e471-dfb6-4dfa-a21c-4f19dde03a9f,320,,"[35.0, 65.0]",7546,6,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Raphaël Varane,5485.0,Right Center Back,16,France,771,"['01cf2003-47c3-4fb6-9bfb-1122cd09227c', '98756dc3-f528-4d41-9d87-43c2eb4cfdf6']",18,,,,,,,,,,,,,,,,,,France,771,00:06:18.392,Carry,
,,,,,"[65.0, 3.0]",,,,,,,,1.24,,,,,,,,,,,c8aa0f58-a43b-4675-b053-85175aaa8a53,323,,"[66.0, 3.0]",7546,6,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lucas Hernández Pi,5484.0,Left Back,16,France,771,"['7ee9893b-bf9d-49e4-b997-bceb7205eec0', 'bb717280-c937-4035-8b0a-1eb75f1b7ac8']",23,,,,,,,,,,,,,,,,,,France,771,00:06:23.233,Carry,
,,,,,"[82.0, 3.0]",,,,,,,,0.36,,,,,,,,,,,eaaa7b38-cd0f-469e-9129-8dece6eb782c,326,,"[83.0, 3.0]",7546,6,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Blaise Matuidi,4375.0,Left Wing,16,France,771,"['b0e90d1f-cb34-453a-8e24-57494587d9d8', 'd77b1c60-ba8c-4699-bc7d-30e33cf5e98f']",25,,,,,,,,,,,,,,,,,,France,771,00:06:25.673,Carry,
,,,,,"[23.0, 61.0]",,,,,,,,0.027,,,,,,,,,,,11cb4679-6911-468d-877e-015d2b8608a1,331,,"[24.0, 61.0]",7546,6,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Guillermo Martín Ramos Garagay,5530.0,Right Center Back,17,Peru,784,"['055b15d1-447b-430d-a2c1-c667934dc042', '9c95c37a-b61f-462c-a888-fdb82a190193']",28,,,,,,,,,,,,,,,,,,Peru,784,00:06:28.353,Carry,
,,,,,"[53.0, 58.0]",,,,,,,,0.387,,,,,,,,,,,4d26f8d6-c068-406f-9a6a-ebb14ef417c9,338,,"[53.0, 61.0]",7546,6,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Alberto Cueva Bravo,5519.0,Center Attacking Midfield,17,Peru,784,"['25b7aa88-64b5-44b3-85b4-36b9b22f4721', 'fb4cff38-b0a1-4fc3-ac8e-494c72691635']",31,,,,,,,,,,,,,,,,,,Peru,784,00:06:31.833,Carry,
,,,,,"[53.0, 71.0]",,,,,,,,0.427,,,,,,,,,,,cd7d038b-b0c2-4dc3-85ae-238b74254bed,342,,"[53.0, 70.0]",7546,6,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Jesús Aquino Sánchez,5526.0,Right Defensive Midfield,17,Peru,784,"['6f592a36-1aaf-430d-869e-f5fab4e25fd7', 'dcfe2169-fffe-476b-a63e-0c4902c80a31']",33,,,,,,,,,,,,,,,,,,Peru,784,00:06:33.273,Carry,
,,,,,"[47.0, 77.0]",,,,,,,,0.747,,,,,,,,,,,0f30fa36-e40d-412f-9e87-2a57530d26e3,345,,"[48.0, 78.0]",7546,6,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Martín Carrillo Díaz,3632.0,Right Midfield,17,Peru,784,"['168f587c-b7ec-4067-98a1-1cc6475f5448', '3be277e7-3031-4e54-9ebe-8c8f4c5ce29a']",34,,,,,,,,,,,,,,,,,,Peru,784,00:06:34.793,Carry,
,,,,,"[38.0, 76.0]",,,,,,,,2.387,,,,,,,,,,,35a0582e-3b12-4f29-86da-f4d91f65f8f6,348,,"[35.0, 76.0]",7546,6,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Jan Piers Advíncula Castrillón,5521.0,Right Back,17,Peru,784,"['8470ba80-4123-40c3-90d1-f8f8baeff66e', 'c3bc9289-31ab-4a78-9d79-0ed0ba8ba677']",36,,,,,,,,,,,,,,,,,,Peru,784,00:06:36.633,Carry,
,,,,,"[36.0, 68.0]",,,,,,,,1.387,,,,,,,,,,,c77f6e04-8da3-4758-ac60-73d1adf5215f,351,,"[36.0, 68.0]",7546,6,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Jesús Aquino Sánchez,5526.0,Right Defensive Midfield,17,Peru,784,"['107cdd34-9ac4-4a66-ae5e-b29a4765181e', '78709dcb-53c4-4374-9617-792c5498c025']",39,,,,,,,,,,,,,,,,,,Peru,784,00:06:39.753,Carry,
,,,,,"[27.0, 28.0]",,,,,,,,1.827,,,,,,,,,,,c8d32c58-817b-43c5-a780-b49bf3748251,354,,"[24.0, 30.0]",7546,6,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Junior Rodríguez Valdelomar,5532.0,Left Center Back,17,Peru,784,"['318d6e2e-e66c-41f1-a2fa-9a1406f291fb', 'c7365a91-e903-495f-84d7-41ec05298be7']",43,,,,,,,,,,,,,,,,,,Peru,784,00:06:43.193,Carry,
,,,,,"[35.0, 3.0]",,,,,,,,1.227,,,,,,,,,,,a9e8767a-c51b-4212-b88f-34a06d3d66d8,357,,"[34.0, 5.0]",7546,6,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Ángel Trauco Saavedra,5518.0,Left Back,17,Peru,784,"['1c7a7f9a-87e4-4980-8eda-9ef4556df62f', '5ac6d8c7-846e-47c4-b8ff-67f7042954be']",46,,,,,,,,,,,,,,,,,,Peru,784,00:06:46.313,Carry,
,,,,,"[48.0, 73.0]",,,,,,,,0.68,,,,,,,,,,,ebb5f114-e26a-4c98-bfed-754120910a66,364,,"[48.0, 75.0]",7546,7,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kylian Mbappé Lottin,3009.0,Right Wing,18,France,771,"['20d82bf6-f174-473f-b3eb-97c3f13fa614', '21355d94-71a0-405e-bd76-54d853038c86', 'e9f3a1b8-5d4e-4ce3-b05e-33111e7960b7']",2,,,,,,,,,,,,,,,,,,France,771,00:07:02.713,Carry,True
,,,,,"[95.0, 30.0]",,,,,,,,0.52,,,,,,,,,,,f27de1d3-37b6-4c6d-af51-85fb0cefcc05,371,,"[94.0, 28.0]",7546,7,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Paolo Guerrero Gonzáles,5535.0,Center Forward,19,Peru,784,"['2506754d-cd94-49e1-8be4-8f507d0de3e4', '53a5b08c-4f20-463f-a36c-19760dad6004', '5d7e063f-4f09-410d-bfed-63e504025a7e']",6,,,,,,,,,,,,,,,,,,Peru,784,00:07:06.553,Carry,True
,,,,,"[36.0, 51.0]",,,,,,,,1.307,,,,,,,,,,,7a46c46d-abfb-4ff7-99bb-5659f232173c,375,,"[28.0, 49.0]",7546,7,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Pogba,20004.0,Left Center Midfield,19,Peru,784,"['3a2a7d78-d688-42f7-9a7d-fa54cd7d2995', '4a288fb8-851d-4401-95f1-792b29deb4d2']",7,,,,,,,,,,,,,,,,,,France,771,00:07:07.713,Carry,
,,,,,"[42.0, 19.0]",,,,,,,,0.92,,,,,,,,,,,32d242d4-9958-46c7-8606-367310f94cad,378,,"[41.0, 23.0]",7546,7,,,,,,,,,,,,,,,,,,,,1,Regular Play,Blaise Matuidi,4375.0,Left Wing,19,Peru,784,"['56405ebd-d1e0-4e1b-aa6d-7f42e049efc8', 'b72324e2-9422-4f31-b1c0-53f1cc85fa12']",10,,,,,,,,,,,,,,,,,,France,771,00:07:10.873,Carry,
,,,,,"[27.0, 78.0]",,,,,,,,1.627,,,,,,,,,,,192f5c1e-e93b-44ba-a06f-b289c66b6b19,382,,"[27.0, 73.0]",7546,7,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Guillermo Martín Ramos Garagay,5530.0,Right Center Back,19,Peru,784,"['5b892847-86ca-4f4d-a7fc-e83563305b06', 'c66b0648-7b1b-49cd-ade4-9bd58bbf31a3']",16,,,,,,,,,,,,,,,,,,Peru,784,00:07:16.193,Carry,
,,,,,"[41.0, 76.0]",,,,,,,,0.013,,,,,,,,,,,4438bd11-e09b-4349-843f-07096b14b77c,386,,"[41.0, 76.0]",7546,7,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Jesús Aquino Sánchez,5526.0,Right Defensive Midfield,19,Peru,784,"['1219284d-d6db-4da1-b522-1bce13bb71eb', 'a991ebd1-3ccb-4365-b5a6-0df48e98bd3e']",19,,,,,,,,,,,,,,,,,,Peru,784,00:07:19.060,Carry,
,,,,,"[82.0, 3.0]",,,,,,,,1.36,,,,,,,,,,,25fb9d4c-a48b-4b29-bffa-84420ce6817b,389,,"[78.0, 4.0]",7546,7,,,,,,,,,,,,,,,,,,,,1,Regular Play,Blaise Matuidi,4375.0,Left Wing,20,France,771,"['28cf3d3c-c89e-4904-b545-3d0b743e2b8a', 'cf732937-1c23-46f1-b0c8-67484d2928df', 'ec0be362-ee89-4cf4-8269-e92c99e04c9f']",19,,,,,,,,,,,,,,,,,,France,771,00:07:19.913,Carry,True
,,,,,"[72.0, 4.0]",,,,,,,,2.48,,,,,,,,,,,fa160f1c-ba66-482e-8ed4-d3a461d146df,394,,"[73.0, 4.0]",7546,7,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Pogba,20004.0,Left Center Midfield,20,France,771,"['26cc2d77-c2f8-4f1b-b791-7c37e9d8b198', '3804d322-bd71-4fe1-a8d8-ca2cf9337173', 'bccc8f4c-abe3-4b30-bd56-3636685a0b51']",21,,,,,,,,,,,,,,,,,,France,771,00:07:21.833,Carry,True
,,,,,"[49.0, 4.0]",,,,,,,,1.4,,,,,,,,,,,47fb9acf-4971-4913-b8d5-4695f69d6900,397,,"[54.0, 3.0]",7546,7,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Hernández Pi,5484.0,Left Back,20,France,771,"['674f0200-13e9-4422-86d4-22a81b7b4e2d', '74c635b8-53ef-4aa5-b48d-8191e7f4c8a2']",25,,,,,,,,,,,,,,,,,,France,771,00:07:25.193,Carry,
,,,,,"[38.0, 21.0]",,,,,,,,1.04,,,,,,,,,,,1e674c6c-61cf-4ad6-879e-a56bbc8c8fd7,400,,"[38.0, 21.0]",7546,7,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,20,France,771,"['9cf6e1d9-df44-4525-b3d0-367c84b35fd3', 'f117bc8a-11a0-456b-bb13-9334c1ce4497']",27,,,,,,,,,,,,,,,,,,France,771,00:07:27.593,Carry,
,,,,,"[57.0, 55.0]",,,,,,,,2.48,,,,,,,,,,,dfd0a3e4-1d38-4c4b-b26d-30d801289580,403,,"[44.0, 53.0]",7546,7,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,20,France,771,"['79e1a5a1-1767-4312-b254-110a106ed27b', 'df48b9ef-9410-41e2-83dd-c307b87a985b']",30,,,,,,,,,,,,,,,,,,France,771,00:07:30.073,Carry,
,,,,,"[82.0, 67.0]",,,,,,,,2.76,,,,,,,,,,,0cf070db-b80e-4837-b8fc-45515bdac4b0,406,,"[79.0, 77.0]",7546,7,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin Pavard,5476.0,Right Back,20,France,771,"['3f88431b-676f-4865-92dc-ac46f4bce8df', '60f76445-8e28-434f-9f68-3eb052118584', 'a2299743-35fa-4caa-9237-e4f7626567b7']",34,,,,,,,,,,,,,,,,,,France,771,00:07:34.033,Carry,True
,,,,,"[74.0, 63.0]",,,,,,,,2.04,,,,,,,,,,,fd42e9b0-9a0d-4705-bcb0-9d99c248f4e5,410,,"[75.0, 60.0]",7546,7,,,,,,,,,,,,,,,,,,,,1,Regular Play,N''Golo Kanté,3961.0,Right Center Midfield,20,France,771,"['e38250bb-d7a8-4225-b6ae-e05d2396a9a8', 'fd8b1346-14ad-4684-ad43-d9cdd93ff673']",37,,,,,,,,,,,,,,,,,,France,771,00:07:37.833,Carry,
,,,,,"[77.0, 75.0]",,,,,,,,0.64,,,,,,,,,,,7a30e5be-369b-43f9-9b00-108e14c2d2b0,413,,"[76.0, 76.0]",7546,7,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin Pavard,5476.0,Right Back,20,France,771,"['1af0ae53-472d-41e5-b9ce-bae12276de9b', '5ccb1cb4-ba9c-432f-a1c1-47c76a2c9f30']",40,,,,,,,,,,,,,,,,,,France,771,00:07:40.953,Carry,
,,,,,"[66.0, 63.0]",,,,,,,,1.32,,,,,,,,,,,1cdab2e1-a55b-4c78-87a0-aa69bec95fef,416,,"[71.0, 63.0]",7546,7,,,,,,,,,,,,,,,,,,,,1,Regular Play,N''Golo Kanté,3961.0,Right Center Midfield,20,France,771,"['7ff6c7c5-44ba-4823-8484-2033c9403645', '936d3b8b-2ba8-4fc8-b242-5420e8dd5d0f']",42,,,,,,,,,,,,,,,,,,France,771,00:07:42.633,Carry,
,,,,,"[54.0, 70.0]",,,,,,,,1.88,,,,,,,,,,,f8714217-9191-41a0-be73-239af5b3aa29,419,,"[54.0, 69.0]",7546,7,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,20,France,771,"['108de799-6dac-4dc1-9a03-a7fbed8f11da', 'bf62331d-b39b-4cb4-8dcb-eb8b3ad9c7b0']",45,,,,,,,,,,,,,,,,,,France,771,00:07:45.113,Carry,
,,,,,"[87.0, 40.0]",,,,,,,,0.159,,,,,,,,,,,b3908721-bfcf-4b50-9030-7ca5248f10c0,424,,"[87.0, 40.0]",7546,7,,,,,,,,,,,,,,,,,,,,1,Regular Play,Blaise Matuidi,4375.0,Left Wing,20,France,771,"['48b9315c-eadc-4f11-8e0a-fe9b1200030c', 'ad428b44-0501-4259-8fdf-84e7749de850']",50,,,,,,,,,,,,,,,,,,France,771,00:07:50.394,Carry,
,,,,,"[91.0, 58.0]",,,,,,,,1.241,,,,,,,,,,,211a7aa9-e6a4-42a0-abca-5382dfaa0e35,427,,"[91.0, 58.0]",7546,7,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kylian Mbappé Lottin,3009.0,Right Wing,20,France,771,"['4ee8bd43-b527-4e95-83e5-90c3148e380c', '5b82a055-9613-406c-b15c-4fcc8a324a55', 'f8fdf27d-0491-41b3-9d0c-c983057e868e']",51,,,,,,,,,,,,,,,,,,France,771,00:07:51.592,Carry,True
,,,,,"[88.0, 57.0]",,,,,,,,1.24,,,,,,,,,,,ec84bd3a-882f-4966-8555-d01bd15f2aaf,431,,"[89.0, 54.0]",7546,7,,,,,,,,,,,,,,,,,,,,1,Regular Play,N''Golo Kanté,3961.0,Right Center Midfield,20,France,771,"['48ab632a-99f6-415d-bf21-e9fa86f7ef13', 'd2abe96e-5aed-4982-a83b-af11756b26d7']",53,,,,,,,,,,,,,,,,,,France,771,00:07:53.833,Carry,
,,,,,"[98.0, 74.0]",,,,,,,,1.08,,,,,,,,,,,3a3172c3-bc3b-4a40-a8e2-8a4856a90176,434,,"[96.0, 74.0]",7546,7,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin Pavard,5476.0,Right Back,20,France,771,"['38aefc18-ab6c-482e-af32-4a585936a2d8', '4632cbc9-4bc6-4a51-a124-cb7957464b3b', '63c76082-a278-481c-ba64-c396cd907309']",56,,,,,,,,,,,,,,,,,,France,771,00:07:56.313,Carry,True
,,,,,"[94.0, 58.0]",,,,,,,,1.36,,,,,,,,,,,19994a5f-c9e4-46a5-9a2f-ec733da892fd,438,,"[94.0, 58.0]",7546,7,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kylian Mbappé Lottin,3009.0,Right Wing,20,France,771,"['3b038a3c-7e93-4248-a02e-82f86d058fb6', '4c8966ee-e546-44ed-a8a7-f1b2d466ff7f']",58,,,,,,,,,,,,,,,,,,France,771,00:07:58.273,Carry,
,,,,,"[104.0, 53.0]",,,,,,,,0.76,,,,,,,,,,,9903968f-217d-4464-999e-499fbf75a685,446,,"[104.0, 52.0]",7546,8,,,,,,,,,,,,,,,,,,,,1,Regular Play,Olivier Giroud,3604.0,Center Forward,20,France,771,"['0b614521-b33e-4cfe-b0b3-5357a70a4837', '5385a486-97ac-4e9b-8f81-bd0a3acdb7a9']",3,,,,,,,,,,,,,,,,,,France,771,00:08:03.753,Carry,
,,,,,"[21.0, 31.0]",,,,,,,,1.187,,,,,,,,,,,6b9d796c-7d76-4f20-b452-2b74874a7b96,449,,"[17.0, 31.0]",7546,8,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Jesús Aquino Sánchez,5526.0,Right Defensive Midfield,21,Peru,784,"['1ebdb1cb-22ad-4f25-9b79-7fa1383ba126', '28a8fc1d-b989-4c43-b4df-7116822fb381', 'b6935aa2-1a08-47c9-b603-59d0ab21160e']",5,,,,,,,,,,,,,,,,,,Peru,784,00:08:05.633,Carry,True
,,,,,"[42.0, 12.0]",,,,,,,,1.413,,,,,,,,,,,24d69358-1e66-43b6-be8a-c3b74bdb97ad,453,,"[48.0, 25.0]",7546,8,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Paolo Guerrero Gonzáles,5535.0,Center Forward,21,Peru,784,"['85a6f4fb-3dea-4d66-857b-b5c9835d1416', 'ba814eae-a8d0-4e41-a608-e3cb09a064ad', 'f2f540de-d5a6-4a0c-9758-5a42998c5518']",8,,,,,,,,,,,,,,,,,,Peru,784,00:08:08.900,Carry,True
,,,,,"[105.0, 76.0]",,,,,,,,7.587,,,,,,,,,,,6223c471-69d3-4ab9-bea7-cd908dbbea70,460,,"[95.0, 74.0]",7546,8,,,,,,,,,,,,,,,,,,,,1,From Free Kick,André Martín Carrillo Díaz,3632.0,Right Midfield,22,Peru,784,"['08698dfe-df8d-4c27-a905-dd7c80b669d5', '6febf759-68bd-4141-ac35-b827d481a176', '990a388d-8252-4507-a251-2c910756996e', 'e7bfbc79-5008-4468-9b2e-a33ca30549ef']",37,,,,,,,,,,,,,,,,,,Peru,784,00:08:37.233,Carry,True
,,,,,"[118.0, 66.0]",,,,,,,,2.16,,,,,,,,,,,edde1323-ae97-4a9f-b05e-3bf5eae7f7db,463,,"[105.0, 76.0]",7546,8,,,,,,,,,,,,,,,,,,,,1,From Free Kick,André Martín Carrillo Díaz,3632.0,Right Midfield,22,Peru,784,"['08698dfe-df8d-4c27-a905-dd7c80b669d5', '6febf759-68bd-4141-ac35-b827d481a176', '990a388d-8252-4507-a251-2c910756996e', 'af60d2a7-75a3-4889-b989-ed27d8584b41']",44,,,,,,,,,,,,,,,,,,Peru,784,00:08:44.820,Carry,True
,,,,,"[101.0, 5.0]",,,,,,,,2.587,,,,,,,,,,,bf4eb0ca-6e53-4b16-bc80-cc7b60334e3f,466,,"[103.0, 18.0]",7546,8,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Christian Alberto Cueva Bravo,5519.0,Center Attacking Midfield,22,Peru,784,"['7c6f44d7-c116-4b77-aa15-bc27abecd2b5', '8b89014b-7919-4f2e-991b-1e6228b2392d']",49,,,,,,,,,,,,,,,,,,Peru,784,00:08:49.873,Carry,
,,,,,"[89.0, 9.0]",,,,,,,,1.24,,,,,,,,,,,3022c11a-89bf-4402-b79c-d714efe090c3,471,,"[89.0, 13.0]",7546,8,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Víctor Yoshimar Yotún Flores,5529.0,Left Defensive Midfield,22,Peru,784,"['07ecd18c-8716-4c53-a1d8-f3a5504b282b', '7b340c3f-3b7c-41df-a687-6032898da9b2', '91dff4db-42ed-4cbb-a647-af5e6c336df2']",53,,,,,,,,,,,,,,,,,,Peru,784,00:08:53.673,Carry,True
,,,,,"[82.0, 19.0]",,,,,,,,2.107,,,,,,,,,,,94138b27-39c8-4bef-a420-871fa6d9c2f2,477,,"[73.0, 11.0]",7546,8,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alberto Junior Rodríguez Valdelomar,5532.0,Left Center Back,22,Peru,784,"['378b77a9-e2e0-423a-bcc7-bbc72b6133f5', '6c248fa8-4711-4212-b94f-c5846a6920c4', 'a1165991-6de4-4314-ace2-ef4a98d94d3d']",57,,,,,,,,,,,,,,,,,,Peru,784,00:08:57.473,Carry,True
,,,,,"[16.0, 50.0]",,,,,,,,3.667,,,,,,,,,,,7a37bf78-32c1-4a6a-a96c-8b328ad87d0b,481,,"[6.0, 46.0]",7546,9,,,,,,,,,,,,,,,,,,,,1,From Counter,Hugo Lloris,3099.0,Goalkeeper,23,France,771,"['6594801e-714c-421f-aaae-678467fa5d0f', '8f236fc5-3e42-40bc-bb6d-04374dbd1076']",1,,,,,,,,,,,,,,,,,,France,771,00:09:01.673,Carry,
,,,,,"[71.0, 27.0]",,,,,,,,7.4,,,,,,,,,,,64a4bdb7-dad4-48b0-aada-2072cbcb47bf,484,,"[34.0, 27.0]",7546,9,,,,,,,,,,,,,,,,,,,,1,From Counter,Paul Pogba,20004.0,Left Center Midfield,23,France,771,"['127e32d6-d4de-49f9-adb6-bfbd2a0ed5be', '97532cb2-2f82-4467-a6d5-690da8a43aa5', 'cc3134ea-899a-4f90-9646-2fdb6eeb3cf0']",6,,,,,,,,,,,,,,,,,,France,771,00:09:06.753,Carry,True
,,,,,"[68.0, 38.0]",,,,,,,,1.24,,,,,,,,,,,48e723b6-9989-41be-ba0f-5e130e886599,490,,"[68.0, 34.0]",7546,9,,,,,,,,,,,,,,,,,,,,1,From Free Kick,N''Golo Kanté,3961.0,Right Center Midfield,24,France,771,"['50fb5961-7eca-46bd-b693-c9706e593d14', 'f562a0ae-ac6b-4673-be4f-62b99ab17af4']",20,,,,,,,,,,,,,,,,,,France,771,00:09:20.833,Carry,
,,,,,"[74.0, 67.0]",,,,,,,,1.081,,,,,,,,,,,1fb127b2-217f-40b7-b61f-12b2fbecfb66,493,,"[71.0, 65.0]",7546,9,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Benjamin Pavard,5476.0,Right Back,24,France,771,"['2f0b5402-d1a5-450b-affa-f719e5afc56f', 'd0ac228d-2db1-4957-92da-3161ad05cf42']",23,,,,,,,,,,,,,,,,,,France,771,00:09:23.272,Carry,
,,,,,"[86.0, 74.0]",,,,,,,,1.241,,,,,,,,,,,b1c035bf-6c05-430b-a6d7-81e06c2e181e,497,,"[88.0, 75.0]",7546,9,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kylian Mbappé Lottin,3009.0,Right Wing,24,France,771,"['afd62bcd-2f9b-4317-9a8b-8c4150a55ad5', 'd26383b6-a6d7-4a44-b8bf-b52d972e1070', 'fadf36ea-257e-4546-88a8-06035c561f9c']",25,,,,,,,,,,,,,,,,,,France,771,00:09:25.592,Carry,True
