50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,1.08,,,,,,,,,,,,,,93da257d-e992-493d-a837-50ba5bdf6152,2751,,,"[36.0, 26.0]",7531,71,,-1.012197,,,Right Foot,,,,"[41.0, 18.0]",Ground Pass,9.433981,,Éver Maximiliano David Banega,5504.0,,,,,,2,Regular Play,Faustino Marcos Alberto Rojo,3602.0,Left Center Back,102,Argentina,779,['b2738980-2b50-4d4a-8da1-b34ec632d367'],25,,,,,,,,,,,,,,,,,Argentina,779,00:26:25.452,Pass,
,,,,,,,,,,,,1.119,,,,,,,,,,,,,,1a9ad4aa-f0f9-45e7-b4f3-19f7e5ee6dbc,2754,,,"[66.0, 21.0]",7531,71,,2.5748634,,,Right Foot,,,,"[55.0, 28.0]",Ground Pass,13.038404,,Javier Alejandro Mascherano,5506.0,,,,,,2,Regular Play,Éver Maximiliano David Banega,5504.0,Left Center Midfield,102,Argentina,779,['34245360-1640-412c-9fdf-21ded1075eda'],32,,,,,,,,,,,,,,,,,Argentina,779,00:26:32.413,Pass,
,,,,,,,,,,,,1.573,,,,,,,,,,,,,,998ed069-fc67-46c3-8ddf-a0fd04c877d7,2757,,,"[55.0, 32.0]",7531,71,,1.380808,,,Right Foot,,,,"[60.0, 58.0]",Ground Pass,26.476404,,Nicolás Hernán Otamendi,3090.0,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,102,Argentina,779,['5f325179-ba4c-4aa9-84ae-855e609ece10'],34,,,,,,,,,,,,,,,,,Argentina,779,00:26:34.680,Pass,
,,,,,,,,,,,,0.813,,,,,,,,,,,,,,bfe37e9e-b6e0-490e-bec4-f5d023bc6e9d,2760,,,"[75.0, 54.0]",7531,71,,-0.7853982,,,Right Foot,,,,"[87.0, 42.0]",Ground Pass,16.970562,,Maximiliano Eduardo Meza,5499.0,,,,,,2,Regular Play,Nicolás Hernán Otamendi,3090.0,Right Center Back,102,Argentina,779,['4227be19-6333-4a17-a794-ee0819840f93'],38,,,,,,,,,,,,,,,,,Argentina,779,00:26:38.680,Pass,
,,,,,,,,,,,,0.28,,,,,,,,,,,,,,3efb1314-1e8b-4f4f-b589-034f9f583078,2775,,,"[112.0, 79.0]",7531,72,,3.1415927,,,Right Foot,,,,"[111.0, 79.0]",Ground Pass,1.0,Incomplete,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Free Kick,Maximiliano Eduardo Meza,5499.0,Right Center Midfield,103,Argentina,779,"['7c252b7b-f8d1-4bc2-89e2-d99c207a1bf5', 'ee92d36f-a76a-4e31-a7b8-7fe8bc78b4e3']",45,,,,,,,,,,,,,,,,,Argentina,779,00:27:45.360,Pass,
,,,,,,,,,,,,2.226,,,,,,,,,,,,,,d6b0033f-f1aa-484a-8427-7b67e6b0a86a,2778,,,"[108.0, 80.0]",7531,72,,-3.041924,,,,,,,"[78.0, 77.0]",High Pass,30.149628,,Javier Alejandro Mascherano,5506.0,,,,,Throw-in,2,From Throw In,Maximiliano Eduardo Meza,5499.0,Right Center Midfield,104,Argentina,779,['b273b91e-47da-4604-96ff-067bc6746ceb'],57,,,,,,,,,,,,,,,,,Argentina,779,00:27:57.693,Pass,
,,,,,,,,,,,,1.52,,,,,,,,,,,,,,69bfcf21-7724-4aa0-8685-eedaa651b3ec,2781,,,"[78.0, 77.0]",7531,73,,-1.6262949,,,Right Foot,,,,"[76.0, 41.0]",Ground Pass,36.05551,,Éver Maximiliano David Banega,5504.0,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,104,Argentina,779,['6a1df0b7-ce69-4f83-b9cb-8c1ecfa784de'],1,,,,,,,,,,,,,,,,,Argentina,779,00:28:01.400,Pass,
,,,,,,,,,,,,1.44,,,,,,,,,,,,,,dfc83668-b4ef-4b28-8d10-4063d3fe7c1a,2784,,,"[82.0, 37.0]",7531,73,,-1.2160907,,,Right Foot,,,,"[92.0, 10.0]",Ground Pass,28.79236,,Ángel Fabián Di María Hernández,2995.0,,,,,,2,From Throw In,Éver Maximiliano David Banega,5504.0,Left Center Midfield,104,Argentina,779,['951c13d6-9321-4be1-b1af-2dadc4d5000e'],5,,,,,,,,,,,,,,,,,Argentina,779,00:28:05.360,Pass,
,,,,,,,,,,,,1.2,,,,,,,,,,,,,,020493c5-79aa-4146-9ae0-8ea7e9a0b35b,2788,,,"[87.0, 8.0]",7531,73,,2.0131705,,,Left Foot,,,,"[78.0, 27.0]",Ground Pass,21.023796,,Éver Maximiliano David Banega,5504.0,,,,,,2,From Throw In,Ángel Fabián Di María Hernández,2995.0,Left Attacking Midfield,104,Argentina,779,"['c7548321-e30b-4a93-a76f-517991f6a66b', 'caed031b-4ba4-4312-9d7a-8daf6b36bd5f']",8,,,,,,,,,,,,,,,,,Argentina,779,00:28:08.000,Pass,True
,,,,,,,,,,,,1.24,,,,,,,,,,,,,,99ec962f-2e7a-4600-91e2-43452d145426,2792,,,"[76.0, 25.0]",7531,73,,1.442473,,,Right Foot,,,,"[80.0, 56.0]",Low Pass,31.257,,Maximiliano Eduardo Meza,5499.0,,,,,,2,From Throw In,Éver Maximiliano David Banega,5504.0,Left Center Midfield,104,Argentina,779,"['871a244b-3f9c-408d-a9f8-530e069c0ac4', 'a350b596-66a7-4d49-9bd3-da39eeb55351']",10,,,,,,,,,,,,,,,,,Argentina,779,00:28:10.680,Pass,True
,,,,,,,,,,,,1.16,,,,,,,,,,,,,,5dffdbd8-1a9f-43ad-af92-79f8858d3046,2795,,,"[80.0, 60.0]",7531,73,,0.9151007,,,Right Foot,,,,"[90.0, 73.0]",Ground Pass,16.40122,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Throw In,Maximiliano Eduardo Meza,5499.0,Right Center Midfield,104,Argentina,779,['ada537b6-e770-48de-a0fb-55a444e34d16'],13,,,,,,,,,,,,,,,,,Argentina,779,00:28:13.800,Pass,
,,,,,,,,,,,,0.653,,,,,,,,,,,,,,1e701d72-6cb3-4ea7-a57b-81dad6d267e9,2799,,,"[97.0, 65.0]",7531,73,,-1.7975951,,,Left Foot,,,,"[94.0, 52.0]",Ground Pass,13.341664,,Éver Maximiliano David Banega,5504.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,104,Argentina,779,"['34e9e457-334b-4d94-baac-501ae151a85c', '3c499a0f-1eca-4c3c-af14-cae2d0dcc849']",20,,,,,,,,,,,,,,,,,Argentina,779,00:28:20.520,Pass,True
,,,,,,,,,,,,0.72,,,,,,,,,,,,,,f995c4d3-41d3-499d-b7d5-dc21d33f6905,2803,,,"[90.0, 54.0]",7531,73,,0.124354996,,,Right Foot,,,,"[98.0, 55.0]",Ground Pass,8.062258,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Throw In,Éver Maximiliano David Banega,5504.0,Left Center Midfield,104,Argentina,779,"['40ad07bb-e718-486e-902c-b5316184805a', '6a9a6c93-dccd-4cb1-8215-a16ac1e19142']",22,,,,,,,,,,,,,,,,,Argentina,779,00:28:22.720,Pass,True
,,,,,,,,,,,,0.64,,,,,,,,,,,,,,e8c54471-3693-4386-8cda-c4704c91f4e1,2809,,,"[94.0, 41.0]",7531,73,,-0.69473827,,,Left Foot,,,,"[106.0, 31.0]",Ground Pass,15.6205,,Sergio Leonel Agüero del Castillo,3237.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,104,Argentina,779,['2f5d737f-905c-4727-922e-e89ecb6ae102'],26,,,,,,,,,,,,,,,,,Argentina,779,00:28:26.480,Pass,
,,,,,,,,,,,,0.8,,,,,,,,,,,,,,e60520b2-0aa2-4bc5-b16d-5ecb291b48f4,2811,,,"[106.0, 31.0]",7531,73,,2.4668517,,,Right Foot,,,,"[101.0, 35.0]",Ground Pass,6.4031243,Incomplete,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Throw In,Sergio Leonel Agüero del Castillo,3237.0,Center Forward,104,Argentina,779,"['5abea560-257d-458c-93ae-47bfe093359e', '9adaabd0-8030-418d-9e4a-ff6100fd91b4']",27,,,,,,,,,,,,,,,,,Argentina,779,00:28:27.120,Pass,
,,,,,,,,,,,,0.96,,,,,,,,,,,,,,75cfd01c-3529-4531-8338-de0108a7119f,2821,,,"[90.0, 29.0]",7531,73,,-0.8685394,,,Right Foot,,,,"[101.0, 16.0]",Ground Pass,17.029387,,Ángel Fabián Di María Hernández,2995.0,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,104,Argentina,779,"['55c737e8-6415-4532-b0c6-280d16cd0c09', '62eb8e77-a734-4d4e-a7b0-54dc641abc03']",36,,,,,,,,,,,,,,,,,Argentina,779,00:28:36.080,Pass,True
,,,,,,,,,,,,0.88,,,,,,,,,,,,,,a6bfb9a5-5b6a-40a1-af78-85ed04ae5788,2824,,,"[99.0, 15.0]",7531,73,,2.7928216,,,Left Foot,,,,"[88.0, 19.0]",Ground Pass,11.7046995,,Javier Alejandro Mascherano,5506.0,,,,,,2,From Throw In,Ángel Fabián Di María Hernández,2995.0,Left Attacking Midfield,104,Argentina,779,['8f17136c-d8d5-4ded-9ed3-81eaebeb336c'],38,,,,,,,,,,,,,,,,,Argentina,779,00:28:38.280,Pass,
,,,,,,,,,,,,1.453,,,,,,,,,,,,,,9c5749d5-6cc9-4717-8987-98048c0baa8d,2827,,,"[86.0, 21.0]",7531,73,,1.4288993,,,Right Foot,,,,"[89.0, 42.0]",Ground Pass,21.213203,,Éver Maximiliano David Banega,5504.0,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,104,Argentina,779,['a671bf8c-d2d5-4d7f-9dcf-255ae444e320'],41,,,,,,,,,,,,,,,,,Argentina,779,00:28:41.480,Pass,
,,,,,,,,,,,,0.68,,,,,,,,,,,,,,2a914458-e9fe-4d1c-9334-4972f58fe2b8,2832,,,"[101.0, 27.0]",7531,73,,0.87605804,,,Right Foot,,,,"[106.0, 33.0]",Ground Pass,7.81025,Incomplete,Ángel Fabián Di María Hernández,2995.0,,,,,,2,From Throw In,Éver Maximiliano David Banega,5504.0,Left Center Midfield,104,Argentina,779,"['3ad68007-6779-435e-b296-c052c807ac5a', '3f8db9c0-a1bb-4697-8a67-8efcc17ebc99']",46,,,,,,,,,,,,,,,,,Argentina,779,00:28:46.840,Pass,
,,,,,,,,,,,,3.72,,,,,,,,,,,,,,3cb5dab7-cf06-43c0-a63b-7dcdca33fa43,2837,,,"[80.0, 19.0]",7531,73,,1.4691075,,,Right Foot,,,,"[85.0, 68.0]",Ground Pass,49.25444,,Eduardo Antonio Salvio,5513.0,,True,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,104,Argentina,779,['a6b9d2db-133d-4106-81f2-5964df949221'],56,,,,,,,,,,,,,,,,,Argentina,779,00:28:56.560,Pass,
,,,,,,,,,,,,0.92,,,,,,,,,,,,,,82a31280-9e30-47ad-84cc-c837be742c0c,2840,,,"[84.0, 62.0]",7531,74,,-2.55359,,,Right Foot,,,,"[81.0, 60.0]",Ground Pass,3.6055512,,Maximiliano Eduardo Meza,5499.0,,,,,,2,From Throw In,Eduardo Antonio Salvio,5513.0,Right Back,104,Argentina,779,['9eb62730-a29a-4c4a-b5d6-e2128187218e'],1,,,,,,,,,,,,,,,,,Argentina,779,00:29:01.240,Pass,
,,,,,,,,,,,,2.84,,,,,,,,,,,,,,f1dce719-9a01-4782-843c-cb2c55873af2,2843,,,"[81.0, 60.0]",7531,74,,-1.5964317,,,Right Foot,,,,"[80.0, 21.0]",Ground Pass,39.012817,,Javier Alejandro Mascherano,5506.0,,,,,,2,From Throw In,Maximiliano Eduardo Meza,5499.0,Right Center Midfield,104,Argentina,779,['bf52fdfd-db1f-46cc-8a15-7429723769ad'],3,,,,,,,,,,,,,,,,,Argentina,779,00:29:03.040,Pass,
,,,,,,,,,,,,0.76,,,,,,,,,,,,,,accf965f-2cc9-4cdc-9a39-ab8ecde9f9f9,2846,,,"[81.0, 26.0]",7531,74,,1.1071488,,,Right Foot,,,,"[90.0, 44.0]",Ground Pass,20.12461,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,104,Argentina,779,['523ef4f8-1efd-4bd1-bc60-39bc9a517663'],6,,,,,,,,,,,,,,,,,Argentina,779,00:29:06.680,Pass,
,,,,,,,,,,,,0.653,,,,,,,,,,,,,,12c1aee4-9306-4960-ae1f-482c965d9878,2852,,,"[30.0, 48.0]",7531,74,,-2.0344439,,,Right Foot,,,,"[28.0, 44.0]",Ground Pass,4.472136,,Aron Einar Gunnarsson,5515.0,,,,,Recovery,2,Regular Play,Gylfi Þór Sigurðsson,3944.0,Secondary Striker,105,Iceland,793,['c38563ce-87c5-40ed-83b0-dfe049745e97'],9,,,,,,,,,,,,,,,,,Iceland,793,00:29:09.200,Pass,
,,,,,,,,,,,,0.693,,,,,,,,,,,,,,d20c9fa8-776a-427f-bfe9-410f198723ff,2855,,,"[28.0, 44.0]",7531,74,,1.0636978,,,Right Foot,,,,"[33.0, 53.0]",Ground Pass,10.29563,,Gylfi Þór Sigurðsson,3944.0,,,,,,2,Regular Play,Aron Einar Gunnarsson,5515.0,Right Defensive Midfield,105,Iceland,793,['6297ce2a-069c-4784-8666-8c0dd6c7edcc'],10,,,,,,,,,,,,,,,,,Iceland,793,00:29:10.040,Pass,
,,,,,,,,,,,,1.933,,,,,,,,,,,,,,05bff047-382e-4444-be42-c95584e19017,2863,,,"[39.0, 48.0]",7531,74,,-1.418147,,,Left Foot,,,,"[45.0, 9.0]",Ground Pass,39.45884,,Hörður Björgvin Magnússon,5501.0,,,,,,2,Regular Play,Gylfi Þór Sigurðsson,3944.0,Secondary Striker,105,Iceland,793,['da716139-a1ce-4896-b8c8-199184d159fb'],14,,,,,,,,,,,,,,,,,Iceland,793,00:29:14.640,Pass,
,,,,,,,,,,,,2.4,,,,,,,,,,,,,,e32f88c7-1edd-445c-befb-d4ddda69205a,2866,,,"[65.0, 10.0]",7531,74,,0.34097895,,,Left Foot,,,,"[96.0, 21.0]",High Pass,32.89377,Incomplete,Birkir Bjarnason,5509.0,,,,,,2,Regular Play,Hörður Björgvin Magnússon,5501.0,Left Back,105,Iceland,793,"['c7ff40d3-1359-4eac-b36f-57148899e69b', 'eaf960a3-b64a-48c8-81e2-9e8936610b84']",19,,,,,,,,,,,,,,,,,Iceland,793,00:29:19.560,Pass,
,,,,,,,,,,,,1.28,,,,,,,,,,,,,,47df0aee-07e0-4eb9-85ef-414e32f424c9,2870,,,"[21.0, 62.0]",7531,74,,-1.6902252,,,Right Foot,,,,"[18.0, 37.0]",Ground Pass,25.179358,,Faustino Marcos Alberto Rojo,3602.0,,,,,,2,Regular Play,Nicolás Hernán Otamendi,3090.0,Right Center Back,106,Argentina,779,['c15e47e4-b3ef-4fd1-826f-ea05b4d855ca'],25,,,,,,,,,,,,,,,,,Argentina,779,00:29:25.760,Pass,
,,,,,,,,,,,,1.04,,,,,,,,,,,,,,c610c07a-f603-41c7-9538-dd3be84e66f6,2873,,,"[24.0, 35.0]",7531,74,,-0.41822433,,,Left Foot,,,,"[33.0, 31.0]",Ground Pass,9.848858,,Éver Maximiliano David Banega,5504.0,,,,,,2,Regular Play,Faustino Marcos Alberto Rojo,3602.0,Left Center Back,106,Argentina,779,['57ca43e1-b34b-438c-80db-9507c76c4a61'],28,,,,,,,,,,,,,,,,,Argentina,779,00:29:28.400,Pass,
,,,,,,,,,,,,1.04,,,,,,,,,,,,,,f1403fcb-e5f4-4522-9b84-e5054fac3ec4,2876,,,"[58.0, 27.0]",7531,74,,0.5247958,,,Right Foot,,,,"[77.0, 38.0]",Ground Pass,21.954498,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Éver Maximiliano David Banega,5504.0,Left Center Midfield,106,Argentina,779,['e53bdc4c-c2cd-4184-959c-12d3fed682fa'],34,,,,,,,,,,,,,,,,,Argentina,779,00:29:34.920,Pass,
,,,,,,,,,,,,0.733,,,,,,,,,,,,,,bacc4de3-b6d4-446a-866c-3de210502157,2880,,,"[88.0, 34.0]",7531,74,,-0.32175055,,,Left Foot,,,,"[97.0, 31.0]",Ground Pass,9.486833,Incomplete,Ángel Fabián Di María Hernández,2995.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,106,Argentina,779,"['0eec9034-83cb-4df6-91a6-8eb0dfc95432', '1262e468-d760-4a1d-9e08-4c86e1dc901b', '18942dd0-45b7-4aef-ac68-b7532b17b7bc']",38,,,,,,,,,,,,,,,,,Argentina,779,00:29:38.120,Pass,True
,,,,,,,,,,,,1.013,,,,,,,,,,,,,,c394bedb-719e-41d2-92e5-274d0722d398,2884,,,"[22.0, 50.0]",7531,74,,1.012197,,,Left Foot,,,,"[27.0, 58.0]",Ground Pass,9.433981,,Rúrik Gíslason,5495.0,,,,,,2,Regular Play,Birkir Már Sævarsson,5508.0,Right Back,107,Iceland,793,['92a7e9c8-c14d-4ea9-9b2c-dff174f87e26'],40,,,,,,,,,,,,,,,,,Iceland,793,00:29:40.000,Pass,
,,,,,,,,,,,,3.24,,,,,,,,,,,,,,15e46a55-f66e-406b-9a50-65eaf073d84f,2892,,,"[33.0, 58.0]",7531,75,,-0.08047101,,,Right Foot,,,,"[95.0, 53.0]",High Pass,62.201286,Incomplete,Alfreð Finnbogason,5514.0,,,,,Free Kick,2,From Free Kick,Hannes Þór Halldórsson,5498.0,Goalkeeper,108,Iceland,793,"['4bf9f1e9-e531-4b5e-b5ee-a44b2adfcb96', 'd9f97866-700a-4972-a902-8bfaae61edf9']",40,,,,,,,,,,,,,,,,,Iceland,793,00:30:40.440,Pass,
,,,,,,,,,,,,1.08,,,,,,,,,,,,,,4bf9f1e9-e531-4b5e-b5ee-a44b2adfcb96,2894,,,"[26.0, 28.0]",7531,75,,-0.7140907,,,Head,,,,"[41.0, 15.0]",High Pass,19.849434,Incomplete,Cristian David Pavón,5496.0,,,,,Recovery,2,From Free Kick,Faustino Marcos Alberto Rojo,3602.0,Left Center Back,108,Iceland,793,"['15e46a55-f66e-406b-9a50-65eaf073d84f', '3ed1510d-0253-43cd-a8de-136e8e69d38b', 'f31f9694-4871-4a39-816e-0fba437d47a8']",43,,,,,,,,,,,,,,,,,Argentina,779,00:30:43.680,Pass,
,,,,,,,,,,,,0.64,,,,,,,,,,,,,,3ed1510d-0253-43cd-a8de-136e8e69d38b,2897,,,"[80.0, 66.0]",7531,75,,-3.0309355,,,Head,,,,"[71.0, 65.0]",Low Pass,9.055386,,Gylfi Þór Sigurðsson,3944.0,,,,,Recovery,2,From Free Kick,Ari Freyr Skúlason,5502.0,Right Midfield,108,Iceland,793,"['1e075456-0f14-4068-a14e-2b9420c6f8e9', '4bf9f1e9-e531-4b5e-b5ee-a44b2adfcb96']",45,,,,,,,,,,,,,,,,,Iceland,793,00:30:45.360,Pass,
,,,,,,,,,,,,0.64,,,,,,,,,,,,,,a54b98a6-2f80-427f-a0ac-acca586b9bf1,2899,,,"[71.0, 65.0]",7531,75,,0.7853982,,,Right Foot,,,,"[76.0, 70.0]",Low Pass,7.071068,,Ari Freyr Skúlason,5502.0,,,,,,2,From Free Kick,Gylfi Þór Sigurðsson,3944.0,Secondary Striker,108,Iceland,793,['63a0670f-5287-401d-8e86-2a6a8740abb3'],46,,,,,,,,,,,,,,,,,Iceland,793,00:30:46.000,Pass,
,,,,,,,,,,,,0.52,,,,,,,,,,,,,,1ce6367e-7a5f-4be3-a807-0914cdc87801,2901,,,"[76.0, 70.0]",7531,75,,3.1415927,,,Head,,,,"[72.0, 70.0]",Low Pass,4.0,,Gylfi Þór Sigurðsson,3944.0,,,,,,2,From Free Kick,Ari Freyr Skúlason,5502.0,Right Midfield,108,Iceland,793,['3983b33a-538b-448b-a0e7-17b614ea9092'],46,,,,,,,,,,,,,,,,,Iceland,793,00:30:46.720,Pass,
,,,,,,,,,,,,1.373,,,,,,,,,,,,,,41f57dcd-3cd7-4c00-96fc-bb0576381154,2911,,,"[24.0, 59.0]",7531,75,,-2.2142975,,,Right Foot,,,,"[21.0, 55.0]",Ground Pass,5.0,,Kári Árnason,5505.0,,,,,Recovery,2,From Free Kick,Ari Freyr Skúlason,5502.0,Right Midfield,108,Iceland,793,['8cf1771d-fd54-485a-b36e-acb34efc347e'],56,,,,,,,,,,,,,,,,,Iceland,793,00:30:56.280,Pass,
,,,,,,,,,,,,0.639,,,,,,,,,,,,,,15764ad4-5575-426b-8ebf-8271666a09ab,2915,,,"[21.0, 55.0]",7531,75,,0.7853982,,,Left Foot,,,,"[25.0, 59.0]",Ground Pass,5.656854,,Gylfi Þór Sigurðsson,3944.0,,,,,,2,From Free Kick,Kári Árnason,5505.0,Right Center Back,108,Iceland,793,['e3c0862f-e4f9-4b98-b9af-d9c157a26d6a'],57,,,,,,,,,,,,,,,,,Iceland,793,00:30:57.853,Pass,
,,,,,,,,,,,,1.373,,,,,,,,,,,,,,6aea462f-2f6f-41d7-a7e1-7d7091dced3b,2918,,,"[24.0, 59.0]",7531,75,,2.2455373,,,Right Foot,,,,"[16.0, 69.0]",Ground Pass,12.806249,,Birkir Már Sævarsson,5508.0,,,,,,2,From Free Kick,Gylfi Þór Sigurðsson,3944.0,Secondary Striker,108,Iceland,793,['28ee2aac-6ed0-4cdd-834e-ebd739e846bd'],59,,,,,,,,,,,,,,,,,Iceland,793,00:30:59.120,Pass,
,,,,,,,,,,,,1.8,,,,,,,,,,,,,,f987ffff-92b3-47aa-920f-0bc55143e8b3,2922,,,"[16.0, 69.0]",7531,76,,-0.14888994,,,Right Foot,,,,"[56.0, 63.0]",High Pass,40.4475,,Alfreð Finnbogason,5514.0,,,,,,2,From Free Kick,Birkir Már Sævarsson,5508.0,Right Back,108,Iceland,793,"['5f9f4319-4475-48a6-a279-52d37c818723', 'f0ce30f0-721d-4daa-b512-3e2fe00d1e34']",0,,,,,,,,,,,,,,,,,Iceland,793,00:31:00.893,Pass,True
,,,,,,,,,,,,0.626,,,,,,,,,,,,,,7a9a3ebc-daed-4c60-a5f8-c96dd8273f11,2925,,,"[59.0, 21.0]",7531,76,,0.98279375,,,Other,,,,"[61.0, 24.0]",Low Pass,3.6055512,,Javier Alejandro Mascherano,5506.0,,,,,Recovery,2,Regular Play,Faustino Marcos Alberto Rojo,3602.0,Left Center Back,109,Argentina,779,['af3b7e79-e91d-4f4c-be72-5a25d87b3f0d'],4,,,,,,,,,,,,,,,,,Argentina,779,00:31:04.773,Pass,
,,,,,,,,,,,,1.24,,,,,,,,,,,,,,332f0b29-7368-48ce-baa3-c55d258e6d44,2928,,,"[61.0, 24.0]",7531,76,,2.6098685,,,Right Foot,,,,"[44.0, 34.0]",High Pass,19.723083,,Nicolás Hernán Otamendi,3090.0,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,109,Argentina,779,['f5aabb8d-44c2-4793-b533-c1e737903621'],6,,,,,,,,,,,,,,,,,Argentina,779,00:31:06.200,Pass,
,,,,,,,,,,,,1.346,,,,,,,,,,,,,,3a99da92-ed70-4761-b3df-e90bccca65a6,2931,,,"[55.0, 45.0]",7531,76,,-1.2793396,,,Right Foot,,,,"[61.0, 25.0]",Ground Pass,20.880613,,Éver Maximiliano David Banega,5504.0,,,,,,2,Regular Play,Nicolás Hernán Otamendi,3090.0,Right Center Back,109,Argentina,779,['5de1ab4a-ea34-40ac-a37e-0ba7c413a351'],12,,,,,,,,,,,,,,,,,Argentina,779,00:31:12.133,Pass,
,,,,,,,,,,,,1.4,,,,,,,,,,,,,,343cfbd5-f268-47d8-9f46-900a802f620e,2935,,,"[82.0, 42.0]",7531,76,,1.5019399,,,Right Foot,,,,"[84.0, 71.0]",Ground Pass,29.068884,,Eduardo Antonio Salvio,5513.0,,,,,,2,Regular Play,Éver Maximiliano David Banega,5504.0,Left Center Midfield,109,Argentina,779,"['2c524182-5a05-4d4e-a6c4-3633cdc91250', '496a691e-3f82-4f03-8a4e-315ae2924147']",20,,,,,,,,,,,,,,,,,Argentina,779,00:31:20.800,Pass,True
,,,,,,,,,,,,1.28,,,,,,,,,,,,,,314522a4-4376-4251-ab50-2898a8b6f1fd,2939,,,"[95.0, 63.0]",7531,76,,0.98279375,,,Right Foot,,,,"[101.0, 72.0]",Ground Pass,10.816654,,Maximiliano Eduardo Meza,5499.0,,,,,,2,Regular Play,Eduardo Antonio Salvio,5513.0,Right Back,109,Argentina,779,"['cec43ae3-c151-44fb-82f0-6a1964a0f0f0', 'e0330c78-c227-43d2-992f-4cf1c4a0e47a']",25,,,,,,,,,,,,,,,,,Argentina,779,00:31:25.080,Pass,True
,,,,,,,,,,,,1.16,,,,,,,,,,,,,,30a626c0-7b4d-4605-bb01-d81ed8b41633,2942,,,"[100.0, 71.0]",7531,76,,-2.2367656,,,Right Foot,,,,"[89.0, 57.0]",Ground Pass,17.804493,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Maximiliano Eduardo Meza,5499.0,Right Center Midfield,109,Argentina,779,['e7d5a5d3-1e4b-495d-a95c-4aab06034692'],26,,,,,,,,,,,,,,,,,Argentina,779,00:31:26.960,Pass,
,,,,,,,,,,,,1.88,,,,,,,,,,,,,,9eeb6b75-a8cb-4ff5-a693-b0d2f26c2777,2946,,,"[90.0, 52.0]",7531,76,,-1.2329181,,,Left Foot,,,,"[103.0, 15.0]",Ground Pass,39.217342,,Cristian David Pavón,5496.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,109,Argentina,779,['4017a2b7-902f-49d4-b30c-8489d6728b74'],31,,,,,,,,,,,,,,,,,Argentina,779,00:31:31.120,Pass,
,,,,,,,,,,,,3.72,,,,,,,,,,,,,,e9835a48-0af6-43f8-8fa5-ce2fd225471c,2952,,,"[6.0, 35.0]",7531,77,,-0.30667633,,,Right Foot,,,,"[66.0, 16.0]",High Pass,62.936478,Incomplete,Rúrik Gíslason,5495.0,,,,,Goal Kick,2,From Goal Kick,Hannes Þór Halldórsson,5498.0,Goalkeeper,110,Iceland,793,"['1e316cdc-3f12-4306-b553-f04cc07e665c', 'd0598351-dd0f-4191-b3f5-a04d5da8c3ad']",15,,,,,,,,,,,,,,,,,Iceland,793,00:32:15.480,Pass,
