50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,0.0,,,,,,,,,,,,a7b31499-89af-4a6d-9a9b-512c67e7a64e,2218,,,"[53.0, 47.0]",19732,64,,,,,,,,,,,,,,,,,,,2,Regular Play,Christie Murray,15628.0,Right Center Midfield,131,Reading WFC,974,,13,,,,,,,,,,,,,,,,Liverpool WFC,966,00:19:13.555,Miscontrol,
,,,,,,,,,,,,0.0,,,,,,,,,,,,352fa409-32eb-425d-8da9-792a7e6cd788,2473,,,"[57.0, 68.0]",19732,70,,,,,,,,,,,,,,,,,,,2,Regular Play,Laura Coombs,19416.0,Right Defensive Midfield,141,Liverpool WFC,966,,5,,,,,,,,,,,,,,,,Liverpool WFC,966,00:25:05.062,Miscontrol,
,,,,,,,,,,,,0.0,,,,,,,,,,,,373756ee-deba-4d60-9770-7b17cbb40da3,2493,,,"[107.0, 22.0]",19732,70,,,,,,,,,,,,,,,,,,,2,Regular Play,Lauren Bruton,15726.0,Center Forward,142,Reading WFC,974,,26,,,,,,,,,,,,,,,,Reading WFC,974,00:25:26.920,Miscontrol,
,,,,,,,,,,,,0.0,,,,,,,,,,,,dad1cc92-514b-4eb6-9f63-da29569f3c71,2503,,,"[49.0, 62.0]",19732,70,,,,,,,,,,,,,,,,,,,2,Regular Play,Niamh Charles,15631.0,Right Wing,142,Reading WFC,974,,34,,,,,,,,,,,,,,,,Liverpool WFC,966,00:25:34.489,Miscontrol,
,,,,,,,,,,,,0.0,,,,,,,,,,,,f0268d85-0b10-4335-aec0-0570e6e90095,2608,,,"[75.0, 60.0]",19732,73,,,,,,,,,,,,,,,,,,,2,Regular Play,Rebecca Jane,18144.0,Right Back,146,Reading WFC,974,,19,,,,,,,,,,,,,,,,Reading WFC,974,00:28:19.338,Miscontrol,
,,,,,,,,,,,,0.0,,,,,,,,,,,,56521511-baf1-451e-b61b-148e37a5a28d,2704,,,"[53.0, 66.0]",19732,76,,,,,,,,,,,,,,,,,,,2,From Throw In,Jessica Anne Clarke,15218.0,Center Forward,152,Reading WFC,974,,23,,,,,,,,,,,,,,,,Liverpool WFC,966,00:31:23.473,Miscontrol,
,,,,,,,,,,,,0.0,,,,,,,,,,,,82055bf8-a817-49b9-9bdb-9687ff1e702e,2712,,,"[47.0, 54.0]",19732,76,,,,,,,,,,,,,,,,,,,2,From Throw In,Rebecca Jane,18144.0,Right Back,152,Reading WFC,974,,38,,,,,,,,,,,,,,,,Reading WFC,974,00:31:38.300,Miscontrol,
,,,,,,,,,,,,0.0,,,,,,,,,,,,55bd1be8-7f4f-420b-8304-aa0ea098d1ab,2809,,,"[97.0, 45.0]",19732,80,,,,,,,,,,,,,,,,,,,2,From Throw In,Brooke Chaplen,15723.0,Center Forward,155,Reading WFC,974,,44,,,,,,,,,,,,,,,,Reading WFC,974,00:35:44.583,Miscontrol,
,,,,,,,,,,,,0.0,,,,,,,,,,,,22d6f6b9-7fc1-4fcf-826d-af5049d8b327,2889,,,"[106.0, 53.0]",19732,82,,,,,,,,,,,,,,,,,,,2,Regular Play,Lauren Bruton,15726.0,Right Wing,157,Reading WFC,974,,28,,,,,,,,,,,,,,,,Reading WFC,974,00:37:28.001,Miscontrol,
,,,,,,,,,,,,0.0,,,,,,,,,,,,74fd8774-1501-4a4c-8375-190954d7dffe,2928,,,"[98.0, 7.0]",19732,83,,,,,,,,,,,,,,,,,,,2,From Throw In,Rinsola Babajide,15613.0,Left Wing,161,Liverpool WFC,966,,43,,,,,,,,,,,,,,,,Liverpool WFC,966,00:38:43.476,Miscontrol,
,,,,,,,,,,,,0.0,,,,,,,,,,,,c8df640c-14de-4e7f-8cfb-f49508dde74f,3060,,,"[114.0, 60.0]",19732,87,,,,,,,,,,,,,,,,,,,2,From Throw In,Remi Allen,18149.0,Left Center Midfield,167,Reading WFC,974,,2,,,,,,,,,,,,,,,,Reading WFC,974,00:42:02.885,Miscontrol,
,,,,,,,,,,,,0.0,,,,,,,,,,,,7ecb45ae-ee7b-414d-ae22-41f188362fc8,3069,,,"[116.0, 70.0]",19732,87,,,,,,,,,,,,,,,,,,,2,From Throw In,Gemma Suzanne Davison,15721.0,Left Wing,167,Reading WFC,974,,10,,,,,,,,,,,,,,,,Reading WFC,974,00:42:10.592,Miscontrol,
,,,,,,,,,,,,0.0,,,,,,,,,,,,43166566-7c4f-461c-a671-ac11b17ebfba,3114,,,"[48.0, 54.0]",19732,88,,,,,,,,,,,,,,,,,,,2,From Throw In,Gemma Suzanne Davison,15721.0,Left Wing,171,Liverpool WFC,966,,24,,,,,,,,,,,,,,,,Reading WFC,974,00:43:24.804,Miscontrol,
,,,,,,,,,,,,0.0,,,,,,,,,,,,0a68df3b-f1c3-4ff8-a45c-20db622c7431,3177,,,"[93.0, 13.0]",19732,89,,,,,,,,,,,,,,,,,,,2,Regular Play,Brooke Chaplen,15723.0,Center Forward,172,Reading WFC,974,,33,,,,,,,,,,,,,,,,Reading WFC,974,00:44:33.451,Miscontrol,
,,,,,,,,,,,,0.0,,,,,,,,,,,,35c5407a-f2aa-4b2f-84b6-e3af6293ff89,3193,,,"[106.0, 46.0]",19732,90,,,,,,,,,,,,,,,,,,,2,From Throw In,Kirsty Linnett,19418.0,Center Forward,175,Liverpool WFC,966,,55,,,,,,,,,,,,,,,,Liverpool WFC,966,00:45:55.463,Miscontrol,
,,,,,,,,,,,,0.0,,,,,,,,,,,,d20cc019-fb1e-455d-b45f-c4b80e8b75f6,3214,,,"[83.0, 28.0]",19732,91,,,,,,,,,,,,,,,,,,,2,From Throw In,Kirsty Linnett,19418.0,Center Forward,176,Liverpool WFC,966,,19,,,,,,,,,,,,,,,,Liverpool WFC,966,00:46:19.079,Miscontrol,
,,,,,,,,,,,,0.0,,,,,,,,,,,,7fa5cf10-a707-42dd-909d-e4a336097be7,3230,,,"[99.0, 56.0]",19732,91,,,,,,,,,,,,,,,,,,,2,Regular Play,Brooke Chaplen,15723.0,Center Forward,177,Reading WFC,974,,33,,,,,,,,,,,,,,,,Reading WFC,974,00:46:33.356,Miscontrol,
,,,,,,,,,,,,0.0,,,,,,,,,,,,2e655eb6-1685-429c-a813-1f7ad691f155,3252,,,"[68.0, 53.0]",19732,92,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Niamh Charles,15631.0,Right Wing,179,Reading WFC,974,,39,,,,,,,,,,,,,,,,Liverpool WFC,966,00:47:39.221,Miscontrol,
,,,,,,,,,,,,0.0,,,,,,,,,,,,e139a41a-9cd2-46a0-bfa4-c0af0f57d42a,3283,,,"[84.0, 7.0]",19732,93,,,,,,,,,,,,,,,,,,,2,From Throw In,Kirsty Linnett,19418.0,Center Forward,182,Liverpool WFC,966,,19,,,,,,,,,,,,,,,,Liverpool WFC,966,00:48:19.557,Miscontrol,
,,,,,,,,,,,,0.0,,,,,,,,,,,,fefaca35-afee-418e-b1db-2f2daab269a3,3288,,,"[76.0, 70.0]",19732,93,,,,,,,,,,,,,,,,,,,2,From Throw In,Lauren Bruton,15726.0,Right Wing,183,Reading WFC,974,,37,,,,,,,,,,,,,,,,Reading WFC,974,00:48:37.106,Miscontrol,
,,,,,,,,,,,,0.0,,,,,,,,,,,,cc96aca0-9f04-458d-9afc-0786a0b20416,59,,,"[80.0, 54.0]",19732,1,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rachel Rowe,19780.0,Right Defensive Midfield,5,Liverpool WFC,966,"['6b8ad608-2159-452d-a911-4a444842e617', '9ada6c08-9926-4b70-8282-34250d3d0a2f']",22,,,,,,,,,,,,,,,,Reading WFC,974,00:01:22.404,Dribbled Past,
,,,,,,,,,,,,0.0,,,,,,,,,,,,15ecb655-c749-4e30-a689-af6e2cfddfd7,287,,,"[7.0, 73.0]",19732,6,,,,,,,,,,,,,,,,,,,1,Regular Play,Satara Murray,15629.0,Right Back,12,Reading WFC,974,"['143352da-b0fd-42b8-a03d-d13622fae6d1', 'c9a7966d-26a5-42b0-8c3c-f7f0470f4dbc', 'fe79fa93-4eaa-4e8b-885f-d8a80e9620c9']",21,,,,,,,,,,,,,,,,Liverpool WFC,966,00:06:21.509,Dribbled Past,
,,,,,,,,,,,,0.0,,,,,,,,,,,,e5807752-e673-4784-b3e5-560049c08c00,313,,,"[54.0, 66.0]",19732,6,,,,,,,,,,,,,,,,,,,1,From Throw In,Remi Allen,18149.0,Right Wing,14,Liverpool WFC,966,"['5348a792-d354-4ce8-9ad2-0df2b2efbc70', 'a06d3fdd-594e-477a-8e03-b9461de35aab', 'e6e63924-bc1b-41ec-85ab-00c73bd8aa53']",58,,,,,,,,,,,,,,,,Reading WFC,974,00:06:58.016,Dribbled Past,
,,,,,,,,,,,,0.0,,,,,,,,,,,,284f0915-6600-4baf-80ab-438fb71b6c77,385,,,"[54.0, 70.0]",19732,9,,,,,,,,,,,,,,,,,,,1,Regular Play,Rachel Furness,15706.0,Left Defensive Midfield,20,Liverpool WFC,966,"['32b973c9-3d7d-4943-b946-3c43710e479c', 'd04de054-43e2-435a-ad78-3b36c1a52777']",13,,,,,,,,,,,,,,,,Reading WFC,974,00:09:13.280,Dribbled Past,
,,,,,,,,,,,,0.0,,,,,,,,,,,,be12d59b-3778-42f1-84f9-b395e0aaf17f,409,,,"[52.0, 33.0]",19732,9,,,,,,,,,,,,,,,,,,,1,Regular Play,Rachel Rowe,19780.0,Right Defensive Midfield,20,Liverpool WFC,966,"['7f14f023-e080-4f17-b119-09619cd1421d', '84f08641-7b96-40ce-bae9-39556d25129c']",32,,,,,,,,,,,,,,,,Reading WFC,974,00:09:32.814,Dribbled Past,
,,,,,,True,,,,,,0.0,,,,,,,,,,,,4f85f305-9840-4153-b881-10909d224fa4,439,,,"[36.0, 74.0]",19732,10,,,,,,,,,,,,,,,,,,,1,Regular Play,Rachel Rowe,19780.0,Right Defensive Midfield,21,Reading WFC,974,['b365ac9e-ee54-4598-aefb-de049854a75a'],4,,,,,,,,,,,,,,,,Reading WFC,974,00:10:04.925,Dribbled Past,
,,,,,,,,,,,,0.0,,,,,,,,,,,,19aef834-3ea0-4b7c-bab0-7c062587622f,577,,,"[12.0, 66.0]",19732,13,,,,,,,,,,,,,,,,,,,1,From Free Kick,Natasha Harding,15725.0,Right Back,28,Liverpool WFC,966,"['bd85711c-573a-49ae-9f15-a2f452339d82', 'd3724287-41a9-4dcc-8e9a-dab19e4bbfce', 'd65dbb02-39b6-4de2-83f5-89db7a3017bd']",26,,,,,,,,,,,,,,,,Reading WFC,974,00:13:26.525,Dribbled Past,
,,,,,,,,,,,,0.0,,,,,,,,,,,,a9454637-fb20-401e-be26-861f767b5450,663,,,"[20.0, 28.0]",19732,15,,,,,,,,,,,,,,,,,,,1,From Free Kick,Leigh-Anne Robe,15630.0,Left Back,32,Reading WFC,974,"['1a8452d4-0d57-4f34-bc19-3d6b2fe53268', 'd780e67f-f6df-4760-af2d-43cddaf391b2']",54,,,,,,,,,,,,,,,,Liverpool WFC,966,00:15:54.962,Dribbled Past,
,,,,,,,,,,,,0.0,,,,,,,,,,,,6a283079-a006-4c73-a97f-2f22c0e0efaa,725,,,"[69.0, 5.0]",19732,19,,,,,,,,,,,,,,,,,,,1,Regular Play,Mayumi Pacheco,15724.0,Left Back,38,Liverpool WFC,966,"['1570cce4-08a6-4f1c-a32e-e91eee203a81', 'cd93c2e2-5a7a-46bc-ac7f-d58fda11a029']",44,,,,,,,,,,,,,,,,Reading WFC,974,00:19:44.047,Dribbled Past,
,,,,,,,,,,,,0.0,,,,,,,,,,,,a7898ce7-fea9-40c2-9a86-7e2b78f703d2,777,,,"[24.0, 74.0]",19732,20,,,,,,,,,,,,,,,,,,,1,From Throw In,Natasha Harding,15725.0,Right Back,39,Liverpool WFC,966,['aeb20b2e-0bcd-47fb-9ce5-c384969aea3f'],39,,,,,,,,,,,,,,,,Reading WFC,974,00:20:39.775,Dribbled Past,
,,,,,,True,,,,,,0.0,,,,,,,,,,,,2994399b-63e7-4fd0-a154-c9ac2f5994c3,879,,,"[89.0, 69.0]",19732,23,,,,,,,,,,,,,,,,,,,1,From Throw In,Jessica Anne Clarke,15218.0,Right Wing,48,Liverpool WFC,966,"['799046aa-4dc8-4f5c-a4d3-43b48efeaa13', 'df27aeae-d11d-4e83-a5c6-0d8b927c6c68']",30,,,,,,,,,,,,,,,,Liverpool WFC,966,00:23:30.191,Dribbled Past,
,,,,,,True,,,,,,0.0,,,,,,,,,,,,0173084a-ccb3-47e5-8b44-212382626394,960,,,"[44.0, 64.0]",19732,25,,,,,,,,,,,,,,,,,,,1,Regular Play,Christie Murray,15628.0,Right Center Midfield,53,Reading WFC,974,['9c655d68-f691-4306-a237-e498783931d8'],25,,,,,,,,,,,,,,,,Liverpool WFC,966,00:25:25.658,Dribbled Past,
,,,,,,,,,,,,0.0,,,,,,,,,,,,744e0fc4-6360-4eb7-bf30-49dbb3190197,1221,,,"[46.0, 45.0]",19732,33,,,,,,,,,,,,,,,,,,,1,Regular Play,Rhiannon Roberts,19779.0,Center Defensive Midfield,73,Reading WFC,974,"['2e763587-a489-4840-8fe9-2f3a39eb8741', 'e262d047-3734-4cc1-b636-2efd097ce56b']",40,,,,,,,,,,,,,,,,Liverpool WFC,966,00:33:40.086,Dribbled Past,
,,,,,,True,,,,,,0.0,,,,,,,,,,,,770f97ab-e003-4122-ae90-e414002f5619,1349,,,"[60.0, 55.0]",19732,38,,,,,,,,,,,,,,,,,,,1,From Throw In,Rachel Furness,15706.0,Left Defensive Midfield,83,Reading WFC,974,"['7d3a29e7-47c9-4da1-a780-f9752a0bf8b7', '8283577b-0c41-4d33-9e46-63659fd753c2', '9f098d84-c820-4685-8fb3-b2bfad1f44fa']",25,,,,,,,,,,,,,,,,Reading WFC,974,00:38:25.805,Dribbled Past,
,,,,,,,,,,,,0.0,,,,,,,,,,,,b11efcac-70b2-46b2-8aca-e96a1cab37a1,1357,,,"[88.0, 9.0]",19732,38,,,,,,,,,,,,,,,,,,,1,From Throw In,Niamh Charles,15631.0,Left Wing,83,Reading WFC,974,"['21618d33-68b8-4124-97dd-1b824956af04', '80500ccc-c4cf-4143-9f53-cfb085a11a7c', 'e61d699a-c2b9-40e5-8b3c-a660d7e839cc']",29,,,,,,,,,,,,,,,,Liverpool WFC,966,00:38:29.707,Dribbled Past,
,,,,,,,,,,,,0.0,,,,,,,,,,,,6a5317fc-4ce9-4f34-b48f-7d5513bf6931,1425,,,"[73.0, 8.0]",19732,40,,,,,,,,,,,,,,,,,,,1,From Throw In,Mayumi Pacheco,15724.0,Left Back,85,Liverpool WFC,966,"['b576c112-3243-404b-b7a0-ee9429937d1e', 'd2ff3f2e-3e92-433f-a102-091528cfb12e', 'f9790d06-c0fd-4da7-b0d5-d89d1b12e3a4']",16,,,,,,,,,,,,,,,,Reading WFC,974,00:40:16.270,Dribbled Past,
,,,,,,,,,,,,0.0,,,,,,,,,,,,5c5fa21a-03b7-48bd-b5c3-09c351043abc,1887,,,"[13.0, 15.0]",19732,51,,,,,,,,,,,,,,,,,,,2,From Throw In,Jessica Anne Clarke,15218.0,Left Wing,109,Reading WFC,974,"['70f16927-ec8e-474e-9576-6cad6458f05e', '7286a675-fcd0-4e92-a3e5-d40f2ff7b3b5']",3,,,,,,,,,,,,,,,,Liverpool WFC,966,00:06:03.437,Dribbled Past,
,,,,,,True,,,,,,0.0,,,,,,,,,,,,9e2ee096-f6b1-4dff-ae10-9b7cabc499df,1929,,,"[85.0, 21.0]",19732,51,,,,,,,,,,,,,,,,,,,2,From Counter,Rachel Rowe,19780.0,Right Defensive Midfield,110,Liverpool WFC,966,"['2f65413d-f732-4f0c-82d2-6e9bdb06784d', '356bdcfa-c9be-4d6d-873d-6a11d9df858a', '44d2fe78-79ae-4213-8002-3adee172167f']",44,,,,,,,,,,,,,,,,Reading WFC,974,00:06:44.996,Dribbled Past,
,,,,,,,,,,,,0.0,,,,,,,,,,,,25fa9bed-dceb-4f17-a67d-eb00f32474c2,1992,,,"[45.0, 55.0]",19732,54,,,,,,,,,,,,,,,,,,,2,Regular Play,Laura Coombs,19416.0,Left Center Midfield,120,Reading WFC,974,"['06affcc7-0cd6-4548-8b84-1148e7d3773a', 'cfed362b-8139-4649-b055-bf417462b176', 'dfe1f8b4-4148-431d-888f-d54b52fcd907']",32,,,,,,,,,,,,,,,,Liverpool WFC,966,00:09:32.834,Dribbled Past,
,,,,,,,,,,,,0.0,,,,,,,,,,,,14f5921c-01c0-427b-909b-b0e1b912675c,2413,,,"[32.0, 61.0]",19732,68,,,,,,,,,,,,,,,,,,,2,Regular Play,Laura Coombs,19416.0,Left Center Midfield,139,Reading WFC,974,"['54db6d5a-1598-44e2-bdca-b251766f64eb', 'e46b4611-e5a9-46f7-9554-848180f0050a']",40,,,,,,,,,,,,,,,,Liverpool WFC,966,00:23:40.552,Dribbled Past,
,,,,,,,,,,,,0.0,,,,,,,,,,,,a7de2b40-d784-4bca-ac46-8e6e4fd2255a,2646,,,"[10.0, 73.0]",19732,75,,,,,,,,,,,,,,,,,,,2,From Throw In,Rebecca Jane,18144.0,Right Back,150,Liverpool WFC,966,"['52fb081d-49df-4a29-81e9-f4e85e181f1e', '8ebdea9c-b098-4dd0-8e48-d8b4b8e14c33']",15,,,,,,,,,,,,,,,,Reading WFC,974,00:30:15.114,Dribbled Past,
,,,,,,True,,,,,,0.0,,,,,,,,,,,,0efd6f7c-9ede-4849-9518-aca752b15707,2716,,,"[32.0, 56.0]",19732,76,,,,,,,,,,,,,,,,,,,2,From Throw In,Rebecca Jane,18144.0,Right Back,152,Reading WFC,974,"['0b91e3a8-3a41-4821-8b2d-e3dc4bdf7ec2', '723f60c8-cb9a-453b-84b6-9e64a98e1add']",43,,,,,,,,,,,,,,,,Reading WFC,974,00:31:43.311,Dribbled Past,
,,,,,,,,,,,,0.0,,,,,,,,,,,,80e379f8-0438-41fc-9697-fea7591212e6,2840,,,"[73.0, 27.0]",19732,81,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rachel Furness,15706.0,Center Defensive Midfield,156,Liverpool WFC,966,"['6a877e4d-6c75-4ce1-9e65-573c5d1970da', '74333133-be99-483a-b62b-941c681df92f', '978cf328-c98a-42c5-aee4-77650813586d']",45,,,,,,,,,,,,,,,,Reading WFC,974,00:36:45.291,Dribbled Past,
,,,,,,,,,,,,0.0,,,,,,,,,,,,97afaad7-4962-4e62-9d6a-c18216e90752,2932,,,"[2.0, 66.0]",19732,83,,,,,,,,,,,,,,,,,,,2,From Throw In,Kirstyn Pearce,18152.0,Right Center Back,161,Liverpool WFC,966,"['be1244c9-80ca-457a-99de-ee4f1941cabc', 'c7e90021-9fee-47c7-a856-45d8970d122a', 'e7d4c1a4-99bc-4807-97bd-292654e78869']",50,,,,,,,,,,,,,,,,Reading WFC,974,00:38:50.961,Dribbled Past,
,,,,,,,,,,,,0.0,,,,,,,,,,,,a2105f0a-84ce-414a-a1bf-734ad7207021,2938,,,"[11.0, 63.0]",19732,83,,,,,,,,,,,,,,,,,,,2,From Throw In,Kirstyn Pearce,18152.0,Right Center Back,161,Liverpool WFC,966,"['1e3c2767-f81b-4386-9285-ff0499c2b194', '30194442-6287-4e36-8aff-b2d0c26fb1b8', '777ee94b-6490-4e7d-b11d-83e6101b3ea6']",53,,,,,,,,,,,,,,,,Reading WFC,974,00:38:53.545,Dribbled Past,
,,,,,,,,,,,,0.0,,,,,,,,,,,,69b60675-0f7a-4032-8d84-8f21b25a17e0,3118,,,"[45.0, 49.0]",19732,88,,,,,,,,,,,,,,,,,,,2,From Throw In,Remi Allen,18149.0,Left Center Midfield,171,Liverpool WFC,966,"['aa2d1d62-c47b-414c-a63f-0ede24d1d8df', 'bd71a426-e485-46cd-ab93-3704ba386e81']",27,,,,,,,,,,,,,,,,Reading WFC,974,00:43:27.296,Dribbled Past,
,,,,,,True,,,,,,0.0,,,,,,,,,,,,479959e9-a1c3-4647-810c-396825c46127,3125,,,"[70.0, 29.0]",19732,88,,,,,,,,,,,,,,,,,,,2,Regular Play,Jasmine Matthews,15618.0,Left Center Back,172,Reading WFC,974,"['2498dc49-27ee-4444-b998-4177d7535961', '3138c721-1b30-4e71-8104-99717b14fb2d', 'cd23fd55-c910-405c-8378-19cd3cf12779']",31,,,,,,,,,,,,,,,,Liverpool WFC,966,00:43:31.268,Dribbled Past,
,,,,,,True,,,,,,0.0,,,,,,,,,,,,3e19feba-8e73-4023-a7e8-16b7b1050b99,3260,,,"[76.0, 41.0]",19732,92,,,,,,,,,,,,,,,,,,,2,From Counter,Lauren Bruton,15726.0,Right Wing,180,Liverpool WFC,966,"['38d43ee2-658f-422d-bd1c-248d5d0daa61', 'ae924987-9bd2-406a-863c-815e4dcea6e6', 'e08ffedc-08c5-44fa-a8cb-02e17b91e696']",47,,,,,,,,,,,,,,,,Reading WFC,974,00:47:47.692,Dribbled Past,
,,,,,,True,,,,,,0.0,,,,,,,,,,,,b7050863-77da-423c-9c84-0aa22f3e9796,3272,,,"[15.0, 61.0]",19732,92,,,,,,,,,,,,,,,,,,,2,From Counter,Satara Murray,15629.0,Right Back,181,Reading WFC,974,"['b21be49f-afea-4b05-85bc-d240b9b8d88e', 'd70e90be-2259-4b5c-aff0-2b3d70d7b879', 'f47db836-397e-4d5c-adac-ca528a74e091']",58,,,,,,,,,,,,,,,,Liverpool WFC,966,00:47:58.405,Dribbled Past,
,,,,,,,,Incomplete,True,,,0.0,,,,,,,,,,,,6b8ad608-2159-452d-a911-4a444842e617,60,,,"[41.0, 27.0]",19732,1,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Leigh-Anne Robe,15630.0,Left Back,5,Liverpool WFC,966,['cc96aca0-9f04-458d-9afc-0786a0b20416'],22,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:22.404,Dribble,True
,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,c9a7966d-26a5-42b0-8c3c-f7f0470f4dbc,288,,,"[114.0, 8.0]",19732,6,,,,,,,,,,,,,,,,,,,1,Regular Play,Mayumi Pacheco,15724.0,Left Back,12,Reading WFC,974,['15ecb655-c749-4e30-a689-af6e2cfddfd7'],21,,,,,,,,,,,,,,,,Reading WFC,974,00:06:21.509,Dribble,True
,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,2449a8ee-e1e7-4a87-825d-0b4318426d12,301,,,"[42.0, 4.0]",19732,6,,,,,,,,,,,,,,,,,,,1,Regular Play,Niamh Charles,15631.0,Left Wing,13,Liverpool WFC,966,['7a048e11-c08f-4ef5-9ff3-b7b5f3e87926'],38,,,,,,,,,,,,,,,,Liverpool WFC,966,00:06:38.258,Dribble,True
,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,a06d3fdd-594e-477a-8e03-b9461de35aab,314,,,"[67.0, 15.0]",19732,6,,,,,,,,,,,,,,,,,,,1,From Throw In,Christie Murray,15628.0,Right Center Midfield,14,Liverpool WFC,966,['e5807752-e673-4784-b3e5-560049c08c00'],58,,,,,,,,,,,,,,,,Liverpool WFC,966,00:06:58.016,Dribble,True
,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,32b973c9-3d7d-4943-b946-3c43710e479c,386,,,"[67.0, 11.0]",19732,9,,,,,,,,,,,,,,,,,,,1,Regular Play,Niamh Charles,15631.0,Left Wing,20,Liverpool WFC,966,['284f0915-6600-4baf-80ab-438fb71b6c77'],13,,,,,,,,,,,,,,,,Liverpool WFC,966,00:09:13.280,Dribble,True
,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,84f08641-7b96-40ce-bae9-39556d25129c,410,,,"[69.0, 48.0]",19732,9,,,,,,,,,,,,,,,,,,,1,Regular Play,Satara Murray,15629.0,Right Back,20,Liverpool WFC,966,"['4f89d416-bcd9-4a2a-bc1b-884471100c30', 'be12d59b-3778-42f1-84f9-b395e0aaf17f']",32,,,,,,,,,,,,,,,,Liverpool WFC,966,00:09:32.814,Dribble,True
,,,,,,,,Incomplete,True,,,0.0,,,,,,,,,,,,b365ac9e-ee54-4598-aefb-de049854a75a,440,,,"[85.0, 7.0]",19732,10,,,,,,,,,,,,,,,,,,,1,Regular Play,Niamh Charles,15631.0,Left Wing,21,Reading WFC,974,['4f85f305-9840-4153-b881-10909d224fa4'],4,,,,,,,,,,,,,,,,Liverpool WFC,966,00:10:04.925,Dribble,True
,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,929a2718-d4aa-44da-a3a8-97c5defd7af8,476,,,"[82.0, 72.0]",19732,10,,,,,,,,,,,,,,,,,,,1,Regular Play,Jessica Anne Clarke,15218.0,Right Wing,22,Liverpool WFC,966,['4a3e1756-e37c-4ba6-9100-d6d58f030f01'],44,,,,,,,,,,,,,,,,Liverpool WFC,966,00:10:44.131,Dribble,True
,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,ca710306-6d3e-4aa9-95c3-7e8a8b12791c,507,,,"[55.0, 5.0]",19732,11,,,,,,,,,,,,,,,,,,,1,From Throw In,Niamh Charles,15631.0,Left Wing,23,Liverpool WFC,966,['4073450f-a3f9-428f-bde7-202eacd6066e'],24,,,,,,,,,,,,,,,,Liverpool WFC,966,00:11:24.784,Dribble,True
,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,e0e4f935-b0cb-4c69-be75-9dd532f9ccf9,528,,,"[63.0, 30.0]",19732,12,,,,,,,,,,,,,,,,,,,1,From Throw In,Christie Murray,15628.0,Right Center Midfield,25,Liverpool WFC,966,['46647c4c-3b7c-4fb8-996b-79e60af07830'],2,,,,,,,,,,,,,,,,Liverpool WFC,966,00:12:02.085,Dribble,True
,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,bd85711c-573a-49ae-9f15-a2f452339d82,578,,,"[109.0, 15.0]",19732,13,,,,,,,,,,,,,,,,,,,1,From Free Kick,Niamh Charles,15631.0,Left Wing,28,Liverpool WFC,966,['19aef834-3ea0-4b7c-bab0-7c062587622f'],26,,,,,,,,,,,,,,,,Liverpool WFC,966,00:13:26.525,Dribble,True
,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,1a8452d4-0d57-4f34-bc19-3d6b2fe53268,664,,,"[101.0, 53.0]",19732,15,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kirstyn Pearce,18152.0,Right Center Back,32,Reading WFC,974,['a9454637-fb20-401e-be26-861f767b5450'],54,,,,,,,,,,,,,,,,Reading WFC,974,00:15:54.962,Dribble,True
