ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,54a77872-77cb-4ad4-9a31-c1c194b3c3e0,540,,,"[67.0, 27.0]",19737,15,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ellie Mason,15715.0,Right Defensive Midfield,32,Liverpool WFC,966,['43145d7d-feeb-44da-a03a-01a293c68df1'],9,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:15:09.081,Dribble,True
,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,ba035c98-0453-41b4-9a79-44423945e087,620,,,"[113.0, 76.0]",19737,17,,,,,,,,,,,,,,,,,,,,1,From Throw In,Shannon Albuery,19775.0,Right Center Forward,35,Yeovil Town LFC,970,['4197ad8e-7a6c-4ad5-973e-e68e2bf1de17'],22,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:17:22.289,Dribble,True
,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,a506f35e-bf0a-4431-ac68-044858f92b5c,650,,,"[89.0, 19.0]",19737,18,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Niamh Charles,15631.0,Left Wing,37,Yeovil Town LFC,970,['8b3bd132-2e95-449e-b751-b0f436a73637'],54,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:18:54.449,Dribble,True
,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,8d24036e-e591-406e-90a5-8802d2eee631,736,,,"[57.0, 48.0]",19737,20,,,,,,,,,,,,,,,,,,,,1,Regular Play,Laura Coombs,19416.0,Right Center Midfield,41,Liverpool WFC,966,['b4a3759c-fcf7-46ae-a209-7b65dc346813'],25,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:20:25.917,Dribble,True
,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,3ee2b38b-9abb-4be9-baa6-dc81782df2e3,794,,,"[117.0, 70.0]",19737,22,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kirsty Linnett,19418.0,Center Forward,44,Yeovil Town LFC,970,['5408d1b9-ef08-4005-9ec7-ca9cecc9636e'],9,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:22:09.862,Dribble,True
,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,ae5bba62-33c2-4e76-9c9b-7fb90fb3c680,883,,,"[50.0, 75.0]",19737,24,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jessica Anne Clarke,15218.0,Right Wing,52,Liverpool WFC,966,['ca255ffa-c96d-4dc2-8308-33d1e5d8c136'],48,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:24:48.544,Dribble,True
,,,,,,,True,Complete,,,,0.0,,,,,,,,,,,,,db29b0c2-7811-4785-8774-fa23b6b1dfea,961,,,"[74.0, 7.0]",19737,27,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Anne-Marie Heatherson,15714.0,Left Wing,58,Yeovil Town LFC,970,['6390d656-a84e-4640-a929-b03268accc52'],32,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:27:32.217,Dribble,True
,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,ce5a7518-1202-4b32-bce6-d05e9ff5a046,964,,,"[87.0, 28.0]",19737,27,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Anne-Marie Heatherson,15714.0,Left Wing,58,Yeovil Town LFC,970,['df6dfe05-93e8-4ecc-ac2a-304f227d0c09'],34,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:27:34.064,Dribble,True
,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,27f05bf4-a0c3-451f-b54d-c16284f10aac,988,,,"[44.0, 6.0]",19737,27,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leigh-Anne Robe,15630.0,Left Back,59,Liverpool WFC,966,['83e1a0ea-04b5-4540-8b3d-49c99ad38b5e'],52,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:27:52.029,Dribble,True
,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,0207f7b2-b775-4c3b-8da1-5bb7b5a4e5bc,1091,,,"[51.0, 54.0]",19737,31,,,,,,,,,,,,,,,,,,,,1,Regular Play,Laura Coombs,19416.0,Right Center Midfield,67,Liverpool WFC,966,"['0a444aee-62a0-4268-a898-183f84259940', 'ab8d09c5-b132-4751-9ae7-2542ebe88e60']",41,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:31:41.632,Dribble,True
,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,cbd4a75b-ebfc-4472-9eb9-2e2a0f467ae2,1097,,,"[109.0, 26.0]",19737,31,,,,,,,,,,,,,,,,,,,,1,Regular Play,Niamh Charles,15631.0,Left Wing,67,Liverpool WFC,966,['7d1a40d9-1672-4997-a14d-0ed0b812e7e6'],52,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:31:52.294,Dribble,True
,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,b860d9be-7888-427b-b217-131bcd277af1,1182,,,"[80.0, 73.0]",19737,34,,,,,,,,,,,,,,,,,,,,1,Regular Play,Olivia Fergusson,15718.0,Left Center Forward,72,Yeovil Town LFC,970,['84688b76-ecf2-4926-9018-5ec186b69dbb'],56,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:34:56.227,Dribble,True
,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,85e8453a-142d-4d64-8c45-2e5e65291964,1280,,,"[89.0, 4.0]",19737,38,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leigh-Anne Robe,15630.0,Left Back,79,Liverpool WFC,966,['b7518cb8-91cf-4d1d-a906-ba8cef530cc1'],20,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:38:20.277,Dribble,True
,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,5d87b65a-299e-4153-8799-2408d030e3bc,1403,,,"[49.0, 19.0]",19737,41,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Niamh Fahey,19777.0,Center Defensive Midfield,85,Liverpool WFC,966,['f6f85c98-c431-477c-8226-3f783f89797c'],19,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:41:19.731,Dribble,True
,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,56f53d80-2fdf-4dbe-9b85-cfc73d4c2e8c,1474,,,"[110.0, 7.0]",19737,42,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rinsola Babajide,15613.0,Left Center Midfield,87,Liverpool WFC,966,['b3f46325-80c1-4c9b-bd23-b4fb207db8e3'],49,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:42:49.483,Dribble,True
,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,b1bacb7d-ad89-43af-a200-579f767a71fe,1543,,,"[106.0, 21.0]",19737,44,,,,,,,,,,,,,,,,,,,,1,Regular Play,Niamh Charles,15631.0,Left Wing,92,Liverpool WFC,966,['419a3481-a248-4d50-aa01-75c73b7b49d4'],13,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:44:13.957,Dribble,True
,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,ffdd8a69-aa82-4f8f-8839-e2b434330d22,1991,,,"[109.0, 15.0]",19737,59,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rinsola Babajide,15613.0,Right Wing,127,Liverpool WFC,966,['8edcc0f6-7a7e-4c1b-9a1d-cf69b0e4e0bf'],29,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:14:29.479,Dribble,True
,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,d337192b-d020-4176-8d64-c056473a5449,2001,,,"[107.0, 12.0]",19737,59,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leigh-Anne Robe,15630.0,Left Back,127,Liverpool WFC,966,['3849bb86-c062-4609-8df9-dbc5885dff29'],32,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:14:32.879,Dribble,True
,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,e954a24a-c0df-47e1-9487-09d197e5b143,2040,,,"[110.0, 7.0]",19737,60,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leigh-Anne Robe,15630.0,Left Back,128,Liverpool WFC,966,['ee860ab4-8322-477e-88d8-45c788c3e9bc'],23,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:15:23.825,Dribble,True
,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,d4824ce7-7517-48b8-8220-1af0f43c1fea,2045,,,"[117.0, 23.0]",19737,60,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rinsola Babajide,15613.0,Right Wing,129,Liverpool WFC,966,['02b313a9-2f19-49ef-b181-781ddf2b8900'],40,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:15:40.156,Dribble,True
,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,740c1b08-eb9b-4ce5-a044-b89c37c93323,2099,,,"[85.0, 63.0]",19737,62,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rinsola Babajide,15613.0,Right Wing,137,Liverpool WFC,966,['65a78995-5571-47df-820f-4e81f57aaa25'],16,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:17:16.818,Dribble,True
,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,18701220-201a-4cdd-890e-52cf07362f1d,2194,,,"[71.0, 11.0]",19737,65,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicola Cousins,15712.0,Left Center Back,144,Liverpool WFC,966,['14c57794-b392-4f7d-9bc7-41561a40528e'],16,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:20:16.647,Dribble,True
,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,30f48673-167a-41b2-b600-7edbb63f27be,2360,,,"[42.0, 62.0]",19737,71,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,155,Liverpool WFC,966,"['06c59519-b66b-4c19-bbfe-e4f9d4e5f01d', 'a4bbf841-defc-489f-9f86-e266655033d7']",16,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:26:16.875,Dribble,True
,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,480c0740-5c0b-441a-9c74-dd5d4aa51ffb,2408,,,"[33.0, 69.0]",19737,73,,,,,,,,,,,,,,,,,,,,2,From Throw In,Amber Gaylor,15711.0,Right Wing,159,Liverpool WFC,966,['cd304d0a-9387-4227-9558-4875acae1bc6'],37,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:28:37.188,Dribble,True
,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,5ca78706-2f07-4f7c-ae9a-bf3c69d42350,2490,,,"[87.0, 41.0]",19737,78,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emily Donovan,15705.0,Right Center Forward,167,Yeovil Town LFC,970,['3c2160b6-b8ce-44d9-bc09-0bee4b48533e'],9,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:33:09.720,Dribble,True
,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,a7412d56-11a7-4856-90cd-55b5324ead46,2499,,,"[48.0, 5.0]",19737,78,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jessica Anne Clarke,15218.0,Left Wing,167,Yeovil Town LFC,970,['3fa9319e-1bdf-4ee1-ae40-81e7c5495639'],17,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:33:17.780,Dribble,True
,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,84ff8d26-dc7a-4334-9fc4-7421945877e8,2532,,,"[103.0, 57.0]",19737,79,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rinsola Babajide,15613.0,Right Wing,171,Liverpool WFC,966,"['4b297bbd-fd0a-4f27-85f9-6706c3113af2', 'e16335f7-f952-43b4-862e-3dbd2ebcd340']",41,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:34:41.163,Dribble,True
,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,09ae3f24-a304-4ada-ac2e-38ff03dde6fa,2569,,,"[51.0, 71.0]",19737,81,,,,,,,,,,,,,,,,,,,,2,Regular Play,Niamh Fahey,19777.0,Center Defensive Midfield,177,Liverpool WFC,966,['a9f11a61-49cc-4619-90fa-d300894959f2'],23,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:36:23.922,Dribble,True
,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,3ba74b95-868c-4367-b947-9fe82504f89f,2672,,,"[76.0, 77.0]",19737,83,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rinsola Babajide,15613.0,Right Wing,182,Liverpool WFC,966,['b0151cfe-7763-4c2d-bb4a-73a7e38f27af'],15,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:38:15.283,Dribble,True
,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,69b0c2bf-f9bf-4714-899b-590f71ba2bd0,2844,,,"[34.0, 71.0]",19737,91,,,,,,,,,,,,,,,,,,,,2,Regular Play,Satara Murray,15629.0,Right Back,199,Yeovil Town LFC,970,['cbbaf402-13bc-424f-979a-3b104e95f96a'],33,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:46:33.848,Dribble,True
,,,,,,True,,,,,Aerial Lost,0.0,,,,,,,,,,,,,1ad512fd-0969-4484-b09a-baa446f0dcc1,84,,,"[50.0, 23.0]",19737,1,,,,,,,,,,,,,,,,,,,,1,From Throw In,Niamh Fahey,19777.0,Center Defensive Midfield,6,Liverpool WFC,966,['ae7d1854-703e-4468-8bc6-61df0663cc69'],31,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:31.869,Duel,True
,,,,,,True,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,b54fc1ee-fe80-4949-aa70-108142ab93f0,165,,,"[34.0, 7.0]",19737,3,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leigh-Anne Robe,15630.0,Left Back,9,Yeovil Town LFC,970,['d9b8df2a-794f-46d1-803c-6cf16f11826a'],39,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:39.381,Duel,True
,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,528332ff-e504-4b37-81d1-367c09c462a7,336,,,"[23.0, 42.0]",19737,9,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Amy Goddard,15708.0,Right Back,22,Liverpool WFC,966,['eb57f8f3-f391-4600-93e7-835a1300b12b'],26,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:09:26.004,Duel,True
,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,0218ef7d-2d35-4c37-b009-547ad0e86e95,395,,,"[11.0, 14.0]",19737,11,,,,,,,,,,,,,,,,,,,,1,From Throw In,Amber Gaylor,15711.0,Left Wing,25,Liverpool WFC,966,['c5ace55b-624c-4a9b-8a56-ef5b861abb57'],22,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:11:22.983,Duel,True
,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,2f69270a-931c-420b-9bd8-da09a94f8349,475,,,"[46.0, 69.0]",19737,13,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Anne-Marie Heatherson,15714.0,Right Wing,28,Yeovil Town LFC,970,['56d0cf9a-6a01-4388-a7c8-46501ef0e55d'],29,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:13:29.681,Duel,True
,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,fb750bdf-3684-40fe-9382-3c23e85f3cbc,505,,,"[86.0, 12.0]",19737,14,,,,,,,,,,,,,,,,,,,,1,Regular Play,Amber Gaylor,15711.0,Left Wing,31,Liverpool WFC,966,['412e5011-9682-40fa-88af-5da5688449b6'],27,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:14:27.014,Duel,True
,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,b5587f2e-f88c-4aa6-b3c3-db8844fd5662,518,,,"[64.0, 21.0]",19737,14,,,,,,,,,,,,,,,,,,,,1,From Throw In,Megan Alexander,15710.0,Left Back,32,Liverpool WFC,966,['d2d7f76c-5049-4319-b334-a2c6b528abaf'],48,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:14:48.647,Duel,True
,,,,,,True,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,43145d7d-feeb-44da-a03a-01a293c68df1,541,,,"[54.0, 54.0]",19737,15,,,,,,,,,,,,,,,,,,,,1,From Throw In,Laura Coombs,19416.0,Right Center Midfield,32,Liverpool WFC,966,['54a77872-77cb-4ad4-9a31-c1c194b3c3e0'],9,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:15:09.081,Duel,True
,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,857c635f-f478-41a2-a43e-b5adf88540cf,612,,,"[48.0, 11.0]",19737,16,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leigh-Anne Robe,15630.0,Left Back,34,Yeovil Town LFC,970,['d7e72fc5-ca71-41f2-b476-cd3c078ee563'],55,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:16:55.618,Duel,True
,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,4197ad8e-7a6c-4ad5-973e-e68e2bf1de17,621,,,"[8.0, 5.0]",19737,17,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leigh-Anne Robe,15630.0,Left Back,36,Liverpool WFC,966,['ba035c98-0453-41b4-9a79-44423945e087'],22,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:17:22.289,Duel,True
,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,8b3bd132-2e95-449e-b751-b0f436a73637,651,,,"[32.0, 62.0]",19737,18,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Hannah Short,15717.0,Right Center Back,37,Yeovil Town LFC,970,['a506f35e-bf0a-4431-ac68-044858f92b5c'],54,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:18:54.449,Duel,True
,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,c761ef4d-6a0a-49bc-b318-1ba88ef6c0b1,665,,,"[75.0, 11.0]",19737,19,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rinsola Babajide,15613.0,Left Center Midfield,38,Yeovil Town LFC,970,['5218c063-7216-48a4-8984-0e550e4dffae'],16,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:19:16.252,Duel,True
,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,616f82b3-0329-405c-8a67-be426ab34759,685,,,"[61.0, 72.0]",19737,19,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ellie Mason,15715.0,Right Defensive Midfield,39,Liverpool WFC,966,['f29add20-352c-4efc-8383-e96d1ce109e5'],44,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:19:44.768,Duel,True
,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,5408d1b9-ef08-4005-9ec7-ca9cecc9636e,795,,,"[4.0, 11.0]",19737,22,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicola Cousins,15712.0,Left Center Back,44,Yeovil Town LFC,970,['3ee2b38b-9abb-4be9-baa6-dc81782df2e3'],9,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:22:09.862,Duel,True
,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,97b1935a-9a83-47c9-81ff-3ff632ada5c1,805,,,"[58.0, 15.0]",19737,22,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Amber Gaylor,15711.0,Left Wing,46,Yeovil Town LFC,970,['ccecde03-6baa-46ef-ba68-b3cba5682967'],48,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:22:48.666,Duel,True
,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,95392b36-9786-4fe1-8a4e-f33f1177f2b8,814,,,"[34.0, 59.0]",19737,23,,,,,,,,,,,,,,,,,,,,1,From Throw In,Laura Coombs,19416.0,Right Center Midfield,47,Yeovil Town LFC,970,['56af4f9c-9be2-45c0-a7ab-30e303919c1b'],7,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:23:07.698,Duel,True
,,,,,,True,,,,,Aerial Lost,0.0,,,,,,,,,,,,,e27bbdcb-928d-4504-b190-0662772c5eb3,856,,,"[66.0, 54.0]",19737,24,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rinsola Babajide,15613.0,Left Center Midfield,51,Yeovil Town LFC,970,['d2cc4c95-a0fe-40f2-986b-0f7b433d0a47'],21,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:24:21.213,Duel,True
,,,,,,True,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,451aa105-7f5e-4fbe-b8e9-5dc2f983910c,913,,,"[78.0, 46.0]",19737,25,,,,,,,,,,,,,,,,,,,,1,Regular Play,Amber Gaylor,15711.0,Left Wing,55,Liverpool WFC,966,['796bf110-97d4-42c5-a774-c2047266bdb5'],26,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:25:26.153,Duel,True
,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,e751ccfa-5d18-4fc1-90c9-6c4c551d5f6c,930,,,"[53.0, 74.0]",19737,26,,,,,,,,,,,,,,,,,,,,1,From Corner,Olivia Fergusson,15718.0,Left Center Forward,56,Liverpool WFC,966,['5144aedd-e40c-4cbf-ad55-73f01d30a596'],21,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:26:21.561,Duel,True
,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,5305f32e-1862-4804-bd87-bcf54ecd7ae2,935,,,"[44.0, 69.0]",19737,26,,,,,,,,,,,,,,,,,,,,1,From Corner,Amber Gaylor,15711.0,Left Wing,56,Liverpool WFC,966,['95bb53ef-dbd5-443f-bd92-89162e06b6e4'],24,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:26:24.732,Duel,True
,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,c87c3c24-4caf-4027-99a6-77dac65435e3,957,,,"[55.0, 7.0]",19737,27,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Megan Alexander,15710.0,Left Back,58,Yeovil Town LFC,970,['8e4392af-7c14-4b7d-91bf-6e4afeb38a8d'],30,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:27:30.377,Duel,True
,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,83e1a0ea-04b5-4540-8b3d-49c99ad38b5e,989,,,"[77.0, 75.0]",19737,27,,,,,,,,,,,,,,,,,,,,1,From Counter,Amy Goddard,15708.0,Right Back,60,Yeovil Town LFC,970,['27f05bf4-a0c3-451f-b54d-c16284f10aac'],52,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:27:52.029,Duel,True
,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,17da61e3-ea4c-4e2a-aed3-2d083c27c984,1070,,,"[18.0, 58.0]",19737,30,,,,,,,,,,,,,,,,,,,,1,From Throw In,Amber Gaylor,15711.0,Right Wing,64,Liverpool WFC,966,['517656b9-52a8-4783-9f60-6ff0b40e6076'],28,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:30:28.838,Duel,True
,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,69622b4a-b481-42a7-a337-89c6107cc698,1078,,,"[68.0, 66.0]",19737,31,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Niamh Fahey,19777.0,Center Defensive Midfield,66,Yeovil Town LFC,970,['ddc8dbf5-8ba5-4eba-9d1e-70768ac8560d'],30,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:31:30.570,Duel,True
,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,9c47bd6c-8280-4f27-aa2c-ef5afeae98ed,1080,,,"[71.0, 10.0]",19737,31,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Olivia Fergusson,15718.0,Left Center Forward,66,Yeovil Town LFC,970,['e2c8a3fd-ead2-494b-ab92-d70e8abc9372'],32,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:31:32.204,Duel,True
,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,7d1a40d9-1672-4997-a14d-0ed0b812e7e6,1098,,,"[12.0, 55.0]",19737,31,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hannah Short,15717.0,Right Center Back,67,Liverpool WFC,966,['cbd4a75b-ebfc-4472-9eb9-2e2a0f467ae2'],52,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:31:52.294,Duel,True
,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,60e4e6c7-78a6-41d5-a328-7004eda8abee,1117,,,"[11.0, 48.0]",19737,32,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hannah Short,15717.0,Right Center Back,67,Liverpool WFC,966,['d6cadc6d-76a9-4d6a-8f5d-abdb5612ea44'],7,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:32:07.413,Duel,True
,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,03a04b64-9e6b-4697-9dd2-b6c0a9d48aad,1151,,,"[106.0, 62.0]",19737,34,,,,,,,,,,,,,,,,,,,,1,From Throw In,Amy Goddard,15708.0,Right Back,70,Yeovil Town LFC,970,['6bfe7380-9bb7-45b9-9932-f6af6eab1b29'],24,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:34:24.654,Duel,True
,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,233db7da-efff-4537-804b-dd3f1767c126,1163,,,"[43.0, 33.0]",19737,34,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anne-Marie Heatherson,15714.0,Left Wing,72,Yeovil Town LFC,970,['4b02e04f-bb63-48af-819b-3e52af01cd36'],39,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:34:39.888,Duel,True
,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,84688b76-ecf2-4926-9018-5ec186b69dbb,1183,,,"[41.0, 8.0]",19737,34,,,,,,,,,,,,,,,,,,,,1,Regular Play,Niamh Charles,15631.0,Left Wing,72,Yeovil Town LFC,970,['b860d9be-7888-427b-b217-131bcd277af1'],56,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:34:56.227,Duel,True
