ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[89.5, 54.9]",,,,,,,,,,,1.803148,,,,,,,,,,,,,82551659-bd99-4756-b46c-f5a5bca788a8,2699,,,"[84.5, 61.8]",3775591,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesca Kirby,4641.0,Right Center Forward,153,Chelsea FCW,971,"['156debeb-836e-4a59-975b-58fff0cc1d05', '56087557-f1ad-4776-89e9-123abcbec178']",12,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:30:12.895,Carry,
,,,,"[96.4, 50.5]",,,,,,,,,,,2.22061,,,,,,,,,,,,,cc474fee-6ef8-4f8c-b538-b02125dd3729,2702,,,"[96.9, 51.0]",3775591,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Guro Reiten,10514.0,Left Midfield,153,Chelsea FCW,971,"['0d38b8e8-83b8-4e2f-992a-33dbaf5d80a7', 'a9f93d5c-f261-4b27-9bfc-166a24f955e0']",15,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:30:15.610,Carry,
,,,,"[99.4, 58.2]",,,,,,,,,,,0.738839,,,,,,,,,,,,,61880de2-1c52-4ee2-a92f-d24dc640dc41,2705,,,"[99.6, 58.2]",3775591,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jessie Alexandra Fleming,25612.0,Right Center Midfield,153,Chelsea FCW,971,"['0cfdcb33-14e0-46e0-bc4e-408093954483', '8fdc6f8d-dd1f-4ecc-8433-57fe375d0590']",18,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:30:18.746,Carry,
,,,,"[110.6, 43.3]",,,,,,,,,,,1.079491,,,,,,,,,,,,,42aeccb3-14db-4dac-82e8-288d1ce77f02,2712,,,"[112.3, 43.6]",3775591,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,So-Yun Ji,4647.0,Right Midfield,153,Chelsea FCW,971,"['159864cf-a4f5-4f89-93d2-cf7ee3034277', '66e751c0-93e2-4511-a952-0b38fb4c6413', '7e64cc50-261b-413a-9bc3-0339b2ad6f62', 'cfea2902-fa8a-47f4-9911-4119f5ac48ef']",23,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:30:23.431,Carry,True
,,,,"[106.0, 42.8]",,,,,,,,,,,0.12,,,,,,,,,,,,,11b9129e-281e-4cd5-983c-bab8a4717cb5,2720,,,"[106.8, 42.8]",3775591,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Guro Reiten,10514.0,Left Midfield,154,Chelsea FCW,971,"['ba38fb61-190d-4943-a1eb-360efdbbcced', 'c7c38d03-2aa0-444e-96b8-bf4f5d5a8667']",7,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:31:07.415,Carry,
,,,,"[66.1, 3.1]",,,,,,,,,,,0.548509,,,,,,,,,,,,,36a32fd3-1255-41f3-be34-12f074ebc2f6,2723,,,"[69.7, 3.4]",3775591,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,So-Yun Ji,4647.0,Right Midfield,154,Chelsea FCW,971,"['21955da0-9405-41ae-8520-b0a263825969', '96eb5164-515a-4e5d-b48b-d4ce016a0ce4', 'b2ac90e3-ad56-435d-91bc-946b514c1ef0']",13,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:31:13.863,Carry,True
,,,,"[97.8, 11.9]",,,,,,,,,,,4.349794,,,,,,,,,,,,,ab6acc23-1a3b-445e-afa2-f40cd519b7e5,2727,,,"[85.7, 5.9]",3775591,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Francesca Kirby,4641.0,Right Center Forward,154,Chelsea FCW,971,"['45e50012-614a-4f0f-98da-3001079833d8', '66f1d910-13c4-4acf-8766-1bc3afe56f5a']",15,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:31:15.405,Carry,
,,,,"[107.3, 15.5]",,,,,,,,,,,0.079308,,,,,,,,,,,,,c4d620b3-b0e3-4c66-9b98-e636794ee2d5,2730,,,"[107.3, 15.5]",3775591,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Guro Reiten,10514.0,Left Midfield,154,Chelsea FCW,971,"['2e23ea76-c444-4404-beb1-9b0c321627b7', 'db282f6d-e459-45fa-bc12-2df178a168ba']",20,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:31:20.591,Carry,
,,,,"[107.7, 27.7]",,,,,,,,,,,0.467989,,,,,,,,,,,,,e067ff3b-464a-432b-a26a-e72f65107141,2733,,,"[104.3, 26.9]",3775591,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Francesca Kirby,4641.0,Right Center Forward,154,Chelsea FCW,971,"['553e4933-4885-484b-938a-f39b6e58af6c', '64f26ef1-f4be-4ae0-aa5d-dd216dd59591']",21,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:31:21.675,Carry,
,,,,"[21.2, 56.6]",,,,,,,,,,,0.776192,,,,,,,,,,,,,a7cbcdbc-c905-4328-ab53-eaad975357c2,2738,,,"[20.5, 59.1]",3775591,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dagný Brynjarsdóttir,10124.0,Right Defensive Midfield,155,West Ham United LFC,972,"['7bd07a38-b5f3-4e73-b9bb-51c4bc22b4ea', '9177d01a-784e-41f1-9a78-4cd4f2afd543', '9391b130-5071-4938-a042-146d211cb685']",25,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:31:25.314,Carry,True
,,,,"[40.8, 31.8]",,,,,,,,,,,0.275497,,,,,,,,,,,,,a93a5d1d-b867-41ca-b0fb-c2893149cd8e,2744,,,"[37.5, 33.8]",3775591,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kenza Dali,15421.0,Right Attacking Midfield,155,West Ham United LFC,972,"['3513569b-6003-4737-8d03-db82a849cd70', '5dcdb18b-766c-41b1-8ddf-4a509c953da3', 'eb71b7cd-577b-461b-bf7a-23135b4531e5']",29,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:31:29.276,Carry,True
,,,,"[34.7, 1.6]",,,,,,,,,,,1.6891,,,,,,,,,,,,,6217778c-b642-4686-8fe0-ce8978bad16b,2748,,,"[28.7, 9.3]",3775591,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Laura Vetterlein,31556.0,Left Center Back,155,West Ham United LFC,972,"['ac7f5bba-86f2-4a39-9cd9-01c0df905b1d', 'b84797fa-936f-4d5d-bc3f-76c6533fd71c', 'ebb30b5b-5ef2-40a6-bd0b-c48adcede57b']",32,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:31:32.773,Carry,True
,,,,"[51.9, 3.7]",,,,,,,,,,,1.384519,,,,,,,,,,,,,5807a2b5-d037-4373-9dce-4fd98b8a259a,2752,,,"[49.7, 2.1]",3775591,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kenza Dali,15421.0,Right Attacking Midfield,155,West Ham United LFC,972,"['1f0e9782-1597-4e85-9a31-65303c08e502', '6875185c-2a2e-49c5-a544-05981a528523', 'c4cc6c94-7fc9-4fd4-a7a7-2530a3a55007']",35,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:31:35.838,Carry,True
,,,,"[47.2, 6.7]",,,,,,,,,,,2.069135,,,,,,,,,,,,,a9bb179a-2001-4538-8650-10fb3edb38ea,2756,,,"[51.9, 3.7]",3775591,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kenza Dali,15421.0,Right Attacking Midfield,155,West Ham United LFC,972,"['1f0e9782-1597-4e85-9a31-65303c08e502', '35949401-2d3d-4a2a-b964-ef2113b2e972', '6875185c-2a2e-49c5-a544-05981a528523', 'cdd04dee-3dda-4b53-98b6-4937543be4ae', 'e7d53bd1-0d7a-45d5-84a1-4e9ec236ee07']",37,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:31:37.222,Carry,True
,,,,"[89.2, 66.4]",,,,,,,,,,,0.176943,,,,,,,,,,,,,6e7e6ee5-04c2-4241-80db-d72a1eddd897,2762,,,"[91.7, 66.5]",3775591,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesca Kirby,4641.0,Right Center Forward,155,West Ham United LFC,972,"['959d71c7-7623-4877-b713-7d6af5ba9950', 'a218e393-1eb1-4ce3-9ce3-3df80d0a6bbb']",43,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:31:43.630,Carry,
,,,,"[42.8, 18.3]",,,,,,,,,,,3.375669,,,,,,,,,,,,,ed701b17-e1ea-4098-abad-d9fb5f0ab149,2767,,,"[41.7, 12.0]",3775591,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Katerina Svitková,24403.0,Left Wing Back,155,West Ham United LFC,972,"['0e24e3db-26de-4625-86d7-e0f61d616e72', '693b4149-aecc-484c-b9cf-5213c18e3277', 'a3261caa-ca7b-477f-95bc-2f4644e1cd29']",48,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:31:48.277,Carry,True
,,,,"[52.3, 25.4]",,,,,,,,,,,0.459917,,,,,,,,,,,,,e71ad480-1f87-4fa3-8375-1b4147461a4b,2776,,,"[52.7, 25.4]",3775591,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martha Thomas,31558.0,Center Forward,155,West Ham United LFC,972,"['1decedad-908c-4fa3-a36c-f9e838d4fa54', '1f262a59-d6f2-4477-990e-970e4e3a9227', '81febf7c-82dc-4631-a161-55cb65e6d942', 'a6d6b5f0-32bb-4d3d-9b39-b16353e9fb77']",53,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:31:53.330,Carry,True
,,,,"[76.8, 66.0]",,,,,,,,,,,0.837368,,,,,,,,,,,,,7d7ee603-1a70-4d1d-95d8-f8ce0c26988a,2785,,,"[76.0, 66.0]",3775591,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kate Longhurst,18147.0,Left Defensive Midfield,156,West Ham United LFC,972,"['0c24582d-f857-4e59-a4e5-a455dfe9aa0d', '293b74e7-bec9-47e7-9c46-780c84f810ef']",42,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:32:42.704,Carry,
,,,,"[34.7, 14.5]",,,,,,,,,,,2.143261,,,,,,,,,,,,,053d300a-1dc7-4ffe-8a34-5595d13e1394,2793,,,"[34.2, 17.0]",3775591,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonna Ann-Charlotte Andersson,10222.0,Left Back,156,West Ham United LFC,972,"['26652449-fa1b-4770-a55a-1b5a9f4d6f9e', '31296eb4-9ea1-487f-b59d-cde9c99c7c3b', 'c8bd2936-fa3e-46f6-b558-e301761a0e7f']",48,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:32:48.265,Carry,True
,,,,"[25.4, 75.0]",,,,,,,,,,,1.100395,,,,,,,,,,,,,0aa93b43-8dbe-47ea-b047-bc2924537ca9,2798,,,"[24.6, 74.7]",3775591,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Grace Fisk,34232.0,Right Center Back,156,West Ham United LFC,972,"['91f95fc3-77f3-431d-8fa1-2bcc8ddd166c', '99bd5b75-6a13-4b1e-aed5-157a9f117453']",56,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:32:56.248,Carry,
,,,,"[30.4, 44.7]",,,,,,,,,,,1.557936,,,,,,,,,,,,,2155fd4c-73bc-473f-993b-3e0ea90c3310,2801,,,"[30.0, 45.3]",3775591,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gilly Louise Scarlett Flaherty,18151.0,Center Back,156,West Ham United LFC,972,"['2eeb4ed7-be2d-4f86-9952-89912eff8ded', 'afa09bb0-9530-413c-b1c5-22334f04a9eb']",59,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:32:59.062,Carry,
,,,,"[44.7, 4.6]",,,,,,,,,,,1.379303,,,,,,,,,,,,,9df44d25-346d-4652-a488-442a9de8cf70,2805,,,"[42.5, 4.6]",3775591,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Laura Vetterlein,31556.0,Left Center Back,156,West Ham United LFC,972,"['5403f4f9-6c60-4b60-b573-a6d7ffdffbd1', '55825e13-53b6-4605-bf35-6ea74001d5b0', '84e810de-ffcc-4e45-9038-dc9c969d42cc']",2,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:33:02.748,Carry,True
,,,,"[42.7, 78.1]",,,,,,,,,,,1.027672,,,,,,,,,,,,,8c968e2b-760b-4de8-9f8f-2ee7a52515b7,2813,,,"[42.7, 78.1]",3775591,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,So-Yun Ji,4647.0,Right Midfield,158,Chelsea FCW,971,"['5917532a-2c4e-4c3b-9e1a-ef7ec14ea4c3', '9c44b23d-1532-42f1-ab1b-531ac3dd5064']",17,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:33:17.946,Carry,
,,,,"[12.2, 66.8]",,,,,,,,,,,3.002926,,,,,,,,,,,,,761d2fc9-34c7-4844-a0ea-c926d5ccd17b,2819,,,"[29.2, 72.5]",3775591,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Niamh Charles,15631.0,Right Back,158,Chelsea FCW,971,"['a070f1f0-f89d-4b91-b1cf-35bae1a9f388', 'f4255e3b-b460-4125-b30f-565bfde234b7']",22,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:33:22.353,Carry,
,,,,"[72.7, 10.1]",,,,,,,,,,,1.96719,,,,,,,,,,,,,3bab13c8-87b5-4e71-b6ea-a00a4c1c202f,2825,,,"[73.8, 12.5]",3775591,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Laura Vetterlein,31556.0,Left Center Back,159,West Ham United LFC,972,"['380cdb9b-2a22-45f9-be38-7862e1bd38e9', '3beecc35-74e9-4d9f-9ee3-33103e96b0f9', '4b05234d-3870-406e-98c0-a5d7a5e8164b', 'd85e47b3-793e-4a49-ba36-c65705a58a52']",29,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:33:29.220,Carry,True
,,,,"[84.5, 2.4]",,,,,,,,,,,0.656717,,,,,,,,,,,,,7608677e-d915-421c-a565-3dbcf2b3d670,2830,,,"[82.9, 2.6]",3775591,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mayumi Pacheco,15724.0,Left Wing Back,159,West Ham United LFC,972,"['7eebb89a-da43-4320-81f4-2fe3fbd868b6', '88eb7b71-a530-4fb0-a7b0-bc8182c15629', 'd49f5ee7-105e-4ad2-8017-21376a5d4e3e']",31,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:33:31.902,Carry,True
,,,,"[107.9, 15.9]",,,,,,,,,,,2.993217,,,,,,,,,,,,,f9835066-2319-4488-b0cd-5d01af72fb8f,2833,,,"[92.6, 11.1]",3775591,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dagný Brynjarsdóttir,10124.0,Right Defensive Midfield,159,West Ham United LFC,972,"['5558afad-efe7-4364-87ae-16aa2f08e160', '8ccdbc6c-ea5b-4aa8-85a5-e52f50046f6b']",34,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:33:34.363,Carry,
,,,,"[114.3, 12.5]",,,,,,,,,,,1.518042,,,,,,,,,,,,,2825dc56-5bf0-49aa-ab1d-fef9ad4e1638,2836,,,"[112.1, 13.6]",3775591,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mayumi Pacheco,15724.0,Left Wing Back,159,West Ham United LFC,972,"['1ba7c203-13dc-4e33-a1fe-443ea08a5ca9', 'c6d85605-9f34-453d-9e08-bf1b4cd1700d', 'd2a18cdd-c9ea-45dc-be9d-babf63c446e9']",37,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:33:37.695,Carry,True
,,,,"[13.2, 75.9]",,,,,,,,,,,1.209086,,,,,,,,,,,,,3bb098f0-60f0-4352-aa6c-03d7b66619ae,2841,,,"[14.1, 74.5]",3775591,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Niamh Charles,15631.0,Right Back,160,Chelsea FCW,971,"['033fc4a7-f1fa-45ed-b63a-04d4d31c1a2a', '2ed15895-5b52-494a-b4af-3913883e2807', 'acf97fa0-e261-4f04-92f0-d116713d7c8c']",40,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:33:40.185,Carry,True
,,,,"[23.5, 15.5]",,,,,,,,,,,0.207878,,,,,,,,,,,,,3d606c42-a708-4435-811c-4ff1ea26ef5d,2852,,,"[21.3, 18.0]",3775591,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,So-Yun Ji,4647.0,Right Midfield,162,West Ham United LFC,972,"['723c0dd7-1828-4e7d-8017-8760c2e04757', 'cb5044b1-5e9f-4cda-8979-2d05bea10079']",44,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:34:44.438,Carry,
,,,,"[88.7, 20.0]",,,,,,,,,,,3.917793,,,,,,,,,,,,,3302c566-22ca-4728-b0ae-e30cdeb74c5c,2855,,,"[36.3, 9.8]",3775591,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francesca Kirby,4641.0,Right Center Forward,162,West Ham United LFC,972,"['4ce81210-c829-46bd-b59c-3a1a29fc9909', '9b71b81c-913c-4170-89de-ac58ef4eef93', 'ee26475d-e8fd-4a78-b892-b47246f5d897']",47,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:34:47.224,Carry,True
,,,,"[39.1, 62.6]",,,,,,,,,,,0.981829,,,,,,,,,,,,,b29101fb-f598-48af-99f3-68236399b2c1,2861,,,"[35.1, 62.9]",3775591,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gilly Louise Scarlett Flaherty,18151.0,Center Back,162,West Ham United LFC,972,"['22e09a3d-08f8-4fa1-a565-fb9b568cdb0c', 'a4322ae4-a604-411f-9c06-8a9007cf0624', 'ad07ac45-1b40-408b-8b53-0fcb4c746759']",52,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:34:52.673,Carry,True
,,,,"[37.3, 49.2]",,,,,,,,,,,0.831357,,,,,,,,,,,,,75ee897f-f53d-422a-9791-90128e799028,2867,,,"[40.8, 49.7]",3775591,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cecilie Redisch Kvamme,31553.0,Right Wing Back,162,West Ham United LFC,972,"['0726cefb-77f0-4534-894b-7efe57f54a7d', '2e43c660-93f4-408f-8a31-4e50979667b5', 'd29c7f9a-47bc-4766-95cd-a87e7cc7763b']",54,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:34:54.869,Carry,True
,,,,"[32.8, 39.3]",,,,,,,,,,,1.248707,,,,,,,,,,,,,2ed8d9a6-eb08-4d7f-ac83-dff44c3ba619,2870,,,"[34.0, 39.8]",3775591,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kate Longhurst,18147.0,Left Defensive Midfield,162,West Ham United LFC,972,"['6306832c-0a1c-4c58-a791-c05af5014710', 'e77638d1-356d-4575-99bb-7384f9b6ba9f']",56,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:34:56.974,Carry,
,,,,"[38.3, 29.0]",,,,,,,,,,,1.667346,,,,,,,,,,,,,57db1923-b552-4fd3-ae56-6617e691be84,2876,,,"[35.6, 40.3]",3775591,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kate Longhurst,18147.0,Left Defensive Midfield,162,West Ham United LFC,972,"['2990b8be-cf14-45bb-9b02-dcdaee775b23', '4f650b79-a5c3-46f0-9dc8-0309d33c7596']",0,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:35:00.063,Carry,
,,,,"[39.9, 3.4]",,,,,,,,,,,1.685337,,,,,,,,,,,,,a8b5c2fb-7242-41e8-97bc-a1f75502a26f,2879,,,"[43.3, 2.9]",3775591,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mayumi Pacheco,15724.0,Left Wing Back,162,West Ham United LFC,972,"['a9376ab3-f570-43ce-a676-48372150df3a', 'b1b9a2bf-5a62-4a12-bbdb-af55e133b0ae', 'c5828b8f-0309-4663-b303-b3fb108b9d3b']",3,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:35:03.607,Carry,True
,,,,"[43.8, 9.8]",,,,,,,,,,,1.384521,,,,,,,,,,,,,9b6fa8db-994b-42a4-aaa9-ec00f3b91f29,2883,,,"[42.8, 11.4]",3775591,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Laura Vetterlein,31556.0,Left Center Back,162,West Ham United LFC,972,"['7aad91b1-d1b2-4c02-b5b9-e02f170476c3', '9a5a7fb5-4fee-4999-8941-f398b33af90a', 'de5a9ee6-e8d2-41cc-9c6c-2595cdbb32d9']",6,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:35:06.266,Carry,True
,,,,"[31.4, 2.1]",,,,,,,,,,,1.253242,,,,,,,,,,,,,08f584cd-7c7b-45bd-be27-6818573a2819,2887,,,"[31.7, 2.4]",3775591,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mayumi Pacheco,15724.0,Left Wing Back,162,West Ham United LFC,972,"['1803ea49-6ed5-4c87-9f89-f0f66f05b923', '80f24124-5236-4be9-8f19-a9b5b8173fae']",9,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:35:09.602,Carry,
,,,,"[78.4, 68.1]",,,,,,,,,,,0.726504,,,,,,,,,,,,,d528d9b8-453f-4381-8fe1-fe0dbd05b291,2892,,,"[77.9, 67.0]",3775591,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jessie Alexandra Fleming,25612.0,Right Center Midfield,162,West Ham United LFC,972,"['44c86f7f-9c54-4329-b93c-4534f223bda6', 'd48d5deb-0bb9-4198-865b-ca02274ec4a5']",12,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:35:12.741,Carry,
,,,,"[15.8, 39.5]",,,,,,,,,,,5.883036,,,,,,,,,,,,,e804e9fd-662f-484a-b545-907e6f4f365c,2896,,,"[13.0, 29.4]",3775591,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Courtney Brosnan,31555.0,Goalkeeper,163,West Ham United LFC,972,"['9369671d-8365-4397-90a6-86f038174c06', 'aa09aa65-7bb3-4924-a08d-2c49de9ff313']",15,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:35:15.920,Carry,
,,,,"[56.2, 74.2]",,,,,,,,,,,4.133301,,,,,,,,,,,,,625010fd-05bd-49dc-bece-da25ced5d3e7,2899,,,"[35.1, 73.4]",3775591,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Kenza Dali,15421.0,Right Attacking Midfield,163,West Ham United LFC,972,"['896a4c38-0b89-4a4d-b57d-778e462b8b65', 'ec6ebb73-e88d-4183-a171-d12288af3dba']",24,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:35:24.788,Carry,
,,,,"[83.4, 70.8]",,,,,,,,,,,0.300563,,,,,,,,,,,,,2f5ac812-b0db-445b-8761-bc9d94967be2,2902,,,"[82.7, 70.8]",3775591,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Martha Thomas,31558.0,Center Forward,163,West Ham United LFC,972,"['2fd4befe-3eb2-41ef-b2be-003c616a94bf', 'd9248258-b386-4c2d-ad43-c8430f340387']",30,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:35:30.140,Carry,
,,,,"[14.4, 26.6]",,,,,,,,,,,3.437719,,,,,,,,,,,,,aed79639-6c1f-467b-a19c-fb8a331d798f,2906,,,"[12.2, 21.0]",3775591,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Millie Bright,4642.0,Left Center Back,163,West Ham United LFC,972,"['5287fa96-7d11-4ae8-8e14-5f3b2befd4a6', '7b954ec9-621d-419f-b21e-b655fcd6fd2a', 'd1e7f15e-9cc0-4cd0-ba18-7656ea0db151']",33,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:35:33.941,Carry,True
,,,,"[57.9, 42.5]",,,,,,,,,,,1.797447,,,,,,,,,,,,,5e5b5167-e1e9-47e9-bfd0-613952b2cbb1,2910,,,"[56.3, 60.9]",3775591,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Grace Fisk,34232.0,Right Center Back,163,West Ham United LFC,972,"['e9f2b123-9e13-4228-86ed-08fb5473d6f6', 'eb9622d9-a19c-4a55-a740-e318289da735']",40,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:35:40.336,Carry,
,,,,"[67.5, 8.4]",,,,,,,,,,,1.026782,,,,,,,,,,,,,4c37f0e9-da4d-4e8f-b232-0a120bb27f8e,2913,,,"[67.8, 7.3]",3775591,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Mayumi Pacheco,15724.0,Left Wing Back,163,West Ham United LFC,972,"['8041d7ac-1e4c-4939-a64b-61e905c6054e', 'd5a995bf-e7db-47b3-b0b9-1fbd4d12581b']",44,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:35:44.583,Carry,
,,,,"[73.3, 30.4]",,,,,,,,,,,1.370177,,,,,,,,,,,,,4139304a-cac5-4bdd-b40f-dec157b4a1ae,2920,,,"[71.6, 29.0]",3775591,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Kate Longhurst,18147.0,Left Defensive Midfield,163,West Ham United LFC,972,"['418916bc-aa78-46ab-89cb-51a150d89679', 'dfc7cf6a-438b-4696-85ec-c2cdaeb76d8b']",49,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:35:49.264,Carry,
,,,,"[96.6, 72.8]",,,,,,,,,,,1.633359,,,,,,,,,,,,,29543602-c351-46c0-aa1b-941b4ff2108e,2923,,,"[88.4, 75.8]",3775591,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Cecilie Redisch Kvamme,31553.0,Right Wing Back,163,West Ham United LFC,972,"['938c25f9-ce1c-49d2-913f-82e8c3eff0f7', 'd432cc97-8dbb-4c7c-8fa1-91b888b6679c']",52,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:35:52.952,Carry,
