ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,3.184794,,,,,,,,,,,,429e7fab-f716-428f-9057-39d8e11d388e,145,,"[71.1, 49.4]",3764234,2,,,,,-2.150095,,Right Foot,,,,"[55.4, 25.4]",Ground Pass,,28.679087,,,,,Natalie Haigh,46535.0,,,,,,,1,Regular Play,Emma Follis,15557.0,Right Wing,9,Aston Villa,2647,['c4755c00-15ee-4542-a885-f82841aac88a'],29,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:02:29.548,Pass,
,,,,,,,,,,,,,,,2.467151,,,,,,,,,,,,f30b416e-42e0-4da9-8b10-3e550b4347c2,148,,"[50.5, 22.0]",3764234,2,,,,,2.6579478,,Right Foot,,,,"[20.8, 37.6]",Ground Pass,,33.547726,,,,,Sian Rogers,46540.0,,,,,,,1,Regular Play,Natalie Haigh,46535.0,Left Center Back,9,Aston Villa,2647,['46c28190-69df-41b7-9a84-536c27a31b06'],34,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:02:34.082,Pass,
,,,,,,,,,,,,,,,1.794289,,,,,,,,,,,,855d6445-7322-4061-a04b-89efc6308a7a,151,,"[21.4, 39.3]",3764234,2,,,,,1.1509678,,Right Foot,,,,"[34.3, 68.2]",Ground Pass,,31.64838,,,,,Elisha N''Dow,46534.0,,,,,,,1,Regular Play,Sian Rogers,46540.0,Goalkeeper,9,Aston Villa,2647,['b365a19e-0683-4946-880e-500b582d03c2'],37,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:02:37.349,Pass,
,,,,,,,,,,,,,,,0.876602,,,,,,,,,,,,92e81d96-926d-43ab-b1df-1cc06a3473c4,154,,"[49.0, 77.2]",3764234,2,,,,,0.18697926,,Right Foot,,,,"[63.8, 80.0]",Ground Pass,,15.062536,,,Out,,Ella Franklin-Fraiture,46538.0,,,,,,,1,Regular Play,Elisha N''Dow,46534.0,Right Center Back,9,Aston Villa,2647,['0a034291-9181-4b8a-95f3-aa270730ff8a'],43,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:02:43.543,Pass,
,,,,,,,,,,,,,,,1.678591,,,,,,,,,,,,993e812a-f2e6-4a61-8b8c-11dee2615295,156,,"[51.0, 0.1]",3764234,2,,True,,,2.348619,,,,,,"[37.9, 13.4]",Low Pass,,18.668154,,,,,Gemma Bonner,15554.0,,,,,,Throw-in,1,From Throw In,Demi Stokes,4651.0,Left Back,10,Manchester City WFC,746,['359b1352-cb50-4932-9e3c-092cdaa96b84'],52,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:52.567,Pass,
,,,,,,,,,,,,,,,1.876709,,,,,,,,,,,,9ffc1478-fd1d-4637-80e9-7819a5d7f5f5,158,,"[35.4, 17.5]",3764234,2,,True,,,2.025897,,Right Foot,,,,"[26.2, 36.3]",Ground Pass,,20.93036,,,,,Ellie Roebuck,4637.0,,,,,,,1,From Throw In,Gemma Bonner,15554.0,Left Center Back,10,Manchester City WFC,746,['ed486e3e-ed7b-4bd5-969c-90f245f3b139'],55,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:55.702,Pass,
,,,,,,,,,,,,,,,1.295686,,,,,,,,,,,,50d05422-d682-465e-ae66-5bd97fd0db55,160,,"[29.6, 37.8]",3764234,2,,,,,1.5019399,,Right Foot,,,,"[30.6, 52.3]",Ground Pass,,14.534442,,,,,Stephanie Houghton,10185.0,,,,,,,1,From Throw In,Ellie Roebuck,4637.0,Goalkeeper,10,Manchester City WFC,746,['d137f95f-31ad-4db7-b8f7-d13af8ebcbce'],59,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:59.065,Pass,
,,,,,,,,,,,,,,,1.769098,,,,,,,,,,,,42f92b7b-ed11-4397-b1f6-c95c335e6122,163,,"[43.1, 53.8]",3764234,3,,,,,-1.0005349,,Right Foot,,,,"[64.2, 20.9]",High Pass,,39.084778,,,,,Caroline Weir,10188.0,,,,,,,1,From Throw In,Stephanie Houghton,10185.0,Right Center Back,10,Manchester City WFC,746,['c6aa28ad-a858-417b-8864-5eb5da78f398'],3,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:03.289,Pass,
,,,,,,,,,,,,,,,2.353531,,,,,,,,,,,,55ba0702-421d-41c1-bf6d-9e602b553e0a,166,,"[92.3, 10.8]",3764234,3,,,,,0.5412944,,Left Foot,,,,"[109.1, 20.9]",Ground Pass,,19.602295,,,,,Chloe Kelly,15570.0,,,,,,,1,From Throw In,Caroline Weir,10188.0,Left Center Midfield,10,Manchester City WFC,746,['cf565ca3-f576-475a-baf9-3f05f3b5f2eb'],9,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:09.716,Pass,
,,,,,,,,,,,,,,,0.826209,,,,,,,,,,,,14b4b997-89e7-4a65-89e6-b4eae7f06086,170,,"[112.6, 23.0]",3764234,3,,,,,1.4778968,,Left Foot,True,,,"[114.1, 39.1]",Low Pass,,16.169725,,,Incomplete,,Janine Elizabeth Beckie,4992.0,,,,,,,1,From Throw In,Chloe Kelly,15570.0,Left Wing,10,Manchester City WFC,746,"['7c7af964-089a-41ec-bc0b-874d21265ba0', '897cc2b9-5836-4fc5-9164-79a9a276cecb', 'f85be003-9efe-428a-ba59-6a148bcaffee']",12,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:12.172,Pass,True
,,,,,,,,,,,,,,,1.028328,,,,,,,,,,,,87fa1015-6bc6-4ca0-9756-e379e412f305,187,,"[97.0, 29.2]",3764234,3,,,,,-1.3460852,,Right Foot,,,,"[101.0, 11.7]",Ground Pass,,17.951323,,,,,Caroline Weir,10188.0,,,,,,Recovery,1,From Throw In,Keira Walsh,4658.0,Center Defensive Midfield,10,Manchester City WFC,746,['2c54024c-a046-4562-b07e-6707eb3e5000'],19,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:19.191,Pass,
,,,,,,,,,,,,,,,0.593217,,,,,,,,,,,,1f0888bb-b96c-48b8-b299-6421f54a6331,190,,"[101.0, 10.2]",3764234,3,,,,,-2.9996955,,Left Foot,,,,"[90.5, 8.7]",Ground Pass,,10.606602,,,,,Demi Stokes,4651.0,,,,,,,1,From Throw In,Caroline Weir,10188.0,Left Center Midfield,10,Manchester City WFC,746,['fbc0fa30-a00e-4187-a565-c696b1dd9160'],21,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:21.879,Pass,
,,,,,,,,,,,,,,,0.601009,,,,,,,,,,,,330005ae-f465-4534-91e1-fca6d005f486,193,,"[91.4, 9.8]",3764234,3,,,,,-0.16725394,,Left Foot,,,,"[99.1, 8.5]",Ground Pass,,7.808969,,,,,Caroline Weir,10188.0,,,,,,,1,From Throw In,Demi Stokes,4651.0,Left Back,10,Manchester City WFC,746,['b73a2fd0-1b50-48a9-a759-87d9a00a08bb'],23,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:23.198,Pass,
,,,,,,,,,,,,,,,1.090413,,,,,,,,,,,,a11e3693-f8cd-4a02-817f-c9c98fd6a9b0,196,,"[99.1, 8.5]",3764234,3,,,,,2.938934,,Left Foot,,,,"[91.8, 10.0]",Ground Pass,,7.4525166,,,,,Demi Stokes,4651.0,,,,,,,1,From Throw In,Caroline Weir,10188.0,Left Center Midfield,10,Manchester City WFC,746,['a3df4092-243e-4e9e-aa80-791b9c8a6156'],23,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:23.868,Pass,
,,,,,,,,,,,,,,,0.690882,,,,,,,,,,,,19b0551e-1b19-41dc-9b4e-2a298a926550,199,,"[91.8, 10.0]",3764234,3,,,,,2.5036316,,Left Foot,,,,"[86.0, 14.3]",Ground Pass,,7.220111,,,,,Keira Walsh,4658.0,,,,,,,1,From Throw In,Demi Stokes,4651.0,Left Back,10,Manchester City WFC,746,['4732ca54-1ec2-4c6f-a3db-aaa16a952dd1'],26,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:26.049,Pass,
,,,,,,,,,,,,,,,1.010248,,,,,,,,,,,,e5a6c543-7c40-4212-9123-d577aeacf0d8,202,,"[86.0, 14.3]",3764234,3,,,,,-0.60916346,,Right Foot,,,,"[90.3, 11.3]",Ground Pass,,5.2430906,,,,,Demi Stokes,4651.0,,,,,,,1,From Throw In,Keira Walsh,4658.0,Center Defensive Midfield,10,Manchester City WFC,746,['6e9aaa99-8903-4d01-a8d8-a4666097ebd1'],26,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:26.819,Pass,
,,,,,,,,,,,,,,,1.190751,,,,,,,,,,,,c5e0a4ee-46f1-411b-a424-074aff771360,206,,"[93.1, 11.1]",3764234,3,,,,,-0.9723774,,Left Foot,,,,"[99.1, 2.3]",Ground Pass,,10.650822,,,,,Caroline Weir,10188.0,,,,,,,1,From Throw In,Demi Stokes,4651.0,Left Back,10,Manchester City WFC,746,"['5ad9af77-9ab0-459e-98a4-349601ed090e', '6f7179b7-f521-47a9-8188-e6f251e4f8aa']",28,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:28.257,Pass,True
,,,,,,,,,,,,,,,1.077433,,,,,,,,,,,,241f4be0-db38-494a-90ac-24aef96233d1,209,,"[107.4, 5.5]",3764234,3,,,,,1.4722571,,Left Foot,True,,,"[110.0, 31.8]",High Pass,,26.428205,,,Incomplete,,,,,,,,,,1,From Throw In,Caroline Weir,10188.0,Left Center Midfield,10,Manchester City WFC,746,['fbe38518-b4b3-4409-ae8c-d4379e8a51f7'],31,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:31.824,Pass,
,,,,,,,,,,,,,,,0.726904,,,,,,,,,,,,540a5681-5e76-4433-b869-7512175ae7c2,220,,"[93.7, 23.2]",3764234,3,,,,,-3.0216887,,Right Foot,,,,"[85.4, 22.2]",Ground Pass,,8.3600235,,,,,Keira Walsh,4658.0,,,,,,,1,From Throw In,Georgia Stanway,4643.0,Center Forward,10,Manchester City WFC,746,"['a6d17549-dfd1-4dd6-988c-5619d924a186', 'b5fe8d40-81fe-47bb-98d6-a3fe39dc7612']",38,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:38.006,Pass,True
,,,,,,,,,,,,,,,1.060743,,,,,,,,,,,,528b7bec-c630-414d-91ce-e4ff061e4800,223,,"[82.6, 20.0]",3764234,3,,,,,-0.8528632,,Right Foot,,,,"[89.5, 12.1]",Ground Pass,,10.489042,,,,,Caroline Weir,10188.0,,,,,,,1,From Throw In,Keira Walsh,4658.0,Center Defensive Midfield,10,Manchester City WFC,746,"['b5fe8d40-81fe-47bb-98d6-a3fe39dc7612', 'cd4a94f9-d655-4eec-b289-88f64d6dbad6']",40,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:40.539,Pass,True
,,,,,,,,,,,,,,,0.668255,,,,,,,,,,,,e3996a3b-9330-474c-9d98-52509193205e,227,,"[89.3, 10.6]",3764234,3,,,,,-0.12927501,,Left Foot,,,,"[99.3, 9.3]",Ground Pass,,10.084146,,,,,Demi Stokes,4651.0,,,,,,,1,From Throw In,Caroline Weir,10188.0,Left Center Midfield,10,Manchester City WFC,746,['d55dd5a9-d163-4432-9ba8-33ba5377049d'],42,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:42.420,Pass,
,,,,,,,,,,,,,,,1.296294,,,,,,,,,,,,4c8badc9-425d-4049-85dc-b921767f47d9,231,,"[92.9, 3.4]",3764234,3,,,,,2.7675483,,Right Foot,,,,"[82.2, 7.6]",Ground Pass,,11.4947815,,,,,Keira Walsh,4658.0,,,,,,,1,From Throw In,Demi Stokes,4651.0,Left Back,10,Manchester City WFC,746,['2e1d39d0-8a4c-4121-85d4-bd805324f59b'],46,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:46.376,Pass,
,,,,,,,,,,,,,,,1.491713,,,,,,,,,,,,78da1e76-d15b-40b8-85a9-896cc24a7765,234,,"[76.9, 10.4]",3764234,3,,,,,2.9123607,,Right Foot,,,,"[55.9, 15.3]",Ground Pass,,21.56409,,,,,Gemma Bonner,15554.0,,,,,,,1,From Throw In,Keira Walsh,4658.0,Center Defensive Midfield,10,Manchester City WFC,746,['1f6209ba-22fd-4bf0-940e-ee9c4973589b'],49,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:49.790,Pass,
,,,,,,,,,,,,,,,1.843165,,,,,,,,,,,,acdbb687-50df-4020-8605-840867b032aa,237,,"[54.6, 15.1]",3764234,3,,,,,1.5230385,,Right Foot,,,,"[55.9, 42.3]",Ground Pass,,27.231049,,,,,Stephanie Houghton,10185.0,,,,,,,1,From Throw In,Gemma Bonner,15554.0,Left Center Back,10,Manchester City WFC,746,['222717d4-7d71-445f-b634-bb82c13321b0'],52,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:52.217,Pass,
,,,,,,,,,,,,,,,1.529021,,,,,,,,,,,,07da4991-4ed8-422b-9878-8f8fb03d2b9a,240,,"[63.8, 53.2]",3764234,3,,,,,0.9729687,,Right Foot,,,,"[78.1, 74.2]",Ground Pass,,25.406496,,,,,Janine Elizabeth Beckie,4992.0,,,,,,,1,From Throw In,Stephanie Houghton,10185.0,Right Center Back,10,Manchester City WFC,746,['d2904e35-fa9c-4d3c-a4ff-7e606dd08630'],56,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:56.922,Pass,
,,,,,,,,,,,,,,,1.388358,,,,,,,,,,,,266e61ca-1ef4-417a-8b6d-d1456a92c7ab,243,,"[75.8, 73.5]",3764234,3,,,,,-2.7166162,,Right Foot,,,,"[62.1, 67.3]",Ground Pass,,15.03762,,,,,Stephanie Houghton,10185.0,,,,,,,1,From Throw In,Janine Elizabeth Beckie,4992.0,Right Wing,10,Manchester City WFC,746,['5290094f-802c-40d9-b85f-94eff550c6df'],59,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:59.731,Pass,
,,,,,,,,,,,,,,,1.803403,,,,,,,,,,,,fb22d93a-3039-47de-a89f-dadfd26f992b,246,,"[61.4, 66.7]",3764234,4,,,,,-1.8311833,,Right Foot,,,,"[53.7, 37.8]",Ground Pass,,29.908194,,,,,Gemma Bonner,15554.0,,,,,,,1,From Throw In,Stephanie Houghton,10185.0,Right Center Back,10,Manchester City WFC,746,['e266f90c-d138-469f-a851-31080d3b66aa'],2,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:02.202,Pass,
,,,,,,,,,,,,,,,1.162583,,,,,,,,,,,,b66ae682-4a35-4dc7-98a1-7a890413236c,250,,"[64.7, 29.9]",3764234,4,,,,,-0.1962707,,Right Foot,,,,"[81.8, 26.5]",Ground Pass,,17.434736,,,,,Caroline Weir,10188.0,,,,,,,1,From Throw In,Gemma Bonner,15554.0,Left Center Back,10,Manchester City WFC,746,"['b63482ea-6285-4cd3-8437-5319ac203de8', 'e0c35951-6eb1-41da-8d63-f1e3e7432882']",7,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:07.076,Pass,True
,,,,,,,,,,,,,,,1.59168,,,,,,,,,,,,b4315878-795b-4c05-913a-08a0cd9329a9,254,,"[85.2, 24.3]",3764234,4,,,,,-0.08153093,,Left Foot,,,,"[110.9, 22.2]",Ground Pass,,25.785654,,,Pass Offside,,Georgia Stanway,4643.0,,,,Through Ball,True,,1,From Throw In,Caroline Weir,10188.0,Left Center Midfield,10,Manchester City WFC,746,"['4dbb9c75-2b9d-4885-9b71-b2d982599264', '5e662641-2cab-4e65-812f-06cdea7ce1e2']",9,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:09.725,Pass,True
,,,,,,,,,,,,,,,1.87619,,,,,,,,,,,,35bd6d79-350c-4194-af1e-475373c4b33d,256,,"[14.8, 55.4]",3764234,4,,,,,0.11754606,,Right Foot,,,,"[54.6, 60.1]",Low Pass,,40.076553,,,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Sian Rogers,46540.0,Goalkeeper,11,Aston Villa,2647,['080a97bb-70c9-42c3-9242-776841db8d46'],44,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:04:44.107,Pass,
,,,,,,,,,,,,,,,0.214038,,,,,,,,,,,,ce004cda-4c48-4fe6-ad84-b59c5bbe84df,259,,"[68.9, 19.0]",3764234,4,,,,,2.220667,,Left Foot,,,,"[67.0, 21.5]",Ground Pass,,3.1400638,,,Incomplete,,Keira Walsh,4658.0,,,,,,,1,From Free Kick,Caroline Weir,10188.0,Left Center Midfield,11,Aston Villa,2647,"['6f6438cd-f094-4f81-8008-0eb5e0cec3fb', '7569eaef-eeb6-4036-90b5-7574366d57c8']",47,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:47.258,Pass,
,,,,,,,,,,,,,,,3.285922,,,,,,,,,,,,5ffbc67c-f106-4a92-ac5a-3ccbe79c7971,264,,"[53.3, 44.0]",3764234,4,,,,,-1.3160957,,Right Foot,,,,"[62.1, 10.2]",Ground Pass,,34.92678,,,,,Diana Micaela Abreu de Sousa e Silva,10159.0,,,,,,,1,From Free Kick,Ramona Petzelberger,46533.0,Left Center Midfield,11,Aston Villa,2647,['83f0e7d0-881d-4c2a-b0e2-12aee763827f'],49,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:04:49.470,Pass,
,,,,,,,,,,,,,,,1.776531,,,,,,,,,,,,35544a5c-4844-4403-b811-df2b32ce9b92,267,,"[64.6, 11.5]",3764234,4,,,,,-0.37226933,,Right Foot,,,,"[75.1, 7.4]",Ground Pass,,11.272089,,,,,Caroline Siems,46536.0,,,,,,,1,From Free Kick,Diana Micaela Abreu de Sousa e Silva,10159.0,Left Wing,11,Aston Villa,2647,['834a091b-8e92-4ae4-a9ce-a185dfca2931'],53,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:04:53.748,Pass,
,,,,,,,,,,,,,,,0.998974,,,,,,,,,,,,b36d8988-34ec-40d7-bee0-f9797a9cb8ca,269,,"[76.2, 8.9]",3764234,4,,,,,1.536911,,Left Foot,,,,"[76.6, 20.7]",Ground Pass,,11.806778,,,,,Ramona Petzelberger,46533.0,,,,,,,1,From Free Kick,Caroline Siems,46536.0,Left Back,11,Aston Villa,2647,['88768163-4e70-4a37-a6c4-74be4e21c586'],55,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:04:55.524,Pass,
,,,,,,,,,,,,,,,3.413045,,,,,,,,,,,,afb102ec-e5db-4048-93b6-6f1c9c17f35a,272,,"[73.4, 20.3]",3764234,4,,,,,1.1456692,,Right Foot,,,,"[91.6, 60.5]",High Pass,,44.127995,,,Incomplete,,Emma Follis,15557.0,,,True,,,,1,From Free Kick,Ramona Petzelberger,46533.0,Left Center Midfield,11,Aston Villa,2647,"['6542c3d4-21bb-4259-9a7d-e6733840782f', 'a3d4087e-14b9-48e8-96d0-0cfa0392d6c3']",57,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:04:57.637,Pass,
,,,,,,,,,,,,,,,0.92669,,,,,,,,,,,,4ad74347-6b02-4c98-bb3c-a315ee69e77d,277,,"[28.5, 20.0]",3764234,5,,,,,2.536813,,Left Foot,,,,"[21.7, 24.7]",Ground Pass,,8.266196,,,,,Gemma Bonner,15554.0,,,,,,,1,Regular Play,Demi Stokes,4651.0,Left Back,12,Manchester City WFC,746,['73f7f429-e5e4-4f38-a0bb-8227cf971de0'],5,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:05:05.566,Pass,
,,,,,,,,,,,,,,,1.52987,,,,,,,,,,,,f0b78e5a-c19b-4297-83ab-8a5ec6089d54,280,,"[21.5, 25.6]",3764234,5,,,,,1.4586856,,Right Foot,,,,"[24.9, 55.8]",Ground Pass,,30.390787,,,,,Stephanie Houghton,10185.0,,,,,,,1,Regular Play,Gemma Bonner,15554.0,Left Center Back,12,Manchester City WFC,746,['2b2c957e-4acb-40eb-a591-efdc4fcabdfd'],7,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:05:07.931,Pass,
,,,,,,,,,,,,,,,0.798229,,,,,,,,,,,,5d85d260-67bf-430b-b75f-cbb9806cb758,284,,"[37.3, 55.3]",3764234,5,,,,,-0.66404617,,Right Foot,,,,"[48.8, 46.3]",Ground Pass,,14.603082,,,,,Samantha June Mewis,5087.0,,,,,,,1,Regular Play,Stephanie Houghton,10185.0,Right Center Back,12,Manchester City WFC,746,"['31e1ee45-b903-434e-8e72-15189b766653', '4608915f-fa91-498b-9e2e-c227724ae5ae']",13,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:05:13.256,Pass,True
,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,110c474c-da73-4f8c-b5a9-a478f6f09e04,286,,"[48.6, 46.3]",3764234,5,,,,,-2.39539,,Left Foot,,,,"[43.3, 41.4]",Ground Pass,,7.218033,,,,,Keira Walsh,4658.0,,,,,,,1,Regular Play,Samantha June Mewis,5087.0,Right Center Midfield,12,Manchester City WFC,746,['e6c0d233-6a5a-427f-bd3f-b1bf99bbce70'],14,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:05:14.015,Pass,
,,,,,,,,,,,,,,,2.915346,,,,,,,,,,,,e8b7ec2a-d46b-4561-bc91-2221ecce9c86,289,,"[43.5, 41.4]",3764234,5,,,,,-1.6624925,,Left Foot,,,,"[40.3, 6.6]",Ground Pass,,34.946815,,,,,Demi Stokes,4651.0,,,,,,,1,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,12,Manchester City WFC,746,['1e188d2c-5a51-404b-84a6-05cb9dd8bc24'],16,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:05:16.594,Pass,
,,,,,,,,,,,,,,,0.948265,,,,,,,,,,,,0e689e93-acab-416b-b260-722827035886,292,,"[41.6, 4.4]",3764234,5,,,,,0.030033885,,Left Foot,,,,"[64.9, 5.1]",Ground Pass,,23.310513,,,,,Chloe Kelly,15570.0,,,,,,,1,Regular Play,Demi Stokes,4651.0,Left Back,12,Manchester City WFC,746,['3b47077d-156a-4efd-a98c-92e80359172d'],19,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:05:19.514,Pass,
,,,,,,,,,,,,,,,1.290201,,,,,,,,,,,,eb3e4b5d-a422-4a5c-98e9-885647475e3c,296,,"[64.4, 3.4]",3764234,5,,,,,2.9863884,,Right Foot,,,,"[49.7, 5.7]",Ground Pass,,14.878844,,,,,Demi Stokes,4651.0,,,,,,,1,Regular Play,Chloe Kelly,15570.0,Left Wing,12,Manchester City WFC,746,"['bae66d22-dd00-4f02-8796-d5241d37657a', 'cca820c3-110f-4fce-996b-8b709052f2dc']",21,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:05:21.272,Pass,True
,,,,,,,,,,,,,,,1.197365,,,,,,,,,,,,324242b1-2309-4d84-8664-444f555ef4b6,299,,"[49.7, 5.7]",3764234,5,,,,,2.3107712,,Left Foot,,,,"[41.3, 14.9]",Ground Pass,,12.45793,,,,,Gemma Bonner,15554.0,,,,,,,1,Regular Play,Demi Stokes,4651.0,Left Back,12,Manchester City WFC,746,['cee880e0-970e-4b7d-93e7-c08cd0fb403b'],23,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:05:23.384,Pass,
,,,,,,,,,,,,,,,1.158692,,,,,,,,,,,,5a63d6ad-7c9a-4781-80c9-06ea4b9710b7,302,,"[43.1, 31.8]",3764234,5,,,,,2.0706398,,Left Foot,,,,"[35.4, 45.9]",Ground Pass,,16.06549,,,,,Stephanie Houghton,10185.0,,,,,,,1,Regular Play,Gemma Bonner,15554.0,Left Center Back,12,Manchester City WFC,746,['d58073f5-4871-4e2e-955d-7e0dcfeca940'],31,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:05:31.911,Pass,
,,,,,,,,,,,,,,,0.967577,,,,,,,,,,,,0204d9c1-e09f-47e4-a32b-a70a010b7f2a,305,,"[35.1, 44.9]",3764234,5,,,,,-0.2551824,,Right Foot,,,,"[53.5, 40.1]",Ground Pass,,19.015783,,,,,Samantha June Mewis,5087.0,,,,,,,1,Regular Play,Stephanie Houghton,10185.0,Right Center Back,12,Manchester City WFC,746,['a673ff66-2bf8-4321-84a0-263fbb16e9af'],33,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:05:33.755,Pass,
,,,,,,,,,,,,,,,1.794946,,,,,,,,,,,,d3b09579-d3b2-42f5-b726-3bd11e40203c,309,,"[53.7, 40.6]",3764234,5,,,,,1.8878957,,Right Foot,,,,"[43.1, 72.9]",Low Pass,,33.994854,,,,,Esme Beth Morgan,4649.0,,,,,,,1,Regular Play,Samantha June Mewis,5087.0,Right Center Midfield,12,Manchester City WFC,746,"['1f965389-7cb2-4377-8a9a-b9eae47984be', '8c20f15d-b2f8-4577-9441-8d61b1865df8']",34,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:05:34.761,Pass,True
,,,,,,,,,,,,,,,1.057887,,,,,,,,,,,,985132af-21cd-4931-8ecb-2d84c5c00593,312,,"[77.5, 65.2]",3764234,5,,,,,-0.5880026,,Right Foot,,,,"[90.1, 56.8]",Low Pass,,15.143315,,,Incomplete,,Georgia Stanway,4643.0,,,,,,,1,Regular Play,Esme Beth Morgan,4649.0,Right Back,12,Manchester City WFC,746,"['2d51ac1b-609f-4057-8b5a-3325d2f1e174', 'a58b7d4a-a1b5-4180-ae87-2d53d0bb581e']",42,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:05:42.518,Pass,
,,,,,,,,,,,,,,,0.874581,,,,,,,,,,,,5e83c5a9-282f-43cd-9369-d87b84b93fa0,317,,"[34.5, 22.2]",3764234,5,,,,,-2.7173982,,Right Foot,,,,"[28.3, 19.4]",Ground Pass,,6.8029404,,,,,Caroline Siems,46536.0,,,,,,,1,Regular Play,Marisa Ewers,15565.0,Right Center Midfield,13,Aston Villa,2647,['e078087f-f1fd-41d9-b305-f044e6e309f2'],44,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:05:44.765,Pass,
,,,,,,,,,,,,,,,0.606662,,,,,,,,,,,,65c1f244-9344-4725-a1bb-6e55c17e3aa3,320,,"[27.2, 20.1]",3764234,5,,,,,2.3561945,,Right Foot,,,,"[22.1, 25.2]",Ground Pass,,7.212489,,,,,Natalie Haigh,46535.0,,,,,,,1,Regular Play,Caroline Siems,46536.0,Left Back,13,Aston Villa,2647,['dbc46942-5969-487c-858f-566bce578f62'],46,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:05:46.431,Pass,
