ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.391057,,,,,,,,,,,,,,ad0d707d-80b8-49c2-83d1-22a4e7a1a7ab,130,,,"[50.8, 8.5]",3775589,3,,,True,0.348771,,,,,,"[65.1, 13.7]",,High Pass,,15.21611,,,,Jill Roord,10650.0,,,,,Interception,1,From Throw In,Danielle van de Donk,10658.0,Left Wing Back,11,Reading WFC,974,"['24834d97-38fe-47a9-920a-d7b1aee72f16', '27f2f974-a4d8-433b-8ff7-6ff70e83543d', '886ae17d-1181-4cee-9118-a52c3a5c6bc2']",17,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:17.883,Pass,True
,,,,,,,,,,,,,,,,,0.173744,,,,,,,,,,,,,,e80e3c1e-fe8a-4b6c-844e-ab2aa6cf5b95,133,,,"[65.8, 15.7]",3775589,3,,,,0.8685394,,Right Foot,,,,"[66.9, 17.0]",,Low Pass,,1.7029387,,Incomplete,,Kim Little,15616.0,,,,,,1,From Throw In,Jill Roord,10650.0,Right Attacking Midfield,11,Reading WFC,974,"['504658e5-58e2-43d6-b6d6-8cc808ce96eb', 'af2262a3-4da1-4c10-b74a-b135ca7ad6d2']",20,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:20.294,Pass,
,,,,,,,,,,,,,,,,,0.411431,,,,,,,,,,,,,,d69e5045-d6b9-4de2-a427-44de1a292bf5,137,,,"[57.0, 59.1]",3775589,3,,,,0.6982409,,Right Foot,,,,"[62.6, 63.8]",,Low Pass,,7.3109508,,Incomplete,,Rachel Rowe,19780.0,,,,,,1,From Throw In,Molly Bartrip,21021.0,Left Center Back,11,Reading WFC,974,"['46ef28c8-89d3-476f-912e-08a57db6c2b6', '8b43938c-d21e-45fc-8781-849c3ced2ba1']",21,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:21.501,Pass,
,,,,,,,,,,,,,,,,,1.547932,,,,,,,,,,,,,,a82ed7d8-0ab4-4046-817c-6c0f82054a00,142,,,"[58.6, 15.1]",3775589,3,,,,-0.47385132,,Left Foot,,,,"[70.3, 9.1]",,Low Pass,,13.148765,,Incomplete,,Jill Roord,10650.0,,,,,,1,From Throw In,Lia Wälti,10405.0,Left Defensive Midfield,11,Reading WFC,974,"['03d71c5c-b7d6-49f8-a28f-77d5f579a3b5', '6a8763f9-fc33-447e-9983-593ff0bfe3d1', 'c53575ec-82b2-4243-9c5f-8526e1c7025e']",22,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:22.691,Pass,True
,,,,,,,,,,,,,,,,,1.932489,,,,,,,,,,,,,,892171b1-a72b-43d2-a522-4777472eae0e,146,,,"[43.7, 70.3]",3775589,3,,,,-0.3093837,,Right Foot,,,,"[77.8, 59.4]",,High Pass,,35.79972,,Incomplete,,Lauren Bruton,15726.0,,,,,,1,From Throw In,Deanna Cooper,20061.0,Right Center Back,11,Reading WFC,974,"['18000628-b522-43c7-9276-6c35f8ce50e7', '6f4c60cc-b650-4b32-b60b-b5ac0bb1784e']",25,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:25.810,Pass,
,,,,,,,,,,,,,,,,,1.35099,,,,,,,,,,,,,,6f4c60cc-b650-4b32-b60b-b5ac0bb1784e,148,,,"[42.3, 20.7]",3775589,3,,,,0.84247893,,Head,,,,"[52.2, 31.8]",,High Pass,,14.8734665,,Incomplete,,Malin Gut,45156.0,,,,,Recovery,1,From Throw In,Carlotte Wubben-Moy,49697.0,Center Back,11,Reading WFC,974,"['31ba339e-dfe6-4495-8b9d-a83f27a4068d', '676476bb-7bdc-4726-a2c2-9c5fbbe4bc2d', '892171b1-a72b-43d2-a522-4777472eae0e']",27,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:27.742,Pass,
,,,,,,,,,,,,,,,,,1.44502,,,,,,,,,,,,,,676476bb-7bdc-4726-a2c2-9c5fbbe4bc2d,150,,,"[67.9, 48.3]",3775589,3,,,,0.6781193,,Head,,,,"[75.1, 54.1]",,High Pass,,9.24554,,,,Natasha Harding,15725.0,,,,,Recovery,1,From Throw In,Amalie Vevle Eikeland,26570.0,Left Midfield,11,Reading WFC,974,"['6f4c60cc-b650-4b32-b60b-b5ac0bb1784e', 'e40d094b-4d7a-40d2-85ea-674e4539cef6']",29,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:29.093,Pass,
,,,,,,,,,,,,,,,,,2.864032,,,,,,,,,,,,,,aa988e78-bccd-4dbc-970d-5e4049618b46,153,,,"[75.1, 52.7]",3775589,3,,,,-1.472896,,Right Foot,,,,"[77.3, 30.3]",,High Pass,,22.507776,,Incomplete,,Amalie Vevle Eikeland,26570.0,,,,,,1,From Throw In,Natasha Harding,15725.0,Right Center Forward,11,Reading WFC,974,"['8fee2843-dbbd-4aa6-afc4-146f0d018123', 'd436f6db-3733-44c2-9906-90367a85dc0b']",31,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:31.343,Pass,
,,,,,,,,,,,,,,,,,1.637621,,,,,,,,,,,,,,8fee2843-dbbd-4aa6-afc4-146f0d018123,156,,,"[42.8, 49.8]",3775589,3,,,True,-2.0429182,,,,,,"[40.4, 45.1]",,Low Pass,,5.27731,,,,Kim Little,15616.0,,,,,Recovery,1,From Throw In,Lisa Evans,10179.0,Right Wing Back,11,Reading WFC,974,"['8aaa112e-a602-4600-b55f-a85a134a4ce5', '93ef4b3f-41dd-4dfd-9045-e09a5bebc7dc', 'aa988e78-bccd-4dbc-970d-5e4049618b46']",34,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:34.207,Pass,True
,,,,,,,,,,,,,,,,,3.286754,,,,,,,,,,,,,,7cbc0617-881c-473e-b362-aa9def7d07cf,159,,,"[39.8, 45.7]",3775589,3,,,,2.0178292,,Right Foot,,,,"[27.0, 72.4]",,Low Pass,,29.609627,,Unknown,,Malin Gut,45156.0,,,,,,1,From Throw In,Kim Little,15616.0,Left Attacking Midfield,11,Reading WFC,974,"['38f1c90c-749a-4bf3-a15c-9c12f16603d3', '78574729-ac82-47ed-875e-d05715fc413e']",35,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:35.845,Pass,True
,,,,,,,,,,,,,,,,,1.364676,,,,,,,,,,,,,,42f5b2b6-39dd-491f-91a7-b8e42cfc9e77,166,,,"[93.7, 3.3]",3775589,4,,,,0.99869347,c75733ee-ee8a-4be8-8141-e5b7f3c7b6d5,Left Foot,,,,"[110.7, 29.7]",True,High Pass,,31.4,,,,Lauren Bruton,15726.0,,,,,Free Kick,1,From Free Kick,Emma Mukandi,18998.0,Left Back,12,Reading WFC,974,['3fee9e4b-cb5f-4a43-a0b3-5c496729ccdb'],32,,,,,,,,,,,,,,,,,Reading WFC,974,00:04:32.415,Pass,
,,,,,,,,,,,,,,,,,0.482806,,,,,,,,,,,,,,c700d59e-f6de-431f-9531-5e152306add8,170,,,"[61.0, 40.1]",3775589,5,,,,1.0838971,,Right Foot,,,,"[61.9, 41.8]",,Ground Pass,,1.9235384,,,,Jill Roord,10650.0,,,,,Kick Off,1,From Kick Off,Vivianne Miedema,15623.0,Center Forward,13,Arsenal WFC,968,['76243358-3538-41e3-8ecf-142fdc3de63a'],22,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:05:22.293,Pass,
,,,,,,,,,,,,,,,,,0.873437,,,,,,,,,,,,,,cd3ae7ee-e512-4142-bd74-00f02a813c2b,173,,,"[59.7, 39.8]",3775589,5,,,,2.8988562,,Right Foot,,,,"[49.2, 42.4]",,Ground Pass,,10.817116,,,,Malin Gut,45156.0,,,,,,1,From Kick Off,Jill Roord,10650.0,Right Attacking Midfield,13,Arsenal WFC,968,['4ade7ac0-a9b3-4552-8853-abfd277e26d4'],23,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:05:23.379,Pass,
,,,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,,,,7e82e70d-14cf-46e4-bd92-2fbf232ace16,176,,,"[47.3, 44.5]",3775589,5,,,,2.63353,,Right Foot,,,,"[29.7, 54.3]",,Ground Pass,,20.144478,,,,Carlotte Wubben-Moy,49697.0,,,,,,1,From Kick Off,Malin Gut,45156.0,Right Defensive Midfield,13,Arsenal WFC,968,['3486de3a-00a2-4f57-94c0-95e7d6dd7954'],25,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:05:25.362,Pass,
,,,,,,,,,,,,,,,,,1.999998,,,,,,,,,,,,,,c3071b86-a9f9-4607-9a7d-e1f7753ff0e1,179,,,"[29.7, 57.4]",3775589,5,,,,1.1767085,,Right Foot,,,,"[38.1, 77.6]",,Ground Pass,,21.876928,,,,Anna Patten,78072.0,,,,,,1,From Kick Off,Carlotte Wubben-Moy,49697.0,Center Back,13,Arsenal WFC,968,['b51e25f0-ca2a-460d-90b7-3e5de542892f'],28,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:05:28.506,Pass,
,,,,,,,,,,,,,,,,,1.684316,,,,,,,,,,,,,,62cc2d13-7c76-4ac0-bc00-61c4ab1b2b2a,182,,,"[38.1, 77.6]",3775589,5,,,,-1.9347752,,Right Foot,,,,"[32.5, 62.9]",,Ground Pass,,15.730543,,Incomplete,,Malin Gut,45156.0,,,,,,1,From Kick Off,Anna Patten,78072.0,Right Center Back,13,Arsenal WFC,968,"['938e53a9-2442-4c2a-b15e-c7f96deda8fd', 'f5386426-6cae-4ab3-8715-0d95e91c1c8d']",30,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:05:30.893,Pass,
,,,,,,,,,,,,,,,,,2.357357,,,,,,,,,,,,,,6d4ad497-4ab6-4c5f-a10d-b101dbe789c2,190,,,"[23.3, 59.9]",3775589,5,,,,-0.44752,,Right Foot,,,,"[40.8, 51.5]",,High Pass,,19.411594,,,,Jill Roord,10650.0,,,,,,1,From Kick Off,Carlotte Wubben-Moy,49697.0,Center Back,13,Arsenal WFC,968,['4cd98fec-c0c5-4c7d-809b-76fad4516e51'],35,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:05:35.862,Pass,
,,,,,,,,,,,,,,,,,0.651184,,,,,,,,,,,,,,81f768cb-604a-4f54-bb36-e10a53d7d3a6,197,,,"[55.6, 21.9]",3775589,5,,,,2.039031,,Right Foot,,,,"[51.2, 30.6]",,Ground Pass,,9.749359,,,,Jessica Fishlock,5016.0,,,,,,1,Regular Play,Angharad James,15577.0,Left Center Midfield,14,Reading WFC,974,['04732ca2-c5c0-4cbe-92db-6026fdc25c8d'],43,,,,,,,,,,,,,,,,,Reading WFC,974,00:05:43.696,Pass,
,,,,,,,,,,,,,,,,,0.664329,,,,,,,,,,,,,,5216ce52-16c5-4f89-9163-a413a913600d,200,,,"[51.2, 30.6]",3775589,5,,,,0.19739556,,Right Foot,,,,"[63.7, 33.1]",,Ground Pass,,12.747549,,,,Rachel Rowe,19780.0,,,,,,1,Regular Play,Jessica Fishlock,5016.0,Right Center Midfield,14,Reading WFC,974,['c9cad30d-be5f-43bf-9610-ff426ddde059'],44,,,,,,,,,,,,,,,,,Reading WFC,974,00:05:44.913,Pass,
,,,,,,,,,,,,,,,,,0.897578,,,,,,,,,,,,,,fbf7eb96-b548-4459-97b0-8013047abcad,213,,,"[64.8, 26.6]",3775589,5,,,,2.8765497,,Right Foot,,,,"[57.8, 28.5]",,Ground Pass,,7.253275,,,,Angharad James,15577.0,,,,,,1,Regular Play,Amalie Vevle Eikeland,26570.0,Left Midfield,14,Reading WFC,974,['345870ba-9507-4381-879d-ce9fe0b2e496'],49,,,,,,,,,,,,,,,,,Reading WFC,974,00:05:49.612,Pass,
,,,,,,,,,,,,,,,,,5.676365,,,,,,,,,,,,,,6d8ca7ef-5357-4e5a-a272-d91694e12115,221,,,"[62.3, 65.1]",3775589,5,,,,-0.17912912,,Right Foot,,,,"[110.9, 56.3]",,Low Pass,,49.39028,,Incomplete,,Vivianne Miedema,15623.0,,,,,,1,Regular Play,Kim Little,15616.0,Left Attacking Midfield,14,Reading WFC,974,"['111a311d-e3a5-4414-b19c-149832ef3612', '8b060ca3-f8c3-4cd8-b543-51640fa4c9a5', 'b52a55c8-67a1-4d33-b7df-ab537ea98426']",56,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:05:56.500,Pass,True
,,,,,,,,,,,,,,,,,2.137648,,,,,,,,,,,,,,e1a3e204-321b-4396-882e-4e7eb4264ab5,225,,,"[13.1, 33.1]",3775589,6,,,,1.6977692,,Keeper Arm,,,,"[10.1, 56.6]",,Ground Pass,,23.690716,,,,Deanna Cooper,20061.0,,,,,,1,Regular Play,Grace Moloney,15719.0,Goalkeeper,14,Reading WFC,974,['26e2e16f-0a5b-43a2-bac2-354edb8d49c4'],7,,,,,,,,,,,,,,,,,Reading WFC,974,00:06:07.367,Pass,
,,,,,,,,,,,,,,,,,0.855649,,,,,,,,,,,,,,ec3cd59e-7bad-44a7-8afa-a22e192a33d8,228,,,"[27.2, 52.2]",3775589,6,,,,-1.0217149,,Right Foot,,,,"[36.5, 37.0]",,Ground Pass,,17.819372,,,,Angharad James,15577.0,,,,,,1,Regular Play,Deanna Cooper,20061.0,Right Center Back,14,Reading WFC,974,['0100dcc9-f85d-482b-b3f9-5ad0c5781124'],12,,,,,,,,,,,,,,,,,Reading WFC,974,00:06:12.999,Pass,
,,,,,,,,,,,,,,,,,1.333258,,,,,,,,,,,,,,67bfba7f-d852-4797-b806-8b5632b07164,231,,,"[36.1, 36.9]",3775589,6,,,,-2.3758,,Right Foot,,,,"[23.1, 24.4]",,Ground Pass,,18.034689,,,,Molly Bartrip,21021.0,,,,,,1,Regular Play,Angharad James,15577.0,Left Center Midfield,14,Reading WFC,974,['37abaa9f-2a67-4398-a882-6581f6d01089'],14,,,,,,,,,,,,,,,,,Reading WFC,974,00:06:14.596,Pass,
,,,,,,,,,,,,,,,,,2.525222,,,,,,,,,,,,,,56237ad8-5ecd-4f71-afda-2a74c2fa58c0,234,,,"[22.5, 28.6]",3775589,6,,,,1.067601,,Right Foot,,,,"[46.5, 72.2]",,High Pass,,49.769066,,,,Kristine Leine,31628.0,,True,,,,1,Regular Play,Molly Bartrip,21021.0,Left Center Back,14,Reading WFC,974,['23a93a7f-3e1f-4d25-9948-3ba6a2b41b00'],18,,,,,,,,,,,,,,,,,Reading WFC,974,00:06:18.117,Pass,
,,,,,,,,,,,,,,,,,0.272633,,,,,,,,,,,,,,3c773345-58e5-4f72-b071-734d47bb3b97,236,,,"[46.5, 72.2]",3775589,6,,,,-0.10866122,,Right Foot,,,,"[52.0, 71.6]",,Low Pass,,5.5326304,,Incomplete,,Natasha Harding,15725.0,,,,,,1,Regular Play,Kristine Leine,31628.0,Right Back,14,Reading WFC,974,"['89682a7b-7fcf-47ca-97b4-15023259ccb6', 'f75292dd-c6c2-4be1-957b-0b2cc60b9259']",20,,,,,,,,,,,,,,,,,Reading WFC,974,00:06:20.642,Pass,
,,,,,,,,,,,,,,,,,1.181884,,,,,,,,,,,,,,e718cde4-b4e8-436d-86c7-9b12b8e2b328,239,,,"[47.9, 80.0]",3775589,6,,,,-0.3363633,,,,,,"[62.2, 75.0]",,High Pass,,15.148928,,,,Natasha Harding,15725.0,,,,,Throw-in,1,From Throw In,Kristine Leine,31628.0,Right Back,15,Reading WFC,974,['c6d1fc4e-72bb-4574-ad04-91e1593fa6f6'],40,,,,,,,,,,,,,,,,,Reading WFC,974,00:06:40.506,Pass,
,,,,,,,,,,,,,,,,,2.026514,,,,,,,,,,,,,,3c0d5250-fb53-4a7d-9fb5-0ee3856b7816,242,,,"[62.2, 75.0]",3775589,6,,,True,-2.9513297,,,,,,"[48.7, 72.4]",,High Pass,,13.748091,,,,Kristine Leine,31628.0,,,,,,1,From Throw In,Natasha Harding,15725.0,Right Center Forward,15,Reading WFC,974,"['274b231a-624d-45e9-88aa-4a83be2537fd', '5ad244ce-53cf-407c-9e0d-5d0aae5a09eb']",41,,,,,,,,,,,,,,,,,Reading WFC,974,00:06:41.687,Pass,True
,,,,,,,,,,,,,,,,,1.801186,,,,,,,,,,,,,,e0b87265-9186-4afe-add2-a3936ff18a9a,245,,,"[48.7, 72.4]",3775589,6,,,,0.32894468,,Left Foot,,,,"[69.5, 79.5]",,High Pass,,21.9784,,Out,,,,,,,,,1,From Throw In,Kristine Leine,31628.0,Right Back,15,Reading WFC,974,,43,,,,,,,,,,,,,,,,,Reading WFC,974,00:06:43.752,Pass,
,,,,,,,,,,,,,,,,,1.612489,,,,,,,,,,,,,,8fd41076-3efb-4686-a14b-574caafa32c3,246,,,"[64.4, 0.1]",3775589,6,,,,0.29964113,,,,,,"[89.0, 7.7]",,High Pass,,25.747232,,Incomplete,,Vivianne Miedema,15623.0,,,,,Throw-in,1,From Throw In,Katie McCabe,15620.0,Left Center Back,16,Arsenal WFC,968,"['76c88a91-5a0f-4aad-bf97-d984fef176f8', '76ea75dd-4cd0-4205-a3fd-0495f5ba2df1']",54,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:06:54.681,Pass,
,,,,,,,,,,,,,,,,,1.812369,,,,,,,,,,,,,,76c88a91-5a0f-4aad-bf97-d984fef176f8,248,,,"[31.1, 72.4]",3775589,6,,,,-0.1364026,,Head,,,,"[36.2, 71.7]",,High Pass,,5.147815,,Incomplete,,Kristine Leine,31628.0,,,,,Interception,1,From Throw In,Deanna Cooper,20061.0,Right Center Back,16,Arsenal WFC,968,"['304d7ce2-e7e9-4c1e-96de-d200dfdbb0d4', '53a44e03-9498-4174-a193-a2b800b52ae6', '8fd41076-3efb-4686-a14b-574caafa32c3']",56,,,,,,,,,,,,,,,,,Reading WFC,974,00:06:56.294,Pass,
,,,,,,,,,,,,,,,,,0.112596,,,,,,,,,,,,,,53a44e03-9498-4174-a193-a2b800b52ae6,251,,,"[83.9, 8.4]",3775589,6,,,True,-1.2120256,,,,,,"[84.2, 7.6]",,Low Pass,,0.8544004,,Incomplete,,,,,,,,Recovery,1,From Throw In,Danielle van de Donk,10658.0,Left Wing Back,16,Arsenal WFC,968,"['16d8207d-bbfe-46e6-aab4-9c48be479b0f', '44a8e9d2-808e-4f3a-9478-7ab58d09c06c', '76c88a91-5a0f-4aad-bf97-d984fef176f8']",58,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:06:58.106,Pass,True
,,,,,,,,,,,,,,,,,0.615402,,,,,,,,,,,,,,a71cc66e-d4b8-419d-9c75-21a845456943,256,,,"[30.0, 67.5]",3775589,7,,,,-2.9849908,,Right Foot,,,,"[24.3, 66.6]",,Ground Pass,,5.770615,,,,Deanna Cooper,20061.0,,,,,,1,Regular Play,Jessica Fishlock,5016.0,Right Center Midfield,17,Reading WFC,974,['4c97eb57-51a2-462e-9807-9e10f5a622a9'],1,,,,,,,,,,,,,,,,,Reading WFC,974,00:07:01.939,Pass,
,,,,,,,,,,,,,,,,,0.917709,,,,,,,,,,,,,,8b3b55bc-b811-4cc9-b2df-38fdde413db7,258,,,"[24.3, 66.6]",3775589,7,,,,-1.1104599,,Right Foot,,,,"[30.3, 54.5]",,Ground Pass,,13.505924,,,,Angharad James,15577.0,,,,,,1,Regular Play,Deanna Cooper,20061.0,Right Center Back,17,Reading WFC,974,['aea79958-2b6c-4dc2-8c59-1a032e79b2ce'],2,,,,,,,,,,,,,,,,,Reading WFC,974,00:07:02.554,Pass,
,,,,,,,,,,,,,,,,,0.86035,,,,,,,,,,,,,,5d127d06-5a28-46f6-af04-82a1f087685f,260,,,"[30.3, 54.5]",3775589,7,,,,-2.8738437,,Right Foot,,,,"[19.0, 51.4]",,Ground Pass,,11.717508,,,,Molly Bartrip,21021.0,,,,,,1,Regular Play,Angharad James,15577.0,Left Center Midfield,17,Reading WFC,974,['baa031a7-83ba-459e-b36f-b99ed3d55f09'],3,,,,,,,,,,,,,,,,,Reading WFC,974,00:07:03.472,Pass,
,,,,,,,,,,,,,,,,,0.965394,,,,,,,,,,,,,,7a53c588-638e-42fe-903c-94a4b6f5f1e8,263,,,"[19.3, 53.5]",3775589,7,,,,1.670465,,Right Foot,,,,"[18.2, 64.5]",,Ground Pass,,11.054863,,,,Deanna Cooper,20061.0,,,,,,1,Regular Play,Molly Bartrip,21021.0,Left Center Back,17,Reading WFC,974,['36fa1f6a-9a95-4922-bc44-ed32e83038a6'],5,,,,,,,,,,,,,,,,,Reading WFC,974,00:07:05.019,Pass,
,,,,,,,,,,,,,,,,,5.97696,,,,,,,,,,,,,,7b2825c1-ef58-4f33-8582-974b4665e2c3,266,,,"[22.3, 69.1]",3775589,7,,,,-0.07430463,,Right Foot,,,,"[102.9, 63.1]",,High Pass,,80.82301,,Incomplete,,Natasha Harding,15725.0,,,,,,1,Regular Play,Deanna Cooper,20061.0,Right Center Back,17,Reading WFC,974,"['4792fa4e-421a-4ece-b55b-87d50f5c5abe', 'd80a9995-3b2c-42b7-b9e5-cd07cca0f058']",7,,,,,,,,,,,,,,,,,Reading WFC,974,00:07:07.376,Pass,
,,,,,,,,,,,,,,,,,1.18754,,,,,,,,,,,,,,a5da92a4-7975-4e34-b314-3933d61783c1,277,,,"[24.0, 15.2]",3775589,7,,,,-0.33370218,,Left Foot,,,,"[31.5, 12.6]",,Ground Pass,,7.937884,,Incomplete,,Lia Wälti,10405.0,,,,,,1,Regular Play,Malin Gut,45156.0,Right Defensive Midfield,18,Arsenal WFC,968,"['179ab68a-b168-4119-a935-64b9f292c20b', 'a9f26c49-3704-4911-948a-61dc364e5ca0']",19,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:07:19.857,Pass,
,,,,,,,,,,,,,,,,,1.389989,,,,,,,,,,,,,,134e7292-ada3-48c6-bcc1-59d2184dec54,281,,,"[90.1, 66.4]",3775589,7,,,,-1.9716849,,Right Foot,,,,"[83.7, 51.3]",,Ground Pass,,16.400305,,,,Angharad James,15577.0,,,,,,1,Regular Play,Amalie Vevle Eikeland,26570.0,Left Midfield,19,Reading WFC,974,['a105da5d-173d-4f96-8149-815759cbf31f'],22,,,,,,,,,,,,,,,,,Reading WFC,974,00:07:22.084,Pass,
,,,,,,,,,,,,,,,,,0.719585,,,,,,,,,,,,,,f5278171-e4b7-4873-bafc-842d9d0e1c6e,283,,,"[83.7, 51.3]",3775589,7,,,,-0.103403464,,Right Foot,,,,"[94.3, 50.2]",,Ground Pass,,10.656922,,,,Rachel Rowe,19780.0,,,,,,1,Regular Play,Angharad James,15577.0,Left Center Midfield,19,Reading WFC,974,['0acac563-5bed-4469-b03f-201b78fd276d'],23,,,,,,,,,,,,,,,,,Reading WFC,974,00:07:23.474,Pass,
,,,,,,,,,,,,,,,,,2.741579,,,,,,,,,,,,,,7d200fa3-9783-482a-b12e-bfc16ef9758d,285,,,"[94.3, 50.2]",3775589,7,,,,-0.38742328,,Right Foot,,,,"[111.7, 43.1]",,Ground Pass,,18.792818,,Incomplete,,Amalie Vevle Eikeland,26570.0,,,,,,1,Regular Play,Rachel Rowe,19780.0,Right Midfield,19,Reading WFC,974,"['4e852e0f-671d-4f5f-bd26-219e5023d04c', 'af10d622-3e93-4e68-a3fd-7d7d10b72b8b']",24,,,,,,,,,,,,,,,,,Reading WFC,974,00:07:24.193,Pass,
,,,,,,,,,,,,,,,,,1.322281,,,,,,,,,,,,,,46edac34-98ab-4069-b453-6315df2099a7,290,,,"[8.1, 41.0]",3775589,7,,,,-0.16764244,,Keeper Arm,,,,"[27.6, 37.7]",,Ground Pass,,19.77726,,,,Malin Gut,45156.0,,,,,,1,Regular Play,Manuela Zinsberger,10237.0,Goalkeeper,20,Arsenal WFC,968,['e0ad5e9a-1255-4342-9714-7af37d59f404'],40,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:07:40.295,Pass,
,,,,,,,,,,,,,,,,,1.829807,,,,,,,,,,,,,,f2562504-48c6-431c-9049-ec0f298554ee,293,,,"[24.8, 32.6]",3775589,7,,,,-1.549613,,Right Foot,,,,"[25.3, 9.0]",,Ground Pass,,23.605295,,,,Katie McCabe,15620.0,,,,,,1,Regular Play,Malin Gut,45156.0,Right Defensive Midfield,20,Arsenal WFC,968,['faa80273-7a57-4710-9e8f-10ed21428ec9'],42,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:07:42.853,Pass,
,,,,,,,,,,,,,,,,,0.104956,,,,,,,,,,,,,,e2edc3bb-27da-455e-aa90-b8806e6c0c7b,296,,,"[26.4, 5.1]",3775589,7,,,,-0.14888994,,Left Foot,,,,"[28.4, 4.8]",,Ground Pass,,2.0223749,,Incomplete,,Danielle van de Donk,10658.0,,,,,,1,Regular Play,Katie McCabe,15620.0,Left Center Back,20,Arsenal WFC,968,"['a3fe7bda-d7d4-4772-a5b3-dfdc3b87b724', 'd0556fba-70c1-42c9-b4df-140de9104117']",45,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:07:45.713,Pass,
,,,,,,,,,,,,,,,,,2.814736,,,,,,,,,,,,,,d30a339e-6cb8-490e-b7cc-5f0f4114766f,299,,,"[32.9, 0.1]",3775589,8,,,,0.18152387,,,,,,"[64.5, 5.9]",,High Pass,,32.12787,,Incomplete,,Danielle van de Donk,10658.0,,,,,Throw-in,1,From Throw In,Katie McCabe,15620.0,Left Center Back,21,Arsenal WFC,968,"['03fbad87-bfe2-4f4c-a2f9-b19cd5c768db', '5dcabeb1-a46a-4bfa-94d4-c06ff3e4da8d']",0,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:08:00.526,Pass,
,,,,,,,,,,,,,,,,,0.792758,,,,,,,,,,,,,,03fbad87-bfe2-4f4c-a2f9-b19cd5c768db,301,,,"[55.6, 74.2]",3775589,8,,,,0.6393859,,Right Foot,,,,"[63.4, 80.0]",,Ground Pass,,9.720082,,Out,,Kristine Leine,31628.0,,,,,Recovery,1,From Throw In,Deanna Cooper,20061.0,Right Center Back,21,Arsenal WFC,968,"['d30a339e-6cb8-490e-b7cc-5f0f4114766f', 'fd3f88cc-a4c3-4f39-aef2-5a72e268f3e5']",3,,,,,,,,,,,,,,,,,Reading WFC,974,00:08:03.341,Pass,
,,,,,,,,,,,,,,,,,1.534634,,,,,,,,,,,,,,48018234-1645-4c6b-8d0a-bd9a7a71964b,303,,,"[56.7, 0.1]",3775589,8,,,,1.1891177,,,,,,"[62.6, 14.8]",,High Pass,,15.839823,,,,Vivianne Miedema,15623.0,,,,,Throw-in,1,From Throw In,Katie McCabe,15620.0,Left Center Back,22,Arsenal WFC,968,['9c116ea5-e626-448a-8370-8f5fac1bc608'],23,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:08:23.734,Pass,
