50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,2.460157,,,,,,,,,,,,,61938a96-103b-4ac6-838d-d34ada54dc91,1134,,"[34.7, 54.3]",3775548,28,,,,,-2.8427973,,Left Foot,,,,"[11.0, 47.0]",,Ground Pass,,24.79879,,Lydia Grace Yilkari Williams,5066.0,,,,,,,1,From Throw In,Lia Wälti,10405.0,Center Defensive Midfield,57,Arsenal WFC,968,"['8745237d-c712-4fff-a000-208247c0a278', '95799e9f-9f6c-4db9-8685-e4e22bff76f1']",28,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:28:28.559,Pass,True
,,,,,,,,,,,,,,,,,,,2.725285,,,,,,,,,,,,,bd48024e-af83-498f-b22f-03fe430f583b,1137,,"[14.9, 40.7]",3775548,28,,,,,-0.9773516,,Right Foot,,,,"[37.7, 6.9]",,High Pass,,40.77107,,Katie McCabe,15620.0,,,,,,,1,From Throw In,Lydia Grace Yilkari Williams,5066.0,Goalkeeper,57,Arsenal WFC,968,['7b7c1f25-b371-4c92-8219-4e814156ffdf'],31,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:28:31.020,Pass,
,,,,,,,,,,,,,,,,,,,2.08386,,,,,,,,,,,,,418448c2-d70f-497e-9698-facee61d96eb,1140,,"[40.1, 5.4]",3775548,28,,,,,2.9737868,,Left Foot,,,,"[21.8, 8.5]",,Ground Pass,,18.56071,,Carlotte Wubben-Moy,49697.0,,,,,,,1,From Throw In,Katie McCabe,15620.0,Left Back,57,Arsenal WFC,968,['0768b2ef-8632-40c1-95fa-a7ff641094bc'],35,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:28:35.595,Pass,
,,,,,,,,,,,,,,,,,,,1.635934,,,,,,,,,,,,,4029a87e-c44d-4a96-97f3-9b2b998d9169,1143,,"[14.9, 10.8]",3775548,28,,,,,0.7741627,,Right Foot,,,,"[23.9, 19.6]",,Ground Pass,,12.587296,,Lia Wälti,10405.0,,,,,,,1,From Throw In,Carlotte Wubben-Moy,49697.0,Left Center Back,57,Arsenal WFC,968,['f936878f-d132-4438-b6e8-22f352f42a30'],39,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:28:39.702,Pass,
,,,,,,,,,,,,,,,,,,,2.425845,,,,,,,,,,,,,51d54cf2-6278-4350-9418-60329342e142,1145,,"[24.4, 20.0]",3775548,28,,,,,-2.4410107,,Left Foot,,,,"[11.0, 8.7]",,Ground Pass,,17.528547,,Carlotte Wubben-Moy,49697.0,,,,,,,1,From Throw In,Lia Wälti,10405.0,Center Defensive Midfield,57,Arsenal WFC,968,['f393e014-5b33-46f0-974c-5ffe5cd96e2f'],41,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:28:41.338,Pass,
,,,,,,,,,,,,,,,,,,,1.351828,,,,,,,,,,,,,eee2b57e-ab3c-441d-8f1a-77ed1c766dec,1148,,"[11.4, 8.8]",3775548,28,,,,,0.024994794,,Right Foot,,,,"[27.4, 9.2]",,Ground Pass,,16.005,,Lia Wälti,10405.0,,,,,,,1,From Throw In,Carlotte Wubben-Moy,49697.0,Left Center Back,57,Arsenal WFC,968,['467aa1a1-904c-4768-8be5-58ff822c9b9d'],44,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:28:44.570,Pass,
,,,,,,,,,,,,,,,,,,,1.120923,,,,,,,,,,,,,38f6cf81-5300-497d-bf0f-640d7a23e810,1152,,"[23.9, 9.2]",3775548,28,,,,,2.9657624,,Right Foot,,,,"[4.2, 12.7]",,Ground Pass,,20.0085,,Carlotte Wubben-Moy,49697.0,,,,,,,1,From Throw In,Lia Wälti,10405.0,Center Defensive Midfield,57,Arsenal WFC,968,['e26a50f6-7b65-4d8b-9bf2-cddcc70b5e63'],48,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:28:48.122,Pass,
,,,,,,,,,,,,,,,,,,,1.625261,,,,,,,,,,,,,53fa4487-7299-431b-bd74-895695cfec93,1155,,"[13.6, 12.7]",3775548,28,,,,,-0.41822433,,Right Foot,,,,"[26.2, 7.1]",,Ground Pass,,13.788401,,Lia Wälti,10405.0,,,,,,,1,From Throw In,Carlotte Wubben-Moy,49697.0,Left Center Back,57,Arsenal WFC,968,['bf2abef6-23a4-4f3f-a5f8-eda929d07f74'],51,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:28:51.194,Pass,
,,,,,,,,,,,,,,,,,,,1.386732,,,,,,,,,,,,,42176417-c321-4034-86f8-a728064bf179,1157,,"[26.2, 7.1]",3775548,28,,,,,2.8478723,,Left Foot,,,,"[10.0, 12.0]",,Ground Pass,,16.924833,,Carlotte Wubben-Moy,49697.0,,,,,,,1,From Throw In,Lia Wälti,10405.0,Center Defensive Midfield,57,Arsenal WFC,968,['790c9fe4-1a0d-4019-9805-24c18298c8d1'],52,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:28:52.819,Pass,
,,,,,,,,,,,,,,,,,,,1.999456,,,,,,,,,,,,,5404bd9a-c7ad-4224-ad55-78ff9ccaf17c,1160,,"[10.5, 12.2]",3775548,28,,,,,1.7545408,,Left Foot,,,,"[6.3, 34.8]",,Ground Pass,,22.986954,,Lydia Grace Yilkari Williams,5066.0,,,,,,,1,From Throw In,Carlotte Wubben-Moy,49697.0,Left Center Back,57,Arsenal WFC,968,['8f290e83-ba69-4cfa-9eba-b2812045b028'],55,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:28:55.364,Pass,
,,,,,,,,,,,,,,,,,,,1.401019,,,,,,,,,,,,,eea3a49a-aa10-47fa-b2d0-f7cd258dd055,1163,,"[6.3, 34.8]",3775548,28,,,,,-1.3439975,,Right Foot,,,,"[11.4, 12.7]",,Ground Pass,,22.680828,,Carlotte Wubben-Moy,49697.0,,,,,,,1,From Throw In,Lydia Grace Yilkari Williams,5066.0,Goalkeeper,57,Arsenal WFC,968,['65ff65e5-c8b8-4170-bda8-fccb187f4505'],57,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:28:57.915,Pass,
,,,,,,,,,,,,,,,,,,,0.438482,,,,,,,,,,,,,07023dab-0775-47c9-b61c-a2516c47017b,1167,,"[28.8, 7.4]",3775548,29,,,,,-0.068386346,,Left Foot,,,,"[43.4, 6.4]",,Low Pass,,14.634207,Incomplete,,,,,,,,,1,From Throw In,Carlotte Wubben-Moy,49697.0,Left Center Back,57,Arsenal WFC,968,['04082512-5b6a-431f-a47b-f877a51d3019'],3,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:29:03.116,Pass,
,,,,,,,,,,,,,,,,,,,0.972356,,,,,,,,,,,,,b4ff375e-ba83-4ab8-8dff-ac0386bbd7c0,1169,,"[34.7, 9.9]",3775548,29,,,,,0.41348052,,Right Foot,,,,"[44.5, 14.2]",,Ground Pass,,10.701869,,Bethany Mead,15619.0,,,,,,Recovery,1,From Throw In,Carlotte Wubben-Moy,49697.0,Left Center Back,57,Arsenal WFC,968,['2f3192a3-a77c-4ca9-9865-fb20b35c5ad0'],5,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:29:05.162,Pass,
,,,,,,,,,,,,,,,,,,,0.955738,,,,,,,,,,,,,d7180688-6eec-49f7-9516-078ff505ca9f,1173,,"[49.0, 19.6]",3775548,29,,,,,0.2652939,,Right Foot,,,,"[75.5, 26.8]",,Ground Pass,,27.4607,Incomplete,Vivianne Miedema,15623.0,,,,,,,1,From Throw In,Bethany Mead,15619.0,Left Wing,57,Arsenal WFC,968,"['2c5020ee-f467-4446-9da0-ab1d9e1b23cd', 'c7bc05cc-e073-4625-b95c-8170342a7602']",8,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:29:08.393,Pass,
,,,,,,,,,,,,,,,,,,,3.91017,,,,,,,,,,,,,047758b9-7512-4971-89d6-847e2c046ffd,1176,,"[53.5, 40.0]",3775548,29,,,,True,0.64117825,,,,,,"[81.1, 60.6]",,Low Pass,,34.440094,Incomplete,Lisa Evans,10179.0,,,,,,Recovery,1,From Throw In,Danielle van de Donk,10658.0,Right Center Midfield,57,Arsenal WFC,968,"['4477fa9c-7ab6-4deb-bc59-2662cd6442dc', '8ee61f9f-fcc9-4e0d-88f4-0a4909119240', 'ea8c5665-d21d-42d9-bdfc-f1bb21e2c7bc']",11,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:29:11.210,Pass,True
,,,,,,,,,,,,,,,,,,,2.513995,,,,,,,,,,,,,ea8c5665-d21d-42d9-bdfc-f1bb21e2c7bc,1179,,"[39.0, 19.5]",3775548,29,,,,,2.5804293,,Right Foot,,,,"[11.0, 37.1]",,Ground Pass,,33.072044,,Ann-Katrin Berger,15560.0,,,,,,Recovery,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,57,Arsenal WFC,968,"['047758b9-7512-4971-89d6-847e2c046ffd', 'cd294a39-426d-41f4-8bab-1d7badfabfd9']",15,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:29:15.120,Pass,
,,,,,,,,,,,,,,,,,,,2.422901,,,,,,,,,,,,,7834d43d-5715-44ad-a3f0-4b6dee5d9e44,1182,,"[12.2, 37.8]",3775548,29,,,,,-0.30624792,,Right Foot,,,,"[51.1, 25.5]",,High Pass,,40.798283,Incomplete,So-Yun Ji,4647.0,,,,,,,1,From Throw In,Ann-Katrin Berger,15560.0,Goalkeeper,57,Arsenal WFC,968,"['a8fbed80-35e4-44ef-852a-17d2c3f6a07a', 'da93eaa8-f08a-4e31-ab46-21c05f61637a']",21,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:29:21.768,Pass,
,,,,,,,,,,,,,,,,,,,2.561693,,,,,,,,,,,,,da93eaa8-f08a-4e31-ab46-21c05f61637a,1185,,"[69.0, 54.6]",3775548,29,,,,True,2.579827,,,,,,"[52.0, 65.3]",,High Pass,,20.08706,,Leah Williamson,18999.0,,,,,,Recovery,1,From Throw In,Danielle van de Donk,10658.0,Right Center Midfield,57,Arsenal WFC,968,"['7834d43d-5715-44ad-a3f0-4b6dee5d9e44', 'd954ff9c-2cdb-4ae6-8abc-16df040e479c', 'de9acb58-0d96-496d-b8a2-41f66de719bd']",24,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:29:24.191,Pass,True
,,,,,,,,,,,,,,,,,,,1.487354,,,,,,,,,,,,,d43aea02-fd03-4af7-be8a-c07962d7cdba,1187,,"[51.8, 65.8]",3775548,29,,,,,1.4601392,,Right Foot,,,,"[53.0, 76.6]",,Ground Pass,,10.866462,,Noelle Maritz,10404.0,,,,,,,1,From Throw In,Leah Williamson,18999.0,Right Center Back,57,Arsenal WFC,968,['7aec98db-2971-45fc-a67f-aeba155b0a8f'],26,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:29:26.753,Pass,
,,,,,,,,,,,,,,,,,,,1.371073,,,,,,,,,,,,,bd1b85ef-7281-47b6-9b6b-f5247d8d207e,1189,,"[53.0, 76.6]",3775548,29,,,,,-2.425051,,Right Foot,,,,"[40.6, 65.8]",,Ground Pass,,16.443844,,Leah Williamson,18999.0,,,,,,,1,From Throw In,Noelle Maritz,10404.0,Right Back,57,Arsenal WFC,968,['61723b4b-6e9f-4799-82af-a9fc8f8d2734'],28,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:29:28.240,Pass,
,,,,,,,,,,,,,,,,,,,1.228412,,,,,,,,,,,,,78318027-76f1-4a6c-9882-a3a0b6a25f51,1192,,"[46.9, 57.6]",3775548,29,,,,,0.98685324,,Left Foot,,,,"[58.2, 74.7]",,Ground Pass,,20.496342,,Noelle Maritz,10404.0,,,,,,,1,From Throw In,Leah Williamson,18999.0,Right Center Back,57,Arsenal WFC,968,['c83119f5-dd9d-422a-9821-818d1cc779e1'],32,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:29:32.144,Pass,
,,,,,,,,,,,,,,,,,,,1.466589,,,,,,,,,,,,,8a76a401-e1ce-4efb-8374-b41cc372ec14,1195,,"[62.4, 76.9]",3775548,29,,,,,-0.18735023,,Right Foot,,,,"[83.5, 72.9]",,Ground Pass,,21.4758,Incomplete,Lisa Evans,10179.0,,,,,,,1,From Throw In,Noelle Maritz,10404.0,Right Back,57,Arsenal WFC,968,"['55a98b89-6012-4755-b4f3-09c4f30c7e0c', '972b245e-c3cb-4c20-8252-b5f4debb0a7b']",34,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:29:34.751,Pass,
,,,,,,,,,,,,,,,,,,,1.738071,,,,,,,,,,,,,0e0d8c0c-fe63-49f5-8f70-f4ab697af39a,1199,,"[39.7, 5.2]",3775548,29,,,,,0.24003637,,Left Foot,,,,"[54.0, 8.7]",,Ground Pass,,14.722093,Incomplete,Francesca Kirby,4641.0,,,,,,,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,57,Arsenal WFC,968,"['a513a5ab-8b11-433a-98e5-01763f4ce5b9', 'ae9503d3-6448-4b81-841e-124cc002900e']",37,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:29:37.465,Pass,
,,,,,,,,,,,,,,,,,,,2.074437,,,,,,,,,,,,,fd80def7-cfe5-4256-b3ad-880b742fa021,1204,,"[66.8, 66.8]",3775548,29,,,,,3.0949597,,Right Foot,,,,"[51.8, 67.5]",,Ground Pass,,15.016324,,Danielle van de Donk,10658.0,,,,,,,1,From Throw In,Leah Williamson,18999.0,Right Center Back,57,Arsenal WFC,968,['453d7857-8eab-450a-91bc-5d1b6da4fef6'],43,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:29:43.073,Pass,
,,,,,,,,,,,,,,,,,,,0.857289,,,,,,,,,,,,,01cf50cd-25b2-4593-964a-941275555214,1207,,"[51.8, 67.5]",3775548,29,,,,,-1.516586,,Right Foot,,,,"[52.5, 54.6]",,Ground Pass,,12.918979,,Leah Williamson,18999.0,,,,,,,1,From Throw In,Danielle van de Donk,10658.0,Right Center Midfield,57,Arsenal WFC,968,['9dd7d039-6e05-4a0a-b2b2-c7dee5b4efaf'],46,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:29:46.726,Pass,
,,,,,,,,,,,,,,,,,,,1.223505,,,,,,,,,,,,,3f0ea149-2d32-403f-bdc4-15b4e18bc4d5,1210,,"[51.3, 54.1]",3775548,29,,,,,-1.900499,,Right Foot,,,,"[41.0, 24.0]",,Ground Pass,,31.813519,,Carlotte Wubben-Moy,49697.0,,,,,,,1,From Throw In,Leah Williamson,18999.0,Right Center Back,57,Arsenal WFC,968,['5c4ff4c7-33f2-4e88-919a-d17935cf42ec'],48,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:29:48.710,Pass,
,,,,,,,,,,,,,,,,,,,0.64613,,,,,,,,,,,,,e0ee6c04-dbd5-45df-a70d-3a1a8e7a99aa,1214,,"[62.8, 27.3]",3775548,29,,,,,0.67973256,,Left Foot,,,,"[70.1, 33.2]",,Ground Pass,,9.38616,,Lia Wälti,10405.0,,,,,,,1,From Throw In,Carlotte Wubben-Moy,49697.0,Left Center Back,57,Arsenal WFC,968,"['1d206bf3-6574-4a50-a108-464b2f0f038a', '4031682b-416c-4f2c-ad16-54fd3566fcf2']",53,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:29:53.758,Pass,True
,,,,,,,,,,,,,,,,,,,1.235089,,,,,,,,,,,,,501f2b4c-00e3-4dc4-b968-1eaa246c780b,1218,,"[75.0, 38.5]",3775548,29,,,,,3.0466409,,Left Foot,,,,"[64.5, 39.5]",,Ground Pass,,10.547511,,Danielle van de Donk,10658.0,,,,,,,1,From Throw In,Lia Wälti,10405.0,Center Defensive Midfield,57,Arsenal WFC,968,['984376c8-aa3e-4bdc-b66e-03014dfb9e3d'],56,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:29:56.781,Pass,
,,,,,,,,,,,,,,,,,,,0.826286,,,,,,,,,,,,,8cb03e3f-4110-4f13-8b96-f159a61780ea,1222,,"[78.3, 37.2]",3775548,30,,,,,-0.7123576,,Right Foot,,,,"[84.9, 31.5]",,Ground Pass,,8.720665,,Jill Roord,10650.0,,,,,,,1,From Throw In,Danielle van de Donk,10658.0,Right Center Midfield,57,Arsenal WFC,968,['3a305f84-b450-4fb6-9257-05e3b95af056'],1,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:30:01.188,Pass,
,,,,,,,,,,,,,,,,,,,1.1855,,,,,,,,,,,,,187d8b2d-261f-411e-8954-c2a8e1cc940b,1226,,"[85.2, 31.5]",3775548,30,,,,,-2.427502,,Right Foot,,,,"[77.7, 25.0]",,Ground Pass,,9.924717,,Bethany Mead,15619.0,,,,,,,1,From Throw In,Jill Roord,10650.0,Left Center Midfield,57,Arsenal WFC,968,"['138ce6ea-efe3-430b-b0ba-a08a01a4bcc9', '1ccc8d46-be6d-48a6-8e87-b29f70615e7c']",2,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:30:02.054,Pass,True
,,,,,,,,,,,,,,,,,,,3.628949,,,,,,,,,,,,,00f6230c-dd1d-4f5e-912c-39cc0681faa5,1229,,"[77.6, 25.2]",3775548,30,,,,,0.6729494,,Right Foot,,,,"[118.5, 57.8]",,Low Pass,,52.302677,,Noelle Maritz,10404.0,,,,,,,1,From Throw In,Bethany Mead,15619.0,Left Wing,57,Arsenal WFC,968,['6e7f30a5-f2bf-4cd7-b3e8-493baee055f0'],4,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:30:04.222,Pass,
,,,,,,,,,,,,,,,,,,,0.349173,,,,,,,,,,,,,8c3e5de5-9b92-4ada-bbc6-6b330a21372c,1231,,"[118.5, 57.8]",3775548,30,,,,,-1.4352686,,Right Foot,True,,,"[120.0, 46.8]",,High Pass,,11.101802,Out,,,,,,,,,1,From Throw In,Noelle Maritz,10404.0,Right Back,57,Arsenal WFC,968,,7,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:30:07.851,Pass,
,,,,,,,,,,,,,,,,,,,3.042298,,,,,,,,,,,,,989fd727-5bd5-487e-aab1-8715b0e9f132,1232,,"[6.0, 44.0]",3775548,30,,,,,0.15827411,,Right Foot,,,,"[67.4, 53.8]",,High Pass,,62.177166,,Francesca Kirby,4641.0,,,,,,Goal Kick,1,From Goal Kick,Ann-Katrin Berger,15560.0,Goalkeeper,58,Chelsea FCW,971,['475b0579-a75f-42a4-8429-53b0b07daa15'],45,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:30:45.502,Pass,
,,,,,,,,,,,,,,,,,,,0.706191,,,,,,,,,,,,,462e4c65-d08d-4f8c-88cf-ab1be8c806a0,1235,,"[67.4, 53.8]",3775548,30,,,,,3.009041,,Right Foot,,,,"[62.9, 54.4]",,Ground Pass,,4.539824,,Pernille Mosegaard Harder,10108.0,,,,,,,1,From Goal Kick,Francesca Kirby,4641.0,Right Wing,58,Chelsea FCW,971,['a0ccb226-d98a-4800-be89-109e3f30b3c9'],48,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:30:48.630,Pass,
,,,,,,,,,,,,,,,,,,,1.181433,,,,,,,,,,,,,5f3def54-967e-4d1a-acc2-611898829dee,1241,,"[52.7, 25.4]",3775548,30,,,,,1.5004898,,Right Foot,,,,"[53.2, 32.5]",,Ground Pass,,7.1175838,,Danielle van de Donk,10658.0,,,,,,Recovery,1,Regular Play,Bethany Mead,15619.0,Left Wing,59,Arsenal WFC,968,['a4f78b37-547f-49f9-a6d7-116d8bc05a85'],51,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:30:51.124,Pass,
,,,,,,,,,,,,,,,,,,,3.085592,,,,,,,,,,,,,d0d82cd7-97e5-43fe-82aa-065b37c0049e,1244,,"[54.2, 39.3]",3775548,30,,,,,1.5944406,,Right Foot,,,,"[53.5, 68.9]",,Ground Pass,,29.608276,,Noelle Maritz,10404.0,,,,,,,1,Regular Play,Danielle van de Donk,10658.0,Right Center Midfield,59,Arsenal WFC,968,['302a281b-b618-4f19-88d2-74976f0b9478'],53,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:30:53.147,Pass,
,,,,,,,,,,,,,,,,,,,1.617593,,,,,,,,,,,,,6c071b1b-ebec-4a46-8fab-1e57ce36f7d7,1247,,"[55.3, 71.5]",3775548,30,,,,,-2.4815836,,Right Foot,,,,"[41.9, 61.1]",,Ground Pass,,16.96231,,Leah Williamson,18999.0,,,,,,,1,Regular Play,Noelle Maritz,10404.0,Right Back,59,Arsenal WFC,968,['9cd7622a-e8cf-4952-8206-6a2be8831c8a'],57,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:30:57.710,Pass,
,,,,,,,,,,,,,,,,,,,1.755326,,,,,,,,,,,,,80a168a9-bf55-4611-aec0-91dfae46603e,1250,,"[54.9, 62.8]",3775548,31,,,,,0.7086263,,Right Foot,,,,"[71.0, 76.6]",,Ground Pass,,21.204952,,Noelle Maritz,10404.0,,,,,,,1,Regular Play,Leah Williamson,18999.0,Right Center Back,59,Arsenal WFC,968,['7785c96a-30c0-4086-826a-520dcbdb4907'],2,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:31:02.481,Pass,
,,,,,,,,,,,,,,,,,,,1.071442,,,,,,,,,,,,,da9f58e3-b59f-4957-94a4-0f1bc2071c7b,1253,,"[71.3, 76.6]",3775548,31,,,,,-1.427213,,Left Foot,,,,"[73.7, 60.0]",,Ground Pass,,16.772596,,Vivianne Miedema,15623.0,,,,,,,1,Regular Play,Noelle Maritz,10404.0,Right Back,59,Arsenal WFC,968,['3633b7a0-d7da-415c-86a9-a0b853ed8a3c'],5,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:31:05.734,Pass,
,,,,,,,,,,,,,,,,,,,1.129517,,,,,,,,,,,,,247c7cc5-aac7-4359-8806-732e663f0908,1255,,"[73.7, 60.4]",3775548,31,,,,,0.9566985,,Right Foot,,,,"[83.5, 74.3]",,Ground Pass,,17.00735,Incomplete,Lisa Evans,10179.0,,,,,,,1,Regular Play,Vivianne Miedema,15623.0,Center Forward,59,Arsenal WFC,968,"['c05d2363-2402-4d07-a64f-a192fc529c57', 'e1215fbc-d6e2-4314-9163-3f86fda44846']",6,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:31:06.805,Pass,
,,,,,,,,,,,,,,,,,,,0.552931,,,,,,,,,,,,,c05d2363-2402-4d07-a64f-a192fc529c57,1257,,"[36.6, 5.8]",3775548,31,,,,,-0.21687362,,Left Foot,,,,"[42.5, 4.5]",,Ground Pass,,6.041523,,So-Yun Ji,4647.0,,,,,,Recovery,1,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,60,Chelsea FCW,971,"['247c7cc5-aac7-4359-8806-732e663f0908', 'a29fce55-fc32-40c1-854b-bb6942d98723']",7,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:31:07.935,Pass,
,,,,,,,,,,,,,,,,,,,0.835267,,,,,,,,,,,,,ffed3a41-cacb-46f9-9154-59190e4e5c69,1260,,"[42.9, 4.5]",3775548,31,,,,,-2.7954566,,Right Foot,,,,"[36.8, 2.3]",,Ground Pass,,6.484597,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,,1,Regular Play,So-Yun Ji,4647.0,Left Wing,60,Chelsea FCW,971,['7d440e19-f1de-405d-a637-957ba43ca8e9'],8,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:31:08.871,Pass,
,,,,,,,,,,,,,,,,,,,2.001775,,,,,,,,,,,,,43299921-3cd2-4576-ba74-9b31d7b7ff6c,1264,,"[36.1, 4.0]",3775548,31,,,,,2.5504355,,Left Foot,,,,"[21.5, 13.8]",,Ground Pass,,17.584084,,Magdalena Lilly Eriksson,4633.0,,,,,,,1,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,60,Chelsea FCW,971,"['6bfef095-d08f-417c-b8fb-18608864a2a6', '93f0f327-28e1-46e9-a246-d0fc5095d49b']",10,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:31:10.583,Pass,True
,,,,,,,,,,,,,,,,,,,3.35425,,,,,,,,,,,,,fd40ae35-2a22-4310-aa68-b76112f3efac,1267,,"[21.8, 14.0]",3775548,31,,,,,0.5013871,,Left Foot,,,,"[56.1, 32.8]",,High Pass,,39.11432,,Pernille Mosegaard Harder,10108.0,,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,60,Chelsea FCW,971,['7af14969-0aae-467d-bd6b-001b4eacf4e8'],14,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:31:14.257,Pass,
,,,,,,,,,,,,,,,,,,,1.439794,,,,,,,,,,,,,9b86f987-5561-44d1-8e00-9f0389460208,1271,,"[67.4, 51.4]",3775548,31,,,,,0.9627964,,Right Foot,,,,"[77.7, 66.2]",,Ground Pass,,18.03136,,Maren Nævdal Mjelde,10395.0,,,,,,,1,Regular Play,Pernille Mosegaard Harder,10108.0,Center Attacking Midfield,60,Chelsea FCW,971,['5fe5f608-b552-4dfa-8c48-3ecc554e058b'],21,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:31:21.110,Pass,
,,,,,,,,,,,,,,,,,,,2.123605,,,,,,,,,,,,,95d90db5-9af6-45f4-beb6-ca900cffd93a,1274,,"[83.1, 66.7]",3775548,31,,,,,0.2293924,,Right Foot,,,,"[102.8, 71.3]",,Ground Pass,,20.229929,Incomplete,Samantha May Kerr,4961.0,,,,,,,1,Regular Play,Maren Nævdal Mjelde,10395.0,Right Back,60,Chelsea FCW,971,"['62c37424-02f9-431a-abc9-5ad3a0089dc0', 'eebe79e6-fce3-4876-8f65-a8f4fd1aa439']",23,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:31:23.627,Pass,
,,,,,,,,,,,,,,,,,,,1.926302,,,,,,,,,,,,,048461f9-1cbb-4d69-a0e6-22503a9f505f,1277,,"[100.5, 80.0]",3775548,31,,,,,-2.175191,,,,,,"[88.0, 61.9]",,Low Pass,,21.996819,,Pernille Mosegaard Harder,10108.0,,,,,,Throw-in,1,From Throw In,Samantha May Kerr,4961.0,Center Forward,61,Chelsea FCW,971,['9b753f58-255f-429f-8498-73e5628a7576'],28,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:31:28.516,Pass,
