ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.066303,,,,,,,,,,,9155de70-f54b-4a5f-bc00-2843776012fc,1331,,"[38.3, 75.4]",3775559,31,,,,-2.4705582,,Right Foot,,,,"[21.8, 62.3]",,Ground Pass,,21.067986,,,,Leah Williamson,18999.0,,,,,,,1,Regular Play,Lisa Evans,10179.0,Right Back,62,Arsenal WFC,968,['7c8754d2-75c5-4eae-92a7-60169cac6bb2'],51,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:31:51.653,Pass,
,,,,,,,,,,,,,,,,2.04,,,,,,,,,,,f0203221-82ab-49e8-bf3a-d5988796220b,1334,,"[20.0, 61.5]",3775559,31,,,,-2.1725721,,Right Foot,,,,"[8.6, 44.9]",,Ground Pass,,20.137527,,,,Lydia Grace Yilkari Williams,5066.0,,,,,,,1,Regular Play,Leah Williamson,18999.0,Right Center Back,62,Arsenal WFC,968,['421f2048-9e13-4b38-9e4e-e5cd12631dcc'],53,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:31:53.498,Pass,
,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,22f7c354-0ca0-4258-bf34-b18252e57127,1337,,"[8.6, 44.9]",3775559,31,,,,0.86217004,,Right Foot,,,,"[21.8, 60.3]",,Ground Pass,,20.282997,,,,Leah Williamson,18999.0,,,,,,,1,Regular Play,Lydia Grace Yilkari Williams,5066.0,Goalkeeper,62,Arsenal WFC,968,['a590a5a3-98d9-40f4-9e27-8e6114717e32'],57,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:31:57.138,Pass,
,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,e62aec77-1d03-4e3a-8ecf-ad573f3f3273,1340,,"[21.8, 59.2]",3775559,32,,,,-2.224879,,Right Foot,,,,"[12.6, 47.2]",,Ground Pass,,15.120847,,,,Lydia Grace Yilkari Williams,5066.0,,,,,,,1,Regular Play,Leah Williamson,18999.0,Right Center Back,62,Arsenal WFC,968,['21f4b4cc-f192-4dd4-a807-1786484636a8'],2,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:32:02.236,Pass,
,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,2f41a8f6-3127-4618-a5dc-e676d03b6cb5,1343,,"[14.6, 41.7]",3775559,32,,,,-1.2018965,,Right Foot,,,,"[22.1, 22.3]",,Ground Pass,,20.799278,,,,Jennifer Patricia Beattie,17524.0,,,,,,,1,Regular Play,Lydia Grace Yilkari Williams,5066.0,Goalkeeper,62,Arsenal WFC,968,['607a94d0-6f86-419b-b9f6-cce17bcca3a9'],5,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:32:05.037,Pass,
,,,,,,,,,,,,,,,,2.023586,,,,,,,,,,,4e7f3f5f-ac46-4f52-a625-3fd9af3e7d42,1346,,"[21.5, 29.2]",3775559,32,,,,0.61342084,,Right Foot,,,,"[56.3, 53.7]",,High Pass,,42.559254,,Incomplete,,Jill Roord,10650.0,,,,,,,1,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,62,Arsenal WFC,968,"['93f662ab-9a6e-4a55-a7cb-cfad3c02e056', 'f34d54aa-e3bc-40ae-93ce-be4f3fc70b67']",7,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:32:07.624,Pass,
,,,,,,,,,,,,,,,,1.253937,,,,,,,,,,,f34d54aa-e3bc-40ae-93ce-be4f3fc70b67,1348,,"[63.8, 26.4]",3775559,32,,,True,0.24146374,,,,,,"[77.2, 29.7]",,Low Pass,,13.800363,,Incomplete,,Hayley Emma Raso,6818.0,,,,,,Recovery,1,Regular Play,Maéva Clemaron,31713.0,Left Defensive Midfield,62,Arsenal WFC,968,"['4e7f3f5f-ac46-4f52-a625-3fd9af3e7d42', '86df8428-8c1a-4de7-9bd5-776570d508d0', 'acb6d885-2bae-41d0-a151-7e270006828c', 'e90e659e-1dd0-4290-8aa3-ac5ce2a1e603']",9,,,,,,,,,,,,,,,,,Everton LFC,967,00:32:09.648,Pass,True
,,,,,,,,,,,,,,,,1.479997,,,,,,,,,,,0fa90798-6aa2-437f-b906-091f9359f935,1353,,"[44.7, 60.6]",3775559,32,,,,2.1607037,,Right Foot,,,,"[36.6, 72.7]",,Ground Pass,,14.560906,,,,Lisa Evans,10179.0,,,,,,,1,Regular Play,Malin Gut,45156.0,Center Defensive Midfield,62,Arsenal WFC,968,['11f523d6-5ea8-46af-b1f1-7ce8a9910273'],12,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:32:12.629,Pass,
,,,,,,,,,,,,,,,,1.641326,,,,,,,,,,,1c0e24d2-4178-4436-ad57-773824c4e98e,1355,,"[36.9, 70.4]",3775559,32,,,,-2.5091407,,Right Foot,,,,"[22.3, 59.7]",,Ground Pass,,18.101105,,,,Leah Williamson,18999.0,,,,,,,1,Regular Play,Lisa Evans,10179.0,Right Back,62,Arsenal WFC,968,['5219e035-3220-4286-ad85-69b4da4b5b81'],14,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:32:14.109,Pass,
,,,,,,,,,,,,,,,,1.846766,,,,,,,,,,,9bdf944d-2c8d-4336-855b-159f6a6b5bef,1359,,"[20.9, 58.9]",3775559,32,,,,-2.3371854,,Right Foot,,,,"[8.0, 45.5]",,Ground Pass,,18.60027,,,,Lydia Grace Yilkari Williams,5066.0,,,,,,,1,Regular Play,Leah Williamson,18999.0,Right Center Back,62,Arsenal WFC,968,"['daaa81f4-1083-4b1b-acb2-581ba646ee67', 'f4c28352-8c43-4997-8b24-3d3f8d5b9f87']",15,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:32:15.948,Pass,True
,,,,,,,,,,,,,,,,2.04,,,,,,,,,,,d437fe2e-440d-4e43-9af9-d703c0dfb242,1361,,"[7.1, 39.4]",3775559,32,,,,-0.84013796,,Right Foot,,,,"[20.9, 24.0]",,Ground Pass,,20.678492,,,,Jennifer Patricia Beattie,17524.0,,,,,,,1,Regular Play,Lydia Grace Yilkari Williams,5066.0,Goalkeeper,62,Arsenal WFC,968,['4b4f4d1b-38a9-46da-a033-138173c9a0c2'],17,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:32:17.795,Pass,
,,,,,,,,,,,,,,,,0.774511,,,,,,,,,,,57833733-9347-4857-9e8b-be7a69a3e83b,1365,,"[24.9, 19.4]",3775559,32,,,,-0.48182744,,Left Foot,,,,"[35.8, 13.7]",,Ground Pass,,12.300406,,Incomplete,,Katie McCabe,15620.0,,,,,,,1,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,62,Arsenal WFC,968,"['b1311f5f-26f8-46a1-a447-77b0b754030a', 'c58ed033-63d7-42e4-98f6-2c48bdbe5cbe', 'ef4c1e41-a234-422d-b281-c510bda334cd']",20,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:32:20.886,Pass,True
,,,,,,,,,,,,,,,,2.364648,,,,,,,,,,,c5e95262-1728-4d1e-bd3b-8b6934c5e4c7,1369,,"[95.5, 56.7]",3775559,32,,,,0.19562252,,Right Foot,,,,"[117.2, 61.0]",,Ground Pass,,22.121935,,,,Nicoline Sørensen,10274.0,,,,,,,1,Regular Play,Grace Clinton,46740.0,Right Wing,62,Arsenal WFC,968,['34a4d4ef-6e76-4e07-974a-579c7bf1a88f'],24,,,,,,,,,,,,,,,,,Everton LFC,967,00:32:24.281,Pass,
,,,,,,,,,,,,,,,,1.219221,,,,,,,,,,,18ae9411-e7a2-4527-96df-94829cfa1dbf,1372,,"[117.2, 61.0]",3775559,32,,,,-1.5564432,,Right Foot,True,,,"[117.5, 40.1]",,High Pass,,20.902153,,Incomplete,,Isobel Mary Christiansen,4645.0,,,,,,,1,Regular Play,Nicoline Sørensen,10274.0,Center Forward,62,Arsenal WFC,968,"['35ea61f7-95cf-4e9e-92e3-c984b1a2ce74', '5fb7c42c-8e4f-4a52-b4a8-6431dd07b6cf']",27,,,,,,,,,,,,,,,,,Everton LFC,967,00:32:27.060,Pass,
,,,,,,,,,,,,,,,,1.092274,,,,,,,,,,,52344a83-0314-48b7-ae16-95c4657f60f1,1375,,"[6.4, 46.0]",3775559,32,True,,,-0.43185622,,Keeper Arm,,,,"[29.4, 35.4]",,Ground Pass,,25.325087,,,,Malin Gut,45156.0,,,,,,,1,From Keeper,Lydia Grace Yilkari Williams,5066.0,Goalkeeper,63,Arsenal WFC,968,['574faad9-874a-448d-909b-b1e75a978f5f'],46,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:32:46.411,Pass,
,,,,,,,,,,,,,,,,1.109183,,,,,,,,,,,ab878060-951f-4cf6-808b-7a1742417a9a,1378,,"[34.3, 38.3]",3775559,32,,,,0.12792823,,Right Foot,,,,"[58.4, 41.4]",,Ground Pass,,24.29856,,,,Caitlin Jade Foord,11338.0,,,,,,,1,From Keeper,Malin Gut,45156.0,Center Defensive Midfield,63,Arsenal WFC,968,['5d8ae546-4503-4ef8-b186-94faf515283c'],48,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:32:48.238,Pass,
,,,,,,,,,,,,,,,,0.911358,,,,,,,,,,,b40dd7b6-1de9-4877-a857-c9faaaf41891,1385,,"[52.4, 41.5]",3775559,32,,,,-2.1273956,,Right Foot,,,,"[44.0, 28.0]",,Ground Pass,,15.9,,,,Danielle Turner,15571.0,,,,,,,1,Regular Play,Isobel Mary Christiansen,4645.0,Right Defensive Midfield,64,Everton LFC,967,['c6324a98-ab0b-4f27-b11f-72851eb613c1'],53,,,,,,,,,,,,,,,,,Everton LFC,967,00:32:53.623,Pass,
,,,,,,,,,,,,,,,,2.061505,,,,,,,,,,,9b3c23ca-f879-40e1-96f2-d3218bd2b57b,1388,,"[41.7, 30.3]",3775559,32,,,,1.4510401,,Left Foot,,,,"[44.6, 54.4]",,Ground Pass,,24.273853,,,,Isobel Mary Christiansen,4645.0,,,,,,,1,Regular Play,Danielle Turner,15571.0,Left Back,64,Everton LFC,967,['eebeb60b-56ae-4c3b-a7a3-f19c2a038af5'],56,,,,,,,,,,,,,,,,,Everton LFC,967,00:32:56.854,Pass,
,,,,,,,,,,,,,,,,2.254631,,,,,,,,,,,722840e0-6677-4261-b660-b7fbc83daee6,1391,,"[64.3, 58.1]",3775559,33,,,,0.59929246,,Right Foot,,,,"[92.7, 77.5]",,Ground Pass,,34.393604,,,,Ingrid Moe Wold,10382.0,,,,,,,1,Regular Play,Isobel Mary Christiansen,4645.0,Right Defensive Midfield,64,Everton LFC,967,['e47f01ad-31fb-4486-a01a-3635f86366cd'],3,,,,,,,,,,,,,,,,,Everton LFC,967,00:33:03.802,Pass,
,,,,,,,,,,,,,,,,1.381647,,,,,,,,,,,b4f1925f-d496-4301-898e-e463d6809fea,1394,,"[109.8, 76.1]",3775559,33,,,,3.0787385,,Right Foot,,,,"[95.5, 77.0]",,Ground Pass,,14.328294,,,,Isobel Mary Christiansen,4645.0,,,,,,,1,Regular Play,Ingrid Moe Wold,10382.0,Right Back,64,Everton LFC,967,['eb0c4fd6-6170-4253-8e47-67c165416d62'],10,,,,,,,,,,,,,,,,,Everton LFC,967,00:33:10.909,Pass,
,,,,,,,,,,,,,,,,0.636204,,,,,,,,,,,ba627ee9-4353-4b11-adc7-5bfe854a3e20,1397,,"[97.2, 75.0]",3775559,33,,,,-0.20632389,,Right Foot,,,,"[101.5, 74.1]",,Ground Pass,,4.3931766,,Incomplete,,Ingrid Moe Wold,10382.0,,,,,,,1,Regular Play,Isobel Mary Christiansen,4645.0,Right Defensive Midfield,64,Everton LFC,967,"['5165552f-4924-4948-85bb-f8fb8d9017d5', 'b80d6513-db5a-4e5e-89b1-b71b62e9e24c']",12,,,,,,,,,,,,,,,,,Everton LFC,967,00:33:12.704,Pass,
,,,,,,,,,,,,,,,,2.519998,,,,,,,,,,,12386ca8-208f-4849-be40-9c07fdc10095,1401,,"[51.2, 7.2]",3775559,33,,,,-0.18424995,,Right Foot,,,,"[73.2, 3.1]",,Ground Pass,,22.378784,,,,Jill Roord,10650.0,,,,,,,1,Regular Play,Jordan Nobbs,10192.0,Left Wing,65,Arsenal WFC,968,['7f55dd54-c733-4e26-a042-22fcaf3f10e9'],19,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:33:19.204,Pass,
,,,,,,,,,,,,,,,,1.89134,,,,,,,,,,,a21ca089-0cee-45a8-a066-711610915394,1404,,"[85.3, 5.4]",3775559,33,,,,0.8519663,,Right Foot,,,,"[99.3, 21.4]",,Ground Pass,,21.260292,,,,Caitlin Jade Foord,11338.0,,,,,,,1,Regular Play,Jill Roord,10650.0,Left Center Midfield,65,Arsenal WFC,968,['5f7028d1-fec2-468e-940a-1f1f110a7660'],23,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:33:23.721,Pass,
,,,,,,,,,,,,,,,,0.606371,,,,,,,,,,,57d6d5a3-26bf-41b2-8ca8-f5ab6a07e757,1408,,"[109.8, 16.5]",3775559,33,,,,-1.4901634,,Right Foot,,,,"[110.6, 6.6]",,Ground Pass,,9.932271,,,,Jill Roord,10650.0,,,,,,,1,Regular Play,Caitlin Jade Foord,11338.0,Center Forward,65,Arsenal WFC,968,"['5ae519a0-c32e-49d3-8fab-458a0edcabbf', 'd42305cd-c042-4e26-95ff-a6a72fdbdd8c']",28,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:33:28.897,Pass,True
,,,,,,,,,,,,,,,,1.051484,,,,,,,,,,,41fac357-49fa-4a0d-a99d-a41f36d38eb7,1411,,"[100.7, 5.1]",3775559,33,,,,-3.0381892,,Right Foot,,,,"[90.1, 4.0]",,Ground Pass,,10.656922,,,,Katie McCabe,15620.0,,,,,,,1,Regular Play,Jill Roord,10650.0,Left Center Midfield,65,Arsenal WFC,968,['e8ab0598-5480-4a26-8be6-05a00fb6eece'],31,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:33:31.890,Pass,
,,,,,,,,,,,,,,,,1.615221,,,,,,,,,,,b548c1b6-39d0-4bc9-856a-116edcf77bc9,1414,,"[95.8, 4.0]",3775559,33,,,,2.0542433,,Left Foot,,,,"[89.5, 16.0]",,Ground Pass,,13.553228,,,,Jill Roord,10650.0,,,,,,,1,Regular Play,Katie McCabe,15620.0,Left Back,65,Arsenal WFC,968,['a218ac7b-a310-42c0-943a-911d79c00327'],34,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:33:34.246,Pass,
,,,,,,,,,,,,,,,,0.867193,,,,,,,,,,,6a2854c4-6696-4a3d-bf6b-f4f3945dbbec,1417,,"[87.3, 19.7]",3775559,33,,,,1.5453781,,Right Foot,,,,"[87.6, 31.5]",,Ground Pass,,11.803813,,,,Bethany Mead,15619.0,,,,,,,1,Regular Play,Jill Roord,10650.0,Left Center Midfield,65,Arsenal WFC,968,['00576c66-7dfd-4bee-9bf5-d3459e9e52a3'],38,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:33:38.302,Pass,
,,,,,,,,,,,,,,,,0.743625,,,,,,,,,,,d73985d7-9f07-431b-9390-c86328a10b6b,1425,,"[85.3, 24.9]",3775559,33,,,,-1.2615974,,Right Foot,,,,"[87.6, 17.7]",,Ground Pass,,7.558439,,,,Jill Roord,10650.0,,,,,,,1,Regular Play,Bethany Mead,15619.0,Right Wing,65,Arsenal WFC,968,['69bb4b75-e745-401c-b487-7e3f65ae9eb5'],43,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:33:43.349,Pass,
,,,,,,,,,,,,,,,,0.574239,,,,,,,,,,,33eeced2-0b63-4bba-8c30-fff68667fc97,1428,,"[89.2, 19.1]",3775559,33,,,,1.0584068,,Right Foot,,,,"[95.5, 30.3]",,Ground Pass,,12.850292,,,,Jordan Nobbs,10192.0,,,,,,,1,Regular Play,Jill Roord,10650.0,Left Center Midfield,65,Arsenal WFC,968,['c291eb66-29dc-4d92-be6a-0ebcf77f5c5e'],44,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:33:44.883,Pass,
,,,,,,,,,,,,,,,,1.100048,,,,,,,,,,,cbf84098-e539-440c-87b1-90191c209151,1431,,"[95.8, 30.9]",3775559,33,,,,2.2396085,a4c5d452-cdbc-4d04-9bde-bf4b313cd121,Left Foot,,,,"[90.9, 37.1]",,Ground Pass,,7.902531,,,,Bethany Mead,15619.0,True,,,,,,1,Regular Play,Jordan Nobbs,10192.0,Left Wing,65,Arsenal WFC,968,"['42058cfb-27cf-4b03-890d-db04d4ca1c82', '8d376869-3d80-4cd7-ae0c-9b5c2ac4b18b']",45,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:33:45.458,Pass,True
,,,,,,,,,,,,,,,,2.163292,,,,,,,,,,,44da4821-7b48-4d5b-afe9-904354c20106,1435,,"[6.0, 44.0]",3775559,34,True,,,1.2428088,,Right Foot,,,,"[10.9, 58.4]",,Ground Pass,,15.210852,,,,Megan Finnigan,18254.0,,,,,,Goal Kick,1,From Goal Kick,Alexandra MacIver,34360.0,Goalkeeper,66,Everton LFC,967,['04477471-2fad-463e-a04e-76c025e4d01f'],0,,,,,,,,,,,,,,,,,Everton LFC,967,00:34:00.054,Pass,
,,,,,,,,,,,,,,,,1.031627,,,,,,,,,,,ca79d12c-6261-4caa-a6e7-a03581e8304c,1437,,"[24.6, 65.6]",3775559,34,,,,1.4988487,,Right Foot,,,,"[25.4, 76.7]",,Ground Pass,,11.128792,,,,Ingrid Moe Wold,10382.0,,,,,,,1,From Goal Kick,Megan Finnigan,18254.0,Right Center Back,66,Everton LFC,967,['452247e1-5205-4ceb-a45e-ea67e5f74e40'],6,,,,,,,,,,,,,,,,,Everton LFC,967,00:34:06.197,Pass,
,,,,,,,,,,,,,,,,2.382256,,,,,,,,,,,00d58e95-2b6d-4fa0-9576-3cb7f2c63ec2,1440,,"[25.2, 75.8]",3775559,34,,,,-2.1303031,,Right Foot,,,,"[6.6, 46.1]",,Ground Pass,,35.043545,,,,Alexandra MacIver,34360.0,,,,,,,1,From Goal Kick,Ingrid Moe Wold,10382.0,Right Back,66,Everton LFC,967,['69e06faa-8bde-435f-9f7c-ddf4d26ba221'],7,,,,,,,,,,,,,,,,,Everton LFC,967,00:34:07.341,Pass,
,,,,,,,,,,,,,,,,1.268988,,,,,,,,,,,bfc1f7b9-09b5-4c81-96d0-2922f76edede,1443,,"[12.2, 39.8]",3775559,34,,,,-1.32426,,Right Foot,,,,"[16.0, 24.7]",,Ground Pass,,15.570806,,,,Damaris Berta Egurrola Wienke,47541.0,,,,,,,1,From Goal Kick,Alexandra MacIver,34360.0,Goalkeeper,66,Everton LFC,967,['ebacf8e2-79b9-43c9-ac7c-360bf91d6e7b'],12,,,,,,,,,,,,,,,,,Everton LFC,967,00:34:12.263,Pass,
,,,,,,,,,,,,,,,,1.914898,,,,,,,,,,,b3a6af78-5e6c-4dbc-be5e-54e13203c739,1446,,"[24.6, 19.8]",3775559,34,,,,-0.5977584,,Left Foot,,,,"[52.8, 0.6]",,Ground Pass,,34.115685,,,,Lucy Hope,16386.0,,,,,,,1,From Goal Kick,Damaris Berta Egurrola Wienke,47541.0,Left Center Back,66,Everton LFC,967,['8cd0678c-17a4-49f2-b019-b5a469c63e9e'],16,,,,,,,,,,,,,,,,,Everton LFC,967,00:34:16.219,Pass,
,,,,,,,,,,,,,,,,2.036438,,,,,,,,,,,619cc369-e234-4449-be78-b21f4a496631,1450,,"[52.8, 3.5]",3775559,34,,,,0.41106454,,Right Foot,,,,"[68.4, 10.3]",,Low Pass,,17.017637,,Incomplete,,Hayley Emma Raso,6818.0,,,,,,,1,From Goal Kick,Lucy Hope,16386.0,Left Wing,66,Everton LFC,967,"['93b8dd33-9947-4d2d-9311-7556b9a9490c', 'bf8ce54b-cb20-4c42-a2d0-731e0c6d725e', 'ef354f82-c3fb-4917-8ed2-f2fd93b93b54']",18,,,,,,,,,,,,,,,,,Everton LFC,967,00:34:18.948,Pass,True
,,,,,,,,,,,,,,,,0.611321,,,,,,,,,,,6e083124-18ce-4fef-93e3-424f31515a13,1454,,"[53.5, 67.2]",3775559,34,,,,0.4928364,,Right Foot,,,,"[58.9, 70.1]",,Ground Pass,,6.129437,,,,Kim Little,15616.0,,,,,,,1,Regular Play,Leah Williamson,18999.0,Right Center Back,67,Arsenal WFC,968,['0bbc38c9-0582-4eda-b201-906524c11e42'],23,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:23.184,Pass,
,,,,,,,,,,,,,,,,1.107034,,,,,,,,,,,3edbfb24-7ddf-4fa3-9846-29ed8bbb84a4,1456,,"[58.9, 67.2]",3775559,34,,,,-3.0205655,,Right Foot,,,,"[51.5, 66.3]",,Ground Pass,,7.454529,,,,Leah Williamson,18999.0,,,,,,,1,Regular Play,Kim Little,15616.0,Right Center Midfield,67,Arsenal WFC,968,['779dfb86-c5a2-4d8e-9cc4-cb5da830f3f3'],23,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:23.795,Pass,
,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,8cd851fa-ca8c-42ff-a6f5-1e227ac47a91,1459,,"[51.5, 60.3]",3775559,34,,,,-1.8345082,,Right Foot,,,,"[46.1, 40.3]",,Ground Pass,,20.716177,,,,Jennifer Patricia Beattie,17524.0,,,,,,,1,Regular Play,Leah Williamson,18999.0,Right Center Back,67,Arsenal WFC,968,['6f268c41-c4df-4879-8ed2-34ac645eee27'],25,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:25.952,Pass,
,,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,3109cc28-4831-4cf9-93cc-f28a12fb4e7a,1462,,"[46.7, 39.7]",3775559,34,,,,-1.6134245,,Right Foot,,,,"[45.8, 18.6]",,Ground Pass,,21.119186,,,,Katie McCabe,15620.0,,,,,,,1,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,67,Arsenal WFC,968,['32c7d395-e717-4794-b722-8a031b7fd2cc'],31,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:31.023,Pass,
,,,,,,,,,,,,,,,,2.40296,,,,,,,,,,,0735a3e1-19cf-4030-b890-08c484532479,1465,,"[44.1, 22.3]",3775559,34,,,,1.430663,,Left Foot,,,,"[49.7, 62.0]",,Ground Pass,,40.093018,,,,Leah Williamson,18999.0,,,,,,,1,Regular Play,Katie McCabe,15620.0,Left Back,67,Arsenal WFC,968,['55d8c63b-ab46-4716-ad69-6df68880b184'],33,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:33.709,Pass,
,,,,,,,,,,,,,,,,3.115683,,,,,,,,,,,d8bfb763-4e4d-40fb-bd6d-786b533182be,1468,,"[53.8, 63.8]",3775559,34,,,,-0.16391525,,Right Foot,,,,"[106.4, 55.1]",,High Pass,,53.314632,,Incomplete,,Kim Little,15616.0,,,,Through Ball,True,,1,Regular Play,Leah Williamson,18999.0,Right Center Back,67,Arsenal WFC,968,"['7f9a73dc-b351-4fbc-ac03-0e2d314970ba', 'c1ceeb1e-a534-4689-b5e8-3ed34d26815f']",37,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:37.206,Pass,
,,,,,,,,,,,,,,,,1.477385,,,,,,,,,,,6a03eb17-3169-444b-9d3c-5da7017946a9,1471,,"[107.9, 80.0]",3775559,35,,,,-1.3045443,,,,,,"[112.4, 63.5]",,Low Pass,,17.10263,,,,Bethany Mead,15619.0,,,,,,Throw-in,1,From Throw In,Lisa Evans,10179.0,Right Back,68,Arsenal WFC,968,['119209d3-65a3-46f3-9bdb-24476a2e348b'],3,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:35:03.672,Pass,
,,,,,,,,,,,,,,,,0.690262,,,,,,,,,,,3526bc0d-62f7-4d0b-b027-22145dc40f45,1475,,"[119.0, 62.0]",3775559,35,,,,-1.7835753,,Right Foot,,,,"[115.5, 45.8]",,Ground Pass,,16.573774,,Incomplete,,Jordan Nobbs,10192.0,,,,,,,1,From Throw In,Bethany Mead,15619.0,Right Wing,68,Arsenal WFC,968,"['3c25a4f6-62ba-4306-9d41-9d555f67b02b', '91bf824b-75fc-40a1-bb89-ce4db28cd9d7', 'd185943f-e842-4220-908a-6ffea2f16481']",7,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:35:07.144,Pass,True
,,,,,,,,,,True,,,,,,1.415157,,,,,,,,,,,3c25a4f6-62ba-4306-9d41-9d555f67b02b,1477,,"[4.6, 34.3]",3775559,35,,,,-0.11065722,,Right Foot,,,,"[11.8, 33.5]",,Ground Pass,,7.244308,,,,Isobel Mary Christiansen,4645.0,,,,,,Interception,1,Regular Play,Megan Finnigan,18254.0,Right Center Back,69,Everton LFC,967,"['3526bc0d-62f7-4d0b-b027-22145dc40f45', 'c67cde5e-aa4b-4c79-95ed-33d9cafab9f5']",7,,,,,,,,,,,,,,,,,Everton LFC,967,00:35:07.834,Pass,
,,,,,,,,,,,,,,,,1.545722,,,,,,,,,,,8c729ede-d2ce-4a2b-8a7d-0277e33cf4cd,1479,,"[11.8, 33.5]",3775559,35,,,,1.1966919,,Right Foot,,,,"[17.1, 47.0]",,Ground Pass,,14.503103,,,,Grace Clinton,46740.0,,,,,,,1,Regular Play,Isobel Mary Christiansen,4645.0,Right Defensive Midfield,69,Everton LFC,967,['b38d55f3-a516-4048-8ae1-f118223f185c'],9,,,,,,,,,,,,,,,,,Everton LFC,967,00:35:09.249,Pass,
,,,,,,,,,,,,,,,,1.846102,,,,,,,,,,,7d333a35-e2b7-4ad4-94ba-15515d7bee85,1487,,"[103.3, 31.5]",3775559,35,,,,-0.5667292,,Right Foot,,,,"[113.2, 25.2]",,Ground Pass,,11.734565,,,,Katie McCabe,15620.0,,,,,,,1,Regular Play,Jordan Nobbs,10192.0,Left Wing,69,Everton LFC,967,['24979853-e03e-483b-a913-d7a20abf2e0a'],12,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:35:12.723,Pass,
,,,,,,,,,,,,,,,,0.22318,,,,,,,,,,,9b1e3e8d-7ba9-40a4-b63e-94227b8248dd,1495,,"[2.6, 48.3]",3775559,35,,,,3.1415927,,Right Foot,,,,"[0.1, 48.3]",,Ground Pass,,2.5,,Incomplete,,,,,,,,,,1,Regular Play,Ingrid Moe Wold,10382.0,Right Back,69,Everton LFC,967,"['11be1b34-aba7-406f-b177-600caafc7efc', 'f83de913-5b76-45a2-acb5-df93b163239b']",16,,,,,,,,,,,,,,,,,Everton LFC,967,00:35:16.778,Pass,True
