ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,2.755631,,,,,,,,,,,,5009a740-1ba3-482b-a89c-daee5f5cae94,144,,,"[21.4, 61.8]",2275083,4,,,,-0.04012444,,Right Foot,,,,"[76.2, 59.6]",,High Pass,,54.844143,Pass Offside,,Abbi Grant,31565.0,,,,,,1,Regular Play,Hannah Hampton,22032.0,Goalkeeper,13,Birmingham City WFC,969,['24abc028-7c05-4ca3-adf8-631c719291ee'],21,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:04:21.421,Pass,
,,,,,,,,,,,,,,,2.683152,,,,,,,,,,,,ae569b55-a537-42a3-9146-3d8839435a4f,146,,,"[44.3, 18.1]",2275083,4,,,,0.0041666427,,Left Foot,,,,"[92.3, 18.3]",,High Pass,,48.000416,Incomplete,,Katie Robinson,21059.0,,,,,Free Kick,1,From Free Kick,Jasmine Matthews,15618.0,Left Center Back,14,Bristol City WFC,973,"['48972974-6785-4d5e-84cc-9ad6531b6f4d', 'f55679a9-f962-4b03-8ef2-37101b3ed912']",52,,,,,,,,,,,,,,,,Bristol City WFC,973,00:04:52.623,Pass,
,,,,,,,,,,,,,,,1.711776,,,,,,,,,,,,119fcef2-7f97-4654-93c4-f7e4f833ff5d,149,,,"[40.9, 62.6]",2275083,4,,,,-1.0552473,,Head,,,,"[46.0, 53.6]",,High Pass,,10.3445635,,,Abbi Grant,31565.0,,,,,Recovery,1,Regular Play,Sarah Emma Mayling,19500.0,Right Midfield,15,Birmingham City WFC,969,['72a461a6-da61-41e8-acf3-b6a4b37e2466'],56,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:04:56.446,Pass,
,,,,,,,,,,,,,,,1.047331,,,,,,,,,,,,0c82bf01-17f4-428e-8409-0885c41a6216,153,,,"[46.7, 53.6]",2275083,4,,,,1.1982421,,Right Foot,,,,"[53.5, 71.0]",,Ground Pass,,18.681541,,,Sarah Emma Mayling,19500.0,,,,,,1,Regular Play,Abbi Grant,31565.0,Right Center Forward,15,Birmingham City WFC,969,"['84620f25-c2bb-424f-80f5-44325309454d', 'ce94e61c-f0d5-4c7f-9256-1fa10ab433ef']",59,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:04:59.965,Pass,True
,,,,,,,,,,,,,,,1.020852,,,,,,,,,,,,18bfe213-9e32-4ee1-b1e6-330602b07017,157,,,"[54.4, 72.5]",2275083,5,,,,-0.3127418,,Right Foot,,,,"[71.1, 67.1]",,High Pass,,17.551353,Incomplete,,Rachel Williams,31563.0,,,,,,1,Regular Play,Sarah Emma Mayling,19500.0,Right Midfield,15,Birmingham City WFC,969,"['0914f2c1-3c93-4015-8817-f2e94def0689', 'db2a85d5-8de1-459b-aaeb-617d3c819c35', 'f5e960dd-34b3-4edd-94fb-c64c9d8ea1ce']",1,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:05:01.522,Pass,True
,,,,,,,,,,,,,,,1.735752,,,,,,,,,,,,0914f2c1-3c93-4015-8817-f2e94def0689,159,,,"[49.0, 13.0]",2275083,5,,,,-1.1698467,,Left Foot,,,,"[52.9, 3.8]",,Low Pass,,9.992497,,,Poppy Pattinson,17274.0,,,,,Recovery,1,Regular Play,Jasmine Matthews,15618.0,Left Center Back,16,Bristol City WFC,973,"['18bfe213-9e32-4ee1-b1e6-330602b07017', '7955a214-b995-4702-a01e-8b22aebd599e']",2,,,,,,,,,,,,,,,,Bristol City WFC,973,00:05:02.542,Pass,
,,,,,,,,,,,,,,,1.247915,,,,,,,,,,,,e33e22cc-5fbf-4940-a649-321da140486d,164,,,"[48.6, 2.3]",2275083,5,,,,3.1242032,,Right Foot,,,,"[37.1, 2.5]",,Ground Pass,,11.501739,,,Jasmine Matthews,15618.0,,,,,,1,Regular Play,Poppy Pattinson,17274.0,Left Back,16,Bristol City WFC,973,"['119a31a6-23de-4962-bbfa-6ef8bf136566', '3ca7172f-54a4-4cda-ac0c-816d0d068ba7', 'b6c1d6a2-2ac3-4436-a9d9-24f5a75b7dd3']",6,,,,,,,,,,,,,,,,Bristol City WFC,973,00:05:06.825,Pass,True
,,,,,,,,,,,,,,,0.982265,,,,,,,,,,,,cc3a959f-4fd7-4da7-b8aa-298ad193b95e,166,,,"[37.1, 2.5]",2275083,5,,,,0.8999389,,Left Foot,,,,"[47.1, 15.1]",,Ground Pass,,16.08602,,,Olivia Chance,24925.0,,,,,,1,Regular Play,Jasmine Matthews,15618.0,Left Center Back,16,Bristol City WFC,973,['b717ea2d-9498-4891-a21c-f9401545ab99'],8,,,,,,,,,,,,,,,,Bristol City WFC,973,00:05:08.073,Pass,
,,,,,,,,,,,,,,,1.648664,,,,,,,,,,,,6d8fdd33-801d-4f1c-8f15-ddc313e51239,169,,,"[47.1, 15.3]",2275083,5,,,,2.469014,,Left Foot,,,,"[35.8, 24.3]",,Ground Pass,,14.446107,,,Frankie Brown,10171.0,,,,,,1,Regular Play,Olivia Chance,24925.0,Left Defensive Midfield,16,Bristol City WFC,973,['c006417a-7ac8-474c-8acf-fe1f3d029f42'],10,,,,,,,,,,,,,,,,Bristol City WFC,973,00:05:10.076,Pass,
,,,,,,,,,,,,,,,1.819109,,,,,,,,,,,,44de7b0b-482b-4a0a-962a-af35ed96546e,172,,,"[36.6, 36.5]",2275083,5,,,,1.3652468,,Right Foot,,,,"[42.0, 62.4]",,Low Pass,,26.456945,,,Faye Bryson,15578.0,,,,,,1,Regular Play,Frankie Brown,10171.0,Right Center Back,16,Bristol City WFC,973,['f145ba43-e17b-422a-8594-d002ada889f8'],14,,,,,,,,,,,,,,,,Bristol City WFC,973,00:05:14.361,Pass,
,,,,,,,,,,,,,,,4.091592,,,,,,,,,,,,e1c15a6f-65d1-4644-b077-0ce1191fbd28,175,,,"[79.0, 0.1]",2275083,5,,,,0.43487856,,,,,,"[107.2, 13.2]",,High Pass,,31.094212,Incomplete,,Brianna Visalli,18157.0,,,,,Throw-in,1,From Throw In,Adrienne Jordan,31567.0,Left Back,17,Birmingham City WFC,969,"['2be9362b-5a63-4823-ac10-5fc9645938dc', 'd37bc672-b017-4b4c-995d-367fd18e52a9']",24,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:05:24.290,Pass,
,,,,,,,,,,,,,,,1.122571,,,,,,,,,,,,8809d71c-f128-435d-94ad-1b1f3ff77117,179,,,"[113.6, 0.1]",2275083,5,,,,1.7698783,,,,,,"[111.3, 11.5]",,High Pass,,11.6297035,,,Emma Rose Kelly,34375.0,,,,,Throw-in,1,From Throw In,Adrienne Jordan,31567.0,Left Back,18,Birmingham City WFC,969,['5220454d-e1cd-471c-8500-c2469c381f5c'],46,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:05:46.510,Pass,
,,,,,,,,,,,,,,,0.984613,,,,,,,,,,,,dc77d78d-7ede-4655-bf77-e23b8ee3c3c0,183,,,"[111.9, 10.9]",2275083,5,,,,-1.4170887,,Right Foot,,,,"[113.0, 3.8]",,Ground Pass,,7.184706,,,Adrienne Jordan,31567.0,,,,,,1,From Throw In,Emma Rose Kelly,34375.0,Left Midfield,18,Birmingham City WFC,969,"['5b2de4d7-8128-4a11-906d-0bafbf86cac4', 'b37fda7b-9406-4f96-8b41-5d3150f76b36']",48,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:05:48.398,Pass,True
,,,,,,,,,,,,,,,2.084401,,,,,,,,,,,,76c0a17f-9f76-4d69-a481-91d9d6b3782e,186,,,"[113.0, 3.8]",2275083,5,,,,1.7177554,,Right Foot,True,,,"[108.5, 34.2]",,High Pass,,30.731255,Incomplete,,,,,,,,,1,From Throw In,Adrienne Jordan,31567.0,Left Back,18,Birmingham City WFC,969,['13af21c1-8b4c-41f1-ba57-9b859284a02a'],49,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:05:49.463,Pass,
,,,,,,,,,,,,,,,1.069193,,,,,,,,,,,,c8619736-ac74-4060-8b92-f29adb165a68,192,,,"[104.4, 40.4]",2275083,5,,,,-1.8322752,b53d6a47-8b2a-4b5b-b47b-ca654640f07e,Left Foot,,,,"[102.5, 33.3]",,Ground Pass,,7.34983,,,Brianna Visalli,18157.0,True,,,,,1,From Throw In,Rachel Williams,31563.0,Left Center Forward,18,Birmingham City WFC,969,"['3af6de2a-0c6a-4c14-9bf2-bcd864deca9d', '45e7877e-b1a4-4d1d-acd4-5e95e08e094c']",55,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:05:55.170,Pass,True
,,,,,,,,,,,,,,,2.02249,,,,,,,,,,,,ec8fac3f-a99c-4c75-a195-9b3dae5287c2,196,,,"[6.3, 34.8]",2275083,6,,,,-1.1813761,,Keeper Arm,,,,"[15.0, 13.6]",,Low Pass,,22.915714,,,Jasmine Matthews,15618.0,,,,,,1,From Keeper,Sophie Baggaley,16376.0,Goalkeeper,20,Bristol City WFC,973,['06728416-ff3c-4bf8-a2aa-aef777eb2278'],10,,,,,,,,,,,,,,,,Bristol City WFC,973,00:06:10.655,Pass,
,,,,,,,,,,,,,,,1.416957,,,,,,,,,,,,e3ea3d19-21db-465e-be29-331d7e92b7cf,200,,,"[14.6, 7.2]",2275083,6,,,,1.8146269,,Left Foot,,,,"[9.5, 27.7]",,Low Pass,,21.124866,,,Sophie Baggaley,16376.0,,,,,,1,Regular Play,Jasmine Matthews,15618.0,Left Center Back,21,Bristol City WFC,973,"['3391dab8-4c17-4630-8ba9-dcd00d8d6adc', 'c677ce16-1bdc-46c9-94d2-f1e2833ce2c1']",13,,,,,,,,,,,,,,,,Bristol City WFC,973,00:06:13.252,Pass,True
,,,,,,,,,,,,,,,1.09107,,,,,,,,,,,,71e4a2c3-5131-4abe-b0a2-dc699ad4ac22,203,,,"[7.8, 32.7]",2275083,6,,,,-0.3708913,,Right Foot,,,,"[15.0, 29.9]",,Ground Pass,,7.725283,,,Olivia Chance,24925.0,,,,,,1,Regular Play,Sophie Baggaley,16376.0,Goalkeeper,22,Bristol City WFC,973,['271b4cb3-e6f5-4282-b50c-3ed43d26106d'],16,,,,,,,,,,,,,,,,Bristol City WFC,973,00:06:16.116,Pass,
,,,,,,,,,,,,,,,1.478314,,,,,,,,,,,,5383a8c0-ed30-4481-9ddc-e59dca4f5026,207,,,"[14.6, 32.4]",2275083,6,,,,2.9352686,,Left Foot,,,,"[6.0, 34.2]",,Ground Pass,,8.786353,,,Sophie Baggaley,16376.0,,,,,,1,Regular Play,Olivia Chance,24925.0,Left Defensive Midfield,23,Bristol City WFC,973,"['124345cf-18b9-453e-9264-fa062da0a5b1', 'ee237e9c-e259-4a8b-b5aa-96c45be51240']",17,,,,,,,,,,,,,,,,Bristol City WFC,973,00:06:17.948,Pass,True
,,,,,,,,,,,,,,,1.578161,,,,,,,,,,,,e4c9baf1-ffdb-46c6-a657-e2938d1a8233,209,,,"[6.0, 34.2]",2275083,6,,,,-1.3049873,,Right Foot,,,,"[11.2, 15.1]",,Ground Pass,,19.795202,,,Jasmine Matthews,15618.0,,,,,,1,Regular Play,Sophie Baggaley,16376.0,Goalkeeper,24,Bristol City WFC,973,['60415daa-2457-4d18-b2da-4573fc6163c4'],19,,,,,,,,,,,,,,,,Bristol City WFC,973,00:06:19.426,Pass,
,,,,,,,,,,,,,,,2.091911,,,,,,,,,,,,574f1187-a937-4f87-ac93-a1f2ded31931,212,,,"[27.2, 3.8]",2275083,6,,,,0.036407746,,Left Foot,,,,"[57.4, 4.9]",,High Pass,,30.220026,,,Yana Daniëls,10093.0,,,,,,1,Regular Play,Jasmine Matthews,15618.0,Left Center Back,25,Bristol City WFC,973,['8c3a8a22-b9e1-4dd0-8af1-6e9a5bf559e5'],25,,,,,,,,,,,,,,,,Bristol City WFC,973,00:06:25.799,Pass,
,,,,,,,,,,,,,,,4.037619,,,,,,,,,,,,5146323c-0d8d-4e73-9c22-3dacb6a89876,218,,,"[55.2, 11.1]",2275083,6,,,,-0.13771547,,Right Foot,,,,"[102.1, 4.6]",,High Pass,,47.348286,,,Poppy Pattinson,17274.0,,,,,Free Kick,1,From Free Kick,Chloe Logarzo,25547.0,Right Defensive Midfield,26,Bristol City WFC,973,['ddeba448-ba6c-47ee-8a8c-f3ed2aaabf08'],36,,,,,,,,,,,,,,,,Bristol City WFC,973,00:06:36.503,Pass,
,,,,,,,,,,,,,,,0.293587,,,,,,,,,,,,756b1670-3b37-4d28-b0ef-23bdcacb88e8,221,,,"[102.1, 4.4]",2275083,6,,,,1.5188949,,Left Foot,,,,"[102.5, 12.1]",,Low Pass,,7.7103825,Incomplete,,Katie Robinson,21059.0,,,,,,1,From Free Kick,Poppy Pattinson,17274.0,Left Back,26,Bristol City WFC,973,"['09ec512f-2f93-4c55-a737-7e67f84c1616', 'bb3e1b6a-7651-448c-b62b-149e189ab912']",41,,,,,,,,,,,,,,,,Bristol City WFC,973,00:06:41.052,Pass,
,,,,,,,,,,,,,,,1.713817,,,,,,,,,,,,ff467d25-4bbf-4c83-9538-28811ed06fad,228,,,"[72.6, 0.1]",2275083,6,,,,0.13232797,,,,,,"[101.9, 4.0]",,High Pass,,29.558416,Incomplete,,Katie Robinson,21059.0,,,,,Throw-in,1,From Throw In,Poppy Pattinson,17274.0,Left Back,27,Bristol City WFC,973,"['36fc8638-4f14-4982-9e64-b856aae41c09', '65ecbbae-9175-42b2-874e-9ba5d2db5e43']",58,,,,,,,,,,,,,,,,Bristol City WFC,973,00:06:58.217,Pass,
,,,,,,,,,,,,,,,1.110127,,,,,,,,,,,,4082c6b0-e695-478f-a326-4b60a4c0cca1,236,,,"[12.2, 76.1]",2275083,7,,,,-0.047583103,,Right Foot,,,,"[31.1, 75.2]",,Low Pass,,18.921417,Incomplete,,,,,,,,,1,Regular Play,Sarah Emma Mayling,19500.0,Right Midfield,28,Birmingham City WFC,969,"['a5f3bf34-023a-485c-80df-301909a04048', 'b8ebbcd8-c547-41ef-ae6f-c8aea680204c']",4,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:07:04.682,Pass,True
,,,,,,,,,,,,,,,0.553551,,,,,,,,,,,,13e80946-7e6d-4d0e-ac62-90813c652014,239,,,"[28.3, 75.7]",2275083,7,,,,-2.3204954,,Left Foot,,,,"[22.9, 69.9]",,Ground Pass,,7.924645,,,Harriet Scott,19592.0,,,,,Recovery,1,Regular Play,Lucy Whipp,31566.0,Left Center Midfield,28,Birmingham City WFC,969,"['7681ab71-66d1-4961-bc3a-d6f4f5ffd6da', 'e10638d8-0dce-452e-8e32-2345178b5c7e']",7,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:07:07.515,Pass,True
,,,,,,,,,,,,,,,0.967145,,,,,,,,,,,,30d9f433-0050-4f39-a803-e4f6b727aed6,243,,,"[27.0, 64.8]",2275083,7,,,,-3.0622144,,Right Foot,,,,"[18.2, 64.1]",,Ground Pass,,8.827797,,,Georgia Brougham,15574.0,,,,,,1,Regular Play,Harriet Scott,19592.0,Right Back,28,Birmingham City WFC,969,"['8fe8db8f-86e5-4c61-941c-fffe152b440e', '9e17e5aa-e093-4357-93c5-a95c77cdfc4f']",10,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:07:10.135,Pass,True
,,,,,,,,,,,,,,,2.290524,,,,,,,,,,,,623e1587-8d90-42fb-9f9e-1dac3f7fea16,246,,,"[18.2, 64.1]",2275083,7,,,,-0.41139728,,Left Foot,,,,"[44.1, 52.8]",,High Pass,,28.257742,Incomplete,,,,,,,,,1,Regular Play,Georgia Brougham,15574.0,Right Center Back,28,Birmingham City WFC,969,['4de0a9e6-6970-4a5c-8e57-932211c466b9'],11,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:07:11.182,Pass,
,,,,,,,,,,,,,,,1.659584,,,,,,,,,,,,4de0a9e6-6970-4a5c-8e57-932211c466b9,247,,,"[76.0, 27.3]",2275083,7,,,,1.3995576,,Head,,,,"[78.3, 40.6]",,High Pass,,13.497407,,,Faye Bryson,15578.0,,,,,Recovery,1,Regular Play,Olivia Chance,24925.0,Left Defensive Midfield,29,Bristol City WFC,973,"['623e1587-8d90-42fb-9f9e-1dac3f7fea16', 'b536bde1-dfa1-4d93-8ce3-18900034c6c1']",13,,,,,,,,,,,,,,,,Bristol City WFC,973,00:07:13.473,Pass,
,,,,,,,,,,,,,,,0.708653,,,,,,,,,,,,8fe19a57-8a12-494c-bd99-2e757257d332,250,,,"[79.2, 42.3]",2275083,7,,,,-0.7853982,,Right Foot,,,,"[85.4, 36.1]",,High Pass,,8.768124,,,Ga-Eul Jeon,35407.0,,,,,,1,Regular Play,Faye Bryson,15578.0,Right Back,29,Bristol City WFC,973,['096df63d-44f2-48a5-a461-5c1d5c3cf471'],15,,,,,,,,,,,,,,,,Bristol City WFC,973,00:07:15.133,Pass,
,,,,,,,,,,,,,,,1.049895,,,,,,,,,,,,ba243578-b581-4016-8d22-7fafe5cae265,252,,,"[85.4, 36.1]",2275083,7,,,,1.2537405,,Left Foot,,,,"[87.5, 42.5]",,Low Pass,,6.735726,Incomplete,,Charlie Wellings,15563.0,,,,,,1,Regular Play,Ga-Eul Jeon,35407.0,Right Center Forward,29,Bristol City WFC,973,"['1a06adf5-b810-441b-b666-86ff1427c222', '436fe33a-f42b-497c-bcfd-b70b97f1afea']",15,,,,,,,,,,,,,,,,Bristol City WFC,973,00:07:15.841,Pass,
,,,,,,,,,,,,,,,3.305328,,,,,,,,,,,,69583580-5daf-4f0c-bed2-fbd253e17384,258,,,"[35.3, 35.7]",2275083,7,,,,-1.6951513,,Left Foot,,,,"[31.9, 8.5]",,Ground Pass,,27.411676,,,Emma Rose Kelly,34375.0,,,,,,1,Regular Play,Adrienne Jordan,31567.0,Left Back,30,Birmingham City WFC,969,"['12472eaf-ed63-4155-ac70-09b92b2f8722', 'c74a99ac-13b6-45e3-8005-0cb8c121aae7', 'e87ade67-ecad-4641-ab48-e46622bab9a1']",17,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:07:17.918,Pass,True
,,,,,,,,,,,,,,,0.758323,,,,,,,,,,,,16d1f6da-aaee-42f2-9990-b9cf8cb3bc3f,262,,,"[33.2, 5.3]",2275083,7,,,,2.6238108,,Right Foot,,,,"[25.3, 9.8]",,Ground Pass,,9.091755,,,Brianna Visalli,18157.0,,,,,,1,Regular Play,Emma Rose Kelly,34375.0,Left Midfield,30,Birmingham City WFC,969,"['332b806c-47bd-44e4-b1e4-5607f3362bb3', '7dbbb723-fc22-4915-8cfc-3288dee6d8c8']",22,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:07:22.954,Pass,True
,,,,,,,,,,,,,,,0.663364,,,,,,,,,,,,bdd05c6a-85fb-4c20-85fb-ca1bc8b187be,265,,,"[21.6, 8.1]",2275083,7,,,,2.564153,,Right Foot,,,,"[15.0, 12.4]",,Ground Pass,,7.877182,,,Kerys Harrop,15569.0,,,,,,1,Regular Play,Brianna Visalli,18157.0,Right Center Midfield,30,Birmingham City WFC,969,['ed67e019-d6cd-480c-a3a9-d91ade3c78f8'],25,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:07:25.401,Pass,
,,,,,,,,,,,,,,,2.580299,,,,,,,,,,,,d5e7b7c9-98e0-4db4-89b6-86b1f42cdc8d,269,,,"[13.3, 11.9]",2275083,7,,,,2.0074234,,Left Foot,,,,"[3.5, 32.9]",,Ground Pass,,23.174124,,,Hannah Hampton,22032.0,,,,,,1,Regular Play,Kerys Harrop,15569.0,Left Center Back,30,Birmingham City WFC,969,"['0854754a-1d65-4efb-b997-6adb9f387ad6', '5418d305-d450-4cfb-85b5-8f64c69d9e89']",26,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:07:26.769,Pass,True
,,,,,,,,,,,,,,,4.222744,,,,,,,,,,,,dbcc9c62-d642-4bc8-a52a-99f7c0c3702d,272,,,"[2.8, 39.1]",2275083,7,,,,0.65855014,,Right Foot,,,,"[50.1, 75.7]",,High Pass,,59.80677,,,Sarah Emma Mayling,19500.0,,,,,,1,Regular Play,Hannah Hampton,22032.0,Goalkeeper,30,Birmingham City WFC,969,['df7f602c-2c2c-419c-bf34-38d2e6f6749d'],31,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:07:31.200,Pass,
,,,,,,,,,,,,,,,1.174865,,,,,,,,,,,,9f3ccfdb-33f3-48e5-af16-e093dc23c3b3,276,,,"[54.8, 77.4]",2275083,7,,,,-0.62141633,,Right Foot,,,,"[62.9, 71.6]",,Low Pass,,9.962429,,,Harriet Scott,19592.0,,,,,,1,Regular Play,Sarah Emma Mayling,19500.0,Right Midfield,30,Birmingham City WFC,969,"['36ba1899-13c1-4199-a613-024a4ffb85d9', '982aa5ec-8662-4b9d-9312-89762ecc0eef']",36,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:07:36.421,Pass,True
,,,,,,,,,,,,,,,0.296181,,,,,,,,,,,,ca58d7dc-35e7-4e62-8184-0aa1403cc460,280,,,"[62.3, 71.4]",2275083,7,,,,0.0,,Left Foot,,,,"[64.6, 71.4]",,Ground Pass,,2.3,Incomplete,,,,,,,,,1,Regular Play,Harriet Scott,19592.0,Right Back,30,Birmingham City WFC,969,"['4deaec0c-5650-418d-8230-a8b6c862e5a8', 'e965fd49-d7d1-444d-b248-0770b50c0a62']",39,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:07:39.004,Pass,True
,,,,,,,,,,,,,,,1.060991,,,,,,,,,,,,668df340-9c49-49fb-9077-ca98778daf1b,282,,,"[54.2, 8.7]",2275083,7,,,,0.30667633,,Left Foot,,,,"[60.2, 10.6]",,Ground Pass,,6.293648,Incomplete,,Chloe Logarzo,25547.0,,,,,Recovery,1,Regular Play,Yana Daniëls,10093.0,Left Midfield,30,Birmingham City WFC,969,"['217a229f-8a10-4220-9549-c20e6f07d0f6', '4a1e2dd1-8bbd-49b5-a6a2-8c5abeb8253d']",40,,,,,,,,,,,,,,,,Bristol City WFC,973,00:07:40.372,Pass,
,,,,,,,,,,,,,,,1.66838,,,,,,,,,,,,14218c7d-8797-4c38-84e3-6d006fcfd0cb,288,,,"[56.3, 60.5]",2275083,8,,,,-0.3031357,,Right Foot,,,,"[79.0, 53.4]",,High Pass,,23.784449,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Georgia Brougham,15574.0,Right Center Back,31,Birmingham City WFC,969,['fd0e282f-024c-4a41-b89b-09e91ca696b5'],8,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:08:08.137,Pass,
,,,,,,,,,,,,,,,2.443897,,,,,,,,,,,,fd0e282f-024c-4a41-b89b-09e91ca696b5,289,,,"[41.1, 26.7]",2275083,8,,,,0.29915553,,Head,,,,"[62.5, 33.3]",,High Pass,,22.394642,Incomplete,,Katie Robinson,21059.0,,,,,Recovery,1,From Free Kick,Frankie Brown,10171.0,Right Center Back,31,Birmingham City WFC,969,"['14218c7d-8797-4c38-84e3-6d006fcfd0cb', '2821cb45-af07-41f7-8591-04b198ac8ca0', '345cfead-e211-44e9-a023-edb610b1697d']",9,,,,,,,,,,,,,,,,Bristol City WFC,973,00:08:09.805,Pass,
,,,,,,,,,,,,,,,4.041777,,,,,,,,,,,,5935695a-3f89-4312-808b-878dc59f51a7,296,,,"[53.1, 28.6]",2275083,8,,,,0.49472567,,Right Foot,,,,"[98.7, 53.2]",,High Pass,,51.812355,Incomplete,,Charlie Wellings,15563.0,,,Through Ball,True,,1,Regular Play,Yana Daniëls,10093.0,Left Midfield,32,Bristol City WFC,973,"['10e32c80-e76f-4220-8180-2a58d336cd9b', '973dd898-4395-48c3-a79a-4301aea77233', 'e32a9c0a-bf87-4400-a100-92c4161085cf']",15,,,,,,,,,,,,,,,,Bristol City WFC,973,00:08:15.015,Pass,True
,,,,,,,,,,,,,,,2.283748,,,,,,,,,,,,70fdf83c-7bc4-47eb-8aac-e19de6a58830,301,,,"[6.9, 57.3]",2275083,8,,,,-1.2941641,,Right Foot,,,,"[15.9, 25.6]",,Low Pass,,32.952847,,,Jasmine Matthews,15618.0,,,,,Free Kick,1,From Free Kick,Sophie Baggaley,16376.0,Goalkeeper,33,Bristol City WFC,973,['436a470b-79aa-49f5-86cc-f7c278e11416'],49,,,,,,,,,,,,,,,,Bristol City WFC,973,00:08:49.919,Pass,
,,,,,,,,,,,,,,,2.125708,,,,,,,,,,,,5eb62128-4d7b-4464-8eba-123fc7001290,305,,,"[43.1, 6.6]",2275083,8,,,,-0.022896761,,Left Foot,,,,"[82.4, 5.7]",,High Pass,,39.310303,Incomplete,,Katie Robinson,21059.0,,,,,,1,From Free Kick,Jasmine Matthews,15618.0,Left Center Back,33,Bristol City WFC,973,"['5f66a6ea-60fc-4297-b886-b78451e51362', '8be81335-046c-4ac8-834b-a9e8605b3da8', '901b9714-5097-437e-ae3c-a9f37d40405e']",58,,,,,,,,,,,,,,,,Bristol City WFC,973,00:08:58.203,Pass,True
,,,,,,,,,,,,,,,0.835852,,,,,,,,,,,,a0c6e7c1-2016-450e-a61f-c73cc1d81291,308,,,"[71.1, 6.6]",2275083,9,,,,-0.60477954,,Left Foot,,,,"[77.9, 1.9]",,Low Pass,,8.266196,,,Ga-Eul Jeon,35407.0,,,,,Recovery,1,From Free Kick,Poppy Pattinson,17274.0,Left Back,33,Bristol City WFC,973,['b726899f-2ba2-4780-808d-8cdee9b5e0ba'],1,,,,,,,,,,,,,,,,Bristol City WFC,973,00:09:01.729,Pass,
,,,,,,,,,,,,,,,1.095946,,,,,,,,,,,,770274f2-8333-4830-83f9-e6873cdd73eb,312,,,"[76.4, 4.0]",2275083,9,,,,3.0320332,,Right Foot,,,,"[66.4, 5.1]",,Low Pass,,10.060318,,,Yana Daniëls,10093.0,,,,,,1,From Free Kick,Ga-Eul Jeon,35407.0,Right Center Forward,33,Bristol City WFC,973,['3479ba81-f565-466d-9373-cbaade91cea5'],3,,,,,,,,,,,,,,,,Bristol City WFC,973,00:09:03.918,Pass,
,,,,,,,,,,,,,,,1.505568,,,,,,,,,,,,b1973c20-6ded-4643-8ca5-df808e939a90,319,,,"[84.1, 8.9]",2275083,9,,,,-1.1309538,,Right Foot,,,,"[87.3, 2.1]",,Ground Pass,,7.515318,,,Poppy Pattinson,17274.0,,,,,,1,From Free Kick,Yana Daniëls,10093.0,Left Midfield,33,Bristol City WFC,973,['6ea2e2b0-22ac-4755-8752-27fef38d973e'],10,,,,,,,,,,,,,,,,Bristol City WFC,973,00:09:10.325,Pass,
