50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.141259,,,,,,,,,,,,,,,1d3a9a32-2b8b-41bb-b1cd-5a493b5831e8,138,,"[82.0, 35.9]",3888716,4,,,,,-2.400026,,Head,,,,"[70.1, 25.0]",Low Pass,,16.137533,,,Arie Haan,39719.0,,,,,,Recovery,1,From Free Kick,Wim Jansen,397804.0,Right Center Midfield,16,Netherlands,941,"['671aee41-72d4-4a6b-9d1a-77b47b2f71df', 'f7c4db92-ee63-4223-b95f-7d98a6ef200f']",39,,,,,,,,,,,,,,,,,Netherlands,941,00:04:39.634,Pass,
,,,,,,,,,,,,,,,,0.827365,,,,,,,,,,,,,,,2ccef817-871c-4d3c-9c7d-06e7547b9502,140,,"[70.1, 25.0]",3888716,4,,,,,-0.7985553,,Right Foot,,,,"[77.6, 17.3]",Ground Pass,,10.748954,,,Johan Cruyff,39713.0,,,,,,,1,From Free Kick,Arie Haan,39719.0,Left Center Back,16,Netherlands,941,['93d5b50a-2624-4cd9-b07e-ba62756296f7'],41,,,,,,,,,,,,,,,,,Netherlands,941,00:04:41.776,Pass,
,,,,,,,,,,,,,,,,1.564582,,,,,,,,,,,,,,,a4188cbf-a51b-4417-b17f-9f80d36c66cb,146,,"[81.0, 23.2]",3888716,4,,,,,0.77229846,,Right Foot,,,,"[104.2, 45.8]",Low Pass,,32.38827,,,Johnny Rep,397727.0,,,,Through Ball,True,Free Kick,1,From Free Kick,Johan Cruyff,39713.0,Center Forward,17,Netherlands,941,['804f37b7-c315-464c-8a10-284d450265cc'],48,,,,,,,,,,,,,,,,,Netherlands,941,00:04:48.475,Pass,
,,,,,,,,,,,,,,,,1.862641,,,,,,,,,,,,,,,9fd27739-ca2d-4f20-ae0e-7a5a71dedb4a,151,,"[12.4, 33.9]",3888716,4,,,,,1.5126096,,Keeper Arm,,,,"[13.6, 54.5]",Low Pass,,20.634922,,,Björn Nordqvist,397846.0,,,,,,,1,Regular Play,Ronnie Carl Hellström,397843.0,Goalkeeper,18,Sweden,790,['b6238d73-c13e-4fb2-bae8-8e75c74facd0'],53,,,,,,,,,,,,,,,,,Sweden,790,00:04:53.770,Pass,
,,,,,,,,,,,,,,,,1.569191,,,,,,,,,,,,,,,a2c00c98-df8f-452d-b9e3-cb3c045d5660,154,,"[26.2, 50.6]",3888716,4,,,,,-0.8288491,,Right Foot,,,,"[40.5, 35.0]",Ground Pass,,21.162466,,,Inge Ejderstedt,397849.0,,,,,,,1,Regular Play,Björn Nordqvist,397846.0,Right Center Back,18,Sweden,790,['523718b1-6517-4f09-8cd0-d55ee622659e'],58,,,,,,,,,,,,,,,,,Sweden,790,00:04:58.172,Pass,
,,,,,,,,,,,,,,,,0.998672,,,,,,,,,,,,,,,b9308a40-de90-4b09-9785-2b71d1243c08,157,,"[40.5, 35.0]",3888716,4,,,,,2.053832,,Left Foot,,,,"[33.0, 49.3]",Ground Pass,,16.147446,,,Björn Nordqvist,397846.0,,,,,,,1,Regular Play,Inge Ejderstedt,397849.0,Right Midfield,18,Sweden,790,['713e59e7-a8b9-4696-825d-b073069c6260'],59,,,,,,,,,,,,,,,,,Sweden,790,00:04:59.939,Pass,
,,,,,,,,,,,,,,,,1.477563,,,,,,,,,,,,,,,273c52f3-bd17-45fc-a5f6-6544e0db28cb,160,,"[34.2, 49.1]",3888716,5,,,,,0.15845421,,Right Foot,,,,"[53.6, 52.2]",Ground Pass,,19.64612,,,Roland Sandberg,397853.0,,,,,,,1,Regular Play,Björn Nordqvist,397846.0,Right Center Back,18,Sweden,790,['4cbe0344-32ed-40e6-9bbe-10955c09b38f'],4,,,,,,,,,,,,,,,,,Sweden,790,00:05:04.235,Pass,
,,,,,,,,,,,,,,,,1.72728,,,,,,,,,,,,,,,da212a79-0788-469c-9cc0-407aa6d1dc91,163,,"[50.2, 68.1]",3888716,5,,,,,-0.20539539,,Right Foot,,,,"[83.8, 61.1]",High Pass,,34.321423,Incomplete,,Ralf Edström,397852.0,,,,,,,1,Regular Play,Roland Sandberg,397853.0,Right Center Forward,18,Sweden,790,"['5699ad5a-a1d0-439f-98f1-17ab11209388', 'ea47d26a-cd18-4d12-b359-eec8ab61ed45']",9,,,,,,,,,,,,,,,,,Sweden,790,00:05:09.563,Pass,
,,,,,,,,,,,,,,,,2.648031,,,,,,,,,,,,,,,e4e2e21e-97ec-493c-b6a8-d6828e5078fd,167,,"[41.1, 23.1]",3888716,5,,,,,0.62573004,,Right Foot,,,,"[85.8, 55.4]",High Pass,,55.14871,,,Johnny Rep,397727.0,,,,,,,1,Regular Play,Arie Haan,39719.0,Left Center Back,19,Netherlands,941,['dd25a69f-35d3-4486-8104-35cc951d9399'],15,,,,,,,,,,,,,,,,,Netherlands,941,00:05:15.843,Pass,
,,,,,,,,,,,,,,,,1.253317,,,,,,,,,,,,,,,d4c266ab-55bb-4119-b334-4bff56bc1093,174,,"[85.8, 55.4]",3888716,5,,,,True,1.8523675,,,,,,"[82.3, 67.5]",High Pass,,12.596031,,,Wim Jansen,397804.0,,,,,,,1,Regular Play,Johnny Rep,397727.0,Right Wing,19,Netherlands,941,"['953d2647-d6e5-441a-824f-0135051c888b', 'c3db1209-3bd2-4da1-af8f-8df9ee1a0f1b']",18,,,,,,,,,,,,,,,,,Netherlands,941,00:05:18.571,Pass,True
,,,,,,,,,,,,,,,,0.868349,,,,,,,,,,,,,,,5abb1cfe-b726-4895-81c5-4d373b7435cb,180,,"[98.7, 73.3]",3888716,5,,True,,,-1.2627436,,Right Foot,True,,,"[107.1, 46.9]",High Pass,,27.704151,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Johan Cruyff,39713.0,Center Forward,20,Netherlands,941,['ef575d02-321d-4aff-8575-d864277dc915'],49,,,,,,,,,,,,,,,,,Netherlands,941,00:05:49.215,Pass,
,,,,,,,,,,,,,,,,1.668784,,,,,,,,,,,,,,,83385bb6-2305-4b50-9bd6-a31045500453,184,,"[80.6, 52.9]",3888716,5,,,,,1.0001212,,Right Foot,,,,"[95.3, 75.8]",High Pass,,27.21213,,,Johan Cruyff,39713.0,,,,,,,1,From Free Kick,Johan Neeskens,39721.0,Center Defensive Midfield,20,Netherlands,941,['d080c44f-3b90-4bd0-b7a9-264e57b69b75'],54,,,,,,,,,,,,,,,,,Netherlands,941,00:05:54.131,Pass,
,,,,,,,,,,,,,,,,0.091231,,,,,,,,,,,,,,,7f1b83b2-671c-4bb7-be92-2c97620daffd,187,,"[103.2, 71.7]",3888716,5,,,,,-1.2649175,,Left Foot,,,,"[103.8, 69.8]",Ground Pass,,1.9924859,Incomplete,,,,,,,,,,1,From Free Kick,Johan Cruyff,39713.0,Center Forward,20,Netherlands,941,['727fa7ca-0b6b-458f-8601-75ec9742b4fb'],58,,,,,,,,,,,,,,,,,Netherlands,941,00:05:58.337,Pass,
,,,,,,,,,,,,,,,,1.59315,,,,,,,,,,,,,,,945263b8-68f8-44f7-90b9-81833dc308e8,194,,"[112.5, 72.3]",3888716,6,,,,,-1.4643042,,Right Foot,True,,,"[115.6, 43.3]",High Pass,,29.165218,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Johan Cruyff,39713.0,Center Forward,21,Netherlands,941,['e0ece14e-9db4-4eb4-9a50-12b7c0f328a9'],23,,,,,,,,,,,,,,,,,Netherlands,941,00:06:23.579,Pass,
,,,,,,,,,,,,,,,,1.534421,,,,,,,,,,,,,,,4edb8edd-3f1f-4d69-9e28-9d9d368c39c6,198,,"[85.8, 52.7]",3888716,6,,,,,0.9324765,,Left Foot,,,,"[104.2, 77.5]",High Pass,,30.880415,,,Johan Cruyff,39713.0,,,,,,,1,From Free Kick,Wim Jansen,397804.0,Right Center Midfield,21,Netherlands,941,['6d936609-efc1-4b99-8484-1850a41b1b3d'],29,,,,,,,,,,,,,,,,,Netherlands,941,00:06:29.405,Pass,
,,,,,,,,,,,,,,,,1.085529,,,,,,,,,,,,,,,92236251-0481-4882-bf17-2baa3ff12b93,201,,"[105.2, 76.6]",3888716,6,,,,,-1.401776,,Right Foot,True,,,"[110.2, 47.3]",High Pass,,29.72356,Incomplete,,Johnny Rep,397727.0,,,,,,,1,From Free Kick,Johan Cruyff,39713.0,Center Forward,21,Netherlands,941,"['4ee8f036-f442-4a20-af9d-21f7723f77ba', 'c4e9787a-49d1-4b50-8234-52b09464b5e0']",33,,,,,,,,,,,,,,,,,Netherlands,941,00:06:33.347,Pass,
,,,,,,,,,,,,,,,,1.091606,,,,,,,,,,,,,,,166a8485-f0e4-4be2-90e6-74427da2c536,206,,"[21.4, 14.4]",3888716,6,,,,,-2.2589412,,Right Foot,,,,"[14.0, 5.4]",Ground Pass,,11.651609,,,Kent Karlsson,397844.0,,,,,,,1,Regular Play,Roland Sandberg,397853.0,Right Center Forward,22,Sweden,790,['6f1f4c39-4fe6-4c94-bce7-c8ade01706bc'],37,,,,,,,,,,,,,,,,,Sweden,790,00:06:37.584,Pass,
,,,,,,,,,,,,,,,,2.69338,,,,,,,,,,,,,,,862b1626-5603-4561-ab19-a1aca391ac92,213,,"[21.7, 2.6]",3888716,6,,,,,0.39787436,,Left Foot,,,,"[56.2, 17.1]",High Pass,,37.423256,Incomplete,,Ralf Edström,397852.0,,,,,,,1,Regular Play,Kent Karlsson,397844.0,Left Back,22,Sweden,790,"['21d736f1-baf1-411d-94ee-cbfa76c44d40', '2b80d1e1-e53d-4f85-9fcb-f64d2dc605e0']",41,,,,,,,,,,,,,,,,,Sweden,790,00:06:41.502,Pass,
,,,,,,,,,,,,,,,,1.123287,,,,,,,,,,,,,,,9dbae507-da60-4580-b8ce-67cf277af304,217,,"[62.5, 65.7]",3888716,6,,,,,0.59822124,,Right Foot,,,,"[78.2, 76.4]",Ground Pass,,18.999474,,,Johan Cruyff,39713.0,,,,,,,1,Regular Play,Wim Suurbier,39734.0,Right Center Back,23,Netherlands,941,['4b038ed5-efea-41b0-9771-a2f80d044106'],45,,,,,,,,,,,,,,,,,Netherlands,941,00:06:45.674,Pass,
,,,,,,,,,,,,,,,,1.026432,,,,,,,,,,,,,,,5297f3c2-3875-420c-972c-3f89bc317bf4,221,,"[77.2, 75.8]",3888716,6,,,,,-2.782822,,Left Foot,,,,"[72.4, 74.0]",Ground Pass,,5.1264024,,,Wim Rijsbergen,397816.0,,,,,,,1,Regular Play,Johan Cruyff,39713.0,Center Forward,23,Netherlands,941,['fd069218-d8b7-44ee-a623-ebe5e611b834'],48,,,,,,,,,,,,,,,,,Netherlands,941,00:06:48.252,Pass,
,,,,,,,,,,,,,,,,0.610023,,,,,,,,,,,,,,,446b4b33-3e15-4521-b3fa-9b142834a883,223,,"[72.4, 74.0]",3888716,6,,,,,-1.1071488,,Right Foot,,,,"[78.2, 62.4]",Ground Pass,,12.969194,,,Wim Jansen,397804.0,,,,,,,1,Regular Play,Wim Rijsbergen,397816.0,Right Back,23,Netherlands,941,['0ff9870a-1c9c-4a56-b3f0-6ef28e012d9c'],49,,,,,,,,,,,,,,,,,Netherlands,941,00:06:49.279,Pass,
,,,,,,,,,,,,,,,,1.208417,,,,,,,,,,,,,,,232af8d4-afb5-41a7-a6a9-56d6da0603f0,227,,"[80.2, 62.4]",3888716,6,,,,,1.0078454,,Right Foot,,,,"[86.7, 72.7]",Ground Pass,,12.179491,,,Johnny Rep,397727.0,,,,,,,1,Regular Play,Wim Jansen,397804.0,Right Center Midfield,23,Netherlands,941,"['009d3c45-23da-42ec-90b1-cdb1e0b47a52', '0b153c53-ee15-4979-86a6-0ec72a17707a']",50,,,,,,,,,,,,,,,,,Netherlands,941,00:06:50.323,Pass,True
,,,,,,,,,,,,,,,,1.000147,,,,,,,,,,,,,,,17abfa33-e74a-4690-89f4-03fab4480b6d,230,,"[86.7, 72.7]",3888716,6,,,,,-1.2803944,,Right Foot,,,,"[91.9, 55.3]",Ground Pass,,18.160397,,,Wim Jansen,397804.0,,,,,,,1,Regular Play,Johnny Rep,397727.0,Right Wing,23,Netherlands,941,['f225c974-9842-42a3-b024-d922a9aa1027'],53,,,,,,,,,,,,,,,,,Netherlands,941,00:06:53.244,Pass,
,,,,,,,,,,,,,,,,1.571815,,,,,,,,,,,,,,,b368e7be-ceed-4a27-865d-b693e33884ce,237,,"[43.3, 23.7]",3888716,6,,,,,0.865685,,Right Foot,,,,"[55.3, 37.8]",Ground Pass,,18.51513,,,Staffan Tapper,397848.0,,,,,,,1,Regular Play,Kent Karlsson,397844.0,Left Back,24,Sweden,790,['01b83bf1-1ab6-4623-b019-a575f4c42215'],58,,,,,,,,,,,,,,,,,Sweden,790,00:06:58.319,Pass,
,,,,,,,,,,,,,,,,0.158339,,,,,,,,,,,,,,,d6908174-1bff-4ff9-bf12-cd14b659d2a7,240,,"[63.4, 47.3]",3888716,7,,,,,-0.7853982,,Right Foot,,,,"[64.9, 45.8]",Low Pass,,2.1213202,Incomplete,,Roland Sandberg,397853.0,,,,,,,1,Regular Play,Staffan Tapper,397848.0,Right Defensive Midfield,24,Sweden,790,"['96ed8794-bb69-47e4-842c-f271627894bd', 'f3fdff37-93b6-4265-8d7b-afb0040a8afc']",2,,,,,,,,,,,,,,,,,Sweden,790,00:07:02.051,Pass,
,,,,,,,,,,,,,,,,0.985362,,,,,,,,,,,,,,,fc93bbf4-2dc8-4ac1-920b-1d57327624d0,248,,"[53.6, 47.7]",3888716,7,,,,,1.5091462,,Left Foot,,,,"[54.1, 55.8]",Ground Pass,,8.1154175,,,Ove Grahn,397850.0,,,,,,,1,Regular Play,Björn Nordqvist,397846.0,Right Center Back,24,Sweden,790,['9d286d6b-9c35-4fec-84f9-8f2da923496c'],6,,,,,,,,,,,,,,,,,Sweden,790,00:07:06.391,Pass,
,,,,,,,,,,,,,,,,0.717782,,,,,,,,,,,,,,,2f896977-67ad-4046-942e-ca637e741b98,252,,"[54.3, 55.4]",3888716,7,,,,,-0.04946457,,Right Foot,,,,"[64.4, 54.9]",Ground Pass,,10.112369,,,Staffan Tapper,397848.0,,,,,,,1,Regular Play,Ove Grahn,397850.0,Left Defensive Midfield,24,Sweden,790,['a6fa3ac5-230f-4898-998e-19ee255b7322'],7,,,,,,,,,,,,,,,,,Sweden,790,00:07:07.713,Pass,
,,,,,,,,,,,,,,,,1.278417,,,,,,,,,,,,,,,ad9263d2-5ab6-4303-9932-1f9772e143b1,255,,"[64.4, 54.9]",3888716,7,,,,,-2.1072319,,Right Foot,,,,"[57.8, 43.8]",Ground Pass,,12.913946,,,Björn Nordqvist,397846.0,,,,,,,1,Regular Play,Staffan Tapper,397848.0,Right Defensive Midfield,24,Sweden,790,['6e5bfd26-2dc5-4d61-b2ca-d13ba9c03b49'],8,,,,,,,,,,,,,,,,,Sweden,790,00:07:08.632,Pass,
,,,,,,,,,,,,,,,,1.755396,,,,,,,,,,,,,,,4b6d958b-378c-47ed-ad08-addf14c9b5c0,259,,"[57.8, 44.6]",3888716,7,,,,,-0.42624304,,Left Foot,,,,"[77.4, 35.7]",Ground Pass,,21.526031,Pass Offside,,Ralf Edström,397852.0,,,,,,,1,Regular Play,Björn Nordqvist,397846.0,Right Center Back,24,Sweden,790,['3be36eb6-196d-44d1-9d8b-34488d1c932a'],10,,,,,,,,,,,,,,,,,Sweden,790,00:07:10.119,Pass,
,,,,,,,,,,,,,,,,1.356599,,,,,,,,,,,,,,,792de3ee-f5d5-4281-b2b1-ad25dab88383,261,,"[53.0, 37.8]",3888716,7,,,,,1.3868529,,Left Foot,,,,"[53.8, 42.1]",Ground Pass,,4.3737855,,,Wim Suurbier,39734.0,,,,,,Free Kick,1,From Free Kick,Arie Haan,39719.0,Left Center Back,25,Netherlands,941,['36d6c258-2bd9-4b68-9b67-4a44f2ac98ba'],19,,,,,,,,,,,,,,,,,Netherlands,941,00:07:19.530,Pass,
,,,,,,,,,,,,,,,,1.665898,,,,,,,,,,,,,,,3faa413d-afb8-4900-9a24-0a3c19b81cdf,264,,"[78.2, 18.7]",3888716,7,,,,,-1.3258177,,Right Foot,,,,"[82.0, 3.5]",Ground Pass,,15.667801,,,Ruud Krol,39720.0,,,,,,,1,From Free Kick,Wim Suurbier,39734.0,Right Center Back,25,Netherlands,941,['9bd8fc4c-b473-4b73-862f-63ab7a7941f1'],27,,,,,,,,,,,,,,,,,Netherlands,941,00:07:27.389,Pass,
,,,,,,,,,,,,,,,,1.056551,,,,,,,,,,,,,,,39b06327-ef32-4fab-a937-6a76ed79c860,267,,"[82.0, 3.5]",3888716,7,,,,,0.05304753,,Right Foot,,,,"[93.3, 4.1]",Ground Pass,,11.315918,,,Piet Keizer,39716.0,,,,,,,1,From Free Kick,Ruud Krol,39720.0,Left Back,25,Netherlands,941,['3d9072bc-4192-45d3-8351-fceb747830ed'],29,,,,,,,,,,,,,,,,,Netherlands,941,00:07:29.391,Pass,
,,,,,,,,,,,,,,,,1.380825,,,,,,,,,,,,,,,ef16413b-77a9-48ce-af83-ae620abc08a8,270,,"[93.3, 3.9]",3888716,7,,,,,2.366295,,Left Foot,,,,"[88.3, 8.8]",Ground Pass,,7.0007143,,,Ruud Krol,39720.0,,,,,,,1,From Free Kick,Piet Keizer,39716.0,Left Wing,25,Netherlands,941,"['43d68bc9-2d1f-49c8-bbed-dbe7fc1832ca', '5cb20ec6-ae84-486e-9bd2-feb8f5cbc1fe']",30,,,,,,,,,,,,,,,,,Netherlands,941,00:07:30.447,Pass,True
,,,,,,,,,,,,,,,,1.210275,,,,,,,,,,,,,,,b7d40fdf-1ee4-4092-980c-dadffe952f2c,274,,"[112.1, 9.9]",3888716,7,,,,,-1.7294515,,Right Foot,,,,"[111.7, 7.4]",Ground Pass,,2.531798,,,Piet Keizer,39716.0,,,,,,,1,From Free Kick,Ruud Krol,39720.0,Left Back,25,Netherlands,941,"['7b071035-805c-48e6-9574-6f4bd1bcce72', '84ef91c2-06c1-4886-b2da-f616721f7452']",35,,,,,,,,,,,,,,,,,Netherlands,941,00:07:35.707,Pass,True
,,,,,,,,,,,,,,,,2.804168,,,,,,,,,,,,,,,2e7e7251-30dc-406b-aa4d-d39f89bb25a7,278,,"[6.0, 44.0]",3888716,7,,,,,0.18020976,,Right Foot,,,,"[55.4, 53.0]",High Pass,,50.213146,Incomplete,,Staffan Tapper,397848.0,,,,,,Goal Kick,1,From Goal Kick,Ronnie Carl Hellström,397843.0,Goalkeeper,26,Sweden,790,"['45e6a260-537a-411f-9017-d338989f2877', 'b286270f-8d30-4b8c-b541-aa630be8f732']",59,,,,,,,,,,,,,,,,,Sweden,790,00:07:59.028,Pass,
,,,,,,,,,,,,,,,,1.107881,,,,,,,,,,,,,,,45e6a260-537a-411f-9017-d338989f2877,281,,"[64.7, 27.1]",3888716,8,,,,True,0.24361812,,,,,,"[82.0, 31.4]",High Pass,,17.826385,Incomplete,,Johan Cruyff,39713.0,,,,,,Recovery,1,From Goal Kick,Willem van Hanegem,397803.0,Left Center Midfield,26,Sweden,790,"['2e7e7251-30dc-406b-aa4d-d39f89bb25a7', '703a5553-8d05-45af-956f-7d4749dcf95e', '7a0e4889-682e-48bb-9195-de350ff2d75d', 'ea39ea4e-dd24-4b3a-8d10-2103659d5a7d']",1,,,,,,,,,,,,,,,,,Netherlands,941,00:08:01.832,Pass,True
,,,,,,,,,,,,,,,,0.59938,,,,,,,,,,,,,,,a1e1935a-0ffb-48ab-bca6-e34dc3d71f6c,286,,"[47.3, 50.1]",3888716,8,,,,,0.47646743,,Right Foot,,,,"[56.6, 54.9]",Ground Pass,,10.465658,,,Staffan Tapper,397848.0,,,,,,,1,From Goal Kick,Björn Andersson,397845.0,Left Center Back,26,Sweden,790,"['2bdba1d2-1b1e-4123-8628-69af72c06a39', '633a68a0-fee6-4e02-ab40-7f4cf0b5c5c6']",5,,,,,,,,,,,,,,,,,Sweden,790,00:08:05.455,Pass,True
,,,,,,,,,,,,,,,,0.915494,,,,,,,,,,,,,,,120c75ff-11a2-4b49-bc15-c75ac609bb5a,303,,"[79.3, 38.0]",3888716,8,,,,,-0.65284663,,Right Foot,,,,"[84.4, 34.1]",Ground Pass,,6.4202805,Incomplete,,Johan Cruyff,39713.0,,,,,,,1,From Goal Kick,Johnny Rep,397727.0,Right Wing,26,Sweden,790,"['3b93c5b8-eca0-4339-903a-621b49dc204d', 'c6645120-a5a8-46b5-8fe8-9cf40e380d1e', 'ea65cbf7-ffde-47e9-a419-f8542c150a4e']",13,,,,,,,,,,,,,,,,,Netherlands,941,00:08:13.130,Pass,True
,,,,,,,,,,,,,,,,1.87293,,,,,,,,,,,,,,,c6645120-a5a8-46b5-8fe8-9cf40e380d1e,305,,"[35.7, 46.0]",3888716,8,,,,,1.9841267,,Left Foot,,,,"[30.7, 57.4]",Ground Pass,,12.448293,,,Staffan Tapper,397848.0,,,,,,Recovery,1,From Goal Kick,Inge Ejderstedt,397849.0,Right Midfield,26,Sweden,790,"['120c75ff-11a2-4b49-bc15-c75ac609bb5a', '822b3533-52fd-447f-93c6-d8637799f4ab']",14,,,,,,,,,,,,,,,,,Sweden,790,00:08:14.045,Pass,
,,,,,,,,,,,,,,,,1.75956,,,,,,,,,,,,,,,94a4f2cf-ff7c-456b-9988-a503a49d2c08,308,,"[22.3, 55.3]",3888716,8,,,,,-2.3980305,,Right Foot,,,,"[11.1, 45.0]",Ground Pass,,15.21611,,,Ronnie Carl Hellström,397843.0,,,,,,,1,From Goal Kick,Staffan Tapper,397848.0,Right Defensive Midfield,26,Sweden,790,['a30f25eb-08ef-42a0-b633-51c60e9c5adc'],17,,,,,,,,,,,,,,,,,Sweden,790,00:08:17.677,Pass,
,,,,,,,,,,,,,,,,1.211673,,,,,,,,,,,,,,,341968ef-bad7-4371-ae3e-783fcc8afd0c,311,,"[11.9, 44.6]",3888716,8,,,,,-0.5935427,,Right Foot,,,,"[20.2, 39.0]",Ground Pass,,10.012492,,,Björn Andersson,397845.0,,,,,,,1,From Goal Kick,Ronnie Carl Hellström,397843.0,Goalkeeper,26,Sweden,790,['a18f2cb7-24ed-4d05-a19a-77b5b9abd282'],22,,,,,,,,,,,,,,,,,Sweden,790,00:08:22.644,Pass,
,,,,,,,,,,,,,,,,1.853361,,,,,,,,,,,,,,,9be3b215-48e1-4c21-a9ce-5eabe337951f,314,,"[26.6, 41.5]",3888716,8,,,,,-0.25615138,,Right Foot,,,,"[64.4, 31.6]",High Pass,,39.07493,Unknown,,Ralf Edström,397852.0,,,,,,,1,From Goal Kick,Björn Andersson,397845.0,Left Center Back,26,Sweden,790,['2207dab1-8f22-4e5f-b8a4-8e4a654a57e7'],26,,,,,,,,,,,,,,,,,Sweden,790,00:08:26.825,Pass,
,,,,,,,,,,,,,,,,1.44587,,,,,,,,,,,,,,,23ee437a-5aac-43f2-90b0-bfd2c02545b0,318,,"[65.3, 30.7]",3888716,8,,,,,-0.2617135,,Left Foot,,,,"[87.7, 24.7]",High Pass,,23.189653,,,Roland Sandberg,397853.0,,,,,,Free Kick,1,From Free Kick,Ove Grahn,397850.0,Left Defensive Midfield,27,Sweden,790,['3207e59f-f9da-4d1b-bede-1baf2cb1de7e'],48,,,,,,,,,,,,,,,,,Sweden,790,00:08:48.204,Pass,
,,,,,,,,,,,,,,,,1.842505,,,,,,,,,,,,,,,2213dbb8-1f85-42ec-b1dc-37feb3223642,321,,"[84.7, 25.6]",3888716,8,,,,,0.87605804,,Right Foot,,,,"[100.2, 44.2]",High Pass,,24.211775,Pass Offside,,Ralf Edström,397852.0,,,,,,,1,From Free Kick,Roland Sandberg,397853.0,Right Center Forward,27,Sweden,790,['deb2c2bb-8ec6-4db8-b159-82ca6e8fc1f0'],51,,,,,,,,,,,,,,,,,Sweden,790,00:08:51.307,Pass,
,,,,,,,,,,,,,,,,2.967741,,,,,,,,,,,,,,,eeaf69b1-bd57-4b21-8d06-70e245d9f2c7,323,,"[22.4, 33.4]",3888716,9,,,,,0.07186352,,Right Foot,,,,"[86.3, 38.0]",High Pass,,64.06536,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Arie Haan,39719.0,Left Center Back,28,Netherlands,941,['e09c8e60-eb96-4b7c-88a1-3876409a234c'],7,,,,,,,,,,,,,,,,,Netherlands,941,00:09:07.894,Pass,
,,,,,,,,,,,,,,,,0.985942,,,,,,,,,,,,,,,e09c8e60-eb96-4b7c-88a1-3876409a234c,324,,"[33.8, 42.1]",3888716,9,,,,,0.28546286,,Head,,,,"[52.2, 47.5]",Low Pass,,19.176027,,,Ove Grahn,397850.0,,,,,,Recovery,1,From Counter,Björn Nordqvist,397846.0,Right Center Back,29,Sweden,790,"['da95151b-eca2-44ad-8fed-f2b1255ab013', 'eeaf69b1-bd57-4b21-8d06-70e245d9f2c7']",10,,,,,,,,,,,,,,,,,Sweden,790,00:09:10.862,Pass,
,,,,,,,,,,,,,,,,1.65156,,,,,,,,,,,,,,,71baf8ad-7df8-4942-ace5-d34cdfa03c66,327,,"[51.2, 48.3]",3888716,9,,,,,0.30017117,,Right Foot,,,,"[63.8, 52.2]",Low Pass,,13.189769,,,Staffan Tapper,397848.0,,,,,,,1,From Counter,Ove Grahn,397850.0,Left Defensive Midfield,29,Sweden,790,"['d1c282f5-d69d-4650-af0e-12c44afa98c7', 'd9185d0b-7291-4fb9-8dd4-e73e06d866c0']",11,,,,,,,,,,,,,,,,,Sweden,790,00:09:11.847,Pass,True
,,,,,,,,,,,,,,,,1.762578,,,,,,,,,,,,,,,7b0eae39-ffe1-4adc-be44-c691f8b22fac,331,,"[63.8, 41.7]",3888716,9,,,,,-0.2745753,,Left Foot,,,,"[85.1, 35.7]",Ground Pass,,22.12894,,,Roland Sandberg,397853.0,,,,,,,1,From Counter,Staffan Tapper,397848.0,Right Defensive Midfield,29,Sweden,790,['c575600c-83fb-4e94-ac38-169c16696374'],14,,,,,,,,,,,,,,,,,Sweden,790,00:09:14.606,Pass,
,,,,,,,,,,,,,,,,1.415947,,,,,,,,,,,,,,,1d227d6b-42e3-42b3-96e2-5ed17ca0cd12,337,,"[33.4, 39.4]",3888716,9,,,,,-1.0847644,,Right Foot,,,,"[41.8, 23.5]",Ground Pass,,17.98249,,,Willem van Hanegem,397803.0,,,,,,,1,Regular Play,Arie Haan,39719.0,Left Center Back,30,Netherlands,941,['c6deedc3-3d66-4ce1-9ca5-c130daa3704f'],19,,,,,,,,,,,,,,,,,Netherlands,941,00:09:19.751,Pass,
