50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.986579,,,,,,,,,,,,,,a9474773-342f-4d89-ae4e-05ad97f7f41d,122,,"[54.1, 22.2]",3754007,2,,,,-1.7261012,,Right Foot,,,,"[51.0, 2.4]",,Ground Pass,,20.041208,,,,,Erik Pieters,3467.0,,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Left Wing,7,Stoke City,30,"['1d6a6bef-1d4d-457c-b700-495a8431046b', 'cb3d4689-013e-4e0f-a5c5-4842f7e60007']",55,,,,,,,,,,,,,,,,,,,Stoke City,30,00:02:55.644,Pass,True
,,,,,,,,,,,,,,,,,,0.148558,,,,,,,,,,,,,,fcc607ed-0ac8-4ff3-89f0-d58d21fd4212,126,,"[53.0, 1.6]",3754007,2,,,,-0.104876935,,Left Foot,,,,"[54.9, 1.4]",,Low Pass,,1.9104973,,,Incomplete,,,,,,,,,,1,Regular Play,Erik Pieters,3467.0,Left Back,7,Stoke City,30,"['d1798bc7-7a1d-4960-9bdb-11fa6f81dbf0', 'ef8c462d-5f9a-4730-9502-f1ee4bf5af8f']",58,,,,,,,,,,,,,,,,,,,Stoke City,30,00:02:58.927,Pass,True
,,,,,,,,,,,,,,,,,,0.919003,,,,,,,,,,,,,,afc96cd1-7149-4fc0-a84b-f0e85f0713f2,130,,"[54.2, 70.8]",3754007,3,,,,0.9072406,,Right Foot,,,,"[58.5, 76.3]",,Low Pass,,6.981404,,,,,James Morrison,3490.0,,,,,,Recovery,1,Regular Play,Darren Fletcher,4022.0,Right Center Midfield,7,Stoke City,30,"['97858366-c13c-4beb-81cd-ddfa8a18d451', 'bd520581-d442-4d24-b41b-f54ce707c5e5']",3,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:03:03.616,Pass,True
,,,,,,,,,,,,,,,,,,1.392966,,,,,,,,,,,,,,afaa3097-8904-4301-b0d2-8e87c72a2116,134,,"[54.4, 0.1]",3754007,3,,,,1.8333427,,,,,,"[50.1, 16.1]",,Low Pass,,16.56774,,,,,Glenn Whelan,9625.0,,,,,,Throw-in,1,From Throw In,Erik Pieters,3467.0,Left Back,8,Stoke City,30,['6233df76-e3a4-40ca-8618-2c0af6af6f3b'],11,,,,,,,,,,,,,,,,,,,Stoke City,30,00:03:11.014,Pass,
,,,,,,,,,,,,,,,,,,2.219966,,,,,,,,,,,,,,e519d5e6-d0dd-4bc1-8c22-828209cf96e9,137,,"[50.1, 16.1]",3754007,3,,,,1.7657409,,Right Foot,,,,"[43.9, 47.5]",,Ground Pass,,32.00625,,,,,Geoff Cameron,3480.0,,,,,,,1,From Throw In,Glenn Whelan,9625.0,Right Defensive Midfield,8,Stoke City,30,['188d9620-7762-4494-a2e5-270cb7f88ec8'],14,,,,,,,,,,,,,,,,,,,Stoke City,30,00:03:14.461,Pass,
,,,,,,,,,,,,,,,,,,0.894811,,,,,,,,,,,,,,27cae9c3-38c3-4a3d-b274-1f45792828bd,140,,"[40.8, 53.7]",3754007,3,,,,0.7578822,,Right Foot,,,,"[52.0, 64.3]",,Ground Pass,,15.420765,,,,,Marco van Ginkel,8251.0,,,,,,,1,From Throw In,Geoff Cameron,3480.0,Right Center Back,8,Stoke City,30,['b201b54c-9cf8-4d5d-8b3b-33a13faac4f7'],18,,,,,,,,,,,,,,,,,,,Stoke City,30,00:03:18.340,Pass,
,,,,,,,,,,,,,,,,,,2.578563,,,,,,,,,,,,,,5dfb71dc-5978-4331-a860-07ce140a1ef5,143,,"[57.3, 71.2]",3754007,3,,,,0.08639855,,Right Foot,,,,"[95.4, 74.5]",,High Pass,,38.242645,,,,,Xherdan Shaqiri,3533.0,,,,,,,1,From Throw In,Marco van Ginkel,8251.0,Left Defensive Midfield,8,Stoke City,30,['51e9fcd5-8fc2-4027-8406-2eaac21e154e'],21,,,,,,,,,,,,,,,,,,,Stoke City,30,00:03:21.355,Pass,
,,,,,,,,,,,,,,,,,,1.04274,,,,,,,,,,,,,,2076e57b-a1d8-4098-bb85-590ff72c0dd7,146,,"[25.9, 0.1]",3754007,3,,,,0.88312507,,,,,,"[32.8, 8.5]",,High Pass,,10.870603,,,,,Darren Fletcher,4022.0,,,,,,Throw-in,1,From Throw In,Joleon Lescott,20285.0,Left Back,9,West Bromwich Albion,27,['c25d94df-df3f-4496-9806-187470508612'],35,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:03:35.739,Pass,
,,,,,,,,,,,,,,,,,,1.029287,,,,,,,,,,,,,,f3421182-5b86-4a7f-a6cc-ebd443d193c5,149,,"[32.6, 8.5]",3754007,3,,,,2.8032691,,Right Foot,,,,"[21.8, 12.3]",,Ground Pass,,11.449018,,,,,Jonas Olsson,20527.0,,,,,,,1,From Throw In,Darren Fletcher,4022.0,Right Center Midfield,9,West Bromwich Albion,27,['8643041d-2e59-4516-b816-df3a23dbdcfd'],38,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:03:38.135,Pass,
,,,,,,,,,,,,,,,,,,2.313315,,,,,,,,,,,,,,babc2d03-a585-4085-9def-95e7f841ba03,151,,"[17.8, 13.7]",3754007,3,,,,0.4555977,,Left Foot,,,,"[62.7, 35.7]",,High Pass,,50.0001,,,,,Craig Gardner,9485.0,,,,,,,1,From Throw In,Jonas Olsson,20527.0,Left Center Back,9,West Bromwich Albion,27,['a6eebcfc-e92f-4902-b6ab-16effe5d446f'],39,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:03:39.164,Pass,
,,,,,,,,,,,,,,,,,,2.905712,,,,,,,,,,,,,,25014215-bca3-4756-8204-5410f642ec32,155,,"[51.5, 51.9]",3754007,3,,,,-1.6996334,,Left Foot,,,,"[48.3, 27.2]",,High Pass,,24.906425,,,,,Erik Pieters,3467.0,,,,,,Recovery,1,Regular Play,Marc Muniesa Martínez,6560.0,Left Center Back,10,Stoke City,30,['a8fdbbfe-e5d1-49d6-8d9a-da63c8394a95'],42,,,,,,,,,,,,,,,,,,,Stoke City,30,00:03:42.456,Pass,
,,,,,,,,,,,,,,,,,,1.101706,,,,,,,,,,,,,,a1dd2c12-c28e-47fe-afd9-4e6c2caf079f,158,,"[63.4, 11.3]",3754007,3,,,,0.38352752,,Right Foot,,,,"[74.8, 15.9]",,Ground Pass,,12.293088,,,,,Charlie Adam,3636.0,,,,,,,1,Regular Play,Erik Pieters,3467.0,Left Back,10,Stoke City,30,['33ca59d4-b3d0-4c3e-87c0-c9494ab7e89e'],50,,,,,,,,,,,,,,,,,,,Stoke City,30,00:03:50.736,Pass,
,,,,,,,,,,,,,,,,,,1.175179,,,,,,,,,,,,,,8fc9ad13-3a13-49f4-a64e-c397465b8e98,162,,"[76.5, 15.7]",3754007,3,,,,-1.8717166,,Left Foot,,,,"[72.0, 1.2]",,Ground Pass,,15.182226,,,,,Ibrahim Afellay,4891.0,,,,,,,1,Regular Play,Charlie Adam,3636.0,Center Attacking Midfield,10,Stoke City,30,"['4d10bd83-ea73-41cc-bb6b-a20b77f799eb', '7a0f76cf-58c1-4bb2-8e89-844a5793b17d']",51,,,,,,,,,,,,,,,,,,,Stoke City,30,00:03:51.878,Pass,True
,,,,,,,,,,,,,,,,,,1.209706,,,,,,,,,,,,,,6c591d22-5933-4d16-a839-5f3fd96c2cfd,165,,"[69.9, 3.9]",3754007,3,,,,2.3056047,,Right Foot,,,,"[54.9, 20.5]",,Ground Pass,,22.373198,,,,,Glenn Whelan,9625.0,,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Left Wing,10,Stoke City,30,['d5144294-e410-45c3-a569-d15c9019d1cb'],53,,,,,,,,,,,,,,,,,,,Stoke City,30,00:03:53.858,Pass,
,,,,,,,,,,,,,,,,,,0.850459,,,,,,,,,,,,,,06d91c3b-7319-4107-9247-6e1641d88f8f,169,,"[56.3, 18.2]",3754007,3,,,,-1.6412677,,Right Foot,,,,"[55.1, 1.2]",,Ground Pass,,17.042301,,,,,Erik Pieters,3467.0,,,,,,,1,Regular Play,Glenn Whelan,9625.0,Right Defensive Midfield,10,Stoke City,30,"['78b9d92b-ce27-4ecd-afbf-37e8f4b0a474', 'f2eae4c2-bdb1-4903-95bb-33d39fa02ff0']",55,,,,,,,,,,,,,,,,,,,Stoke City,30,00:03:55.811,Pass,True
,,,,,,,,,,,,,,,,,,1.797422,,,,,,,,,,,,,,29c736ce-dc85-440b-8b89-3f13eec19fc5,171,,"[55.5, 1.6]",3754007,3,,,,2.4637325,,Left Foot,,,,"[36.0, 17.3]",,Ground Pass,,25.034777,,,,,Marc Muniesa Martínez,6560.0,,,,,,,1,Regular Play,Erik Pieters,3467.0,Left Back,10,Stoke City,30,['861613ac-5f65-4ad8-a7ed-b15c7ed64df2'],56,,,,,,,,,,,,,,,,,,,Stoke City,30,00:03:56.662,Pass,
,,,,,,,,,,,,,,,,,,1.931926,,,,,,,,,,,,,,895b7bdd-10de-45bd-8126-d72c8c86c5b7,174,,"[34.8, 15.3]",3754007,3,,,,1.2839522,,Left Foot,,,,"[48.9, 63.1]",,Low Pass,,49.83623,,,,,Geoff Cameron,3480.0,,,True,,,,1,Regular Play,Marc Muniesa Martínez,6560.0,Left Center Back,10,Stoke City,30,['aedc1fee-81af-4c88-b97f-68ce1871725b'],59,,,,,,,,,,,,,,,,,,,Stoke City,30,00:03:59.315,Pass,
,,,,,,,,,,,,,,,,,,1.025172,,,,,,,,,,,,,,029ad327-22f7-4fa0-979c-41527b438636,177,,"[57.4, 70.7]",3754007,4,,,,0.7235303,,Right Foot,,,,"[63.4, 76.0]",,Ground Pass,,8.005623,,,,,Glen Johnson,4724.0,,,,,,,1,Regular Play,Geoff Cameron,3480.0,Right Center Back,10,Stoke City,30,['c7aa0744-353f-4657-a72f-551ed557497f'],4,,,,,,,,,,,,,,,,,,,Stoke City,30,00:04:04.211,Pass,
,,,,,,,,,,,,,,,,,,0.798678,,,,,,,,,,,,,,c0659fc7-84a1-44ca-96ad-60e5fc488ae0,179,,"[63.4, 75.8]",3754007,4,,,,-2.3943439,,Right Foot,,,,"[56.6, 69.5]",,Ground Pass,,9.269844,,,,,Geoff Cameron,3480.0,,,,,,,1,Regular Play,Glen Johnson,4724.0,Right Back,10,Stoke City,30,['e007346c-a40b-4091-977d-fffed556cfbc'],5,,,,,,,,,,,,,,,,,,,Stoke City,30,00:04:05.236,Pass,
,,,,,,,,,,,,,,,,,,0.853534,,,,,,,,,,,,,,61cede9e-85eb-440c-817c-5805e7e9638c,182,,"[57.6, 69.3]",3754007,4,,,,-0.01204761,,Right Foot,,,,"[74.2, 69.1]",,Low Pass,,16.601204,,,,,Xherdan Shaqiri,3533.0,,,,,,,1,Regular Play,Geoff Cameron,3480.0,Right Center Back,10,Stoke City,30,['e3276303-abee-4d94-a69b-abf194b908a5'],7,,,,,,,,,,,,,,,,,,,Stoke City,30,00:04:07.599,Pass,
,,,,,,,,,,,,,,,,,,0.446642,,,,,,,,,,,,,,6eb6241d-db7c-4c85-ab71-3247ccf92c0d,184,,"[74.2, 69.1]",3754007,4,,,,-1.2157248,,Left Foot,,,,"[77.5, 60.2]",,Low Pass,,9.492102,,,Incomplete,,Marco van Ginkel,8251.0,,,,,,,1,Regular Play,Xherdan Shaqiri,3533.0,Right Wing,10,Stoke City,30,"['abea0ed8-a4eb-4e3d-b43b-57e8a418a3ac', 'fc826d0a-6883-4f1a-a369-f0a00f37bff3']",8,,,,,,,,,,,,,,,,,,,Stoke City,30,00:04:08.453,Pass,
,,,,,,,,,,,,,,,,,,1.309287,,,,,,,,,,,,,,fc826d0a-6883-4f1a-a369-f0a00f37bff3,187,,"[42.6, 19.9]",3754007,4,,,,-1.3070165,,Left Foot,,,,"[46.3, 6.2]",,High Pass,,14.190842,,,,,James McClean,3514.0,,,,,,Recovery,1,Regular Play,Claudio Ariel Yacob,3967.0,Center Defensive Midfield,11,West Bromwich Albion,27,"['6eb6241d-db7c-4c85-ab71-3247ccf92c0d', '954dfb86-ea06-4a4a-b327-7b83cdd65f49', 'cd429d40-fe50-42b3-acff-aea0e0e48090']",8,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:04:08.899,Pass,True
,,,,,,,,,,,,,,,,,,2.535355,,,,,,,,,,,,,,6fbf2d0b-8ed2-4ddb-ac16-a84025677a93,189,,"[46.5, 6.4]",3754007,4,,,,2.7689478,,Left Foot,,,,"[24.5, 15.0]",,Low Pass,,23.621178,,,,,Jonas Olsson,20527.0,,,,,,,1,Regular Play,James McClean,3514.0,Left Midfield,11,West Bromwich Albion,27,['83e0e6cc-75c3-4c9f-87f1-e730f201074b'],10,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:04:10.209,Pass,
,,,,,,,,,,,,,,,,,,2.654384,,,,,,,,,,,,,,a30225a8-b017-4535-9cb0-df9a7afe1d7a,191,,"[24.5, 16.2]",3754007,4,,,,-0.09513934,,Left Foot,,,,"[74.8, 11.4]",,High Pass,,50.528507,,,Incomplete,,José Salomón Rondón Giménez,4041.0,,,,,,,1,Regular Play,Jonas Olsson,20527.0,Left Center Back,11,West Bromwich Albion,27,"['60f75ebc-5fe1-4d71-ad14-e020fae9796b', '94a172f9-f70a-4bf9-ba67-a47a9a00c91c']",12,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:04:12.744,Pass,
,,,,,,,,,,,,,,,,,,1.548907,,,,,,,,,,,,,,60f75ebc-5fe1-4d71-ad14-e020fae9796b,193,,"[45.3, 68.7]",3754007,4,,,,-0.51026106,,Right Foot,,,,"[58.7, 61.2]",,High Pass,,15.356106,,,Incomplete,,,,,,,,,Recovery,1,Regular Play,Geoff Cameron,3480.0,Right Center Back,11,West Bromwich Albion,27,"['41cac7d3-1a9d-4f10-9047-bce6804f4194', 'a30225a8-b017-4535-9cb0-df9a7afe1d7a']",15,,,,,,,,,,,,,,,,,,,Stoke City,30,00:04:15.398,Pass,
,,,,,,,,,,,,,,,,,,1.424895,,,,,,,,,,,,,,41cac7d3-1a9d-4f10-9047-bce6804f4194,194,,"[61.4, 18.9]",3754007,4,,,,-0.755467,,Head,,,,"[70.0, 10.8]",,Low Pass,,11.813974,,,Incomplete,,,,,,,,,Recovery,1,Regular Play,Darren Fletcher,4022.0,Right Center Midfield,11,West Bromwich Albion,27,"['60f75ebc-5fe1-4d71-ad14-e020fae9796b', 'a58247b1-e015-410c-a424-b98d930acd90']",16,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:04:16.947,Pass,
,,,,,,,,,,,,,,,,,,1.767033,,,,,,,,,,,,,,a58247b1-e015-410c-a424-b98d930acd90,195,,"[50.1, 69.3]",3754007,4,,,,-2.1854594,,Right Foot,,,,"[39.3, 54.0]",,Low Pass,,18.727787,,,,,Marc Muniesa Martínez,6560.0,,,,,,Recovery,1,Regular Play,Glen Johnson,4724.0,Right Back,12,Stoke City,30,"['41cac7d3-1a9d-4f10-9047-bce6804f4194', '5b970dd4-d6bc-4d5b-a053-c45fcdc6ea39']",18,,,,,,,,,,,,,,,,,,,Stoke City,30,00:04:18.372,Pass,
,,,,,,,,,,,,,,,,,,1.599998,,,,,,,,,,,,,,a25a26bc-d595-4c6c-b353-2ac2bcda8593,198,,"[27.1, 47.9]",3754007,4,,,,-1.4611746,,Left Foot,,,,"[30.6, 16.1]",,Ground Pass,,31.992031,,,,,Erik Pieters,3467.0,,,,,,,1,Regular Play,Marc Muniesa Martínez,6560.0,Left Center Back,12,Stoke City,30,['a611f187-03b2-4c80-9919-7a108ec98e5c'],22,,,,,,,,,,,,,,,,,,,Stoke City,30,00:04:22.164,Pass,
,,,,,,,,,,,,,,,,,,1.121337,,,,,,,,,,,,,,332a764d-64a1-4e14-98f1-3145f40869e8,201,,"[54.9, 23.2]",3754007,4,,,,-1.453414,,Left Foot,,,,"[57.4, 2.0]",,Ground Pass,,21.346897,,,,,Ibrahim Afellay,4891.0,,,,,,,1,Regular Play,Erik Pieters,3467.0,Left Back,12,Stoke City,30,['af099548-5ffd-478b-8249-dbf06175172d'],29,,,,,,,,,,,,,,,,,,,Stoke City,30,00:04:29.844,Pass,
,,,,,,,,,,,,,,,,,,0.727511,,,,,,,,,,,,,,63077aad-f542-4616-a6dd-8e7ef6a3d254,205,,"[58.0, 1.6]",3754007,4,,,,2.0373175,,Right Foot,,,,"[51.0, 15.5]",,Ground Pass,,15.563097,,,,,Erik Pieters,3467.0,,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Left Wing,12,Stoke City,30,"['2a0f9e70-7ec1-4600-bd11-eb6b911ff7a9', 'a70d338b-3bbd-416b-8042-864051ff562b']",31,,,,,,,,,,,,,,,,,,,Stoke City,30,00:04:31.790,Pass,True
,,,,,,,,,,,,,,,,,,1.999998,,,,,,,,,,,,,,82790f7a-49b4-4acd-8439-24254a739ce6,209,,"[52.6, 13.2]",3754007,4,,,,3.0881677,,Right Foot,,,,"[33.9, 14.2]",,Ground Pass,,18.726719,,,,,Marc Muniesa Martínez,6560.0,,,,,,,1,Regular Play,Erik Pieters,3467.0,Left Back,12,Stoke City,30,"['4f08c93c-a2e5-496b-93b9-213f71a4db96', 'c84540e3-a180-4325-94b9-01ec92fc0b01']",33,,,,,,,,,,,,,,,,,,,Stoke City,30,00:04:33.091,Pass,True
,,,,,,,,,,,,,,,,,,1.341415,,,,,,,,,,,,,,7ad8c9f5-6630-4863-9786-b1df164061bb,212,,"[43.5, 30.4]",3754007,4,,,,1.5255783,,Left Foot,,,,"[44.5, 52.5]",,Ground Pass,,22.122612,,,,,Glenn Whelan,9625.0,,,,,,,1,Regular Play,Marc Muniesa Martínez,6560.0,Left Center Back,12,Stoke City,30,['d9f7dd3e-9934-435e-be2a-4005989fe645'],39,,,,,,,,,,,,,,,,,,,Stoke City,30,00:04:39.011,Pass,
,,,,,,,,,,,,,,,,,,2.327428,,,,,,,,,,,,,,d10a99cc-b967-406b-901a-121c0f53f496,215,,"[74.8, 54.0]",3754007,4,,,,0.17713611,,Right Foot,,,,"[107.2, 59.8]",,Ground Pass,,32.915043,,,Incomplete,,Xherdan Shaqiri,3533.0,,,,,,,1,Regular Play,Glenn Whelan,9625.0,Right Defensive Midfield,12,Stoke City,30,"['4ccfaced-c149-44de-8df1-e0755b797635', 'e2839b38-adde-4fac-9540-c52be8756369']",46,,,,,,,,,,,,,,,,,,,Stoke City,30,00:04:46.352,Pass,
,,,,,,,,,,,,,,,,,,1.465474,,,,,,,,,,,,,,e2839b38-adde-4fac-9540-c52be8756369,217,,"[12.9, 20.3]",3754007,4,,,,2.1789691,,Right Foot,,,,"[1.9, 36.1]",,Ground Pass,,19.252012,,,,,Glyn Oliver Myhill,5108.0,,,,,,Recovery,1,Regular Play,Joleon Lescott,20285.0,Left Back,12,Stoke City,30,"['14f94297-43a1-4485-b619-604bae74c0fa', 'd10a99cc-b967-406b-901a-121c0f53f496']",48,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:04:48.680,Pass,
,,,,,,,,,,,,,,,,,,2.640799,,,,,,,,,,,,,,a6eda394-9266-4e52-83b3-151d23980da1,221,,"[1.4, 33.8]",3754007,4,,,,-0.1918838,,Left Foot,,,,"[50.3, 24.3]",,High Pass,,49.814255,,,Incomplete,,José Salomón Rondón Giménez,4041.0,,,,,,,1,Regular Play,Glyn Oliver Myhill,5108.0,Goalkeeper,12,Stoke City,30,"['41c41ebb-e4ad-4750-9058-a6b3cc7d700b', 'd5f2d847-30dd-440c-a286-fd8ce819c381', 'ed610d38-d75f-4f9d-9dc9-ebbfa985286c']",51,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:04:51.481,Pass,True
,,,,,,,,,,,,,,,,,,1.916764,,,,,,,,,,,,,,ed610d38-d75f-4f9d-9dc9-ebbfa985286c,224,,"[69.8, 55.8]",3754007,4,,,True,-2.908779,,,,,,"[60.1, 53.5]",,High Pass,,9.968952,,,,,Geoff Cameron,3480.0,,,,,,Recovery,1,Regular Play,Glenn Whelan,9625.0,Right Defensive Midfield,12,Stoke City,30,"['3a19146e-8609-470d-a01d-e1c5841e73a4', '3a670b92-1e5f-45d1-9c70-1daed4d88bec', 'a6eda394-9266-4e52-83b3-151d23980da1']",54,,,,,,,,,,,,,,,,,,,Stoke City,30,00:04:54.122,Pass,True
,,,,,,,,,,,,,,,,,,1.639998,,,,,,,,,,,,,,7359e6af-2b97-41f1-8686-6b752c8918a7,227,,"[62.2, 50.6]",3754007,4,,,,-1.7248787,,Right Foot,,,,"[56.5, 13.9]",,Ground Pass,,37.140007,,,,,Erik Pieters,3467.0,,,,,,,1,Regular Play,Geoff Cameron,3480.0,Right Center Back,12,Stoke City,30,['427a1429-b000-4653-b829-f22a8fbd37bf'],57,,,,,,,,,,,,,,,,,,,Stoke City,30,00:04:57.580,Pass,
,,,,,,,,,,,,,,,,,,1.206119,,,,,,,,,,,,,,81c1c4d3-08d3-4731-94f8-f4e222a03a02,230,,"[59.2, 13.2]",3754007,5,,,,-0.7531513,,Left Foot,,,,"[72.0, 1.2]",,Ground Pass,,17.54537,,,,,Ibrahim Afellay,4891.0,,,,,,,1,Regular Play,Erik Pieters,3467.0,Left Back,12,Stoke City,30,['df17ded4-0d76-4af4-81cc-096df66d5b90'],1,,,,,,,,,,,,,,,,,,,Stoke City,30,00:05:01.960,Pass,
,,,,,,,,,,,,,,,,,,0.389832,,,,,,,,,,,,,,301e8a16-e268-4102-a97e-49de71045197,233,,"[88.2, 19.0]",3754007,5,,,,2.27228,,Right Foot,,,,"[83.3, 24.8]",,Low Pass,,7.5927596,,,Incomplete,,Glenn Whelan,9625.0,,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Left Wing,12,Stoke City,30,"['979f0e38-3b53-4fe0-b859-856ab26e6cb3', 'cb3761a7-e213-4c65-a71c-d4f9ac3b313a']",7,,,,,,,,,,,,,,,,,,,Stoke City,30,00:05:07.143,Pass,
,,,,,,,,,,,,,,,,,,0.664134,,,,,,,,,,,,,,944c4013-92f7-4c9e-b109-91d8dc876ecd,236,,"[86.0, 25.0]",3754007,5,,,,2.4616838,,Right Foot,,,,"[81.3, 28.8]",,Low Pass,,6.0440054,,,,,Charlie Adam,3636.0,,,,,,Recovery,1,Regular Play,Ibrahim Afellay,4891.0,Left Wing,12,Stoke City,30,['469f8e71-8f2c-4a9f-8491-268582256309'],8,,,,,,,,,,,,,,,,,,,Stoke City,30,00:05:08.077,Pass,
,,,,,,,,,,,,,,,,,,0.69139,,,,,,,,,,,,,,639b4009-ad61-434e-8a35-590d16c79f3a,238,,"[81.3, 28.8]",3754007,5,,,,-0.28029966,,Head,,,,"[87.9, 26.9]",,Low Pass,,6.868042,,,,,Ibrahim Afellay,4891.0,,,,,,,1,Regular Play,Charlie Adam,3636.0,Center Attacking Midfield,12,Stoke City,30,['e975147a-a321-4b8a-8195-e9fc160cd455'],8,,,,,,,,,,,,,,,,,,,Stoke City,30,00:05:08.741,Pass,
,,,,,,,,,,,,,,,,,,0.818532,,,,,,,,,,,,,,5b86552e-4d26-458e-810d-65872920f9f1,241,,"[89.0, 27.7]",3754007,5,,,,-2.5658343,cde7701a-9f3f-4994-9b6c-02a839261fa4,Right Foot,,,,"[83.3, 24.0]",,Ground Pass,,6.7955866,,,,,Charlie Adam,3636.0,True,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Left Wing,12,Stoke City,30,['7a88b449-7817-462f-ad39-7241e4901baf'],9,,,,,,,,,,,,,,,,,,,Stoke City,30,00:05:09.432,Pass,
,,,,,,,,,,,,,,,,,,1.656941,,,,,,,,,,,,,,b7fb64c0-e39b-434d-867d-0c3c05f174c5,250,,"[7.0, 44.1]",3754007,5,True,,,-0.21830754,,Right Foot,,,,"[65.6, 31.1]",,High Pass,,60.024662,,,Incomplete,,,,,,,,,Goal Kick,1,From Goal Kick,Glyn Oliver Myhill,5108.0,Goalkeeper,13,West Bromwich Albion,27,['4698ad46-1411-4cb1-81cd-571463c52ae7'],45,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:05:45.956,Pass,
,,,,,,,,,,,,,,,,,,2.682382,,,,,,,,,,,,,,b169829b-7a24-4760-9efb-fb18d90fddfc,255,,"[73.6, 51.6]",3754007,5,,,,-0.2144717,,Right Foot,,,,"[103.9, 45.0]",,Ground Pass,,31.010483,,,Pass Offside,,Mame Biram Diouf,3603.0,,,,Through Ball,True,,1,From Goal Kick,Xherdan Shaqiri,3533.0,Right Wing,13,West Bromwich Albion,27,['c4d7de73-264c-4890-b59f-cae96305fb75'],51,,,,,,,,,,,,,,,,,,,Stoke City,30,00:05:51.692,Pass,
,,,,,,,,,,,,,,,,,,1.599998,,,,,,,,,,,,,,0b475e20-f0eb-41d2-876a-6bc05c69f2ae,257,,"[12.8, 36.7]",3754007,6,True,,,-0.39827812,,Right Foot,,,,"[31.1, 29.0]",,Ground Pass,,19.853968,,,,,Darren Fletcher,4022.0,,,,,,Free Kick,1,From Free Kick,Glyn Oliver Myhill,5108.0,Goalkeeper,14,West Bromwich Albion,27,['fcf40e3b-30ff-425e-9948-72f7dfbb588c'],12,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:06:12.359,Pass,
,,,,,,,,,,,,,,,,,,2.339988,,,,,,,,,,,,,,e3772cb8-8dbf-486d-ba72-9ca557ee6678,259,,"[47.1, 31.2]",3754007,6,,,,-0.5369852,,Right Foot,,,,"[94.3, 3.1]",,High Pass,,54.93132,,,,,James McClean,3514.0,,,,,,,1,From Free Kick,Darren Fletcher,4022.0,Right Center Midfield,14,West Bromwich Albion,27,['8a4f74fd-3f7d-4d4b-816a-9cfda471bcd4'],15,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:06:15.846,Pass,
,,,,,,,,,,,,,,,,,,1.573898,,,,,,,,,,,,,,3c006c33-478e-4558-a99e-31fbdbfe9cf4,263,,"[6.0, 44.0]",3754007,6,True,,,1.5785182,,Right Foot,,,,"[5.8, 69.9]",,Ground Pass,,25.900772,,,,,Geoff Cameron,3480.0,,,,,,Goal Kick,1,From Goal Kick,Jack Butland,3537.0,Goalkeeper,15,Stoke City,30,['701ae5f0-27ff-4619-8f68-b98988b9103c'],27,,,,,,,,,,,,,,,,,,,Stoke City,30,00:06:27.301,Pass,
