50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_saved_to_post,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ab2ab3d-dc57-41b1-be39-1adf97c027c5,2473,,"[108.6, 35.7]",3754252,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jamaal Lascelles,3081.0,Right Center Back,129,Newcastle United,37,['be61da52-3536-47d9-9812-32318d495b20'],49,,,,,,,,,,,,,,,,,,Newcastle United,37,00:17:49.400,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa7becec-0de1-4976-ac9e-682ee70a9378,2478,,"[48.1, 12.7]",3754252,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Arouna Koné,26696.0,Center Forward,131,Everton,29,"['13379681-c144-4e8a-970e-3582daa6e2d8', '55848285-9398-4a0b-9c8a-8e43721f0b10']",55,,,,,,,,,,,,,,,,,,Everton,29,00:17:55.653,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24885bde-8422-4e97-9fc6-2ef7dd3c7170,2494,,"[57.9, 3.0]",3754252,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonjo Shelvey,3057.0,Left Defensive Midfield,132,Newcastle United,37,['c94d1ada-3672-4c29-adc3-35ec0d8ceb98'],13,,,,,,,,,,,,,,,,,,Newcastle United,37,00:18:13.704,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f3e7981-5661-4747-a202-25da62e4597f,2496,,"[84.9, 71.8]",3754252,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arouna Koné,26696.0,Center Forward,133,Everton,29,['893240c3-f91f-45eb-9472-b8f148661458'],47,,,,,,,,,,,,,,,,,,Everton,29,00:18:47.205,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169fe963-2911-4e77-9f9b-e58dc16068cc,2500,,"[71.9, 69.8]",3754252,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gareth Barry,3633.0,Left Defensive Midfield,134,Everton,29,['788074c2-b4b8-46d7-afce-e7afe38a1a9a'],1,,,,,,,,,,,,,,,,,,Everton,29,00:19:01.000,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67e48bea-d4b5-4a53-ac86-15234e9a4368,2504,,"[53.5, 68.0]",3754252,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Phil Jagielka,20046.0,Right Center Back,134,Everton,29,['13296c8e-9c04-4441-ba36-5a3da7146fd6'],4,,,,,,,,,,,,,,,,,,Everton,29,00:19:04.328,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772a4989-f20d-4ab2-b0a3-38d294eb3f20,2507,,"[88.2, 63.0]",3754252,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arouna Koné,26696.0,Center Forward,134,Everton,29,['f04d354a-a23f-48de-99cf-56b4982f1830'],6,,,,,,,,,,,,,,,,,,Everton,29,00:19:06.324,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cca892cd-a427-44b5-81d2-7cb12c92525b,2511,,"[70.8, 62.5]",3754252,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,James McCarthy,3607.0,Right Defensive Midfield,134,Everton,29,['a9a20b74-c304-4d5a-af97-b4a35c7212d5'],9,,,,,,,,,,,,,,,,,,Everton,29,00:19:09.007,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,decbf4c0-5d61-4554-9591-a91280494732,2514,,"[103.9, 53.8]",3754252,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Séamus Coleman,4589.0,Right Back,134,Everton,29,['b4b91a11-3243-4657-9e8e-87b70c111be2'],11,,,,,,,,,,,,,,,,,,Everton,29,00:19:11.770,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ce231b4-f8bd-49f8-bbde-44c4d22120b0,2518,,"[28.3, 64.0]",3754252,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jamaal Lascelles,3081.0,Right Center Back,135,Newcastle United,37,['71150c43-7533-4128-89e4-977a205fe85f'],20,,,,,,,,,,,,,,,,,,Newcastle United,37,00:19:20.536,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875b75b7-0a42-4e10-985a-e87379bf213d,2521,,"[64.7, 66.7]",3754252,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Andros Townsend,3297.0,Left Wing,135,Newcastle United,37,['56d881e4-06eb-4a98-aaac-e1c264be250d'],23,,,,,,,,,,,,,,,,,,Newcastle United,37,00:19:23.430,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc1232e1-40af-4026-9a49-118c3f142ce6,2524,,"[41.6, 65.1]",3754252,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jamaal Lascelles,3081.0,Right Center Back,135,Newcastle United,37,['4b709083-ecd5-477c-a17b-ff646f9a51d9'],26,,,,,,,,,,,,,,,,,,Newcastle United,37,00:19:26.508,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aba5f066-a63f-4c9f-a6f4-e503a483e191,2527,,"[36.6, 45.4]",3754252,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jonjo Shelvey,3057.0,Left Defensive Midfield,135,Newcastle United,37,['1e10bec0-a625-4218-8fbb-425183a90a52'],28,,,,,,,,,,,,,,,,,,Newcastle United,37,00:19:28.901,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e18da2dd-e32e-4618-8612-764f6fd589fe,2530,,"[44.1, 16.0]",3754252,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Fabricio Coloccini,26207.0,Left Center Back,135,Newcastle United,37,['e237deff-6490-4393-b841-3aa6165a380e'],32,,,,,,,,,,,,,,,,,,Newcastle United,37,00:19:32.859,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0fe8bb30-b7eb-4c81-bfab-34e2f2054160,2533,,"[38.3, 50.1]",3754252,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jamaal Lascelles,3081.0,Right Center Back,135,Newcastle United,37,['35f5370f-ae4e-4bc8-8f62-4ae5a62b11f2'],36,,,,,,,,,,,,,,,,,,Newcastle United,37,00:19:36.416,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e27f37e-eb8f-4ddb-aa7c-664f30dac983,2537,,"[73.9, 46.4]",3754252,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Aleksandar Mitrović,4269.0,Right Defensive Midfield,135,Newcastle United,37,"['c68f8827-4a6f-41bf-9d77-197bdffb19a5', 'd0643f81-eb5d-45c1-a003-9f62b3f776ff']",41,,,,,,,,,,,,,,,,,,Newcastle United,37,00:19:41.579,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c67b0c4-375b-4999-bbfe-918e9e1adcfb,2540,,"[68.8, 33.3]",3754252,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jonjo Shelvey,3057.0,Left Defensive Midfield,135,Newcastle United,37,['91c84d20-7d8a-4b8a-9082-602b7a7ab83f'],43,,,,,,,,,,,,,,,,,,Newcastle United,37,00:19:43.571,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbe34520-7645-49eb-9392-3abaa492815b,2543,,"[87.6, 24.3]",3754252,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ayoze Pérez Gutiérrez,3076.0,Center Forward,135,Newcastle United,37,['4011f265-dc54-4a21-aa00-0a7389903765'],46,,,,,,,,,,,,,,,,,,Newcastle United,37,00:19:46.014,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a59ae257-b8c7-4c15-9d43-ae8526e71f34,2546,,"[107.0, 3.0]",3754252,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Rolando Aarons,3391.0,Left Back,135,Newcastle United,37,['5e993ec4-35e0-4f71-911d-2df2f76834f9'],48,,,,,,,,,,,,,,,,,,Newcastle United,37,00:19:48.408,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ccc1f36-e8e5-4586-862d-fa86dad25a0f,2549,,"[108.5, 34.3]",3754252,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ayoze Pérez Gutiérrez,3076.0,Center Forward,135,Newcastle United,37,['ff4b4eec-6419-49de-b8bf-bfd64327d8cb'],51,,,,,,,,,,,,,,,,,,Newcastle United,37,00:19:51.327,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e425f3cb-5ff9-43ce-bc3f-048a9c5a5296,2558,,"[96.7, 3.7]",3754252,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Moussa Sissoko,3091.0,Right Wing,135,Newcastle United,37,"['01f6359e-d672-4dab-86dc-45e88d1a37ca', '90b7cea6-f280-4cae-a6ca-dfd1517ae661']",3,,,,,,,,,,,,,,,,,,Newcastle United,37,00:20:03.599,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa318b92-183a-4381-99ff-5995638759c6,2561,,"[109.6, 36.6]",3754252,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Aleksandar Mitrović,4269.0,Right Defensive Midfield,135,Newcastle United,37,['145233fa-6319-4f1a-bdc3-12f9e87de816'],6,,,,,,,,,,,,,,,,,,Newcastle United,37,00:20:06.197,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d71423a3-0b7a-4a97-8571-8d0c43556a35,2567,,"[66.6, 34.4]",3754252,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleksandar Mitrović,4269.0,Right Defensive Midfield,137,Newcastle United,37,"['69ad5346-3e6c-4d94-b3db-9f6f32da6b28', '80813f27-133f-4d1a-ae0f-6940cfa77982']",48,,,,,,,,,,,,,,,,,,Newcastle United,37,00:20:48.965,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6002e3fe-2ae7-4441-8323-14078b14e4e8,2571,,"[74.5, 38.1]",3754252,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ross Barkley,4275.0,Center Attacking Midfield,137,Newcastle United,37,['f96f76ff-61da-4832-82f5-fc01f196f9e1'],52,,,,,,,,,,,,,,,,,,Everton,29,00:20:52.604,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efd56206-2a2f-4512-bab3-50ddbcd37d89,2573,,"[42.6, 63.0]",3754252,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daryl Janmaat,3650.0,Right Back,137,Newcastle United,37,['853bc0d8-b2c6-49ad-ba06-d8c7a8d10fbe'],54,,,,,,,,,,,,,,,,,,Newcastle United,37,00:20:54.434,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e25b93ea-85cb-4ae2-a474-3f7309cec846,2576,,"[62.2, 64.4]",3754252,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andros Townsend,3297.0,Left Wing,137,Newcastle United,37,"['6b18de72-2410-462e-855a-4fd48ae7d3af', 'd46bf05a-ad25-4840-adb3-fee30cde5bb0']",55,,,,,,,,,,,,,,,,,,Newcastle United,37,00:20:55.392,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43ad3d71-a498-4221-9430-b7e601be86fe,2584,,"[39.9, 65.9]",3754252,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jamaal Lascelles,3081.0,Right Center Back,138,Newcastle United,37,['6b8ec81c-539d-435f-a800-a9564d97c187'],5,,,,,,,,,,,,,,,,,,Newcastle United,37,00:21:05.036,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525c5ac1-828f-46d0-8a3a-fa577c06a7af,2593,,"[84.6, 72.5]",3754252,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arouna Koné,26696.0,Center Forward,139,Everton,29,['65701533-4e4e-45af-9b50-cded26427dd2'],0,,,,,,,,,,,,,,,,,,Everton,29,00:22:00.791,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7215cb49-ae04-4a08-bb48-f42932b97060,2596,,"[94.2, 74.1]",3754252,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aaron Lennon,3953.0,Right Wing,139,Everton,29,['baa0e124-b2a6-4eb4-8cac-775f0aa3f430'],3,,,,,,,,,,,,,,,,,,Everton,29,00:22:03.779,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172f2a84-c99f-44af-9093-4422d4629d96,2600,,"[52.8, 14.9]",3754252,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Aleksandar Mitrović,4269.0,Right Defensive Midfield,140,Newcastle United,37,['533852cc-05b2-4565-858f-cfee143a2984'],6,,,,,,,,,,,,,,,,,,Newcastle United,37,00:22:06.176,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,096bc382-f0fa-4316-99e6-4b915ceed56a,2608,,"[85.7, 36.6]",3754252,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Andros Townsend,3297.0,Left Wing,140,Newcastle United,37,['a0d108ce-0208-4ecc-8ebe-f61eb612d475'],10,,,,,,,,,,,,,,,,,,Newcastle United,37,00:22:10.148,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb9b7920-fe65-4013-b442-3d4a36438cd7,2616,,"[31.1, 76.4]",3754252,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Séamus Coleman,4589.0,Right Back,141,Everton,29,['f70cf05a-e3cc-4b12-b802-7335e62ffff6'],17,,,,,,,,,,,,,,,,,,Everton,29,00:22:17.799,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf36bf7f-4912-45ea-80f4-caf789e96616,2619,,"[16.9, 67.5]",3754252,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Phil Jagielka,20046.0,Right Center Back,141,Everton,29,['83e52a33-6234-41c9-b817-8e5c5a6a3cbe'],19,,,,,,,,,,,,,,,,,,Everton,29,00:22:19.984,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762b4e73-1b1c-466a-99f1-8d4ce5bb8752,2622,,"[69.5, 78.2]",3754252,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aaron Lennon,3953.0,Right Wing,141,Everton,29,['70d8b9d6-e34a-4d9b-ab4a-c8586d156666'],25,,,,,,,,,,,,,,,,,,Everton,29,00:22:25.656,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b39ce67-be5a-46ff-b7d4-b678842bb150,2624,,"[73.9, 5.7]",3754252,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aleksandar Mitrović,4269.0,Right Defensive Midfield,142,Newcastle United,37,['d10ef0a0-1844-42dc-b7b2-fd68c9bc38b3'],37,,,,,,,,,,,,,,,,,,Newcastle United,37,00:22:37.061,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b04978a-91bb-4999-be5b-951485024d09,2627,,"[79.9, 0.7]",3754252,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ayoze Pérez Gutiérrez,3076.0,Center Forward,142,Newcastle United,37,['f4826d69-d241-4662-9603-03dd5818ead4'],39,,,,,,,,,,,,,,,,,,Newcastle United,37,00:22:39.225,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fab86686-96e1-40b1-b8c1-9dcbb0fc2347,2630,,"[52.2, 5.7]",3754252,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fabricio Coloccini,26207.0,Left Center Back,143,Newcastle United,37,['abee9b8e-8cb4-4eba-a3e7-1fc9d5ce92e7'],49,,,,,,,,,,,,,,,,,,Newcastle United,37,00:22:49.942,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c65971e8-e238-40f1-86af-0052e258184c,2633,,"[45.6, 53.4]",3754252,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jamaal Lascelles,3081.0,Right Center Back,143,Newcastle United,37,['e1dd3362-5886-43c9-8863-0d061547c23e'],52,,,,,,,,,,,,,,,,,,Newcastle United,37,00:22:52.876,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26101714-1449-40c8-815a-57d3639179fc,2636,,"[65.6, 69.4]",3754252,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daryl Janmaat,3650.0,Right Back,143,Newcastle United,37,['d9c1c076-8f12-49c8-96da-001334e6a838'],55,,,,,,,,,,,,,,,,,,Newcastle United,37,00:22:55.796,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a6000d6-64f6-404d-9a66-caee20d4be40,2639,,"[54.5, 64.6]",3754252,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jamaal Lascelles,3081.0,Right Center Back,143,Newcastle United,37,['c4bcab5c-9bae-4d21-b3fe-dad519ac019e'],1,,,,,,,,,,,,,,,,,,Newcastle United,37,00:23:01.010,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d5739a1-29c8-458c-965b-04c4f4da5429,2651,,"[88.0, 5.4]",3754252,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rolando Aarons,3391.0,Left Back,143,Newcastle United,37,['8561f880-4cb4-451b-ad09-f61948a97618'],15,,,,,,,,,,,,,,,,,,Newcastle United,37,00:23:15.273,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01af5054-dafa-452c-ae8b-03c5e9d0d243,2666,,"[81.8, 56.4]",3754252,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arouna Koné,26696.0,Center Forward,144,Everton,29,['10a70842-b35d-43f7-8320-bbe8bf8f1e5b'],0,,,,,,,,,,,,,,,,,,Everton,29,00:24:00.251,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aae368a3-1ed4-44d4-bc6d-d5d490b2a16f,2670,,"[10.4, 37.7]",3754252,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rob Elliot,3096.0,Goalkeeper,145,Newcastle United,37,['6a0e91fa-3d4e-4950-afce-53603cfbb197'],4,,,,,,,,,,,,,,,,,,Newcastle United,37,00:24:04.368,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a35439e-03bc-40c4-97f9-eddf550e5516,2673,,"[79.6, 64.0]",3754252,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleksandar Mitrović,4269.0,Right Defensive Midfield,145,Newcastle United,37,['aa9b50d2-e346-438c-b8d8-2d2a2d040f5d'],15,,,,,,,,,,,,,,,,,,Newcastle United,37,00:24:15.626,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfe00c60-6daa-40ea-a636-6a70c758273b,2677,,"[48.2, 20.5]",3754252,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tom Cleverley,3683.0,Left Wing,146,Everton,29,['eed8d4b3-660e-47ff-9013-898de7214d46'],17,,,,,,,,,,,,,,,,,,Everton,29,00:24:17.516,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278dce29-955d-462c-ab82-9dc5b0f2b7c7,2680,,"[41.2, 33.1]",3754252,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gareth Barry,3633.0,Left Defensive Midfield,146,Everton,29,['171eb566-60df-4582-b84b-c179e85916d1'],19,,,,,,,,,,,,,,,,,,Everton,29,00:24:19.122,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72460f61-e415-4b19-8e05-f7f3e13a5ff7,2683,,"[25.2, 23.7]",3754252,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Ramiro Funes Mori,4629.0,Left Center Back,146,Everton,29,['146c5a7d-1b36-42a2-8b89-b53ad26dc1b4'],20,,,,,,,,,,,,,,,,,,Everton,29,00:24:20.940,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39701a5e-ba50-49e7-903d-3f7d6aef9197,2686,,"[70.5, 15.4]",3754252,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ross Barkley,4275.0,Center Attacking Midfield,146,Everton,29,['53d914c5-f1bc-4e5c-b576-9f5fde0d9738'],24,,,,,,,,,,,,,,,,,,Everton,29,00:24:24.667,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d3ec5d5-445b-4b82-89fc-ac8ddb826f2d,2689,,"[85.0, 33.8]",3754252,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arouna Koné,26696.0,Center Forward,146,Everton,29,['b7723f75-1dc4-4a44-8248-4893fc379da1'],26,,,,,,,,,,,,,,,,,,Everton,29,00:24:26.004,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd44503e-a89a-49cf-be33-4b809de82983,2693,,"[97.0, 18.1]",3754252,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ross Barkley,4275.0,Center Attacking Midfield,146,Everton,29,['d68ddcfd-4344-490f-837a-0f51c8289704'],29,,,,,,,,,,,,,,,,,,Everton,29,00:24:29.091,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd6c69ce-3994-44bf-bdfb-742d477bb082,2704,,"[35.1, 46.0]",3754252,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georginio Wijnaldum,3567.0,Center Attacking Midfield,146,Everton,29,['4fb9ad15-1293-4853-bec4-d94ca09078cc'],40,,,,,,,,,,,,,,,,,,Newcastle United,37,00:24:40.506,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48f2a590-906c-43b3-9cdb-997291c80fc1,2706,,"[89.1, 32.0]",3754252,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tom Cleverley,3683.0,Left Wing,146,Everton,29,['e02227c3-4edd-4b1f-be98-e3fa658c9dbc'],41,,,,,,,,,,,,,,,,,,Everton,29,00:24:41.776,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98c64370-e61b-4936-8b15-de60d104b998,2709,,"[95.6, 21.5]",3754252,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ross Barkley,4275.0,Center Attacking Midfield,146,Everton,29,['26daab66-0867-457e-ab7d-bb59dbbb0362'],42,,,,,,,,,,,,,,,,,,Everton,29,00:24:42.900,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ead8657e-ee50-495c-a623-b6aee6694a25,2717,,"[19.8, 53.6]",3754252,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moussa Sissoko,3091.0,Right Wing,147,Newcastle United,37,['99ddedae-5b96-4cf8-b7c3-25011d2de118'],49,,,,,,,,,,,,,,,,,,Newcastle United,37,00:24:49.937,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93d99846-7904-411b-b587-2dae30c2f8fd,2720,,"[35.5, 59.6]",3754252,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andros Townsend,3297.0,Left Wing,147,Newcastle United,37,['68b0dfb2-3fda-4adb-ae1f-a5745b84b7b1'],50,,,,,,,,,,,,,,,,,,Newcastle United,37,00:24:50.889,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e954be9a-3f45-463a-b844-67d459621934,2724,,"[31.8, 68.4]",3754252,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aleksandar Mitrović,4269.0,Right Defensive Midfield,148,Newcastle United,37,"['53024156-7677-4a0b-aa16-10007cd45858', '63c558c4-7952-4551-9975-9d7e8ce24601']",5,,,,,,,,,,,,,,,,,,Newcastle United,37,00:25:05.871,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd4c9ef9-773d-4615-8ae2-345fa1f5c0ac,2727,,"[16.2, 74.6]",3754252,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daryl Janmaat,3650.0,Right Back,148,Newcastle United,37,['453e3c53-cb88-49a1-9dee-0090ece23427'],7,,,,,,,,,,,,,,,,,,Newcastle United,37,00:25:07.150,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a41182fc-bfaa-4723-8aa8-800965a4fde7,2729,,"[103.6, 12.8]",3754252,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arouna Koné,26696.0,Center Forward,149,Everton,29,['b0ad637e-8873-482a-85ef-2ad1a7965e2c'],17,,,,,,,,,,,,,,,,,,Everton,29,00:25:17.732,Ball Receipt*,
