50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.966522,,,,,,,,,,,,,,,4d637157-251d-45f8-bb5a-f035d09d45b3,3071,,"[46.1, 46.5]",3754317,91,,True,,,1.9276202,,Right Foot,,,,"[39.8, 63.4]",Ground Pass,,18.036076,,,,,Timm Klose,9461.0,,,,,,2,From Kick Off,Alexander Banor Tettey,9463.0,Right Defensive Midfield,182,Norwich City,56,['7d596eb9-7549-4d87-8018-a885705790e4'],10,,,,,,,,,,,,,,,,,,,Norwich City,56,00:46:10.086,Pass,
,,,,,,,,,,,,,,,,,,2.695235,,,,,,,,,,,,,,,cfd31abf-8c4c-4736-a716-fb714d758c5e,3073,,"[43.9, 74.9]",3754317,91,,,,,-0.31197432,,Right Foot,,,,"[87.0, 61.0]",High Pass,,45.28598,,,,,Cameron Jerome,4807.0,,,,,,2,From Kick Off,Timm Klose,9461.0,Right Center Back,182,Norwich City,56,['c2e2c732-123d-4c3c-9e2d-a69ecc040e50'],14,,,,,,,,,,,,,,,,,,,Norwich City,56,00:46:14.963,Pass,
,,,,,,,,,,,,,,,,,,1.258751,,,,,,,,,,,,,,,aba34ec5-0336-49f4-a786-cebc1f47c94e,3075,,"[87.0, 61.0]",3754317,91,,,,True,-0.81103355,,,,,,"[92.7, 55.0]",Low Pass,,8.275868,,,Incomplete,,Dieumerci Mbokani Bezua,23663.0,,,,,,2,From Kick Off,Cameron Jerome,4807.0,Left Midfield,182,Norwich City,56,"['20237900-71e8-427d-9bd1-825a147ea3d3', '298a5a4b-c765-4f7e-85a9-15ad625dcad9', 'bfc47103-0965-42b1-ae5c-ab2496b081b2']",17,,,,,,,,,,,,,,,,,,,Norwich City,56,00:46:17.658,Pass,True
,,,,,,,,,,,,,True,,,,,0.574996,,,,,,,,,,,,,,,bfc47103-0965-42b1-ae5c-ab2496b081b2,3078,,"[27.4, 25.1]",3754317,91,,,,,0.5651494,,Left Foot,,,,"[31.5, 27.7]",Low Pass,,4.8548946,,,,,Eric Dier,10956.0,,,,,Interception,2,Regular Play,Mousa Sidi Yaya Dembélé,3037.0,Left Defensive Midfield,183,Tottenham Hotspur,38,"['aba34ec5-0336-49f4-a786-cebc1f47c94e', 'f25d2906-ddd2-4b53-b354-6d38adce932a']",18,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:46:18.917,Pass,
,,,,,,,,,,,,,,,,,,1.675867,,,,,,,,,,,,,,,89b194ee-ffee-410f-b92b-8c3d00d4de7a,3080,,"[31.1, 26.7]",3754317,91,,,,,-1.3258177,,Left Foot,,,,"[33.5, 17.1]",High Pass,,9.895453,,,,,Nacer Chadli,4831.0,,,,,,2,Regular Play,Eric Dier,10956.0,Right Defensive Midfield,183,Tottenham Hotspur,38,['553b41f5-118b-4c4e-b67d-5c0192b88d1a'],19,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:46:19.492,Pass,
,,,,,,,,,,,,,,,,,,1.180064,,,,,,,,,,,,,,,8743d5d8-72c1-4b26-8da5-4d10489f6b4d,3082,,"[36.1, 16.1]",3754317,91,,,,,-2.3086114,,Right Foot,,,,"[33.1, 12.8]",Low Pass,,4.4598207,,,,,Danny Rose,3594.0,,,,,,2,Regular Play,Nacer Chadli,4831.0,Left Wing,183,Tottenham Hotspur,38,['3e4ea660-4472-453b-8067-f501cd987787'],21,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:46:21.168,Pass,
,,,,,,,,,,,,,,,,,,0.366817,,,,,,,,,,,,,,,a5f66700-98e1-4775-b68b-d57709b63435,3086,,"[31.1, 16.6]",3754317,91,,,,,0.6601316,,Right Foot,,,,"[38.7, 22.5]",Ground Pass,,9.62133,,,,,Tom Carroll,3310.0,,,,,,2,Regular Play,Danny Rose,3594.0,Left Back,183,Tottenham Hotspur,38,['dd20505b-b6d3-49c7-b861-f2645340b241'],23,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:46:23.419,Pass,
,,,,,,,,,,,,,,,,,,1.956266,,,,,,,,,,,,,,,73165957-1664-4c6e-916b-f9f705f14a4d,3090,,"[30.5, 15.1]",3754317,91,,,,,-1.6240792,,Left Foot,,,,"[29.7, 0.1]",Ground Pass,,15.021318,,,Out,,Danny Rose,3594.0,,,,,,2,Regular Play,Tom Carroll,3310.0,Right Wing,183,Tottenham Hotspur,38,"['b034b8e3-9f35-45c8-bdf4-3be95b31e48a', 'ed74db69-a82b-4d1f-80c3-d79d3ab4b709']",25,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:46:25.348,Pass,True
,,,,,,,,,,,,,,,,,,0.725541,,,,,,,,,,,,,,,828276c2-3663-45e8-83f1-c38d013c69fd,3092,,"[92.0, 80.0]",3754317,91,,,,,-0.5050985,,,,,,"[100.5, 75.3]",Low Pass,,9.712878,,,,,Vadis Odjidja-Ofoe,23742.0,,,,,Throw-in,2,From Throw In,Ivo Daniel Ferreira Mendonca Pinto,10499.0,Right Back,184,Norwich City,56,['76307f62-229a-4c8c-936d-f9a0d667f97a'],30,,,,,,,,,,,,,,,,,,,Norwich City,56,00:46:30.794,Pass,
,,,,,,,,,,,,,,,,,,0.779865,,,,,,,,,,,,,,,a9be3298-86c3-43e8-b758-ebf644552e97,3095,,"[100.9, 75.7]",3754317,91,,,,,1.9789454,,Right Foot,,,,"[99.3, 79.4]",Ground Pass,,4.031129,,,,,Ivo Daniel Ferreira Mendonca Pinto,10499.0,,,,,,2,From Throw In,Vadis Odjidja-Ofoe,23742.0,Center Attacking Midfield,184,Norwich City,56,['3561354b-5721-4828-aa68-cce76d4721ae'],32,,,,,,,,,,,,,,,,,,,Norwich City,56,00:46:32.492,Pass,
,,,,,,,,,,,,,,,,,,0.634984,,,,,,,,,,,,,,,9ec8bedc-13a2-4ef2-adda-8f12e119360e,3097,,"[99.3, 79.4]",3754317,91,,,,,-2.2121606,,Right Foot,,,,"[93.7, 71.9]",Ground Pass,,9.360022,,,,,Youssouf Chafiq Mulumbu Ngangu,16932.0,,,,,,2,From Throw In,Ivo Daniel Ferreira Mendonca Pinto,10499.0,Right Back,184,Norwich City,56,['c1844b6e-d87d-4d3e-8359-b1d9c76f36ad'],33,,,,,,,,,,,,,,,,,,,Norwich City,56,00:46:33.271,Pass,
,,,,,,,,,,,,,,,,,,0.814649,,,,,,,,,,,,,,,e766ddaf-8e4f-42ac-9390-1af5c2cef419,3101,,"[93.7, 73.9]",3754317,91,,,,,0.6435011,,Right Foot,,,,"[99.7, 78.4]",Ground Pass,,7.5,,,,,Ivo Daniel Ferreira Mendonca Pinto,10499.0,,,,,,2,From Throw In,Youssouf Chafiq Mulumbu Ngangu,16932.0,Left Defensive Midfield,184,Norwich City,56,"['4f1745e4-7cb7-40e2-a3f3-c8a8473d58ac', 'bc710ae6-12cb-4c97-9003-a1cd85f53eda']",34,,,,,,,,,,,,,,,,,,,Norwich City,56,00:46:34.930,Pass,True
,,,,,,,,,,,,,,,,,,0.784826,,,,,,,,,,,,,,,d57d55b2-b873-4130-acfc-afe93823773d,3103,,"[99.5, 78.4]",3754317,91,,,,,-1.5409545,,Right Foot,,,,"[99.9, 65.0]",Ground Pass,,13.405969,,,,,Jonathan Howson,9578.0,,,,,,2,From Throw In,Ivo Daniel Ferreira Mendonca Pinto,10499.0,Right Back,184,Norwich City,56,['0899d159-5640-4c06-8993-06f313aad93c'],35,,,,,,,,,,,,,,,,,,,Norwich City,56,00:46:35.744,Pass,
,,,,,,,,,,,,,,,,,,2.129661,,,,,,,,,,,,,,,57b67d91-58d1-429b-862e-18d3ac8fb71a,3110,,"[100.9, 65.5]",3754317,91,,,,,-1.0590953,,Right Foot,True,,,"[116.4, 37.9]",High Pass,,31.654541,,,Incomplete,,,,,,,,,2,From Throw In,Jonathan Howson,9578.0,Right Midfield,184,Norwich City,56,['539edc21-998b-4756-9961-cc7d16dfdac6'],39,,,,,,,,,,,,,,,,,,,Norwich City,56,00:46:39.484,Pass,
,,,,,,,,,,,,,,,,,,3.542163,,,,,,,,,,,,,,,5c9e9281-f240-42d6-b34c-4628c76e186a,3113,,"[15.7, 32.3]",3754317,91,,,,,-0.22555296,,Drop Kick,,,,"[80.2, 17.5]",High Pass,,66.1762,,,,,Harry Kane,10955.0,,,,,,2,From Keeper,Hugo Lloris,3099.0,Goalkeeper,185,Tottenham Hotspur,38,['f47ce524-1c2a-4930-bdb7-21f975b58e74'],54,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:46:54.988,Pass,
,,,,,,,,,,,,,,,,,,1.856592,,,,,,,,,,,,,,,a98b75da-56a8-4343-9f4a-1bdd4651edba,3116,,"[80.2, 17.5]",3754317,91,,,,True,-0.10409994,,,,,,"[93.6, 16.1]",Low Pass,,13.472936,,,Incomplete,,Nacer Chadli,4831.0,,,,,,2,From Keeper,Harry Kane,10955.0,Center Forward,185,Tottenham Hotspur,38,"['b3e2e0cb-b27c-4d2d-a57c-db78c62d3db5', 'c5dff3e0-7fab-4967-82e6-001f6fca5ef4', 'cc4182a9-8d85-4840-86d7-503611029b3c']",58,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:46:58.530,Pass,True
,,,,,,,,,,,,,,,,,,1.764547,,,,,,,,,,,,,,,5fe37d9b-9dd0-4fa5-b559-2d10d522a6d0,3120,,"[86.7, 0.1]",3754317,92,,,,,1.3989543,,,,,,"[90.9, 24.3]",Low Pass,,24.561758,,,,,Erik Lamela,3585.0,,,,,Throw-in,2,From Throw In,Danny Rose,3594.0,Left Back,186,Tottenham Hotspur,38,['3ffdce95-9775-49ca-ad7f-253201ea85ad'],29,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:47:29.016,Pass,
,,,,,,,,,,,,,,,,,,0.63983,,,,,,,,,,,,,,,4f3e8063-623f-4031-bfd8-737b13f9a41e,3129,,"[35.8, 55.6]",3754317,92,,,,,1.2446405,,Right Foot,,,,"[38.1, 62.4]",Ground Pass,,7.17844,,,,,Alexander Banor Tettey,9463.0,,,,,,2,From Throw In,Youssouf Chafiq Mulumbu Ngangu,16932.0,Left Defensive Midfield,186,Tottenham Hotspur,38,"['2621441f-4896-45b5-9617-63b7c7687550', '7ae6c3ca-63f7-430a-a705-27626f80bb69']",34,,,,,,,,,,,,,,,,,,,Norwich City,56,00:47:34.121,Pass,True
,,,,,,,,,,,,,,,,,,0.418196,,,,,,,,,,,,,,,d1c0b236-5fdd-4091-b101-0ce8a5ff6fa6,3133,,"[55.6, 52.8]",3754317,92,,,,,-0.39479113,,Right Foot,,,,"[58.0, 51.8]",Ground Pass,,2.6,,,Incomplete,,Cameron Jerome,4807.0,,,,,,2,From Throw In,Alexander Banor Tettey,9463.0,Right Defensive Midfield,186,Tottenham Hotspur,38,"['a606b633-7c7d-4e1b-ac04-3642f1049303', 'b3b3e331-7874-48b9-a0f6-2f8e4540cb87']",38,,,,,,,,,,,,,,,,,,,Norwich City,56,00:47:38.226,Pass,
,,,,,,,,,,,,,,,,,,4.869633,,,,,,,,,,,,,,,e729846f-2c5e-4585-885d-4993114217bc,3138,,"[53.6, 36.2]",3754317,92,,,,,2.6549077,,Left Foot,,,,"[10.7, 58.9]",Ground Pass,,48.535553,,,,,Hugo Lloris,3099.0,,,,,,2,From Throw In,Tom Carroll,3310.0,Right Wing,186,Tottenham Hotspur,38,['29a70de7-9371-420b-85fd-5d9956ec3961'],41,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:47:41.081,Pass,
,,,,,,,,,,,,,,,,,,2.139362,,,,,,,,,,,,,,,bd0d85c9-6107-4491-a05f-6e97b460d14f,3140,,"[10.7, 58.9]",3754317,92,,,,,0.3456794,,Left Foot,,,,"[39.3, 69.2]",High Pass,,30.398191,,,,,Tom Carroll,3310.0,,,,,,2,From Throw In,Hugo Lloris,3099.0,Goalkeeper,186,Tottenham Hotspur,38,['14c6d96c-d646-407b-b20a-7594e7e92edd'],45,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:47:45.950,Pass,
,,,,,,,,,,,,,,,,,,1.890398,,,,,,,,,,,,,,,938292df-3b5e-405f-b37b-484f47ebccf8,3143,,"[39.3, 69.2]",3754317,92,,,,True,2.5559485,,,,,,"[29.5, 75.7]",High Pass,,11.759677,,,,,Kyle Walker,3205.0,,,,,,2,From Throw In,Tom Carroll,3310.0,Right Wing,186,Tottenham Hotspur,38,"['0d5d15e8-0a77-4c8f-a4ba-ddaa47bf3de7', '91ba5052-d699-42ac-a04a-d69fe478c4b1']",48,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:47:48.090,Pass,True
,,,,,,,,,,,,,,,,,,3.588931,,,,,,,,,,,,,,,5c70672a-5b42-42f0-912b-fec0e54d7556,3147,,"[26.1, 75.3]",3754317,92,,,,,-0.015150356,,Left Foot,,,,"[59.1, 74.8]",High Pass,,33.003788,,,Incomplete,,Erik Lamela,3585.0,,,,,,2,From Throw In,Kyle Walker,3205.0,Right Back,186,Tottenham Hotspur,38,"['1327b793-7911-459f-b7f0-e2e440c3cc04', '86305e40-0855-4bcb-aa0b-a0dc3059335a', '9d5e4108-f4a0-409c-ac73-1247f3c84e61']",51,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:47:51.727,Pass,True
,,,,,,,,,,,,,,,,,,2.194585,,,,,,,,,,,,,,,86305e40-0855-4bcb-aa0b-a0dc3059335a,3150,,"[61.0, 5.3]",3754317,92,,,,True,1.2729139,,,,,,"[64.5, 16.7]",High Pass,,11.925183,,,,,Youssouf Chafiq Mulumbu Ngangu,16932.0,,,,,Recovery,2,Regular Play,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,187,Norwich City,56,"['148c0c85-1ce3-490b-bc05-1379b71a9ebb', '5c70672a-5b42-42f0-912b-fec0e54d7556', '6f69e19d-b196-441a-a784-5f75f5fe2644']",55,,,,,,,,,,,,,,,,,,,Norwich City,56,00:47:55.316,Pass,True
,,,,,,,,,,,,,,,,,,1.714453,,,,,,,,,,,,,,,35abd47e-86ef-4e1a-9dce-4ca76e77434d,3153,,"[64.5, 16.7]",3754317,92,,,,True,-1.8013182,,,,,,"[62.2, 6.9]",Low Pass,,10.06628,,,,,Vadis Odjidja-Ofoe,23742.0,,,,,,2,Regular Play,Youssouf Chafiq Mulumbu Ngangu,16932.0,Left Defensive Midfield,187,Norwich City,56,"['179f3215-2b0d-432f-bd44-7a99fe6a52e4', '4528b73f-ca95-4ed9-97fb-5cc5fedffc01']",57,,,,,,,,,,,,,,,,,,,Norwich City,56,00:47:57.562,Pass,True
,,,,,,,,,,,,,,,,,,0.072133,,,,,,,,,,,,,,,aa678a00-1734-46da-a9e8-774a5dd98872,3158,,"[60.8, 8.3]",3754317,93,,,,,1.9195673,,Right Foot,,,,"[59.2, 12.7]",Ground Pass,,4.68188,,,Incomplete,,Youssouf Chafiq Mulumbu Ngangu,16932.0,,,,,,2,Regular Play,Vadis Odjidja-Ofoe,23742.0,Center Attacking Midfield,187,Norwich City,56,"['08bbf87e-1f54-428c-a517-572a04205947', '61d942c4-638c-4ff2-9ca7-426c1101f7a5', 'c6eb959c-b0f8-4275-83b8-42ba4f02bb0e']",0,,,,,,,,,,,,,,,,,,,Norwich City,56,00:48:00.072,Pass,True
,,,,,,,,,,,,,,,,,,0.962625,,,,,,,,,,,,,,,9b6926cc-7978-4c13-ad68-dd23272620cf,3161,,"[68.9, 0.1]",3754317,93,,,,,1.0080591,,,,,,"[77.1, 13.1]",Low Pass,,15.370101,,,,,Vadis Odjidja-Ofoe,23742.0,,,,,Throw-in,2,From Throw In,Martin Olsson,3576.0,Left Back,188,Norwich City,56,['b696e950-a5a3-4ed8-a6b3-5a2c5a36c21e'],6,,,,,,,,,,,,,,,,,,,Norwich City,56,00:48:06.625,Pass,
,,,,,,,,,,,,,,,,,,0.635072,,,,,,,,,,,,,,,5d36c73c-e622-4e83-9af4-8070c094be38,3163,,"[77.1, 13.1]",3754317,93,,,,,-1.9359977,,Right Foot,,,,"[74.5, 6.3]",Ground Pass,,7.28011,,,,,Martin Olsson,3576.0,,,,,,2,From Throw In,Vadis Odjidja-Ofoe,23742.0,Center Attacking Midfield,188,Norwich City,56,['3ba934d3-9b44-46bc-a5c9-119206c5f5ee'],7,,,,,,,,,,,,,,,,,,,Norwich City,56,00:48:07.588,Pass,
,,,,,,,,,,,,,,,,,,1.223098,,,,,,,,,,,,,,,69809216-5b13-4e2f-9305-73521f13ce0f,3167,,"[76.5, 7.3]",3754317,93,,,,,-0.028361188,,Left Foot,,,,"[90.6, 6.9]",Ground Pass,,14.105673,,,,,Vadis Odjidja-Ofoe,23742.0,,,,,,2,From Throw In,Martin Olsson,3576.0,Left Back,188,Norwich City,56,['60293765-b584-44bd-bfce-e887d269def8'],9,,,,,,,,,,,,,,,,,,,Norwich City,56,00:48:09.365,Pass,
,,,,,,,,,,,,,,,,,,0.279103,,,,,,,,,,,,,,,40e457f0-00ba-42d3-8812-f2ed7a24635c,3175,,"[7.3, 73.8]",3754317,93,,,,,0.121352,,Right Foot,,,,"[11.4, 74.3]",Ground Pass,,4.1303754,,,Incomplete,,,,,,,,,2,From Throw In,Kyle Walker,3205.0,Right Back,188,Norwich City,56,"['3504635c-e345-4ff4-acb6-6e7c31526779', '60cec990-0c61-4a7c-a2cb-589496d51b37']",13,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:48:13.228,Pass,True
,,,,,,,,,,,,,,,,,,1.822358,,,,,,,,,,,,,,,f25f17dd-a89b-4b16-b43c-08b44c7567ed,3177,,"[19.6, 80.0]",3754317,93,,,,,-0.23583815,,,,,,"[45.4, 73.8]",High Pass,,26.534506,,,Incomplete,,Tom Carroll,3310.0,,,,,Throw-in,2,From Throw In,Kyle Walker,3205.0,Right Back,189,Tottenham Hotspur,38,"['5d004e8c-3504-4fdd-9d95-7c7ba73bc858', 'fc4a2803-c882-4292-80fc-24ecdd7b7437']",30,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:48:30.955,Pass,
,,,,,,,,,,,,,,,,,,0.768217,,,,,,,,,,,,,,,5d004e8c-3504-4fdd-9d95-7c7ba73bc858,3179,,"[74.7, 6.3]",3754317,93,,,,,0.071307465,,Head,,,,"[81.7, 6.8]",High Pass,,7.017834,,,,,Vadis Odjidja-Ofoe,23742.0,,,,,Recovery,2,Regular Play,Martin Olsson,3576.0,Left Back,190,Norwich City,56,"['7db33b43-b9fa-45a2-96c8-263b265899d3', 'f25f17dd-a89b-4b16-b43c-08b44c7567ed']",32,,,,,,,,,,,,,,,,,,,Norwich City,56,00:48:32.778,Pass,
,,,,,,,,,,,,,,,,,,1.408594,,,,,,,,,,,,,,,6e9892c9-f288-4787-813a-713433cdcde9,3181,,"[82.7, 7.3]",3754317,93,,,,,0.64651316,,Head,,,,"[88.0, 11.3]",Low Pass,,6.64003,,,,,Dieumerci Mbokani Bezua,23663.0,,,,,,2,Regular Play,Vadis Odjidja-Ofoe,23742.0,Center Attacking Midfield,190,Norwich City,56,['19a104be-283f-465a-85b6-857cc677bf11'],33,,,,,,,,,,,,,,,,,,,Norwich City,56,00:48:33.546,Pass,
,,,,,,,,,,,,,,,,,,1.597106,,,,,,,,,,,,,,,09ae2b9a-d262-419e-95da-134346be2d3f,3192,,"[12.4, 66.2]",3754317,93,,,,,0.29570433,,Right Foot,,,,"[27.5, 70.8]",Ground Pass,,15.78512,,,Incomplete,,Erik Lamela,3585.0,,,,,,2,Regular Play,Kyle Walker,3205.0,Right Back,190,Norwich City,56,"['13c6f996-5317-4608-aa4b-b8c8d33ac7be', 'b54174fc-5239-4190-ac8c-9c988320491b', 'bd1f07fa-8b02-458c-9a2b-02b615b1e337']",40,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:48:40.710,Pass,True
,,,,,,,,,,,,,,,,,,0.08806,,,,,,,,,,,,,,,521573d2-9740-4c11-abbd-db54c3fee922,3201,,"[116.7, 2.4]",3754317,93,,,,,1.1479424,,Left Foot,,,,"[117.6, 4.4]",Ground Pass,,2.1931713,,,Incomplete,,,,,,,,,2,Regular Play,Martin Olsson,3576.0,Left Back,190,Norwich City,56,['02da489d-5ca0-4ff1-96dd-de75925c8d7d'],47,,,,,,,,,,,,,,,,,,,Norwich City,56,00:48:47.216,Pass,
,,,,,,,,,,,,,,,,,,1.911216,,,,,,,,,,,,,,,a51e6085-abf3-49ee-a2a4-7a26f1ff21fe,3203,,"[120.0, 0.1]",3754317,94,,True,,,2.4329665,,Right Foot,,,,"[103.9, 13.9]",Ground Pass,,21.204952,,,,,Martin Olsson,3576.0,,,,,Corner,2,From Corner,Jonathan Howson,9578.0,Right Midfield,191,Norwich City,56,['d4c998fb-82ed-4db8-b4a3-1ccf309ab4c6'],4,,,,,,,,,,,,,,,,,,,Norwich City,56,00:49:04.696,Pass,
,,,,,,,,,,,,,,,,,,0.676898,,,,,,,,,,,,,,,8fe3c9ad-6cc8-4709-ad09-9db47c3b24e9,3205,,"[109.8, 17.2]",3754317,94,,,,,1.4282295,,Left Foot,True,,,"[112.8, 38.1]",Low Pass,,21.114214,,,Incomplete,,,,,,,,,2,From Corner,Martin Olsson,3576.0,Left Back,191,Norwich City,56,['9e4a1f23-5bcb-4e77-b03f-3167bab06dcc'],8,,,,,,,,,,,,,,,,,,,Norwich City,56,00:49:08.241,Pass,
,,,,,,,,,,,,,,,,,,2.62584,,,,,,,,,,,,,,,84aad51d-c117-4af0-b5b7-c07001e3ccb5,3211,,"[13.2, 31.6]",3754317,94,,,,,-0.40455833,,Keeper Arm,,,,"[49.4, 16.1]",High Pass,,39.378803,,,Unknown,,,,,,,,,2,From Corner,Hugo Lloris,3099.0,Goalkeeper,191,Norwich City,56,,17,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:49:17.881,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7168cab9-f914-43af-9352-098715957e9a,6,,"[61.3, 43.0]",3754317,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Harry Kane,10955.0,Center Forward,2,Tottenham Hotspur,38,['74732ba7-c2f3-4bab-9873-38139814ee4d'],1,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:01.070,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db99bb20-8bd2-4520-b8ec-f20ad7e4e58b,8,,"[38.1, 39.7]",3754317,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Kevin Wimmer,3611.0,Left Center Back,2,Tottenham Hotspur,38,['ededf264-25a9-48ef-b7f7-74a38fefc6cb'],2,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:02.380,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9f6c5d0-3c09-4a2e-9ac3-42252c2b5500,11,,"[88.0, 71.3]",3754317,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Heung-Min Son,3083.0,Right Wing,2,Tottenham Hotspur,38,['71c89c3a-15c4-4d7f-ab6e-55a88719fa55'],7,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:07.056,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c809de60-615f-4672-b478-00f2638c1e73,13,,"[55.2, 8.8]",3754317,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dieumerci Mbokani Bezua,23663.0,Center Forward,3,Norwich City,56,['f4a5115d-5215-4bb6-8c84-c3a780d72be9'],17,,,,,,,,,,,,,,,,,,,Norwich City,56,00:00:17.676,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9b899bd-2497-4b7f-8521-1066a19f96f5,15,,"[67.4, 66.0]",3754317,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eric Dier,10956.0,Left Defensive Midfield,3,Norwich City,56,['daa1fe54-9f09-48ab-ade4-cd7939cd9769'],19,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:19.891,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02a6524e-6bda-4b0f-9bd8-aaea313b1955,22,,"[50.1, 72.2]",3754317,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Back,4,Tottenham Hotspur,38,['68006daf-9062-40b4-bbd1-cba0aa9b8d80'],23,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:23.986,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01015623-4000-4c35-b8df-732c5175aa97,25,,"[12.8, 48.0]",3754317,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hugo Lloris,3099.0,Goalkeeper,4,Tottenham Hotspur,38,['02785ccd-9455-4d38-87ea-1cd686cc5954'],28,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:28.778,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11801dbf-f3c9-433b-a3e1-7ecc2dd9c60b,27,,"[20.7, 20.3]",3754317,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Wimmer,3611.0,Left Center Back,4,Tottenham Hotspur,38,['79030a00-8eb8-44a8-8048-74d7c9186505'],30,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:30.364,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a17b4669-ce16-4616-bbce-a9565cfb136b,30,,"[41.3, 17.8]",3754317,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric Dier,10956.0,Left Defensive Midfield,4,Tottenham Hotspur,38,['5d565897-3202-48b3-8751-6d3eb8c08d2d'],33,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:33.553,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87b502fa-bb9f-4f3c-9984-70500d77c35d,32,,"[27.7, 24.9]",3754317,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Wimmer,3611.0,Left Center Back,4,Tottenham Hotspur,38,['32bd2747-6476-453e-a693-5f98e5fa8fed'],35,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:35.223,Ball Receipt*,
