ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.288031,,,,,,,,,,,baab7b60-6f0c-431f-90ef-6eac53026967,128,,"[85.6, 72.6]",3754325,3,,,,,2.8148916,,Right Foot,,,,"[73.5, 76.7]",Ground Pass,,12.775759,,,,José Miguel da Rocha Fonte,3960.0,,,,,,1,From Throw In,Cédric Ricardo Alves Soares,3329.0,Right Back,7,Southampton,25,['13e6a67b-52b6-487e-87d6-dfaf469d4948'],19,,,,,,,,,,,,,,,,,Southampton,25,00:03:19.987,Pass,
,,,,,,,,,,,,,,,,2.955224,,,,,,,,,,,eda7fdae-e09e-4f4b-97dc-9d6fce4764fe,131,,"[73.5, 76.7]",3754325,3,,,,,-2.4604917,,Right Foot,,,,"[48.7, 56.6]",Ground Pass,,31.922562,,,,Virgil van Dijk,3669.0,,,,,,1,From Throw In,José Miguel da Rocha Fonte,3960.0,Right Center Back,7,Southampton,25,['521766d1-66dc-499d-a5c5-75554178701d'],21,,,,,,,,,,,,,,,,,Southampton,25,00:03:21.328,Pass,
,,,,,,,,,,,,,,,,2.013595,,,,,,,,,,,4d4415f1-ab19-435a-b0d1-295eb9af74ba,133,,"[48.7, 56.6]",3754325,3,,,,,-0.85997224,,Right Foot,,,,"[64.8, 37.9]",Ground Pass,,24.6759,,,,Victor Wanyama,3098.0,,,,,,1,From Throw In,Virgil van Dijk,3669.0,Left Center Back,7,Southampton,25,['8b488cde-61b2-4698-83ea-f8ac3ee2f25d'],24,,,,,,,,,,,,,,,,,Southampton,25,00:03:24.284,Pass,
,,,,,,,,,,,,,,,,1.606554,,,,,,,,,,,a44a7333-ef34-4790-871b-f3a6cab53a4b,135,,"[64.8, 37.9]",3754325,3,,,,,-2.165112,,Right Foot,,,,"[52.5, 19.7]",Ground Pass,,21.966566,,,,Matt Targett,3651.0,,,,,,1,From Throw In,Victor Wanyama,3098.0,Center Defensive Midfield,7,Southampton,25,['39031368-db8d-422d-ab0f-38620913a9e3'],26,,,,,,,,,,,,,,,,,Southampton,25,00:03:26.297,Pass,
,,,,,,,,,,,,,,,,1.475606,,,,,,,,,,,df0d5e6d-4862-4251-95ee-22cf25226a5a,138,,"[52.2, 17.5]",3754325,3,,,,,0.14426112,,Left Foot,,,,"[81.8, 21.8]",Ground Pass,,29.9107,,,,Steven Davis,3828.0,,,,,,1,From Throw In,Matt Targett,3651.0,Left Back,7,Southampton,25,['7f4a613c-b610-40f2-9bfd-495569be834a'],28,,,,,,,,,,,,,,,,,Southampton,25,00:03:28.845,Pass,
,,,,,,,,,,,,,,,,1.319171,,,,,,,,,,,3c14d0ad-94ed-4b89-aa18-f6e6230068fa,141,,"[81.8, 21.8]",3754325,3,,,,,-1.7915006,,Right Foot,,,,"[78.3, 6.2]",Low Pass,,15.987808,,,,Jay Rodriguez,3685.0,,,,,,1,From Throw In,Steven Davis,3828.0,Left Center Midfield,7,Southampton,25,['49d53e47-03af-4383-902a-853c0d489c83'],30,,,,,,,,,,,,,,,,,Southampton,25,00:03:30.333,Pass,
,,,,,,,,,,,,,,,,0.662737,,,,,,,,,,,07b9f290-f808-4e66-869a-52115eb1a276,144,,"[80.8, 13.5]",3754325,3,,,,,0.7853982,,Right Foot,,,,"[89.4, 22.1]",Ground Pass,,12.162236,,,,Graziano Pellè,11062.0,,,,,,1,From Throw In,Jay Rodriguez,3685.0,Left Midfield,7,Southampton,25,['24ffbbe9-a80f-47c9-a634-eafde7352049'],34,,,,,,,,,,,,,,,,,Southampton,25,00:03:34.072,Pass,
,,,,,,,,,,,,,,,,0.619647,,,,,,,,,,,d3186422-f721-4d10-baca-29ebe83475d6,148,,"[89.6, 22.6]",3754325,3,,,,,2.7255282,,Right Foot,,,,"[85.3, 24.5]",Ground Pass,,4.7010636,,,,Jay Rodriguez,3685.0,,,,,,1,From Throw In,Graziano Pellè,11062.0,Center Forward,7,Southampton,25,"['7f662e57-b2e3-4108-9a27-cb89f3225cff', '95b56208-473c-41c2-acda-6432fd14ab2a']",34,,,,,,,,,,,,,,,,,Southampton,25,00:03:34.868,Pass,True
,,,,,,,,,,,,,,,,0.607817,,,,,,,,,,,90660a59-eef4-456c-af18-0bf7dd037cc2,151,,"[86.1, 24.0]",3754325,3,,,,,2.7672591,,Right Foot,,,,"[80.5, 26.2]",Ground Pass,,6.0166435,,,,Steven Davis,3828.0,,,,,,1,From Throw In,Jay Rodriguez,3685.0,Left Midfield,7,Southampton,25,['ac533e7f-ab2a-47c8-8eb9-de4866b3ab35'],36,,,,,,,,,,,,,,,,,Southampton,25,00:03:36.096,Pass,
,,,,,,,,,,,,,,,,1.102233,,,,,,,,,,,337970e1-11b9-4542-9a20-754c1baa234b,154,,"[79.9, 23.8]",3754325,3,,,,,-1.604874,,Right Foot,,,,"[79.3, 6.2]",Ground Pass,,17.610224,,,,Matt Targett,3651.0,,,,,,1,From Throw In,Steven Davis,3828.0,Left Center Midfield,7,Southampton,25,['f13443a1-86a1-40b0-898e-71ce0d73c890'],37,,,,,,,,,,,,,,,,,Southampton,25,00:03:37.608,Pass,
,,,,,,,,,,,,,,,,0.793247,,,,,,,,,,,f16ecb34-0bf5-488e-9e70-0d58317bdcc4,157,,"[78.1, 7.8]",3754325,3,,,,,2.6578135,,Left Foot,,,,"[72.2, 10.9]",Ground Pass,,6.664833,,,,Steven Davis,3828.0,,,,,,1,From Throw In,Matt Targett,3651.0,Left Back,7,Southampton,25,['260af780-ad37-47fc-9f85-f29dd11e7e13'],39,,,,,,,,,,,,,,,,,Southampton,25,00:03:39.380,Pass,
,,,,,,,,,,,,,,,,1.011605,,,,,,,,,,,7ba0763b-cce7-4e8f-a54d-1d71d20b0419,161,,"[69.1, 10.5]",3754325,3,,,,,1.9779489,,Right Foot,,,,"[62.2, 26.5]",Ground Pass,,17.424408,,,,Victor Wanyama,3098.0,,,,,,1,From Throw In,Steven Davis,3828.0,Left Center Midfield,7,Southampton,25,"['90323649-d4eb-4750-a4e8-8b43cb057038', 'ab2f15e1-c348-4425-80cd-ba1c5e166cf1']",40,,,,,,,,,,,,,,,,,Southampton,25,00:03:40.889,Pass,True
,,,,,,,,,,,,,,,,2.457232,,,,,,,,,,,efa992fb-f0b4-497e-a94b-e5a4f315870d,164,,"[58.7, 27.8]",3754325,3,,,,,1.8064657,,Right Foot,,,,"[51.4, 58.2]",Ground Pass,,31.264196,,,,José Miguel da Rocha Fonte,3960.0,,,,,,1,From Throw In,Victor Wanyama,3098.0,Center Defensive Midfield,7,Southampton,25,['afa08ac4-d5cf-4b5b-bf32-512afe498e33'],42,,,,,,,,,,,,,,,,,Southampton,25,00:03:42.590,Pass,
,,,,,,,,,,,,,,,,1.068955,,,,,,,,,,,e798e446-ed02-4129-8b28-559e54cb76df,167,,"[55.5, 62.2]",3754325,3,,,,,-0.111777045,,Right Foot,,,,"[75.1, 60.0]",Ground Pass,,19.723083,,,,James Ward-Prowse,3328.0,,,,,,1,From Throw In,José Miguel da Rocha Fonte,3960.0,Right Center Back,7,Southampton,25,['f1b14d8d-4e97-4677-b82d-939737129465'],46,,,,,,,,,,,,,,,,,Southampton,25,00:03:46.173,Pass,
,,,,,,,,,,,,,,,,1.153141,,,,,,,,,,,912586f1-db4a-457f-8cfa-355c9ca010ad,169,,"[75.1, 60.0]",3754325,3,,,,,1.1805077,,Right Foot,,,,"[81.6, 75.8]",Ground Pass,,17.08479,,,,Dušan Tadić,3831.0,,,,,,1,From Throw In,James Ward-Prowse,3328.0,Right Center Midfield,7,Southampton,25,['82ff3ddb-1377-438f-8dee-97e790ea23df'],47,,,,,,,,,,,,,,,,,Southampton,25,00:03:47.242,Pass,
,,,,,,,,,,,,,,,,0.973603,,,,,,,,,,,6eef3838-ca3c-4bc2-8717-434637ba7215,173,,"[92.3, 65.7]",3754325,3,,,,,-1.6502745,,Left Foot,,,,"[91.4, 54.4]",Ground Pass,,11.335784,,,,James Ward-Prowse,3328.0,,,,,,1,From Throw In,Dušan Tadić,3831.0,Right Midfield,7,Southampton,25,['74807f70-c125-44db-acc8-54a1939f3905'],52,,,,,,,,,,,,,,,,,Southampton,25,00:03:52.285,Pass,
,,,,,,,,,,,,,,,,1.676018,,,,,,,,,,,b12d890b-5600-49e9-8169-11ec8b15e6c0,180,,"[94.4, 54.9]",3754325,3,,,,,1.1535289,,Right Foot,,,,"[103.0, 74.3]",Ground Pass,,21.220745,,,,Cédric Ricardo Alves Soares,3329.0,,,,,,1,From Throw In,James Ward-Prowse,3328.0,Right Center Midfield,7,Southampton,25,['54a69d00-5bba-4a83-8e13-e7c2bcfed626'],56,,,,,,,,,,,,,,,,,Southampton,25,00:03:56.711,Pass,
,,,,,,,,,,,,,,,,1.117587,,,,,,,,,,,732c7aeb-026a-43ab-aa20-e9e73cc842da,182,,"[103.0, 74.5]",3754325,3,,,,,-2.642246,,Right Foot,,,,"[93.1, 69.1]",Ground Pass,,11.276968,,,,Dušan Tadić,3831.0,,,,,,1,From Throw In,Cédric Ricardo Alves Soares,3329.0,Right Back,7,Southampton,25,['79568ca3-b89d-4243-bde8-49e367799137'],58,,,,,,,,,,,,,,,,,Southampton,25,00:03:58.387,Pass,
,,,,,,,,,,,,,,,,1.651592,,,,,,,,,,,ccf99aac-661c-42c6-8d11-13ee30c3fd20,185,,"[93.1, 66.2]",3754325,4,,,,,-0.7424139,48053a0b-e65e-4cfd-ad59-f61afe8f57d8,Left Foot,True,,,"[112.5, 48.4]",High Pass,,26.328691,,,,Graziano Pellè,11062.0,True,,Through Ball,True,,1,From Throw In,Dušan Tadić,3831.0,Right Midfield,7,Southampton,25,['bcae27ba-6b46-4a81-8c77-34505420e99d'],0,,,,,,,,,,,,,,,,,Southampton,25,00:04:00.671,Pass,
,,,,,,,,,,,,,,,,4.184086,,,,,,,,,,,fde4c305-6a03-47e2-9d8b-b2bcb17e5f4e,190,,"[14.9, 43.8]",3754325,4,,,,,0.021123618,,Drop Kick,,,,"[85.9, 45.3]",High Pass,,71.01585,,,,Rickie Lambert,40124.0,,,,,,1,From Keeper,Glyn Oliver Myhill,5108.0,Goalkeeper,8,West Bromwich Albion,27,['fe1691e2-a6aa-468d-aff0-5a0caff7a71f'],20,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:04:20.875,Pass,
,,,,,,,,,,,,,,,,1.949414,,,,,,,,,,,37cec58c-9de9-4166-9aaa-99f1e71d21d3,195,,"[87.8, 30.9]",3754325,4,,,,True,1.5707964,,,,,,"[87.8, 49.7]",Low Pass,,18.8,,Incomplete,,,,,,,,Recovery,1,From Keeper,Craig Gardner,9485.0,Left Midfield,8,West Bromwich Albion,27,"['2909f1af-7759-46a2-a5a0-bf06b5ce388f', '70f83f80-5802-4a8e-b2df-5a5695f1d440']",28,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:04:28.393,Pass,True
,,,,,,,,,,,,,,,,1.647514,,,,,,,,,,,70f83f80-5802-4a8e-b2df-5a5695f1d440,197,,"[32.3, 30.4]",3754325,4,,,,,-2.2442386,,Right Foot,,,,"[24.8, 21.0]",Ground Pass,,12.02539,,,,Matt Targett,3651.0,,,,,Recovery,1,Regular Play,Steven Davis,3828.0,Left Center Midfield,9,Southampton,25,"['37cec58c-9de9-4166-9aaa-99f1e71d21d3', '39648932-699b-4649-98ac-92a7e969937c']",30,,,,,,,,,,,,,,,,,Southampton,25,00:04:30.343,Pass,
,,,,,,,,,,,,,,,,2.777145,,,,,,,,,,,61aaf6ce-266c-4d39-adf8-7aa54cbf1e38,199,,"[24.8, 21.0]",3754325,4,,,,,0.35768518,,Left Foot,,,,"[65.2, 36.1]",High Pass,,43.12969,,,,Graziano Pellè,11062.0,,,,,,1,Regular Play,Matt Targett,3651.0,Left Back,9,Southampton,25,['ba9a61ff-5aac-4db6-a5d1-2257a2cc0742'],31,,,,,,,,,,,,,,,,,Southampton,25,00:04:31.990,Pass,
,,,,,,,,,,,,,,,,1.708061,,,,,,,,,,,25748b65-47b3-4298-98c9-857318837da7,202,,"[65.2, 36.6]",3754325,4,,,,True,-0.72938204,,,,,,"[76.5, 26.5]",High Pass,,15.155857,,Incomplete,,Jay Rodriguez,3685.0,,,,,,1,Regular Play,Graziano Pellè,11062.0,Center Forward,9,Southampton,25,"['228359f1-3fbe-4a27-99d8-a2ed8a7a6ddd', '3c7f12fe-6106-4e68-801e-1fee2aa4e432', '45c70b6e-82fd-4911-aa98-6d025cf62667']",34,,,,,,,,,,,,,,,,,Southampton,25,00:04:34.767,Pass,True
,,,,,,,,,,,,,,,,1.325359,,,,,,,,,,,228359f1-3fbe-4a27-99d8-a2ed8a7a6ddd,204,,"[43.6, 53.6]",3754325,4,,,,,-0.1941061,,Head,,,,"[55.3, 51.3]",High Pass,,11.923925,,Incomplete,,Callum McManaman,9551.0,,,,,Recovery,1,Regular Play,Jonathan Grant Evans,11012.0,Left Center Back,9,Southampton,25,"['25748b65-47b3-4298-98c9-857318837da7', '50c08254-5237-4503-98cf-5abad8a22f6f', 'af26c7f2-16c3-441d-8ba0-7c3c96645d3a']",36,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:04:36.475,Pass,
,,,,,,,,,,,,,,,,2.9822,,,,,,,,,,,ae148143-1aaa-437c-9a05-f3d1c6d890da,208,,"[70.3, 20.5]",3754325,4,,,,,-0.73811483,,Right Foot,,,,"[86.9, 5.4]",Low Pass,,22.440365,,,,Steven Davis,3828.0,,,,,,1,Regular Play,Graziano Pellè,11062.0,Center Forward,9,Southampton,25,['f364aa80-787f-4bd5-8f9b-32427984ea5d'],38,,,,,,,,,,,,,,,,,Southampton,25,00:04:38.851,Pass,
,,,,,,,,,,,,,,,,1.101199,,,,,,,,,,,4a933b9b-2359-4f43-9e53-ea5578885803,211,,"[93.9, 29.1]",3754325,4,,,,,2.3217254,,Right Foot,,,,"[88.3, 35.1]",Ground Pass,,8.207314,,,,James Ward-Prowse,3328.0,,,,,,1,Regular Play,Steven Davis,3828.0,Left Center Midfield,9,Southampton,25,['e6a9af00-4d66-4b68-b1bc-c94a5b2ff763'],47,,,,,,,,,,,,,,,,,Southampton,25,00:04:47.001,Pass,
,,,,,,,,,,,,,,,,2.249722,,,,,,,,,,,8710d1fc-3070-4998-b88a-42b334b3cb7b,214,,"[87.7, 38.3]",3754325,4,,,,,1.3606137,,Right Foot,,,,"[95.7, 75.8]",Low Pass,,38.343838,,,,Dušan Tadić,3831.0,,,,,,1,Regular Play,James Ward-Prowse,3328.0,Right Center Midfield,9,Southampton,25,['44c3130f-4100-4a35-8f5f-51350bf66e00'],49,,,,,,,,,,,,,,,,,Southampton,25,00:04:49.250,Pass,
,,,,,,,,,,,,,,,,1.347053,,,,,,,,,,,575c7d28-94d0-46d4-a5f4-5fa5feecf620,218,,"[107.0, 74.5]",3754325,4,,,,,-1.2303563,,Right Foot,True,,,"[118.3, 42.6]",High Pass,,33.84228,,Incomplete,,,,,,,,,1,Regular Play,Dušan Tadić,3831.0,Right Midfield,9,Southampton,25,['2fab75f3-5a79-43c3-8d51-4d1f257768f3'],56,,,,,,,,,,,,,,,,,Southampton,25,00:04:56.128,Pass,
,,,,,,,,,,,,,,,,2.2165,,,,,,,,,,,36b9824a-b40b-49a4-92c1-a7fe652bdb3d,221,,"[14.1, 38.7]",3754325,5,,,,,1.2842358,,Keeper Arm,,,,"[23.5, 70.6]",Low Pass,,33.256126,,,,Gareth McAuley,3596.0,,,,,,1,Regular Play,Glyn Oliver Myhill,5108.0,Goalkeeper,9,Southampton,25,['5d6db308-5a71-490f-bb82-7cb1b6cea39a'],11,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:05:11.158,Pass,
,,,,,,,,,,,,,,,,4.750665,,,,,,,,,,,253ccaf4-df6f-4d11-97f1-592aa868ad50,224,,"[33.2, 68.8]",3754325,5,,,,,-0.67785394,,Right Foot,,,,"[84.0, 27.9]",High Pass,,65.218475,,Incomplete,,Rickie Lambert,40124.0,,True,,,,1,Regular Play,Gareth McAuley,3596.0,Right Center Back,9,Southampton,25,"['0f46caa1-9fec-4e5c-8272-3df2de95d20a', '9da71676-0faa-406e-b5ee-9f044186db05']",15,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:05:15.494,Pass,
,,,,,,,,,,,,,,,,0.819195,,,,,,,,,,,daa840d3-cc48-4506-b9ec-585903e1a390,228,,"[40.9, 74.3]",3754325,5,,,,,-2.5002284,,Left Foot,,,,"[33.4, 68.7]",Ground Pass,,9.360022,,,,Cédric Ricardo Alves Soares,3329.0,,,,,Recovery,1,Regular Play,Dušan Tadić,3831.0,Right Midfield,9,Southampton,25,['c6a743d5-f60c-4ae2-ab5a-a4348c7e2357'],23,,,,,,,,,,,,,,,,,Southampton,25,00:05:23.238,Pass,
,,,,,,,,,,,,,,,,1.317341,,,,,,,,,,,13a3b804-0803-41ee-85e7-565f90be49eb,232,,"[37.1, 77.5]",3754325,5,,,,,-0.44610554,,Right Foot,,,,"[55.5, 68.7]",Low Pass,,20.396078,,Incomplete,,James Ward-Prowse,3328.0,,,,,,1,Regular Play,Cédric Ricardo Alves Soares,3329.0,Right Back,9,Southampton,25,"['6b4d8f70-b7af-4667-82fd-c57944537f8e', 'c85d36bf-d61e-42ed-906c-0da728651c99', 'd5a8d01c-d611-4418-a6e9-9d06d12676e2']",26,,,,,,,,,,,,,,,,,Southampton,25,00:05:26.469,Pass,True
,,,,,,,,,,,,,,,,1.067562,,,,,,,,,,,248effe7-baaa-4685-88ce-c4987e172033,237,,"[36.9, 74.0]",3754325,5,,,,,0.16733925,,Right Foot,,,,"[51.7, 76.5]",Ground Pass,,15.009664,,,,Cédric Ricardo Alves Soares,3329.0,,,,,,1,Regular Play,Victor Wanyama,3098.0,Center Defensive Midfield,9,Southampton,25,['a05db6ce-62db-4f49-8d2e-38e8aa53a975'],30,,,,,,,,,,,,,,,,,Southampton,25,00:05:30.414,Pass,
,,,,,,,,,,,,,,,,1.154653,,,,,,,,,,,9efe5a52-05e5-4f28-a3ec-8ae4128b9b02,245,,"[42.1, 76.1]",3754325,5,,,,,-2.8563554,,Left Foot,,,,"[28.8, 72.2]",Ground Pass,,13.860014,,,,José Miguel da Rocha Fonte,3960.0,,,,,,1,Regular Play,Cédric Ricardo Alves Soares,3329.0,Right Back,9,Southampton,25,"['755cf0e2-37c8-4717-b7ef-101f3d6fce2e', '987310b6-cb45-4ffe-8168-ff2a088af284']",33,,,,,,,,,,,,,,,,,Southampton,25,00:05:33.039,Pass,True
,,,,,,,,,,,,,,,,1.95868,,,,,,,,,,,4d30b488-7fe1-4e9d-96d5-36a4b96f9f28,248,,"[29.1, 64.8]",3754325,5,,,,,-1.762769,,Right Foot,,,,"[22.2, 29.3]",Ground Pass,,36.16435,,,,Virgil van Dijk,3669.0,,,,,,1,Regular Play,José Miguel da Rocha Fonte,3960.0,Right Center Back,9,Southampton,25,['b11a69aa-3e9b-4e21-9c9f-63e0f597fa1c'],36,,,,,,,,,,,,,,,,,Southampton,25,00:05:36.449,Pass,
,,,,,,,,,,,,,,,,1.54079,,,,,,,,,,,4fb35a97-638b-4084-acd5-f00f176cf018,251,,"[26.4, 28.3]",3754325,5,,,,,1.567037,,Right Foot,,,,"[26.5, 54.9]",Ground Pass,,26.600187,,,,José Miguel da Rocha Fonte,3960.0,,,,,,1,Regular Play,Virgil van Dijk,3669.0,Left Center Back,9,Southampton,25,['00f4244e-2467-47de-abc3-56434ef52a73'],41,,,,,,,,,,,,,,,,,Southampton,25,00:05:41.213,Pass,
,,,,,,,,,,,,,,,,1.096231,,,,,,,,,,,a442592b-ad0f-4843-aa54-13a9f7b73cca,254,,"[28.6, 54.4]",3754325,5,,,,,-0.38050637,,Right Foot,,,,"[39.6, 50.0]",Ground Pass,,11.8473625,,,,Victor Wanyama,3098.0,,,,,,1,Regular Play,José Miguel da Rocha Fonte,3960.0,Right Center Back,9,Southampton,25,['d3973308-232a-46c0-8e0d-7106169c3556'],43,,,,,,,,,,,,,,,,,Southampton,25,00:05:43.044,Pass,
,,,,,,,,,,,,,,,,1.834674,,,,,,,,,,,4f982b34-dcfa-4df2-b5a8-c02766f55d56,257,,"[40.9, 48.2]",3754325,5,,,,,-1.5829909,,Right Foot,,,,"[40.7, 31.8]",Ground Pass,,16.40122,,,,Virgil van Dijk,3669.0,,,,,,1,Regular Play,Victor Wanyama,3098.0,Center Defensive Midfield,9,Southampton,25,['f34a73b6-86e3-4c9c-90e0-e046a3c314e8'],45,,,,,,,,,,,,,,,,,Southampton,25,00:05:45.383,Pass,
,,,,,,,,,,,,,,,,1.587686,,,,,,,,,,,da77df80-1803-419e-b4ee-1f4d463793c3,259,,"[40.7, 31.8]",3754325,5,,,,,1.8672358,,Left Foot,,,,"[33.4, 55.7]",Ground Pass,,24.989998,,,,José Miguel da Rocha Fonte,3960.0,,,,,,1,Regular Play,Virgil van Dijk,3669.0,Left Center Back,9,Southampton,25,['92f70c3d-47e9-4cfa-972a-0ea23646c329'],47,,,,,,,,,,,,,,,,,Southampton,25,00:05:47.218,Pass,
,,,,,,,,,,,,,,,,1.530542,,,,,,,,,,,b76c0622-be7b-4b55-b92e-c8edd32d4051,262,,"[35.9, 57.9]",3754325,5,,,,,0.88131285,,Right Foot,,,,"[51.4, 76.7]",Ground Pass,,24.365755,,,,Cédric Ricardo Alves Soares,3329.0,,,,,,1,Regular Play,José Miguel da Rocha Fonte,3960.0,Right Center Back,9,Southampton,25,['130c0a7e-6dfe-454c-9539-50c1c19285c4'],49,,,,,,,,,,,,,,,,,Southampton,25,00:05:49.553,Pass,
,,,,,,,,,,,,,,,,2.172249,,,,,,,,,,,f3b6cab0-2184-4051-9fdc-a41a686b0f62,265,,"[56.0, 76.2]",3754325,5,,,,,-0.30195117,,Right Foot,,,,"[92.6, 64.8]",High Pass,,38.33432,,Incomplete,,,,,,,,,1,Regular Play,Cédric Ricardo Alves Soares,3329.0,Right Back,9,Southampton,25,['82f6a57f-6256-4ff3-9254-a0b733fd46c8'],52,,,,,,,,,,,,,,,,,Southampton,25,00:05:52.273,Pass,
,,,,,,,,,,,,,,,,1.262157,,,,,,,,,,,02ba22f7-768d-48df-88a3-b20b2739b4b3,268,,"[27.5, 11.8]",3754325,5,,,,,-0.38588268,,Right Foot,,,,"[46.7, 4.0]",Ground Pass,,20.7239,,,,Craig Gardner,9485.0,,,,,,1,Regular Play,Jonathan Grant Evans,11012.0,Left Center Back,9,Southampton,25,['7a798620-b76a-4659-8e78-0e06a93ecec8'],55,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:05:55.817,Pass,
,,,,,,,,,,,,,,,,1.181641,,,,,,,,,,,6717dd7a-8676-41be-9967-ce422776c4a1,271,,"[46.7, 4.0]",3754325,5,,,,,1.028217,,Right Foot,,,,"[54.9, 17.6]",High Pass,,15.880806,,Incomplete,,Rickie Lambert,40124.0,,,,,,1,Regular Play,Craig Gardner,9485.0,Left Midfield,9,Southampton,25,"['155145b4-0144-481c-ad81-f489b8942b2f', '2ddda47a-0fc7-4841-9b89-b18ecf8fa65e']",57,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:05:57.119,Pass,
,,,,,,,,,,,,,,,,2.385188,,,,,,,,,,,760a9447-3be6-4dbd-9e28-edccaa07d849,277,,"[82.6, 64.9]",3754325,6,,,,,-0.5423027,,Left Foot,,,,"[113.8, 46.1]",High Pass,,36.426365,,Incomplete,,Jay Rodriguez,3685.0,,,,,,1,Regular Play,Dušan Tadić,3831.0,Right Midfield,9,Southampton,25,"['22ee0b4f-1438-43f5-ae13-9df7c21e7955', 'c77fb003-0b5a-482b-bb4d-978271c88c48']",4,,,,,,,,,,,,,,,,,Southampton,25,00:06:04.933,Pass,
,,,,,,,,,,,,,,,,1.567012,,,,,,,,,,,c7a9a151-b611-4cb0-91a5-06efff2fb386,281,,"[13.9, 43.0]",3754325,6,,,,,-1.2569196,,Keeper Arm,,,,"[20.1, 23.9]",Ground Pass,,20.081085,,,,Jonathan Grant Evans,11012.0,,,,,,1,Regular Play,Glyn Oliver Myhill,5108.0,Goalkeeper,10,West Bromwich Albion,27,['041b2c5b-a95b-4ede-804e-e8c746ab7eac'],14,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:06:14.022,Pass,
,,,,,,,,,,,,,,,,1.106465,,,,,,,,,,,b4937c4e-259d-49ca-bdc1-fcf91622365b,284,,"[20.1, 23.6]",3754325,6,,,,,-1.3272797,,Right Foot,,,,"[24.1, 7.5]",Ground Pass,,16.589455,,,,Chris Brunt,3541.0,,,,,,1,Regular Play,Jonathan Grant Evans,11012.0,Left Center Back,10,West Bromwich Albion,27,['f1870909-e76d-4c80-9223-8810a92731ca'],16,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:06:16.221,Pass,
,,,,,,,,,,,,,,,,2.682864,,,,,,,,,,,dff28f5d-f8d7-467a-ab64-a76d031d35c4,287,,"[23.2, 13.4]",3754325,6,,,,,0.48546576,,Right Foot,,,,"[64.9, 35.4]",High Pass,,47.147533,,,,José Salomón Rondón Giménez,4041.0,,,,,,1,Regular Play,Chris Brunt,3541.0,Left Back,10,West Bromwich Albion,27,['f332f547-5819-432c-b4df-9ac08f2b671c'],19,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:06:19.306,Pass,
,,,,,,,,,,,,,,,,1.042378,,,,,,,,,,,b5ecb2b1-bd94-48b3-acda-786d58cdce7d,293,,"[40.1, 57.9]",3754325,6,,,,,-0.32175055,,Left Foot,,,,"[53.0, 53.6]",Ground Pass,,13.597794,,,,Victor Wanyama,3098.0,,,,,,1,Regular Play,Virgil van Dijk,3669.0,Left Center Back,11,Southampton,25,['e8a92664-c6df-4576-b419-1263a9369e73'],28,,,,,,,,,,,,,,,,,Southampton,25,00:06:28.020,Pass,
,,,,,,,,,,,,,,,,0.733849,,,,,,,,,,,252e9caa-1fde-46d0-b677-48830c78fdab,297,,"[58.2, 57.4]",3754325,6,,,,,-0.3941626,,Right Foot,,,,"[69.5, 52.7]",Ground Pass,,12.238464,,,,Graziano Pellè,11062.0,,,,,,1,Regular Play,Victor Wanyama,3098.0,Center Defensive Midfield,11,Southampton,25,"['424b646c-1209-4a33-bed1-ddc0444d0f4c', 'b467d9b4-4e69-4d14-9def-9ad49f8ae188']",30,,,,,,,,,,,,,,,,,Southampton,25,00:06:30.351,Pass,True
