bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.156057,,,,,,,,,,,,,d6b25156-24ed-441f-b39b-9f453f6df542,2687,,"[96.4, 29.5]",3754092,73,,,,,-2.1335335,,Right Foot,,,,"[92.3, 23.0]",,Low Pass,,7.6850505,,,Eden Hazard,3621.0,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,164,Chelsea,33,['6106befb-4c8f-4494-a6fc-c54fc71d5005'],37,,,,,,,,,,,,,,,,,,Chelsea,33,00:28:37.788,Pass,
,,,,,,,,,,,,,,0.982387,,,,,,,,,,,,,0f3d86af-ce52-4e6c-bc0b-04774b010179,2690,,"[92.3, 23.0]",3754092,73,,,,,0.0,,Right Foot,,,,"[99.4, 23.0]",,Ground Pass,,7.1,,,Francesc Fàbregas i Soler,3478.0,,,,,,,2,Regular Play,Eden Hazard,3621.0,Left Wing,164,Chelsea,33,['4d39aca2-e430-4f24-ad16-9586d140b81b'],39,,,,,,,,,,,,,,,,,,Chelsea,33,00:28:39.939,Pass,
,,,,,,,,,,,,,,0.401255,,,,,,,,,,,,,e0b10789-15ce-4b1f-a19c-54e58e5752ba,2693,,"[99.4, 23.9]",3754092,73,,,,,-1.4352686,,Right Foot,,,,"[99.7, 21.7]",,Ground Pass,,2.2203603,,,Willian Borges da Silva,3472.0,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,164,Chelsea,33,['c82281b1-bb9d-4672-9402-da720e9b3d4b'],40,,,,,,,,,,,,,,,,,,Chelsea,33,00:28:40.964,Pass,
,,,,,,,,,,,,,,0.735949,,,,,,,,,,,,,ec73c7a5-f89a-4c8e-9903-c05b48c66f01,2704,,"[107.2, 29.1]",3754092,73,,,,,2.8014956,,Right Foot,,,,"[100.7, 31.4]",,Ground Pass,,6.8949256,,,Francesc Fàbregas i Soler,3478.0,,,,,,,2,Regular Play,Willian Borges da Silva,3472.0,Right Wing,164,Chelsea,33,['c5578898-667a-4088-bc89-3f2888dc8e9b'],44,,,,,,,,,,,,,,,,,,Chelsea,33,00:28:44.461,Pass,
,,,,,,,,,,,,,,1.125063,,,,,,,,,,,,,6a085d99-22e7-497b-b453-3b1b499d7c88,2707,,"[100.7, 31.4]",3754092,73,,,,,-0.6449674,,Right Foot,,,,"[111.6, 23.2]",,Low Pass,,13.640015,,,Eden Hazard,3621.0,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,164,Chelsea,33,['1a39929e-b28b-460e-89ff-d5d7e6482725'],45,,,,,,,,,,,,,,,,,,Chelsea,33,00:28:45.274,Pass,
,,,,,,,,,,,,,,0.432852,,,,,,,,,,,,,115f54be-2126-44f6-9abf-9bbe253ed8f4,2710,,"[113.1, 23.6]",3754092,73,,,,,1.586924,,Left Foot,True,,,"[112.9, 36.0]",,Ground Pass,,12.401613,Incomplete,,Diego da Silva Costa,5198.0,,,,,,,2,Regular Play,Eden Hazard,3621.0,Left Wing,164,Chelsea,33,"['a44f869d-7f88-4f9e-9695-45065cdf11ce', 'c3633e1c-b03b-4482-9315-bda3ad47d866']",47,,,,,,,,,,,,,,,,,,Chelsea,33,00:28:47.250,Pass,
,,,,,,,,,,,,,,2.739263,,,,,,,,,,,,,a2e4dedd-f6fa-4876-b5ea-80819f38fc0b,2714,,"[120.0, 80.0]",3754092,74,,,,,-1.8214504,,Right Foot,,,,"[109.4, 38.6]",,High Pass,,42.735466,Incomplete,True,Gary Cahill,3645.0,,,True,Outswinging,,Corner,2,From Corner,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,165,Chelsea,33,"['235d3f63-cf1a-455e-9f0f-1b1d6f7b463c', '2a72de9b-306c-42e6-9f94-66b760b4b029']",6,,,,,,,,,,,,,,,,,,Chelsea,33,00:29:06.332,Pass,
,,,,,,,,,,,,,,2.8,,,,,,,,,,,,,610358f8-7ca1-4e60-8bdd-19a9646db00a,2721,,"[54.2, 39.5]",3754092,74,,,,,-1.0193421,,Left Foot,,,,"[71.3, 11.7]",,Ground Pass,,32.63817,,,Eden Hazard,3621.0,,,,,,,2,From Corner,César Azpilicueta Tanco,3957.0,Left Back,165,Chelsea,33,['784e2131-3f3c-4ef5-87d7-46578eb4b47f'],15,,,,,,,,,,,,,,,,,,Chelsea,33,00:29:15.242,Pass,
,,,,,,,,,,,,,,2.819986,,,,,,,,,,,,,85fe428b-c883-496a-b948-e730d17ff91f,2724,,"[71.9, 14.1]",3754092,74,,,,,1.1808785,,Right Foot,,,,"[92.9, 65.2]",,High Pass,,55.24681,,,Francesc Fàbregas i Soler,3478.0,,,True,,,,2,From Corner,Eden Hazard,3621.0,Left Wing,165,Chelsea,33,['36b7c487-0d5d-4c46-b0f6-61a35519fb5a'],19,,,,,,,,,,,,,,,,,,Chelsea,33,00:29:19.265,Pass,
,,,,,,,,,,,,,,1.444051,,,,,,,,,,,,,b10f3a66-a32f-4c14-86ea-933cfc23e10e,2727,,"[92.9, 65.2]",3754092,74,,,,,0.1429041,,Right Foot,,,,"[106.8, 67.2]",,Ground Pass,,14.043148,,,Gary Cahill,3645.0,,,,,,,2,From Corner,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,165,Chelsea,33,['e5370d09-81d8-45ea-aa7e-cf896a9de121'],23,,,,,,,,,,,,,,,,,,Chelsea,33,00:29:23.069,Pass,
,,,,,,,,,,,,,,0.881312,,,,,,,,,,,,,dd13967e-4248-4ed0-b3d6-848da663e98c,2734,,"[107.5, 62.0]",3754092,74,,,,,-1.7041466,,Right Foot,,,,"[106.4, 53.8]",,Ground Pass,,8.273452,,,John Michael Nchekwube Obinna,5475.0,,,,,,,2,From Corner,Gary Cahill,3645.0,Right Center Back,165,Chelsea,33,['76ebd56b-5ce6-4d1c-af1e-f5c6d9955cfa'],26,,,,,,,,,,,,,,,,,,Chelsea,33,00:29:26.560,Pass,
,,,,,,,,,,,,,,1.24476,,,,,,,,,,,,,10cfb2fc-bbd6-4be9-9c2e-6b971e3af2b3,2736,,"[106.6, 54.2]",3754092,74,,,,,-2.9269998,,Right Foot,,,,"[98.8, 52.5]",,Ground Pass,,7.983107,Incomplete,,Francesc Fàbregas i Soler,3478.0,,,,,,,2,From Corner,John Michael Nchekwube Obinna,5475.0,Right Defensive Midfield,165,Chelsea,33,"['96f1d69f-dc1d-4eb4-8877-29cca838d9e9', 'aa7da9b1-38fd-46e1-8150-536109bf6bc4']",27,,,,,,,,,,,,,,,,,,Chelsea,33,00:29:27.441,Pass,
,,,,,,,,,,,,,,4.448136,,,,,,,,,,,,,d7439f33-6838-41c9-976f-78ab8a5cd935,2740,,"[21.3, 24.4]",3754092,74,,,,,-0.091105126,,Left Foot,,,,"[102.3, 17.0]",,High Pass,,81.337326,Incomplete,,,,,,,,,,2,From Corner,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,165,Chelsea,33,['3c74abc8-76b3-4e30-8e8e-8d03c9c0a71d'],32,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:29:32.114,Pass,
,,,,,,,,,,,,,,1.218408,,,,,,,,,,,,,98684792-74e3-4834-9527-d1144ecaa2b0,2743,,"[15.2, 58.7]",3754092,74,,,,,0.4019354,,Right Foot,,,,"[47.9, 72.6]",,Ground Pass,,35.531677,,,Willian Borges da Silva,3472.0,,,,,,,2,From Corner,Asmir Begović,3339.0,Goalkeeper,165,Chelsea,33,['e4d2dbb7-ed10-40dc-94c1-fe4bc44ca79d'],38,,,,,,,,,,,,,,,,,,Chelsea,33,00:29:38.571,Pass,
,,,,,,,,,,,,,,1.974009,,,,,,,,,,,,,9d48eaba-b78d-475a-870f-69bb6698e5c9,2746,,"[47.9, 72.8]",3754092,74,,,,,-2.311281,,Right Foot,,,,"[39.4, 63.5]",,Low Pass,,12.599206,,,John Terry,20287.0,,,,,,,2,From Corner,Willian Borges da Silva,3472.0,Right Wing,165,Chelsea,33,['aed75b9b-cd46-4ad8-8f24-0faf39e45e6a'],39,,,,,,,,,,,,,,,,,,Chelsea,33,00:29:39.835,Pass,
,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,491b3aa7-7c7e-4ef3-860d-e47abe700484,2749,,"[41.2, 63.5]",3754092,74,,,,,-1.3751339,,Right Foot,,,,"[50.0, 19.1]",,Ground Pass,,45.26367,,,César Azpilicueta Tanco,3957.0,,,True,,,,2,From Corner,John Terry,20287.0,Left Center Back,165,Chelsea,33,['063fd2f8-dd86-4bb6-bd38-43f47676a9e6'],42,,,,,,,,,,,,,,,,,,Chelsea,33,00:29:42.811,Pass,
,,,,,,,,,,,,,,2.181876,,,,,,,,,,,,,8c5e4857-9640-4053-aa35-ed28a4c6f0b1,2753,,"[57.6, 17.6]",3754092,74,,,,,0.098273955,,Left Foot,,,,"[86.0, 20.4]",,High Pass,,28.537695,Incomplete,,Eden Hazard,3621.0,,,,,,,2,From Corner,César Azpilicueta Tanco,3957.0,Left Back,165,Chelsea,33,"['963c4281-937b-4f1a-8592-c000cad7379c', 'b9a57145-fa33-429f-802e-d3ca375cd70c', 'd0178326-09d3-4caa-9d5a-b81fd86476d2']",46,,,,,,,,,,,,,,,,,,Chelsea,33,00:29:46.045,Pass,True
,,,,,,,,,,,,,,2.769746,,,,,,,,,,,,,fb12f994-1ecb-4dc9-87cf-ea7d2475a428,2757,,"[28.2, 70.5]",3754092,74,,,,,-0.23783593,,Right Foot,,,,"[84.3, 56.9]",,High Pass,,57.724953,Incomplete,,Harry Kane,10955.0,,,,,,,2,From Corner,Kyle Walker,3205.0,Right Back,165,Chelsea,33,"['3065fc46-a334-46ce-8ffb-7f845c55e984', '44d1e056-7ba8-4b02-a1a0-d4bb205aaaf0']",50,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:29:50.826,Pass,
,,,,,,,,,,,,,,1.461879,,,,,,,,,,,,,6fd9e4cc-ef4f-4645-a910-1b7e05973e00,2761,,"[39.2, 23.9]",3754092,74,,,,,-0.9301415,,Left Foot,,,,"[51.8, 7.0]",,Ground Pass,,21.080086,,,César Azpilicueta Tanco,3957.0,,,,,,,2,From Corner,John Terry,20287.0,Left Center Back,165,Chelsea,33,['9cdf205f-1fa9-4364-9faf-c52e92eeff51'],54,,,,,,,,,,,,,,,,,,Chelsea,33,00:29:54.794,Pass,
,,,,,,,,,,,,,,1.425251,,,,,,,,,,,,,59ba1d32-8185-4564-a5d2-5e31e59ec978,2764,,"[51.8, 7.6]",3754092,74,,,,,1.5707964,,Right Foot,,,,"[51.8, 25.4]",,Ground Pass,,17.8,,,Nemanja Matić,3381.0,,,,,,,2,From Corner,César Azpilicueta Tanco,3957.0,Left Back,165,Chelsea,33,['8330d4ae-cc67-4dd9-9073-1f2c1c25c3eb'],56,,,,,,,,,,,,,,,,,,Chelsea,33,00:29:56.953,Pass,
,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,a132fb15-0d38-43f9-891f-93edf45253f1,2768,,"[47.9, 23.2]",3754092,75,,,,,-1.5707964,,Left Foot,,,,"[47.9, 10.4]",,Ground Pass,,12.8,,,César Azpilicueta Tanco,3957.0,,,,,,,2,From Corner,Nemanja Matić,3381.0,Left Defensive Midfield,165,Chelsea,33,['c7352717-e5ac-4a6b-b9e0-10785e2f395f'],0,,,,,,,,,,,,,,,,,,Chelsea,33,00:30:00.623,Pass,
,,,,,,,,,,,,,,1.529981,,,,,,,,,,,,,c39680f0-6ec1-46fb-a2be-caf71ebc686f,2775,,"[65.5, 73.1]",3754092,75,,,,,-1.9352039,,Left Foot,,,,"[61.8, 63.4]",,Ground Pass,,10.381715,,,Ryan Mason,40127.0,,,,,,,2,Regular Play,Erik Lamela,3585.0,Right Wing,166,Tottenham Hotspur,38,['7c393e33-de71-4ea9-86cc-de6d0dfd5ab3'],3,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:30:03.451,Pass,
,,,,,,,,,,,,,,0.780335,,,,,,,,,,,,,6d551aa7-fb50-4281-8478-3923d6fc5622,2779,,"[61.8, 63.4]",3754092,75,,,,,2.938934,,Right Foot,,,,"[54.5, 64.9]",,Ground Pass,,7.4525166,,,Eric Dier,10956.0,,,,,,,2,Regular Play,Ryan Mason,40127.0,Left Wing,166,Tottenham Hotspur,38,"['3027e657-03de-4ed5-9cf0-1dd1bba633b3', '8f74b9f7-5468-46c9-8fed-a6d1714b2ffa']",5,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:30:05.040,Pass,True
,,,,,,,,,,,,,,1.065832,,,,,,,,,,,,,b33b1895-1c66-45d7-ac3e-b0eb2465cddb,2782,,"[54.7, 64.7]",3754092,75,,,,,-2.6011732,,Right Foot,,,,"[41.7, 56.9]",,Ground Pass,,15.160475,,,Toby Alderweireld,20005.0,,,,,,,2,Regular Play,Eric Dier,10956.0,Right Center Midfield,166,Tottenham Hotspur,38,['b8a6ac00-ab47-45fe-a642-7ed71ac9a64c'],6,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:30:06.267,Pass,
,,,,,,,,,,,,,,2.99282,,,,,,,,,,,,,615673eb-c8d6-4b39-be7c-4dbe0a9c1fc3,2785,,"[41.9, 56.2]",3754092,75,,,,,-2.679433,,Right Foot,,,,"[15.0, 42.8]",,Ground Pass,,30.052788,,,Hugo Lloris,3099.0,,,,,,,2,Regular Play,Toby Alderweireld,20005.0,Right Center Back,166,Tottenham Hotspur,38,['ca7d7ef1-e911-4665-bc40-04765f01ef18'],8,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:30:08.464,Pass,
,,,,,,,,,,,,,,2.123173,,,,,,,,,,,,,463b87e6-99fb-4d77-abae-ef38ff011c07,2789,,"[11.6, 41.5]",3754092,75,,,,,-1.0000831,,Right Foot,,,,"[27.2, 17.2]",,Ground Pass,,28.876461,,,Jan Vertonghen,3077.0,,,,,,,2,Regular Play,Hugo Lloris,3099.0,Goalkeeper,166,Tottenham Hotspur,38,"['80c62075-bcd1-4da9-85c3-174416a6d8b8', '81c529b8-cce3-4144-85ec-48e652c0ec35']",12,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:30:12.632,Pass,True
,,,,,,,,,,,,,,1.491707,,,,,,,,,,,,,14bb39e7-cbac-415c-a46e-1abd08aba921,2793,,"[28.5, 13.1]",3754092,75,,,,,0.44752,,Left Foot,,,,"[56.0, 26.3]",,Ground Pass,,30.503935,,,Ryan Mason,40127.0,,,,,,,2,Regular Play,Jan Vertonghen,3077.0,Left Center Back,166,Tottenham Hotspur,38,"['304ad86e-07fc-4825-9225-87506cc6bd4b', 'fd4fee49-0b1b-4dd5-a5d5-070780afb5c9']",17,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:30:17.816,Pass,True
,,,,,,,,,,,,,,1.542436,,,,,,,,,,,,,2c44fe2b-6cdf-46d9-bb5d-1b53ee5f5332,2796,,"[56.0, 25.7]",3754092,75,,,,,2.952572,,Right Foot,,,,"[44.5, 27.9]",,Ground Pass,,11.708544,,,Eric Dier,10956.0,,,,,,,2,Regular Play,Ryan Mason,40127.0,Left Wing,166,Tottenham Hotspur,38,['369ee5f2-9768-457d-96c3-304211239bee'],19,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:30:19.347,Pass,
,,,,,,,,,,,,,,1.368369,,,,,,,,,,,,,835e608f-f85b-4cb8-87f2-01dd186bff84,2800,,"[44.5, 27.6]",3754092,75,,,,,1.111603,,Right Foot,,,,"[53.4, 45.6]",,Ground Pass,,20.08009,,,Mousa Sidi Yaya Dembélé,3037.0,,,,,,,2,Regular Play,Eric Dier,10956.0,Right Center Midfield,166,Tottenham Hotspur,38,"['862afe42-ed28-44f2-b85b-926759be3f3e', 'af7b48b1-0da7-4992-aebf-bb1feb798d73']",20,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:30:20.973,Pass,True
,,,,,,,,,,,,,,0.99954,,,,,,,,,,,,,b5107d5e-4dbd-4bef-ad28-e72422181ac6,2803,,"[53.4, 45.6]",3754092,75,,,,,2.9156334,,Left Foot,,,,"[44.7, 47.6]",,Ground Pass,,8.926926,,,Toby Alderweireld,20005.0,,,,,,,2,Regular Play,Mousa Sidi Yaya Dembélé,3037.0,Left Center Midfield,166,Tottenham Hotspur,38,['fed32a71-1f49-4923-9613-d53b9b30c33b'],22,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:30:22.381,Pass,
,,,,,,,,,,,,,,2.704742,,,,,,,,,,,,,5ca09ae7-7163-4c88-9d74-6bb4b194badf,2806,,"[50.3, 50.0]",3754092,75,,,,,0.32486582,,Right Foot,,,,"[98.4, 66.2]",,High Pass,,50.754803,,,Kyle Walker,3205.0,,,,,,,2,Regular Play,Toby Alderweireld,20005.0,Right Center Back,166,Tottenham Hotspur,38,['bdb6fdce-3327-44d9-bbe5-8161ccd567f3'],26,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:30:26.948,Pass,
,,,,,,,,,,,,,,0.99867,,,,,,,,,,,,,d62b91c2-64c6-4742-be54-4366ab7facb7,2809,,"[98.0, 66.2]",3754092,75,,,,,-1.5212187,552d2d61-401f-4914-9e29-9b8d29f90f96,Right Foot,,,,"[99.3, 40.0]",,Ground Pass,,26.232231,,,Ryan Mason,40127.0,True,,,,,,2,Regular Play,Kyle Walker,3205.0,Right Back,166,Tottenham Hotspur,38,['9f1f9dd8-3765-4fca-a4b1-6f2448a7c1d2'],31,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:30:31.394,Pass,
,,,,,,,,,,,,,,1.931037,,,,,,,,,,,,,c7b7fe5f-678d-43db-a88d-828b021a9acc,2821,,"[120.0, 0.1]",3754092,76,,,,,1.7997712,,Right Foot,,,,"[111.4, 37.0]",,High Pass,True,37.888916,Incomplete,,,,,,,Inswinging,,Corner,2,From Corner,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,167,Tottenham Hotspur,38,['75d5c969-dbd4-46fd-8f97-52698579281f'],1,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:31:01.527,Pass,
,,,,,,,,,,,,,,2.03429,,,,,,,,,,,,,89767881-c8a6-47c3-87a7-8bdeb401e3c4,2824,,"[8.7, 43.6]",3754092,76,,,,,-0.50801593,,Keeper Arm,,,,"[45.7, 23.0]",,High Pass,,42.34808,,,Eden Hazard,3621.0,,,,,,,2,Regular Play,Asmir Begović,3339.0,Goalkeeper,168,Chelsea,33,['3eaf6a8d-08a5-4ae6-8891-b22d07e7b886'],4,,,,,,,,,,,,,,,,,,Chelsea,33,00:31:04.926,Pass,
,,,,,,,,,,,,,,0.878241,,,,,,,,,,,,,8a840da2-4a01-4b89-96e9-523c3374e0c2,2827,,"[45.1, 23.6]",3754092,76,,,,,1.7257931,,Right Foot,,,,"[43.6, 33.2]",,Low Pass,,9.716481,,,Willian Borges da Silva,3472.0,,,,,,,2,Regular Play,Eden Hazard,3621.0,Left Wing,168,Chelsea,33,['58a2f3dc-24f4-4bc6-aa28-cc76b85d6a51'],7,,,,,,,,,,,,,,,,,,Chelsea,33,00:31:07.051,Pass,
,,,,,,,,,,,,,,2.466902,,,,,,,,,,,,,0afeebfd-0c70-4b71-bcf7-bfb589a3e30d,2833,,"[53.5, 41.8]",3754092,76,,,,,-1.0401351,,Right Foot,,,,"[70.4, 13.0]",,Ground Pass,,33.392365,,,Eden Hazard,3621.0,,,,,,Recovery,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,168,Chelsea,33,['3b50e8a6-b14c-4ade-aaf3-6c5fcb9be945'],11,,,,,,,,,,,,,,,,,,Chelsea,33,00:31:11.050,Pass,
,,,,,,,,,,,,,,1.536174,,,,,,,,,,,,,6162f0b9-993f-4f18-961e-e7155882e163,2837,,"[96.4, 13.3]",3754092,76,,,,,1.5120405,,Left Foot,,,,"[97.3, 28.6]",,Ground Pass,,15.3264475,Incomplete,,Willian Borges da Silva,3472.0,,,,,,,2,Regular Play,Eden Hazard,3621.0,Left Wing,168,Chelsea,33,"['50dd6089-8618-48e2-a3c5-1e7b5f5f173e', 'c8e52613-b8c0-4cc1-a806-e732df9d5a62', 'f821ce10-c146-4fe1-acb2-c8818e5b0f00']",16,,,,,,,,,,,,,,,,,,Chelsea,33,00:31:16.720,Pass,True
,,,,,,,,,,,,,,0.935631,,,,,,,,,,,,,49b3c063-e9cd-4f2b-9e74-5f4a24d9a02b,2842,,"[49.8, 9.8]",3754092,76,,True,,,2.486874,,Right Foot,,,,"[39.9, 17.4]",,Ground Pass,,12.480785,,,John Terry,20287.0,,,,,,,2,Regular Play,César Azpilicueta Tanco,3957.0,Left Back,169,Chelsea,33,['64bfc789-2390-47a2-a25f-464b80bf7909'],24,,,,,,,,,,,,,,,,,,Chelsea,33,00:31:24.910,Pass,
,,,,,,,,,,,,,,1.292241,,,,,,,,,,,,,42059412-cac9-461f-be1f-21794a9261f8,2844,,"[39.9, 17.6]",3754092,76,,,,,1.4016951,,Left Foot,,,,"[42.7, 34.0]",,Ground Pass,,16.637308,,,Gary Cahill,3645.0,,,,,,,2,Regular Play,John Terry,20287.0,Left Center Back,169,Chelsea,33,['f70e4167-9f8c-4832-ade5-1743940e7391'],25,,,,,,,,,,,,,,,,,,Chelsea,33,00:31:25.878,Pass,
,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,496ebb2f-b4b5-494c-a6d3-440da4695233,2847,,"[41.8, 40.1]",3754092,76,,,,,1.4616429,,Left Foot,,,,"[44.2, 62.0]",,Ground Pass,,22.031115,,,Branislav Ivanović,5594.0,,,,,,,2,Regular Play,Gary Cahill,3645.0,Right Center Back,169,Chelsea,33,['75e57fd6-a032-4acb-91e7-340debf4aa63'],28,,,,,,,,,,,,,,,,,,Chelsea,33,00:31:28.195,Pass,
,,,,,,,,,,,,,,1.762546,,,,,,,,,,,,,dea0401a-9fc7-4fd9-b205-6f6e993e0cbc,2850,,"[44.4, 61.6]",3754092,76,,,,,-1.3226829,,Right Foot,,,,"[53.9, 24.1]",,Ground Pass,,38.684624,,,Nemanja Matić,3381.0,,,,,,,2,Regular Play,Branislav Ivanović,5594.0,Right Back,169,Chelsea,33,['27719abf-1371-4d4f-aa63-baed34d16d60'],32,,,,,,,,,,,,,,,,,,Chelsea,33,00:31:32.013,Pass,
,,,,,,,,,,,,,,1.430334,,,,,,,,,,,,,fd999d47-7d49-4570-9579-5685028e1f1c,2853,,"[56.8, 17.4]",3754092,76,,,,,-0.7180843,,Right Foot,,,,"[66.3, 9.1]",,Ground Pass,,12.61507,,,César Azpilicueta Tanco,3957.0,,,,,,,2,Regular Play,Nemanja Matić,3381.0,Left Defensive Midfield,169,Chelsea,33,['f4a5c28c-ecd2-445a-a811-b47d54ba2988'],36,,,,,,,,,,,,,,,,,,Chelsea,33,00:31:36.561,Pass,
,,,,,,,,,,,,,,0.306849,,,,,,,,,,,,,04ca1cc4-ca47-4c57-9e48-b7142e26d9fe,2856,,"[66.3, 10.4]",3754092,76,,,,,0.734161,,Right Foot,,,,"[70.4, 14.1]",,Low Pass,,5.5226803,Incomplete,,Eden Hazard,3621.0,,,,,,,2,Regular Play,César Azpilicueta Tanco,3957.0,Left Back,169,Chelsea,33,"['4f8646e9-4405-4d6e-b281-a3ad1c4a065b', 'f7fed5c0-a01c-4576-abdc-63f9e10ca72e']",41,,,,,,,,,,,,,,,,,,Chelsea,33,00:31:41.600,Pass,
,,,,,,,,,,,,,,0.732653,,,,,,,,,,,,,95c052c0-1c46-4832-86a9-be9996a92c14,2860,,"[50.3, 57.8]",3754092,76,,,,,1.5707964,,Right Foot,,,,"[50.3, 64.7]",,Ground Pass,,6.9,,,Erik Lamela,3585.0,,,,,,Recovery,2,Regular Play,Ryan Mason,40127.0,Left Wing,170,Tottenham Hotspur,38,"['55097629-3d58-4bce-a5b4-b6f2329dcdca', '6bdae982-0031-4eb1-9273-4994886f5573']",43,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:31:43.114,Pass,True
,,,,,,,,,,,,,,0.840978,,,,,,,,,,,,,42fabddf-a576-49c1-89cb-e241b1ac4c55,2863,,"[50.3, 63.8]",3754092,76,,,,,-0.25933173,,Left Foot,,,,"[60.1, 61.2]",,Ground Pass,,10.139033,,,Ryan Mason,40127.0,,,,,,,2,Regular Play,Erik Lamela,3585.0,Right Wing,170,Tottenham Hotspur,38,['d252533b-94b2-42d1-9836-9064fe6fa995'],44,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:31:44.216,Pass,
,,,,,,,,,,,,,,1.805968,,,,,,,,,,,,,5463c282-bf3e-40d9-ba31-9f6609d4175b,2872,,"[71.7, 29.7]",3754092,76,,,,,-0.6000502,,Right Foot,,,,"[94.5, 14.1]",,Ground Pass,,27.626074,,,Diego da Silva Costa,5198.0,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,170,Tottenham Hotspur,38,['e3431cc1-9c72-4013-a544-e1417e1a44bb'],50,,,,,,,,,,,,,,,,,,Chelsea,33,00:31:50.396,Pass,
,,,,,,,,,,,,,,1.210169,,,,,,,,,,,,,a628aec3-7545-4079-97be-f082cf078284,2875,,"[107.5, 13.9]",3754092,76,,,,,1.5434059,,Right Foot,True,,,"[108.1, 35.8]",,Ground Pass,,21.908218,Incomplete,,Eden Hazard,3621.0,,,,,,,2,Regular Play,Diego da Silva Costa,5198.0,Center Forward,170,Tottenham Hotspur,38,"['55f7fff4-98a8-498e-9daf-13b380173cf3', 'a5da24b6-a04b-4b3c-813c-bfb05b519d80']",53,,,,,,,,,,,,,,,,,,Chelsea,33,00:31:53.939,Pass,
,,,,,,,,,,,,,,2.368315,,,,,,,,,,,,,b0309d6b-ed64-4a3d-b9ad-3454ba947253,2880,,"[19.8, 50.6]",3754092,76,,,,,0.86131877,,Left Foot,,,,"[44.7, 79.6]",,Ground Pass,,38.22316,Out,,Erik Lamela,3585.0,,,,,,,2,Regular Play,Jan Vertonghen,3077.0,Left Center Back,170,Tottenham Hotspur,38,['58b86150-88e7-47a1-9ca9-0c4c6cba9d5e'],59,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:31:59.054,Pass,
