50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,872a87c9-fad2-4162-bc03-b8a2692f2dc3,418,,"[81.1, 53.0]",3753990,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Aaron Ramsey,3517.0,Left Defensive Midfield,17,Arsenal,1,['a3023021-8e3a-4de5-8c7e-7025d0c8d00d'],34,,,,,,,,,,,,,,,,,Arsenal,1,00:09:34.664,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e848d3fa-503e-4632-abc8-19a1d8527e27,558,,"[77.9, 15.4]",3753990,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Wahbi Khazri,3196.0,Left Midfield,27,Sunderland,41,['50f974c4-4a3a-42ae-bda2-528a86cd3528'],31,,,,,,,,,,,,,,,,,Sunderland,41,00:13:31.142,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c2501af6-1158-4ab8-8bf3-4a55fbbcf668,565,,"[96.3, 45.2]",3753990,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lee Cattermole,10783.0,Left Center Midfield,28,Sunderland,41,,7,,,,,,,,,,,,,,,,,Sunderland,41,00:14:07.754,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,bb33f93a-4153-4514-96bc-41bd70609025,592,,"[62.5, 48.9]",3753990,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,31,Arsenal,1,['1652f3b9-6420-484a-b4a9-032325d60620'],54,,,,,,,,,,,,,,,,,Arsenal,1,00:14:54.984,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4bb72829-defb-4243-a7f2-5bd373c9c811,604,,"[9.8, 21.9]",3753990,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Younes Kaboul,4746.0,Left Center Back,31,Arsenal,1,,6,,,,,,,,,,,,,,,,,Sunderland,41,00:15:06.985,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d9a023e4-a37e-42d2-a34d-5d6e7a7075e1,760,,"[11.9, 14.0]",3753990,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Younes Kaboul,4746.0,Left Center Back,36,Arsenal,1,"['627fcf18-137d-4f92-b2e6-7bc5be604430', '779d4e09-623c-46ce-922f-e93effdab962']",5,,,,,,,,,,,,,,,,,Sunderland,41,00:19:05.774,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,113e2de4-8bee-446d-85d5-7e3e9d97db2e,814,,"[39.7, 74.0]",3753990,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jan Kirchhoff,13846.0,Center Defensive Midfield,42,Arsenal,1,['2d09fc0f-4b70-4214-9a02-3da7a7bee772'],47,,,,,,,,,,,,,,,,,Sunderland,41,00:21:47.591,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,95d50a01-32cd-45a8-b710-f3d4817cc112,819,,"[63.9, 11.0]",3753990,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Aaron Ramsey,3517.0,Left Defensive Midfield,42,Arsenal,1,['9cbf423d-98a4-4380-8c7b-f3eb2a95653f'],49,,,,,,,,,,,,,,,,,Arsenal,1,00:21:49.560,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,57da9bd6-01cf-4685-83fa-b9598e3caa6e,861,,"[80.4, 67.6]",3753990,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Héctor Bellerín Moruno,3511.0,Right Back,42,Arsenal,1,,22,,,,,,,,,,,,,,,,,Arsenal,1,00:22:22.923,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f5a52fca-4ec9-47a0-b8d9-c6ba7580827b,953,,"[35.7, 25.5]",3753990,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Laurent Koscielny,3394.0,Left Center Back,48,Arsenal,1,['e3a636dc-cb18-411b-89d9-f0d5cc75dec0'],0,,,,,,,,,,,,,,,,,Arsenal,1,00:25:00.522,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8f32d681-e4c6-40b4-92c3-384fce460c5a,988,,"[53.0, 70.1]",3753990,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jan Kirchhoff,13846.0,Center Defensive Midfield,49,Sunderland,41,['0d6a747f-c78e-4d17-b79c-7e03983f00cf'],53,,,,,,,,,,,,,,,,,Sunderland,41,00:25:53.347,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,fc2ef113-8e65-4d5a-abe0-6a5310b1ecb9,993,,"[64.3, 7.6]",3753990,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mesut Özil,3496.0,Center Attacking Midfield,50,Arsenal,1,,55,,,,,,,,,,,,,,,,,Arsenal,1,00:25:55.139,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,73d77728-6ea0-47f3-a7df-f2840f9a00ba,1012,,"[96.2, 52.4]",3753990,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,50,Arsenal,1,,6,,,,,,,,,,,,,,,,,Arsenal,1,00:26:06.175,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f35ce59f-5a5d-4095-8712-da96aadeb2f5,1017,,"[112.6, 63.4]",3753990,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mesut Özil,3496.0,Center Attacking Midfield,50,Arsenal,1,,8,,,,,,,,,,,,,,,,,Arsenal,1,00:26:08.863,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3458740b-fed1-4fae-8366-ffd423e4c7c3,1048,,"[14.9, 53.3]",3753990,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lamine Koné,13286.0,Right Center Back,51,Arsenal,1,['f5ed8a7c-ced8-42b5-8ba2-1d47da8de988'],18,,,,,,,,,,,,,,,,,Sunderland,41,00:27:18.560,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,028c8843-b62f-42f6-8bfa-f34055e061b9,1095,,"[85.0, 48.5]",3753990,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Aaron Ramsey,3517.0,Left Defensive Midfield,51,Arsenal,1,,56,,,,,,,,,,,,,,,,,Arsenal,1,00:27:56.551,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,89974604-7118-4686-9dd0-193dcc251d5b,1207,,"[22.1, 22.4]",3753990,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Laurent Koscielny,3394.0,Left Center Back,56,Arsenal,1,['00f22d31-bb6e-46b7-b319-f153e23e5a03'],30,,,,,,,,,,,,,,,,,Arsenal,1,00:30:30.948,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,710f78bb-1c53-4860-8908-edd7b363880e,1249,,"[44.1, 21.2]",3753990,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Alex Iwobi,3647.0,Left Wing,58,Arsenal,1,['efdaa54f-3e4b-48b8-a6f1-f0251896f3f3'],27,,,,,,,,,,,,,,,,,Arsenal,1,00:31:27.648,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1c6b755f-7dea-406b-997b-da652ecb5bd9,1262,,"[2.9, 33.6]",3753990,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Vito Mannone,9539.0,Goalkeeper,58,Arsenal,1,['5c15f4c5-1eeb-4040-bbe5-7811e19edbc1'],40,,,,,,,,,,,,,,,,,Sunderland,41,00:31:40.661,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c4557273-c04a-4fd4-a56d-77a94f7a8e53,1267,,"[10.1, 28.4]",3753990,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Petr Čech,3461.0,Goalkeeper,58,Arsenal,1,['29a26fdc-21f4-4476-a159-0723041260a7'],8,,,,,,,,,,,,,,,,,Arsenal,1,00:32:08.976,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,78c1e842-0e1f-4a10-a634-cca64880c138,1319,,"[113.2, 45.3]",3753990,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Alex Iwobi,3647.0,Left Wing,60,Arsenal,1,,8,,,,,,,,,,,,,,,,,Arsenal,1,00:34:08.167,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a0c3c6f5-904f-447d-a168-dd7f67dc4b50,1405,,"[109.2, 54.3]",3753990,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aaron Ramsey,3517.0,Left Defensive Midfield,61,Arsenal,1,,29,,,,,,,,,,,,,,,,,Arsenal,1,00:35:29.007,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,26954568-50e1-4807-aa9c-7c53519f6d06,1415,,"[58.0, 5.6]",3753990,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wahbi Khazri,3196.0,Left Midfield,62,Sunderland,41,['b4152be0-dd33-4dcf-baa7-67c3534a5b9a'],35,,,,,,,,,,,,,,,,,Sunderland,41,00:35:35.748,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ddf9101e-9334-4218-b06a-d0ab37bd6b86,1435,,"[109.6, 37.0]",3753990,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jermain Defoe,3337.0,Center Forward,62,Sunderland,41,,0,,,,,,,,,,,,,,,,,Sunderland,41,00:36:00.757,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c3a63c90-ad82-49f8-8b7c-413c984d0375,1439,,"[11.7, 43.1]",3753990,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alex Iwobi,3647.0,Left Wing,63,Arsenal,1,,2,,,,,,,,,,,,,,,,,Arsenal,1,00:36:02.948,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9a56199e-2493-4cf9-9903-251aa8b2fa7f,1444,,"[24.5, 12.2]",3753990,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ignacio Monreal Eraso,3498.0,Left Back,63,Arsenal,1,['14678d44-e09e-4976-a644-5de176571103'],10,,,,,,,,,,,,,,,,,Arsenal,1,00:36:10.628,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,476bbe60-c284-4294-b20d-634c2b8f4439,1482,,"[18.3, 50.2]",3753990,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vito Mannone,9539.0,Goalkeeper,67,Sunderland,41,,49,,,,,,,,,,,,,,,,,Sunderland,41,00:37:49.157,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6dc18fc2-d24c-440e-9a34-83541aedc617,1489,,"[56.2, 22.3]",3753990,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Younes Kaboul,4746.0,Left Center Back,67,Sunderland,41,"['3b58bd9f-7ff1-4b1f-8c1f-e43cbe23c3e6', 'adfd545b-0ef0-4c1e-9181-b82b36deffb1']",3,,,,,,,,,,,,,,,,,Sunderland,41,00:38:03.081,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c3cf52d4-e00d-4938-a0ac-6432408a822f,1505,,"[69.2, 7.1]",3753990,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrick van Aanholt,3321.0,Left Back,67,Sunderland,41,['91d838b3-57fe-4cc4-9327-70f411d5d5ec'],19,,,,,,,,,,,,,,,,,Sunderland,41,00:38:19.480,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,fae2fada-42a1-49c7-9374-e4ff0b4ca40b,1515,,"[77.6, 79.1]",3753990,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,68,Arsenal,1,,24,,,,,,,,,,,,,,,,,Arsenal,1,00:38:24.697,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f49b70e3-8747-4caf-bd5f-afb9b79949fb,1605,,"[91.5, 78.5]",3753990,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,71,Arsenal,1,,27,,,,,,,,,,,,,,,,,Arsenal,1,00:40:27.849,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1cc89dbe-a7cb-468d-8bd6-b6628aa857b7,1643,,"[1.4, 22.3]",3753990,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Patrick van Aanholt,3321.0,Left Back,71,Arsenal,1,,11,,,,,,,,,,,,,,,,,Sunderland,41,00:41:11.627,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,097f5e11-429d-4f97-84cd-03d7215e7ac9,1682,,"[15.6, 27.8]",3753990,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Petr Čech,3461.0,Goalkeeper,73,Arsenal,1,['93aac94f-7b27-4857-8c37-3c2e05fe04ad'],45,,,,,,,,,,,,,,,,,Arsenal,1,00:41:45.322,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2d9442ec-b6c0-44d0-8293-65026935fec0,1709,,"[24.6, 19.3]",3753990,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ignacio Monreal Eraso,3498.0,Left Back,75,Arsenal,1,['9a3ab9c1-57f0-40b4-829f-ea80c887e4df'],13,,,,,,,,,,,,,,,,,Arsenal,1,00:42:13.551,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1f8d017f-e397-4bbb-bf6a-65aa79eb0da1,1776,,"[115.8, 20.4]",3753990,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alex Iwobi,3647.0,Left Wing,77,Arsenal,1,,42,,,,,,,,,,,,,,,,,Arsenal,1,00:43:42.659,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,fc70175c-3150-4976-bb60-ca9989e25ee4,1812,,"[44.7, 67.9]",3753990,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabio Borini,7171.0,Right Midfield,81,Sunderland,41,['385fd64d-1be5-4423-a188-4100e745e184'],15,,,,,,,,,,,,,,,,,Sunderland,41,00:45:15.276,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,39e1f5b2-ab1a-4d0c-8d45-f84f91e5904b,1824,,"[27.9, 8.9]",3753990,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Laurent Koscielny,3394.0,Left Center Back,81,Sunderland,41,['a69679cb-fc46-49f9-85ab-02dfebadf04d'],25,,,,,,,,,,,,,,,,,Arsenal,1,00:45:25.613,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,de0f917c-1898-4c2a-9e41-18c3559e1dd2,1922,,"[33.4, 9.5]",3753990,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patrick van Aanholt,3321.0,Left Back,88,Sunderland,41,['05a9fca9-f536-4a34-bb04-15fd8a2f2e74'],18,,,,,,,,,,,,,,,,,Sunderland,41,00:01:18.350,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,944415d7-29a0-43f8-9a6f-2ded38dde004,1955,,"[29.8, 19.2]",3753990,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,89,Arsenal,1,['2c2eeef6-c1a7-46e1-8baf-55eeb51f64ee'],15,,,,,,,,,,,,,,,,,Arsenal,1,00:02:15.833,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7195bd60-4742-456f-82e6-40505ae7281b,1989,,"[11.4, 31.9]",3753990,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Laurent Koscielny,3394.0,Left Center Back,91,Arsenal,1,['8d0c17a1-0dc7-483a-9172-1421a2c4b2fc'],7,,,,,,,,,,,,,,,,,Arsenal,1,00:03:07.629,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8f640e51-0fd1-458a-a4ca-35aa1ec2dcc3,2003,,"[29.3, 23.0]",3753990,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Younes Kaboul,4746.0,Left Center Back,91,Arsenal,1,['31cef09b-50b3-4cdb-9b06-1c203a86988f'],19,,,,,,,,,,,,,,,,,Sunderland,41,00:03:19.126,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,27d9be9e-55af-4f7d-aa7d-094a1fe71ec8,2023,,"[98.2, 52.4]",3753990,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Yann Gérard M''Vila,4429.0,Right Center Midfield,94,Sunderland,41,['b2834eb4-8f5f-4d69-bce0-4824f053c466'],43,,,,,,,,,,,,,,,,,Sunderland,41,00:04:43.760,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,590faa59-4a86-470d-b350-e5fe686d7226,2034,,"[75.7, 7.0]",3753990,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Patrick van Aanholt,3321.0,Left Back,95,Sunderland,41,['0abaaf44-4fc7-47f5-8233-7441f8ed213b'],5,,,,,,,,,,,,,,,,,Sunderland,41,00:05:05.663,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ab6eebdf-ae21-4418-81d0-4b4234828a50,2124,,"[33.3, 17.6]",3753990,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Per Mertesacker,3475.0,Right Center Back,101,Arsenal,1,['f61b301c-88f0-4cd5-a332-70b1ccf37d53'],14,,,,,,,,,,,,,,,,,Arsenal,1,00:08:14.496,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,30b5602b-0d34-4c30-b78b-ee63c1e41d8b,2140,,"[71.6, 51.9]",3753990,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lee Cattermole,10783.0,Left Center Midfield,103,Arsenal,1,,43,,,,,,,,,,,,,,,,,Sunderland,41,00:08:43.627,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,571b5e1e-940c-49a3-abd8-4caca6ed212f,2152,,"[12.8, 53.9]",3753990,54,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Petr Čech,3461.0,Goalkeeper,106,Arsenal,1,,51,,,,,,,,,,,,,,,,,Arsenal,1,00:09:51.929,Ball Recovery,
,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6d48f919-8f88-4098-a601-ecbdf18fb8fe,2156,,"[85.3, 34.4]",3753990,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Iwobi,3647.0,Left Wing,106,Arsenal,1,,0,,,,,,,,,,,,,,,,,Arsenal,1,00:10:00.804,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,90ffb485-d643-4850-8d47-ad5d547e92bf,2157,,"[40.8, 46.9]",3753990,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yann Gérard M''Vila,4429.0,Right Center Midfield,107,Sunderland,41,,1,,,,,,,,,,,,,,,,,Sunderland,41,00:10:01.625,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,07f67ad6-a3d5-4009-996e-9c6896dc9931,2215,,"[5.4, 25.5]",3753990,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vito Mannone,9539.0,Goalkeeper,108,Arsenal,1,,58,,,,,,,,,,,,,,,,,Sunderland,41,00:10:58.281,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0e1f2439-2be4-40f2-8d6d-3ca118275eba,2256,,"[5.6, 28.0]",3753990,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Younes Kaboul,4746.0,Left Center Back,109,Sunderland,41,,51,,,,,,,,,,,,,,,,,Sunderland,41,00:11:51.902,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5eecb3bf-d17b-44f1-ba6b-cf70a516e023,2330,,"[1.4, 35.0]",3753990,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vito Mannone,9539.0,Goalkeeper,114,Sunderland,41,,38,,,,,,,,,,,,,,,,,Sunderland,41,00:13:38.055,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2cf11951-597f-4aa0-b412-22978aa2fe4e,2351,,"[32.1, 15.9]",3753990,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ignacio Monreal Eraso,3498.0,Left Back,115,Arsenal,1,,4,,,,,,,,,,,,,,,,,Arsenal,1,00:14:04.141,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,dbec4c8f-a216-4927-9535-72bbd80c73ad,2365,,"[111.8, 21.6]",3753990,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Olivier Giroud,3604.0,Center Forward,115,Arsenal,1,['94c71f42-c87b-4aa2-beb6-26ec63ac4daf'],15,,,,,,,,,,,,,,,,,Arsenal,1,00:14:15.383,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,60b0da46-712f-4cc9-a5b5-da8c495f2287,2372,,"[97.8, 47.1]",3753990,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Aaron Ramsey,3517.0,Left Defensive Midfield,116,Arsenal,1,,48,,,,,,,,,,,,,,,,,Arsenal,1,00:14:48.823,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7c4ee75b-a64f-41f1-9813-1abfef16f3bf,2389,,"[12.1, 33.9]",3753990,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Petr Čech,3461.0,Goalkeeper,118,Arsenal,1,['071f2a29-ccf8-4195-a817-25b62d6dfed0'],37,,,,,,,,,,,,,,,,,Arsenal,1,00:15:37.245,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a0b4e325-b000-4bcd-9f6d-acdae0d46051,2450,,"[48.8, 14.3]",3753990,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wahbi Khazri,3196.0,Left Midfield,118,Arsenal,1,['52fbefea-3229-424b-98e4-aea5f97f34c2'],43,,,,,,,,,,,,,,,,,Sunderland,41,00:16:43.450,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e22556c4-df71-439b-9f04-c9353554e933,2486,,"[91.5, 40.9]",3753990,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,118,Arsenal,1,,17,,,,,,,,,,,,,,,,,Arsenal,1,00:17:17.074,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7078c805-ebe4-4f8b-b471-7c755219c8d1,2513,,"[58.5, 22.3]",3753990,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jan Kirchhoff,13846.0,Center Defensive Midfield,121,Sunderland,41,['a8dee4b3-5e69-4b02-ba5a-abe0dc4a2101'],15,,,,,,,,,,,,,,,,,Sunderland,41,00:18:15.875,Ball Recovery,True
,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2606e09e-f760-40ac-b336-9c4387da7988,2552,,"[56.0, 65.1]",3753990,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Héctor Bellerín Moruno,3511.0,Right Back,123,Arsenal,1,['a160322b-a7c1-4d54-99be-8a8af66b9b56'],39,,,,,,,,,,,,,,,,,Arsenal,1,00:19:39.990,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,93057876-0cb0-41a9-aa23-59ea1fde8306,2553,,"[74.5, 12.0]",3753990,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wahbi Khazri,3196.0,Left Midfield,124,Sunderland,41,,41,,,,,,,,,,,,,,,,,Sunderland,41,00:19:41.607,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e1a5775d-7ba1-4a66-abad-22f5c540c0d0,2583,,"[22.1, 26.9]",3753990,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,126,Arsenal,1,,25,,,,,,,,,,,,,,,,,Arsenal,1,00:20:25.132,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,39fc77a1-387a-4cc7-91e4-4e2b2b006d95,2603,,"[70.8, 20.7]",3753990,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lee Cattermole,10783.0,Left Center Midfield,127,Sunderland,41,,40,,,,,,,,,,,,,,,,,Sunderland,41,00:20:40.177,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5ed28f9f-1d96-4d25-b640-aa8b70ec4ea6,2608,,"[90.3, 9.8]",3753990,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lee Cattermole,10783.0,Left Center Midfield,127,Sunderland,41,,46,,,,,,,,,,,,,,,,,Sunderland,41,00:20:46.796,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,64f5d4bd-6768-470a-8dcd-514dc14ded09,2645,,"[3.9, 38.7]",3753990,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vito Mannone,9539.0,Goalkeeper,129,Sunderland,41,['6e9aa83d-92e2-4ad2-aeb4-79b0d9b9800b'],48,,,,,,,,,,,,,,,,,Sunderland,41,00:21:48.425,Ball Recovery,
