ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.457182,,,,,,,,,f599df34-8c08-47a6-b125-2990e2dee743,2622,,"[60.8, 32.2]",3754094,66,,,,2.9812171,,Left Foot,,,,"[54.0, 33.3]",,Low Pass,,6.8883963,,,,Glenn Whelan,9625.0,,,,,Recovery,2,Regular Play,Marc Muniesa Martínez,6560.0,Left Center Back,130,Stoke City,30,"['c07d88ed-de45-4f98-b63a-9ee56682ba9a', 'd7a86f00-ec69-41d5-bec9-2918cef71243']",22,,,,,,,,,,,,,,,,,,Stoke City,30,00:21:22.976,Pass,
,,,,,,,,,,,,,,,,0.972118,,,,,,,,,9e0021a1-9bad-4261-b4c2-dd130a7b1803,2625,,"[53.7, 29.9]",3754094,66,,,,1.9522004,,Right Foot,,,,"[46.0, 49.1]",,Ground Pass,,20.686468,,,,Glen Johnson,4724.0,,,,,,2,Regular Play,Glenn Whelan,9625.0,Right Defensive Midfield,130,Stoke City,30,['73f8763a-cfa8-4751-9b69-0c540a7c8a78'],24,,,,,,,,,,,,,,,,,,Stoke City,30,00:21:24.506,Pass,
,,,,,,,,,,,,,,,,0.79103,,,,,,,,,0097c513-4981-418c-904d-9decd3230296,2628,,"[46.0, 51.9]",3754094,66,,,,0.5053729,,Right Foot,,,,"[65.7, 62.8]",,Ground Pass,,22.51444,,,,Stephen Ireland,4632.0,,,,,,2,Regular Play,Glen Johnson,4724.0,Right Center Back,130,Stoke City,30,['b9440e9a-6a0e-4b3c-965d-82ee8e15543c'],26,,,,,,,,,,,,,,,,,,Stoke City,30,00:21:26.883,Pass,
,,,,,,,,,,,,,,,,1.159053,,,,,,,,,ef33839b-d003-4479-a634-6556773db9d5,2631,,"[56.7, 62.6]",3754094,66,,,,-2.6471329,,Left Foot,,,,"[45.2, 56.4]",,Ground Pass,,13.064838,,,,Glen Johnson,4724.0,,,,,,2,Regular Play,Stephen Ireland,4632.0,Center Attacking Midfield,130,Stoke City,30,['e39cdda4-35c3-44c6-b59c-64dd8c90095c'],28,,,,,,,,,,,,,,,,,,Stoke City,30,00:21:28.960,Pass,
,,,,,,,,,,,,,,,,0.911493,,,,,,,,,9716dcfe-327b-4360-9dc8-1759f8655f90,2634,,"[44.3, 55.1]",3754094,66,,,,-0.7415239,,Right Foot,,,,"[55.0, 45.3]",,Ground Pass,,14.509652,,,,Glenn Whelan,9625.0,,,,,,2,Regular Play,Glen Johnson,4724.0,Right Center Back,130,Stoke City,30,['b4b6ea3a-4af0-43a8-90be-f54917a755c0'],30,,,,,,,,,,,,,,,,,,Stoke City,30,00:21:30.816,Pass,
,,,,,,,,,,,,,,,,1.634173,,,,,,,,,8c478a3e-f1d7-4ac5-950d-7350b3eef8a2,2637,,"[49.3, 55.1]",3754094,66,,,,-2.6651251,,Right Foot,,,,"[36.9, 48.7]",,Ground Pass,,13.954211,,,,Glen Johnson,4724.0,,,,,,2,Regular Play,Glenn Whelan,9625.0,Right Defensive Midfield,130,Stoke City,30,['5af72185-a697-4b85-8330-dac47db145b1'],33,,,,,,,,,,,,,,,,,,Stoke City,30,00:21:33.577,Pass,
,,,,,,,,,,,,,,,,2.356576,,,,,,,,,a09bd940-f158-4b26-979d-64d7e240ed9a,2640,,"[36.4, 47.6]",3754094,66,,,,-2.7230031,,Right Foot,,,,"[11.0, 36.3]",,Ground Pass,,27.80018,,,,Jack Butland,3537.0,,,,,,2,Regular Play,Glen Johnson,4724.0,Right Center Back,130,Stoke City,30,['88d793fd-4810-4773-97ce-7edf214a4c92'],39,,,,,,,,,,,,,,,,,,Stoke City,30,00:21:39.106,Pass,
,,,,,,,,,,,,,,,,3.653261,,,,,,,,,80d35db1-4ae9-4979-9faf-02ffc08b7063,2643,,"[11.0, 34.6]",3754094,66,,,,0.41192266,,Right Foot,,,,"[86.3, 67.5]",,High Pass,,82.1736,,,,Jonathan Walters,3670.0,,,,,,2,Regular Play,Jack Butland,3537.0,Goalkeeper,130,Stoke City,30,['33a77480-3d01-45b1-bd2d-98acf2cf7b9b'],51,,,,,,,,,,,,,,,,,,Stoke City,30,00:21:51.035,Pass,
,,,,,,,,,,,,,,,,1.449059,,,,,,,,,3336e29a-797f-42bf-82df-737184ccaefa,2646,,"[87.8, 66.9]",3754094,66,,,True,-0.456767,,,,,,"[105.3, 58.3]",,Low Pass,,19.498974,,,,Peter Crouch,4040.0,,,,,,2,Regular Play,Jonathan Walters,3670.0,Right Wing,130,Stoke City,30,"['22da9c76-7586-48ba-aee4-e8eb0e3acf55', 'eb529ec6-5b85-4939-91fa-332ee00a9d23']",54,,,,,,,,,,,,,,,,,,Stoke City,30,00:21:54.688,Pass,True
,,,,,,,,,,,,,,,,1.104142,,,,,,,,,3ebabdd5-db2d-445c-94ee-c10492f5a67c,2650,,"[101.4, 75.2]",3754094,66,,,,-3.1191244,,Left Foot,,,,"[92.5, 75.0]",,Ground Pass,,8.902246,,,,Stephen Ireland,4632.0,,,,,,2,Regular Play,Peter Crouch,4040.0,Center Forward,130,Stoke City,30,['3857ef78-049a-4564-bb56-d350f84963e1'],59,,,,,,,,,,,,,,,,,,Stoke City,30,00:21:59.187,Pass,
,,,,,,,,,,,,,,,,1.520329,,,,,,,,,f50c637f-bc79-421d-9fa7-1dd9af6460bc,2653,,"[91.0, 73.9]",3754094,67,,,,-2.232738,,Right Foot,,,,"[73.0, 50.8]",,Ground Pass,,29.284979,,,,Glenn Whelan,9625.0,,,,,,2,Regular Play,Stephen Ireland,4632.0,Center Attacking Midfield,130,Stoke City,30,['87c6b73c-373e-4754-b9dd-f816927e79cb'],1,,,,,,,,,,,,,,,,,,Stoke City,30,00:22:01.544,Pass,
,,,,,,,,,,,,,,,,1.196621,,,,,,,,,e2cbaa64-b4c1-4a25-ac34-56195e26363b,2656,,"[72.4, 47.6]",3754094,67,,,,-1.2899586,,Right Foot,,,,"[75.4, 37.2]",,Ground Pass,,10.824047,,,,Ibrahim Afellay,4891.0,,,,,,2,Regular Play,Glenn Whelan,9625.0,Right Defensive Midfield,130,Stoke City,30,['9314c7d8-fa0f-4819-b48d-2fb298f7be97'],4,,,,,,,,,,,,,,,,,,Stoke City,30,00:22:04.224,Pass,
,,,,,,,,,,,,,,,,0.798072,,,,,,,,,caa72c24-b0f3-4cb5-83cb-b4716e1c350a,2659,,"[76.2, 36.3]",3754094,67,,,,-3.0961695,,Right Foot,,,,"[67.4, 35.9]",,Ground Pass,,8.809086,,,,Glenn Whelan,9625.0,,,,,,2,Regular Play,Ibrahim Afellay,4891.0,Left Defensive Midfield,130,Stoke City,30,['c5cc1c13-baac-496d-922b-8eb54463ba35'],5,,,,,,,,,,,,,,,,,,Stoke City,30,00:22:05.630,Pass,
,,,,,,,,,,,,,,,,2.437977,,,,,,,,,12a0ae9d-1039-47be-a3e9-d928171dea7b,2662,,"[67.7, 34.6]",3754094,67,,,,-1.2469045,,Right Foot,,,,"[77.1, 6.6]",,Ground Pass,,29.535742,,,,Erik Pieters,3467.0,,,,,,2,Regular Play,Glenn Whelan,9625.0,Right Defensive Midfield,130,Stoke City,30,['dc489233-5374-4cdd-a377-ec1fb1552aa2'],6,,,,,,,,,,,,,,,,,,Stoke City,30,00:22:06.508,Pass,
,,,,,,,,,,,,,,,,1.477826,,,,,,,,,616ac38b-b7c7-4c1f-9143-0d4ef5af6935,2666,,"[71.1, 11.7]",3754094,67,,,,2.8722286,,Left Foot,,,,"[54.8, 16.2]",,Ground Pass,,16.909761,,,,Marc Muniesa Martínez,6560.0,,,,,,2,Regular Play,Erik Pieters,3467.0,Left Back,130,Stoke City,30,"['16115338-6fd2-441a-b157-6edf3df83075', '7fb5ba45-7e44-4438-93e4-159292c4f79e']",10,,,,,,,,,,,,,,,,,,Stoke City,30,00:22:10.013,Pass,True
,,,,,,,,,,,,,,,,0.187077,,,,,,,,,e62c6d19-c327-4409-b31d-5cabf56dcc4b,2669,,"[68.7, 16.6]",3754094,67,,,,-0.5159255,,Left Foot,,,,"[75.4, 12.8]",,Ground Pass,,7.702597,,Incomplete,,Jonathan Walters,3670.0,,,,,,2,Regular Play,Marc Muniesa Martínez,6560.0,Left Center Back,130,Stoke City,30,"['22a07143-a04f-401a-8de8-85e0f8138654', '5bf0fa4d-ef16-4dec-9092-a55b2a1baa0f']",14,,,,,,,,,,,,,,,,,,Stoke City,30,00:22:14.223,Pass,
,,,,,,,,,,,,,,,,2.376363,,,,,,,,,bc8268d7-d012-4fc1-8efb-43d38ef0e4c7,2675,,"[56.1, 58.1]",3754094,67,,,,-1.1043292,,Right Foot,,,,"[77.5, 15.6]",,High Pass,,47.583717,,Incomplete,,Anthony Martial,20039.0,,True,,,,2,Regular Play,Wayne Mark Rooney,3538.0,Center Forward,130,Stoke City,30,"['288394d1-187d-4c7f-8cd5-56d70df417eb', '2d93dc8f-fc48-46cd-bcc0-a24a5735bf29', '833aa58f-e511-49dc-853d-80fd0da00f8a']",20,,,,,,,,,,,,,,,,,,Manchester United,39,00:22:20.177,Pass,True
,,,,,,,,,,,,,,,,1.196587,,,,,,,,,1d0a13a5-5fa8-4145-8632-07b9a06c4622,2679,,"[43.7, 62.0]",3754094,67,,,,-0.72165483,,Right Foot,,,,"[53.7, 53.2]",,Ground Pass,,13.320661,,,,Stephen Ireland,4632.0,,,,,,2,Regular Play,Phil Bardsley,3643.0,Right Back,130,Stoke City,30,['8a975a7e-a52e-4ca8-bd9d-420e968fb2f5'],24,,,,,,,,,,,,,,,,,,Stoke City,30,00:22:24.510,Pass,
,,,,,,,,,,,,,,,,2.259029,,,,,,,,,73515b38-a87c-4ad6-a72c-409401391cdd,2682,,"[62.9, 44.4]",3754094,67,,,,-1.3510013,,Right Foot,,,,"[71.3, 6.8]",,High Pass,,38.526875,,,,Marko Arnautović,3325.0,,,,,,2,Regular Play,Stephen Ireland,4632.0,Center Attacking Midfield,130,Stoke City,30,['d1085d25-301d-4b1c-b30f-bfe72b788461'],28,,,,,,,,,,,,,,,,,,Stoke City,30,00:22:28.684,Pass,
,,,,,,,,,,,,,,,,2.023524,,,,,,,,,374de5dd-b2d3-4922-90bc-591ab10dc1e1,2686,,"[86.3, 17.5]",3754094,67,,,,-0.8639762,,Right Foot,,,,"[98.0, 3.8]",,Ground Pass,,18.016104,,,,Erik Pieters,3467.0,,,,,,2,Regular Play,Marko Arnautović,3325.0,Left Wing,130,Stoke City,30,"['d052efec-517e-4988-be61-e1f6063f3813', 'fa1a9317-b851-4fdf-b2e2-83f0b9ac6360']",33,,,,,,,,,,,,,,,,,,Stoke City,30,00:22:33.624,Pass,True
,,,,,,,,,,,,,,,,1.743323,,,,,,,,,ca2f1927-d946-4dba-a471-47dbc2049dd5,2689,,"[98.5, 4.4]",3754094,67,,,,2.087027,,Right Foot,,,,"[90.1, 19.2]",,Ground Pass,,17.017637,,,,Glenn Whelan,9625.0,,,,,,2,Regular Play,Erik Pieters,3467.0,Left Back,130,Stoke City,30,['18787cf6-3505-4457-916f-ea49be78fb6f'],39,,,,,,,,,,,,,,,,,,Stoke City,30,00:22:39.993,Pass,
,,,,,,,,,,,,,,,,0.800053,,,,,,,,,b0a2b938-8b05-4c40-939f-7285c1f7c9a6,2692,,"[90.1, 19.2]",3754094,67,,,,0.14736149,,Right Foot,,,,"[102.9, 21.1]",,Ground Pass,,12.940248,,,,Marko Arnautović,3325.0,,,,,,2,Regular Play,Glenn Whelan,9625.0,Right Defensive Midfield,130,Stoke City,30,['700b058a-ed6f-404b-af38-0240653484a2'],42,,,,,,,,,,,,,,,,,,Stoke City,30,00:22:42.700,Pass,
,,,,,,,,,,,,,,,,0.692348,,,,,,,,,aad63a4c-2400-408e-830d-5ce574e19a59,2695,,"[102.1, 22.0]",3754094,67,,,,1.9862884,,Right Foot,,,,"[100.6, 25.4]",,Ground Pass,,3.7161808,,,,Stephen Ireland,4632.0,,,,,,2,Regular Play,Marko Arnautović,3325.0,Left Wing,130,Stoke City,30,['cfcb0bf6-04f8-4987-9f63-cf97f7fe44ac'],44,,,,,,,,,,,,,,,,,,Stoke City,30,00:22:44.946,Pass,
,,,,,,,,,,,,,,,,2.283072,,,,,,,,,078a0f58-1711-4c03-a103-d3604baa016c,2698,,"[99.5, 25.6]",3754094,67,,,,-0.17891717,,Left Foot,,,,"[118.3, 22.2]",,Ground Pass,,19.104973,,,,Marko Arnautović,3325.0,,,,,,2,Regular Play,Stephen Ireland,4632.0,Center Attacking Midfield,130,Stoke City,30,['7928583a-5981-4406-aae0-7d1bbed05d53'],45,,,,,,,,,,,,,,,,,,Stoke City,30,00:22:45.678,Pass,
,,,,,,,,,,,,,,,,0.159721,,,,,,,,,7bd0ae07-4712-4920-922f-de5cce83bfb1,2701,,"[117.7, 22.4]",3754094,67,,,,1.7975951,,Left Foot,,,,"[117.1, 25.0]",,Low Pass,,2.6683328,,Incomplete,,,,,,,,,2,Regular Play,Marko Arnautović,3325.0,Left Wing,130,Stoke City,30,['b729bfe4-ac27-4c16-a27e-bc9699de0ede'],48,,,,,,,,,,,,,,,,,,Stoke City,30,00:22:48.201,Pass,
,,,,,,,,,,,,,,,,2.047029,,,,,,,,,d3ce8c67-5631-4d49-8b43-bb4ce1ecda4d,2703,,"[120.0, 0.1]",3754094,68,,,,1.6500691,,Right Foot,,,,"[116.6, 42.9]",,High Pass,True,42.934834,,Incomplete,,,,,True,Inswinging,,Corner,2,From Corner,Ibrahim Afellay,4891.0,Left Defensive Midfield,131,Stoke City,30,['7aa21a9f-d794-4044-af92-82f4951de48e'],12,,,,,,,,,,,,,,,,,,Stoke City,30,00:23:12.352,Pass,
,,,,,,,,,,,,,,,,2.061109,,,,,,,,,e09c9383-fa57-4710-9eb0-09cfb2e902a2,2705,,"[90.8, 76.5]",3754094,68,,,,-2.338955,,Left Foot,,,,"[73.7, 58.8]",,Ground Pass,,24.610973,,,,Marc Muniesa Martínez,6560.0,,,,,Recovery,2,From Corner,Erik Pieters,3467.0,Left Back,131,Stoke City,30,['3d5df457-92f3-4f04-96be-a3112a38a742'],19,,,,,,,,,,,,,,,,,,Stoke City,30,00:23:19.444,Pass,
,,,,,,,,,,,,,,,,2.639657,,,,,,,,,9ccc1a38-dedc-48d3-8538-71a23a83569a,2708,,"[75.8, 58.2]",3754094,68,,,,-0.91906315,,Left Foot,,,,"[103.8, 21.5]",,High Pass,,46.161564,,,,Peter Crouch,4040.0,,,,,,2,From Corner,Marc Muniesa Martínez,6560.0,Left Center Back,131,Stoke City,30,['a3829e4f-5c62-4440-9c45-cfafa0b01854'],23,,,,,,,,,,,,,,,,,,Stoke City,30,00:23:23.679,Pass,
,,,,,,,,,,,,,,,,1.206668,,,,,,,,,0116d26b-2da0-42e5-8b8e-61066e5a9270,2711,,"[104.3, 21.5]",3754094,68,,,True,1.4288993,,,,,,"[106.3, 35.5]",,High Pass,,14.142136,,,,Jonathan Walters,3670.0,,,,,,2,From Corner,Peter Crouch,4040.0,Center Forward,131,Stoke City,30,"['31b7985e-a613-4522-a2cf-b5acb107933e', 'e7fec0d0-b406-483f-9682-44b28f9d73bc']",26,,,,,,,,,,,,,,,,,,Stoke City,30,00:23:26.319,Pass,True
,,,,,,,,,,,,,,,,1.566205,,,,,,,,,a04d073b-ea1a-4424-8901-e66ecc4859d2,2719,,"[71.5, 18.7]",3754094,68,,,,1.1373179,acf087ce-f5b7-4208-966d-0ceeed04e023,Right Foot,,,,"[85.2, 48.3]",,Ground Pass,,32.616714,,,,Phil Bardsley,3643.0,True,,,,,2,From Corner,Glenn Whelan,9625.0,Right Defensive Midfield,131,Stoke City,30,['52826f23-4fc3-4a6d-a328-eae9c54e48f5'],31,,,,,,,,,,,,,,,,,,Stoke City,30,00:23:31.557,Pass,
,,,,,,,,,,,,,,,,3.43137,,,,,,,,,3a266fba-c514-4ca0-9deb-230f9b1468e4,2724,,"[7.0, 44.1]",3754094,69,,,,0.7924107,,Right Foot,,,,"[42.4, 80.0]",,High Pass,,50.417953,,Out,,Jesse Lingard,3293.0,,,,,Goal Kick,2,From Goal Kick,David de Gea Quintana,3333.0,Goalkeeper,132,Manchester United,39,['db2c8241-8bcf-4389-a0e3-c02f45fc4dc0'],4,,,,,,,,,,,,,,,,,,Manchester United,39,00:24:04.377,Pass,
,,,,,,,,,,,,,,,,1.277284,,,,,,,,,5aa7be95-0b6c-461d-900a-544b9d0e93c6,2726,,"[69.0, 0.1]",3754094,69,,,,0.19999295,,,,,,"[83.8, 3.1]",,Low Pass,,15.100993,,,,Marko Arnautović,3325.0,,,,,Throw-in,2,From Throw In,Erik Pieters,3467.0,Left Back,133,Stoke City,30,['b5bcd1dc-48aa-417d-a156-6c278b7770c2'],27,,,,,,,,,,,,,,,,,,Stoke City,30,00:24:27.028,Pass,
,,,,,,,,,,,,,,,,0.888694,,,,,,,,,b78754cd-5800-4e52-9878-45114b1edf92,2729,,"[80.7, 2.0]",3754094,69,,,,-3.083964,,Right Foot,,,,"[70.3, 1.4]",,Ground Pass,,10.417294,,,,Erik Pieters,3467.0,,,,,,2,From Throw In,Marko Arnautović,3325.0,Left Wing,133,Stoke City,30,['5fdfb3ed-f737-43ed-8bd7-37a95f02d2fc'],29,,,,,,,,,,,,,,,,,,Stoke City,30,00:24:29.228,Pass,
,,,,,,,,,,,,,,,,1.574588,,,,,,,,,8e096385-647f-4799-9311-0da5d500d025,2732,,"[69.3, 1.8]",3754094,69,,,,3.0623367,,Left Foot,,,,"[41.6, 4.0]",,Ground Pass,,27.787228,,,,Marc Muniesa Martínez,6560.0,,,,,,2,From Throw In,Erik Pieters,3467.0,Left Back,133,Stoke City,30,['be66e829-5c21-4ae0-8571-ad192cb3a65a'],31,,,,,,,,,,,,,,,,,,Stoke City,30,00:24:31.101,Pass,
,,,,,,,,,,,,,,,,1.866343,,,,,,,,,37570209-6fb0-4103-b183-a3a8c159baa0,2735,,"[41.3, 7.2]",3754094,69,,,,1.522408,,Left Foot,,,,"[43.3, 48.5]",,Ground Pass,,41.348396,,,,Glen Johnson,4724.0,,True,,,,2,From Throw In,Marc Muniesa Martínez,6560.0,Left Center Back,133,Stoke City,30,['4e72be58-2e62-4729-adfb-51bc2e6e3eb2'],34,,,,,,,,,,,,,,,,,,Stoke City,30,00:24:34.231,Pass,
,,,,,,,,,,,,,,,,1.664648,,,,,,,,,a5c3e209-3c41-4087-b65c-bfa07f27ea0b,2738,,"[49.8, 48.8]",3754094,69,,,,1.1965879,,Right Foot,,,,"[59.5, 73.5]",,Ground Pass,,26.53639,,,,Phil Bardsley,3643.0,,,,,,2,From Throw In,Glen Johnson,4724.0,Right Center Back,133,Stoke City,30,['de8447f0-645b-450c-b1a8-5e27673dbab9'],38,,,,,,,,,,,,,,,,,,Stoke City,30,00:24:38.430,Pass,
,,,,,,,,,,,,,,,,0.920112,,,,,,,,,ccb6ee58-8efc-4360-9a63-5bcd9a3b2cb5,2741,,"[85.6, 72.1]",3754094,69,,,,-0.37690926,,Right Foot,,,,"[100.0, 66.4]",,Ground Pass,,15.487091,,Incomplete,,Jonathan Walters,3670.0,,,,,,2,From Throw In,Phil Bardsley,3643.0,Right Back,133,Stoke City,30,"['8295c5ae-ba7e-4dfa-8bf2-5825ba197cf8', 'eedb4801-1629-4ba2-a4b9-f4302b47a527']",48,,,,,,,,,,,,,,,,,,Stoke City,30,00:24:48.435,Pass,
,,,,,,,,,,,,,,,,0.576032,,,,,,,,,9a13e763-ed11-4316-ab1a-6140173552fa,2746,,"[21.3, 13.2]",3754094,69,,,,-0.7504474,,Left Foot,,,,"[28.7, 6.3]",,Ground Pass,,10.117806,,,,Anthony Martial,20039.0,,,,,,2,Regular Play,Cameron Borthwick-Jackson,10779.0,Left Back,134,Manchester United,39,"['365cb255-b1d9-4f4d-9a98-1cacd8bcc9fb', '45595799-9e03-478d-98c7-2d242620a90e']",50,,,,,,,,,,,,,,,,,,Manchester United,39,00:24:50.567,Pass,True
,,,,,,,,,,,,,,,,1.239967,,,,,,,,,15e56475-6438-473a-9eec-ce73c4fb3b36,2750,,"[44.3, 6.1]",3754094,69,,,,-2.957429,,Right Foot,,,,"[34.1, 4.2]",,Ground Pass,,10.375452,,,,Cameron Borthwick-Jackson,10779.0,,,,,,2,Regular Play,Anthony Martial,20039.0,Left Wing,134,Manchester United,39,"['21459eff-d2cb-464c-a7f2-cb9403116ef6', '2ef46ff1-8d25-45df-a723-8eba95de2f5a']",54,,,,,,,,,,,,,,,,,,Manchester United,39,00:24:54.992,Pass,True
,,,,,,,,,,,,,,,,1.686518,,,,,,,,,9cea5a15-e917-423e-a009-64bc5b184207,2753,,"[34.5, 6.3]",3754094,69,,,,2.3356214,,Left Foot,,,,"[22.6, 18.7]",,Ground Pass,,17.186333,,,,Daley Blind,3311.0,,,,,,2,Regular Play,Cameron Borthwick-Jackson,10779.0,Left Back,134,Manchester United,39,"['2ef46ff1-8d25-45df-a723-8eba95de2f5a', '4a305dba-4ad6-42ae-853e-a50e55b5bd02']",56,,,,,,,,,,,,,,,,,,Manchester United,39,00:24:56.658,Pass,True
,,,,,,,,,,,,,,,,4.835905,,,,,,,,,8782ea41-b0e4-45aa-92f2-072e48d5ca18,2756,,"[21.1, 9.9]",3754094,70,,,,0.19366771,,Left Foot,,,,"[103.7, 26.1]",,High Pass,,84.17363,,Incomplete,,,,,,,,,2,Regular Play,Daley Blind,3311.0,Left Center Back,134,Manchester United,39,['91bde892-ea0c-4b74-85ac-dbc84348fdae'],0,,,,,,,,,,,,,,,,,,Manchester United,39,00:25:00.084,Pass,
,,,,,,,,,,,,,,,,2.153707,,,,,,,,,e9cabf43-2507-4900-9ead-6e6649cd8d6a,2758,,"[15.0, 54.8]",3754094,70,True,,,0.095362045,,Right Foot,,,,"[26.5, 55.9]",,Ground Pass,,11.552489,,,,Glenn Whelan,9625.0,,,,,,2,Regular Play,Jack Butland,3537.0,Goalkeeper,135,Stoke City,30,['0eefe6da-381b-42e5-830a-a8322c225532'],7,,,,,,,,,,,,,,,,,,Stoke City,30,00:25:07.417,Pass,
,,,,,,,,,,,,,,,,0.769458,,,,,,,,,286cebe7-4409-4a9e-89eb-4206843aac99,2760,,"[29.3, 57.3]",3754094,70,True,,,0.2932725,,Right Foot,,,,"[49.5, 63.4]",,Ground Pass,,21.100948,,,,Glen Johnson,4724.0,,,,,,2,Regular Play,Glenn Whelan,9625.0,Right Defensive Midfield,135,Stoke City,30,['5e476501-83fa-485e-90e4-185ef311473f'],10,,,,,,,,,,,,,,,,,,Stoke City,30,00:25:10.058,Pass,
,,,,,,,,,,,,,,,,1.342315,,,,,,,,,46d59662-e318-4c78-a24f-1caf6f997ab9,2762,,"[49.3, 62.8]",3754094,70,,,,-2.5583632,,Right Foot,,,,"[39.6, 56.4]",,Low Pass,,11.621101,,,,Glenn Whelan,9625.0,,,,,,2,Regular Play,Glen Johnson,4724.0,Right Center Back,135,Stoke City,30,['c8d917dd-b536-486c-bba9-c062c92ee923'],10,,,,,,,,,,,,,,,,,,Stoke City,30,00:25:10.827,Pass,
,,,,,,,,,,,,,,,,1.360683,,,,,,,,,59545306-5d92-4055-b83e-aee5967f34ca,2765,,"[42.5, 53.6]",3754094,70,,,,-1.1965752,,Right Foot,,,,"[53.3, 26.1]",,Ground Pass,,29.544712,,,,Ibrahim Afellay,4891.0,,,,,,2,Regular Play,Glenn Whelan,9625.0,Right Defensive Midfield,135,Stoke City,30,['eff76cfa-f1ac-49a7-acbf-dcb0e05cb0a7'],15,,,,,,,,,,,,,,,,,,Stoke City,30,00:25:15.241,Pass,
,,,,,,,,,,,,,,,,0.497266,,,,,,,,,d321180b-823e-454d-b9f3-dce2a3a5eb7d,2768,,"[54.3, 33.8]",3754094,70,,,,2.1051917,,Right Foot,,,,"[51.4, 38.7]",,Ground Pass,,5.6938562,,,,Glenn Whelan,9625.0,,,,,,2,Regular Play,Ibrahim Afellay,4891.0,Left Defensive Midfield,135,Stoke City,30,['c96d3a2c-90d0-4402-b284-50dd79d21117'],19,,,,,,,,,,,,,,,,,,Stoke City,30,00:25:19.124,Pass,
,,,,,,,,,,,,,,,,1.942438,,,,,,,,,4a42c6ac-2e28-4232-a3c1-2aa50db581e5,2771,,"[50.9, 37.5]",3754094,70,,,,-1.5459567,,Right Foot,,,,"[51.7, 5.3]",,Ground Pass,,32.209938,,,,Marc Muniesa Martínez,6560.0,,,,,,2,Regular Play,Glenn Whelan,9625.0,Right Defensive Midfield,135,Stoke City,30,['6d75efb2-d19b-4e9a-aee4-38c3dabe28b2'],19,,,,,,,,,,,,,,,,,,Stoke City,30,00:25:19.661,Pass,
,,,,,,,,,,,,,,,,1.481382,,,,,,,,,5384f5e4-5ff2-485a-9ea6-be90e539d769,2774,,"[55.5, 3.4]",3754094,70,,,,-0.084012315,,Left Foot,,,,"[84.0, 1.0]",,Ground Pass,,28.600874,,,,Erik Pieters,3467.0,,,,,,2,Regular Play,Marc Muniesa Martínez,6560.0,Left Center Back,135,Stoke City,30,['0bbdabee-a21c-4320-9565-151359838a48'],22,,,,,,,,,,,,,,,,,,Stoke City,30,00:25:22.489,Pass,
,,,,,,,,,,,,,,,,1.612575,,,,,,,,,30fddcaf-dffc-4d1a-8624-b4f87c130cd8,2777,,"[91.6, 2.0]",3754094,70,,,,1.0457734,,Left Foot,True,,,"[111.7, 36.7]",,Low Pass,,40.101124,,Pass Offside,,Peter Crouch,4040.0,,,,,,2,Regular Play,Erik Pieters,3467.0,Left Back,135,Stoke City,30,['f0b84191-f7d3-42b4-b8a6-3b4b1f77a03b'],25,,,,,,,,,,,,,,,,,,Stoke City,30,00:25:25.704,Pass,
,,,,,,,,,,,,,,,,0.880994,,,,,,,,,0cfc5e6c-8044-4dac-b312-65fadc422f95,2779,,"[8.1, 41.6]",3754094,70,True,,,0.1954908,,Right Foot,,,,"[18.2, 43.6]",,Ground Pass,,10.296116,,,,Michael Carrick,4751.0,,,,,Free Kick,2,From Free Kick,David de Gea Quintana,3333.0,Goalkeeper,136,Manchester United,39,['ce2359a6-ff33-438d-a904-7793566d827f'],50,,,,,,,,,,,,,,,,,,Manchester United,39,00:25:50.547,Pass,
,,,,,,,,,,,,,,,,1.891722,,,,,,,,,e5b1357a-be6f-46e0-baf2-4cbd37832e61,2781,,"[21.0, 48.5]",3754094,70,,,,0.101688854,,Right Foot,,,,"[35.7, 50.0]",,Ground Pass,,14.776333,,,,Juan Manuel Mata García,3294.0,,,,,,2,From Free Kick,Michael Carrick,4751.0,Left Defensive Midfield,136,Manchester United,39,['747114e3-e0c8-4a80-b403-7e51a2b4ae74'],52,,,,,,,,,,,,,,,,,,Manchester United,39,00:25:52.474,Pass,
