50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.090983,,,,,,,,,,ca355e26-cc1b-4e87-9dfb-0f5da95c429b,1749,,,"[49.3, 20.7]",3837827,40,,,,-0.68276995,,Right Foot,,,,"[65.9, 7.2]",,Ground Pass,,21.396496,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Free Kick,Danilo Luís Hélio Pereira,13621.0,Left Center Back,66,Paris Saint-Germain,131,['5cb9a22f-e544-4fee-a4a5-f4bd039a4cd9'],6,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:06.196,Pass,
,,,,,,,,,,,,,,,,0.820275,,,,,,,,,,29fd3def-f6bd-4fc0-9a08-d6edaa4893a3,1753,,,"[68.9, 6.1]",3837827,40,,,,0.5569015,,Left Foot,,,,"[74.2, 9.4]",,Ground Pass,,6.2433963,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,66,Paris Saint-Germain,131,"['44a6a4fe-eb23-46fa-978b-4c7265628a44', 'dbb012bf-5a89-4c54-a9e6-4ac868aafa80']",8,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:08.004,Pass,True
,,,,,,,,,,,,,,,,0.904184,,,,,,,,,,3a664c52-b27c-4c07-a3da-62c9950f9d61,1757,,,"[67.1, 19.0]",3837827,40,,,,1.3903005,,Right Foot,,,,"[69.6, 32.7]",,Ground Pass,,13.926234,,Warren Zaire Emery,144059.0,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Attacking Midfield,66,Paris Saint-Germain,131,"['466fa86f-9c7b-4c9c-a813-65561bb82612', 'fc4f81f7-9f73-4eb0-b8e5-1f81f3953c5f']",11,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:11.387,Pass,True
,,,,,,,,,,,,,,,,1.076686,,,,,,,,,,ea42a30d-eec8-4f1d-a3ee-262b10cb3501,1760,,,"[69.6, 32.7]",3837827,40,,,,-1.1228542,,Right Foot,,,,"[77.0, 17.3]",,Ground Pass,,17.085667,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Free Kick,Warren Zaire Emery,144059.0,Right Defensive Midfield,66,Paris Saint-Germain,131,['65b8b9b1-87b5-409a-864e-0e2c3c6b25f5'],12,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:12.830,Pass,
,,,,,,,,,,,,,,,,0.663564,,,,,,,,,,2c362fc7-834f-4fe3-9a6e-188c9d8ef667,1764,,,"[77.5, 17.1]",3837827,40,,,,1.6162196,,Left Foot,,,,"[77.2, 23.7]",,Ground Pass,,6.606815,,Vitor Machado Ferreira,34639.0,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,66,Paris Saint-Germain,131,"['04d55ff2-ef78-4180-9e37-fbcfa40ea836', 'a0057391-9e2d-4eac-9b8b-b7d7727c724a']",14,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:14.492,Pass,True
,,,,,,,,,,,,,,,,1.187637,,,,,,,,,,f7cd5aef-56f8-4722-a1ae-eb1f8324e4fa,1767,,,"[77.2, 23.7]",3837827,40,,,,-0.7778416,,Right Foot,,,,"[97.2, 4.0]",,Ground Pass,,28.07294,,Juan Bernat Velasco,15651.0,,,,,,,1,From Free Kick,Vitor Machado Ferreira,34639.0,Left Defensive Midfield,66,Paris Saint-Germain,131,['face77ec-8d68-48b5-8cd6-f19b442a1480'],15,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:15.890,Pass,
,,,,,,,,,,,,,,,,0.437879,,,,,,,,,,6eb7b85c-231f-4664-ba37-e64dc6cf4700,1771,,,"[118.3, 17.9]",3837827,40,,,,1.8925469,,Left Foot,,,,"[115.5, 26.3]",,High Pass,,8.854378,Incomplete,,,,,,,,,1,From Free Kick,Juan Bernat Velasco,15651.0,Left Wing Back,66,Paris Saint-Germain,131,['8923e72f-a93e-4dca-9bee-e9085a6141e3'],21,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:21.583,Pass,
,,,,,,,,,,,,,,,,2.193322,,,,,,,,,,190984e7-e74c-49a7-9d75-a2376fe29d52,1779,,,"[120.0, 0.1]",3837827,41,,,,1.9681048,534c49c2-8aea-4041-a980-340a6ba18a13,Right Foot,,,,"[99.9, 48.0]",,High Pass,,51.94632,,Lionel Andrés Messi Cuccittini,5503.0,True,True,True,Straight,,Corner,1,From Corner,Neymar da Silva Santos Junior,4320.0,Left Attacking Midfield,67,Paris Saint-Germain,131,['69cd6d34-e45f-407b-8652-6107a1f03d5b'],8,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:08.053,Pass,
,,,,,,,,,,,,,,,,3.525667,,,,,,,,,,c30c55e1-d33a-4100-983a-f1cf8f8e9599,1789,,,"[69.3, 19.5]",3837827,41,,,,2.7097363,,Right Foot,,,,"[46.3, 30.1]",,High Pass,,25.325087,,Gianluigi Donnarumma,7036.0,,,,,,,1,From Corner,Neymar da Silva Santos Junior,4320.0,Left Attacking Midfield,67,Paris Saint-Germain,131,['854916fa-04b6-485e-930a-4c747f277ad8'],23,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:23.262,Pass,
,,,,,,,,,,,,,,,,6.052236,,,,,,,,,,629a8161-471d-4020-bb3e-0c6f3ac39cc3,1792,,,"[46.0, 28.6]",3837827,41,,,,0.14356333,,Right Foot,,,,"[104.8, 37.1]",,High Pass,,59.411194,Incomplete,,,,,,,,,1,From Corner,Gianluigi Donnarumma,7036.0,Goalkeeper,67,Paris Saint-Germain,131,"['12e86474-c6ea-4a9e-81bb-ecd59f66f2db', '45dc90c8-e42a-4cdc-af11-ee0837a35ea7']",26,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:26.788,Pass,True
,,,,,,,,,,,,,,,,2.173568,,,,,,,,,,a1fca11a-2650-45bf-907c-b8c6db296e8d,1794,,,"[15.3, 42.2]",3837827,41,True,,,-0.9441558,,Keeper Arm,,,,"[31.3, 20.1]",,Ground Pass,,27.283878,,Arthur Theate,43913.0,,,,,,,1,From Keeper,Steve Mandanda,3543.0,Goalkeeper,68,Rennes,134,['8caa46a0-1097-49a2-b929-003595ea880b'],35,,,,,,,,,,,,,,,,Rennes,134,00:41:35.090,Pass,
,,,,,,,,,,,,,,,,0.982869,,,,,,,,,,1654fa2a-6fed-4faa-806c-8a84448f0498,1796,,,"[59.9, 14.0]",3837827,41,,,,-0.7625711,,Left Foot,,,,"[71.1, 3.3]",,Ground Pass,,15.489674,,Adrien Truffert,45026.0,,,,,,,1,From Keeper,Arthur Theate,43913.0,Left Center Back,68,Rennes,134,['c70b70f5-ec40-41de-a36a-d7960708eb7f'],41,,,,,,,,,,,,,,,,Rennes,134,00:41:41.181,Pass,
,,,,,,,,,,,,,,,,1.383286,,,,,,,,,,5cf5289f-f9f6-4172-bcb7-13f87967f0a5,1799,,,"[70.3, 3.6]",3837827,41,,,,2.869909,,Left Foot,,,,"[56.3, 7.5]",,Ground Pass,,14.533066,,Arthur Theate,43913.0,,,,,,,1,From Keeper,Adrien Truffert,45026.0,Left Wing Back,68,Rennes,134,['a1911f7f-6ef5-4921-8a45-6ac81c85a680'],43,,,,,,,,,,,,,,,,Rennes,134,00:41:43.142,Pass,
,,,,,,,,,,,,,,,,0.864108,,,,,,,,,,d3fd6eb6-df0e-4e87-8343-706ce0f88ee9,1802,,,"[55.6, 7.5]",3837827,41,,,,1.241172,,Left Foot,,,,"[58.2, 15.1]",,Ground Pass,,8.032434,,Lesley Chimuanya Ugochukwu,44738.0,,,,,,,1,From Keeper,Arthur Theate,43913.0,Left Center Back,68,Rennes,134,['2e1da275-4e12-44ed-ac68-7cb3fd0a7189'],45,,,,,,,,,,,,,,,,Rennes,134,00:41:45.156,Pass,
,,,,,,,,,,,,,,,,1.491995,,,,,,,,,,82921f68-b2ac-4bf3-bf1c-2de73768b8ee,1806,,,"[53.0, 23.9]",3837827,41,,,,1.7880898,,Right Foot,,,,"[44.5, 62.4]",,Ground Pass,,39.427147,,Christopher Wooh,74588.0,,,,,,,1,From Keeper,Lesley Chimuanya Ugochukwu,44738.0,Left Defensive Midfield,68,Rennes,134,['f938ac78-9d1d-44a3-a409-e75ed01328c2'],47,,,,,,,,,,,,,,,,Rennes,134,00:41:47.711,Pass,
,,,,,,,,,,,,,,,,2.176333,,,,,,,,,,ce96dc35-b7f5-446c-8e4c-67a670d6d050,1810,,,"[40.7, 62.2]",3837827,41,,,,-2.38058,,Right Foot,,,,"[15.5, 38.2]",,Ground Pass,,34.8,,Steve Mandanda,3543.0,,,,,,,1,From Keeper,Christopher Wooh,74588.0,Right Center Back,68,Rennes,134,['3ec7d31b-96f1-4d81-b6fe-23169d043d29'],50,,,,,,,,,,,,,,,,Rennes,134,00:41:50.572,Pass,
,,,,,,,,,,,,,,,,2.225863,,,,,,,,,,8bc470e8-0207-40ba-804c-9a6d2a17dcc1,1812,,,"[15.5, 37.8]",3837827,41,,,,-0.71842533,,Right Foot,,,,"[50.5, 7.2]",,High Pass,,46.49043,,Adrien Truffert,45026.0,,,,,,,1,From Keeper,Steve Mandanda,3543.0,Goalkeeper,68,Rennes,134,['18f3260e-d1fa-4219-b42c-dc2cefabbf69'],52,,,,,,,,,,,,,,,,Rennes,134,00:41:52.749,Pass,
,,,,,,,,,,,,,,,,1.130982,,,,,,,,,,b2b64e23-32f5-4cb4-b471-bf9015b2e5c3,1815,,,"[50.0, 3.9]",3837827,41,,,,0.34097895,,Left Foot,,,,"[59.3, 7.2]",,Low Pass,,9.868131,,Amine Gouiri,4435.0,,,,,,,1,From Keeper,Adrien Truffert,45026.0,Left Wing Back,68,Rennes,134,['138194dc-92aa-4dd1-835e-fa54e0f30018'],56,,,,,,,,,,,,,,,,Rennes,134,00:41:56.320,Pass,
,,,,,,,,,,,,,,,,1.001813,,,,,,,,,,34405466-b34b-4c9a-90d7-f80fb1ca5c2c,1818,,,"[59.3, 7.2]",3837827,41,,,,1.3332617,,Right Foot,,,,"[61.6, 16.7]",,Ground Pass,,9.774457,,Adrien Truffert,45026.0,,,,,,,1,From Keeper,Amine Gouiri,4435.0,Left Wing,68,Rennes,134,['38cdf61b-e8f2-4c84-83c3-c7020c8a81d8'],57,,,,,,,,,,,,,,,,Rennes,134,00:41:57.545,Pass,
,,,,,,,,,,,,,,,,1.451411,,,,,,,,,,ea987b19-23e2-4548-a45a-0336e50d1740,1821,,,"[61.0, 16.7]",3837827,41,,,,0.15160549,,Right Foot,,,,"[75.4, 18.9]",,Low Pass,,14.567086,,Arnaud Kalimuendo Muinga,35705.0,,,,,,,1,From Keeper,Adrien Truffert,45026.0,Left Wing Back,68,Rennes,134,['9c84eaa1-5cdc-4ad2-ba22-ce8e640c8c58'],58,,,,,,,,,,,,,,,,Rennes,134,00:41:58.610,Pass,
,,,,,,,,,,,,,,,,0.423148,,,,,,,,,,5efc8834-1ece-424f-b470-6e7b11cfe120,1823,,,"[75.4, 18.9]",3837827,42,,,,1.943784,,Right Foot,,,,"[73.6, 23.5]",,Ground Pass,,4.9396358,,Adrien Truffert,45026.0,,,,,,,1,From Keeper,Arnaud Kalimuendo Muinga,35705.0,Center Forward,68,Rennes,134,['95ea809e-e1bd-422f-87a0-d731cfe52290'],0,,,,,,,,,,,,,,,,Rennes,134,00:42:00.062,Pass,
,,,,,,,,,,,,,,,,0.69378,,,,,,,,,,4d411039-bcb6-4fc3-8d7b-38aa2371e1dc,1827,,,"[35.6, 46.9]",3837827,42,,,,0.105489306,,Right Foot,,,,"[44.1, 47.8]",,Ground Pass,,8.547514,,Vitor Machado Ferreira,34639.0,,,,,,Recovery,1,Regular Play,Danilo Luís Hélio Pereira,13621.0,Left Center Back,69,Paris Saint-Germain,131,['43116729-715d-4ff3-96e9-48592f72be5d'],1,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:01.821,Pass,
,,,,,,,,,,,,,,,,0.547238,,,,,,,,,,60db2629-f7ca-418f-be75-54ab63f4f9c2,1830,,,"[44.1, 47.8]",3837827,42,,,,1.6162196,,Right Foot,,,,"[43.8, 54.4]",,Ground Pass,,6.606815,,Warren Zaire Emery,144059.0,,,,,,,1,Regular Play,Vitor Machado Ferreira,34639.0,Left Defensive Midfield,69,Paris Saint-Germain,131,['bed566c2-539b-4b79-9210-e2d7e2269578'],2,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:02.955,Pass,
,,,,,,,,,,,,,,,,0.143029,,,,,,,,,,157e1e49-696e-4bc9-85a3-f25ea359ca9a,1833,,,"[42.5, 55.1]",3837827,42,,,,-1.3171222,,Right Foot,,,,"[43.2, 52.4]",,Ground Pass,,2.7892652,Incomplete,,,,,,,,,1,Regular Play,Warren Zaire Emery,144059.0,Right Defensive Midfield,69,Paris Saint-Germain,131,"['30907daa-ed1f-4906-b372-1531894312e7', '9580d7ce-4911-45cf-adbb-3d89deedb7fe']",3,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:03.502,Pass,True
,,,,,,,,,,,,,,,,1.57545,,,,,,,,,,ecfeb42b-24b3-48dc-b3f8-fb85d09c489a,1838,,,"[49.3, 62.2]",3837827,42,,,,0.6829543,,Right Foot,,,,"[61.1, 71.8]",,Ground Pass,,15.211838,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Warren Zaire Emery,144059.0,Right Defensive Midfield,69,Paris Saint-Germain,131,['51a16f5f-c78d-4ed6-b358-c5ed82e282b6'],6,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:06.190,Pass,
,,,,,,,,,,,,,,,,1.141678,,,,,,,,,,0a1af982-6618-4cd2-b7de-288bcc77556c,1848,,,"[83.0, 45.5]",3837827,42,,,,-1.2199769,,Left Foot,,,,"[91.6, 22.0]",,Ground Pass,,25.024189,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,69,Paris Saint-Germain,131,['53958975-7cea-4ca4-b304-980ca52a79af'],12,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:12.635,Pass,
,,,,,,,,,,,,,,,,1.076422,,,,,,,,,,94b2508e-3440-4f9f-8de1-7deebf4d7b3b,1851,,,"[99.0, 21.7]",3837827,42,,,,-0.17787527,,Right Foot,,,,"[107.9, 20.1]",,Ground Pass,,9.042677,,Juan Bernat Velasco,15651.0,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Attacking Midfield,69,Paris Saint-Germain,131,['b697024c-5a5a-4910-83a9-dc9690a4b7e5'],15,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:15.297,Pass,
,,,,,,,,,,,,,,,,0.705421,,,,,,,,,,00284d49-563d-48dc-b2ce-d00306c1598e,1853,,,"[109.6, 21.6]",3837827,42,,,,1.8865349,27ebb13a-98d5-4cd3-abe3-1273918710d7,Left Foot,True,,,"[104.7, 36.6]",,Ground Pass,,15.78005,,Lionel Andrés Messi Cuccittini,5503.0,True,,,,,,1,Regular Play,Juan Bernat Velasco,15651.0,Left Wing Back,69,Paris Saint-Germain,131,['22491114-2cb9-446f-bcfa-02e18aa84146'],16,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:16.373,Pass,
,,,,,,,,,,,,,,,,1.639581,,,,,,,,,,56f1202a-cfe8-4689-b4df-840a3bbc8d5c,1872,,,"[42.9, 50.6]",3837827,42,,,,1.3187003,,Right Foot,,,,"[49.7, 77.0]",,Ground Pass,,27.261694,,Hamari Traoré,3248.0,,,,,,Recovery,1,Regular Play,Arnaud Kalimuendo Muinga,35705.0,Center Forward,70,Rennes,134,['0978f5b8-272f-4fe7-b8a5-ea93e925ff9c'],27,,,,,,,,,,,,,,,,Rennes,134,00:42:27.865,Pass,
,,,,,,,,,,,,,,,,1.418284,,,,,,,,,,beea7df0-5d6c-479e-a56f-59bb11e2c5cf,1875,,,"[67.2, 59.2]",3837827,42,,,,-2.005698,,Right Foot,,,,"[55.4, 33.8]",,Ground Pass,,28.007141,,Arthur Theate,43913.0,,,,,,,1,Regular Play,Hamari Traoré,3248.0,Right Wing Back,70,Rennes,134,['a2eb78ee-dfbb-4040-98ba-69f26c8ac27c'],36,,,,,,,,,,,,,,,,Rennes,134,00:42:36.501,Pass,
,,,,,,,,,,,,,,,,1.399594,,,,,,,,,,3e6b02f4-f1db-4180-b3b9-1899d08449bb,1878,,,"[56.6, 32.3]",3837827,42,,,,-0.7522977,,Left Foot,,,,"[72.2, 17.7]",,Ground Pass,,21.36633,,Amine Gouiri,4435.0,,,,,,,1,Regular Play,Arthur Theate,43913.0,Left Center Back,70,Rennes,134,['062b52e0-df27-491e-af75-c20eab1baf1a'],40,,,,,,,,,,,,,,,,Rennes,134,00:42:40.402,Pass,
,,,,,,,,,,,,,,,,1.279719,,,,,,,,,,74684588-0f8d-484c-a13d-d49f228eab1c,1882,,,"[77.7, 14.5]",3837827,42,,,,2.2378688,,Right Foot,,,,"[71.4, 22.5]",,Ground Pass,,10.182829,,Lesley Chimuanya Ugochukwu,44738.0,,,,,,,1,Regular Play,Amine Gouiri,4435.0,Left Wing,70,Rennes,134,"['19e4844f-14dc-4ead-a0b1-1e2cf21dde4e', 'ab2274e2-0d93-4c4d-b59a-df05ef90fa51']",44,,,,,,,,,,,,,,,,Rennes,134,00:42:44.904,Pass,True
,,,,,,,,,,,,,,,,1.633893,,,,,,,,,,62baf3de-1b62-4da6-932b-ca18ebf325df,1884,,,"[71.4, 21.1]",3837827,42,,,,-1.9912814,,Left Foot,,,,"[65.9, 8.8]",,Ground Pass,,13.473678,,Amine Gouiri,4435.0,,,,,,,1,Regular Play,Lesley Chimuanya Ugochukwu,44738.0,Left Defensive Midfield,70,Rennes,134,['385d29a0-d2a1-4f05-bbca-a3b1cf0f43c5'],46,,,,,,,,,,,,,,,,Rennes,134,00:42:46.183,Pass,
,,,,,,,,,,,,,,,,1.134266,,,,,,,,,,6a9fc0e4-13d5-45c5-9310-5bdb3af9c870,1887,,,"[65.9, 8.2]",3837827,42,,,,2.8492453,,Right Foot,,,,"[55.6, 11.3]",,Ground Pass,,10.756393,,Arthur Theate,43913.0,,,,,,,1,Regular Play,Amine Gouiri,4435.0,Left Wing,70,Rennes,134,['b7ecb983-7eb1-4b59-9e0e-cc5398898b76'],48,,,,,,,,,,,,,,,,Rennes,134,00:42:48.044,Pass,
,,,,,,,,,,,,,,,,1.640981,,,,,,,,,,cd6e60dc-1f62-48f2-9a41-60dbc8ebca76,1890,,,"[52.4, 13.7]",3837827,42,,,,1.8307699,,Left Foot,,,,"[44.5, 43.4]",,Ground Pass,,30.73272,,Joe Rodon,11250.0,,,,,,,1,Regular Play,Arthur Theate,43913.0,Left Center Back,70,Rennes,134,['2aa893a1-ad74-43a6-be42-eae7f944d333'],50,,,,,,,,,,,,,,,,Rennes,134,00:42:50.663,Pass,
,,,,,,,,,,,,,,,,1.377332,,,,,,,,,,b687cbc7-047f-4ea6-86e0-4fae03d75092,1893,,,"[42.6, 42.0]",3837827,42,,,,1.2847449,,Right Foot,,,,"[48.6, 62.4]",,Ground Pass,,21.264053,,Christopher Wooh,74588.0,,,,,,,1,Regular Play,Joe Rodon,11250.0,Center Back,70,Rennes,134,['7f314f81-70da-47d2-8304-ed823473fbf2'],53,,,,,,,,,,,,,,,,Rennes,134,00:42:53.236,Pass,
,,,,,,,,,,,,,,,,3.246796,,,,,,,,,,1472ce46-1841-49a3-a421-165c4b204dfe,1896,,,"[49.0, 68.5]",3837827,42,,,,-2.572844,,Right Foot,,,,"[13.8, 46.0]",,Ground Pass,,41.77667,,Steve Mandanda,3543.0,,,,,,,1,Regular Play,Christopher Wooh,74588.0,Right Center Back,70,Rennes,134,['40d19990-fd2f-440d-851c-a3183e0dd461'],56,,,,,,,,,,,,,,,,Rennes,134,00:42:56.963,Pass,
,,,,,,,,,,,,,,,,1.518096,,,,,,,,,,a0de444d-e95f-4acb-961d-6f17166a6fb3,1900,,,"[14.7, 44.6]",3837827,43,,,,-1.186527,,Right Foot,,,,"[22.1, 26.3]",,Ground Pass,,19.739553,,Arthur Theate,43913.0,,,,,,,1,Regular Play,Steve Mandanda,3543.0,Goalkeeper,70,Rennes,134,['b2e16bad-1603-4372-a7bf-4a7bab85175a'],1,,,,,,,,,,,,,,,,Rennes,134,00:43:01.446,Pass,
,,,,,,,,,,,,,,,,0.747761,,,,,,,,,,cae05a7f-e627-4fcf-a578-c0a044de5cd4,1904,,,"[30.1, 11.0]",3837827,43,,,,-1.4352686,,Right Foot,,,,"[31.3, 2.2]",,Ground Pass,,8.881441,,Adrien Truffert,45026.0,,,,,,,1,Regular Play,Arthur Theate,43913.0,Left Center Back,70,Rennes,134,"['030472c6-d8a3-40fe-881c-70e1302fa182', 'a6847397-b8bb-49c6-9d47-e670c9b01f90']",5,,,,,,,,,,,,,,,,Rennes,134,00:43:05.896,Pass,True
,,,,,,,,,,,,,,,,2.025796,,,,,,,,,,d47312bd-d217-4e28-84e0-5df877d2a76f,1908,,,"[24.8, 5.0]",3837827,43,,,,2.2102652,,Right Foot,,,,"[10.0, 24.9]",,Ground Pass,,24.800201,,Steve Mandanda,3543.0,,,,,,,1,Regular Play,Adrien Truffert,45026.0,Left Wing Back,70,Rennes,134,"['41514750-1e4f-4809-ac93-c528f66a9224', 'ae5c2cf5-f47d-4f8c-8462-55b8374b1998']",8,,,,,,,,,,,,,,,,Rennes,134,00:43:08.057,Pass,True
,,,,,,,,,,,,,,,,2.582033,,,,,,,,,,24fafd7a-2729-4ad2-8142-6f78833a47fc,1912,,,"[10.1, 25.0]",3837827,43,,,,0.23132937,,Right Foot,,,,"[56.8, 36.0]",,High Pass,,47.978016,Incomplete,Arnaud Kalimuendo Muinga,35705.0,,,,,,,1,Regular Play,Steve Mandanda,3543.0,Goalkeeper,70,Rennes,134,"['c2ab8201-4578-4e79-8035-0ce99388d17d', 'dd2bbb26-b22e-4aec-a5da-b49c471fbf9e']",10,,,,,,,,,,,,,,,,Rennes,134,00:43:10.203,Pass,
,,,,,,,,,,,,,,,,0.999733,,,,,,,,,,dd2bbb26-b22e-4aec-a5da-b49c471fbf9e,1914,,,"[63.3, 44.1]",3837827,43,,,,-0.4706405,,Other,,,,"[69.0, 41.2]",,Low Pass,,6.395311,,Vitor Machado Ferreira,34639.0,,,,,,Recovery,1,Regular Play,Marcos Aoás Corrêa,4372.0,Center Back,71,Paris Saint-Germain,131,"['24fafd7a-2729-4ad2-8142-6f78833a47fc', '4dae8a4d-536a-43b4-8562-fe10f2de197b']",12,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:43:12.785,Pass,
,,,,,,,,,,,,,,,,0.983287,,,,,,,,,,2b5ccb73-716c-49b5-acf4-1a34f7fe897a,1918,,,"[62.9, 51.0]",3837827,43,,,,2.4346845,,Right Foot,,,,"[53.3, 59.2]",,Ground Pass,,12.625371,,Sergio Ramos García,5201.0,,,,,,,1,Regular Play,Vitor Machado Ferreira,34639.0,Left Defensive Midfield,71,Paris Saint-Germain,131,"['a895dde1-129a-4781-940c-666d4dcd4f88', 'f4652b01-4545-4c8c-85f2-ec7b27a66bc1']",15,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:43:15.344,Pass,True
,,,,,,,,,,,,,,,,1.238387,,,,,,,,,,69dee869-2723-4411-8a1d-85191057321b,1921,,,"[46.2, 59.4]",3837827,43,,,,-1.7250026,,Left Foot,,,,"[43.2, 40.1]",,Ground Pass,,19.531769,,Danilo Luís Hélio Pereira,13621.0,,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Right Center Back,71,Paris Saint-Germain,131,['033605f3-1556-40f2-a230-102dd50d1539'],17,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:43:17.803,Pass,
,,,,,,,,,,,,,,,,1.176218,,,,,,,,,,87d3dcd7-0c4c-434f-a4fe-d08f9adbb98c,1924,,,"[39.7, 39.0]",3837827,43,,,,0.87090343,,Right Foot,,,,"[49.3, 50.4]",,Ground Pass,,14.903691,,Vitor Machado Ferreira,34639.0,,,,,,,1,Regular Play,Danilo Luís Hélio Pereira,13621.0,Left Center Back,71,Paris Saint-Germain,131,['eea6fcad-2192-4a98-892f-5c421700f3c3'],21,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:43:21.676,Pass,
,,,,,,,,,,,,,,,,2.045901,,,,,,,,,,935bc790-7db1-421a-a92f-869bf7833766,1927,,,"[49.3, 52.2]",3837827,43,,,,0.9213956,,Right Foot,,,,"[65.7, 73.8]",,Ground Pass,,27.120472,,Warren Zaire Emery,144059.0,,,,,,,1,Regular Play,Vitor Machado Ferreira,34639.0,Left Defensive Midfield,71,Paris Saint-Germain,131,['0a68bf12-6ad3-43bc-b412-9b537f2c3584'],25,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:43:25.049,Pass,
,,,,,,,,,,,,,,,,0.798235,,,,,,,,,,18545939-d0fa-4db3-bc4d-8df9e7d5e675,1930,,,"[69.5, 75.7]",3837827,43,,,,-1.5707964,,Right Foot,,,,"[69.5, 66.1]",,Ground Pass,,9.6,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Warren Zaire Emery,144059.0,Right Defensive Midfield,71,Paris Saint-Germain,131,['750996eb-8a8c-415c-84c9-a17984dd7c47'],29,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:43:29.401,Pass,
,,,,,,,,,,,,,,,,1.155832,,,,,,,,,,04502c30-3199-442b-b871-2c01b65927c2,1934,,,"[69.5, 68.0]",3837827,43,,,,3.0158231,,Left Foot,,,,"[60.8, 69.1]",,Ground Pass,,8.769264,,Vitor Machado Ferreira,34639.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,71,Paris Saint-Germain,131,"['754aaf84-8504-4650-9706-fba1244d4f22', '7c19cd9e-e3f2-4654-b8e2-e9063d1c8f38']",30,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:43:30.404,Pass,True
,,,,,,,,,,,,,,,,0.733253,,,,,,,,,,c844d4dd-d9a1-4fc0-8d5c-3df97d66b278,1937,,,"[63.8, 61.4]",3837827,43,,,,1.584309,,Right Foot,,,,"[63.7, 68.8]",,Ground Pass,,7.400676,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Vitor Machado Ferreira,34639.0,Left Defensive Midfield,71,Paris Saint-Germain,131,['69ae1526-580b-439e-bc87-6e9218e0cdd4'],36,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:43:36.331,Pass,
