50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.50178,,,,,,,,,,52689ad2-7316-4dab-ae5f-4bb03e3fb20c,137,,"[22.8, 51.2]",3895139,1,,,,-2.5316758,,Right Foot,,,,"[6.2, 39.6]",,Low Pass,,20.25142,,,,Frederik Rønnow,12420.0,,,,Recovery,1,From Throw In,Paul Jaeckel,20606.0,Right Center Back,4,Bayer Leverkusen,904,"['225af5ab-1b29-4003-9173-1c587dea089a', 'db95629e-b696-49f7-835d-c93bd64ae136']",49,,,,,,,,,,,,,,,,,,Union Berlin,190,00:01:49.031,Pass,
,,,,,,,,,,,,,,,,,4.120937,,,,,,,,,,bfa8659c-0af3-4c0f-98c8-f91c15a918e9,141,,"[5.3, 38.2]",3895139,1,,,,-1.7208233,,Left Foot,,,,"[0.1, 3.8]",,High Pass,,34.790802,,Out,,,,,,,,1,From Throw In,Frederik Rønnow,12420.0,Goalkeeper,4,Bayer Leverkusen,904,['7a08719d-b7e4-4871-b6f9-f74a60ebf972'],50,,,,,,,,,,,,,,,,,,Union Berlin,190,00:01:50.720,Pass,True
,,,,,,,,,,,,,,,,,0.584869,,,,,,,,,,2762f2f1-7697-4033-84d0-3ecde8eed8c2,142,,"[120.0, 80.0]",3895139,2,,,,-2.5681522,,Left Foot,,,,"[115.2, 76.9]",,Ground Pass,,5.714018,,,,Jonas Hofmann,8804.0,,,,Corner,1,From Corner,Alejandro Grimaldo García,10336.0,Left Wing Back,5,Bayer Leverkusen,904,['82b5edd0-ed03-4e02-80d8-d3595506dd2c'],17,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:17.123,Pass,
,,,,,,,,,,,,,,,,,1.781308,,,,,,,,,,829a784a-de76-4a59-aace-f86b3f08cbf2,145,,"[115.3, 76.1]",3895139,2,,,,-2.9042184,,Right Foot,,,,"[109.1, 74.6]",,Ground Pass,,6.3788714,,,,Alejandro Grimaldo García,10336.0,,,,,1,From Corner,Jonas Hofmann,8804.0,Right Attacking Midfield,5,Bayer Leverkusen,904,['14e9166c-1fb7-45a5-9efd-2d8b99b0b09d'],18,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:18.972,Pass,
,,,,,,,,,,,,,,,,,2.493052,,,,,,,,,,575a7bd6-9a45-4a0e-b393-008c094680f0,148,,"[105.4, 70.0]",3895139,2,,,,-1.2872322,,Left Foot,True,,,"[120.0, 19.9]",,High Pass,,52.184002,,Out,,Victor Okoh Boniface,32289.0,,True,,,1,From Corner,Alejandro Grimaldo García,10336.0,Left Wing Back,5,Bayer Leverkusen,904,['546f8dad-b261-4e58-9a3a-fbde18fb0545'],21,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:21.073,Pass,
,,,,,,,,,,,,,,,,,3.531064,,,,,,,,,,b75edcf7-1ee8-444c-a8d9-02951e9c97e6,150,,"[7.0, 44.1]",3895139,3,,,,-0.3888171,,Right Foot,,,,"[77.3, 15.3]",,High Pass,,75.97059,,Incomplete,,Sheraldo Becker,8375.0,,,,Goal Kick,1,From Goal Kick,Frederik Rønnow,12420.0,Goalkeeper,6,Union Berlin,190,"['9202cbc4-7c44-447a-9dd1-b3294550874c', 'a81d7a5f-820a-466e-97a0-74eacac9a18c']",0,,,,,,,,,,,,,,,,,,Union Berlin,190,00:03:00.680,Pass,
,,,,,,,,,,,,,,,,,1.4721,,,,,,,,,,a81d7a5f-820a-466e-97a0-74eacac9a18c,153,,"[42.8, 64.8]",3895139,3,,,True,-1.1441689,,,,,,"[46.3, 57.1]",,Low Pass,,8.458132,,,,Granit Xhaka,3500.0,,,,Recovery,1,Regular Play,Jeremie Frimpong,32712.0,Right Wing Back,7,Bayer Leverkusen,904,"['896613b0-114d-478e-8260-871688e7230d', 'b75edcf7-1ee8-444c-a8d9-02951e9c97e6', 'c3bfa4f0-d271-41e7-9727-cbc32edfffea']",4,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:04.211,Pass,True
,,,,,,,,,,,,,,,,,0.901373,,,,,,,,,,00972948-8192-4adf-b11b-7d199b3681da,157,,"[46.8, 56.4]",3895139,3,,,,2.840434,,Left Foot,,,,"[33.6, 60.5]",,Ground Pass,,13.822083,,,,Odilon Kossonou,27133.0,,,,,1,Regular Play,Granit Xhaka,3500.0,Right Defensive Midfield,7,Bayer Leverkusen,904,['aa0fe519-0671-4abe-be90-6c83a859272b'],5,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:05.781,Pass,
,,,,,,,,,,,,,,,,,1.190264,,,,,,,,,,d78c4751-ad94-4163-b19b-f360a95e7c2c,160,,"[33.2, 58.0]",3895139,3,,,,-1.6583463,,Right Foot,,,,"[30.4, 26.1]",,Ground Pass,,32.022648,,,,Piero Martín Hincapié Reyna,38004.0,,,,,1,Regular Play,Odilon Kossonou,27133.0,Right Center Back,7,Bayer Leverkusen,904,['dad999c3-52ea-4372-b8a3-aee44392afd4'],8,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:08.123,Pass,
,,,,,,,,,,,,,,,,,1.028252,,,,,,,,,,757711b4-b1e7-4a2c-9344-a6a07a563264,163,,"[36.2, 22.7]",3895139,3,,,,0.4214192,,Left Foot,,,,"[42.0, 25.3]",,Ground Pass,,6.3560996,,,,Exequiel Alejandro Palacios,28268.0,,,,,1,Regular Play,Piero Martín Hincapié Reyna,38004.0,Left Center Back,7,Bayer Leverkusen,904,['be1b704b-2cd4-4a02-95f8-a64f65de2a95'],12,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:12.838,Pass,
,,,,,,,,,,,,,,,,,1.081232,,,,,,,,,,490a832b-dd6c-43d3-8ba3-5fbab0a9c515,166,,"[45.9, 28.4]",3895139,3,,,,1.5540615,,Right Foot,,,,"[46.3, 52.3]",,Ground Pass,,23.903347,,,,Granit Xhaka,3500.0,,,,,1,Regular Play,Exequiel Alejandro Palacios,28268.0,Left Defensive Midfield,7,Bayer Leverkusen,904,['bd88d1f5-07e3-41dc-a6d5-f5ba6e405bcf'],16,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:16.073,Pass,
,,,,,,,,,,,,,,,,,0.908525,,,,,,,,,,31cafc8d-2457-4eea-835e-91cde4a1f0c2,170,,"[54.2, 49.1]",3895139,3,,,,-1.6373645,,Left Foot,,,,"[53.4, 37.1]",,Ground Pass,,12.026637,,,,Jonathan Tah,8221.0,,,,,1,Regular Play,Granit Xhaka,3500.0,Right Defensive Midfield,7,Bayer Leverkusen,904,['4155cc0e-89d2-4d66-a1cc-a4b2e04b79ff'],20,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:20.919,Pass,
,,,,,,,,,,,,,,,,,1.220827,,,,,,,,,,e6100ce4-8dec-464d-bfa2-19c474c05f3c,173,,"[53.4, 37.1]",3895139,3,,,,-1.4844316,,Right Foot,,,,"[55.4, 14.0]",,Ground Pass,,23.186419,,,,Piero Martín Hincapié Reyna,38004.0,,,,,1,Regular Play,Jonathan Tah,8221.0,Center Back,7,Bayer Leverkusen,904,['18c1067d-85ff-4554-9cbf-af5e62540913'],22,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:22.637,Pass,
,,,,,,,,,,,,,,,,,0.921628,,,,,,,,,,c3c851f8-e3c1-459b-904c-a04c31c8df32,176,,"[55.6, 10.3]",3895139,3,,,,-0.5176491,,Left Foot,,,,"[70.0, 2.1]",,Ground Pass,,16.571058,,,,Alejandro Grimaldo García,10336.0,,,,,1,Regular Play,Piero Martín Hincapié Reyna,38004.0,Left Center Back,7,Bayer Leverkusen,904,['b3fa7ebc-b573-4cef-ae0e-1d6293d8f26c'],25,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:25.310,Pass,
,,,,,,,,,,,,,,,,,1.169345,,,,,,,,,,0063ed6c-6099-44f4-a3af-7c2545b7fc6a,179,,"[68.5, 2.4]",3895139,3,,,,2.9754732,,Left Foot,,,,"[51.8, 5.2]",,Ground Pass,,16.933104,,,,Piero Martín Hincapié Reyna,38004.0,,,,,1,Regular Play,Alejandro Grimaldo García,10336.0,Left Wing Back,7,Bayer Leverkusen,904,['9d6636c5-3283-42dc-9de2-b9950355b728'],26,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:26.867,Pass,
,,,,,,,,,,,,,,,,,1.98582,,,,,,,,,,8454e432-c09a-48c9-85aa-eac9f685403f,182,,"[52.4, 9.5]",3895139,3,,,,1.659846,,Left Foot,,,,"[48.9, 48.7]",,Ground Pass,,39.355938,,,,Granit Xhaka,3500.0,,,,,1,Regular Play,Piero Martín Hincapié Reyna,38004.0,Left Center Back,7,Bayer Leverkusen,904,['6fecf50d-f97d-4490-935e-714f778560e8'],29,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:29.988,Pass,
,,,,,,,,,,,,,,,,,1.057593,,,,,,,,,,ee387446-7960-43f8-b6a0-ab7db5252563,185,,"[53.9, 51.8]",3895139,3,,,,1.1763265,,Left Foot,,,,"[63.1, 73.9]",,Ground Pass,,23.938463,,,,Odilon Kossonou,27133.0,,,,,1,Regular Play,Granit Xhaka,3500.0,Right Defensive Midfield,7,Bayer Leverkusen,904,['b2944d8e-796b-4ca5-821a-8a1360bdb69d'],34,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:34.363,Pass,
,,,,,,,,,,,,,,,,,1.216109,,,,,,,,,,0fed4039-47e0-47df-b131-752b1230ec31,189,,"[62.6, 57.4]",3895139,3,,,,-0.67828286,,Left Foot,,,,"[72.9, 49.1]",,Ground Pass,,13.228001,,,,Florian Wirtz,40724.0,,,,,1,Regular Play,Odilon Kossonou,27133.0,Right Center Back,7,Bayer Leverkusen,904,"['1c608f64-cc38-4eb7-aecb-adb11f0f0d2a', 'c41740b4-af7a-4f4a-b04c-9ddaebc7b648']",38,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:38.556,Pass,True
,,,,,,,,,,,,,,,,,1.90822,,,,,,,,,,0698d06d-392c-438b-8af9-c83ea5007f13,197,,"[55.7, 23.9]",3895139,3,,,,-1.6162196,,Right Foot,,,,"[55.1, 10.7]",,Ground Pass,,13.21363,,,,Jérôme Roussillon,3676.0,,,,,1,Regular Play,Alex Král,23452.0,Right Defensive Midfield,7,Bayer Leverkusen,904,"['01bab89a-7ffe-4890-a237-6dadb1168f10', '8aa0bfca-2f90-4ff4-9299-245620468e47']",43,,,,,,,,,,,,,,,,,,Union Berlin,190,00:03:43.241,Pass,True
,,,,,,,,,,,,,,,,,1.990813,,,,,,,,,,85b7a909-1f52-43bf-80ce-c4eb1b963ccb,201,,"[47.4, 10.3]",3895139,3,,,,0.83427227,,Right Foot,,,,"[64.9, 29.6]",,High Pass,,26.052639,,Incomplete,,David Datro Fofana,89326.0,,,,,1,Regular Play,Jérôme Roussillon,3676.0,Left Wing Back,7,Bayer Leverkusen,904,"['133b3494-bd42-4e74-9495-b8f732af8d35', '34367ab2-1733-49b4-ad98-4a912ec511ca', '8df3f475-ab17-49b5-9db5-261bd0623d1d']",46,,,,,,,,,,,,,,,,,,Union Berlin,190,00:03:46.039,Pass,True
,,,,,,,,,,,,,,,,,3.422283,,,,,,,,,,8df3f475-ab17-49b5-9db5-261bd0623d1d,203,,"[55.2, 50.5]",3895139,3,,,,-3.0848713,,Right Foot,,,,"[23.5, 48.7]",,Ground Pass,,31.751062,,,,Lukáš Hrádecký,8667.0,,,,Recovery,1,Regular Play,Exequiel Alejandro Palacios,28268.0,Left Defensive Midfield,7,Bayer Leverkusen,904,"['85b7a909-1f52-43bf-80ce-c4eb1b963ccb', 'a4e3d075-cd0a-4100-be23-dc5f51a4445f']",48,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:48.030,Pass,
,,,,,,,,,,,,,,,,,1.766824,,,,,,,,,,a5c34dd7-34ee-4f42-a26c-75bf027c0b61,206,,"[25.7, 47.7]",3895139,3,,,,-1.2785279,,Right Foot,,,,"[32.5, 25.1]",,Ground Pass,,23.600847,,,,Piero Martín Hincapié Reyna,38004.0,,,,,1,Regular Play,Lukáš Hrádecký,8667.0,Goalkeeper,7,Bayer Leverkusen,904,['27461682-a2ee-4027-93ec-2bcf3c4b5370'],51,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:51.508,Pass,
,,,,,,,,,,,,,,,,,1.917064,,,,,,,,,,9f96d48c-a86c-4dfc-a355-7d750d8a8b09,209,,"[35.0, 21.4]",3895139,3,,,,-1.019765,,Left Foot,,,,"[46.0, 3.5]",,Ground Pass,,21.00976,,,,Alejandro Grimaldo García,10336.0,,,,,1,Regular Play,Piero Martín Hincapié Reyna,38004.0,Left Center Back,7,Bayer Leverkusen,904,['efb7c7fe-e927-463e-a1a5-9cdf28cf9c53'],54,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:54.903,Pass,
,,,,,,,,,,,,,,,,,1.249273,,,,,,,,,,02142e26-c2bf-405a-817c-1ef52ba2889d,212,,"[49.3, 3.1]",3895139,3,,,,1.50359,,Left Foot,,,,"[50.0, 13.5]",,Ground Pass,,10.423532,,,,Exequiel Alejandro Palacios,28268.0,,,,,1,Regular Play,Alejandro Grimaldo García,10336.0,Left Wing Back,7,Bayer Leverkusen,904,['bfa5d51d-e1be-4f82-abea-4a4b64d23d3d'],58,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:58.178,Pass,
,,,,,,,,,,,,,,,,,3.265674,,,,,,,,,,3469d2b7-6ad1-4d67-9a68-f38174041f93,215,,"[51.8, 21.6]",3895139,4,,,,1.1147243,,Right Foot,,,,"[77.8, 74.6]",,High Pass,,59.03389,,,,Jeremie Frimpong,32712.0,,True,,,1,Regular Play,Exequiel Alejandro Palacios,28268.0,Left Defensive Midfield,7,Bayer Leverkusen,904,['726e3d36-fc04-4720-aa55-d68f8783a093'],1,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:01.696,Pass,
,,,,,,,,,,,,,,,,,1.244623,,,,,,,,,,69d6668e-ad85-4a9b-8a63-8c11a84f7bb0,219,,"[76.8, 73.5]",3895139,4,,,,-2.1408367,,Right Foot,,,,"[66.8, 57.9]",,Ground Pass,,18.529976,,,,Granit Xhaka,3500.0,,,,,1,Regular Play,Jeremie Frimpong,32712.0,Right Wing Back,7,Bayer Leverkusen,904,"['9f097380-6800-46b6-8888-8ca20660222f', 'df8a6e10-9152-4160-a215-1a734f64b7f2']",7,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:07.357,Pass,True
,,,,,,,,,,,,,,,,,1.140542,,,,,,,,,,4ed0a8f3-16e7-420a-8919-cc36836190dc,222,,"[64.5, 56.6]",3895139,4,,,,-1.6149665,,Left Foot,,,,"[63.7, 38.5]",,Ground Pass,,18.11767,,,,Exequiel Alejandro Palacios,28268.0,,,,,1,Regular Play,Granit Xhaka,3500.0,Right Defensive Midfield,7,Bayer Leverkusen,904,['283fdc6f-fd32-454d-a26e-4a6401abaa43'],10,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:10.038,Pass,
,,,,,,,,,,,,,,,,,0.764109,,,,,,,,,,de48cf82-8db9-499a-af7c-ab145dcb2643,225,,"[64.1, 33.4]",3895139,4,,,,0.40868685,,Right Foot,,,,"[76.8, 38.9]",,Ground Pass,,13.839798,,,,Jonas Hofmann,8804.0,,,,,1,Regular Play,Exequiel Alejandro Palacios,28268.0,Left Defensive Midfield,7,Bayer Leverkusen,904,['ff86fb21-4c12-4d9a-8ef1-7998216a53c8'],13,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:13.007,Pass,
,,,,,,,,,,,,,,,,,0.406186,,,,,,,,,,7f1fa6c3-87c0-4534-87e1-d5b1db3c3430,228,,"[77.4, 35.4]",3895139,4,,,,-1.4268708,,Right Foot,,,,"[78.4, 28.5]",,Ground Pass,,6.9720874,,,,Florian Wirtz,40724.0,,,,,1,Regular Play,Jonas Hofmann,8804.0,Right Attacking Midfield,7,Bayer Leverkusen,904,['8fcfbf45-6bc4-4578-a37e-87bba5eea375'],13,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:13.932,Pass,
,,,,,,,,,,,,,,,,,0.895477,,,,,,,,,,68ebd22b-e3df-457e-ae4f-2865ad623300,233,,"[77.4, 29.4]",3895139,4,,,,1.9433506,,Right Foot,,,,"[70.6, 46.8]",,Ground Pass,,18.681541,,,,Granit Xhaka,3500.0,,,,,1,Regular Play,Florian Wirtz,40724.0,Left Attacking Midfield,7,Bayer Leverkusen,904,['abbe8b31-70d4-4cc9-8e60-bec2036164cc'],15,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:15.551,Pass,
,,,,,,,,,,,,,,,,,1.475945,,,,,,,,,,501b5c23-1963-4a8f-8ea0-f7d6cf3bbf70,236,,"[74.7, 51.4]",3895139,4,,,,0.8999835,,Left Foot,,,,"[92.0, 73.2]",,Ground Pass,,27.83038,,,,Jeremie Frimpong,32712.0,,,,,1,Regular Play,Granit Xhaka,3500.0,Right Defensive Midfield,7,Bayer Leverkusen,904,['eb49b7a1-15e7-4b0d-9586-354e7f7dd732'],17,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:17.749,Pass,
,,,,,,,,,,,,,,,,,0.896889,,,,,,,,,,3786884f-93c0-4393-a199-95e2aca817c8,239,,"[100.1, 72.1]",3895139,4,,,,-2.9279237,,Right Foot,,,,"[89.5, 69.8]",,Ground Pass,,10.846659,,,,Odilon Kossonou,27133.0,,,,,1,Regular Play,Jeremie Frimpong,32712.0,Right Wing Back,7,Bayer Leverkusen,904,['bea9b215-ed16-4200-b4ce-c3fb3d19258b'],22,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:22.675,Pass,
,,,,,,,,,,,,,,,,,0.775585,,,,,,,,,,e9029596-23fd-4d33-ad27-42b206cdfdd2,242,,"[89.8, 68.9]",3895139,4,,,,-0.9558589,,Right Foot,,,,"[99.9, 54.6]",,Ground Pass,,17.507141,,,,Florian Wirtz,40724.0,,,,,1,Regular Play,Odilon Kossonou,27133.0,Right Center Back,7,Bayer Leverkusen,904,['2f7f2e48-2373-4d9b-b511-2024491af38c'],24,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:24.283,Pass,
,,,,,,,,,,,,,,,,,0.601583,,,,,,,,,,a4266f59-ba3f-4e8b-8c4e-436dcca116d6,245,,"[100.5, 54.2]",3895139,4,,,,0.7974458,,Left Foot,,,,"[104.6, 58.4]",,Ground Pass,,5.8694124,,Incomplete,,Jeremie Frimpong,32712.0,,,,,1,Regular Play,Florian Wirtz,40724.0,Left Attacking Midfield,7,Bayer Leverkusen,904,"['4ee66eb6-24cd-4df5-942d-72547a92a812', '64adef50-5c98-470b-9e12-3d28e20a217e']",25,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:25.265,Pass,
,,,,,,,,,,,,,,,,,0.460858,,,,,,,,,,64adef50-5c98-470b-9e12-3d28e20a217e,247,,"[15.5, 21.7]",3895139,4,,,,-2.6155262,,Right Foot,,,,"[12.4, 19.9]",,Ground Pass,,3.5846896,,,,Jérôme Roussillon,3676.0,,,,Recovery,1,Regular Play,Diogo Filipe Monteiro Pinto Leite,11175.0,Left Center Back,8,Union Berlin,190,"['817d6382-b55a-4a0a-9577-bdff50e143d1', 'a4266f59-ba3f-4e8b-8c4e-436dcca116d6']",25,,,,,,,,,,,,,,,,,,Union Berlin,190,00:04:25.866,Pass,
,,,,,,,,,,,,,,,,,0.485894,,,,,,,,,,6171d91e-613a-43d2-9117-7cd36ed23735,251,,"[14.1, 19.4]",3895139,4,,,,3.0570488,,Left Foot,,,,"[8.2, 19.9]",,Ground Pass,,5.9211483,,,,Diogo Filipe Monteiro Pinto Leite,11175.0,,,,,1,Regular Play,Jérôme Roussillon,3676.0,Left Wing Back,8,Union Berlin,190,"['a7035967-cd55-44f5-b9b9-0eb451e0a7af', 'd26e831d-9591-4cfd-8af1-69be58136c05']",27,,,,,,,,,,,,,,,,,,Union Berlin,190,00:04:27.783,Pass,True
,,,,,,,,,,,,,,,,,2.3415,,,,,,,,,,2bc0aa66-045c-4d98-9125-46afd62ed95a,254,,"[8.4, 17.5]",3895139,4,,,,0.04937161,,Left Foot,,,,"[50.9, 19.6]",,High Pass,,42.55185,,Incomplete,,David Datro Fofana,89326.0,,,,,1,Regular Play,Diogo Filipe Monteiro Pinto Leite,11175.0,Left Center Back,8,Union Berlin,190,"['1a1b2913-632f-4c9a-9d61-05d2de80340f', 'e4792b5a-c277-4960-b6a1-2bb27969d61d']",28,,,,,,,,,,,,,,,,,,Union Berlin,190,00:04:28.745,Pass,
,,,,,,,,,,,,,,,,,0.699589,,,,,,,,,,1a1b2913-632f-4c9a-9d61-05d2de80340f,256,,"[69.2, 60.5]",3895139,4,,,,1.174355,,Right Foot,,,,"[71.0, 64.8]",,Low Pass,,4.661545,,,,Granit Xhaka,3500.0,,,,Recovery,1,Regular Play,Jonathan Tah,8221.0,Center Back,9,Bayer Leverkusen,904,"['2bc0aa66-045c-4d98-9125-46afd62ed95a', '37dacdcd-de36-40cd-9d68-c9340c84a45a']",31,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:31.086,Pass,
,,,,,,,,,,,,,,,,,0.820181,,,,,,,,,,382e64bb-72c4-47e9-b08f-5d7f259d9584,259,,"[76.1, 45.9]",3895139,4,,,,-2.0278652,,Right Foot,,,,"[73.1, 39.8]",,Ground Pass,,6.797794,,,,Exequiel Alejandro Palacios,28268.0,,,,,1,Regular Play,Granit Xhaka,3500.0,Right Defensive Midfield,9,Bayer Leverkusen,904,['fab6eb5d-715a-4849-9cbd-12d44b7e547d'],35,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:35.828,Pass,
,,,,,,,,,,,,,,,,,0.856755,,,,,,,,,,a96b8d13-6260-49a0-9e43-f941c39ab8b5,262,,"[72.9, 38.7]",3895139,4,,,,0.6831914,,Right Foot,,,,"[85.8, 49.2]",,Low Pass,,16.633099,,,,Jonas Hofmann,8804.0,,,,,1,Regular Play,Exequiel Alejandro Palacios,28268.0,Left Defensive Midfield,9,Bayer Leverkusen,904,['5b00a447-c5a6-47dd-854f-e109331d5202'],37,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:37.719,Pass,
,,,,,,,,,,,,,,,,,2.250604,,,,,,,,,,44bbb02c-9d2c-45a5-93dc-be65c25d867f,265,,"[86.1, 50.5]",3895139,4,,,,-0.9365542,,Right Foot,,,,"[92.5, 41.8]",,Ground Pass,,10.800463,,,,Victor Okoh Boniface,32289.0,,,,,1,Regular Play,Jonas Hofmann,8804.0,Right Attacking Midfield,9,Bayer Leverkusen,904,['3b6a5b8a-9ef7-4746-8b78-9cdef13779c3'],38,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:38.662,Pass,
,,,,,,,,,,,,,,,,,0.597989,,,,,,,,,,491c8bfc-d071-4fa0-b927-062c103ea8e5,270,,"[34.8, 29.7]",3895139,4,,,,-1.5893127,,Right Foot,,,,"[34.6, 18.9]",,Low Pass,,10.801851,,,,Sheraldo Becker,8375.0,,,,Recovery,1,Regular Play,Alex Král,23452.0,Right Defensive Midfield,10,Union Berlin,190,"['343fad3f-d317-4b3a-a06e-8186bfddc521', 'cdbb75fe-6810-4daa-b3a2-2ddd9afdbb63']",40,,,,,,,,,,,,,,,,,,Union Berlin,190,00:04:40.912,Pass,True
,,,,,,,,,,,,,,,,,1.362925,,,,,,,,,,e2801c1a-ba2a-43ad-9e41-d93dda9e5afc,272,,"[34.6, 18.9]",3895139,4,,,,0.3011585,,Right Foot,,,,"[47.8, 23.0]",,Ground Pass,,13.822083,,,,David Datro Fofana,89326.0,,,,,1,Regular Play,Sheraldo Becker,8375.0,Left Wing,10,Union Berlin,190,['cada9a72-efd1-4dce-8d35-814d9df5d179'],41,,,,,,,,,,,,,,,,,,Union Berlin,190,00:04:41.510,Pass,
,,,,,,,,,,,,,,,,,1.7143,,,,,,,,,,9d38560e-02f9-47a7-8dc6-ff861f4b9838,278,,"[75.4, 53.8]",3895139,4,,,,3.131593,,Left Foot,,,,"[65.4, 53.9]",,Ground Pass,,10.0005,,,,Jonathan Tah,8221.0,,,,Recovery,1,Regular Play,Granit Xhaka,3500.0,Right Defensive Midfield,11,Bayer Leverkusen,904,['97f85485-b236-46ce-a447-63d65a117806'],44,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:44.223,Pass,
,,,,,,,,,,,,,,,,,1.360468,,,,,,,,,,6e2cc77e-a4f3-45f3-a227-dc1d36871405,281,,"[58.6, 53.8]",3895139,4,,,,-2.494381,,Left Foot,,,,"[50.0, 47.3]",,Ground Pass,,10.780074,,,,Piero Martín Hincapié Reyna,38004.0,,,,,1,Regular Play,Jonathan Tah,8221.0,Center Back,11,Bayer Leverkusen,904,['c0d9af66-d183-437d-9576-affe2f8e653a'],46,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:46.501,Pass,
,,,,,,,,,,,,,,,,,0.812317,,,,,,,,,,ca758617-5118-4b3c-90eb-dacf528a9150,284,,"[50.1, 47.4]",3895139,4,,,,0.45169598,,Left Foot,,,,"[60.2, 52.3]",,Ground Pass,,11.225863,,,,Granit Xhaka,3500.0,,,,,1,Regular Play,Piero Martín Hincapié Reyna,38004.0,Left Center Back,11,Bayer Leverkusen,904,['6d448b3f-4267-45ac-9114-29db1cf72d69'],49,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:49.033,Pass,
,,,,,,,,,,,,,,,,,0.798596,,,,,,,,,,d414196d-730d-46bd-a04d-83163970cdbb,287,,"[62.1, 52.1]",3895139,4,,,,-0.45163617,,Left Foot,,,,"[75.5, 45.6]",,Ground Pass,,14.893287,,,,Victor Okoh Boniface,32289.0,,,,,1,Regular Play,Granit Xhaka,3500.0,Right Defensive Midfield,11,Bayer Leverkusen,904,['6f1d92e4-069b-4ee7-87ce-09b62d1e10c8'],51,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:51.595,Pass,
